t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,stage_mm
0.43999958,-4232.8971,0.21032498,0.034026768,0.12810626,0.16602409,79.999979
0.44999957,-4231.2784,0.20999648,0.033391929,0.12791566,0.16138022,79.999979
0.45999956,-4230.9509,0.21060516,0.03275709,0.12772505,0.15673635,79.999979
0.46999955,-4231.6353,0.21048671,0.032122252,0.12753445,0.15209248,79.999979
0.47999954,-4232.405,0.21048671,0.031487413,0.12734384,0.14744861,79.999979
0.48999953,-4229.7341,0.20985393,0.030852574,0.12715324,0.14280474,79.999979
0.49999952,-4231.9341,0.21103999,0.030217736,0.12696264,0.13816087,79.999979
0.50999951,-4231.7308,0.21003927,0.029582897,0.12677203,0.133517,79.999979
0.5199995,-4231.3149,0.20957723,0.028948058,0.12658143,0.12887313,79.999979
0.52999949,-4232.6283,0.2099829,0.02831322,0.12639083,0.12422926,79.999979
0.53999949,-4231.7531,0.21056237,0.027678381,0.12620022,0.11958539,79.999979
0.54999948,-4230.923,0.21008525,0.027043543,0.12600962,0.11494152,79.999979
0.55999947,-4229.8692,0.2110179,0.026408704,0.12581901,0.11029765,79.999979
0.56999946,-4230.8523,0.21086141,0.025911198,0.12573031,0.10627664,79.999979
0.57999945,-4231.4372,0.21036036,0.025701367,0.12585508,0.10442414,79.999979
0.58999944,-4231.6557,0.2098593,0.025491536,0.12597984,0.10257165,79.999979
0.59999943,-4232.9048,0.20950997,0.025281706,0.12610461,0.10071915,79.999979
0.60999942,-4230.7414,0.20953669,0.025071875,0.12622937,0.098866651,79.999979
0.61999941,-4231.5793,0.21136777,0.024862044,0.12635414,0.097014154,79.999979
0.6299994,-4231.2275,0.21018259,0.024652214,0.1264789,0.095161656,79.999979
0.63999939,-4230.1432,0.21023455,0.024442383,0.12660366,0.093309159,79.999979
0.64999938,-4231.653,0.20967219,0.024232552,0.12672843,0.091456661,79.999979
0.65999937,-4232.6586,0.21032403,0.024022722,0.12685319,0.089604164,79.999979
0.66999936,-4229.5596,0.20985579,0.023812891,0.12697796,0.087751666,79.999979
0.67999935,-4230.4001,0.21060436,0.02360306,0.12710272,0.085899169,79.999979
0.68999934,-4231.5214,0.21014779,0.02339323,0.12722749,0.084046671,79.999979
0.69999933,-4231.4412,0.21015039,0.023183399,0.12735225,0.082194174,79.999979
0.70999932,-4231.9675,0.20983033,0.022973568,0.12747701,0.080341676,79.999979
0.71999931,-4230.8912,0.210049,0.022763738,0.12760178,0.078489179,79.999979
0.7299993,-4229.6705,0.21016613,0.022553907,0.12772654,0.076636681,79.999979
0.73999929,-4230.0616,0.2096718,0.022344076,0.12785131,0.074784184,79.999979
0.74999928,-4231.4477,0.20977371,0.022254281,0.12787671,0.074028023,79.999979
0.75999928,-4232.2461,0.21004743,0.022278197,0.127808,0.074310427,79.999979
0.76999927,-4232.9858,0.21002418,0.022302113,0.12773929,0.074592832,79.999979
0.77999926,-4231.2675,0.20974932,0.022326028,0.12767058,0.074875236,79.999979
0.78999925,-4231.4634,0.20974932,0.022349944,0.12760186,0.07515764,79.999979
0.79999924,-4231.2024,0.21031092,0.022373859,0.12753315,0.075440044,79.999979
0.80999923,-4230.4223,0.21035491,0.022397775,0.12746444,0.075722448,79.999979
0.81999922,-4229.7025,0.21037114,0.02242169,0.12739572,0.076004853,79.999979
0.82999921,-4230.1394,0.21036002,0.022445606,0.12732701,0.076287257,79.999979
0.8399992,-4231.4232,0.21068417,0.022469522,0.1272583,0.076569661,79.999979
0.84999919,-4232.7436,0.20969418,0.022493437,0.12718959,0.076852065,79.999979
0.85999918,-4229.9658,0.20990286,0.022517353,0.12712087,0.077134469,79.999979
0.86999917,-4232.5893,0.21027645,0.022541268,0.12705216,0.077416874,79.999979
0.87999916,-4229.8433,0.20993995,0.022565184,0.12698345,0.077699278,79.999979
0.88999915,-4229.6641,0.21025607,0.022589099,0.12691474,0.077981682,79.999979
0.89999914,-4230.4015,0.2105722,0.022613015,0.12684602,0.078264086,79.999979
0.90999913,-4231.2975,0.21011868,0.022636931,0.12677731,0.07854649,79.999979
0.91999912,-4231.911,0.21028421,0.022660846,0.1267086,0.078828895,79.999979
0.92999911,-4232.4267,0.21003686,0.022521349,0.12653949,0.078029005,79.999979
0.9399991,-4230.9526,0.21023629,0.022347503,0.12634089,0.076911291,79.999979
0.94999909,-4231.0141,0.20971056,0.022173656,0.1261423,0.075793576,79.999979
0.95999908,-4231.0756,0.20928138,0.02199981,0.1259437,0.074675862,79.999979
0.96999907,-4231.5047,0.21091167,0.021825964,0.12574511,0.073558147,79.999979
0.97999907,-4233.0958,0.21026462,0.021652117,0.12554651,0.072440433,79.999979
0.98999906,-4230.6996,0.20973828,0.021478271,0.12534792,0.071322719,79.999979
0.99999905,-4230.2228,0.21067371,0.021304425,0.12514932,0.070205004,79.999979
1.009999,-4230.6421,0.21093,0.021130579,0.12495073,0.06908729,79.999979
1.019999,-4231.0613,0.21118629,0.020956732,0.12475213,0.067969575,79.999979
1.029999,-4231.1238,0.20959882,0.020782886,0.12455354,0.066851861,79.999979
1.039999,-4231.4523,0.21020189,0.02060904,0.12435494,0.065734146,79.999979
1.049999,-4229.6744,0.20935772,0.020435194,0.12415635,0.064616432,79.999979
1.059999,-4231.38,0.210236,0.020261347,0.12395775,0.063498717,79.999979
1.069999,-4232.2521,0.21020851,0.020087501,0.12375916,0.062381003,79.999979
1.079999,-4232.8612,0.21021009,0.019913655,0.12356056,0.061263289,79.999979
1.089999,-4232.5757,0.21103863,0.019852966,0.12369535,0.060525932,79.999979
1.099999,-4230.2635,0.21065544,0.019897234,0.12413936,0.060315793,79.999979
1.1099989,-4231.5106,0.21031611,0.019941502,0.12458337,0.060105654,79.999979
1.1199989,-4232.0075,0.21014185,0.01998577,0.12502738,0.059895515,79.999979
1.1299989,-4230.6605,0.21024536,0.020030038,0.12547139,0.059685376,79.999979
1.1399989,-4229.8344,0.21010003,0.020074306,0.1259154,0.059475237,79.999979
1.1499989,-4231.6949,0.2108303,0.020118574,0.1263594,0.059265098,79.999979
1.1599989,-4231.3815,0.2108303,0.020162842,0.12680341,0.059054959,79.999979
1.1699989,-4231.9502,0.20956307,0.02020711,0.12724742,0.05884482,79.999979
1.1799989,-4230.5496,0.20986381,0.020251378,0.12769143,0.058634681,79.999979
1.1899989,-4231.435,0.21030444,0.020295646,0.12813544,0.058424542,79.999979
1.1999989,-4232.2315,0.21062527,0.020339914,0.12857945,0.058214403,79.999979
1.2099988,-4232.0412,0.21037757,0.020384182,0.12902346,0.058004264,79.999979
1.2199988,-4229.7206,0.21011225,0.02042845,0.12946747,0.057794125,79.999979
1.2299988,-4232.8219,0.20986267,0.020472718,0.12991148,0.057583986,79.999979
1.2399988,-4231.9581,0.2095807,0.020977483,0.12987931,0.061026716,79.999979
1.2499988,-4230.3197,0.20992232,0.021679629,0.1295879,0.066949975,79.999979
1.2599988,-4229.7392,0.21048399,0.022381774,0.12929648,0.072873234,79.999979
1.2699988,-4231.4334,0.21098299,0.02308392,0.12900506,0.078796493,79.999979
1.2799988,-4231.6661,0.21107652,0.023786065,0.12871365,0.084719752,79.999979
1.2899988,-4230.1463,0.20950635,0.024488211,0.12842223,0.090643011,79.999979
1.2999988,-4231.9529,0.21057841,0.025190356,0.12813081,0.09656627,79.999979
1.3099988,-4231.8289,0.21014637,0.025892501,0.12783939,0.10248953,79.999979
1.3199987,-4231.507,0.2102287,0.026594647,0.12754798,0.10841279,79.999979
1.3299987,-4231.1851,0.21031103,0.027296792,0.12725656,0.11433605,79.999979
1.3399987,-4230.391,0.20942951,0.027998938,0.12696514,0.12025931,79.999979
1.3499987,-4230.5657,0.21006946,0.028701083,0.12667373,0.12618256,79.999979
1.3599987,-4232.6563,0.20941673,0.029403229,0.12638231,0.13210582,79.999979
1.3699987,-4233.0342,0.21017514,0.029285619,0.12630735,0.13223614,79.999979
1.3799987,-4231.6625,0.20983887,0.028811594,0.12632652,0.12844745,79.999979
1.3899987,-4230.2812,0.2101474,0.028337569,0.12634568,0.12465877,79.999979
1.3999987,-4231.7861,0.21040885,0.027863544,0.12636484,0.12087008,79.999979
1.4099987,-4232.0304,0.21041352,0.027389519,0.126384,0.1170814,79.999979
1.4199986,-4230.898,0.20927074,0.026915494,0.12640316,0.11329271,79.999979
1.4299986,-4231.2277,0.21038957,0.02644147,0.12642232,0.10950402,79.999979
1.4399986,-4231.4886,0.2105902,0.025967445,0.12644148,0.10571534,79.999979
1.4499986,-4231.477,0.21092417,0.02549342,0.12646064,0.10192665,79.999979
1.4599986,-4231.1036,0.21079605,0.025019395,0.1264798,0.098137968,79.999979
1.4699986,-4229.6756,0.21015311,0.02454537,0.12649897,0.094349282,79.999979
1.4799986,-4231.3647,0.210147,0.024071345,0.12651813,0.090560596,79.999979
1.4899986,-4231.4927,0.21050759,0.02359732,0.12653729,0.086771911,79.999979
1.4999986,-4229.6998,0.21012203,0.023123295,0.12655645,0.082983225,79.999979
1.5099986,-4229.9108,0.21012203,0.02264927,0.12657561,0.079194539,79.999979
1.5199986,-4231.2525,0.20976219,0.022175245,0.12659477,0.075405854,79.999979
1.5299985,-4232.6371,0.20983036,0.021701221,0.12661393,0.071617168,79.999979
1.5399985,-4231.4005,0.21054855,0.021227196,0.12663309,0.067828482,79.999979
1.5499985,-4230.2957,0.20906729,0.020721878,0.12658717,0.063900843,79.999979
1.5599985,-4231.6256,0.20919428,0.0202131,0.12653404,0.059948267,79.999979
1.5699985,-4231.3787,0.20928624,0.019704323,0.12648092,0.055995691,79.999979
1.5799985,-4231.9083,0.20977478,0.019195545,0.1264278,0.052043114,79.999979
1.5899985,-4230.739,0.20993131,0.018686767,0.12637467,0.048090538,79.999979
1.5999985,-4231.4299,0.20959855,0.01817799,0.12632155,0.044137962,79.999979
1.6099985,-4231.3869,0.20987727,0.017669212,0.12626843,0.040185386,79.999979
1.6199985,-4232.9558,0.2100582,0.017160434,0.1262153,0.036232809,79.999979
1.6299984,-4232.5363,0.21043683,0.016651657,0.12616218,0.032280233,79.999979
1.6399984,-4231.9377,0.21081546,0.016142879,0.12610906,0.028327657,79.999979
1.6499984,-4232.1731,0.21027812,0.015634101,0.12605594,0.024375081,79.999979
1.6599984,-4231.28,0.21006132,0.015125324,0.12600281,0.020422504,79.999979
1.6699984,-4230.0161,0.20983192,0.015783109,0.12603719,0.024060401,79.999979
1.6799984,-4231.6719,0.20987451,0.017192293,0.12612792,0.035033619,79.999979
1.6899984,-4233.2077,0.21083668,0.018601477,0.12621865,0.046006838,79.999979
1.6999984,-4232.1216,0.21041623,0.020010662,0.12630938,0.056980057,79.999979
1.7099984,-4232.7565,0.20991366,0.021419846,0.12640011,0.067953275,79.999979
1.7199984,-4233.3914,0.20987572,0.022829031,0.12649084,0.078926494,79.999979
1.7299984,-4229.7963,0.21029935,0.024238215,0.12658158,0.089899712,79.999979
1.7399983,-4231.2856,0.21055431,0.025647399,0.12667231,0.10087293,79.999979
1.7499983,-4231.3937,0.21026904,0.027056584,0.12676304,0.11184615,79.999979
1.7599983,-4231.5039,0.21037783,0.028465768,0.12685377,0.12281937,79.999979
1.7699983,-4233.1523,0.21048129,0.029874953,0.1269445,0.13379259,79.999979
1.7799983,-4231.2717,0.20982048,0.031284137,0.12703523,0.14476581,79.999979
1.7899983,-4232.077,0.20980539,0.032693322,0.12712597,0.15573902,79.999979
1.7999983,-4232.0465,0.21012461,0.034102506,0.1272167,0.16671224,79.999979
1.8099983,-4232.4513,0.21091853,0.03551169,0.12730743,0.17768546,79.999979
1.8199983,-4232.7593,0.21048483,0.036920875,0.12739816,0.18865868,79.999979
1.8299983,-4232.4267,0.21005659,0.038330059,0.12748889,0.1996319,79.999979
1.8399982,-4230.0438,0.20982346,0.039739244,0.12757962,0.21060512,79.999979
1.8499982,-4230.0438,0.20934931,0.041148428,0.12767036,0.22157833,79.999979
1.8599982,-4231.0574,0.21064013,0.042002887,0.1277157,0.22922726,79.999979
1.8699982,-4232.2274,0.21040027,0.041117057,0.12756546,0.22254878,79.999979
1.8799982,-4233.1557,0.21026969,0.040231227,0.12741521,0.2158703,79.999979
1.8899982,-4230.0765,0.21029466,0.039345397,0.12726496,0.20919182,79.999979
1.8999982,-4229.5413,0.21016227,0.038459567,0.12711471,0.20251334,79.999979
1.9099982,-4231.4152,0.21006526,0.037573737,0.12696446,0.19583486,79.999979
1.9199982,-4231.5282,0.21048379,0.036687907,0.12681421,0.18915638,79.999979
1.9299982,-4231.2305,0.20995263,0.035802076,0.12666396,0.1824779,79.999979
1.9399981,-4231.3834,0.2099941,0.034916246,0.12651371,0.17579942,79.999979
1.9499981,-4231.3565,0.21094924,0.034030416,0.12636346,0.16912094,79.999979
1.9599981,-4231.5037,0.21090403,0.033144586,0.12621322,0.16244246,79.999979
1.9699981,-4231.6508,0.21085882,0.032258756,0.12606297,0.15576398,79.999979
1.9799981,-4231.6822,0.2096048,0.031372926,0.12591272,0.14908551,79.999979
1.9899981,-4231.1624,0.20952117,0.030487096,0.12576247,0.14240703,79.999979
1.9999981,-4231.9381,0.20959208,0.029601266,0.12561222,0.13572855,79.999979
2.0099981,-4231.9381,0.20959208,0.028715436,0.12546197,0.12905007,79.999979
2.0199981,-4231.9381,0.20959208,0.027829606,0.12531172,0.12237159,79.999979
2.0299981,-4230.663,0.20957931,0.026943776,0.12516147,0.11569311,79.999979
2.0399981,-4231.3775,0.20992731,0.026057946,0.12501123,0.10901463,79.999979
2.049998,-4231.4932,0.21037084,0.025457704,0.12499357,0.10384599,79.999979
2.059998,-4229.4592,0.20946238,0.025286748,0.12517523,0.10220708,79.999979
2.069998,-4232.7814,0.2110416,0.025115791,0.12535689,0.10056817,79.999979
2.079998,-4233.1234,0.21107056,0.024944835,0.12553855,0.098929263,79.999979
2.089998,-4233.1234,0.21109952,0.024773879,0.12572021,0.097290355,79.999979
2.099998,-4230.8068,0.21062867,0.024602923,0.12590187,0.095651447,79.999979
2.109998,-4231.6381,0.2102739,0.024431966,0.12608353,0.094012539,79.999979
2.119998,-4231.5343,0.21113268,0.02426101,0.12626519,0.09237363,79.999979
2.129998,-4231.0155,0.21058131,0.024090054,0.12644685,0.090734722,79.999979
2.139998,-4231.2753,0.21066064,0.023919098,0.12662851,0.089095814,79.999979
2.1499979,-4231.535,0.21074821,0.023748141,0.12681017,0.087456906,79.999979
2.1599979,-4230.4194,0.21010576,0.023577185,0.12699182,0.085817998,79.999979
2.1699979,-4232.167,0.21078621,0.023406229,0.12717348,0.084179089,79.999979
2.1799979,-4231.7399,0.20940825,0.023235273,0.12735514,0.082540181,79.999979
2.1899979,-4231.5902,0.21007605,0.022973696,0.12748836,0.080353258,79.999979
2.1999979,-4229.8888,0.21021718,0.022683279,0.12760617,0.077937895,79.999979
2.2099979,-4229.7754,0.21052183,0.022392863,0.12772397,0.075522532,79.999979
2.2199979,-4232.1058,0.20981656,0.022102446,0.12784178,0.073107169,79.999979
2.2299979,-4229.7962,0.21035612,0.021812029,0.12795958,0.070691806,79.999979
2.2399979,-4232.2601,0.2100231,0.021521612,0.12807739,0.068276443,79.999979
2.2499979,-4231.3748,0.21004498,0.021231195,0.12819519,0.06586108,79.999979
2.2599978,-4231.8242,0.21015984,0.020940778,0.128313,0.063445717,79.999979
2.2699978,-4232.489,0.21030362,0.020650361,0.1284308,0.061030353,79.999979
2.2799978,-4233.1538,0.21044739,0.020359944,0.12854861,0.05861499,79.999979
2.2899978,-4229.196,0.20968098,0.020069527,0.12866641,0.056199627,79.999979
2.2999978,-4232.5212,0.2098895,0.01977911,0.12878422,0.053784264,79.999979
2.3099978,-4231.2198,0.20997951,0.019488694,0.12890202,0.051368901,79.999979
2.3199978,-4229.5351,0.20985172,0.019198277,0.12901983,0.048953538,79.999979
2.3299978,-4229.7996,0.21017243,0.01890786,0.12913763,0.046538175,79.999979
2.3399978,-4230.0641,0.21049314,0.018617443,0.12925544,0.044122812,79.999979
2.3499978,-4229.772,0.20920505,0.018327026,0.12937324,0.041707449,79.999979
2.3599977,-4231.4811,0.20959637,0.018036609,0.12949105,0.039292086,79.999979
2.3699977,-4232.3167,0.2097669,0.018427229,0.1295049,0.042278582,79.999979
2.3799977,-4231.0261,0.21003096,0.018867163,0.12951123,0.045656223,79.999979
2.3899977,-4231.4348,0.21016625,0.019307096,0.12951756,0.049033864,79.999979
2.3999977,-4231.9413,0.21013614,0.01974703,0.12952389,0.052411506,79.999979
2.4099977,-4229.6592,0.20993379,0.020186963,0.12953022,0.055789147,79.999979
2.4199977,-4231.6559,0.20985529,0.020626897,0.12953655,0.059166788,79.999979
2.4299977,-4232.5682,0.20953853,0.02106683,0.12954288,0.062544429,79.999979
2.4399977,-4230.8031,0.20988307,0.021506764,0.1295492,0.06592207,79.999979
2.4499977,-4230.2352,0.21057611,0.021946697,0.12955553,0.069299711,79.999979
2.4599977,-4229.5212,0.2105221,0.022386631,0.12956186,0.072677352,79.999979
2.4699976,-4231.4728,0.20926787,0.022826564,0.12956819,0.076054994,79.999979
2.4799976,-4230.278,0.2098038,0.023266497,0.12957452,0.079432635,79.999979
2.4899976,-4232.5141,0.20972794,0.023706431,0.12958085,0.082810276,79.999979
2.4999976,-4232.1498,0.21036194,0.024031358,0.12943981,0.08562031,79.999979
2.5099976,-4232.7754,0.2098342,0.024137029,0.12901782,0.087121896,79.999979
2.5199976,-4232.5723,0.20997863,0.024242701,0.12859584,0.088623482,79.999979
2.5299976,-4232.3692,0.21012262,0.024348372,0.12817385,0.090125068,79.999979
2.5399976,-4230.5823,0.21029435,0.024454043,0.12775187,0.091626653,79.999979
2.5499976,-4229.6741,0.20977403,0.024559715,0.12732988,0.093128239,79.999979
2.5599976,-4230.1707,0.21049248,0.024665386,0.1269079,0.094629825,79.999979
2.5699975,-4229.7029,0.20974932,0.024771058,0.12648591,0.096131411,79.999979
2.5799975,-4230.7461,0.20974932,0.024876729,0.12606392,0.097632997,79.999979
2.5899975,-4231.5486,0.2102215,0.024982401,0.12564194,0.099134583,79.999979
2.5999975,-4233.0527,0.21015867,0.025088072,0.12521995,0.10063617,79.999979
2.6099975,-4229.5911,0.20983949,0.025193744,0.12479797,0.10213775,79.999979
2.6199975,-4231.3336,0.20976736,0.025299415,0.12437598,0.10363934,79.999979
2.6299975,-4231.447,0.21025591,0.025405087,0.123954,0.10514093,79.999979
2.6399975,-4232.2694,0.20975087,0.025510758,0.12353201,0.10664251,79.999979
2.6499975,-4233.0918,0.2099696,0.02561643,0.12311002,0.1081441,79.999979
2.6599975,-4230.0654,0.21091147,0.025722101,0.12268804,0.10964568,79.999979
2.6699975,-4231.9349,0.21047447,0.02589748,0.12238856,0.11141655,79.999979
2.6799974,-4229.7605,0.2103667,0.026341465,0.12256115,0.11467413,79.999979
2.6899974,-4229.7069,0.21032728,0.026785451,0.12273374,0.1179317,79.999979
2.6999974,-4231.3734,0.21044815,0.027229437,0.12290633,0.12118927,79.999979
2.7099974,-4229.797,0.20952022,0.027673423,0.12307892,0.12444685,79.999979
2.7199974,-4232.2617,0.21006816,0.028117409,0.12325152,0.12770442,79.999979
2.7299974,-4232.8357,0.21029305,0.028561395,0.12342411,0.130962,79.999979
2.7399974,-4230.5623,0.21030147,0.02900538,0.1235967,0.13421957,79.999979
2.7499974,-4229.3203,0.20956148,0.029449366,0.12376929,0.13747714,79.999979
2.7599974,-4231.5274,0.21044318,0.029893352,0.12394188,0.14073472,79.999979
2.7699974,-4231.5725,0.21015667,0.030337338,0.12411447,0.14399229,79.999979
2.7799973,-4233.2221,0.20996608,0.030781324,0.12428706,0.14724987,79.999979
2.7899973,-4231.4022,0.21041676,0.03122531,0.12445965,0.15050744,79.999979
2.7999973,-4230.6412,0.20988359,0.031669296,0.12463224,0.15376501,79.999979
2.8099973,-4229.9852,0.21032891,0.031028246,0.12484555,0.14941788,79.999979
2.8199973,-4231.2693,0.2100067,0.030072968,0.12507064,0.14140781,79.999979
2.8299973,-4232.0833,0.21012932,0.029117691,0.12529573,0.13339774,79.999979
2.8399973,-4232.7475,0.20965344,0.028162413,0.12552083,0.12538767,79.999979
2.8499973,-4231.5576,0.21038774,0.027207136,0.12574592,0.1173776,79.999979
2.8599973,-4232.4044,0.21012639,0.026251858,0.12597102,0.10936753,79.999979
2.8699973,-4230.0289,0.20951523,0.02529658,0.12619611,0.10135746,79.999979
2.8799973,-4232.0526,0.20960877,0.024341303,0.1264212,0.093347388,79.999979
2.8899972,-4232.606,0.20959824,0.023386025,0.1266463,0.085337318,79.999979
2.8999972,-4233.1594,0.20958771,0.022430748,0.12687139,0.077327249,79.999979
2.9099972,-4231.3013,0.21004792,0.02147547,0.12709649,0.069317179,79.999979
2.9199972,-4230.6037,0.20974428,0.020520192,0.12732158,0.061307109,79.999979
2.9299972,-4231.9241,0.20915923,0.020012684,0.12739225,0.057106173,79.999979
2.9399972,-4231.1389,0.21089038,0.020206992,0.12722087,0.058875528,79.999979
2.9499972,-4229.7701,0.20950072,0.0204013,0.12704949,0.060644884,79.999979
2.9599972,-4231.7209,0.20952981,0.020595608,0.12687812,0.06241424,79.999979
2.9699972,-4231.2964,0.20977785,0.020789916,0.12670674,0.064183595,79.999979
2.9799972,-4231.7945,0.21011946,0.020984224,0.12653536,0.065952951,79.999979
2.9899971,-4229.9229,0.2097604,0.021178532,0.12636399,0.067722307,79.999979
2.9999971,-4231.9036,0.21042075,0.02137284,0.12619261,0.069491662,79.999979
3.0099971,-4231.4823,0.21072629,0.021567147,0.12602123,0.071261018,79.999979
3.0199971,-4231.061,0.21101784,0.021761455,0.12584986,0.073030374,79.999979
3.0299971,-4229.8485,0.20957698,0.021955763,0.12567848,0.074799729,79.999979
3.0399971,-4231.3167,0.2096707,0.022150071,0.1255071,0.076569085,79.999979
3.0499971,-4229.5328,0.21070633,0.022344379,0.12533573,0.078338441,79.999979
3.0599971,-4231.3018,0.21001298,0.022538687,0.12516435,0.080107796,79.999979
3.0699971,-4231.387,0.20997253,0.022732995,0.12499297,0.081877152,79.999979
3.0799971,-4231.4347,0.20997253,0.022927303,0.1248216,0.083646508,79.999979
3.0899971,-4231.4821,0.21005755,0.023121611,0.12465022,0.085415864,79.999979
3.099997,-4231.7228,0.21009691,0.023315919,0.12447884,0.087185219,79.999979
3.109997,-4230.3989,0.21049014,0.023503595,0.12430747,0.088954575,79.999979
3.119997,-4230.9323,0.21008765,0.023519585,0.1242497,0.089275703,79.999979
3.129997,-4231.994,0.2103977,0.023535576,0.12419358,0.089492006,79.999979
3.139997,-4232.3804,0.21029717,0.023551567,0.12413747,0.089708309,79.999979
3.149997,-4232.7667,0.21019664,0.023567558,0.12408136,0.089924611,79.999979
3.159997,-4232.5387,0.20986591,0.023583548,0.12402525,0.090140914,79.999979
3.169997,-4231.3719,0.20998861,0.023599539,0.12396914,0.090357217,79.999979
3.179997,-4231.2599,0.20938004,0.02361553,0.12391302,0.09057352,79.999979
3.189997,-4231.2026,0.21040609,0.023631521,0.12385691,0.090789822,79.999979
3.1999969,-4231.4196,0.21010844,0.023647511,0.1238008,0.091006125,79.999979
3.2099969,-4231.8277,0.20981078,0.023663502,0.12374469,0.091222428,79.999979
3.2199969,-4229.5233,0.20999262,0.023679493,0.12368858,0.091438731,79.999979
3.2299969,-4231.2968,0.21021049,0.023695483,0.12363246,0.091655033,79.999979
3.2399969,-4231.3669,0.20980209,0.023711474,0.12357635,0.091871336,79.999979
3.2499969,-4232.0006,0.20977484,0.023727465,0.12352024,0.092087639,79.999979
3.2599969,-4231.5906,0.2095275,0.023743456,0.12346413,0.092303942,79.999979
3.2699969,-4231.5906,0.20928016,0.023759446,0.12340802,0.092520245,79.999979
3.2799969,-4232.2047,0.20980828,0.02398541,0.12335703,0.094253173,79.999979
3.2899969,-4229.4371,0.21093861,0.024452876,0.12331193,0.098132907,79.999979
3.2999969,-4231.6698,0.21027973,0.024920341,0.12326684,0.10201264,79.999979
3.3099968,-4230.6859,0.21059092,0.025387807,0.12322174,0.10589238,79.999979
3.3199968,-4231.8764,0.20954926,0.025855272,0.12317665,0.10977211,79.999979
