host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783535490.717902,702143.093000,15254000,2,load,2.10785300,3536390,15405947,5158
1783535490.719548,702143.093000,15260000,2,load,2.11046300,3540770,15412007,5159
1783535490.730142,702143.109000,15261000,1,laser,4.61011800,1980030495,15413018,5172
1783535490.747055,702143.125000,15262000,2,load,2.11085100,3541420,15414023,5160
1783535490.747055,702143.125000,15262000,3,sma_v,0.02541400,141,15414023,19
1783535490.747055,702143.125000,15262000,4,sma_i,0.12394100,0,15414023,19
1783535490.748056,702143.125000,15262000,5,sma_r,0.10504600,0,15414023,19
1783535490.749562,702143.125000,15265000,1,laser,4.61112600,1980463666,15417056,5174
1783535490.749562,702143.125000,15266000,2,load,2.11296700,3544970,15418068,5161
1783535490.749562,702143.125000,15267000,1,laser,4.61005300,1980002386,15419072,5175
1783535490.765576,702143.140000,15268000,2,load,2.11327700,3545490,15420084,5162
1783535490.765576,702143.140000,15269000,1,laser,4.60909000,1979589035,15421094,5176
1783535490.766580,702143.140000,15270000,2,load,2.10638000,3533920,15422107,5163
1783535490.766580,702143.140000,15272000,2,load,2.10638000,3533920,15424129,5164
1783535490.767576,702143.140000,15273000,1,laser,4.60985800,1979918813,15425133,5177
1783535490.767576,702143.140000,15274000,2,load,2.10595100,3533200,15426145,5165
1783535490.768578,702143.156000,15275000,1,laser,4.61024000,1980082768,15427155,5178
1783535490.769030,702143.156000,15276000,2,load,2.10598100,3533250,15428167,5166
1783535490.769539,702143.156000,15277000,1,laser,4.61011700,1980030110,15429178,5179
1783535490.770060,702143.156000,15278000,2,load,2.10933100,3538870,15430190,5167
1783535490.774074,702143.156000,15280000,2,load,2.10832400,3537180,15432206,5168
1783535490.775074,702143.156000,15281000,1,laser,4.61103200,1980422973,15433216,5180
1783535490.777075,702143.156000,15282000,2,load,2.10832400,3537180,15434228,5169
1783535490.777075,702143.156000,15283000,1,laser,4.61018300,1980058342,15435238,5181
1783535490.804858,702143.187000,15284000,2,load,2.11044000,3540730,15436251,5170
1783535490.804858,702143.187000,15286000,2,load,2.10812700,3536850,15438267,5171
1783535490.805859,702143.187000,15287000,1,laser,4.60969400,1979848151,15439277,5182
1783535490.805859,702143.187000,15288000,2,load,2.10880600,3537990,15440289,5172
1783535490.805859,702143.187000,15289000,1,laser,4.61029000,1980104477,15441299,5183
1783535490.806857,702143.187000,15290000,2,load,2.11103000,3541720,15442311,5173
1783535490.807858,702143.187000,15291000,1,laser,4.61002200,1979989125,15443315,5184
1783535490.819677,702143.203000,15292000,2,load,2.11103000,3541720,15444327,5174
