frame_idx,host_timestamp_s,monotonic_s,cycle_idx,mode,rel_path,laser_mm
0,1783535599.611631,702251.890000,0,snap,snapshots/cyc00_702251890.jpg,-3.8777
1,1783535599.618517,702251.890000,0,fast,cycle_00/000000.jpg,-3.8776
2,1783535599.715853,702252.000000,0,fast,cycle_00/000001.jpg,-3.8763
3,1783535599.803572,702252.093000,0,fast,cycle_00/000002.jpg,-3.8738
4,1783535599.912329,702252.187000,0,fast,cycle_00/000003.jpg,-3.8714
5,1783535600.014623,702252.296000,0,fast,cycle_00/000004.jpg,-3.8687
6,1783535600.108501,702252.390000,0,fast,cycle_00/000005.jpg,-3.8662
7,1783535600.206523,702252.484000,0,fast,cycle_00/000006.jpg,-3.8643
8,1783535600.317108,702252.593000,0,fast,cycle_00/000007.jpg,-3.8616
9,1783535600.408499,702252.703000,0,fast,cycle_00/000008.jpg,-3.8594
10,1783535600.517312,702252.796000,0,fast,cycle_00/000009.jpg,-3.8560
11,1783535600.601324,702252.890000,0,fast,cycle_00/000010.jpg,-3.8542
12,1783535600.722223,702252.984000,0,fast,cycle_00/000011.jpg,-3.8500
13,1783535600.809766,702253.109000,0,fast,cycle_00/000012.jpg,-3.8467
14,1783535600.905468,702253.187000,0,fast,cycle_00/000013.jpg,-3.8450
15,1783535601.008738,702253.281000,0,fast,cycle_00/000014.jpg,-3.8428
16,1783535601.119060,702253.390000,0,fast,cycle_00/000015.jpg,-3.8392
17,1783535601.214621,702253.500000,0,fast,cycle_00/000016.jpg,-3.8378
18,1783535601.309448,702253.593000,0,fast,cycle_00/000017.jpg,-3.8356
19,1783535601.413719,702253.687000,0,fast,cycle_00/000018.jpg,-3.8326
20,1783535601.520389,702253.796000,0,fast,cycle_00/000019.jpg,-3.8307
21,1783535601.609580,702253.906000,0,fast,cycle_00/000020.jpg,-3.8280
22,1783535601.708548,702253.984000,0,fast,cycle_00/000021.jpg,-3.8266
23,1783535601.810917,702254.093000,0,fast,cycle_00/000022.jpg,-3.8250
24,1783535601.912305,702254.187000,0,fast,cycle_00/000023.jpg,-3.8237
25,1783535602.008815,702254.296000,0,fast,cycle_00/000024.jpg,-3.8211
26,1783535602.108296,702254.390000,0,fast,cycle_00/000025.jpg,-3.8198
27,1783535602.204823,702254.484000,0,fast,cycle_00/000026.jpg,-3.8186
28,1783535602.318932,702254.578000,0,fast,cycle_00/000027.jpg,-3.8159
29,1783535602.408792,702254.703000,0,fast,cycle_00/000028.jpg,-3.8146
30,1783535602.508496,702254.796000,0,fast,cycle_00/000029.jpg,-3.8131
31,1783535602.600392,702254.890000,0,fast,cycle_00/000030.jpg,-3.8121
32,1783535602.718827,702254.984000,0,fast,cycle_00/000031.jpg,-3.8103
33,1783535602.818167,702255.093000,0,fast,cycle_00/000032.jpg,-3.8089
34,1783535602.904962,702255.203000,0,fast,cycle_00/000033.jpg,-3.8078
35,1783535603.028241,702255.281000,0,fast,cycle_00/000034.jpg,-3.8070
36,1783535603.118739,702255.406000,0,fast,cycle_00/000035.jpg,-3.8052
37,1783535603.217669,702255.500000,0,fast,cycle_00/000036.jpg,-3.8042
38,1783535603.310728,702255.593000,0,fast,cycle_00/000037.jpg,-3.8026
39,1783535603.444075,702255.687000,0,fast,cycle_00/000038.jpg,-3.8013
40,1783535603.516507,702255.828000,0,fast,cycle_00/000039.jpg,-3.8011
41,1783535603.615120,702255.906000,0,fast,cycle_00/000040.jpg,-3.7999
42,1783535603.716307,702256.000000,0,fast,cycle_00/000041.jpg,-3.7988
43,1783535603.825413,702256.093000,0,fast,cycle_00/000042.jpg,-3.7984
44,1783535603.912626,702256.203000,0,fast,cycle_00/000043.jpg,-3.7979
45,1783535604.011467,702256.296000,0,fast,cycle_00/000044.jpg,-3.7963
46,1783535604.119875,702256.390000,0,fast,cycle_00/000045.jpg,-3.7957
47,1783535604.221371,702256.500000,0,fast,cycle_00/000046.jpg,-3.7947
48,1783535604.329186,702256.609000,0,fast,cycle_00/000047.jpg,-3.7935
49,1783535604.409733,702256.703000,0,fast,cycle_00/000048.jpg,-3.7931
50,1783535604.510691,702256.796000,0,fast,cycle_00/000049.jpg,-3.7925
51,1783535604.626530,702256.890000,0,fast,cycle_00/000050.jpg,-3.7924
52,1783535604.716374,702257.000000,0,fast,cycle_00/000051.jpg,-3.7920
53,1783535604.814280,702257.093000,0,fast,cycle_00/000052.jpg,-3.7918
54,1783535604.904951,702257.203000,0,fast,cycle_00/000053.jpg,-3.7917
55,1783535605.019104,702257.281000,0,fast,cycle_00/000054.jpg,-3.7896
56,1783535605.114398,702257.406000,0,fast,cycle_00/000055.jpg,-3.7888
57,1783535605.217207,702257.500000,0,fast,cycle_00/000056.jpg,-3.7875
58,1783535605.305266,702257.593000,0,fast,cycle_00/000057.jpg,-3.7858
59,1783535605.417835,702257.687000,0,fast,cycle_00/000058.jpg,-3.7831
60,1783535605.519617,702257.796000,0,fast,cycle_00/000059.jpg,-3.7799
61,1783535605.609676,702257.906000,0,fast,cycle_00/000060.jpg,-3.7775
62,1783535605.707972,702257.984000,0,fast,cycle_00/000061.jpg,-3.7747
63,1783535605.827446,702258.093000,0,fast,cycle_00/000062.jpg,-3.7726
64,1783535605.915901,702258.203000,0,fast,cycle_00/000063.jpg,-3.7698
65,1783535606.016840,702258.296000,0,fast,cycle_00/000064.jpg,-3.7674
66,1783535606.110671,702258.390000,0,fast,cycle_00/000065.jpg,-3.7652
67,1783535606.222906,702258.484000,0,fast,cycle_00/000066.jpg,-3.7632
68,1783535606.315645,702258.609000,0,fast,cycle_00/000067.jpg,-3.7613
69,1783535606.408778,702258.703000,0,fast,cycle_00/000068.jpg,-3.7590
70,1783535606.508682,702258.796000,0,fast,cycle_00/000069.jpg,-3.7556
71,1783535606.626175,702258.890000,0,fast,cycle_00/000070.jpg,-3.7544
72,1783535606.725163,702259.000000,0,fast,cycle_00/000071.jpg,-3.7523
73,1783535606.814846,702259.109000,0,fast,cycle_00/000072.jpg,-3.7508
74,1783535606.904923,702259.203000,0,fast,cycle_00/000073.jpg,-3.7494
75,1783535607.025377,702259.281000,0,fast,cycle_00/000074.jpg,-3.7473
76,1783535607.115953,702259.406000,0,fast,cycle_00/000075.jpg,-3.7459
77,1783535607.216054,702259.500000,0,fast,cycle_00/000076.jpg,-3.7442
78,1783535607.306437,702259.593000,0,fast,cycle_00/000077.jpg,-3.7428
79,1783535607.418866,702259.687000,0,fast,cycle_00/000078.jpg,-3.7410
80,1783535607.528740,702259.796000,0,fast,cycle_00/000079.jpg,-3.7395
81,1783535607.612589,702259.906000,0,fast,cycle_00/000080.jpg,-3.7373
82,1783535607.709532,702260.000000,0,fast,cycle_00/000081.jpg,-3.7362
83,1783535607.821026,702260.093000,0,fast,cycle_00/000082.jpg,-3.7354
84,1783535607.914518,702260.203000,0,fast,cycle_00/000083.jpg,-3.7351
85,1783535608.019989,702260.296000,0,fast,cycle_00/000084.jpg,-3.7352
86,1783535608.110826,702260.406000,0,fast,cycle_00/000085.jpg,-3.7372
87,1783535608.218038,702260.484000,0,fast,cycle_00/000086.jpg,-3.7377
88,1783535608.317243,702260.593000,0,fast,cycle_00/000087.jpg,-3.7397
89,1783535608.409022,702260.703000,0,fast,cycle_00/000088.jpg,-3.7411
90,1783535608.511749,702260.796000,0,fast,cycle_00/000089.jpg,-3.7432
91,1783535608.621126,702260.890000,0,fast,cycle_00/000090.jpg,-3.7440
92,1783535608.738144,702261.000000,0,fast,cycle_00/000091.jpg,-3.7447
93,1783535608.812172,702261.125000,0,fast,cycle_00/000092.jpg,-3.7456
94,1783535608.904372,702261.187000,0,fast,cycle_00/000093.jpg,-3.7460
95,1783535609.030210,702261.281000,0,fast,cycle_00/000094.jpg,-3.7461
96,1783535609.113639,702261.406000,0,fast,cycle_00/000095.jpg,-3.7461
97,1783535609.214933,702261.500000,0,fast,cycle_00/000096.jpg,-3.7456
98,1783535609.307063,702261.593000,0,fast,cycle_00/000097.jpg,-3.7453
99,1783535609.415864,702261.687000,0,fast,cycle_00/000098.jpg,-3.7452
100,1783535609.517285,702261.796000,0,fast,cycle_00/000099.jpg,-3.7442
101,1783535609.611661,702261.890000,0,fast,cycle_00/000100.jpg,-3.7427
102,1783535609.725039,702262.000000,0,fast,cycle_00/000101.jpg,-3.7419
103,1783535609.823012,702262.109000,0,fast,cycle_00/000102.jpg,-3.7401
104,1783535609.913656,702262.203000,0,fast,cycle_00/000103.jpg,-3.7394
105,1783535610.015260,702262.296000,0,fast,cycle_00/000104.jpg,-3.7373
106,1783535610.128107,702262.390000,0,fast,cycle_00/000105.jpg,-3.7357
107,1783535610.223414,702262.515000,0,fast,cycle_00/000106.jpg,-3.7333
108,1783535610.320433,702262.609000,0,fast,cycle_00/000107.jpg,-3.7319
109,1783535610.410274,702262.703000,0,fast,cycle_00/000108.jpg,-3.7312
110,1783535610.524781,702262.796000,0,fast,cycle_00/000109.jpg,-3.7297
111,1783535610.625779,702262.906000,0,fast,cycle_00/000110.jpg,-3.7268
112,1783535610.717637,702263.000000,0,fast,cycle_00/000111.jpg,-3.7260
113,1783535610.812097,702263.093000,0,fast,cycle_00/000112.jpg,-3.7246
114,1783535610.920169,702263.187000,0,fast,cycle_00/000113.jpg,-3.7234
115,1783535611.027849,702263.296000,0,fast,cycle_00/000114.jpg,-3.7218
116,1783535611.120782,702263.406000,0,fast,cycle_00/000115.jpg,-3.7201
117,1783535611.218450,702263.500000,0,fast,cycle_00/000116.jpg,-3.7184
118,1783535611.326725,702263.593000,0,fast,cycle_00/000117.jpg,-3.7173
119,1783535611.416780,702263.703000,0,fast,cycle_00/000118.jpg,-3.7166
120,1783535611.517173,702263.796000,0,fast,cycle_00/000119.jpg,-3.7149
121,1783535611.608819,702263.890000,0,fast,cycle_00/000120.jpg,-3.7141
122,1783535611.721410,702263.984000,0,fast,cycle_00/000121.jpg,-3.7138
