src,hw_us,value,raw_code,seq
1,20205994,4.74435500,2037685181,7741
3,22402825,0.49268800,0,0
4,22402825,0.10163700,0,0
2,20206999,1.93989300,3254600,7741
1,20208010,4.74389700,2037488349,7742
2,20209022,1.94219900,3258470,7742
1,20210026,4.74493900,2037935574,7743
2,20211038,1.94375500,3261080,7743
1,20212048,4.74493900,2037935574,7744
2,20213054,1.94375500,3261080,7744
1,20214064,4.74458000,2037781487,7745
2,20215076,1.94159200,3257450,7745
1,20216080,4.74473600,2037848456,7746
2,20217092,1.93908200,3253240,7746
1,20218102,4.74499800,2037960977,7747
2,20219115,1.94445900,3262260,7747
1,20220118,4.74416100,2037601520,7748
2,20221131,1.94429800,3261990,7748
1,20222134,4.74416100,2037601520,7749
2,20223147,1.94429800,3261990,7749
1,20224157,4.74352500,2037328335,7750
2,20225169,1.94655100,3265770,7750
1,20226173,4.74439600,2037702567,7751
2,20227185,1.94073300,3256010,7751
1,20228195,4.74435600,2037685370,7752
2,20229201,1.94171700,3257660,7752
1,20230211,4.74426400,2037645934,7753
2,20231223,1.94779600,3267860,7753
1,20232227,4.74443600,2037719722,7754
2,20233239,1.94779600,3267860,7754
1,20234250,4.74443600,2037719722,7755
2,20235262,1.94334400,3260390,7755
1,20236266,4.74341300,2037280636,7756
2,20237278,1.94305200,3259900,7756
1,20238288,4.74230100,2036802616,7757
2,20239294,1.93557700,3247360,7757
1,20240304,4.74277600,2037006792,7758
2,20241316,1.93830700,3251940,7758
1,20242320,4.74293200,2037073916,7759
2,20243332,1.93830700,3251940,7759
1,20244342,4.74293200,2037073916,7760
2,20245355,1.94497700,3263130,7760
1,20246358,4.74286800,2037046306,7761
2,20247371,1.94139500,3257120,7761
1,20248374,4.74319600,2037187035,7762
2,20249387,1.94208000,3258270,7762
1,20250397,4.74247100,2036875656,7763
2,20251409,1.95734500,3283880,7763
1,20252413,4.74178200,2036579773,7764
2,20253425,1.94310000,3259980,7764
1,20254429,4.74178200,2036579773,7765
2,20255441,1.94310000,3259980,7765
1,20256451,4.74265700,2036955560,7766
2,20257463,1.93812900,3251640,7766
1,20258467,4.74335400,2037255031,7767
2,20259479,1.94286100,3259580,7767
1,20260490,4.74320700,2037191782,7768
2,20261495,1.93923700,3253500,7768
1,20262506,4.74363800,2037377006,7769
2,20263518,1.95012700,3271770,7769
1,20264522,4.74363800,2037377006,7770
2,20265534,1.95012700,3271770,7770
1,20266544,4.74290900,2037063970,7771
2,20267556,1.95162300,3274280,7771
1,20268560,4.74175500,2036568226,7772
2,20269572,1.94397000,3261440,7772
1,20270576,4.74186500,2036615735,7773
2,20271588,1.95176000,3274510,7773
1,20272598,4.74228900,2036797577,7774
2,20273611,1.94280700,3259490,7774
1,20274614,4.74178800,2036582445,7775
2,20275627,1.94280700,3259490,7775
1,20276630,4.74178800,2036582445,7776
2,20277643,1.94136500,3257070,7776
1,20278653,4.74214400,2036735124,7777
2,20279665,1.94348100,3260620,7777
1,20280669,4.74148800,2036453328,7778
2,20281681,1.93476100,3245990,7778
1,20282691,4.74037600,2035975935,7779
2,20283697,1.94671200,3266040,7779
1,20284707,4.74074300,2036133756,7780
2,20285719,1.94671200,3266040,7780
1,20286723,4.74074300,2036133756,7781
2,20287735,1.94529900,3263670,7781
1,20288746,4.74161100,2036506459,7782
2,20289758,1.93587500,3247860,7782
1,20290762,4.74116100,2036313082,7783
2,20291774,1.93604200,3248140,7783
1,20292778,4.74174500,2036563780,7784
2,20293790,1.94348700,3260630,7784
1,20294800,4.74142400,2036426042,7785
2,20295812,1.94217000,3258420,7785
1,20296816,4.74142400,2036426042,7786
2,20297828,1.94217000,3258420,7786
1,20298838,4.74033500,2035958279,7787
2,20299844,1.93877200,3252720,7787
1,20300854,4.74035100,2035965257,7788
2,20301867,1.93703800,3249810,7788
1,20302870,4.74138200,2036408183,7789
2,20303883,1.93412900,3244930,7789
1,20304893,4.74092700,2036212662,7790
2,20305899,1.93768700,3250900,7790
1,20306909,4.74092700,2036212662,7791
2,20307921,1.93768700,3250900,7791
1,20308925,4.74140300,2036416942,7792
2,20309937,1.94479800,3262830,7792
1,20310947,4.74090500,2036203193,7793
2,20311959,1.93801500,3251450,7793
1,20312963,4.73940700,2035559567,7794
3,22507137,0.48004800,0,1
4,22507137,0.09920700,0,1
2,20313975,1.94032200,3255320,7794
1,20314986,4.73898000,2035376226,7795
2,20315991,1.93795600,3251350,7795
1,20317002,4.73976900,2035715052,7796
2,20318014,1.93795600,3251350,7796
1,20319018,4.73976900,2035715052,7797
2,20320030,1.94207400,3258260,7797
1,20321040,4.73883100,2035312079,7798
2,20322046,1.94394600,3261400,7798
1,20323056,4.73901700,2035392277,7799
2,20324068,1.95458500,3279250,7799
1,20325072,4.73871600,2035263139,7800
2,20326084,1.95002600,3271600,7800
1,20327094,4.73766900,2034813410,7801
2,20328107,1.95002600,3271600,7801
1,20329110,4.73766900,2034813410,7802
2,20330123,1.94170500,3257640,7802
1,20331126,4.73756000,2034766492,7803
2,20332139,1.94363000,3260870,7803
1,20333149,4.73874600,2035276021,7804
2,20334161,1.94507800,3263300,7804
1,20335165,4.73854900,2035191485,7805
2,20336177,1.94374300,3261060,7805
1,20337187,4.73934300,2035532467,7806
2,20338193,1.93752100,3250620,7806
1,20339203,4.73934300,2035532467,7807
2,20340215,1.93752100,3250620,7807
1,20341219,4.73942700,2035568270,7808
2,20342231,1.94468500,3262640,7808
1,20343242,4.73804600,2034975248,7809
2,20344254,1.95214800,3275160,7809
1,20345258,4.73750200,2034741430,7810
2,20346270,1.95998000,3288300,7810
1,20347280,4.73833700,2035100207,7811
2,20348286,1.95219500,3275240,7811
1,20349296,4.73833700,2035100207,7812
2,20350308,1.95219500,3275240,7812
1,20351312,4.73769800,2034825648,7813
2,20352324,1.93511300,3246580,7813
1,20353334,4.73781000,2034873943,7814
2,20354347,1.94310000,3259980,7814
1,20355350,4.73756000,2034766740,7815
2,20356363,1.94910800,3270060,7815
