host_timestamp_s,monotonic_s,kind,detail
1783373306.457668,539962.453000,session,start console_20260706_172825
1783373314.470661,539970.453000,warn,"LCR startup: worker error RuntimeError('Could not connect to Keysight E4980 LCR meter. Check USB/LAN cable, instrument power, and VISA backend.')"
1783373319.509801,539975.500000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783373321.508393,539977.500000,warn,LCR silent 3.0s — no new samples (auxiliary; other instruments still recording)
1783373321.508912,539977.500000,disarm,disarm
1783373321.569121,539977.562000,disarm,disarm
1783373321.630094,539977.625000,disarm,disarm
1783373321.693127,539977.687000,disarm,disarm
1783373321.754753,539977.750000,disarm,disarm
1783373321.816850,539977.812000,disarm,disarm
1783373321.893538,539977.890000,disarm,disarm
1783373321.948055,539977.937000,disarm,disarm
1783373322.009019,539978.000000,disarm,disarm
1783373322.068302,539978.062000,disarm,disarm
1783373322.139144,539978.125000,disarm,disarm
1783373322.199523,539978.187000,disarm,disarm
1783373322.261848,539978.250000,disarm,disarm
1783373322.323298,539978.312000,disarm,disarm
1783373322.384971,539978.375000,disarm,disarm
1783373322.445334,539978.437000,disarm,disarm
1783373322.507405,539978.500000,disarm,disarm
1783373322.567513,539978.562000,disarm,disarm
1783373322.629317,539978.625000,disarm,disarm
1783373322.691288,539978.687000,disarm,disarm
1783373322.758741,539978.750000,disarm,disarm
1783373322.816885,539978.812000,disarm,disarm
1783373322.880846,539978.875000,disarm,disarm
1783373322.944878,539978.937000,disarm,disarm
1783373323.006041,539979.000000,disarm,disarm
1783373323.074939,539979.062000,disarm,disarm
1783373323.136168,539979.125000,disarm,disarm
1783373323.197494,539979.187000,disarm,disarm
1783373323.259399,539979.250000,disarm,disarm
1783373323.321010,539979.312000,disarm,disarm
1783373323.381810,539979.375000,disarm,disarm
1783373323.444762,539979.437000,disarm,disarm
1783373323.507670,539979.500000,warn,LCR silent 5.0s — no new samples (auxiliary; other instruments still recording)
1783373323.508190,539979.500000,disarm,disarm
1783373323.567858,539979.562000,disarm,disarm
1783373323.629858,539979.625000,disarm,disarm
1783373323.705849,539979.703000,disarm,disarm
1783373323.768841,539979.765000,disarm,disarm
1783373323.830271,539979.812000,disarm,disarm
1783373323.891576,539979.875000,disarm,disarm
1783373323.952691,539979.937000,disarm,disarm
1783373324.014758,539980.000000,disarm,disarm
1783373324.076751,539980.062000,disarm,disarm
1783373324.138416,539980.125000,disarm,disarm
1783373324.200305,539980.187000,disarm,disarm
1783373324.261100,539980.250000,disarm,disarm
1783373324.318739,539980.312000,disarm,disarm
1783373324.383902,539980.375000,disarm,disarm
1783373324.445139,539980.437000,disarm,disarm
1783373324.507853,539980.500000,disarm,disarm
1783373324.569236,539980.562000,disarm,disarm
1783373324.630109,539980.625000,disarm,disarm
1783373324.691471,539980.687000,disarm,disarm
1783373324.767496,539980.750000,disarm,disarm
1783373324.828626,539980.812000,disarm,disarm
1783373324.890247,539980.875000,disarm,disarm
1783373324.950156,539980.937000,disarm,disarm
1783373325.013558,539981.000000,disarm,disarm
1783373325.075438,539981.062000,disarm,disarm
1783373325.137696,539981.125000,disarm,disarm
1783373325.198585,539981.187000,disarm,disarm
1783373325.261209,539981.250000,disarm,disarm
1783373325.323560,539981.312000,disarm,disarm
1783373325.385746,539981.375000,disarm,disarm
1783373325.447504,539981.437000,disarm,disarm
1783373325.509491,539981.500000,warn,LCR silent 7.0s — no new samples (auxiliary; other instruments still recording)
1783373325.510018,539981.500000,disarm,disarm
1783373325.569494,539981.562000,disarm,disarm
1783373325.632509,539981.625000,disarm,disarm
1783373325.692789,539981.687000,disarm,disarm
1783373325.754436,539981.750000,disarm,disarm
1783373325.829312,539981.812000,disarm,disarm
1783373325.891829,539981.875000,disarm,disarm
1783373325.953998,539981.937000,disarm,disarm
1783373326.015490,539982.000000,disarm,disarm
1783373326.076180,539982.062000,disarm,disarm
1783373326.136881,539982.125000,disarm,disarm
1783373326.192984,539982.187000,disarm,disarm
1783373326.259283,539982.250000,disarm,disarm
1783373326.318452,539982.312000,disarm,disarm
1783373326.382377,539982.375000,disarm,disarm
1783373326.444003,539982.437000,disarm,disarm
1783373326.505332,539982.500000,disarm,disarm
1783373326.568223,539982.562000,disarm,disarm
1783373326.628834,539982.625000,disarm,disarm
1783373326.693770,539982.687000,disarm,disarm
1783373326.757797,539982.750000,disarm,disarm
1783373326.821749,539982.812000,disarm,disarm
1783373326.883735,539982.875000,disarm,disarm
1783373326.943521,539982.937000,disarm,disarm
1783373327.010789,539983.000000,disarm,disarm
1783373327.072582,539983.062000,disarm,disarm
1783373327.134262,539983.125000,disarm,disarm
1783373327.194510,539983.187000,disarm,disarm
1783373327.256479,539983.250000,disarm,disarm
1783373327.318227,539983.312000,disarm,disarm
1783373327.379366,539983.375000,disarm,disarm
1783373327.455704,539983.453000,disarm,disarm
1783373327.517293,539983.500000,warn,LCR silent 9.0s — no new samples (auxiliary; other instruments still recording)
1783373327.517293,539983.500000,disarm,disarm
1783373327.580014,539983.562000,disarm,disarm
1783373327.641878,539983.625000,disarm,disarm
1783373327.703127,539983.687000,disarm,disarm
1783373327.764026,539983.750000,disarm,disarm
1783373327.820211,539983.812000,disarm,disarm
1783373327.880207,539983.875000,disarm,disarm
1783373327.948016,539983.937000,disarm,disarm
1783373328.008692,539984.000000,disarm,disarm
1783373328.070739,539984.062000,disarm,disarm
1783373328.131504,539984.125000,disarm,disarm
1783373328.192663,539984.187000,disarm,disarm
1783373328.268863,539984.265000,disarm,disarm
1783373328.330112,539984.312000,disarm,disarm
1783373328.392134,539984.375000,disarm,disarm
1783373328.454581,539984.437000,disarm,disarm
1783373328.517000,539984.500000,disarm,disarm
1783373328.578945,539984.562000,disarm,disarm
1783373328.639491,539984.625000,disarm,disarm
1783373328.700645,539984.687000,disarm,disarm
1783373328.762000,539984.750000,disarm,disarm
1783373328.823064,539984.812000,disarm,disarm
1783373328.884432,539984.875000,disarm,disarm
1783373328.945565,539984.937000,disarm,disarm
1783373329.005332,539985.000000,disarm,disarm
1783373329.068094,539985.062000,disarm,disarm
1783373329.130231,539985.125000,disarm,disarm
1783373329.193063,539985.187000,disarm,disarm
1783373329.253970,539985.250000,disarm,disarm
1783373329.320513,539985.312000,disarm,disarm
1783373329.394145,539985.390000,disarm,disarm
1783373329.442455,539985.437000,disarm,disarm
1783373329.506746,539985.500000,warn,LCR silent 11.0s — no new samples (auxiliary; other instruments still recording)
1783373329.506746,539985.500000,disarm,disarm
1783373329.568490,539985.562000,disarm,disarm
1783373329.634445,539985.625000,disarm,disarm
1783373329.699348,539985.687000,disarm,disarm
1783373329.759969,539985.750000,disarm,disarm
1783373329.822284,539985.812000,disarm,disarm
1783373329.882963,539985.875000,disarm,disarm
1783373329.944374,539985.937000,disarm,disarm
1783373330.006715,539986.000000,disarm,disarm
1783373330.069334,539986.062000,disarm,disarm
1783373330.130704,539986.125000,disarm,disarm
1783373330.191875,539986.187000,disarm,disarm
1783373330.264853,539986.250000,disarm,disarm
1783373330.329859,539986.312000,disarm,disarm
1783373330.379794,539986.375000,disarm,disarm
1783373330.452282,539986.437000,disarm,disarm
1783373330.514643,539986.500000,disarm,disarm
1783373330.567840,539986.562000,disarm,disarm
1783373330.636805,539986.625000,disarm,disarm
1783373330.697698,539986.687000,disarm,disarm
1783373330.758632,539986.750000,disarm,disarm
1783373330.820186,539986.812000,disarm,disarm
1783373330.879782,539986.875000,disarm,disarm
1783373330.943244,539986.937000,disarm,disarm
1783373331.004897,539987.000000,disarm,disarm
1783373331.066209,539987.062000,disarm,disarm
1783373331.129287,539987.125000,disarm,disarm
1783373331.205266,539987.187000,disarm,disarm
1783373331.266961,539987.250000,disarm,disarm
1783373331.330603,539987.312000,disarm,disarm
1783373331.392210,539987.375000,disarm,disarm
1783373331.453748,539987.437000,disarm,disarm
1783373331.514748,539987.500000,warn,LCR silent 13.0s — no new samples (auxiliary; other instruments still recording)
1783373331.514748,539987.500000,disarm,disarm
1783373331.575923,539987.562000,disarm,disarm
1783373331.637179,539987.625000,disarm,disarm
1783373331.697333,539987.687000,disarm,disarm
1783373331.758664,539987.750000,disarm,disarm
1783373331.819126,539987.812000,disarm,disarm
1783373331.879013,539987.875000,disarm,disarm
1783373331.954220,539987.937000,disarm,disarm
1783373332.017415,539988.000000,disarm,disarm
1783373332.078009,539988.062000,disarm,disarm
1783373332.140821,539988.125000,disarm,disarm
1783373332.200960,539988.187000,disarm,disarm
1783373332.261543,539988.250000,disarm,disarm
1783373332.322373,539988.312000,disarm,disarm
1783373332.385094,539988.375000,disarm,disarm
1783373332.446088,539988.437000,disarm,disarm
1783373332.507121,539988.500000,disarm,disarm
1783373332.569027,539988.562000,disarm,disarm
1783373332.630539,539988.625000,disarm,disarm
1783373332.692197,539988.687000,disarm,disarm
1783373332.754353,539988.750000,disarm,disarm
1783373332.830966,539988.828000,disarm,disarm
1783373332.891558,539988.875000,disarm,disarm
1783373332.953487,539988.937000,disarm,disarm
1783373333.014601,539989.000000,disarm,disarm
1783373333.076478,539989.062000,disarm,disarm
1783373333.138385,539989.125000,disarm,disarm
1783373333.199490,539989.187000,disarm,disarm
1783373333.260444,539989.250000,disarm,disarm
1783373333.321439,539989.312000,disarm,disarm
1783373333.382930,539989.375000,disarm,disarm
1783373333.445351,539989.437000,disarm,disarm
1783373333.506291,539989.500000,warn,LCR silent 15.0s — no new samples (auxiliary; other instruments still recording)
1783373333.506808,539989.500000,disarm,disarm
1783373333.567404,539989.562000,disarm,disarm
1783373333.629400,539989.625000,disarm,disarm
1783373333.706374,539989.703000,disarm,disarm
1783373333.761353,539989.750000,disarm,disarm
1783373333.821735,539989.812000,disarm,disarm
1783373333.890929,539989.875000,disarm,disarm
1783373333.941561,539989.937000,disarm,disarm
1783373334.004785,539990.000000,disarm,disarm
1783373334.068504,539990.062000,disarm,disarm
1783373334.136770,539990.125000,disarm,disarm
1783373334.197610,539990.187000,disarm,disarm
1783373334.258746,539990.250000,disarm,disarm
1783373334.319315,539990.312000,disarm,disarm
1783373334.381738,539990.375000,disarm,disarm
1783373334.443293,539990.437000,disarm,disarm
1783373334.504755,539990.500000,disarm,disarm
1783373334.566841,539990.562000,disarm,disarm
1783373334.631864,539990.625000,disarm,disarm
1783373334.701560,539990.687000,disarm,disarm
1783373334.764894,539990.750000,disarm,disarm
1783373334.827780,539990.812000,disarm,disarm
1783373334.889952,539990.875000,disarm,disarm
1783373334.950772,539990.937000,disarm,disarm
1783373335.006303,539991.000000,disarm,disarm
1783373335.073756,539991.062000,disarm,disarm
1783373335.136721,539991.125000,disarm,disarm
1783373335.192200,539991.187000,disarm,disarm
1783373335.255154,539991.250000,disarm,disarm
1783373335.319155,539991.312000,disarm,disarm
1783373335.383204,539991.375000,disarm,disarm
1783373335.445150,539991.437000,disarm,disarm
1783373335.505829,539991.500000,warn,LCR silent 17.0s — no new samples (auxiliary; other instruments still recording)
1783373335.505829,539991.500000,disarm,disarm
1783373335.567529,539991.562000,disarm,disarm
1783373335.644112,539991.640000,disarm,disarm
1783373335.705075,539991.687000,disarm,disarm
1783373335.766556,539991.750000,disarm,disarm
1783373335.829582,539991.812000,disarm,disarm
1783373335.890913,539991.875000,disarm,disarm
1783373335.952560,539991.937000,disarm,disarm
1783373336.011036,539992.000000,disarm,disarm
1783373336.071009,539992.062000,disarm,disarm
1783373336.136098,539992.125000,disarm,disarm
1783373336.191440,539992.187000,disarm,disarm
1783373336.257707,539992.250000,disarm,disarm
1783373336.318315,539992.312000,disarm,disarm
1783373336.383105,539992.375000,disarm,disarm
1783373336.445040,539992.437000,disarm,disarm
1783373336.506657,539992.500000,disarm,disarm
1783373336.568011,539992.562000,disarm,disarm
1783373336.643987,539992.640000,disarm,disarm
1783373336.693334,539992.687000,disarm,disarm
1783373336.766923,539992.750000,disarm,disarm
1783373336.828799,539992.812000,disarm,disarm
1783373336.890427,539992.875000,disarm,disarm
1783373336.951245,539992.937000,disarm,disarm
1783373337.011410,539993.000000,disarm,disarm
1783373337.067877,539993.062000,disarm,disarm
1783373337.132910,539993.125000,disarm,disarm
1783373337.194163,539993.187000,disarm,disarm
1783373337.256481,539993.250000,disarm,disarm
1783373337.318291,539993.312000,disarm,disarm
1783373337.391849,539993.375000,disarm,disarm
1783373337.443700,539993.437000,disarm,disarm
1783373337.517075,539993.500000,warn,LCR silent 19.0s — no new samples (auxiliary; other instruments still recording)
1783373337.517594,539993.500000,disarm,disarm
1783373337.578049,539993.562000,disarm,disarm
1783373337.638858,539993.625000,disarm,disarm
1783373337.698668,539993.687000,disarm,disarm
1783373337.758280,539993.750000,disarm,disarm
1783373337.823220,539993.812000,disarm,disarm
1783373337.885051,539993.875000,disarm,disarm
1783373337.947503,539993.937000,disarm,disarm
1783373338.007941,539994.000000,disarm,disarm
1783373338.068870,539994.062000,disarm,disarm
1783373338.130918,539994.125000,disarm,disarm
1783373338.190717,539994.187000,disarm,disarm
1783373338.267835,539994.250000,disarm,disarm
