host_timestamp_s,monotonic_s,kind,detail
1783373861.766124,540517.750000,session,start console_20260706_173740
1783373869.773382,540525.765000,warn,"LCR startup: worker error RuntimeError('Could not connect to Keysight E4980 LCR meter. Check USB/LAN cable, instrument power, and VISA backend.')"
1783373875.381247,540531.375000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783373877.391002,540533.375000,warn,LCR silent 3.0s — no new samples (auxiliary; other instruments still recording)
1783373877.391002,540533.375000,disarm,disarm
1783373877.451490,540533.437000,disarm,disarm
1783373877.512580,540533.500000,disarm,disarm
1783373877.575022,540533.562000,disarm,disarm
1783373877.634944,540533.625000,disarm,disarm
1783373877.697957,540533.687000,disarm,disarm
1783373877.759949,540533.750000,disarm,disarm
1783373877.821419,540533.812000,disarm,disarm
1783373877.883429,540533.875000,disarm,disarm
1783373877.944547,540533.937000,disarm,disarm
1783373878.005952,540534.000000,disarm,disarm
1783373878.066948,540534.062000,disarm,disarm
1783373878.128951,540534.125000,disarm,disarm
1783373878.205938,540534.203000,disarm,disarm
1783373878.264741,540534.250000,disarm,disarm
1783373878.328788,540534.312000,disarm,disarm
1783373878.389938,540534.375000,disarm,disarm
1783373878.444611,540534.437000,disarm,disarm
1783373878.504804,540534.500000,disarm,disarm
1783373878.566343,540534.562000,disarm,disarm
1783373878.630635,540534.625000,disarm,disarm
1783373878.695886,540534.687000,disarm,disarm
1783373878.757250,540534.750000,disarm,disarm
1783373878.817837,540534.812000,disarm,disarm
1783373878.879995,540534.875000,disarm,disarm
1783373878.942054,540534.937000,disarm,disarm
1783373879.003757,540535.000000,disarm,disarm
1783373879.079918,540535.062000,disarm,disarm
1783373879.140612,540535.125000,disarm,disarm
1783373879.194188,540535.187000,disarm,disarm
1783373879.263421,540535.250000,disarm,disarm
1783373879.324814,540535.312000,disarm,disarm
1783373879.386592,540535.375000,warn,LCR silent 5.0s — no new samples (auxiliary; other instruments still recording)
1783373879.387138,540535.375000,disarm,disarm
1783373879.448549,540535.437000,disarm,disarm
1783373879.509716,540535.500000,disarm,disarm
1783373879.569709,540535.562000,disarm,disarm
1783373879.629194,540535.625000,disarm,disarm
1783373879.693033,540535.687000,disarm,disarm
1783373879.755151,540535.750000,disarm,disarm
1783373879.830822,540535.828000,disarm,disarm
1783373879.880405,540535.875000,disarm,disarm
1783373879.951173,540535.937000,disarm,disarm
1783373880.015828,540536.000000,disarm,disarm
1783373880.069656,540536.062000,disarm,disarm
1783373880.139091,540536.125000,disarm,disarm
1783373880.201713,540536.187000,disarm,disarm
1783373880.263092,540536.250000,disarm,disarm
1783373880.323470,540536.312000,disarm,disarm
1783373880.384573,540536.375000,disarm,disarm
1783373880.446157,540536.437000,disarm,disarm
1783373880.507096,540536.500000,disarm,disarm
1783373880.569428,540536.562000,disarm,disarm
1783373880.631105,540536.625000,disarm,disarm
1783373880.692321,540536.687000,disarm,disarm
1783373880.753576,540536.750000,disarm,disarm
1783373880.816778,540536.812000,disarm,disarm
1783373880.893542,540536.890000,disarm,disarm
1783373880.951006,540536.937000,disarm,disarm
1783373881.014818,540537.000000,disarm,disarm
1783373881.075289,540537.062000,disarm,disarm
1783373881.138453,540537.125000,disarm,disarm
1783373881.198367,540537.187000,disarm,disarm
1783373881.259421,540537.250000,disarm,disarm
1783373881.320625,540537.312000,disarm,disarm
1783373881.381490,540537.375000,warn,LCR silent 7.0s — no new samples (auxiliary; other instruments still recording)
1783373881.382996,540537.375000,disarm,disarm
1783373881.444464,540537.437000,disarm,disarm
1783373881.505896,540537.500000,disarm,disarm
1783373881.567878,540537.562000,disarm,disarm
1783373881.628768,540537.625000,disarm,disarm
1783373881.704968,540537.687000,disarm,disarm
1783373881.767084,540537.750000,disarm,disarm
1783373881.827254,540537.812000,disarm,disarm
1783373881.886490,540537.875000,disarm,disarm
1783373881.946071,540537.937000,disarm,disarm
1783373882.006954,540538.000000,disarm,disarm
1783373882.071675,540538.062000,disarm,disarm
1783373882.133411,540538.125000,disarm,disarm
1783373882.194391,540538.187000,disarm,disarm
1783373882.258374,540538.250000,disarm,disarm
1783373882.320370,540538.312000,disarm,disarm
1783373882.381406,540538.375000,disarm,disarm
1783373882.443534,540538.437000,disarm,disarm
1783373882.504050,540538.500000,disarm,disarm
1783373882.580714,540538.578000,disarm,disarm
1783373882.641793,540538.625000,disarm,disarm
1783373882.704073,540538.687000,disarm,disarm
1783373882.764632,540538.750000,disarm,disarm
1783373882.826530,540538.812000,disarm,disarm
1783373882.888103,540538.875000,disarm,disarm
1783373882.949283,540538.937000,disarm,disarm
1783373883.009272,540539.000000,disarm,disarm
1783373883.070919,540539.062000,disarm,disarm
1783373883.132183,540539.125000,disarm,disarm
1783373883.195342,540539.187000,disarm,disarm
1783373883.256600,540539.250000,disarm,disarm
1783373883.319289,540539.312000,disarm,disarm
1783373883.380949,540539.375000,warn,LCR silent 9.0s — no new samples (auxiliary; other instruments still recording)
1783373883.381467,540539.375000,disarm,disarm
1783373883.441851,540539.437000,disarm,disarm
1783373883.504252,540539.500000,disarm,disarm
1783373883.566822,540539.562000,disarm,disarm
1783373883.633983,540539.625000,disarm,disarm
1783373883.694831,540539.687000,disarm,disarm
1783373883.755018,540539.750000,disarm,disarm
1783373883.821134,540539.812000,disarm,disarm
1783373883.880197,540539.875000,disarm,disarm
1783373883.944200,540539.937000,disarm,disarm
