t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,stage_mm
0.65999937,-4320.3639,-0.14906999,2.816841,0.673548,4.082095,79.999979
0.66999936,-4321.1942,-0.14927332,2.816841,0.673548,4.082095,79.999979
0.67999935,-4318.7919,-0.14829526,2.816841,0.673548,4.082095,79.999979
0.68999934,-4319.7794,-0.14905205,2.816841,0.673548,4.082095,79.999979
0.69999933,-4319.8354,-0.14853376,2.816841,0.673548,4.082095,79.999979
0.70999932,-4320.8597,-0.14880308,2.816841,0.673548,4.082095,79.999979
0.71999931,-4320.082,-0.14921216,2.816841,0.673548,4.082095,79.999979
0.7299993,-4322.1738,-0.14918194,2.816841,0.673548,4.082095,79.999979
0.73999929,-4320.8119,-0.14842509,2.816841,0.673548,4.082095,79.999979
0.74999928,-4321.1438,-0.14875522,2.816841,0.673548,4.082095,79.999979
0.75999928,-4321.4271,-0.1485491,2.816841,0.673548,4.082095,79.999979
0.76999927,-4319.4461,-0.14842296,2.816841,0.673548,4.082095,79.999979
0.77999926,-4322.0541,-0.14887117,2.816841,0.673548,4.082095,79.999979
0.78999925,-4320.5468,-0.14973391,2.816841,0.673548,4.082095,79.999979
0.79999924,-4321.5544,-0.14894346,2.816841,0.673548,4.082095,79.999979
0.80999923,-4322.4151,-0.14853906,2.816841,0.673548,4.082095,79.999979
0.81999922,-4322.3472,-0.14966945,2.816841,0.673548,4.082095,79.999979
0.82999921,-4320.9713,-0.14905956,2.816841,0.673548,4.082095,79.999979
0.8399992,-4320.2412,-0.14932572,2.816841,0.673548,4.082095,79.999979
0.84999919,-4321.7263,-0.15005615,2.816841,0.673548,4.082095,79.999979
0.85999918,-4320.8568,-0.14960073,2.816841,0.673548,4.082095,79.999979
0.86999917,-4321.3834,-0.14898161,2.816841,0.673548,4.082095,79.999979
0.87999916,-4323.4431,-0.14883627,2.816841,0.673548,4.082095,79.999979
0.88999915,-4321.7341,-0.1487568,2.816841,0.673548,4.082095,79.999979
0.89999914,-4320.3486,-0.14910598,2.816841,0.673548,4.082095,79.999979
0.90999913,-4323.7818,-0.14865056,2.816841,0.673548,4.082095,79.999979
0.91999912,-4321.8932,-0.14959843,2.816841,0.673548,4.082095,79.999979
0.92999911,-4323.0597,-0.14817598,2.816841,0.673548,4.082095,79.999979
0.9399991,-4322.8987,-0.14843114,2.816841,0.673548,4.082095,79.999979
0.94999909,-4321.6597,-0.14919464,2.816841,0.673548,4.082095,79.999979
0.95999908,-4322.2858,-0.1490803,2.816841,0.673548,4.082095,79.999979
0.96999907,-4320.4168,-0.14863705,2.816841,0.673548,4.082095,79.999979
0.97999907,-4322.4534,-0.14832566,2.816841,0.673548,4.082095,79.999979
0.98999906,-4322.4062,-0.14852423,2.816841,0.673548,4.082095,79.999979
0.99999905,-4322.0106,-0.14840863,2.816841,0.673548,4.082095,79.999979
1.009999,-4322.4479,-0.14906073,2.816841,0.673548,4.082095,79.999979
1.019999,-4321.1358,-0.14950387,2.816841,0.673548,4.082095,79.999979
1.029999,-4322.6681,-0.14925337,2.816841,0.673548,4.082095,79.999979
1.039999,-4321.1329,-0.14909427,2.816841,0.673548,4.082095,79.999979
1.049999,-4323.6056,-0.14911886,2.816841,0.673548,4.082095,79.999979
1.059999,-4320.6616,-0.14854647,2.816841,0.673548,4.082095,79.999979
1.069999,-4322.7843,-0.14854764,2.816841,0.673548,4.082095,79.999979
1.079999,-4320.7978,-0.14950423,2.816841,0.673548,4.082095,79.999979
1.089999,-4323.1535,-0.14852196,2.816841,0.673548,4.082095,79.999979
1.099999,-4320.1454,-0.14886864,2.816841,0.673548,4.082095,79.999979
1.1099989,-4321.8435,-0.14922013,2.816841,0.673548,4.082095,79.999979
1.1199989,-4323.2311,-0.14912198,2.816841,0.673548,4.082095,79.999979
1.1299989,-4323.8553,-0.14887115,2.816841,0.673548,4.082095,79.999979
1.1399989,-4321.7995,-0.14895834,2.816841,0.673548,4.082095,79.999979
1.1499989,-4322.2628,-0.14857531,2.816841,0.673548,4.082095,79.999979
1.1599989,-4322.332,-0.1490606,2.816841,0.673548,4.082095,79.999979
1.1699989,-4322.123,-0.14842844,2.816841,0.673548,4.082095,79.999979
1.1799989,-4319.9642,-0.14920014,2.816841,0.673548,4.082095,79.999979
1.1899989,-4324.1439,-0.14924398,2.816841,0.673548,4.082095,79.999979
1.1999989,-4323.611,-0.14868662,2.816841,0.673548,4.082095,79.999979
1.2099988,-4321.9678,-0.14924591,2.816841,0.673548,4.082095,79.999979
1.2199988,-4322.5324,-0.14824637,2.816841,0.673548,4.082095,79.999979
1.2299988,-4320.2369,-0.14938014,2.816841,0.673548,4.082095,79.999979
1.2399988,-4322.4622,-0.15006315,2.816841,0.673548,4.082095,79.999979
1.2499988,-4322.6878,-0.14928358,2.816841,0.673548,4.082095,79.999979
1.2599988,-4320.7166,-0.14945414,2.816841,0.673548,4.082095,79.999979
1.2699988,-4323.2868,-0.14876405,2.816841,0.673548,4.082095,79.999979
1.2799988,-4322.5381,-0.14934875,2.816841,0.673548,4.082095,79.999979
1.2899988,-4322.9815,-0.14874107,2.816841,0.673548,4.082095,79.999979
1.2999988,-4320.73,-0.14838109,2.816841,0.673548,4.082095,79.999979
1.3099988,-4322.8366,-0.14973405,2.816841,0.673548,4.082095,79.999979
1.3199987,-4322.2302,-0.15003644,2.816841,0.673548,4.082095,79.999979
1.3299987,-4320.6291,-0.14958684,2.816841,0.673548,4.082095,79.999979
1.3399987,-4318.7196,-0.14885176,2.816841,0.673548,4.082095,79.999979
1.3499987,-4322.0712,-0.1485249,2.816841,0.673548,4.082095,79.999979
1.3599987,-4320.3017,-0.14917171,2.816841,0.673548,4.082095,79.999979
1.3699987,-4321.9336,-0.14851715,2.816841,0.673548,4.082095,79.999979
1.3799987,-4323.0538,-0.1490764,2.816841,0.673548,4.082095,79.999979
1.3899987,-4320.1058,-0.14912354,2.816841,0.673548,4.082095,79.999979
1.3999987,-4319.1888,-0.14887847,2.816841,0.673548,4.082095,79.999979
1.4099987,-4321.8644,-0.14880772,2.816841,0.673548,4.082095,79.999979
1.4199986,-4318.5881,-0.14883489,2.816841,0.673548,4.082095,79.999979
1.4299986,-4321.2229,-0.14943975,2.816841,0.673548,4.082095,79.999979
1.4399986,-4319.4072,-0.14953183,2.816841,0.673548,4.082095,79.999979
1.4499986,-4321.3662,-0.14876625,2.816841,0.673548,4.082095,79.999979
1.4599986,-4320.8633,-0.14876016,2.816841,0.673548,4.082095,79.999979
1.4699986,-4321.9006,-0.14934575,2.816841,0.673548,4.082095,79.999979
1.4799986,-4320.7976,-0.14916841,2.816841,0.673548,4.082095,79.999979
1.4899986,-4320.419,-0.14882058,2.816841,0.673548,4.082095,79.999979
1.4999986,-4320.7275,-0.14886144,2.816841,0.673548,4.082095,79.999979
1.5099986,-4321.2967,-0.14816579,2.816841,0.673548,4.082095,79.999979
1.5199986,-4322.5701,-0.14881568,2.816841,0.673548,4.082095,79.999979
1.5299985,-4322.4285,-0.14917223,2.816841,0.673548,4.082095,79.999979
1.5399985,-4321.7622,-0.14952877,2.816841,0.673548,4.082095,79.999979
1.5499985,-4321.0457,-0.14929733,2.816841,0.673548,4.082095,79.999979
1.5599985,-4320.2401,-0.14877143,2.816841,0.673548,4.082095,79.999979
1.5699985,-4319.4345,-0.14824552,2.816841,0.673548,4.082095,79.999979
1.5799985,-4321.2886,-0.14794348,2.816841,0.673548,4.082095,79.999979
1.5899985,-4321.5138,-0.14789789,2.816841,0.673548,4.082095,79.999979
1.5999985,-4321.4116,-0.14789789,2.816841,0.673548,4.082095,79.999979
1.6099985,-4321.3095,-0.14789789,2.816841,0.673548,4.082095,79.999979
1.6199985,-4322.5795,-0.14820292,2.816841,0.673548,4.082095,79.999979
1.6299984,-4322.0734,-0.14837263,2.816841,0.673548,4.082095,79.999979
1.6399984,-4321.5672,-0.14854235,2.816841,0.673548,4.082095,79.999979
1.6499984,-4319.5303,-0.14942437,2.816841,0.673548,4.082095,79.999979
1.6599984,-4319.5303,-0.14954513,2.816841,0.673548,4.082095,79.999979
1.6699984,-4320.985,-0.1486913,2.816841,0.673548,4.082095,79.999979
1.6799984,-4318.8799,-0.14907927,2.816841,0.673548,4.082095,79.999979
1.6899984,-4318.8837,-0.14906506,2.816841,0.673548,4.082095,79.999979
1.6999984,-4318.8875,-0.14905084,2.816841,0.673548,4.082095,79.999979
1.7099984,-4321.1253,-0.14935254,2.816841,0.673548,4.082095,79.999979
1.7199984,-4321.1253,-0.14930689,2.816841,0.673548,4.082095,79.999979
1.7299984,-4319.9309,-0.14882454,2.816841,0.673548,4.082095,79.999979
1.7399983,-4322.3117,-0.14887222,2.816841,0.673548,4.082095,79.999979
1.7499983,-4321.5027,-0.15014974,2.816841,0.673548,4.082095,79.999979
1.7599983,-4319.9623,-0.14980066,2.816841,0.673548,4.082095,79.999979
1.7699983,-4319.507,-0.14945158,2.816841,0.673548,4.082095,79.999979
1.7799983,-4319.0517,-0.1491025,2.816841,0.673548,4.082095,79.999979
1.7899983,-4319.6593,-0.14899407,2.816841,0.673548,4.082095,79.999979
1.7999983,-4320.8531,-0.14928592,2.816841,0.673548,4.082095,79.999979
1.8099983,-4321.4313,-0.14887385,2.816841,0.673548,4.082095,79.999979
1.8199983,-4321.5452,-0.14917886,2.816841,0.673548,4.082095,79.999979
1.8299983,-4321.6592,-0.14948387,2.816841,0.673548,4.082095,79.999979
1.8399982,-4320.8461,-0.148815,2.816841,0.673548,4.082095,79.999979
1.8499982,-4321.2522,-0.14847371,2.816841,0.673548,4.082095,79.999979
1.8599982,-4320.741,-0.14935655,2.816841,0.673548,4.082095,79.999979
1.8699982,-4319.1265,-0.1483256,2.816841,0.673548,4.082095,79.999979
1.8799982,-4321.5165,-0.14883038,2.816841,0.673548,4.082095,79.999979
1.8899982,-4321.2563,-0.14888901,2.816841,0.673548,4.082095,79.999979
1.8999982,-4320.996,-0.1488956,2.816841,0.673548,4.082095,79.999979
1.9099982,-4321.6469,-0.14869554,2.816841,0.673548,4.082095,79.999979
1.9199982,-4320.3555,-0.14883452,2.816841,0.673548,4.082095,79.999979
1.9299982,-4320.2907,-0.14913609,2.816841,0.673548,4.082095,79.999979
1.9399981,-4319.3525,-0.1493232,2.816841,0.673548,4.082095,79.999979
1.9499981,-4319.7479,-0.14914574,2.816841,0.673548,4.082095,79.999979
1.9599981,-4320.1434,-0.14896829,2.816841,0.673548,4.082095,79.999979
1.9699981,-4321.685,-0.14936811,2.816841,0.673548,4.082095,79.999979
1.9799981,-4319.9756,-0.14941861,2.816841,0.673548,4.082095,79.999979
1.9899981,-4320.2374,-0.14925956,2.816841,0.673548,4.082095,79.999979
1.9999981,-4320.8597,-0.14855411,2.816841,0.673548,4.082095,79.999979
2.0099981,-4321.0108,-0.14862464,2.816841,0.673548,4.082095,79.999979
2.0199981,-4321.0108,-0.1487238,2.816841,0.673548,4.082095,79.999979
2.0299981,-4321.5118,-0.14921339,2.816841,0.673548,4.082095,79.999979
2.0399981,-4320.5316,-0.14895875,2.816841,0.673548,4.082095,79.999979
2.049998,-4320.301,-0.14926925,2.816841,0.673548,4.082095,79.999979
2.059998,-4320.5254,-0.14947384,2.816841,0.673548,4.082095,79.999979
2.069998,-4320.5542,-0.14990595,2.816841,0.673548,4.082095,79.999979
2.079998,-4320.8329,-0.1493396,2.816841,0.673548,4.082095,79.999979
2.089998,-4321.7074,-0.14890291,2.816841,0.673548,4.082095,79.999979
2.099998,-4320.4402,-0.14872009,2.816841,0.673548,4.082095,79.999979
2.109998,-4320.5745,-0.14945123,2.816841,0.673548,4.082095,79.999979
2.119998,-4319.7864,-0.14875162,2.816841,0.673548,4.082095,79.999979
2.129998,-4320.5672,-0.14860993,2.816841,0.673548,4.082095,79.999979
2.139998,-4321.0918,-0.1487827,2.816841,0.673548,4.082095,79.999979
2.1499979,-4321.6164,-0.14895546,2.816841,0.673548,4.082095,79.999979
2.1599979,-4321.9974,-0.14907475,2.816841,0.673548,4.082095,79.999979
2.1699979,-4320.8074,-0.14959433,2.816841,0.673548,4.082095,79.999979
2.1799979,-4322.0524,-0.14868888,2.816841,0.673548,4.082095,79.999979
2.1899979,-4321.9871,-0.14901245,2.816841,0.673548,4.082095,79.999979
2.1999979,-4321.9871,-0.14918267,2.816841,0.673548,4.082095,79.999979
2.2099979,-4321.9871,-0.14935289,2.816841,0.673548,4.082095,79.999979
2.2199979,-4319.8892,-0.14914522,2.816841,0.673548,4.082095,79.999979
2.2299979,-4320.9906,-0.14836876,2.816841,0.673548,4.082095,79.999979
2.2399979,-4319.6964,-0.14853434,2.816841,0.673548,4.082095,79.999979
2.2499979,-4319.2929,-0.14820867,2.816841,0.673548,4.082095,79.999979
2.2599978,-4320.1693,-0.14835493,2.816841,0.673548,4.082095,79.999979
2.2699978,-4321.0456,-0.14850118,2.816841,0.673548,4.082095,79.999979
2.2799978,-4322.0427,-0.14816834,2.816841,0.673548,4.082095,79.999979
2.2899978,-4319.6689,-0.14881123,2.816841,0.673548,4.082095,79.999979
2.2999978,-4322.5375,-0.14939364,2.816841,0.673548,4.082095,79.999979
2.3099978,-4320.2496,-0.14899803,2.816841,0.673548,4.082095,79.999979
2.3199978,-4320.5046,-0.14910374,2.816841,0.673548,4.082095,79.999979
2.3299978,-4320.7596,-0.14920944,2.816841,0.673548,4.082095,79.999979
2.3399978,-4321.6039,-0.14904829,2.816841,0.673548,4.082095,79.999979
2.3499978,-4319.9858,-0.14866176,2.816841,0.673548,4.082095,79.999979
2.3599977,-4320.9465,-0.14900166,2.816841,0.673548,4.082095,79.999979
2.3699977,-4320.0948,-0.14953452,2.816841,0.673548,4.082095,79.999979
2.3799977,-4320.6551,-0.14948177,2.816841,0.673548,4.082095,79.999979
2.3899977,-4321.2314,-0.14941341,2.816841,0.673548,4.082095,79.999979
2.3999977,-4321.7906,-0.1493351,2.816841,0.673548,4.082095,79.999979
2.4099977,-4321.9036,-0.14878647,2.816841,0.673548,4.082095,79.999979
2.4199977,-4320.6337,-0.14910154,2.816841,0.673548,4.082095,79.999979
2.4299977,-4321.0751,-0.14886971,2.816841,0.673548,4.082095,79.999979
2.4399977,-4321.3087,-0.14877725,2.816841,0.673548,4.082095,79.999979
2.4499977,-4321.5999,-0.14881876,2.816841,0.673548,4.082095,79.999979
2.4599977,-4321.8911,-0.14889442,2.816841,0.673548,4.082095,79.999979
2.4699976,-4319.5046,-0.14937042,2.816841,0.673548,4.082095,79.999979
2.4799976,-4322.2288,-0.1485871,2.816841,0.673548,4.082095,79.999979
2.4899976,-4321.2427,-0.1496479,2.816841,0.673548,4.082095,79.999979
2.4999976,-4320.0502,-0.14865354,2.816841,0.673548,4.082095,79.999979
2.5099976,-4319.6757,-0.14862398,2.816841,0.673548,4.082095,79.999979
2.5199976,-4319.3012,-0.14859441,2.816841,0.673548,4.082095,79.999979
2.5299976,-4320.9534,-0.14877192,2.816841,0.673548,4.082095,79.999979
2.5399976,-4321.8005,-0.14871452,2.816841,0.673548,4.082095,79.999979
2.5499976,-4319.2914,-0.14911629,2.816841,0.673548,4.082095,79.999979
2.5599976,-4320.6532,-0.14850491,2.816841,0.673548,4.082095,79.999979
2.5699975,-4320.6532,-0.14842289,2.816841,0.673548,4.082095,79.999979
2.5799975,-4320.6532,-0.14857122,2.816841,0.673548,4.082095,79.999979
2.5899975,-4321.2979,-0.14860099,2.816841,0.673548,4.082095,79.999979
2.5999975,-4322.0247,-0.14832074,2.816841,0.673548,4.082095,79.999979
2.6099975,-4322.423,-0.14889002,2.816841,0.673548,4.082095,79.999979
2.6199975,-4320.6942,-0.14860842,2.816841,0.673548,4.082095,79.999979
2.6299975,-4321.3081,-0.14860842,2.816841,0.673548,4.082095,79.999979
2.6399975,-4321.3081,-0.14860842,2.816841,0.673548,4.082095,79.999979
2.6499975,-4321.4598,-0.1480252,2.816841,0.673548,4.082095,79.999979
2.6599975,-4322.3005,-0.14820858,2.816841,0.673548,4.082095,79.999979
2.6699975,-4321.4403,-0.14997785,2.816841,0.673548,4.082095,79.999979
2.6799974,-4320.9136,-0.14898799,2.816841,0.673548,4.082095,79.999979
2.6899974,-4321.2858,-0.14885384,2.816841,0.673548,4.082095,79.999979
2.6999974,-4321.7805,-0.14882405,2.816841,0.673548,4.082095,79.999979
2.7099974,-4321.8901,-0.14879425,2.816841,0.673548,4.082095,79.999979
2.7199974,-4320.0141,-0.14954511,2.816841,0.673548,4.082095,79.999979
2.7299974,-4321.2687,-0.14892356,2.816841,0.673548,4.082095,79.999979
2.7399974,-4320.2836,-0.14936453,2.816841,0.673548,4.082095,79.999979
2.7499974,-4320.6518,-0.14935085,2.816841,0.673548,4.082095,79.999979
2.7599974,-4321.0772,-0.14933284,2.816841,0.673548,4.082095,79.999979
2.7699974,-4321.5605,-0.14935656,2.816841,0.673548,4.082095,79.999979
2.7799973,-4320.281,-0.14930274,2.816841,0.673548,4.082095,79.999979
2.7899973,-4322.1664,-0.14908345,2.816841,0.673548,4.082095,79.999979
2.7999973,-4320.7873,-0.15004089,2.816841,0.673548,4.082095,79.999979
2.8099973,-4319.1191,-0.14882052,2.816841,0.673548,4.082095,79.999979
2.8199973,-4320.1064,-0.14914782,2.816841,0.673548,4.082095,79.999979
2.8299973,-4320.7844,-0.14939192,2.816841,0.673548,4.082095,79.999979
2.8399973,-4321.0673,-0.14951488,2.816841,0.673548,4.082095,79.999979
2.8499973,-4318.7127,-0.14902354,2.816841,0.673548,4.082095,79.999979
2.8599973,-4320.7057,-0.148699,2.816841,0.673548,4.082095,79.999979
2.8699973,-4320.6733,-0.14875138,2.816841,0.673548,4.082095,79.999979
2.8799973,-4320.6733,-0.14889733,2.816841,0.673548,4.082095,79.999979
2.8899972,-4318.6243,-0.1499755,2.816841,0.673548,4.082095,79.999979
2.8999972,-4319.3959,-0.15011575,2.816841,0.673548,4.082095,79.999979
2.9099972,-4320.7367,-0.14813081,2.816841,0.673548,4.082095,79.999979
2.9199972,-4319.8351,-0.14949301,2.816841,0.673548,4.082095,79.999979
2.9299972,-4321.0054,-0.14926701,2.816841,0.673548,4.082095,79.999979
2.9399972,-4320.6474,-0.14899624,2.816841,0.673548,4.082095,79.999979
2.9499972,-4321.619,-0.14860288,2.816841,0.673548,4.082095,79.999979
2.9599972,-4319.8503,-0.14961158,2.816841,0.673548,4.082095,79.999979
2.9699972,-4321.6951,-0.14921092,2.816841,0.673548,4.082095,79.999979
2.9799972,-4320.9221,-0.14872648,2.816841,0.673548,4.082095,79.999979
2.9899971,-4318.9064,-0.14825631,2.816841,0.673548,4.082095,79.999979
2.9999971,-4319.6326,-0.14846034,2.816841,0.673548,4.082095,79.999979
3.0099971,-4320.4825,-0.14890869,2.816841,0.673548,4.082095,79.999979
3.0199971,-4321.092,-0.14915355,2.816841,0.673548,4.082095,79.999979
3.0299971,-4322.1299,-0.14903702,2.816841,0.673548,4.082095,79.999979
3.0399971,-4320.4855,-0.14903314,2.816841,0.673548,4.082095,79.999979
3.0499971,-4318.6687,-0.14990162,2.816841,0.673548,4.082095,79.999979
3.0599971,-4320.3942,-0.1493973,2.816841,0.673548,4.082095,79.999979
3.0699971,-4320.8422,-0.14880831,2.816841,0.673548,4.082095,79.999979
3.0799971,-4319.7631,-0.14880831,2.816841,0.673548,4.082095,79.999979
3.0899971,-4318.9869,-0.14914925,2.816841,0.673548,4.082095,79.999979
3.099997,-4320.6403,-0.14869444,2.816841,0.673548,4.082095,79.999979
3.109997,-4320.8786,-0.14818282,2.816841,0.673548,4.082095,79.999979
3.119997,-4321.6962,-0.14829933,2.816841,0.673548,4.082095,79.999979
3.129997,-4321.5986,-0.14829933,2.816841,0.673548,4.082095,79.999979
3.139997,-4318.9833,-0.1490013,2.816841,0.673548,4.082095,79.999979
3.149997,-4320.4682,-0.14938992,2.816841,0.673548,4.082095,79.999979
3.159997,-4321.2443,-0.14885722,2.816841,0.673548,4.082095,79.999979
3.169997,-4319.7643,-0.14889256,2.816841,0.673548,4.082095,79.999979
3.179997,-4321.0952,-0.14774947,2.816841,0.673548,4.082095,79.999979
3.189997,-4320.6506,-0.14892339,2.816841,0.673548,4.082095,79.999979
3.1999969,-4320.757,-0.14883002,2.816841,0.673548,4.082095,79.999979
3.2099969,-4320.85,-0.14872202,2.816841,0.673548,4.082095,79.999979
3.2199969,-4319.5905,-0.14935989,2.816841,0.673548,4.082095,79.999979
3.2299969,-4318.3772,-0.14934699,2.816841,0.673548,4.082095,79.999979
3.2399969,-4321.0208,-0.14902585,2.816841,0.673548,4.082095,79.999979
3.2499969,-4320.2493,-0.14912118,2.816841,0.673548,4.082095,79.999979
3.2599969,-4319.9398,-0.14928547,2.816841,0.673548,4.082095,79.999979
3.2699969,-4320.9288,-0.15001491,2.816841,0.673548,4.082095,79.999979
3.2799969,-4320.6332,-0.14939583,2.816841,0.673548,4.082095,79.999979
3.2899969,-4321.2516,-0.14951231,2.816841,0.673548,4.082095,79.999979
3.2999969,-4321.6676,-0.14962352,2.816841,0.673548,4.082095,79.999979
3.3099968,-4320.7158,-0.14990019,2.816841,0.673548,4.082095,79.999979
3.3199968,-4319.3858,-0.14981219,2.816841,0.673548,4.082095,79.999979
3.3299968,-4319.6923,-0.14961561,2.816841,0.673548,4.082095,79.999979
3.3399968,-4321.3121,-0.14877394,2.816841,0.673548,4.082095,79.999979
3.3499968,-4320.982,-0.14901741,2.816841,0.673548,4.082095,79.999979
3.3599968,-4321.6434,-0.14985237,2.816841,0.673548,4.082095,79.999979
3.3699968,-4320.6511,-0.14916367,2.816841,0.673548,4.082095,79.999979
3.3799968,-4320.6168,-0.14833465,2.816841,0.673548,4.082095,79.999979
3.3899968,-4320.5248,-0.14834649,2.816841,0.673548,4.082095,79.999979
3.3999968,-4321.9316,-0.14858429,2.816841,0.673548,4.082095,79.999979
3.4099967,-4319.2903,-0.14864293,2.816841,0.673548,4.082095,79.999979
3.4199967,-4322.0442,-0.148634,2.816841,0.673548,4.082095,79.999979
3.4299967,-4321.0667,-0.14856081,2.816841,0.673548,4.082095,79.999979
3.4399967,-4321.5245,-0.1487996,2.816841,0.673548,4.082095,79.999979
3.4499967,-4321.9823,-0.14903838,2.816841,0.673548,4.082095,79.999979
3.4599967,-4320.2961,-0.14917834,2.816841,0.673548,4.082095,79.999979
3.4699967,-4321.2461,-0.14953182,2.816841,0.673548,4.082095,79.999979
3.4799967,-4321.851,-0.14849573,2.816841,0.673548,4.082095,79.999979
