host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783440840.560753,607494.796000,458538000,2,load,-1.56277400,-2621900,462720504,196277
1783440840.562360,607494.796000,458539000,1,laser,4.65400700,1998880920,462721511,195891
1783440840.572147,607494.796000,458540000,2,load,-1.55509700,-2609020,462722520,196278
1783440840.572677,607494.796000,458541000,1,laser,4.65350100,1998663115,462723527,195892
1783440840.573204,607494.796000,458543000,1,laser,4.65350100,1998663115,462725549,195893
1783440840.573727,607494.796000,458544000,2,load,-1.55646200,-2611310,462726558,196279
1783440840.574252,607494.812000,458545000,1,laser,4.65456200,1999119222,462727571,195894
1783440840.575831,607494.812000,458546000,2,load,-1.56019300,-2617570,462728580,196280
1783440840.575831,607494.812000,458548000,2,load,-1.55202700,-2603870,462730603,196281
1783440840.576360,607494.812000,458549000,1,laser,4.65481100,1999225983,462731610,195895
1783440840.576891,607494.812000,458550000,2,load,-1.55237300,-2604450,462732619,196282
1783440840.577416,607494.812000,458551000,1,laser,4.65529300,1999432880,462733626,195896
1783440840.577944,607494.812000,458552000,2,load,-1.55518700,-2609170,462734641,196283
1783440840.578470,607494.812000,458554000,2,load,-1.55518700,-2609170,462736657,196284
1783440840.579002,607494.812000,458555000,1,laser,4.65406400,1998905143,462737664,195897
1783440840.579531,607494.812000,458556000,2,load,-1.55814300,-2614130,462738680,196285
1783440840.579531,607494.812000,458557000,1,laser,4.65344100,1998637733,462739687,195898
1783440840.580537,607494.812000,458558000,2,load,-1.55763000,-2613270,462740696,196286
1783440840.581043,607494.812000,458560000,2,load,-1.55264700,-2604910,462742718,196287
1783440840.581043,607494.812000,458561000,1,laser,4.65450100,1999093036,462743725,195899
1783440840.582050,607494.812000,458562000,2,load,-1.55034100,-2601040,462744740,196288
1783440840.582050,607494.812000,458563000,1,laser,4.65450100,1999093036,462745747,195900
1783440840.583054,607494.812000,458564000,2,load,-1.55034100,-2601040,462746756,196289
1783440840.583054,607494.812000,458565000,1,laser,4.65471300,1999183925,462747763,195901
1783440840.584050,607494.812000,458567000,1,laser,4.65536000,1999461991,462749786,195902
1783440840.584050,607494.812000,458568000,2,load,-1.56529500,-2626130,462750795,196291
1783440840.585050,607494.812000,458569000,1,laser,4.65428000,1998998153,462751802,195903
1783440840.586212,607494.812000,458571000,1,laser,4.65351300,1998668545,462753824,195904
1783440840.586212,607494.812000,458572000,2,load,-1.56061600,-2618280,462754833,196292
1783440840.586805,607494.812000,458573000,1,laser,4.65351300,1998668545,462755847,195905
1783440840.587339,607494.812000,458574000,2,load,-1.56061600,-2618280,462756856,196293
1783440840.587868,607494.812000,458576000,2,load,-1.55311200,-2605690,462758878,196294
1783440840.588404,607494.812000,458577000,1,laser,4.65458600,1999129314,462759885,195906
1783440840.588939,607494.812000,458578000,2,load,-1.55059100,-2601460,462760894,196295
1783440840.589472,607494.812000,458579000,1,laser,4.65464200,1999153461,462761901,195907
1783440840.589999,607494.828000,458581000,1,laser,4.65532100,1999445138,462763923,195908
1783440840.590528,607494.828000,458582000,2,load,-1.55497200,-2608810,462764932,196296
1783440840.591059,607494.828000,458583000,1,laser,4.65439500,1999047580,462765946,195909
