host_timestamp_s,monotonic_s,kind,detail
1782488786.645193,213018.234000,session,start console_20260626_114625
1782488800.732699,213032.328000,warn,"LCR startup: worker error RuntimeError('Could not connect to Keysight E4980 LCR meter. Check USB/LAN cable, instrument power, and VISA backend.')"
1782488805.260065,213036.859000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1782488807.259493,213038.859000,warn,LCR silent 3.0s — no new samples (auxiliary; other instruments still recording)
1782488807.260017,213038.859000,disarm,disarm
1782488807.320974,213038.921000,disarm,disarm
1782488807.383560,213038.984000,disarm,disarm
1782488807.444827,213039.046000,disarm,disarm
1782488807.521582,213039.109000,disarm,disarm
1782488807.583416,213039.171000,disarm,disarm
1782488807.643920,213039.234000,disarm,disarm
1782488807.705880,213039.296000,disarm,disarm
1782488807.767639,213039.359000,disarm,disarm
1782488807.829226,213039.421000,disarm,disarm
1782488807.890441,213039.484000,disarm,disarm
1782488807.953892,213039.546000,disarm,disarm
1782488808.015350,213039.609000,disarm,disarm
1782488808.077205,213039.671000,disarm,disarm
1782488808.138610,213039.734000,disarm,disarm
1782488808.201026,213039.796000,disarm,disarm
1782488808.262428,213039.859000,disarm,disarm
1782488808.324573,213039.921000,disarm,disarm
1782488808.386057,213039.984000,disarm,disarm
1782488808.448936,213040.046000,disarm,disarm
1782488808.509973,213040.109000,disarm,disarm
1782488808.572113,213040.171000,disarm,disarm
1782488808.632811,213040.234000,disarm,disarm
1782488808.709222,213040.312000,disarm,disarm
1782488808.772135,213040.375000,disarm,disarm
1782488808.833228,213040.421000,disarm,disarm
1782488808.895147,213040.484000,disarm,disarm
1782488808.957028,213040.546000,disarm,disarm
1782488809.019329,213040.609000,disarm,disarm
1782488809.081149,213040.671000,disarm,disarm
1782488809.141824,213040.734000,disarm,disarm
1782488809.204379,213040.796000,disarm,disarm
1782488809.265246,213040.859000,warn,LCR silent 5.0s — no new samples (auxiliary; other instruments still recording)
1782488809.265775,213040.859000,disarm,disarm
1782488809.326689,213040.921000,disarm,disarm
1782488809.388128,213040.984000,disarm,disarm
1782488809.447860,213041.046000,disarm,disarm
1782488809.507604,213041.109000,disarm,disarm
1782488816.316546,213047.906000,error,send failed 'disarm': Write timeout
1782488816.323179,213047.921000,warn,LCR silent 12.1s — no new samples (auxiliary; other instruments still recording)
1782488816.323697,213047.921000,error,send failed 'disarm': Write timeout
1782488816.383631,213047.984000,error,send failed 'disarm': Write timeout
1782488816.445636,213048.046000,error,send failed 'disarm': Write timeout
1782488816.553434,213048.156000,disarm,disarm
1782488816.592716,213048.187000,disarm,disarm
1782488816.656929,213048.250000,disarm,disarm
1782488816.711331,213048.312000,disarm,disarm
1782488816.785245,213048.375000,disarm,disarm
1782488816.847719,213048.437000,disarm,disarm
1782488816.909624,213048.500000,disarm,disarm
1782488816.970099,213048.562000,disarm,disarm
1782488817.032328,213048.625000,disarm,disarm
1782488817.086604,213048.687000,disarm,disarm
