host_timestamp_s,monotonic_s,fields_json
1784158842.089067,68721.234000,"{""t_ms"":1471174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":1524723245,""m4_us"":1524078570,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":143,""loop_us_max"":3694,""loop_hz"":6993,""cycle_log_ms"":1,""n_cycle"":4}"
1784158843.127912,68722.281000,"{""t_ms"":1472174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1525759719,""m4_us"":1525115015,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":64,""loop_us_max"":3790,""loop_hz"":15625,""cycle_log_ms"":1,""n_cycle"":4}"
1784158844.161409,68723.312000,"{""t_ms"":1473174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1526796345,""m4_us"":1526151434,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3070,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158845.196659,68724.343000,"{""t_ms"":1474174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1527832534,""m4_us"":1527187828,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3265,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158846.233502,68725.375000,"{""t_ms"":1475174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1528868924,""m4_us"":1528224247,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3084,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158847.268808,68726.421000,"{""t_ms"":1476174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1529905395,""m4_us"":1529260676,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3078,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158848.305375,68727.453000,"{""t_ms"":1477174,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1530941933,""m4_us"":1530297130,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5672,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158849.343713,68728.484000,"{""t_ms"":1478174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1531978264,""m4_us"":1531333543,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3176,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158850.378725,68729.531000,"{""t_ms"":1479174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1533014658,""m4_us"":1532369972,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3237,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158851.417825,68730.562000,"{""t_ms"":1480174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1534051055,""m4_us"":1533406381,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3094,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158852.452062,68731.593000,"{""t_ms"":1481174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1535087487,""m4_us"":1534442775,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3116,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158853.487457,68732.640000,"{""t_ms"":1482174,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1536124076,""m4_us"":1535479204,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5672,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158854.525385,68733.671000,"{""t_ms"":1483174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1537160349,""m4_us"":1536515639,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3373,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158855.560701,68734.703000,"{""t_ms"":1484174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1538196784,""m4_us"":1537552112,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3096,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158856.599400,68735.750000,"{""t_ms"":1485174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1539233328,""m4_us"":1538588554,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3124,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158857.635718,68736.781000,"{""t_ms"":1486174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1540269696,""m4_us"":1539624999,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3100,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158858.670309,68737.812000,"{""t_ms"":1487174,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1541306212,""m4_us"":1540661412,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":5654,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158859.715345,68738.859000,"{""t_ms"":1488174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1542342613,""m4_us"":1541697847,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3635,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158860.742286,68739.890000,"{""t_ms"":1489174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1543379173,""m4_us"":1542734295,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3177,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158861.778220,68740.921000,"{""t_ms"":1490174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1544415443,""m4_us"":1543770740,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":55,""loop_us_max"":3216,""loop_hz"":18181,""cycle_log_ms"":1,""n_cycle"":4}"
1784158862.815152,68741.968000,"{""t_ms"":1491174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1545452018,""m4_us"":1544807159,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":53,""loop_us_max"":3065,""loop_hz"":18867,""cycle_log_ms"":1,""n_cycle"":4}"
1784158863.858322,68743.000000,"{""t_ms"":1492174,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":0,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":1546488357,""m4_us"":1545843613,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":49,""loop_us_max"":3237,""loop_hz"":20408,""cycle_log_ms"":1,""n_cycle"":4}"
