t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
0.46999955,-4936.8368,0.22629452,0.515056,0.113983,4.418716,0.058707628,79.999979
0.47999954,-4939.863,0.22648118,0.515056,0.113983,4.418716,0.058707628,79.999979
0.48999953,-4940.9653,0.22630046,0.515056,0.113983,4.418716,0.058707628,79.999979
0.49999952,-4939.2414,0.22602516,0.515056,0.113983,4.418716,0.058707628,79.999979
0.50999951,-4940.508,0.22691889,0.515056,0.113983,4.418716,0.058707628,79.999979
0.5199995,-4940.5837,0.22703874,0.515056,0.113983,4.418716,0.058707628,79.999979
0.52999949,-4941.0996,0.22704523,0.515056,0.113983,4.418716,0.058707628,79.999979
0.53999949,-4939.0004,0.22611365,0.515056,0.113983,4.418716,0.058707628,79.999979
0.54999948,-4940.3733,0.22632823,0.515056,0.113983,4.418716,0.058707628,79.999979
0.55999947,-4940.5721,0.22754985,0.515056,0.113983,4.418716,0.058707628,79.999979
0.56999946,-4939.5385,0.22666041,0.515056,0.113983,4.418716,0.058707628,79.999979
0.57999945,-4940.1943,0.22675867,0.515056,0.113983,4.418716,0.058707628,79.999979
0.58999944,-4939.5985,0.2268416,0.515056,0.113983,4.418716,0.058707628,79.999979
0.59999943,-4936.6355,0.22714774,0.515056,0.113983,4.418716,0.058707628,79.999979
0.60999942,-4939.8025,0.22769927,0.515056,0.113983,4.418716,0.058707628,79.999979
0.61999941,-4941.6521,0.22755788,0.515056,0.113983,4.418716,0.058707628,79.999979
0.6299994,-4940.8895,0.22609362,0.515056,0.113983,4.418716,0.058707628,79.999979
0.63999939,-4941.111,0.22609362,0.515056,0.113983,4.418716,0.058707628,79.999979
0.64999938,-4941.3543,0.22609362,0.515056,0.113983,4.418716,0.058707628,79.999979
0.65999937,-4941.5975,0.22609362,0.515056,0.113983,4.418716,0.058707628,79.999979
0.66999936,-4941.8408,0.22609362,0.515056,0.113983,4.418716,0.058707628,79.999979
0.67999935,-4940.1288,0.22693972,0.515056,0.113983,4.418716,0.058707628,79.999979
0.68999934,-4938.0089,0.22660305,0.515056,0.113983,4.418716,0.058707628,79.999979
0.69999933,-4937.4542,0.22658622,0.515056,0.113983,4.418716,0.058707628,79.999979
0.70999932,-4937.9933,0.22655724,0.515056,0.113983,4.418716,0.058707628,79.999979
0.71999931,-4941.444,0.22730783,0.515056,0.113983,4.418716,0.058707628,79.999979
0.7299993,-4938.8727,0.22693321,0.515056,0.113983,4.418716,0.058707628,79.999979
0.73999929,-4939.8585,0.22612476,0.515056,0.113983,4.418716,0.058707628,79.999979
0.74999928,-4938.6804,0.22666388,0.515056,0.113983,4.418716,0.058707628,79.999979
0.75999928,-4938.6942,0.22678547,0.515056,0.113983,4.418716,0.058707628,79.999979
0.76999927,-4938.5214,0.22660235,0.515056,0.113983,4.418716,0.058707628,79.999979
0.77999926,-4940.6892,0.22792842,0.515056,0.113983,4.418716,0.058707628,79.999979
0.78999925,-4938.8671,0.22717083,0.515056,0.113983,4.418716,0.058707628,79.999979
0.79999924,-4937.5777,0.22761994,0.515056,0.113983,4.418716,0.058707628,79.999979
0.80999923,-4939.1094,0.22737759,0.515056,0.113983,4.418716,0.058707628,79.999979
0.81999922,-4940.4787,0.22764519,0.515056,0.113983,4.418716,0.058707628,79.999979
0.82999921,-4941.1941,0.22767128,0.515056,0.113983,4.418716,0.058707628,79.999979
0.8399992,-4941.4882,0.22697634,0.515056,0.113983,4.418716,0.058707628,79.999979
0.84999919,-4939.6149,0.22716907,0.515056,0.113983,4.418716,0.058707628,79.999979
0.85999918,-4939.9331,0.22660867,0.515056,0.113983,4.418716,0.058707628,79.999979
0.86999917,-4939.8128,0.22623439,0.515056,0.113983,4.418716,0.058707628,79.999979
0.87999916,-4939.6477,0.22623373,0.515056,0.113983,4.418716,0.058707628,79.999979
0.88999915,-4941,0.22723068,0.515056,0.113983,4.418716,0.058707628,79.999979
0.89999914,-4939.4474,0.22726107,0.515056,0.113983,4.418716,0.058707628,79.999979
0.90999913,-4937.1122,0.22749713,0.515056,0.113983,4.418716,0.058707628,79.999979
0.91999912,-4939.1156,0.22695794,0.515056,0.113983,4.418716,0.058707628,79.999979
0.92999911,-4938.3914,0.22717297,0.515056,0.113983,4.418716,0.058707628,79.999979
0.9399991,-4938.2879,0.22670879,0.515056,0.113983,4.418716,0.058707628,79.999979
0.94999909,-4939.4792,0.22671472,0.515056,0.113983,4.418716,0.058707628,79.999979
0.95999908,-4939.9253,0.22671651,0.515056,0.113983,4.418716,0.058707628,79.999979
0.96999907,-4940.2084,0.227062,0.515056,0.113983,4.418716,0.058707628,79.999979
0.97999907,-4940.3786,0.22705647,0.515056,0.113983,4.418716,0.058707628,79.999979
0.98999906,-4941.3114,0.22690226,0.515056,0.113983,4.418716,0.058707628,79.999979
0.99999905,-4937.5309,0.22735224,0.515056,0.113983,4.418716,0.058707628,79.999979
1.009999,-4939.6724,0.22680845,0.515056,0.113983,4.418716,0.058707628,79.999979
1.019999,-4939.3928,0.22707697,0.515056,0.113983,4.418716,0.058707628,79.999979
1.029999,-4940.5333,0.22667991,0.515056,0.113983,4.418716,0.058707628,79.999979
1.039999,-4941.1907,0.22688598,0.515056,0.113983,4.418716,0.058707628,79.999979
1.049999,-4940.1568,0.22707912,0.515056,0.113983,4.418716,0.058707628,79.999979
1.059999,-4937.5632,0.22605427,0.515056,0.113983,4.418716,0.058707628,79.999979
1.069999,-4939.2433,0.22712423,0.515056,0.113983,4.418716,0.058707628,79.999979
1.079999,-4937.1932,0.22661423,0.515056,0.113983,4.418716,0.058707628,79.999979
1.089999,-4939.0771,0.22633025,0.515056,0.113983,4.418716,0.058707628,79.999979
1.099999,-4939.18,0.22707814,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1099989,-4939.3428,0.22707814,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1199989,-4940.1107,0.22707814,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1299989,-4938.9814,0.22762654,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1399989,-4938.0229,0.22675339,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1499989,-4938.6115,0.22678231,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1599989,-4938.048,0.22609283,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1699989,-4937.539,0.22658099,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1799989,-4938.7335,0.22728766,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1899989,-4941.0924,0.2263142,0.515056,0.113983,4.418716,0.058707628,79.999979
1.1999989,-4939.409,0.22693384,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2099988,-4938.0606,0.22654118,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2199988,-4937.8709,0.22582011,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2299988,-4938.0803,0.2263462,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2399988,-4938.5947,0.22717346,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2499988,-4939.7458,0.22609055,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2599988,-4936.7854,0.22727744,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2699988,-4940.5842,0.22690215,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2799988,-4938.6685,0.22653946,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2899988,-4936.9461,0.22765025,0.515056,0.113983,4.418716,0.058707628,79.999979
1.2999988,-4936.9461,0.22749559,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3099988,-4939.2503,0.22697768,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3199987,-4939.8216,0.22676608,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3299987,-4940.7746,0.22718799,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3399987,-4939.6515,0.2269221,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3499987,-4937.7259,0.22707631,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3599987,-4939.9353,0.22625194,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3699987,-4939.9353,0.22625194,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3799987,-4939.9353,0.22625194,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3899987,-4939.9353,0.22619181,0.515056,0.113983,4.418716,0.058707628,79.999979
1.3999987,-4939.9367,0.22604729,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4099987,-4940.3993,0.22653021,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4199986,-4938.085,0.22669291,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4299986,-4939.409,0.2269958,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4399986,-4939.7577,0.22663393,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4499986,-4938.0216,0.22731285,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4599986,-4939.499,0.22759633,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4699986,-4937.6133,0.22770907,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4799986,-4937.4783,0.22799698,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4899986,-4938.1704,0.22790751,0.515056,0.113983,4.418716,0.058707628,79.999979
1.4999986,-4938.8625,0.22781804,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5099986,-4937.888,0.22660308,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5199986,-4939.8816,0.22697646,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5299985,-4938.8427,0.22811506,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5399985,-4937.8328,0.22647818,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5499985,-4938.2228,0.22628333,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5599985,-4940.0998,0.22740285,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5699985,-4937.5226,0.22728135,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5799985,-4938.3519,0.2263582,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5899985,-4939.5938,0.22664863,0.515056,0.113983,4.418716,0.058707628,79.999979
1.5999985,-4937.1792,0.22723881,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6099985,-4937.3485,0.22740166,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6199985,-4941.4478,0.22691507,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6299984,-4939.1358,0.22659084,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6399984,-4937.6446,0.22645833,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6499984,-4941.0533,0.2273581,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6599984,-4938.7559,0.2269309,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6699984,-4939.4285,0.2269309,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6799984,-4940.9458,0.22804614,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6899984,-4939.8529,0.22592412,0.515056,0.113983,4.418716,0.058707628,79.999979
1.6999984,-4937.4945,0.22747723,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7099984,-4940.8943,0.22566297,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7199984,-4939.5799,0.22649859,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7299984,-4937.7133,0.22696281,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7399983,-4937.6218,0.22698483,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7499983,-4937.2924,0.22678274,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7599983,-4937.5172,0.22713277,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7699983,-4939.8076,0.22630314,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7799983,-4939.3802,0.22781189,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7899983,-4938.0705,0.22710074,0.515056,0.113983,4.418716,0.058707628,79.999979
1.7999983,-4936.4158,0.22661544,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8099983,-4938.6386,0.22630613,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8199983,-4940.2692,0.22705942,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8299983,-4939.1579,0.22741145,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8399982,-4938.4641,0.22619338,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8499982,-4938.7145,0.22663852,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8599982,-4937.8067,0.22705246,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8699982,-4938.8412,0.22645191,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8799982,-4939.5863,0.22704294,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8899982,-4940.0009,0.22666485,0.515056,0.113983,4.418716,0.058707628,79.999979
1.8999982,-4937.4825,0.22696284,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9099982,-4940.798,0.22670636,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9199982,-4939.7023,0.2271557,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9299982,-4939.7023,0.22713255,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9399981,-4940.2576,0.22587061,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9499981,-4940.426,0.22681299,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9599981,-4936.7978,0.22703115,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9699981,-4939.2868,0.2269806,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9799981,-4938.5166,0.22708464,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9899981,-4939.0492,0.227071,0.515056,0.113983,4.418716,0.058707628,79.999979
1.9999981,-4938.9871,0.22630517,0.515056,0.113983,4.418716,0.058707628,79.999979
2.0099981,-4938.6918,0.22671592,0.515056,0.113983,4.418716,0.058707628,79.999979
2.0199981,-4940.8513,0.22722019,0.515056,0.113983,4.418716,0.058707628,79.999979
2.0299981,-4939.5211,0.22685362,0.515056,0.113983,4.418716,0.058707628,79.999979
2.0399981,-4939.1653,0.22629096,0.515056,0.113983,4.418716,0.058707628,79.999979
2.049998,-4938.6711,0.2264348,0.515056,0.113983,4.418716,0.058707628,79.999979
2.059998,-4939.691,0.22660567,0.515056,0.113983,4.418716,0.058707628,79.999979
2.069998,-4939.8172,0.22642384,0.515056,0.113983,4.418716,0.058707628,79.999979
2.079998,-4936.3847,0.22694724,0.515056,0.113983,4.418716,0.058707628,79.999979
2.089998,-4938.4174,0.22675258,0.515056,0.113983,4.418716,0.058707628,79.999979
2.099998,-4937.7361,0.2276531,0.515056,0.113983,4.418716,0.058707628,79.999979
2.109998,-4938.9493,0.2276624,0.515056,0.113983,4.418716,0.058707628,79.999979
2.119998,-4939.2701,0.22754094,0.515056,0.113983,4.418716,0.058707628,79.999979
2.129998,-4939.5908,0.22741948,0.515056,0.113983,4.418716,0.058707628,79.999979
2.139998,-4939.9115,0.22729802,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1499979,-4939.2851,0.22721278,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1599979,-4938.7002,0.22557448,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1699979,-4936.4007,0.22666161,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1799979,-4937.5799,0.22704517,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1899979,-4938.4011,0.22743762,0.515056,0.113983,4.418716,0.058707628,79.999979
2.1999979,-4938.8525,0.22594132,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2099979,-4938.0578,0.22705374,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2199979,-4936.505,0.2265898,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2299979,-4937.5559,0.22751591,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2399979,-4935.9296,0.22713137,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2499979,-4936.6679,0.225661,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2599978,-4937.1747,0.22663737,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2699978,-4937.3362,0.22702178,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2799978,-4936.5171,0.22764289,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2899978,-4937.4202,0.22768348,0.515056,0.113983,4.418716,0.058707628,79.999979
2.2999978,-4937.4202,0.22768348,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3099978,-4938.8401,0.22655302,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3199978,-4937.02,0.22670389,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3299978,-4935.4086,0.22783967,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3399978,-4936.9954,0.228106,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3499978,-4938.1488,0.22605156,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3599977,-4936.3234,0.22695246,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3699977,-4934.879,0.22674284,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3799977,-4938.106,0.22665275,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3899977,-4935.9641,0.22630619,0.515056,0.113983,4.418716,0.058707628,79.999979
2.3999977,-4936.3181,0.22645313,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4099977,-4936.6965,0.22660008,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4199977,-4937.0749,0.22674703,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4299977,-4937.2113,0.22679187,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4399977,-4937.2113,0.22679099,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4499977,-4937.2113,0.22679013,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4599977,-4937.7461,0.2268597,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4699976,-4935.7436,0.22693626,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4799976,-4935.9374,0.22633979,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4899976,-4936.1089,0.22629016,0.515056,0.113983,4.418716,0.058707628,79.999979
2.4999976,-4937.2894,0.22697183,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5099976,-4935.37,0.22794043,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5199976,-4936.7935,0.22704256,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5299976,-4936.7935,0.22709979,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5399976,-4936.3073,0.22736045,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5499976,-4937.632,0.22655642,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5599976,-4934.2281,0.22743164,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5699975,-4935.95,0.22634048,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5799975,-4938.1791,0.22676102,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5899975,-4934.7571,0.22727739,0.515056,0.113983,4.418716,0.058707628,79.999979
2.5999975,-4936.0973,0.22707816,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6099975,-4936.8699,0.2276315,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6199975,-4936.2445,0.22676552,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6299975,-4935.4581,0.22619533,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6399975,-4936.7914,0.22759467,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6499975,-4935.5802,0.22716425,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6599975,-4938.2338,0.22697472,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6699975,-4934.6318,0.22698408,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6799974,-4934.797,0.22811334,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6899974,-4934.3874,0.22701985,0.515056,0.113983,4.418716,0.058707628,79.999979
2.6999974,-4938.1127,0.2272997,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7099974,-4936.1539,0.22745884,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7199974,-4935.1472,0.22700072,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7299974,-4934.7454,0.22705532,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7399974,-4936.3194,0.227378,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7499974,-4935.3336,0.2271277,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7599974,-4936.1222,0.22811738,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7699974,-4936.3983,0.22759643,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7799973,-4934.7362,0.22679598,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7899973,-4935.9397,0.2268797,0.515056,0.113983,4.418716,0.058707628,79.999979
2.7999973,-4935.9397,0.22690811,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8099973,-4936.2507,0.22658434,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8199973,-4934.3684,0.22752104,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8299973,-4935.3199,0.22664638,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8399973,-4934.9424,0.22726931,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8499973,-4937.5935,0.22701052,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8599973,-4936.6348,0.226228,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8699973,-4936.9267,0.22722913,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8799973,-4936.7826,0.22709239,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8899972,-4936.2026,0.22768701,0.515056,0.113983,4.418716,0.058707628,79.999979
2.8999972,-4934.4577,0.2269858,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9099972,-4934.0393,0.2269858,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9199972,-4934.5459,0.22746561,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9299972,-4935.4078,0.2276572,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9399972,-4937.1889,0.22708354,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9499972,-4937.0352,0.22782933,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9599972,-4937.5639,0.2264132,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9699972,-4936.1449,0.22735659,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9799972,-4935.0897,0.22729538,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9899971,-4937.0606,0.22668705,0.515056,0.113983,4.418716,0.058707628,79.999979
2.9999971,-4935.8593,0.22688247,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0099971,-4934.4933,0.22757428,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0199971,-4936.0148,0.22657847,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0299971,-4935.9251,0.22772211,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0399971,-4937.6192,0.22766226,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0499971,-4937.9969,0.22758844,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0599971,-4938.3747,0.22751463,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0699971,-4934.3728,0.22584874,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0799971,-4936.1245,0.22678307,0.515056,0.113983,4.418716,0.058707628,79.999979
3.0899971,-4936.2996,0.22748272,0.515056,0.113983,4.418716,0.058707628,79.999979
