host_timestamp_s,monotonic_s,position_mm
1784146046.164617,55925.312000,79.999979
1784146046.185896,55925.328000,79.999979
1784146046.206666,55925.359000,79.999979
1784146046.227298,55925.375000,79.999979
1784146046.247715,55925.390000,79.999979
1784146046.268016,55925.421000,79.999979
1784146046.288211,55925.437000,79.999979
1784146046.309306,55925.453000,79.999979
1784146046.330065,55925.484000,79.999979
1784146046.350599,55925.500000,79.999979
1784146046.370786,55925.515000,79.999979
1784146046.392128,55925.546000,79.999979
1784146046.413327,55925.562000,79.999979
1784146046.433566,55925.578000,79.999979
1784146046.453832,55925.593000,79.999979
1784146046.475484,55925.625000,79.999979
1784146046.496374,55925.640000,79.999979
1784146046.520453,55925.671000,79.999979
1784146046.544935,55925.687000,79.999979
1784146046.565398,55925.718000,79.999979
1784146046.586987,55925.734000,79.999979
1784146046.608190,55925.750000,79.999979
1784146046.628769,55925.781000,79.999979
1784146046.649261,55925.796000,79.999979
1784146046.669554,55925.812000,79.999979
1784146046.692379,55925.843000,79.999979
1784146046.712906,55925.859000,79.999979
1784146046.733037,55925.875000,79.999979
1784146046.753244,55925.906000,79.999979
1784146046.773604,55925.921000,79.999979
1784146046.793998,55925.937000,79.999979
1784146046.825652,55925.968000,79.999979
1784146046.846725,55926.000000,79.999979
1784146046.867257,55926.015000,79.999979
1784146046.888202,55926.031000,79.999979
1784146046.908319,55926.062000,79.999979
1784146046.928475,55926.078000,79.999979
1784146046.948788,55926.093000,79.999979
1784146046.969825,55926.125000,79.999979
1784146046.990775,55926.140000,79.999979
1784146047.011127,55926.156000,79.999979
1784146047.031303,55926.171000,79.999979
1784146047.051799,55926.203000,79.999979
1784146047.071927,55926.218000,79.999979
1784146047.092335,55926.234000,79.999979
1784146047.117114,55926.265000,79.999979
1784146047.138387,55926.281000,79.999979
1784146047.159246,55926.312000,79.999979
1784146047.179425,55926.328000,79.999979
1784146047.206839,55926.359000,79.999979
1784146047.228060,55926.375000,79.999979
1784146047.251788,55926.406000,79.999979
1784146047.272495,55926.421000,79.999979
1784146047.293045,55926.437000,79.999979
1784146047.313143,55926.453000,79.999979
1784146047.341529,55926.484000,79.999979
1784146047.362223,55926.515000,79.999979
1784146047.384640,55926.531000,79.999979
1784146047.408758,55926.562000,79.999979
1784146047.429379,55926.578000,79.999979
1784146047.449624,55926.593000,79.999979
1784146047.473516,55926.625000,79.999979
1784146047.493968,55926.640000,79.999979
1784146047.514165,55926.656000,79.999979
1784146047.548065,55926.703000,79.999979
1784146047.569782,55926.718000,79.999979
1784146047.590746,55926.734000,79.999979
1784146047.610924,55926.765000,79.999979
1784146047.632393,55926.781000,79.999979
1784146047.665978,55926.812000,79.999979
1784146047.687008,55926.828000,79.999979
1784146047.707279,55926.859000,79.999979
1784146047.727915,55926.875000,79.999979
1784146047.748955,55926.890000,79.999979
1784146047.769379,55926.921000,79.999979
1784146047.789595,55926.937000,79.999979
1784146047.809935,55926.953000,79.999979
1784146047.833640,55926.984000,79.999979
1784146047.854454,55927.000000,79.999979
1784146047.874961,55927.015000,79.999979
1784146047.896328,55927.046000,79.999979
1784146047.916495,55927.062000,79.999979
1784146047.937004,55927.078000,79.999979
1784146047.959044,55927.109000,79.999979
1784146047.980098,55927.125000,79.999979
1784146048.000151,55927.140000,79.999979
1784146048.021814,55927.171000,79.999979
1784146048.042619,55927.187000,79.999979
1784146048.063622,55927.218000,79.999979
1784146048.084116,55927.234000,79.999979
1784146048.104516,55927.250000,79.999979
1784146048.125496,55927.265000,79.999979
1784146048.145653,55927.296000,79.999979
1784146048.167163,55927.312000,79.999979
1784146048.187561,55927.328000,79.999979
1784146048.209396,55927.359000,79.999979
1784146048.233166,55927.375000,79.999979
1784146048.253556,55927.406000,79.999979
1784146048.294755,55927.437000,79.999979
1784146048.318326,55927.468000,79.999979
1784146048.338847,55927.484000,79.999979
1784146048.359251,55927.500000,79.999979
1784146048.379619,55927.531000,79.999979
1784146048.399863,55927.546000,79.999979
1784146048.420389,55927.562000,79.999979
1784146048.440906,55927.593000,79.999979
1784146048.467004,55927.609000,79.999979
1784146048.487704,55927.640000,79.999979
1784146048.508201,55927.656000,79.999979
1784146048.528460,55927.671000,79.999979
1784146048.548955,55927.703000,79.999979
1784146048.573215,55927.718000,79.999979
1784146048.603902,55927.750000,79.999979
1784146048.625142,55927.765000,79.999979
1784146048.646161,55927.796000,79.999979
1784146048.666865,55927.812000,79.999979
1784146048.688222,55927.828000,79.999979
1784146048.709126,55927.859000,79.999979
1784146048.729363,55927.875000,79.999979
1784146048.751154,55927.906000,79.999979
1784146048.775299,55927.921000,79.999979
1784146048.795874,55927.937000,79.999979
1784146048.817432,55927.968000,79.999979
1784146048.837712,55927.984000,79.999979
1784146048.857820,55928.000000,79.999979
1784146048.878173,55928.031000,79.999979
1784146048.898886,55928.046000,79.999979
1784146048.919353,55928.062000,79.999979
1784146048.939823,55928.093000,79.999979
1784146048.961189,55928.109000,79.999979
1784146048.981508,55928.125000,79.999979
1784146049.001838,55928.156000,79.999979
1784146049.022294,55928.171000,79.999979
1784146049.042424,55928.187000,79.999979
1784146049.062996,55928.203000,79.999979
1784146049.083394,55928.234000,79.999979
1784146049.103928,55928.250000,79.999979
1784146049.124448,55928.265000,79.999979
1784146049.146711,55928.296000,79.999979
1784146049.167476,55928.312000,79.999979
1784146049.187988,55928.328000,79.999979
1784146049.214467,55928.359000,79.999979
1784146049.235045,55928.375000,79.999979
1784146049.257830,55928.406000,79.999979
1784146049.278579,55928.421000,79.999979
1784146049.300024,55928.453000,79.999979
1784146049.321666,55928.468000,79.999979
1784146049.343791,55928.484000,79.999979
1784146049.364298,55928.515000,79.999979
1784146049.387676,55928.531000,79.999979
1784146049.408272,55928.562000,79.999979
1784146049.428440,55928.578000,79.999979
1784146049.448711,55928.593000,79.999979
1784146049.468956,55928.609000,79.999979
1784146049.489360,55928.640000,79.999979
1784146049.510222,55928.656000,79.999979
1784146049.531011,55928.671000,79.999979
1784146049.551559,55928.703000,79.999979
1784146049.571844,55928.718000,79.999979
1784146049.592685,55928.734000,79.999979
1784146049.613000,55928.765000,79.999979
1784146049.633432,55928.781000,79.999979
1784146049.654367,55928.796000,79.999979
1784146049.674547,55928.828000,79.999979
1784146049.695452,55928.843000,79.999979
1784146049.718489,55928.859000,79.999979
1784146049.738950,55928.890000,79.999979
1784146049.763883,55928.906000,79.999979
1784146049.784461,55928.937000,79.999979
1784146049.804908,55928.953000,79.999979
1784146049.825431,55928.968000,79.999979
1784146049.847553,55929.000000,79.999979
1784146049.868745,55929.015000,79.999979
1784146049.889565,55929.031000,79.999979
1784146049.910210,55929.062000,79.999979
1784146049.930645,55929.078000,79.999979
1784146049.952752,55929.093000,79.999979
1784146049.977797,55929.125000,79.999979
1784146049.998274,55929.140000,79.999979
1784146050.018640,55929.171000,79.999979
1784146050.039545,55929.187000,79.999979
1784146050.059695,55929.203000,79.999979
1784146050.080143,55929.234000,79.999979
1784146050.100670,55929.250000,79.999979
1784146050.121093,55929.265000,79.999979
1784146050.141190,55929.281000,79.999979
1784146050.161731,55929.312000,79.999979
1784146050.182206,55929.328000,79.999979
1784146050.202566,55929.343000,79.999979
1784146050.223814,55929.375000,79.999979
1784146050.244259,55929.390000,79.999979
1784146050.266348,55929.406000,79.999979
1784146050.286686,55929.437000,79.999979
1784146050.306850,55929.453000,79.999979
1784146050.328387,55929.468000,79.999979
1784146050.349159,55929.500000,79.999979
1784146050.369463,55929.515000,79.999979
1784146050.389927,55929.531000,79.999979
1784146050.419456,55929.562000,79.999979
1784146050.439747,55929.593000,79.999979
1784146050.460317,55929.609000,79.999979
1784146050.480545,55929.625000,79.999979
1784146050.500982,55929.656000,79.999979
1784146050.521354,55929.671000,79.999979
1784146050.541929,55929.687000,79.999979
1784146050.563701,55929.718000,79.999979
1784146050.584435,55929.734000,79.999979
1784146050.604837,55929.750000,79.999979
1784146050.625492,55929.765000,79.999979
1784146050.645627,55929.796000,79.999979
1784146050.666055,55929.812000,79.999979
1784146050.688563,55929.843000,79.999979
1784146050.709220,55929.859000,79.999979
1784146050.732093,55929.875000,79.999979
1784146050.752396,55929.906000,79.999979
1784146050.772696,55929.921000,79.999979
1784146050.794772,55929.937000,79.999979
1784146050.815499,55929.968000,79.999979
1784146050.835812,55929.984000,79.999979
1784146050.857343,55930.000000,79.999979
1784146050.878307,55930.031000,79.999979
1784146050.898767,55930.046000,79.999979
1784146050.919569,55930.062000,79.999979
1784146050.940073,55930.093000,79.999979
1784146050.960434,55930.109000,79.999979
1784146050.981966,55930.125000,79.999979
1784146051.003667,55930.156000,79.999979
1784146051.023772,55930.171000,79.999979
1784146051.047318,55930.187000,79.999979
1784146051.068213,55930.218000,79.999979
1784146051.089302,55930.234000,79.999979
1784146051.109630,55930.250000,79.999979
1784146051.129954,55930.281000,79.999979
1784146051.150069,55930.296000,79.999979
1784146051.170588,55930.312000,79.999979
1784146051.193159,55930.343000,79.999979
1784146051.214314,55930.359000,79.999979
1784146051.234469,55930.375000,79.999979
1784146051.254830,55930.406000,79.999979
1784146051.275399,55930.421000,79.999979
1784146051.295751,55930.437000,79.999979
1784146051.328075,55930.468000,79.999979
1784146051.348886,55930.500000,79.999979
1784146051.369286,55930.515000,79.999979
1784146051.390047,55930.531000,79.999979
1784146051.410587,55930.562000,79.999979
1784146051.432246,55930.578000,79.999979
1784146051.452703,55930.593000,79.999979
1784146051.473249,55930.625000,79.999979
1784146051.493677,55930.640000,79.999979
1784146051.514552,55930.656000,79.999979
1784146051.534787,55930.687000,79.999979
1784146051.557185,55930.703000,79.999979
1784146051.577721,55930.718000,79.999979
1784146051.598304,55930.750000,79.999979
1784146051.618790,55930.765000,79.999979
1784146051.640999,55930.781000,79.999979
1784146051.661832,55930.812000,79.999979
1784146051.682783,55930.828000,79.999979
1784146051.703784,55930.843000,79.999979
1784146051.724036,55930.875000,79.999979
1784146051.744457,55930.890000,79.999979
1784146051.807522,55930.953000,79.999979
1784146051.828330,55930.968000,79.999979
1784146051.848450,55931.000000,79.999979
1784146051.871449,55931.015000,79.999979
1784146051.892184,55931.046000,79.999979
1784146051.912381,55931.062000,79.999979
1784146051.932488,55931.078000,79.999979
1784146051.952621,55931.093000,79.999979
1784146051.972990,55931.125000,79.999979
1784146051.993469,55931.140000,79.999979
1784146052.013689,55931.156000,79.999979
1784146052.035254,55931.187000,79.999979
1784146052.056030,55931.203000,79.999979
1784146052.076347,55931.218000,79.999979
1784146052.097239,55931.250000,79.999979
1784146052.118332,55931.265000,79.999979
1784146052.138653,55931.281000,79.999979
1784146052.159190,55931.312000,79.999979
1784146052.179686,55931.328000,79.999979
1784146052.200201,55931.343000,79.999979
1784146052.220674,55931.375000,79.999979
1784146052.241671,55931.390000,79.999979
1784146052.261952,55931.406000,79.999979
1784146052.282232,55931.437000,79.999979
1784146052.302775,55931.453000,79.999979
1784146052.323286,55931.468000,79.999979
1784146052.343487,55931.484000,79.999979
1784146052.363838,55931.515000,79.999979
1784146052.384356,55931.531000,79.999979
1784146052.405090,55931.546000,79.999979
1784146052.425425,55931.578000,79.999979
1784146052.445563,55931.593000,79.999979
1784146052.466708,55931.609000,79.999979
1784146052.487472,55931.640000,79.999979
1784146052.507907,55931.656000,79.999979
1784146052.528489,55931.671000,79.999979
1784146052.548914,55931.703000,79.999979
1784146052.570250,55931.718000,79.999979
1784146052.590456,55931.734000,79.999979
1784146052.610605,55931.765000,79.999979
1784146052.630913,55931.781000,79.999979
1784146052.651056,55931.796000,79.999979
1784146052.671507,55931.812000,79.999979
1784146052.691663,55931.843000,79.999979
1784146052.713185,55931.859000,79.999979
1784146052.735291,55931.875000,79.999979
1784146052.755622,55931.906000,79.999979
1784146052.776118,55931.921000,79.999979
1784146052.796211,55931.937000,79.999979
1784146052.816329,55931.968000,79.999979
1784146052.836808,55931.984000,79.999979
1784146052.874080,55932.015000,79.999979
1784146052.895182,55932.046000,79.999979
1784146052.915676,55932.062000,79.999979
1784146052.936098,55932.078000,79.999979
1784146052.956309,55932.109000,79.999979
1784146052.976442,55932.125000,79.999979
1784146052.997296,55932.140000,79.999979
1784146053.018036,55932.171000,79.999979
1784146053.038410,55932.187000,79.999979
1784146053.058989,55932.203000,79.999979
1784146053.079119,55932.234000,79.999979
1784146053.099325,55932.250000,79.999979
1784146053.119894,55932.265000,79.999979
1784146053.143186,55932.296000,79.999979
1784146053.163410,55932.312000,79.999979
1784146053.183499,55932.328000,79.999979
1784146053.204006,55932.343000,79.999979
1784146053.224413,55932.375000,79.999979
1784146053.244668,55932.390000,79.999979
1784146053.264992,55932.406000,79.999979
1784146053.285128,55932.437000,79.999979
1784146053.305970,55932.453000,79.999979
1784146053.326201,55932.468000,79.999979
1784146053.346470,55932.500000,79.999979
1784146053.367259,55932.515000,79.999979
1784146053.388040,55932.531000,79.999979
1784146053.408551,55932.562000,79.999979
1784146053.428672,55932.578000,79.999979
1784146053.448929,55932.593000,79.999979
1784146053.470589,55932.625000,79.999979
1784146053.491551,55932.640000,79.999979
1784146053.512085,55932.656000,79.999979
1784146053.532578,55932.687000,79.999979
1784146053.552797,55932.703000,79.999979
1784146053.573154,55932.718000,79.999979
1784146053.594967,55932.750000,79.999979
1784146053.615462,55932.765000,79.999979
1784146053.635670,55932.781000,79.999979
1784146053.655961,55932.796000,79.999979
1784146053.676706,55932.828000,79.999979
1784146053.698169,55932.843000,79.999979
1784146053.723293,55932.875000,79.999979
1784146053.745750,55932.890000,79.999979
1784146053.766348,55932.906000,79.999979
1784146053.786580,55932.937000,79.999979
1784146053.807494,55932.953000,79.999979
1784146053.828402,55932.968000,79.999979
1784146053.852259,55933.000000,79.999979
1784146053.883252,55933.031000,79.999979
1784146053.903773,55933.046000,79.999979
1784146053.925928,55933.078000,79.999979
1784146053.946559,55933.093000,79.999979
1784146053.966913,55933.109000,79.999979
1784146053.988400,55933.140000,79.999979
1784146054.008839,55933.156000,79.999979
1784146054.034051,55933.187000,79.999979
1784146054.055962,55933.203000,79.999979
1784146054.077053,55933.218000,79.999979
1784146054.097417,55933.250000,79.999979
1784146054.118026,55933.265000,79.999979
1784146054.139362,55933.281000,79.999979
1784146054.159636,55933.312000,79.999979
1784146054.180193,55933.328000,79.999979
1784146054.204660,55933.359000,79.999979
1784146054.226113,55933.375000,79.999979
1784146054.246903,55933.390000,79.999979
1784146054.267131,55933.421000,79.999979
1784146054.287788,55933.437000,79.999979
1784146054.308220,55933.453000,79.999979
1784146054.328598,55933.468000,79.999979
1784146054.349147,55933.500000,79.999979
1784146054.369846,55933.515000,79.999979
1784146054.390271,55933.531000,79.999979
1784146054.410764,55933.562000,79.999979
1784146054.431082,55933.578000,79.999979
1784146054.451429,55933.593000,79.999979
1784146054.471835,55933.625000,79.999979
1784146054.499753,55933.640000,79.999979
1784146054.532216,55933.671000,79.999979
1784146054.554718,55933.703000,79.999979
1784146054.575161,55933.718000,79.999979
1784146054.595377,55933.750000,79.999979
1784146054.615891,55933.765000,79.999979
1784146054.637908,55933.781000,79.999979
1784146054.658513,55933.812000,79.999979
1784146054.679974,55933.828000,79.999979
1784146054.700350,55933.843000,79.999979
1784146054.724622,55933.875000,79.999979
1784146054.745136,55933.890000,79.999979
1784146054.765548,55933.906000,79.999979
1784146054.788310,55933.937000,79.999979
1784146054.808584,55933.953000,79.999979
1784146054.829067,55933.968000,79.999979
1784146054.851566,55934.000000,79.999979
1784146054.872279,55934.015000,79.999979
1784146054.892629,55934.046000,79.999979
1784146054.913094,55934.062000,79.999979
1784146054.933964,55934.078000,79.999979
1784146054.954184,55934.109000,79.999979
1784146054.976788,55934.125000,79.999979
1784146054.997203,55934.140000,79.999979
1784146055.018217,55934.171000,79.999979
1784146055.040671,55934.187000,79.999979
1784146055.062963,55934.203000,79.999979
1784146055.083263,55934.234000,79.999979
1784146055.104681,55934.250000,79.999979
1784146055.126366,55934.281000,79.999979
1784146055.147254,55934.296000,79.999979
1784146055.167790,55934.312000,79.999979
1784146055.189483,55934.343000,79.999979
1784146055.209707,55934.359000,79.999979
1784146055.230039,55934.375000,79.999979
1784146055.250529,55934.390000,79.999979
1784146055.271338,55934.421000,79.999979
1784146055.291728,55934.437000,79.999979
1784146055.311851,55934.453000,79.999979
1784146055.332413,55934.484000,79.999979
1784146055.352926,55934.500000,79.999979
1784146055.376769,55934.531000,79.999979
1784146055.397651,55934.546000,79.999979
1784146055.417966,55934.562000,79.999979
1784146055.438409,55934.578000,79.999979
1784146055.458805,55934.609000,79.999979
1784146055.479145,55934.625000,79.999979
1784146055.499577,55934.640000,79.999979
1784146055.520362,55934.671000,79.999979
1784146055.540599,55934.687000,79.999979
1784146055.561938,55934.703000,79.999979
1784146055.582014,55934.734000,79.999979
1784146055.602254,55934.750000,79.999979
1784146055.622796,55934.765000,79.999979
1784146055.643390,55934.796000,79.999979
1784146055.663559,55934.812000,79.999979
1784146055.696643,55934.843000,79.999979
1784146055.718796,55934.859000,79.999979
1784146055.739403,55934.890000,79.999979
1784146055.759979,55934.906000,79.999979
1784146055.780262,55934.921000,79.999979
1784146055.801004,55934.953000,79.999979
1784146055.822761,55934.968000,79.999979
1784146055.844442,55934.984000,79.999979
1784146055.864902,55935.015000,79.999979
1784146055.885421,55935.031000,79.999979
1784146055.906407,55935.046000,79.999979
1784146055.926622,55935.078000,79.999979
1784146055.947387,55935.093000,79.999979
1784146055.967861,55935.109000,79.999979
1784146055.988571,55935.140000,79.999979
1784146056.009422,55935.156000,79.999979
1784146056.029637,55935.171000,79.999979
1784146056.051699,55935.203000,79.999979
1784146056.072289,55935.218000,79.999979
1784146056.093149,55935.234000,79.999979
1784146056.113441,55935.265000,79.999979
1784146056.135397,55935.281000,79.999979
1784146056.156319,55935.296000,79.999979
1784146056.176662,55935.328000,79.999979
1784146056.197029,55935.343000,79.999979
1784146056.217496,55935.359000,79.999979
1784146056.237799,55935.390000,79.999979
1784146056.258208,55935.406000,79.999979
1784146056.284581,55935.437000,79.999979
1784146056.307103,55935.453000,79.999979
1784146056.327685,55935.468000,79.999979
1784146056.348033,55935.500000,79.999979
1784146056.368128,55935.515000,79.999979
1784146056.390340,55935.531000,79.999979
1784146056.410675,55935.562000,79.999979
1784146056.431214,55935.578000,79.999979
1784146056.451801,55935.593000,79.999979
1784146056.472341,55935.625000,79.999979
1784146056.492606,55935.640000,79.999979
1784146056.512836,55935.656000,79.999979
1784146056.533241,55935.687000,79.999979
1784146056.554798,55935.703000,79.999979
1784146056.575298,55935.718000,79.999979
1784146056.599126,55935.750000,79.999979
1784146056.619787,55935.765000,79.999979
1784146056.640138,55935.781000,79.999979
1784146056.661243,55935.812000,79.999979
1784146056.685468,55935.828000,79.999979
1784146056.705981,55935.859000,79.999979
1784146056.727238,55935.875000,79.999979
1784146056.747897,55935.890000,79.999979
1784146056.768055,55935.921000,79.999979
1784146056.788116,55935.937000,79.999979
1784146056.808634,55935.953000,79.999979
1784146056.828963,55935.968000,79.999979
1784146056.850535,55936.000000,79.999979
1784146056.871064,55936.015000,79.999979
1784146056.891603,55936.031000,79.999979
1784146056.912261,55936.062000,79.999979
1784146056.933145,55936.078000,79.999979
1784146056.956307,55936.109000,79.999979
1784146056.977059,55936.125000,79.999979
1784146056.998577,55936.140000,79.999979
1784146057.028798,55936.171000,79.999979
1784146057.049656,55936.203000,79.999979
1784146057.070638,55936.218000,79.999979
1784146057.090929,55936.234000,79.999979
1784146057.116148,55936.265000,79.999979
1784146057.137272,55936.281000,79.999979
1784146057.157800,55936.312000,79.999979
1784146057.178297,55936.328000,79.999979
1784146057.198838,55936.343000,79.999979
1784146057.223128,55936.375000,79.999979
1784146057.247377,55936.390000,79.999979
1784146057.267562,55936.421000,79.999979
1784146057.288511,55936.437000,79.999979
1784146057.309316,55936.453000,79.999979
1784146057.329763,55936.484000,79.999979
1784146057.350341,55936.500000,79.999979
1784146057.372454,55936.515000,79.999979
1784146057.392778,55936.546000,79.999979
1784146057.412880,55936.562000,79.999979
1784146057.433395,55936.578000,79.999979
1784146057.453622,55936.593000,79.999979
1784146057.474099,55936.625000,79.999979
1784146057.495760,55936.640000,79.999979
1784146057.516021,55936.656000,79.999979
1784146057.536647,55936.687000,79.999979
1784146057.556905,55936.703000,79.999979
1784146057.577332,55936.718000,79.999979
1784146057.597878,55936.750000,79.999979
1784146057.618531,55936.765000,79.999979
1784146057.638662,55936.781000,79.999979
1784146057.660746,55936.812000,79.999979
1784146057.681370,55936.828000,79.999979
1784146057.701498,55936.843000,79.999979
1784146057.724624,55936.875000,79.999979
1784146057.745110,55936.890000,79.999979
1784146057.765865,55936.906000,79.999979
1784146057.786331,55936.937000,79.999979
1784146057.806824,55936.953000,79.999979
1784146057.827004,55936.968000,79.999979
1784146057.847300,55937.000000,79.999979
1784146057.869637,55937.015000,79.999979
1784146057.890609,55937.031000,79.999979
1784146057.910980,55937.062000,79.999979
1784146057.931892,55937.078000,79.999979
1784146057.952446,55937.093000,79.999979
1784146057.972659,55937.125000,79.999979
1784146058.000379,55937.140000,79.999979
1784146058.020769,55937.171000,79.999979
1784146058.041635,55937.187000,79.999979
1784146058.073608,55937.218000,79.999979
1784146058.094555,55937.234000,79.999979
1784146058.117012,55937.265000,79.999979
1784146058.137484,55937.281000,79.999979
1784146058.161568,55937.312000,79.999979
1784146058.182119,55937.328000,79.999979
1784146058.202372,55937.343000,79.999979
1784146058.222556,55937.375000,79.999979
1784146058.250280,55937.390000,79.999979
1784146058.281620,55937.421000,79.999979
1784146058.304192,55937.453000,79.999979
1784146058.325162,55937.468000,79.999979
1784146058.345281,55937.500000,79.999979
1784146058.369384,55937.515000,79.999979
1784146058.391389,55937.531000,79.999979
1784146058.411857,55937.562000,79.999979
1784146058.432424,55937.578000,79.999979
1784146058.453835,55937.593000,79.999979
1784146058.474043,55937.625000,79.999979
1784146058.494467,55937.640000,79.999979
1784146058.517546,55937.671000,79.999979
1784146058.537855,55937.687000,79.999979
1784146058.558365,55937.703000,79.999979
1784146058.580050,55937.734000,79.999979
