level_mA,heat_ms,cycle,bootstrap,cool_s,i_mA,u_V,R_ohm,cc_pct,v_hot_V,i_hot_mA,r_hot_ohm,p_hot_W,r_base_ohm,t_heat_start_s,t_heat_end_s,t_pulse_utc,dx_um,x_base_um,baseline_V,peak_V,rise_V,F_base_mN,dF_mN,clipped,railed,detect_ok,n_samples,sweep,run_type,i_low_mA,seeded
250,200,2,0,30.0,249.07752040816325,1.1380870204081632,4.569208086475168,99.6,1.137138,252.84,4.4974608448030375,0.28751397192,4.706362153344209,2186.788351,2186.988351,2026-07-31T19:35:02.800774+00:00,76.54794778649102,-4202.657535514612,1.8039271164021164,1.837456,0.03352888359788353,176.84059874380648,3.286866634882056,0,0,0,196,sweep_20260731_145838,map,100,1
250,200,3,0,30.0,256.85696428571424,1.1646120459183673,4.534087869320583,102.7,1.172434,263.001,4.457907004155878,0.308351314434,4.7298945627455025,2217.944634,2218.144634,2026-07-31T19:35:33.934572+00:00,82.87466164742364,-4225.19772580797,1.796813914893617,1.829487,0.032673085106383004,176.14328519809226,3.202971938547072,0,0,0,196,sweep_20260731_145838,map,100,1
250,200,4,0,30.0,248.719140625,1.1220979062499998,4.511506044248579,99.5,1.062694,250.58700000000002,4.240818558025755,0.266297301378,4.7651511122928305,2249.104221,2249.304221,2026-07-31T19:36:05.071672+00:00,83.76554284805206,-4116.4010540209565,1.8330866349206345,1.866406,0.033319365079365504,179.6991325875576,3.266327345946403,0,0,0,192,sweep_20260731_145838,map,100,1
250,200,5,0,30.0,249.35797905759162,1.1286955759162305,4.526406494718772,99.7,1.114895,251.622,4.430832757072116,0.28053210969000003,4.687185729668992,2280.264481,2280.464481,2026-07-31T19:36:36.209444+00:00,73.81152266873141,-4192.144828985638,1.807237313829787,1.838142,0.030904686170212914,177.16510037679762,3.029614199286547,0,0,0,191,sweep_20260731_145838,map,100,1
250,200,6,0,30.0,252.58205208333334,1.1246375989583333,4.452563393488015,101.0,1.11204,252.342,4.4068763820529275,0.28061439768,4.691154885334181,2311.424466,2311.624466,2026-07-31T19:37:07.346941+00:00,96.9268641624717,-4175.848425450542,1.8144918941798938,1.851451,0.0369591058201062,177.87627341759466,3.623134406504681,0,0,0,192,sweep_20260731_145838,map,100,1
350,200,1,1,30.0,350.3812135416666,1.5734781458333333,4.490760591666877,100.1,1.5483495,344.4605,4.494998700867008,0.53334524294475,4.630027685918634,2371.911627,2372.111627,2026-07-31T19:38:08.514852+00:00,203.71129079673665,-4378.186094555964,1.753089755319149,1.82237,0.06928024468085114,171.8569664835422,6.791604737842476,0,0,0,192,sweep_20260731_145838,map,100,1
350,200,2,0,30.0,354.32914285714287,1.5759251326530612,4.447630584223316,101.2,1.558643,347.769,4.481834206039066,0.542047717467,4.711002596234056,2403.067265,2403.267265,2026-07-31T19:38:39.648944+00:00,205.3980282957241,-4165.3310335132455,1.8198678829787236,1.885879,0.06601111702127649,178.4032864378996,6.471129211180316,0,0,0,196,sweep_20260731_145838,map,100,1
350,200,3,0,30.0,348.39199484536084,1.5566456185567015,4.468086642598211,99.5,1.5449060000000001,349.053,4.425992614302126,0.5392540740180001,4.73030163632779,2434.222389,2434.422389,2026-07-31T19:39:10.782522+00:00,178.41834876669873,-4208.161107360902,1.8032768306878304,1.867747,0.06447016931216965,176.776850649982,6.320068720413455,0,0,0,194,sweep_20260731_145838,map,100,1
350,200,4,0,30.0,663.9949844559585,2.7495826683937823,4.140969032539668,189.7,2.748366,667.014,4.120402270417112,1.8331985991239999,4.270750893349641,2465.382099,2465.582099,2026-07-31T19:39:41.920683+00:00,2647.464633884856,-1628.2352098784204,2.6240197393617017,3.456813,0.8327932606382982,257.23501665066823,81.63947284899893,0,0,0,193,sweep_20260731_145838,map,100,1
350,200,5,0,30.0,671.8827853403141,2.7450845130890054,4.0856598397570165,192.0,2.738792,672.005,4.075553009278205,1.84048191796,4.1721480461460825,2496.538479,2496.738479,2026-07-31T19:40:13.055516+00:00,327.57774240002163,4700.14696533551,4.622695142857142,5.0,0.37730485714285766,453.1669652504504,36.98753471768092,1,1,0,191,sweep_20260731_145838,map,100,1
350,200,6,0,30.0,669.1828205128206,2.760956892307693,4.125863377950834,191.2,2.7529130000000004,673.085,4.089993091511474,1.8529444466050005,4.16521298372161,2527.693086,2527.893086,2026-07-31T19:40:44.188578+00:00,-0.143002762118158,5027.6688337578635,5.0,5.0,0.0,490.1544999681313,0.0,1,1,0,195,sweep_20260731_145838,map,100,1
