host_timestamp_s,monotonic_s,position_mm
1784158781.504762,68660.656000,40.000039
1784158781.525041,68660.671000,40.000039
1784158781.547967,68660.703000,40.000039
1784158781.569267,68660.718000,40.000039
1784158781.591126,68660.734000,40.000039
1784158781.611456,68660.765000,40.000039
1784158781.633059,68660.781000,40.000039
1784158781.653275,68660.796000,40.000039
1784158781.673489,68660.828000,40.000039
1784158781.695041,68660.843000,40.000039
1784158781.715973,68660.859000,40.000039
1784158781.736738,68660.890000,40.000039
1784158781.760241,68660.906000,40.000039
1784158781.780568,68660.921000,40.000039
1784158781.800849,68660.953000,40.000039
1784158781.822760,68660.968000,40.000039
1784158781.843501,68660.984000,40.000039
1784158781.863740,68661.015000,40.000039
1784158781.886346,68661.031000,40.000039
1784158781.906711,68661.046000,40.000039
1784158781.927161,68661.078000,40.000039
1784158781.947592,68661.093000,40.000039
1784158781.968062,68661.109000,40.000039
1784158781.988427,68661.140000,40.000039
1784158782.009382,68661.156000,40.000039
1784158782.030203,68661.171000,40.000039
1784158782.050661,68661.203000,40.000039
1784158782.071624,68661.218000,40.000039
1784158782.092578,68661.234000,40.000039
1784158782.112638,68661.265000,40.000039
1784158782.132854,68661.281000,40.000039
1784158782.152988,68661.296000,40.000039
1784158782.173045,68661.328000,40.000039
1784158782.193218,68661.343000,40.000039
1784158782.213312,68661.359000,40.000039
1784158782.233670,68661.375000,40.000039
1784158782.253756,68661.406000,40.000039
1784158782.274819,68661.421000,40.000039
1784158782.294919,68661.437000,40.000039
1784158782.315177,68661.468000,40.000039
1784158782.335603,68661.484000,40.000039
1784158782.355975,68661.500000,40.000039
1784158782.376997,68661.531000,40.000039
1784158782.397525,68661.546000,40.000039
1784158782.417743,68661.562000,40.000039
1784158782.438125,68661.578000,40.000039
1784158782.458872,68661.609000,40.000039
1784158782.478963,68661.625000,40.000039
1784158782.499018,68661.640000,40.000039
1784158782.519424,68661.671000,40.000039
1784158782.539707,68661.687000,40.000039
1784158782.561838,68661.703000,40.000039
1784158782.582848,68661.734000,40.000039
1784158782.603289,68661.750000,40.000039
1784158782.624450,68661.765000,40.000039
1784158782.645590,68661.796000,40.000039
1784158782.665755,68661.812000,40.000039
1784158782.686198,68661.828000,40.000039
1784158782.706985,68661.859000,40.000039
1784158782.727535,68661.875000,40.000039
1784158782.747822,68661.890000,40.000039
1784158782.768145,68661.921000,40.000039
1784158782.788556,68661.937000,40.000039
1784158782.809051,68661.953000,40.000039
1784158782.829167,68661.984000,40.000039
1784158782.850203,68662.000000,40.000039
1784158782.870425,68662.015000,40.000039
1784158782.890820,68662.031000,40.000039
1784158782.911232,68662.062000,40.000039
1784158782.932353,68662.078000,40.000039
1784158782.953181,68662.093000,40.000039
1784158782.973317,68662.125000,40.000039
