[STATUS] t_ms=7269 hwm=0 cap=256 dropped=0 dropped_total=0 crc_err=0 crc_err_total=0 rate1=0 rate2=0 prod1=0 prod2=0 sma_state=0 m7_us=5580099 m4_us=0 vdd=5.500 offset=0.3100 aref=3.145 loop_us_avg=17 loop_us_max=63 loop_hz=58823 cycle_log_ms=10 settle_us=1000
[M4] ADS1263 power-up settle done
[M4 cp 7] calling adc.begin()
ADS1263 found. ID=0x23
ADS1263 ready (dual-ADC; both paths parked until configureADCx)
[M4 cp 8] adc.begin returned TRUE
[M4] ADC ready, ID=0x23
ADC1 configured: INPMUX=0x45 REFMUX=0x9 VREF=5.000 V rate=400 SPS
[M4 cp 9] ADC1 started on AIN4/AIN5 (laser), REF7050 on AIN0/AIN1, PGA in path gain=1
ADC2 configured: ADC2MUX=0x23 REF2=0x1 VREF=5.000 V rate=400 SPS gain=1x
[M4 cp 10] ADC2 started on AIN2/AIN3 (load), REF7050 shared with ADC1, 400 SPS gain=1
--- ADS1263 Config (dual-ADC) ---
ID            : 0x23
[ADC1]
  INPMUX      : 0x45
  REFMUX      : 0x9
  VREF        : 5.000 V
  Rate        : 400 SPS
  PGA         : in path
  Running     : YES
[ADC2]
  ADC2MUX     : 0x23
  REF2        : 0x1
  VREF        : 5.000 V
  Rate        : 400 SPS
  Gain        : 1x
  Running     : YES
  ADC2CFG rb  : 0x88
Frame INTERFACE=0x05 ��� RDATA1=6B, RDATA2=6B (incl. 00h pad)
---------------------------------
[M4] REGDUMP ID=0x23 POWER=0x13 INPMUX=0x45 MODE1=0x40 MODE2=0x8 REFMUX=0x9 ADC2CFG=0x88 ADC2MUX=0x23
[M4 cp 11] sampling via timed poll (no DRDY ISR)
[M4] streaming via ring buffer. format: t_ms\tsrc\traw\tV\thw_us\ts r  =a
[ADC1] TTm P_
3980	1	860905407	2.004452	4026906	0
3980	2	31970	0.019056	4027214	0
3981	1	860905407	2.004452	4027866	1
3982	2	31970	0.019056	4028878	1
3983	1	860804301	2.004216	4029888	2
3984	2	24230	0.014442	4030900	2
3985	1	861018679	2.004715	4031910	3
3986	2	27430	0.016350	4032923	3
3987	1	860988729	2.004646	4033933	4
3988	2	23390	0.013942	4034945	4
3989	1	860468117	2.003433	4035955	5
3990	2	23390	0.013942	4036974	5
3991	1	860468117	2.003433	4037984	6
3992	2	29840	0.017786	4038996	6
3993	1	860412032	2.003303	4040006	7
3994	2	28380	0.016916	4041019	7
3995	1	860906977	2.004455	4042029	8
3996	2	16780	0.010002	4043041	8
3997	1	860792028	2.004188	4044051	9
3998	2	25570	0.015241	4045063	9
3999	1	860990829	2.004651	4046074	10
4000	2	25570	0.015241	4047086	10
4001	1	860990829	2.004651	4048102	11
4002	2	16260	0.009692	4049115	11
4003	1	861008797	2.004692	4050125	12
4004	2	20790	0.012392	4051137	12
4005	1	860413887	2.003307	4052147	13
4006	2	22420	0.013363	4053159	13
4007	1	860251339	2.002929	4054170	14
4008	2	25730	0.015336	4055182	14
4009	1	860704395	2.003983	4056192	15
4010	2	20940	0.012481	4057204	15
4011	1	860704395	2.003983	4058214	16
4012	2	20940	0.012481	4059233	16
4013	1	860694981	2.003962	4060243	17
4014	2	31060	0.018513	4061255	17
4015	1	860986199	2.004640	4062266	18
4016	2	23500	0.014007	4063278	18
4017	1	861150569	2.005023	4064288	19
4018	2	20790	0.012392	4065300	19
4019	1	860699207	2.003972	4066310	20
4020	2	29500	0.017583	4067323	20
4021	1	860699207	2.003972	4068333	21
4022	2	29500	0.017583	4069345	21
4023	1	860476504	2.003453	4070362	22
4024	2	44470	0.026506	4071374	22
4025	1	860919539	2.004485	4072384	23
4026	2	33960	0.020242	4073396	23
4027	1	860925550	2.004498	4074406	24
4028	2	25140	0.014985	4075419	24
4029	1	861093057	2.004889	4076429	25
4030	2	23820	0.014198	4077441	25
4031	1	861210565	2.005162	4078451	26
4032	2	23820	0.014198	4079470	26
4033	1	861210565	2.005162	4080474	27
4034	2	17690	0.010544	4081492	27
4035	1	860760636	2.004115	4082502	28
4036	2	12040	0.007176	4083515	28
4037	1	860449997	2.003391	4084525	29
4038	2	17180	0.010240	4085537	29
4039	1	860810286	2.004230	4086547	30
4040	2	30310	0.018066	4087559	30
4041	1	860817772	2.004248	4088570	31
4042	2	39670	0.023645	4089582	31
4043	1	860817772	2.004248	4090592	32
4044	2	39670	0.023645	4091611	32
4045	1	860882473	2.004398	4092621	33
4046	2	46230	0.027555	4093633	33
4047	1	861034272	2.004752	4094643	34
4048	2	33050	0.019699	4095655	34
4049	1	860656231	2.003871	4096666	35
4050	2	22300	0.013292	4097678	35
4051	1	860324996	2.003100	4098688	36
4052	2	29390	0.017518	4099700	36
4053	1	860324996	2.003100	4100710	37
4054	2	29390	0.017518	4101729	37
4055	1	860695692	2.003963	4102739	38
4056	2	10430	0.006217	4103751	38
4057	1	860877120	2.004386	4104762	39
4058	2	17880	0.010657	4105774	39
4059	1	860990540	2.004650	4106784	40
4060	2	36480	0.021744	4107796	40
4061	1	861109700	2.004927	4108806	41
4062	2	37250	0.022203	4109819	41
4063	1	860786471	2.004175	4110829	42
4064	2	37250	0.022203	4111841	42
4065	1	860786471	2.004175	4112851	43
4066	2	24310	0.014490	4113870	43
4067	1	860405166	2.003287	4114880	44
4068	2	16200	0.009656	4115892	44
4069	1	860643843	2.003843	4116902	45
4070	2	17590	0.010484	4117915	45
4071	1	860907903	2.004457	4118925	46
4072	2	24670	0.014704	4119937	46
4073	1	861012995	2.004702	4120947	47
4074	2	24670	0.014704	4121959	47
4075	1	861012995	2.004702	4122970	48
4076	2	27630	0.016469	4123988	48
4077	1	861191074	2.005117	4124998	49
4078	2	36010	0.021464	4126011	49
4079	1	860909208	2.004460	4127021	50
4080	2	44460	0.026500	4128033	50
4081	1	860487615	2.003479	4129043	51
4082	2	37650	0.022441	4130055	51
4083	1	860673611	2.003912	4131066	52
4084	2	30980	0.018466	4132078	52
4085	1	860673611	2.003912	4133088	53
4086	2	30980	0.018466	4134107	53
4087	1	860925035	2.004497	4135117	54
4088	2	14010	0.008351	4136129	54
4089	1	860881378	2.004396	4137139	55
4090	2	-7800	-0.004649	4138151	55
4091	1	861109983	2.004928	4139162	56
4092	2	2460	0.001466	4140174	56
4093	1	860885563	2.004405	4141184	57
4094	2	4900	0.002921	4142196	57
4095	1	860885563	2.004405	4143206	58
4096	2	4900	0.002921	4144235	58
4097	1	860378668	2.003225	4145232	59
4098	2	11160	0.006652	4146244	59
4099	1	860490362	2.003485	4147254	60
4100	2	20630	0.012296	4148273	60
4101	1	860813960	2.004239	4149283	61
4102	2	15920	0.009489	4150295	61
4103	1	860703713	2.003982	4151306	62
4104	2	23370	0.013930	4152318	62
4105	1	860944106	2.004542	4153328	63
4106	2	23370	0.013930	4154340	63
4107	1	860944106	2.004542	4155350	64
4108	2	15460	0.009215	4156363	64
4109	1	860822669	2.004259	4157373	65
4110	2	31760	0.018930	4158385	65
4111	1	860311889	2.003070	4159395	66
4112	2	25930	0.015455	4160414	66
4113	1	860413883	2.003307	4161424	67
4114	2	48000	0.028610	4162436	67
4115	1	860922566	2.004492	4163446	68
4116	2	18030	0.010747	4164459	68
4117	1	860922566	2.004492	4165469	69
4118	2	18030	0.010747	4166481	69
4119	1	860841709	2.004303	4167491	70
4120	2	15180	0.009048	4168503	70
4121	1	861064803	2.004823	4169514	71
4122	2	42610	0.025398	4170532	71
4123	1	860995605	2.004662	4171542	72
4124	2	33320	0.019860	4172555	72
4125	1	860467584	2.003432	4173565	73
[SMA] ARMED (MOSFET on); idle=0.500 V
4125	3	141	0.497960	4173565	0
4125	4	0	0.024401	4173565	0
4125	5	0	20.307167	4173565	0
[RATE] n=64 readSma_us=3497 emit_us=59 dt_us=0
4126	2	16310	0.009722	4174577	73
4127	1	860467584	2.003432	4175587	74
4128	2	16310	0.009722	4176599	74
4129	1	860418136	2.003317	4177610	75
4130	2	17940	0.010693	4178622	75
4131	1	860838846	2.004297	4179632	76
4132	2	22880	0.013638	4180651	76
4133	1	860688577	2.003947	4181661	77
4134	2	42960	0.025606	4182673	77
4135	1	860941542	2.004536	4183683	78
4136	2	33180	0.019777	4184695	78
4137	1	860924902	2.004497	4185706	79
4138	2	33180	0.019777	4186718	79
4139	1	860924902	2.004497	4187728	80
4140	2	10600	0.006318	4188740	80
4141	1	860406236	2.003289	4189750	81
4142	2	28270	0.016850	4190769	81
4143	1	860276157	2.002986	4191779	82
4144	2	20030	0.011939	4192791	82
4145	1	860772565	2.004142	4193802	83
4146	2	44210	0.026351	4194814	83
4147	1	860756003	2.004104	4195824	84
4148	2	44210	0.026351	4196836	84
4149	1	860756003	2.004104	4197846	85
4150	2	31210	0.018603	4198859	85
4151	1	861046183	2.004779	4199869	86
4152	2	18060	0.010765	4200881	86
4153	1	861090870	2.004884	4201891	87
4154	2	15190	0.009054	4202910	87
4155	1	860555679	2.003637	4203920	88
4156	2	32150	0.019163	4204932	88
4157	1	860412970	2.003305	4205942	89
4158	2	1000	0.000596	4206955	89
4159	1	860412970	2.003305	4207965	90
4160	2	1000	0.000596	4208977	90
4161	1	860909993	2.004462	4209987	91
4162	2	640	0.000381	4211006	91
4163	1	860790276	2.004184	4212010	92
4164	2	22210	0.013238	4213028	92
4165	1	860973262	2.004610	4214038	93
4166	2	13930	0.008303	4215051	93
4167	1	860969714	2.004601	4216061	94
4168	2	20000	0.011921	4217073	94
4169	1	860467412	2.003432	4218083	95
4170	2	20000	0.011921	4219095	95
4171	1	860467412	2.003432	4220106	96
4172	2	24980	0.014889	4221118	96
4173	1	860286480	2.003011	4222128	97
4174	2	8940	0.005329	4223147	97
4175	1	860737135	2.004060	4224157	98
4176	2	46220	0.027549	4225169	98
4177	1	860692898	2.003957	4226179	99
4178	2	34390	0.020498	4227191	99
4179	1	860912900	2.004469	4228202	100
4180	2	34390	0.020498	4229214	100
4181	1	860912900	2.004469	4230224	101
4182	2	17140	0.010216	4231236	101
4183	1	861007731	2.004690	4232246	102
4184	2	23580	0.014055	4233265	102
4185	1	860513507	2.003539	4234275	103
4186	2	14520	0.008655	4235287	103
4187	1	860247114	2.002919	4236298	104
4188	2	13730	0.008184	4237310	104
4189	1	860688451	2.003947	4238320	105
4190	2	38670	0.023049	4239332	105
4191	1	860688451	2.003947	4240342	106
4192	2	38670	0.023049	4241355	106
4193	1	860716187	2.004011	4242365	107
4194	2	25110	0.014967	4243383	107
4195	1	860916502	2.004478	4244394	108
4196	2	10290	0.006133	4245406	108
4197	1	861106415	2.004920	4246416	109
4198	2	13390	0.007981	4247428	109
4199	1	860672748	2.003910	4248438	110
4200	2	18390	0.010961	4249451	110
4201	1	860672748	2.003910	4250461	111
4202	2	18390	0.010961	4251473	111
4203	1	860324550	2.003099	4252483	112
4204	2	20790	0.012392	4253502	112
4205	1	860692639	2.003956	4254512	113
4206	2	19830	0.011820	4255524	113
4207	1	860765309	2.004125	4256534	114
4208	2	29550	0.017613	4257547	114
4209	1	860871688	2.004373	4258557	115
4210	2	28810	0.017172	4259569	115
4211	1	861039094	2.004763	4260579	116
4212	2	28810	0.017172	4261591	116
4213	1	861039094	2.004763	4262602	117
4214	2	28850	0.017196	4263620	117
4215	1	860639844	2.003833	4264630	118
4216	2	21190	0.012630	4265643	118
4217	1	860255902	2.002939	4266653	119
4218	2	26830	0.015992	4267665	119
4219	1	860558065	2.003643	4268675	120
4220	2	21510	0.012821	4269687	120
4221	1	860763146	2.004120	4270698	121
4222	2	21510	0.012821	4271710	121
4223	1	860763146	2.004120	4272720	122
4224	2	25780	0.015366	4273739	122
4225	1	860825450	2.004266	4274749	123
4226	2	35640	0.021243	4275761	123
4227	1	860998859	2.004669	4276771	124
4228	2	40810	0.024325	4277783	124
4229	1	860719728	2.004019	4278794	125
4230	2	14930	0.008899	4279806	125
4231	1	860371042	2.003207	4280816	126
4232	2	2720	0.001621	4281828	126
4232	3	141	0.511910	4281828	1
4232	4	0	0.029206	4281828	1
4232	5	0	17.427446	4281828	1
[RATE] n=64 readSma_us=3487 emit_us=55 dt_us=106406
4233	1	860371042	2.003207	4282838	127
4234	2	2720	0.001621	4283857	127
4235	1	860667969	2.003899	4284867	128
4236	2	14050	0.008374	4285879	128
4237	1	860935829	2.004522	4286890	129
4238	2	20210	0.012046	4287902	129
4239	1	861033602	2.004750	4288912	130
4240	2	17010	0.010139	4289924	130
4241	1	861215856	2.005174	4290934	131
4242	2	21660	0.012910	4291947	131
4243	1	860910009	2.004462	4292957	132
4244	2	21660	0.012910	4293975	132
4245	1	860910009	2.004462	4294986	133
4246	2	24840	0.014806	4295998	133
4247	1	860453537	2.003400	4297008	134
4248	2	33120	0.019741	4298020	134
4249	1	860624181	2.003797	4299030	135
4250	2	20530	0.012237	4300043	135
4251	1	860923575	2.004494	4301053	136
4252	2	5870	0.003499	4302065	136
4253	1	860901161	2.004442	4303075	137
4254	2	5870	0.003499	4304087	137
4255	1	860901161	2.004442	4305098	138
4256	2	37440	0.022316	4306116	138
4257	1	861055506	2.004801	4307126	139
4258	2	24370	0.014526	4308139	139
4259	1	860805112	2.004218	4309149	140
4260	2	24930	0.014859	4310161	140
4261	1	860256476	2.002941	4311171	141
4262	2	39420	0.023496	4312183	141
4263	1	860343306	2.003143	4313194	142
4264	2	34810	0.020748	4314206	142
4265	1	860343306	2.003143	4315216	143
4266	2	34810	0.020748	4316235	143
4267	1	860754882	2.004101	4317245	144
4268	2	14580	0.008690	4318257	144
4269	1	860703682	2.003982	4319267	145
4270	2	10550	0.006288	4320279	145
4271	1	860959496	2.004578	4321290	146
4272	2	26810	0.015980	4322302	146
4273	1	860856024	2.004337	4323312	147
4274	2	26220	0.015628	4324324	147
4275	1	860856024	2.004337	4325334	148
4276	2	26220	0.015628	4326353	148
4277	1	860366576	2.003197	4327363	149
4278	2	22070	0.013155	4328375	149
4279	1	860434804	2.003356	4329386	150
4280	2	18350	0.010937	4330398	150
4281	1	860803683	2.004215	4331408	151
4282	2	32880	0.019598	4332420	151
4283	1	860676314	2.003918	4333430	152
4284	2	21360	0.012732	4334443	152
4285	1	860959472	2.004578	4335453	153
4286	2	21360	0.012732	4336465	153
4287	1	860959472	2.004578	4337475	154
4288	2	47980	0.028598	4338494	154
4289	1	860947629	2.004550	4339504	155
4290	2	29910	0.017828	4340516	155
4291	1	860439949	2.003368	4341526	156
4292	2	19690	0.011736	4342539	156
4293	1	860397336	2.003269	4343549	157
4294	2	45930	0.027376	4344561	157
4295	1	860877181	2.004386	4345571	158
4296	2	32410	0.019318	4346583	158
4297	1	860877181	2.004386	4347594	159
4298	2	32410	0.019318	4348606	159
4299	1	860714501	2.004007	4349622	160
4300	2	30720	0.018311	4350635	160
[STATUS] t_ms=8269 hwm=27 cap=256 dropped=0 dropped_total=0 crc_err=0 crc_err_total=0 rate1=161 rate2=161 prod1=161 prod2=161 sma_state=0 m7_us=6616372 m4_us=4350635 vdd=5.500 offset=0.3100 aref=3.145 loop_us_avg=19 loop_us_max=35328 loop_hz=52631 cycle_log_ms=10 settle_us=1000
4301	1	860931761	2.004513	4351645	161
4302	2	20340	0.012124	4352657	161
4303	1	860933225	2.004516	4353667	162
4304	2	6310	0.003761	4354679	162
