host_timestamp_s,monotonic_s,kind,detail
1783376461.024542,543117.015000,session,start console_20260706_182100
1783376471.804585,543127.796000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783376473.806311,543129.796000,disarm,disarm
1783376473.865814,543129.859000,disarm,disarm
1783376473.927037,543129.921000,disarm,disarm
1783376473.994751,543129.984000,disarm,disarm
1783376474.055329,543130.046000,disarm,disarm
1783376474.115048,543130.109000,disarm,disarm
1783376474.176416,543130.171000,disarm,disarm
1783376474.238202,543130.234000,disarm,disarm
1783376474.301015,543130.296000,disarm,disarm
1783376474.363137,543130.359000,disarm,disarm
1783376474.429933,543130.421000,disarm,disarm
1783376474.489667,543130.484000,disarm,disarm
1783376474.560165,543130.546000,disarm,disarm
1783376474.622565,543130.609000,disarm,disarm
1783376474.684413,543130.671000,disarm,disarm
1783376474.747189,543130.734000,disarm,disarm
1783376474.808069,543130.796000,disarm,disarm
1783376474.869068,543130.859000,disarm,disarm
1783376474.930075,543130.921000,disarm,disarm
1783376474.992313,543130.984000,disarm,disarm
1783376475.053530,543131.046000,disarm,disarm
1783376475.115023,543131.109000,disarm,disarm
1783376475.190892,543131.187000,disarm,disarm
1783376475.238571,543131.234000,disarm,disarm
1783376475.313986,543131.296000,disarm,disarm
1783376475.375339,543131.359000,disarm,disarm
1783376475.437114,543131.421000,disarm,disarm
1783376475.497708,543131.484000,disarm,disarm
1783376475.558316,543131.546000,disarm,disarm
1783376475.615126,543131.609000,disarm,disarm
1783376475.681963,543131.671000,disarm,disarm
1783376475.742369,543131.734000,disarm,disarm
1783376475.803442,543131.796000,disarm,disarm
1783376475.864416,543131.859000,disarm,disarm
1783376475.926923,543131.921000,disarm,disarm
1783376475.988864,543131.984000,disarm,disarm
1783376476.065907,543132.062000,disarm,disarm
1783376476.126835,543132.109000,disarm,disarm
1783376476.188095,543132.171000,disarm,disarm
1783376476.249352,543132.234000,disarm,disarm
1783376476.311095,543132.296000,disarm,disarm
1783376476.372391,543132.359000,disarm,disarm
1783376476.433803,543132.421000,disarm,disarm
1783376476.492367,543132.484000,disarm,disarm
1783376476.557838,543132.546000,disarm,disarm
1783376476.619303,543132.609000,disarm,disarm
1783376476.679788,543132.671000,disarm,disarm
1783376476.741784,543132.734000,disarm,disarm
1783376476.803768,543132.796000,disarm,disarm
1783376476.865805,543132.859000,disarm,disarm
1783376476.925853,543132.921000,disarm,disarm
1783376476.988661,543132.984000,disarm,disarm
1783376477.049752,543133.046000,disarm,disarm
1783376477.113745,543133.109000,disarm,disarm
1783376477.187520,543133.171000,disarm,disarm
1783376477.242206,543133.234000,disarm,disarm
1783376477.309463,543133.296000,disarm,disarm
1783376477.371883,543133.359000,disarm,disarm
1783376477.433665,543133.421000,disarm,disarm
1783376477.495341,543133.484000,disarm,disarm
1783376477.557129,543133.546000,disarm,disarm
1783376477.618762,543133.609000,disarm,disarm
1783376477.679948,543133.671000,disarm,disarm
1783376477.741468,543133.734000,disarm,disarm
1783376477.801603,543133.796000,disarm,disarm
1783376477.864582,543133.859000,disarm,disarm
1783376477.940563,543133.937000,disarm,disarm
1783376477.988266,543133.984000,disarm,disarm
1783376478.062968,543134.046000,disarm,disarm
1783376478.124683,543134.109000,disarm,disarm
1783376478.185043,543134.171000,disarm,disarm
1783376478.245704,543134.234000,disarm,disarm
1783376478.307034,543134.296000,disarm,disarm
1783376478.367827,543134.359000,disarm,disarm
1783376478.429253,543134.421000,disarm,disarm
1783376478.491238,543134.484000,disarm,disarm
1783376478.553475,543134.546000,disarm,disarm
1783376478.614462,543134.609000,disarm,disarm
1783376478.676474,543134.671000,disarm,disarm
1783376478.739454,543134.734000,disarm,disarm
1783376478.815586,543134.812000,disarm,disarm
1783376478.878012,543134.875000,disarm,disarm
1783376478.939746,543134.921000,disarm,disarm
1783376479.001406,543134.984000,disarm,disarm
1783376479.062749,543135.046000,disarm,disarm
1783376479.124920,543135.109000,disarm,disarm
1783376479.187198,543135.171000,disarm,disarm
1783376479.248313,543135.234000,disarm,disarm
1783376479.311370,543135.296000,disarm,disarm
1783376479.369418,543135.359000,disarm,disarm
1783376479.432346,543135.421000,disarm,disarm
1783376479.494396,543135.484000,disarm,disarm
1783376479.555817,543135.546000,disarm,disarm
1783376479.616911,543135.609000,disarm,disarm
1783376479.677908,543135.671000,disarm,disarm
1783376479.739562,543135.734000,disarm,disarm
1783376479.815285,543135.812000,disarm,disarm
1783376479.877368,543135.859000,disarm,disarm
1783376479.938736,543135.921000,disarm,disarm
1783376480.000594,543135.984000,disarm,disarm
1783376480.061483,543136.046000,disarm,disarm
1783376480.124111,543136.109000,disarm,disarm
1783376480.185284,543136.171000,disarm,disarm
1783376480.246654,543136.234000,disarm,disarm
1783376480.308116,543136.296000,disarm,disarm
1783376480.368579,543136.359000,disarm,disarm
1783376480.428642,543136.421000,disarm,disarm
1783376480.490718,543136.484000,disarm,disarm
1783376480.552162,543136.546000,disarm,disarm
1783376480.613395,543136.609000,disarm,disarm
1783376480.676144,543136.671000,disarm,disarm
1783376480.738218,543136.734000,disarm,disarm
1783376480.813505,543136.796000,disarm,disarm
1783376480.876622,543136.859000,disarm,disarm
1783376480.938614,543136.921000,disarm,disarm
1783376481.000129,543136.984000,disarm,disarm
1783376481.061690,543137.046000,disarm,disarm
1783376481.123099,543137.109000,disarm,disarm
1783376481.185153,543137.171000,disarm,disarm
1783376481.246548,543137.234000,disarm,disarm
1783376481.308404,543137.296000,disarm,disarm
1783376481.369073,543137.359000,disarm,disarm
1783376481.431072,543137.421000,disarm,disarm
1783376481.492584,543137.484000,disarm,disarm
1783376481.554775,543137.546000,disarm,disarm
1783376481.616639,543137.609000,disarm,disarm
1783376481.677753,543137.671000,disarm,disarm
1783376481.739155,543137.734000,disarm,disarm
1783376481.802835,543137.796000,disarm,disarm
1783376481.869143,543137.859000,disarm,disarm
1783376481.929615,543137.921000,disarm,disarm
1783376481.989359,543137.984000,disarm,disarm
1783376482.059253,543138.046000,disarm,disarm
1783376482.117251,543138.109000,disarm,disarm
1783376482.176969,543138.171000,disarm,disarm
1783376482.241954,543138.234000,disarm,disarm
1783376482.302832,543138.296000,disarm,disarm
1783376482.364966,543138.359000,disarm,disarm
1783376482.426470,543138.421000,disarm,disarm
1783376482.489429,543138.484000,disarm,disarm
1783376482.564260,543138.546000,disarm,disarm
1783376482.625782,543138.609000,disarm,disarm
1783376482.687671,543138.671000,disarm,disarm
1783376482.747168,543138.734000,disarm,disarm
1783376482.808396,543138.796000,disarm,disarm
1783376482.870238,543138.859000,disarm,disarm
1783376482.927827,543138.921000,disarm,disarm
1783376482.992849,543138.984000,disarm,disarm
1783376483.054356,543139.046000,disarm,disarm
1783376483.114365,543139.109000,disarm,disarm
1783376483.179163,543139.171000,disarm,disarm
1783376483.239463,543139.234000,disarm,disarm
1783376483.302087,543139.296000,disarm,disarm
1783376483.368987,543139.359000,disarm,disarm
1783376483.428909,543139.421000,disarm,disarm
1783376483.489400,543139.484000,disarm,disarm
1783376483.563600,543139.546000,disarm,disarm
1783376483.624027,543139.609000,disarm,disarm
1783376483.685165,543139.671000,disarm,disarm
1783376483.747059,543139.734000,disarm,disarm
1783376483.808075,543139.796000,disarm,disarm
1783376483.868972,543139.859000,disarm,disarm
1783376483.930235,543139.921000,disarm,disarm
1783376483.991844,543139.984000,disarm,disarm
1783376484.054156,543140.046000,disarm,disarm
1783376484.115406,543140.109000,disarm,disarm
1783376484.177097,543140.171000,disarm,disarm
1783376484.238702,543140.234000,disarm,disarm
1783376484.307356,543140.296000,disarm,disarm
1783376484.376261,543140.359000,disarm,disarm
1783376484.438052,543140.421000,disarm,disarm
1783376484.498330,543140.484000,disarm,disarm
1783376484.560345,543140.546000,disarm,disarm
1783376484.613649,543140.609000,disarm,disarm
1783376484.682279,543140.671000,disarm,disarm
1783376484.745162,543140.734000,disarm,disarm
1783376484.805478,543140.796000,disarm,disarm
1783376484.866803,543140.859000,disarm,disarm
1783376484.927757,543140.921000,disarm,disarm
1783376485.003350,543141.000000,disarm,disarm
1783376485.064701,543141.046000,disarm,disarm
1783376485.125088,543141.109000,disarm,disarm
1783376485.186745,543141.171000,disarm,disarm
1783376485.248536,543141.234000,disarm,disarm
1783376485.310045,543141.296000,disarm,disarm
1783376485.372699,543141.359000,disarm,disarm
1783376485.434828,543141.421000,disarm,disarm
1783376485.496521,543141.484000,disarm,disarm
1783376485.558624,543141.546000,disarm,disarm
1783376485.620818,543141.609000,disarm,disarm
1783376485.682182,543141.671000,disarm,disarm
1783376485.743007,543141.734000,disarm,disarm
1783376485.805397,543141.796000,disarm,disarm
1783376485.867228,543141.859000,disarm,disarm
1783376485.928480,543141.921000,disarm,disarm
1783376485.989230,543141.984000,disarm,disarm
1783376486.065412,543142.062000,disarm,disarm
1783376486.126687,543142.109000,disarm,disarm
1783376486.187988,543142.171000,disarm,disarm
1783376486.249439,543142.234000,disarm,disarm
1783376486.310452,543142.296000,disarm,disarm
1783376486.372446,543142.359000,disarm,disarm
1783376486.434444,543142.421000,disarm,disarm
1783376486.496431,543142.484000,disarm,disarm
1783376486.559402,543142.546000,disarm,disarm
1783376486.620926,543142.609000,disarm,disarm
1783376486.683572,543142.671000,disarm,disarm
