t_s,dt_s,volts,force_mN,raw_code,seq,n_held
0.216013,0.002016,1.951093,194.61864,3273390,8638,1
0.218036,0.002023,1.959282,195.421415,3287130,8639,1
0.220052,0.002016,1.962549,195.741682,3292610,8640,2
0.22409,0.004038,1.958209,195.316228,3285330,8642,1
0.226112,0.002022,1.958442,195.339069,3285720,8643,1
0.228128,0.002016,1.961708,195.659238,3291200,8644,1
0.230144,0.002016,1.955432,195.043996,3280670,8645,2
0.234183,0.004039,1.95328,194.833034,3277060,8647,1
0.236205,0.002022,1.956242,195.123401,3282030,8648,1
0.238221,0.002016,1.960689,195.559345,3289490,8649,1
0.240244,0.002023,1.94968,194.480123,3271020,8650,2
0.244282,0.004038,1.952404,194.747159,3275590,8652,1
0.246298,0.002016,1.954186,194.92185,3278580,8653,1
0.248314,0.002016,1.954758,194.977924,3279540,8654,1
0.250336,0.002022,1.952732,194.779313,3276140,8655,2
0.254375,0.004039,1.946944,194.21191,3266430,8657,1
0.256391,0.002016,1.951855,194.69334,3274670,8658,1
0.258413,0.002022,1.958662,195.360636,3286090,8659,1
0.260429,0.002016,1.95812,195.307503,3285180,8660,1
0.262452,0.002023,1.955193,195.020567,3280270,8661,2
0.266484,0.004032,1.949012,194.414638,3269900,8663,1
0.268506,0.002022,1.952463,194.752943,3275690,8664,1
0.270522,0.002016,1.948124,194.327587,3268410,8665,1
0.272544,0.002022,1.952136,194.720887,3275140,8666,2
0.276583,0.004039,1.95663,195.161437,3282680,8668,1
0.278599,0.002016,1.964331,195.916373,3295600,8669,1
0.280621,0.002022,1.954949,194.996648,3279860,8670,1
0.282637,0.002016,1.959711,195.463471,3287850,8671,2
0.286676,0.004039,1.958054,195.301033,3285070,8673,1
0.288692,0.002016,1.95002,194.513453,3271590,8674,1
0.290714,0.002022,1.956815,195.179573,3282990,8675,1
0.29273,0.002016,1.964563,195.939117,3295990,8676,2
0.296768,0.004038,1.958448,195.339658,3285730,8678,1
0.298791,0.002023,1.953,194.805585,3276590,8679,1
0.300807,0.002016,1.950645,194.574723,3272640,8680,1
0.302829,0.002022,1.954764,194.978512,3279550,8681,1
0.304845,0.002016,1.949984,194.509924,3271530,8682,2
0.308884,0.004039,1.948857,194.399443,3269640,8684,1
0.3109,0.002016,1.955563,195.056838,3280890,8685,1
0.312922,0.002022,1.957428,195.239666,3284020,8686,1
0.314938,0.002016,1.958406,195.33554,3285660,8687,2
0.318976,0.004038,1.962286,195.7159,3292170,8689,1
0.320999,0.002023,1.955843,195.084287,3281360,8690,1
0.323015,0.002016,1.95334,194.838916,3277160,8691,1
0.325037,0.002022,1.958936,195.387497,3286550,8692,2
0.329076,0.004039,1.950204,194.531491,3271900,8694,1
0.331092,0.002016,1.942951,193.820473,3259730,8695,1
0.333108,0.002016,1.955789,195.078993,3281270,8696,1
0.33513,0.002022,1.952732,194.779313,3276140,8697,2
0.339168,0.004038,1.947993,194.314745,3268190,8699,1
0.341184,0.002016,1.959991,195.490919,3288320,8700,1
0.343207,0.002023,1.95781,195.277114,3284660,8701,1
0.345223,0.002016,1.957566,195.253194,3284250,8702,1
0.347239,0.002016,1.961458,195.634731,3290780,8703,2
0.351277,0.004038,1.962775,195.763837,3292990,8705,1
0.3533,0.002023,1.956928,195.190651,3283180,8706,1
0.357338,0.004038,1.954144,194.917733,3278510,8708,2
0.361376,0.004038,1.948828,194.3966,3269590,8710,1
0.363392,0.002016,1.946354,194.154072,3265440,8711,1
0.365408,0.002016,1.950812,194.591094,3272920,8712,1
0.367431,0.002023,1.958913,195.385242,3286510,8713,2
0.371469,0.004038,1.961178,195.607282,3290310,8715,1
0.373485,0.002016,1.964635,195.946175,3296110,8716,1
0.375508,0.002023,1.956135,195.112912,3281850,8717,1
0.377524,0.002016,1.956755,195.173691,3282890,8718,2
0.381562,0.004038,1.948875,194.401208,3269670,8720,1
0.383578,0.002016,1.95328,194.833034,3277060,8721,1
0.3856,0.002022,1.949912,194.502866,3271410,8722,1
0.387616,0.002016,1.952767,194.782744,3276200,8723,1
0.389639,0.002023,1.961631,195.65169,3291070,8724,2
0.393677,0.004038,1.957965,195.292309,3284920,8726,1
0.395693,0.002016,1.953536,194.85813,3277490,8727,1
0.397716,0.002023,1.953566,194.861071,3277540,8728,1
0.399732,0.002016,1.944762,193.998007,3262770,8729,2
0.40377,0.004038,1.945031,194.024377,3263220,8731,1
0.405786,0.002016,1.951516,194.660107,3274100,8732,1
0.407808,0.002022,1.955003,195.001941,3279950,8733,1
0.409824,0.002016,1.951116,194.620895,3273430,8734,2
0.413863,0.004039,1.952273,194.734317,3275370,8736,1
0.415879,0.002016,1.950592,194.569527,3272550,8737,1
0.417901,0.002022,1.947331,194.249848,3267080,8738,1
0.419917,0.002016,1.952422,194.748923,3275620,8739,2
0.423956,0.004039,1.965827,196.063028,3298110,8741,1
0.425978,0.002022,1.959688,195.461216,3287810,8742,1
0.427994,0.002016,1.949537,194.466104,3270780,8743,1
0.43001,0.002016,1.94993,194.50463,3271440,8744,1
0.432032,0.002022,1.957703,195.266625,3284480,8745,2
0.436071,0.004039,1.951754,194.683439,3274500,8747,1
0.438087,0.002016,1.947534,194.269748,3267420,8748,1
0.440109,0.002022,1.951486,194.657166,3274050,8749,1
0.442125,0.002016,1.956594,195.157908,3282620,8750,2
0.446164,0.004039,1.960665,195.556992,3289450,8752,1
0.44818,0.002016,1.954699,194.97214,3279440,8753,1
0.450202,0.002022,1.945245,194.045356,3263580,8754,1
0.452218,0.002016,1.947409,194.257495,3267210,8755,2
0.456256,0.004038,1.953262,194.831269,3277030,8757,1
0.458272,0.002016,1.955777,195.077817,3281250,8758,1
0.460295,0.002023,1.955861,195.086052,3281390,8759,1
0.462311,0.002016,1.953179,194.823133,3276890,8760,2
0.466349,0.004038,1.95598,195.097717,3281590,8762,1
0.468372,0.002023,1.952183,194.725494,3275220,8763,1
0.470388,0.002016,1.958114,195.306915,3285170,8764,1
0.472404,0.002016,1.956683,195.166633,3282770,8765,1
0.474426,0.002022,1.961178,195.607282,3290310,8766,2
0.478464,0.004038,1.968521,196.327123,3302630,8768,1
0.48048,0.002016,1.960182,195.509643,3288640,8769,1
0.482496,0.002016,1.947349,194.251613,3267110,8770,1
0.484519,0.002023,1.962787,195.765014,3293010,8771,1
0.488557,0.004038,1.95809,195.304563,3285130,8773,1
0.490573,0.002016,1.96389,195.873142,3294860,8774,1
0.492596,0.002023,1.970375,196.508872,3305740,8775,1
0.494612,0.002016,1.956719,195.170162,3282830,8776,2
0.49865,0.004038,1.958257,195.320934,3285410,8778,1
0.500666,0.002016,1.959187,195.412102,3286970,8779,1
0.502688,0.002022,1.958782,195.3724,3286290,8780,1
0.504704,0.002016,1.95722,195.219276,3283670,8781,2
0.508743,0.004039,1.9499,194.501689,3271390,8783,1
0.510759,0.002016,1.952189,194.726082,3275230,8784,1
0.512781,0.002022,1.948088,194.324057,3268350,8785,1
0.514797,0.002016,1.959032,195.396908,3286710,8786,2
0.518836,0.004039,1.956266,195.125754,3282070,8788,1
0.520852,0.002016,1.949763,194.488259,3271160,8789,1
0.522874,0.002022,1.954287,194.931751,3278750,8790,1
0.52489,0.002016,1.953024,194.807938,3276630,8791,1
0.526912,0.002022,1.952136,194.720887,3275140,8792,2
0.530944,0.004032,1.960802,195.570422,3289680,8794,1
0.532967,0.002023,1.957381,195.235059,3283940,8795,1
0.534983,0.002016,1.952654,194.771667,3276010,8796,1
0.537005,0.002022,1.955628,195.06321,3281000,8797,2
0.541044,0.004039,1.957285,195.225648,3283780,8799,1
0.54306,0.002016,1.953769,194.880971,3277880,8800,1
0.545076,0.002016,1.952189,194.726082,3275230,8801,1
0.547098,0.002022,1.95027,194.537961,3272010,8802,1
1.253476,0.706378,1.955229,195.024096,3280330,8803,1
1.257514,0.004038,1.948518,194.366211,3269070,8805,1
1.25953,0.002016,1.9593,195.42318,3287160,8806,1
1.261546,0.002016,1.959211,195.414455,3287010,8807,1
1.263568,0.002022,1.953983,194.90195,3278240,8808,1
1.265585,0.002017,1.953143,194.819604,3276830,8809,2
1.269616,0.004031,1.962173,195.704823,3291980,8811,1
1.271639,0.002023,1.963335,195.818735,3293930,8812,1
1.273655,0.002016,1.963776,195.861966,3294670,8813,1
1.275671,0.002016,1.953185,194.823721,3276900,8814,2
1.279709,0.004038,1.954883,194.990177,3279750,8816,1
1.281725,0.002016,1.949298,194.442675,3270380,8817,1
1.283748,0.002023,1.944262,193.948991,3261930,8818,1
1.285764,0.002016,1.956332,195.132224,3282180,8819,1
1.28778,0.002016,1.966953,196.17341,3300000,8820,2
1.291818,0.004038,1.962125,195.700117,3291900,8822,1
1.293834,0.002016,1.953775,194.881559,3277890,8823,1
1.29585,0.002016,1.955742,195.074386,3281190,8824,1
1.297872,0.002022,1.963764,195.86079,3294650,8825,2
1.301904,0.004032,1.958543,195.348971,3285890,8827,1
1.303927,0.002023,1.954794,194.981453,3279600,8828,1
1.305943,0.002016,1.960427,195.533661,3289050,8829,1
1.307959,0.002016,1.956862,195.184181,3283070,8830,2
1.311997,0.004038,1.949078,194.421108,3270010,8832,1
1.314013,0.002016,1.957464,195.243195,3284080,8833,1
1.316029,0.002016,1.959932,195.485135,3288220,8834,1
1.318052,0.002023,1.958829,195.377007,3286370,8835,2
1.322084,0.004032,1.955295,195.030566,3280440,8837,1
1.324106,0.002022,1.958191,195.314464,3285300,8838,1
1.326122,0.002016,1.955783,195.078405,3281260,8839,1
1.328138,0.002016,1.952648,194.771078,3276000,8840,1
1.330161,0.002023,1.955152,195.016548,3280200,8841,2
1.334193,0.004032,1.951438,194.652461,3273970,8843,1
1.336208,0.002015,1.955748,195.074974,3281200,8844,1
1.338231,0.002023,1.960844,195.57454,3289750,8845,1
1.340247,0.002016,1.968092,196.285068,3301910,8846,2
1.344285,0.004038,1.963156,195.801187,3293630,8848,1
1.346301,0.002016,1.96442,195.925098,3295750,8849,1
1.348317,0.002016,1.963747,195.859123,3294620,8850,1
1.350333,0.002016,1.959819,195.474058,3288030,8851,2
1.354372,0.004039,1.960087,195.50033,3288480,8853,1
1.356388,0.002016,1.960337,195.524838,3288900,8854,1
1.35841,0.002022,1.959723,195.464647,3287870,8855,1
1.360426,0.002016,1.953453,194.849993,3277350,8856,2
1.364464,0.004038,1.955509,195.051545,3280800,8858,1
1.36648,0.002016,1.963067,195.792462,3293480,8859,1
1.368496,0.002016,1.954466,194.949299,3279050,8860,1
1.370519,0.002023,1.952261,194.73314,3275350,8861,2
1.374551,0.004032,1.950842,194.594035,3272970,8863,1
1.376567,0.002016,1.956087,195.108207,3281770,8864,1
1.378589,0.002022,1.957393,195.236235,3283960,8865,1
1.380605,0.002016,1.955342,195.035174,3280520,8866,1
1.382621,0.002016,1.954776,194.979688,3279570,8867,2
1.38666,0.004039,1.95576,195.076151,3281220,8869,1
1.388676,0.002016,1.958287,195.323875,3285460,8870,1
1.390698,0.002022,1.971108,196.580729,3306970,8871,1
1.392714,0.002016,1.958823,195.376419,3286360,8872,2
1.396752,0.004038,1.953208,194.825976,3276940,8874,1
1.398768,0.002016,1.964766,195.959017,3296330,8875,1
1.400784,0.002016,1.963919,195.875985,3294910,8876,1
1.4028,0.002016,1.963133,195.798932,3293590,8877,2
1.406839,0.004039,1.95877,195.371224,3286270,8879,1
1.408855,0.002016,1.962888,195.774915,3293180,8880,1
1.410877,0.002022,1.962519,195.738741,3292560,8881,1
1.412893,0.002016,1.953125,194.817839,3276800,8882,2
1.416925,0.004032,1.945096,194.030749,3263330,8884,1
1.418948,0.002023,1.95207,194.714417,3275030,8885,1
1.420964,0.002016,1.951748,194.682851,3274490,8886,1
1.42298,0.002016,1.957369,195.233882,3283920,8887,1
1.425002,0.002022,1.961827,195.670904,3291400,8888,2
1.429034,0.004032,1.962137,195.701294,3291920,8890,1
1.431057,0.002023,1.965207,196.002248,3297070,8891,1
1.433072,0.002015,1.963449,195.82991,3294120,8892,1
1.435089,0.002017,1.958919,195.38583,3286520,8893,2
1.439127,0.004038,1.971167,196.586513,3307070,8895,1
1.441143,0.002016,1.964527,195.935587,3295930,8896,1
1.443165,0.002022,1.957071,195.204669,3283420,8897,1
1.445181,0.002016,1.961923,195.680315,3291560,8898,2
1.449213,0.004032,1.961011,195.590911,3290030,8900,1
1.451236,0.002023,1.957059,195.203493,3283400,8901,1
1.453252,0.002016,1.963377,195.822852,3294000,8902,1
1.455268,0.002016,1.960731,195.563462,3289560,8903,2
1.459306,0.004038,1.960361,195.527191,3288940,8905,1
1.461322,0.002016,1.96417,195.90059,3295330,8906,1
1.463345,0.002023,1.972657,196.732579,3309570,8907,1
1.465361,0.002016,1.970077,196.479659,3305240,8908,1
1.467377,0.002016,1.966047,196.084594,3298480,8909,2
1.471415,0.004038,1.954597,194.962141,3279270,8911,1
1.473431,0.002016,1.958901,195.384066,3286490,8912,1
1.475453,0.002022,1.956588,195.15732,3282610,8913,1
1.477469,0.002016,1.966888,196.167038,3299890,8914,2
1.481508,0.004039,1.966697,196.148315,3299570,8916,1
1.483524,0.002016,1.964587,195.941469,3296030,8917,1
1.48554,0.002016,1.959181,195.411514,3286960,8918,1
1.487562,0.002022,1.964325,195.915785,3295590,8919,2
1.491594,0.004032,1.955241,195.025273,3280350,8921,1
1.493616,0.002022,1.963466,195.831577,3294150,8922,1
1.495632,0.002016,1.962084,195.696098,3291830,8923,1
1.497648,0.002016,1.967549,196.231837,3301000,8924,2
1.501687,0.004039,1.959956,195.487488,3288260,8926,1
1.503703,0.002016,1.962006,195.688452,3291700,8927,1
1.505719,0.002016,1.962668,195.753348,3292810,8928,1
1.507741,0.002022,1.970518,196.522891,3305980,8929,2
1.511773,0.004032,1.968825,196.356924,3303140,8931,1
1.513796,0.002023,1.971263,196.595924,3307230,8932,1
1.515812,0.002016,1.969993,196.471424,3305100,8933,1
1.517828,0.002016,1.960403,195.531308,3289010,8934,1
1.51985,0.002022,1.968241,196.299674,3302160,8935,2
1.523888,0.004038,1.954544,194.956945,3279180,8937,1
1.525904,0.002016,1.952755,194.781568,3276180,8938,1
1.52792,0.002016,1.969749,196.447505,3304690,8939,1
1.529936,0.002016,1.966882,196.16645,3299880,8940,2
1.533975,0.004039,1.964265,195.909903,3295490,8942,1
1.535991,0.002016,1.962495,195.736389,3292520,8943,1
1.538013,0.002022,1.965225,196.004013,3297100,8944,1
1.540029,0.002016,1.963306,195.815892,3293880,8945,2
1.544068,0.004039,1.968962,196.370355,3303370,8947,1
1.546084,0.002016,1.969188,196.392509,3303750,8948,1
1.5481,0.002016,1.960874,195.577481,3289800,8949,1
1.550122,0.002022,1.973325,196.798063,3310690,8950,2
1.55416,0.004038,1.974392,196.902662,3312480,8952,1
1.556176,0.002016,1.964599,195.942646,3296050,8953,1
1.558192,0.002016,1.962745,195.760896,3292940,8954,1
1.560209,0.002017,1.960778,195.56807,3289640,8955,1
1.562231,0.002022,1.965719,196.05244,3297930,8956,2
1.566263,0.004032,1.965982,196.078222,3298370,8958,1
1.568285,0.002022,1.966071,196.086947,3298520,8959,1
1.570301,0.002016,1.970369,196.508284,3305730,8960,1
1.572317,0.002016,1.962954,195.781385,3293290,8961,2
1.576356,0.004039,1.957667,195.263095,3284420,8963,1
1.578372,0.002016,1.963896,195.87373,3294870,8964,1
1.580394,0.002022,1.969618,196.434663,3304470,8965,1
1.58241,0.002016,1.961488,195.637672,3290830,8966,2
1.586449,0.004039,1.968646,196.339377,3302840,8968,1
1.588464,0.002015,1.97131,196.600531,3307310,8969,1
1.59048,0.002016,1.960009,195.492684,3288350,8970,1
1.592503,0.002023,1.965433,196.024403,3297450,8971,2
1.596535,0.004032,1.971036,196.573671,3306850,8973,1
1.598557,0.002022,1.970726,196.543281,3306330,8974,1
1.600573,0.002016,1.968265,196.302027,3302200,8975,1
1.602596,0.002023,1.961345,195.623653,3290590,8976,1
1.604612,0.002016,1.968098,196.285656,3301920,8977,2
1.608644,0.004032,1.97019,196.490736,3305430,8979,1
1.610666,0.002022,1.964909,195.973035,3296570,8980,1
1.612682,0.002016,1.966572,196.136061,3299360,8981,1
1.614704,0.002022,1.963598,195.844517,3294370,8982,2
1.618736,0.004032,1.970041,196.47613,3305180,8984,1
1.620752,0.002016,1.965857,196.065969,3298160,8985,1
1.622775,0.002023,1.962841,195.770307,3293100,8986,1
1.624791,0.002016,1.959962,195.488076,3288270,8987,2
1.628829,0.004038,1.963258,195.811186,3293800,8989,1
1.630845,0.002016,1.974934,196.955795,3313390,8990,1
1.632868,0.002023,1.972336,196.701111,3309030,8991,1
1.634884,0.002016,1.968867,196.361042,3303210,8992,2
1.638916,0.004032,1.969916,196.463876,3304970,8994,1
1.640938,0.002022,1.977462,197.203617,3317630,8995,1
1.642954,0.002016,1.972187,196.686504,3308780,8996,1
1.644976,0.002022,1.969045,196.378491,3303510,8997,2
1.649008,0.004032,1.96324,195.809422,3293770,8999,1
1.651024,0.002016,1.965886,196.068811,3298210,9000,1
1.653047,0.002023,1.964456,195.928627,3295810,9001,1
1.655063,0.002016,1.962888,195.774915,3293180,9002,1
1.657079,0.002016,1.962316,195.718841,3292220,9003,2
1.661117,0.004038,1.964819,195.964212,3296420,9005,1
1.66314,0.002023,1.977724,197.229301,3318070,9006,1
1.665156,0.002016,1.970458,196.517009,3305880,9007,1
1.667172,0.002016,1.965576,196.038422,3297690,9008,2
1.67121,0.004038,1.96591,196.071164,3298250,9010,1
1.673226,0.002016,1.966,196.079987,3298400,9011,1
1.675248,0.002022,1.964957,195.977741,3296650,9012,1
1.677265,0.002017,1.972669,196.733755,3309590,9013,2
1.681296,0.004031,1.969522,196.425252,3304310,9015,1
1.683319,0.002023,1.969117,196.385549,3303630,9016,1
1.685335,0.002016,1.97174,196.642684,3308030,9017,1
1.687351,0.002016,1.961911,195.679139,3291540,9018,2
1.691389,0.004038,1.97416,196.879919,3312090,9020,1
1.693412,0.002023,1.976287,197.088431,3315660,9021,1
1.695428,0.002016,1.966155,196.095182,3298660,9022,1
1.697444,0.002016,1.969951,196.467307,3305030,9023,1
1.69946,0.002016,1.973009,196.767086,3310160,9024,2
1.703498,0.004038,1.965004,195.982348,3296730,9026,1
1.705514,0.002016,1.957607,195.257214,3284320,9027,1
1.707537,0.002023,1.965028,195.984701,3296770,9028,1
1.709552,0.002015,1.965183,195.999896,3297030,9029,2
1.713591,0.004039,1.961863,195.674433,3291460,9031,1
1.715607,0.002016,1.962346,195.721782,3292270,9032,1
1.717623,0.002016,1.970023,196.474365,3305150,9033,1
1.719645,0.002022,1.966095,196.0893,3298560,9034,2
1.723677,0.004032,1.970929,196.563181,3306670,9036,1
1.7257,0.002023,1.967931,196.269285,3301640,9037,1
1.727716,0.002016,1.966417,196.120866,3299100,9038,1
1.729732,0.002016,1.970947,196.564946,3306700,9039,2
1.73377,0.004038,1.973957,196.860019,3311750,9041,1
1.735786,0.002016,1.96901,196.37506,3303450,9042,1
1.737808,0.002022,1.96687,196.165274,3299860,9043,1
1.739824,0.002016,1.979464,197.399875,3320990,9044,1
1.74184,0.002016,1.97559,197.020103,3314490,9045,2
1.745879,0.004039,1.972973,196.763556,3310100,9047,1
1.747901,0.002022,1.962101,195.697765,3291860,9048,1
1.749917,0.002016,1.964688,195.95137,3296200,9049,1
1.751933,0.002016,1.968628,196.337612,3302810,9050,2
1.755972,0.004039,1.97382,196.846589,3311520,9052,1
1.757988,0.002016,1.977056,197.163817,3316950,9053,1
1.76001,0.002022,1.970005,196.472601,3305120,9054,1
1.762026,0.002016,1.97531,196.992655,3314020,9055,2
1.766064,0.004038,1.962972,195.783149,3293320,9057,1
1.76808,0.002016,1.95908,195.401613,3286790,9058,1
1.770096,0.002016,1.961821,195.670316,3291390,9059,1
1.772119,0.002023,1.96982,196.454465,3304810,9060,2
1.776151,0.004032,1.971978,196.666016,3308430,9062,1
1.778173,0.002022,1.972735,196.740225,3309700,9063,1
1.780189,0.002016,1.972955,196.761792,3310070,9064,1
1.782205,0.002016,1.98372,197.817095,3328130,9065,1
1.784228,0.002023,1.974249,196.888644,3312240,9066,2
1.78826,0.004032,1.981199,197.569959,3323900,9068,1
1.790282,0.002022,1.975518,197.013045,3314370,9069,1
1.792298,0.002016,1.973283,196.793946,3310620,9070,1
1.794314,0.002016,1.980752,197.526139,3323150,9071,2
1.798352,0.004038,1.965165,195.998131,3297000,9073,1
1.800368,0.002016,1.969051,196.379079,3303520,9074,1
1.802391,0.002023,1.9705,196.521126,3305950,9075,1
1.804407,0.002016,1.97084,196.554457,3306520,9076,2
1.808445,0.004038,1.980633,197.514473,3322950,9078,1
1.810461,0.002016,1.974553,196.918445,3312750,9079,1
1.812477,0.002016,1.968217,196.297321,3302120,9080,1
1.8145,0.002023,1.969862,196.458582,3304880,9081,2
1.818532,0.004032,1.97261,196.727971,3309490,9083,1
1.820554,0.002022,1.974285,196.892173,3312300,9084,1
1.82257,0.002016,1.972312,196.698758,3308990,9085,1
1.824586,0.002016,1.980388,197.490456,3322540,9086,2
1.828625,0.004039,1.976454,197.104802,3315940,9088,1
1.83064,0.002015,1.958907,195.384654,3286500,9089,1
1.832663,0.002023,1.968247,196.300262,3302170,9090,1
1.834679,0.002016,1.97323,196.78875,3310530,9091,1
1.836695,0.002016,1.970965,196.56671,3306730,9092,2
1.840733,0.004038,1.972967,196.762968,3310090,9094,1
1.842756,0.002023,1.969826,196.455053,3304820,9095,1
1.844772,0.002016,1.971847,196.653174,3308210,9096,1
1.846788,0.002016,1.974368,196.90031,3312440,9097,2
1.850826,0.004038,1.966858,196.164097,3299840,9099,1
1.852842,0.002016,1.965541,196.034991,3297630,9100,1
1.854858,0.002016,1.967716,196.248208,3301280,9101,1
1.85688,0.002022,1.96721,196.198604,3300430,9102,2
1.860913,0.004033,1.967037,196.181645,3300140,9104,1
1.862935,0.002022,1.974255,196.889232,3312250,9105,1
1.864951,0.002016,1.980674,197.518492,3323020,9106,1
1.866973,0.002022,1.979178,197.371838,3320510,9107,2
1.871005,0.004032,1.971769,196.645527,3308080,9109,1
1.873028,0.002023,1.973116,196.777575,3310340,9110,1
1.875044,0.002016,1.981115,197.561724,3323760,9111,1
1.87706,0.002016,1.97627,197.086764,3315630,9112,1
1.879082,0.002022,1.97469,196.931876,3312980,9113,2
1.883114,0.004032,1.978946,197.349095,3320120,9115,1
1.885136,0.002022,1.974535,196.916681,3312720,9116,1
1.887152,0.002016,1.97441,196.904427,3312510,9117,1
1.889168,0.002016,1.977402,197.197735,3317530,9118,2
1.893207,0.004039,1.9759,197.050493,3315010,9120,1
1.895223,0.002016,1.97022,196.493677,3305480,9121,1
1.897245,0.002022,1.977801,197.23685,3318200,9122,1
1.899261,0.002016,1.981247,197.574664,3323980,9123,2
1.9033,0.004039,1.975191,196.980989,3313820,9125,1
