t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.390691,0.002016,4.718665,-4449.445,2026651016,8873,2
1.394729,0.004038,4.71735,-4446.80335,2026086208,8875,1
1.396745,0.002016,4.717511,-4447.12678,2026155686,8876,1
1.398761,0.002016,4.718778,-4449.672,2026699618,8877,1
1.400784,0.002023,4.718755,-4449.6258,2026689700,8878,1
1.4028,0.002016,4.719663,-4451.44984,2027079840,8879,2
1.406832,0.004032,4.719749,-4451.6226,2027116769,8881,1
1.408854,0.002022,4.718532,-4449.17782,2026593949,8882,1
1.41087,0.002016,4.718342,-4448.79614,2026512507,8883,1
1.412886,0.002016,4.719331,-4450.7829,2026937186,8884,2
1.416924,0.004038,4.718873,-4449.86284,2026740480,8886,1
1.418941,0.002017,4.719265,-4450.65031,2026908742,8887,1
1.420963,0.002022,4.718854,-4449.82467,2026732600,8888,1
1.422979,0.002016,4.717359,-4446.82143,2026090293,8889,2
1.427011,0.004032,4.716845,-4445.78888,2025869570,8891,1
1.429033,0.002022,4.71783,-4447.7676,2026292393,8892,1
1.431049,0.002016,4.717494,-4447.09263,2026148106,8893,1
1.433072,0.002023,4.717881,-4447.87006,2026314487,8894,2
1.437104,0.004032,4.71787,-4447.84796,2026309842,8896,1
1.43912,0.002016,4.71664,-4445.37707,2025781191,8897,1
1.441142,0.002022,4.716519,-4445.13399,2025729689,8898,1
1.443158,0.002016,4.717816,-4447.73948,2026286724,8899,2
1.447196,0.004038,4.717789,-4447.68524,2026274856,8901,1
1.449213,0.002017,4.718308,-4448.72784,2026497532,8902,1
1.451229,0.002016,4.718499,-4449.11153,2026579679,8903,1
1.453251,0.002022,4.717205,-4446.51207,2026024051,8904,1
1.455267,0.002016,4.716626,-4445.34894,2025775365,8905,2
1.459305,0.004038,4.71759,-4447.28548,2026189474,8907,1
1.461321,0.002016,4.717228,-4446.55827,2026033949,8908,1
1.463337,0.002016,4.717222,-4446.54622,2026031289,8909,1
1.465353,0.002016,4.717174,-4446.44979,2026010634,8910,2
1.469392,0.004039,4.715533,-4443.15326,2025306150,8912,1
1.471408,0.002016,4.714659,-4441.39752,2024930678,8913,1
1.47343,0.002022,4.715449,-4442.98452,2025270084,8914,1
1.475446,0.002016,4.715385,-4442.85595,2025242606,8915,2
1.479484,0.004038,4.715549,-4443.1854,2025312795,8917,1
1.4815,0.002016,4.716085,-4444.26215,2025543033,8918,1
1.483516,0.002016,4.715168,-4442.42003,2025149305,8919,1
1.485539,0.002023,4.714623,-4441.3252,2024914931,8920,2
1.489571,0.004032,4.715572,-4443.23161,2025322858,8922,1
1.491593,0.002022,4.715812,-4443.71373,2025425843,8923,1
1.493609,0.002016,4.715591,-4443.26978,2025330751,8924,1
1.495625,0.002016,4.715959,-4444.00903,2025488779,8925,1
1.497648,0.002023,4.714835,-4441.75108,2025006071,8926,2
1.50168,0.004032,4.713683,-4439.43688,2024511326,8928,1
1.503702,0.002022,4.714181,-4440.43729,2024725370,8929,1
1.505718,0.002016,4.714538,-4441.15445,2024878782,8930,1
1.507734,0.002016,4.714242,-4440.55983,2024751259,8931,2
1.511772,0.004038,4.714563,-4441.20467,2024889570,8933,1
1.513788,0.002016,4.713741,-4439.55339,2024536390,8934,1
1.515811,0.002023,4.712764,-4437.59074,2024116883,8935,1
1.517827,0.002016,4.713176,-4438.41839,2024293551,8936,2
1.521865,0.004038,4.713638,-4439.34648,2024492109,8938,1
1.523881,0.002016,4.713368,-4438.80409,2024376311,8939,1
1.525897,0.002016,4.713798,-4439.6679,2024560622,8940,1
1.52792,0.002023,4.713203,-4438.47263,2024305230,8941,2
1.531952,0.004032,4.712092,-4436.24079,2023828200,8943,1
1.533974,0.002022,4.712449,-4436.95795,2023981290,8944,1
1.53599,0.002016,4.713182,-4438.43044,2024296103,8945,1
1.538006,0.002016,4.712913,-4437.89006,2024180731,8946,1
1.540028,0.002022,4.713556,-4439.18175,2024456793,8947,2
1.54406,0.004032,4.713077,-4438.21951,2024251292,8949,1
1.546083,0.002023,4.711968,-4435.99169,2023774823,8950,1
1.548099,0.002016,4.712196,-4436.44971,2023872807,8951,1
1.550115,0.002016,4.713059,-4438.18335,2024243691,8952,2
1.554153,0.004038,4.712559,-4437.17892,2024028678,8954,1
1.556169,0.002016,4.712875,-4437.81372,2024164593,8955,1
1.558192,0.002023,4.712481,-4437.02223,2023995310,8956,1
1.560208,0.002016,4.711405,-4434.8607,2023532895,8957,2
1.564246,0.004038,4.711455,-4434.96115,2023554502,8959,1
1.566262,0.002016,4.712551,-4437.16285,2024025278,8960,1
1.568278,0.002016,4.712212,-4436.48185,2023879493,8961,1
1.570301,0.002023,4.712726,-4437.5144,2024100496,8962,2
1.574333,0.004032,4.712721,-4437.50436,2024098283,8964,1
1.576355,0.002022,4.711682,-4435.41716,2023651916,8965,1
1.578371,0.002016,4.711551,-4435.154,2023595961,8966,1
1.580387,0.002016,4.712558,-4437.17692,2024028289,8967,1
1.582409,0.002022,4.712096,-4436.24882,2023829808,8968,2
1.586441,0.004032,4.712282,-4436.62247,2023909492,8970,1
1.588464,0.002023,4.711966,-4435.98767,2023774138,8971,1
1.59048,0.002016,4.710444,-4432.93019,2023120527,8972,1
1.592496,0.002016,4.709754,-4431.54408,2022823807,8973,2
1.596534,0.004038,4.710722,-4433.48866,2023239638,8975,1
1.59855,0.002016,4.710302,-4432.64494,2023059402,8976,1
1.600572,0.002022,4.710639,-4433.32192,2023203930,8977,1
1.602588,0.002016,4.710753,-4433.55093,2023252758,8978,2
1.606627,0.004039,4.709704,-4431.44364,2022802459,8980,1
1.608643,0.002016,4.709367,-4430.76666,2022657951,8981,1
1.610659,0.002016,4.710503,-4433.04872,2023145735,8982,1
1.612681,0.002022,4.710331,-4432.70319,2023071577,8983,2
1.616713,0.004032,4.710637,-4433.3179,2023203380,8985,1
1.618736,0.002023,4.710729,-4433.50272,2023242561,8986,1
1.620752,0.002016,4.709386,-4430.80482,2022665952,8987,1
1.622768,0.002016,4.70868,-4429.38657,2022362611,8988,2
