t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
4.454671,0.00098,0.771841,0.143441,5.38089528,0.110713645,205,4424
4.455683,0.001012,0.749718,0.164461,4.558637,0.123299372,200,4425
4.45667,0.000987,0.767714,0.193152,3.97466244,0.148285495,200,4426
4.457683,0.001013,0.743311,0.162067,4.58644264,0.120466184,195,4427
4.458671,0.000988,0.780095,0.165666,4.70884189,0.129235218,189,4428
4.459684,0.001013,0.841978,0.16902,4.98152881,0.142311122,180,4429
4.460663,0.000979,0.817023,0.185798,4.39737242,0.151801239,180,4430
4.461668,0.001005,0.746767,0.161143,4.63418827,0.120336275,175,4431
4.462676,0.001008,0.880442,0.14151,6.22176525,0.124591347,184,4432
4.463676,0.001,0.672191,0.174916,3.84293604,0.117576961,184,4433
4.464682,0.001006,0.718165,0.159548,4.50124727,0.114581789,181,4434
4.465686,0.001004,0.680517,0.156164,4.35770728,0.106272257,180,4435
4.466689,0.001003,0.759364,0.137724,5.51366501,0.104582648,191,4436
4.467691,0.001002,0.734913,0.143411,5.12452322,0.105394608,198,4437
4.468693,0.001002,0.654051,0.155936,4.19435538,0.101990097,198,4438
4.469678,0.000985,0.700505,0.160555,4.36302202,0.11246958,194,4439
4.470668,0.00099,0.681429,0.160537,4.24468503,0.109394567,191,4440
4.471687,0.001019,0.705376,0.155966,4.52262673,0.110014673,190,4441
4.472697,0.00101,0.71207,0.15884,4.48293881,0.113105199,188,4442
4.473673,0.000976,0.745639,0.180255,4.13657874,0.134405158,188,4443
4.4747,0.001027,0.732178,0.154059,4.7525818,0.112798611,188,4444
4.475675,0.000975,0.714326,0.15662,4.56088622,0.111877738,187,4445
4.476683,0.001008,0.723252,0.160633,4.50251194,0.116178139,183,4446
4.477667,0.000984,0.750582,0.178564,4.20343406,0.134026924,183,4447
4.478678,0.001011,0.865901,0.156176,5.54439222,0.135232955,182,4448
4.479686,0.001008,0.856591,0.158384,5.40831776,0.135670309,180,4449
4.480671,0.000985,0.695178,0.143147,4.85639238,0.0995126452,187,4450
4.48168,0.001009,0.747822,0.145889,5.12596563,0.109099004,193,4451
4.482666,0.000986,0.735081,0.177694,4.13678008,0.130619483,193,4452
4.483676,0.00101,0.743383,0.153117,4.85499977,0.113824575,194,4453
4.484681,0.001005,0.668568,0.192199,3.47851966,0.128498101,194,4454
4.485686,0.001005,0.68594,0.143075,4.79426874,0.0981408655,202,4455
4.48667,0.000984,0.825565,0.191065,4.32085939,0.157736577,202,4456
4.487684,0.001014,0.738656,0.155319,4.75573497,0.114727311,202,4457
4.488694,0.00101,0.736089,0.161569,4.55588015,0.118929164,198,4458
4.489668,0.000974,0.863573,0.180483,4.7847886,0.155860246,198,4459
4.490682,0.001014,0.91581,0.151809,6.03264629,0.1390282,200,4460
4.491684,0.001002,0.868156,0.176128,4.92911973,0.15290658,200,4461
4.492688,0.001004,0.716629,0.145403,4.92857094,0.104200006,206,4462
4.49367,0.000982,0.756844,0.144479,5.23843604,0.109348064,213,4463
4.494677,0.001007,0.768626,0.14932,5.14750871,0.114771234,217,4464
4.495679,0.001002,0.762699,0.189649,4.0216347,0.144645103,217,4465
4.496681,0.001002,0.783767,0.161923,4.84036857,0.126909904,213,4466
4.49768,0.000999,0.69153,0.180789,3.82506679,0.125021017,213,4467
4.49868,0.001,0.720516,0.195234,3.69052522,0.140669221,213,4468
4.499682,0.001002,0.895294,0.173933,5.14734984,0.155721171,213,4469
4.500684,0.001002,0.821918,0.154845,5.30800478,0.127269893,214,4470
4.501691,0.001007,0.698585,0.16701,4.18289324,0.116670681,206,4471
4.502683,0.000992,0.680109,0.164845,4.12574843,0.112112568,200,4472
4.503689,0.001006,0.760516,0.162457,4.68133722,0.123551148,196,4473
4.504677,0.000988,0.753413,0.188395,3.99911356,0.141939242,196,4474
4.505691,0.001014,0.725171,0.157442,4.60595648,0.114172373,194,4475
4.506679,0.000988,0.758788,0.155421,4.88214591,0.11793159,194,4476
4.507671,0.000992,0.699929,0.153543,4.55852107,0.107469198,195,4477
4.508685,0.001014,0.791061,0.15998,4.94474934,0.126553939,191,4478
4.509673,0.000988,0.762843,0.162361,4.69843743,0.123855952,187,4479
4.510684,0.001011,0.737816,0.149674,4.92948675,0.110431872,190,4480
4.511673,0.000989,0.652539,0.141504,4.61145268,0.0923368787,199,4481
4.512684,0.001011,0.794132,0.153891,5.16035376,0.122209768,199,4482
4.513672,0.000988,0.731122,0.161305,4.53254394,0.117933634,195,4483
4.514685,0.001013,0.752861,0.160076,4.70314726,0.120514977,192,4484
4.515694,0.001009,0.826357,0.15854,5.21229343,0.131010639,190,4485
4.516673,0.000979,0.756844,0.140232,5.39708483,0.106133748,199,4486
4.517685,0.001012,0.753725,0.142661,5.28332901,0.107527162,207,4487
4.518693,0.001008,0.750462,0.185162,4.05300224,0.138957045,207,4488
4.519683,0.00099,0.748998,0.142721,5.24798733,0.106897744,215,4489
4.520687,0.001004,0.6487,0.202294,3.20671893,0.131228118,215,4490
4.521696,0.001009,0.777888,0.171737,4.52953062,0.133592151,205,4491
4.522673,0.000977,0.725963,0.161161,4.50458237,0.116996923,201,4492
4.523679,0.001006,0.663649,0.155589,4.26539794,0.103256484,201,4493
4.524682,0.001003,0.684644,0.148438,4.61232299,0.101627186,205,4494
4.525682,0.001,0.700409,0.176284,3.97318531,0.1234709,205,4495
4.526683,0.001001,0.681741,0.178906,3.81061004,0.121967555,205,4496
4.527682,0.000999,0.750126,0.179457,4.17997626,0.134615362,205,4497
4.528683,0.001001,0.710031,0.163489,4.34298944,0.116082258,200,4498
4.529684,0.001001,0.811984,0.164497,4.93616297,0.133568932,194,4499
4.530682,0.000998,0.737193,0.189445,3.89132994,0.139657528,194,4500
4.531683,0.001001,0.819903,0.155978,5.25652977,0.12788683,193,4501
4.532686,0.001003,0.837155,0.153435,5.4560889,0.128448877,194,4502
4.533666,0.00098,0.681021,0.143399,4.74913354,0.0976577304,202,4503
4.534675,0.001009,0.751398,0.199703,3.76257743,0.150056435,202,4504
4.535684,0.001009,0.756292,0.188725,4.00737581,0.142731208,202,4505
4.536669,0.000985,0.744967,0.138,5.39831159,0.102805446,213,4506
4.537679,0.00101,0.764715,0.1471,5.19860639,0.112489577,218,4507
4.538686,0.001007,0.767018,0.151923,5.04872863,0.116527676,220,4508
4.539673,0.000987,0.774433,0.186752,4.14685251,0.144626912,220,4509
4.540677,0.001004,0.780167,0.192409,4.05473237,0.150111152,220,4510
4.541683,0.001006,0.780911,0.180033,4.33759922,0.14058975,220,4511
4.542667,0.000984,0.769754,0.17467,4.40690445,0.134452931,220,4512
4.543678,0.001011,0.774025,0.150166,5.15446239,0.116232238,224,4513
4.544665,0.000987,0.908947,0.170855,5.31999064,0.15529814,215,4514
4.545675,0.00101,0.872547,0.167712,5.20265097,0.146336602,207,4515
4.546683,0.001008,0.87142,0.15881,5.48718595,0.13839021,204,4516
4.547681,0.000998,0.762507,0.191041,3.99132647,0.1456701,204,4517
4.548688,0.001007,0.871516,0.151329,5.75908121,0.131885645,207,4518
4.549673,0.000985,0.793197,0.164107,4.83341357,0.13016918,201,4519
4.550683,0.00101,0.720012,0.164023,4.38970144,0.118098528,195,4520
4.551682,0.000999,0.727355,0.199937,3.63792095,0.145425177,195,4521
4.552688,0.001006,0.765435,0.150052,5.10113161,0.114855053,199,4522
4.553669,0.000981,0.749142,0.150754,4.96930098,0.112936153,201,4523
4.554673,0.001004,0.71447,0.192565,3.71027965,0.137581916,201,4524
4.555677,0.001004,0.712238,0.165426,4.30547798,0.117822683,195,4525
4.556682,0.001005,0.748926,0.160436,4.66806702,0.120154692,191,4526
4.557684,0.001002,0.791325,0.15794,5.01028872,0.12498187,189,4527
4.558667,0.000983,0.757684,0.146968,5.1554352,0.111355302,194,4528
4.559672,0.001005,0.7382,0.144863,5.09584918,0.106937867,200,4529
4.560674,0.001002,0.750246,0.180993,4.14516584,0.135789274,200,4530
4.561677,0.001003,0.748926,0.147718,5.06997116,0.110629851,205,4531
4.562682,0.001005,0.756508,0.152229,4.96953931,0.115162456,207,4532
4.563665,0.000983,0.69453,0.189115,3.6725273,0.131346041,207,4533
4.564672,0.001007,0.766466,0.163729,4.68130875,0.125492712,202,4534
4.565683,0.001011,0.851072,0.149908,5.67729541,0.127582501,205,4535
4.566668,0.000985,0.765603,0.156602,4.88884561,0.119894961,204,4536
4.567682,0.001014,0.788182,0.146836,5.36777085,0.115733492,209,4537
4.568669,0.000987,0.846945,0.145553,5.81880827,0.123275386,216,4538
4.56968,0.001011,0.73261,0.179601,4.07909756,0.131577489,216,4539
4.570666,0.000986,0.678909,0.183722,3.69530595,0.124730519,216,4540
4.571678,0.001012,0.789525,0.177484,4.44842915,0.140128055,216,4541
4.572668,0.00099,0.668903,0.16839,3.97234396,0.112636576,208,4542
4.573679,0.001011,0.853448,0.152751,5.58718437,0.130365035,209,4543
4.574667,0.000988,0.871204,0.165684,5.2582265,0.144344564,203,4544
4.575678,0.001011,0.632239,0.1662,3.80408544,0.105078122,195,4545
4.576692,0.001014,0.854743,0.161263,5.30030447,0.13783842,191,4546
4.577699,0.001007,0.889944,0.160609,5.54105934,0.142933016,187,4547
4.578707,0.001008,0.746767,0.160843,4.64283183,0.120112245,183,4548
4.579674,0.000967,0.715285,0.18689,3.82730483,0.133679614,183,4549
4.580693,0.001019,0.703888,0.158918,4.42925282,0.111860473,181,4550
4.581685,0.000992,0.717709,0.146141,4.91107218,0.104886711,186,4551
4.582694,0.001009,0.845889,0.142481,5.93685474,0.120523111,194,4552
4.583707,0.001013,0.669767,0.15653,4.27884112,0.104838629,193,4553
4.584675,0.000968,0.716821,0.153393,4.67310112,0.109955324,194,4554
4.585675,0.001,0.755621,0.180993,4.17486312,0.136762112,194,4555
4.586681,0.001006,0.752885,0.160897,4.67929794,0.121136938,190,4556
4.587679,0.000998,0.698009,0.184346,3.78640708,0.128675167,190,4557
4.588683,0.001004,0.728123,0.153225,4.75198564,0.111566647,191,4558
4.589684,0.001001,0.705112,0.142799,4.93779368,0.100689288,198,4559
4.590681,0.000997,0.647092,0.191329,3.38209054,0.123807465,198,4560
4.591682,0.001001,0.720492,0.150946,4.77317716,0.108755385,201,4561
4.592681,0.000999,0.737864,0.180741,4.08243841,0.133362277,201,4562
4.593681,0.001,0.731434,0.159668,4.58096801,0.116786604,198,4563
4.594684,0.001003,0.723084,0.152511,4.74119244,0.110278264,200,4564
4.59569,0.001006,0.870844,0.163861,5.31452878,0.142697369,194,4565
4.596669,0.000979,0.784438,0.195102,4.02065586,0.153045423,194,4566
4.597679,0.00101,0.742711,0.152139,4.88179231,0.112995309,196,4567
4.598667,0.000988,0.699161,0.174772,4.00041769,0.122193766,196,4568
4.599677,0.00101,0.698825,0.15677,4.45764496,0.109554795,195,4569
4.600685,0.001008,0.805002,0.190753,4.2201276,0.153556547,195,4570
4.601671,0.000986,0.875187,0.176854,4.94864125,0.154780322,195,4571
4.60268,0.001009,0.828373,0.18698,4.43027597,0.154889184,195,4572
4.603671,0.000991,0.731602,0.152535,4.79628938,0.111594911,196,4573
4.604684,0.001013,0.698465,0.15941,4.38156326,0.111342306,193,4574
4.605671,0.000987,0.740408,0.150304,4.92606983,0.111286284,196,4575
4.606679,0.001008,0.855247,0.177556,4.8167733,0.151854236,196,4576
4.607691,0.001012,0.7937,0.170921,4.64366579,0.135659998,186,4577
4.608679,0.000988,0.726851,0.152595,4.76326878,0.110913828,187,4578
4.609682,0.001003,0.67639,0.191617,3.52990601,0.129607823,187,4579
4.610691,0.001009,0.727619,0.180693,4.0268245,0.13147566,187,4580
4.611677,0.000986,0.691698,0.186458,3.70967188,0.128972626,187,4581
4.612687,0.00101,0.721812,0.159848,4.51561483,0.115380205,184,4582
4.613692,0.001005,0.932222,0.162631,5.73212979,0.151608196,179,4583
4.614681,0.000989,0.754877,0.152415,4.95277368,0.115054578,180,4584
4.615684,0.001003,0.812464,0.148036,5.48828663,0.120273921,184,4585
4.616692,0.001008,0.81532,0.172211,4.73442463,0.140407073,173,4586
4.617678,0.000986,0.781871,0.156956,4.98146614,0.122719345,171,4587
4.618685,0.001007,0.780767,0.154203,5.06324131,0.120396614,171,4588
4.61967,0.000985,0.71922,0.140622,5.11456244,0.101138155,180,4589
4.620679,0.001009,0.740096,0.143597,5.15397954,0.106275565,187,4590
4.621683,0.001004,0.736017,0.156812,4.69362676,0.115416298,186,4591
4.622685,0.001002,0.830245,0.157382,5.27534915,0.130665619,184,4592
4.623692,0.001007,0.719844,0.152775,4.71179185,0.109974167,185,4593
4.624671,0.000979,0.7382,0.188755,3.91088978,0.139338941,185,4594
4.625681,0.00101,0.686012,0.15932,4.30587497,0.109295432,182,4595
4.626691,0.00101,0.687019,0.156308,4.39529007,0.107386566,181,4596
4.627672,0.000981,0.739544,0.155924,4.74297735,0.115312659,180,4597
4.628685,0.001013,0.722388,0.171389,4.21490294,0.123809357,170,4598
4.629673,0.000988,0.659114,0.14917,4.4185426,0.0983200354,173,4599
4.630682,0.001009,0.711806,0.188401,3.77814343,0.134104962,173,4600
4.63167,0.000988,0.717181,0.136909,5.23837732,0.0981885335,184,4601
4.632681,0.001011,0.68378,0.136465,5.01066207,0.0933120377,196,4602
4.63367,0.000989,0.703072,0.151168,4.65093141,0.106281988,198,4603
4.634679,0.001009,0.732226,0.195192,3.75131153,0.142924657,198,4604
4.635666,0.000987,0.710942,0.191971,3.70338228,0.136480247,198,4605
4.636677,0.001011,0.757012,0.142667,5.30614648,0.108000631,206,4606
4.637683,0.001006,0.68366,0.202852,3.37024037,0.138681798,206,4607
4.63867,0.000987,0.666264,0.157346,4.23438791,0.104833975,205,4608
4.63968,0.00101,0.761715,0.156632,4.86308673,0.119308944,204,4609
4.640685,0.001005,0.746503,0.165156,4.51998716,0.123289449,198,4610
4.641691,0.001006,0.698729,0.147322,4.74286936,0.102938154,203,4611
4.64287,0.001179,0.787318,0.163675,4.81025202,0.128864274,197,4612
4.643669,0.000799,0.755717,0.180339,4.1905356,0.136285248,197,4613
4.644673,0.001004,0.715261,0.160879,4.44595628,0.115070474,193,4614
4.64568,0.001007,0.764835,0.15671,4.88057559,0.119857293,192,4615
4.646681,0.001001,0.747822,0.156086,4.79108953,0.116724545,191,4616
4.647682,0.001001,0.706839,0.159554,4.43009263,0.11277899,188,4617
4.64868,0.000998,0.746431,0.189217,3.94484111,0.141237435,188,4618
4.64968,0.001,0.744151,0.144785,5.13969679,0.107741903,195,4619
4.650682,0.001002,0.838475,0.161605,5.18842239,0.135501752,191,4620
4.651682,0.001,0.672671,0.179427,3.74899541,0.12069534,191,4621
4.652682,0.001,0.697409,0.160879,4.33499089,0.112198463,187,4622
4.653679,0.000997,0.849224,0.18716,4.53742253,0.158940764,187,4623
4.654679,0.001,0.67759,0.158822,4.26634849,0.107616199,184,4624
4.655683,0.001004,0.754877,0.159158,4.74294098,0.120144714,181,4625
4.656684,0.001001,0.868348,0.155649,5.57888583,0.135157498,181,4626
4.65769,0.001006,0.706095,0.156548,4.51040575,0.11053776,179,4627
4.658668,0.000978,0.625353,0.159302,3.9255816,0.0996199836,177,4628
4.659679,0.001011,0.752573,0.150136,5.01260857,0.1129883,179,4629
4.660666,0.000987,0.811073,0.150922,5.37412041,0.122408759,182,4630
4.661676,0.00101,0.776448,0.180663,4.29776988,0.140275425,182,4631
4.662688,0.001012,0.650211,0.146147,4.44902051,0.095026387,187,4632
4.663678,0.00099,0.728291,0.159584,4.56368433,0.116223591,184,4633
4.664669,0.000991,0.725531,0.157814,4.59738046,0.114498949,182,4634
4.665679,0.00101,0.695634,0.157898,4.40559095,0.109839217,180,4635
4.666667,0.000988,0.753461,0.141786,5.31407191,0.106830221,188,4636
4.667681,0.001014,0.699545,0.157466,4.44251457,0.110154553,187,4637
4.668668,0.000987,0.732994,0.164539,4.45483442,0.1206061,181,4638
4.66968,0.001012,0.863597,0.144365,5.98203858,0.124673181,187,4639
4.670686,0.001006,0.704824,0.184496,3.82026711,0.130037209,187,4640
4.67167,0.000984,0.736113,0.143621,5.12538556,0.105721285,194,4641
4.67268,0.00101,0.731842,0.186356,3.92711799,0.136383148,194,4642
4.673692,0.001012,0.705424,0.195684,3.60491405,0.13804019,194,4643
4.674671,0.000979,0.685892,0.147148,4.66123902,0.100927636,199,4644
4.67568,0.001009,0.798547,0.152835,5.22489613,0.122045931,201,4645
4.676691,0.001011,0.731842,0.159206,4.59682424,0.116513637,198,4646
4.677672,0.000981,0.938677,0.152199,6.16743211,0.142865701,200,4647
4.678678,0.001006,0.763371,0.177736,4.29497119,0.135678508,200,4648
4.679683,0.001005,0.750726,0.144761,5.1859686,0.108675846,207,4649
4.680666,0.000983,0.835427,0.155301,5.37940516,0.129742649,207,4650
4.681673,0.001007,0.897598,0.142481,6.2997733,0.127890661,215,4651
4.682678,0.001005,0.928575,0.150058,6.18810727,0.139340107,219,4652
4.683677,0.000999,0.901845,0.136225,6.6202606,0.122853835,219,4653
4.684677,0.001,0.746791,0.17542,4.25715996,0.131002077,219,4654
4.685677,0.001,0.710079,0.177082,4.00988807,0.125742209,219,4655
4.686683,0.001006,0.74847,0.166092,4.50635792,0.124314879,212,4656
4.687688,0.001005,0.760564,0.165708,4.58978444,0.126031539,206,4657
4.688692,0.001004,0.749574,0.167088,4.48610313,0.125244821,198,4658
4.689678,0.000986,0.763419,0.16605,4.59752484,0.126765725,192,4659
4.690678,0.001,0.657242,0.163705,4.01479491,0.107593802,186,4660
4.691676,0.000998,0.751949,0.153273,4.9059456,0.115253479,187,4661
4.692691,0.001015,0.71375,0.188401,3.78846184,0.134471214,187,4662
4.693666,0.000975,0.745255,0.17746,4.1995661,0.132252952,187,4663
4.694691,0.001025,0.779975,0.175858,4.43525458,0.137164844,187,4664
4.695668,0.000977,0.737984,0.132038,5.58917887,0.0974419314,187,4665
4.696677,0.001009,0.743695,0.17848,4.16682541,0.132734684,187,4666
4.697664,0.000987,0.735081,0.174982,4.20089495,0.128625944,187,4667
4.698677,0.001013,0.735513,0.141906,5.18310008,0.104373708,195,4668
4.699682,0.001005,0.738656,0.185924,3.97289215,0.137333878,195,4669
4.700691,0.001009,0.713294,0.15806,4.51280526,0.11274325,193,4670
4.701678,0.000987,0.746695,0.145535,5.13069021,0.108670257,199,4671
4.702683,0.001005,0.675286,0.159452,4.23504252,0.107675703,197,4672
4.703689,0.001006,0.704536,0.199787,3.52643565,0.140757134,197,4673
4.704672,0.000983,0.685628,0.17722,3.86879585,0.121506994,197,4674
4.705677,0.001005,0.764547,0.161113,4.7454085,0.123178461,193,4675
4.706679,0.001002,0.785974,0.163351,4.81156528,0.128389639,187,4676
4.707687,0.001008,0.868876,0.162151,5.35843751,0.140889112,183,4677
4.708668,0.000981,0.656978,0.188551,3.48435171,0.123873859,183,4678
4.709673,0.001005,0.877418,0.146057,6.00736699,0.128153041,188,4679
4.710678,0.001005,0.685268,0.155936,4.39454648,0.106857951,188,4680
4.711682,0.001004,0.732994,0.159944,4.58281649,0.117237992,184,4681
4.712684,0.001002,0.628328,0.160022,3.9265101,0.100546303,181,4682
4.713687,0.001003,0.759556,0.158498,4.79221189,0.120388107,178,4683
4.71469,0.001003,0.830077,0.161281,5.14677488,0.133875649,174,4684
4.715672,0.000982,0.684548,0.167022,4.09854989,0.114334576,167,4685
4.71668,0.001008,0.734505,0.160921,4.56438252,0.118197279,162,4686
4.717682,0.001002,0.712646,0.180879,3.93990458,0.128902696,162,4687
4.718684,0.001002,0.719317,0.142679,5.04150576,0.10263143,170,4688
4.719692,0.001008,0.711374,0.142349,4.99739373,0.101263378,177,4689
4.720673,0.000981,0.818559,0.147742,5.54046243,0.120935544,181,4690
4.721672,0.000999,0.68666,0.1768,3.88382353,0.121401488,181,4691
4.722683,0.001011,0.633223,0.161689,3.91630228,0.102385194,177,4692
4.723671,0.000988,0.683084,0.186536,3.66194193,0.127419757,177,4693
4.724683,0.001012,0.648268,0.156848,4.13309701,0.101679539,175,4694
4.725672,0.000989,0.725339,0.151257,4.79540782,0.109712601,178,4695
4.726683,0.001011,0.716125,0.174466,4.10466796,0.124939464,178,4696
4.727673,0.00099,0.711014,0.171743,4.13998824,0.122111677,167,4697
4.728686,0.001013,0.616499,0.145469,4.23800947,0.089681493,173,4698
4.729672,0.000986,0.728267,0.185354,3.92906007,0.134987202,173,4699
4.730682,0.00101,0.808841,0.192906,4.19292816,0.156030282,173,4700
4.731696,0.001014,0.68282,0.147628,4.62527434,0.100803351,177,4701
4.732674,0.000978,0.679917,0.145403,4.67608646,0.0988619716,183,4702
4.733686,0.001012,0.982971,0.141144,6.96431304,0.138740459,192,4703
4.734695,0.001009,0.687595,0.149614,4.59579317,0.102873838,195,4704
4.735682,0.000987,0.684428,0.181677,3.76727929,0.124344826,195,4705
4.736685,0.001003,0.895055,0.200873,4.45582532,0.179792383,195,4706
4.737689,0.001004,0.94242,0.178984,5.26538685,0.168678101,195,4707
4.738677,0.000988,0.778368,0.162691,4.78433349,0.126633468,190,4708
4.739679,0.001002,0.752093,0.192187,3.91333961,0.144542497,190,4709
4.740684,0.001005,0.713966,0.160699,4.44287768,0.114733622,187,4710
4.741686,0.001002,0.673054,0.160807,4.185477,0.108231795,183,4711
4.742686,0.001,0.797612,0.158438,5.03422159,0.12637205,181,4712
4.743686,0.001,0.835115,0.145577,5.73658614,0.121573536,187,4713
4.744684,0.000998,0.718069,0.177736,4.04008755,0.127626712,187,4714
4.745684,0.001,0.823862,0.179895,4.57968259,0.148208654,187,4715
4.746686,0.001002,0.829789,0.149608,5.54642131,0.124143073,190,4716
4.747687,0.001001,0.729706,0.157262,4.64006562,0.114755025,189,4717
4.748686,0.000999,0.856783,0.161029,5.32067516,0.13796691,185,4718
4.749668,0.000982,0.845265,0.160172,5.27723322,0.135387786,181,4719
4.750686,0.001018,0.662353,0.158066,4.19035719,0.104695489,179,4720
4.751685,0.000999,0.695418,0.159302,4.36540659,0.110781478,176,4721
4.752673,0.000988,0.720276,0.156602,4.59940486,0.112796662,175,4722
4.75368,0.001007,0.823526,0.180843,4.5538174,0.148928912,175,4723
4.754682,0.001002,0.838139,0.182757,4.58608425,0.153175769,175,4724
4.755668,0.000986,0.706023,0.187124,3.77302217,0.132113848,175,4725
4.756677,0.001009,0.76829,0.194214,3.95589401,0.149212674,175,4726
4.757684,0.001007,0.685796,0.154905,4.42720377,0.106233229,175,4727
4.75867,0.000986,0.740816,0.146105,5.07043565,0.108236922,180,4728
4.759679,0.001009,0.732514,0.1395,5.25099642,0.102185703,190,4729
4.76069,0.001011,0.927591,0.173357,5.35075595,0.160804393,179,4730
4.761677,0.000987,0.733305,0.142727,5.13781555,0.104662423,186,4731
4.762685,0.001008,0.739568,0.143921,5.13870804,0.106439366,193,4732
4.763694,0.001009,0.729418,0.147694,4.93871112,0.107730662,198,4733
4.764671,0.000977,0.666696,0.151521,4.40002376,0.101018445,200,4734
4.765677,0.001006,0.625137,0.158468,3.94487846,0.0990642101,198,4735
4.766685,0.001008,0.771937,0.162919,4.73816436,0.125763204,193,4736
4.767685,0.001,0.690259,0.158762,4.34775954,0.109586899,191,4737
4.768684,0.000999,0.754685,0.147016,5.13335283,0.11095077,196,4738
4.76969,0.001006,0.642149,0.183621,3.49714357,0.117912042,196,4739
4.770669,0.000979,0.939277,0.145349,6.46221852,0.136522973,202,4740
4.771674,0.001005,0.842794,0.163879,5.14278217,0.138116238,197,4741
4.77268,0.001006,0.763131,0.149962,5.08882917,0.114440651,200,4742
4.773683,0.001003,0.714709,0.162787,4.39045501,0.116345334,196,4743
4.774685,0.001002,0.739304,0.150772,4.90345688,0.111466343,199,4744
4.775663,0.000978,0.916746,0.161461,5.67781693,0.148018726,195,4745
4.776669,0.001006,0.838547,0.162889,5.14796579,0.136590082,190,4746
4.777674,0.001005,0.699521,0.15686,4.45952442,0.109726864,189,4747
4.778679,0.001005,0.66816,0.160208,4.17057825,0.107044577,185,4748
4.779683,0.001004,0.679101,0.158684,4.2795808,0.107762463,183,4749
4.780666,0.000983,0.681885,0.159602,4.27240887,0.10883021,180,4750
4.781687,0.001021,0.968551,0.15671,6.18053092,0.151781627,179,4751
4.782665,0.000978,0.706047,0.174748,4.04037242,0.123380301,179,4752
4.783679,0.001014,0.736089,0.168414,4.37071146,0.123967693,170,4753
4.784667,0.000988,0.711806,0.146057,4.8734809,0.103964249,175,4754
4.78568,0.001013,0.820263,0.170519,4.81039063,0.139870426,165,4755
4.78667,0.00099,0.695202,0.14689,4.73280686,0.102118222,170,4756
4.787682,0.001012,0.725675,0.140418,5.1679628,0.101897832,179,4757
4.788671,0.000989,0.801835,0.139482,5.74866291,0.111841549,188,4758
4.789681,0.00101,0.719508,0.181473,3.96482121,0.130571275,188,4759
4.790671,0.00099,0.735033,0.140598,5.22790509,0.10334417,197,4760
4.791681,0.00101,0.716341,0.175756,4.07576982,0.125901229,197,4761
4.792668,0.000987,0.759868,0.144209,5.26921343,0.109579804,204,4762
4.79368,0.001012,0.782111,0.154467,5.0632886,0.12081034,205,4763
4.794679,0.000999,0.743143,0.201221,3.69316821,0.149535978,205,4764
4.795684,0.001005,0.724475,0.165336,4.38183457,0.119781799,199,4765
4.796691,0.001007,0.702664,0.147256,4.77171728,0.10347149,204,4766
4.797699,0.001008,0.6857,0.166578,4.11638992,0.114222535,197,4767
4.798698,0.000999,0.838379,0.153561,5.45958284,0.128742318,198,4768
4.799695,0.000997,0.773521,0.163405,4.7337658,0.126397199,193,4769
4.800688,0.000993,0.866981,0.161611,5.36461627,0.140113666,189,4770
4.801674,0.000986,0.752549,0.148516,5.06712408,0.111765567,193,4771
4.802685,0.001011,0.732082,0.145721,5.02386067,0.106679721,199,4772
4.803693,0.001008,0.744535,0.151869,4.90248174,0.113071786,201,4773
4.804701,0.001008,0.747007,0.151389,4.93435454,0.113088643,203,4774
4.80567,0.000969,0.742879,0.150766,4.92736426,0.112000895,206,4775
4.806671,0.001001,0.768602,0.143213,5.36684519,0.110073798,214,4776
4.807674,0.001003,0.713318,0.155703,4.58127332,0.111065753,214,4777
4.808677,0.001003,0.742855,0.184982,4.01582316,0.137414804,214,4778
4.809679,0.001002,0.792669,0.169074,4.68829625,0.134019719,206,4779
4.810684,0.001005,0.896134,0.166956,5.36748604,0.149614948,198,4780
4.811685,0.001001,0.769466,0.170621,4.50979657,0.131287058,189,4781
4.812692,0.001007,0.734385,0.18794,3.90755028,0.138020317,189,4782
4.813669,0.000977,0.87677,0.148642,5.89853473,0.130324846,192,4783
4.814678,0.001009,0.724883,0.184454,3.92988496,0.133707569,192,4784
4.815668,0.00099,0.645436,0.162247,3.97810745,0.104720055,188,4785
4.816681,0.001013,0.710726,0.162745,4.3671142,0.115667103,183,4786
4.81767,0.000989,0.697289,0.159164,4.3809467,0.110983306,180,4787
4.81868,0.00101,0.69609,0.159074,4.37588795,0.110729821,177,4788
4.819669,0.000989,0.708495,0.150862,4.69631186,0.106884973,180,4789
4.820681,0.001012,0.715189,0.152805,4.68040313,0.109284455,181,4790
4.821672,0.000991,0.794924,0.155217,5.12137201,0.123385719,180,4791
4.822684,0.001012,0.71351,0.160256,4.4523138,0.114344259,177,4792
4.823673,0.000989,0.734481,0.15725,4.67078537,0.115497137,175,4793
4.824694,0.001021,0.76601,0.155649,4.92139365,0.11922869,174,4794
4.825679,0.000985,0.690259,0.14082,4.9017114,0.0972022724,183,4795
4.826684,0.001005,0.718909,0.168336,4.27067888,0.121018265,174,4796
4.827694,0.00101,0.732586,0.140034,5.23148664,0.102586948,184,4797
4.828682,0.000988,0.817815,0.181347,4.50966931,0.148308297,184,4798
4.829683,0.001001,0.830916,0.179721,4.62336622,0.149333054,184,4799
4.830689,0.001006,0.670271,0.156704,4.27730626,0.105034147,183,4800
