t_s,src,stream,value,raw_code,seq
0.252251,4,sma_i,0.244867,0,3183923
0.252251,7,cc_r_est,4.450237,0,28064
0.252251,3,sma_v,1.098027,492,3183923
0.252564,1,laser,4.453938,1912952118,1797014
0.253258,3,sma_v,1.281947,509,3183924
0.253258,4,sma_i,0.223368,0,3183924
0.253258,6,cc_u,1.129228,509,28065
0.253258,7,cc_r_est,4.46155,0,28065
0.253573,2,load,1.898181,3184620,1797007
0.254248,7,cc_r_est,4.458439,0,28066
0.254248,6,cc_u,1.12117,502,28066
0.254248,4,sma_i,0.261664,0,3183925
0.254248,3,sma_v,1.055748,502,3183925
0.25458,1,laser,4.454051,1913000429,1797015
0.255263,3,sma_v,1.044422,497,3183926
0.255263,4,sma_i,0.259144,0,3183926
0.255263,6,cc_u,1.114522,497,28067
0.255263,7,cc_r_est,4.455522,0,28067
0.255589,2,load,1.895344,3179860,1797008
0.256245,7,cc_r_est,4.446374,0,28068
0.256245,4,sma_i,0.276516,0,3183927
0.256245,6,cc_u,1.09556,481,28068
0.256245,3,sma_v,1.126004,481,3183927
0.256596,1,laser,4.454125,1913032023,1797016
0.257252,3,sma_v,1.287922,481,3183928
0.257252,4,sma_i,0.214964,0,3183928
0.257252,6,cc_u,1.09556,481,28069
0.257252,7,cc_r_est,4.446374,0,28069
0.257605,2,load,1.896435,3181690,1797009
0.258259,3,sma_v,1.108272,485,3183929
0.258259,4,sma_i,0.243644,0,3183929
0.258259,6,cc_u,1.099893,485,28070
0.258259,7,cc_r_est,4.447471,0,28070
0.258612,1,laser,4.453696,1912847736,1797017
0.259241,7,cc_r_est,4.448766,0,28071
0.259241,6,cc_u,1.10397,488,28071
0.259241,4,sma_i,0.243973,0,3183930
0.259241,3,sma_v,1.066881,488,3183930
0.259621,2,load,1.903057,3192800,1797010
0.260245,3,sma_v,1.11228,506,3183931
0.260245,4,sma_i,0.220608,0,3183931
0.260245,6,cc_u,1.125893,506,28072
0.260245,7,cc_r_est,4.460936,0,28072
0.260628,1,laser,4.453896,1912933500,1797018
0.261257,3,sma_v,1.187671,501,3183932
0.261257,4,sma_i,0.258274,0,3183932
0.261257,6,cc_u,1.120029,501,28073
0.261257,7,cc_r_est,4.458711,0,28073
0.261637,2,load,1.903319,3193240,1797011
0.262242,7,cc_r_est,4.457196,0,28074
0.262242,6,cc_u,1.116358,498,28074
0.262242,4,sma_i,0.255245,0,3183933
0.262242,3,sma_v,1.141265,498,3183933
0.262644,1,laser,4.453896,1912933500,1797019
0.263253,3,sma_v,1.244923,507,3183934
0.263253,4,sma_i,0.235161,0,3183934
0.263253,6,cc_u,1.127495,507,28075
0.263253,7,cc_r_est,4.463556,0,28075
0.263653,2,load,1.903319,3193240,1797012
0.264259,3,sma_v,1.127636,502,3183935
0.264259,4,sma_i,0.25906,0,3183935
0.264259,6,cc_u,1.121052,502,28076
0.264259,7,cc_r_est,4.461113,0,28076
0.26466,1,laser,4.452674,1912409140,1797020
0.265242,7,cc_r_est,4.462165,0,28077
0.265242,6,cc_u,1.122226,503,28077
0.265242,4,sma_i,0.248544,0,3183936
0.265242,3,sma_v,1.12646,503,3183936
0.265669,2,load,1.901776,3190650,1797013
0.266253,3,sma_v,1.136826,504,3183937
0.266253,4,sma_i,0.248892,0,3183937
0.266253,6,cc_u,1.123195,504,28078
0.266253,7,cc_r_est,4.463191,0,28078
0.266676,1,laser,4.451149,1911753787,1797021
0.26726,3,sma_v,1.029114,509,3183938
0.26726,4,sma_i,0.240644,0,3183938
0.26726,6,cc_u,1.13034,509,28079
0.26726,7,cc_r_est,4.46767,0,28079
0.267685,2,load,1.899743,3187240,1797014
0.268251,6,cc_u,1.13309,512,28080
0.268251,4,sma_i,0.246637,0,3183939
0.268251,7,cc_r_est,4.470156,0,28080
0.268251,3,sma_v,1.023619,512,3183939
0.268692,1,laser,4.451276,1911808672,1797022
0.269241,3,sma_v,1.231486,512,3183940
0.269241,4,sma_i,0.185222,0,3183940
0.269241,6,cc_u,1.13309,512,28081
0.269241,7,cc_r_est,4.470156,0,28081
0.269701,2,load,1.899785,3187310,1797015
0.270256,3,sma_v,1.114223,504,3183941
0.270256,4,sma_i,0.264045,0,3183941
0.270256,6,cc_u,1.123018,504,28082
0.270256,7,cc_r_est,4.466214,0,28082
0.270708,1,laser,4.451703,1911991927,1797023
0.271244,7,cc_r_est,4.466214,0,28083
0.271244,6,cc_u,1.123018,504,28083
0.271244,4,sma_i,0.18611,0,3183942
0.271244,3,sma_v,1.123533,504,3183942
0.271717,2,load,1.903349,3193290,1797016
0.272259,3,sma_v,1.131427,509,3183943
0.272259,4,sma_i,0.240386,0,3183943
0.272259,6,cc_u,1.130354,509,28084
0.272259,7,cc_r_est,4.470729,0,28084
0.272718,1,laser,4.45129,1911814541,1797024
0.273247,3,sma_v,1.236261,517,3183944
0.273247,4,sma_i,0.238245,0,3183944
0.273247,6,cc_u,1.139279,517,28085
0.273247,7,cc_r_est,4.476629,0,28085
0.273727,2,load,1.903349,3193290,1797017
0.274265,6,cc_u,1.139424,517,28086
0.274265,4,sma_i,0.250398,0,3183945
0.274265,7,cc_r_est,4.478243,0,28086
0.274265,3,sma_v,1.058363,517,3183945
0.274734,1,laser,4.45129,1911814541,1797025
0.275254,3,sma_v,1.269733,517,3183946
0.275254,4,sma_i,0.249684,0,3183946
0.275254,6,cc_u,1.140085,517,28087
0.275254,7,cc_r_est,4.480081,0,28087
0.275743,2,load,1.900512,3188530,1797018
0.276247,3,sma_v,1.457349,517,3183947
0.276247,4,sma_i,0.251436,0,3183947
0.276247,6,cc_u,1.139466,517,28088
0.276247,7,cc_r_est,4.481248,0,28088
0.27675,1,laser,4.451511,1911909610,1797026
0.277258,6,cc_u,1.139466,517,28089
0.277258,4,sma_i,0.216553,0,3183948
0.277258,7,cc_r_est,4.481248,0,28089
0.277258,3,sma_v,1.250754,517,3183948
0.277759,2,load,1.90149,3190170,1797019
0.278248,3,sma_v,1.223351,522,3183949
0.278248,4,sma_i,0.241604,0,3183949
0.278248,6,cc_u,1.146018,522,28090
0.278248,7,cc_r_est,4.486277,0,28090
0.278766,1,laser,4.450459,1911457808,1797027
0.279261,7,cc_r_est,4.486277,0,28091
0.279261,6,cc_u,1.146018,522,28091
0.279261,4,sma_i,0.309005,0,3183950
0.279261,3,sma_v,1.133731,522,3183950
0.279775,2,load,1.899987,3187650,1797020
0.280253,3,sma_v,1.148512,521,3183951
0.280253,4,sma_i,0.252923,0,3183951
0.280253,6,cc_u,1.144416,521,28092
0.280253,7,cc_r_est,4.487235,0,28092
0.280782,1,laser,4.448902,1910788723,1797028
0.281258,7,cc_r_est,4.487235,0,28093
0.281258,6,cc_u,1.144416,521,28093
0.281258,3,sma_v,1.154702,521,3183952
0.281258,4,sma_i,0.214988,0,3183952
0.281791,2,load,1.900846,3189090,1797021
0.282264,3,sma_v,1.152207,521,3183953
0.282264,4,sma_i,0.285095,0,3183953
0.282264,6,cc_u,1.144416,521,28094
0.282264,7,cc_r_est,4.487235,0,28094
0.282798,1,laser,4.448824,1910755618,1797029
0.283255,3,sma_v,1.144409,519,3183954
0.283255,4,sma_i,0.254279,0,3183954
0.283255,6,cc_u,1.141791,519,28095
0.283255,7,cc_r_est,4.487521,0,28095
0.283807,2,load,1.900846,3189090,1797022
0.284272,7,cc_r_est,4.49018,0,28096
0.284272,6,cc_u,1.143899,520,28096
0.284272,4,sma_i,0.247783,0,3183955
0.284272,3,sma_v,1.123629,520,3183955
0.284814,1,laser,4.448824,1910755618,1797030
0.285255,3,sma_v,1.067361,521,3183956
0.285255,4,sma_i,0.250038,0,3183956
0.285255,6,cc_u,1.144331,521,28097
0.285255,7,cc_r_est,4.492007,0,28097
0.285823,2,load,1.901019,3189380,1797023
0.286268,3,sma_v,1.078351,520,3183957
0.286268,4,sma_i,0.252396,0,3183957
0.286268,6,cc_u,1.14301,520,28098
0.286268,7,cc_r_est,4.492925,0,28098
0.28683,1,laser,4.449415,1911009149,1797031
0.287247,7,cc_r_est,4.494048,0,28099
0.287247,6,cc_u,1.142358,519,28099
0.287247,4,sma_i,0.251472,0,3183958
0.287247,3,sma_v,1.170347,519,3183958
0.287839,2,load,1.900607,3188690,1797024
0.288249,3,sma_v,1.290129,516,3183959
0.288249,4,sma_i,0.256067,0,3183959
0.288249,6,cc_u,1.138273,516,28100
0.288249,7,cc_r_est,4.493331,0,28100
0.288846,1,laser,4.448634,1910673678,1797032
0.289253,3,sma_v,1.10784,516,3183960
0.289253,4,sma_i,0.30531,0,3183960
0.289253,6,cc_u,1.138273,516,28101
0.289253,7,cc_r_est,4.493331,0,28101
0.289855,2,load,1.903528,3193590,1797025
0.290258,7,cc_r_est,4.507395,0,28102
0.290258,6,cc_u,1.160182,534,28102
0.290258,3,sma_v,1.063834,534,3183961
0.290258,4,sma_i,0.22155,0,3183961
0.290862,1,laser,4.44864,1910676380,1797033
0.29124,3,sma_v,1.300039,534,3183962
0.29124,4,sma_i,0.213098,0,3183962
0.29124,6,cc_u,1.160182,534,28103
0.29124,7,cc_r_est,4.507395,0,28103
0.291871,2,load,1.901782,3190660,1797026
0.292243,6,cc_u,1.160182,534,28104
0.292243,3,sma_v,1.125621,534,3183963
0.292243,4,sma_i,0.307092,0,3183963
0.292243,7,cc_r_est,4.507395,0,28104
0.292878,1,laser,4.447848,1910336169,1797034
0.293243,7,cc_r_est,4.507395,0,28105
0.293243,6,cc_u,1.160182,534,28105
0.293243,4,sma_i,0.28732,0,3183964
0.293243,3,sma_v,1.102394,534,3183964
0.293887,2,load,1.903152,3192960,1797027
0.294243,3,sma_v,1.161445,534,3183965
0.294243,4,sma_i,0.284639,0,3183965
0.294243,6,cc_u,1.160182,534,28106
0.294243,7,cc_r_est,4.507395,0,28106
0.294894,1,laser,4.447848,1910336169,1797035
0.295248,3,sma_v,1.167516,537,3183966
0.295248,4,sma_i,0.245077,0,3183966
0.295248,6,cc_u,1.164595,537,28107
0.295248,7,cc_r_est,4.51233,0,28107
0.295903,2,load,1.903152,3192960,1797028
0.296255,7,cc_r_est,4.513249,0,28108
0.296255,6,cc_u,1.161116,534,28108
0.296255,4,sma_i,0.255713,0,3183967
0.296255,3,sma_v,1.066617,534,3183967
0.29691,1,laser,4.446276,1909660737,1797036
0.29726,3,sma_v,1.119286,549,3183968
0.29726,4,sma_i,0.226739,0,3183968
0.29726,6,cc_u,1.179551,549,28109
0.29726,7,cc_r_est,4.526524,0,28109
0.297919,2,load,1.9036,3193710,1797029
0.29824,3,sma_v,1.140833,546,3183969
0.29824,4,sma_i,0.257147,0,3183969
0.29824,6,cc_u,1.175335,546,28110
0.29824,7,cc_r_est,4.527817,0,28110
0.298926,1,laser,4.446018,1909550293,1797037
0.299242,7,cc_r_est,4.527817,0,28111
0.299242,6,cc_u,1.175335,546,28111
0.299242,4,sma_i,0.21431,0,3183970
0.299242,3,sma_v,1.21193,546,3183970
0.299935,2,load,1.904416,3195080,1797030
0.300254,3,sma_v,1.323026,542,3183971
0.300254,4,sma_i,0.257621,0,3183971
0.300254,6,cc_u,1.17054,542,28112
0.300254,7,cc_r_est,4.528574,0,28112
0.300935,1,laser,4.446749,1909864130,1797038
0.30124,3,sma_v,1.286002,542,3183972
0.30124,4,sma_i,0.291315,0,3183972
0.30124,6,cc_u,1.17054,542,28113
0.30124,7,cc_r_est,4.528574,0,28113
0.301951,2,load,1.903617,3193740,1797031
0.30225,7,cc_r_est,4.528574,0,28114
0.30225,6,cc_u,1.17054,542,28114
0.30225,4,sma_i,0.290253,0,3183973
0.30225,3,sma_v,1.176514,542,3183973
0.302951,1,laser,4.44594,1909516569,1797039
0.303262,3,sma_v,1.105993,536,3183974
0.303262,4,sma_i,0.261688,0,3183974
0.303262,6,cc_u,1.162609,536,28115
0.303262,7,cc_r_est,4.527357,0,28115
0.303961,2,load,1.905626,3197110,1797032
0.304248,3,sma_v,1.010877,530,3183975
0.304248,4,sma_i,0.260476,0,3183975
0.304248,6,cc_u,1.15558,530,28116
0.304248,7,cc_r_est,4.525984,0,28116
0.304971,1,laser,4.44594,1909516569,1797040
0.305259,6,cc_u,1.137666,515,28117
0.305259,4,sma_i,0.274729,0,3183976
0.305259,7,cc_r_est,4.518952,0,28117
0.305259,3,sma_v,1.195973,515,3183976
0.30598,2,load,1.905626,3197110,1797033
0.306243,3,sma_v,1.072232,502,3183977
0.306243,4,sma_i,0.273475,0,3183977
0.306243,7,cc_r_est,4.511264,0,28118
0.306243,6,cc_u,1.120842,502,28118
0.306987,1,laser,4.445953,1909522471,1797041
0.307255,3,sma_v,1.149831,519,3183978
0.307255,4,sma_i,0.222498,0,3183978
0.307255,6,cc_u,1.141698,519,28119
0.307255,7,cc_r_est,4.522828,0,28119
0.307996,2,load,1.904023,3194420,1797034
0.308243,7,cc_r_est,4.536943,0,28120
0.308243,4,sma_i,0.220357,0,3183979
0.308243,6,cc_u,1.164171,537,28120
0.308243,3,sma_v,1.107576,537,3183979
0.309003,1,laser,4.445333,1909255836,1797042
0.309256,3,sma_v,1.173034,534,3183980
0.309256,4,sma_i,0.256145,0,3183980
0.309256,6,cc_u,1.160181,534,28121
0.309256,7,cc_r_est,4.53712,0,28121
0.310012,2,load,1.903987,3194360,1797035
0.310241,7,cc_r_est,4.53712,0,28122
0.310241,6,cc_u,1.160181,534,28122
0.310241,3,sma_v,1.100954,534,3183981
0.310241,4,sma_i,0.293511,0,3183981
0.311019,1,laser,4.443699,1908554412,1797043
0.311251,3,sma_v,1.193502,545,3183982
0.311251,4,sma_i,0.232732,0,3183982
0.311251,6,cc_u,1.173927,545,28123
0.311251,7,cc_r_est,4.546924,0,28123
0.312028,2,load,1.902759,3192300,1797036
0.312269,3,sma_v,1.124973,541,3183983
0.312269,4,sma_i,0.257638,0,3183983
0.312269,6,cc_u,1.168904,541,28124
0.312269,7,cc_r_est,4.547137,0,28124
0.313028,1,laser,4.443155,1908320541,1797044
0.313248,4,sma_i,0.254657,0,3183984
0.313248,7,cc_r_est,4.548049,0,28125
0.313248,3,sma_v,1.066785,538,3183984
0.313248,6,cc_u,1.166179,538,28125
0.314044,2,load,1.903617,3193740,1797037
0.314255,3,sma_v,1.145344,533,3183985
0.314255,4,sma_i,0.26044,0,3183985
0.314255,6,cc_u,1.158995,533,28126
0.314255,7,cc_r_est,4.546516,0,28126
0.315044,1,laser,4.443155,1908320541,1797045
0.315265,3,sma_v,1.305102,541,3183986
0.315265,4,sma_i,0.236733,0,3183986
0.315265,6,cc_u,1.169598,541,28127
0.315265,7,cc_r_est,4.554161,0,28127
0.316053,2,load,1.903617,3193740,1797038
0.31625,7,cc_r_est,4.554161,0,28128
0.31625,4,sma_i,0.303787,0,3183987
0.31625,6,cc_u,1.169598,541,28128
0.31625,3,sma_v,1.085477,541,3183987
0.31706,1,laser,4.443797,1908596365,1797046
0.317252,3,sma_v,1.056468,541,3183988
0.317252,4,sma_i,0.212672,0,3183988
0.317252,6,cc_u,1.169598,541,28129
0.317252,7,cc_r_est,4.554161,0,28129
0.318069,2,load,1.906645,3198820,1797039
0.318263,3,sma_v,1.149735,546,3183989
0.318263,4,sma_i,0.243068,0,3183989
0.318263,6,cc_u,1.175537,546,28130
0.318263,7,cc_r_est,4.559784,0,28130
0.319076,1,laser,4.442845,1908187642,1797047
0.319249,7,cc_r_est,4.563783,0,28131
0.319249,4,sma_i,0.247675,0,3183990
0.319249,6,cc_u,1.178032,548,28131
0.319249,3,sma_v,1.178577,548,3183990
0.320085,2,load,1.907492,3200240,1797040
0.320251,3,sma_v,1.095891,548,3183991
0.320251,4,sma_i,0.215948,0,3183991
0.320251,6,cc_u,1.178032,548,28132
0.320251,7,cc_r_est,4.563783,0,28132
0.321092,1,laser,4.442815,1908174682,1797048
0.321252,3,sma_v,1.34323,544,3183992
0.321252,4,sma_i,0.257626,0,3183992
0.321252,6,cc_u,1.173108,544,28133
0.321252,7,cc_r_est,4.563976,0,28133
0.322101,2,load,1.90987,3204230,1797041
0.322256,4,sma_i,0.261802,0,3183993
0.322256,7,cc_r_est,4.562163,0,28134
0.322256,6,cc_u,1.164932,537,28134
0.322256,3,sma_v,1.21025,537,3183993
0.323108,1,laser,4.441981,1907816274,1797049
0.323259,3,sma_v,1.107073,532,3183994
0.323259,4,sma_i,0.259372,0,3183994
0.323259,6,cc_u,1.158428,532,28135
0.323259,7,cc_r_est,4.560621,0,28135
0.324117,2,load,1.907593,3200410,1797042
0.324239,3,sma_v,1.126484,528,3183995
0.324239,4,sma_i,0.258166,0,3183995
0.324239,6,cc_u,1.15283,528,28136
0.324239,7,cc_r_est,4.559056,0,28136
0.325124,1,laser,4.440231,1907064584,1797050
0.325245,7,cc_r_est,4.557884,0,28137
0.325245,4,sma_i,0.255869,0,3183996
0.325245,6,cc_u,1.148685,524,28137
0.325245,3,sma_v,1.061003,524,3183996
0.326133,2,load,1.907593,3200410,1797043
0.326251,3,sma_v,1.314148,524,3183997
0.326251,4,sma_i,0.295718,0,3183997
0.326251,6,cc_u,1.148685,524,28138
0.326251,7,cc_r_est,4.557884,0,28138
0.32714,1,laser,4.440231,1907064584,1797051
0.327254,3,sma_v,1.337735,537,3183998
0.327254,4,sma_i,0.229211,0,3183998
0.327254,6,cc_u,1.16478,537,28139
0.327254,7,cc_r_est,4.567784,0,28139
0.328149,2,load,1.911235,3206520,1797044
0.32824,6,cc_u,1.153037,528,28140
0.32824,7,cc_r_est,4.563509,0,28140
0.32824,3,sma_v,1.16562,528,3183999
0.32824,4,sma_i,0.266709,0,3183999
0.329156,1,laser,4.439429,1906720272,1797052
0.329248,3,sma_v,1.275156,518,3184000
0.329248,4,sma_i,0.265605,0,3184000
0.329248,6,cc_u,1.141541,518,28141
0.329248,7,cc_r_est,4.558624,0,28141
0.330165,2,load,1.912832,3209200,1797045
0.330257,7,cc_r_est,4.558829,0,28142
0.330257,3,sma_v,1.150455,519,3184001
0.330257,4,sma_i,0.2499,0,3184001
0.330257,6,cc_u,1.141658,519,28142
0.331172,1,laser,4.440074,1906997197,1797053
0.33124,4,sma_i,0.23401,0,3184002
0.33124,6,cc_u,1.153644,528,28143
0.33124,3,sma_v,1.247058,528,3184002
0.33124,7,cc_r_est,4.565681,0,28143
0.332181,2,load,1.914758,3212430,1797046
0.332258,7,cc_r_est,4.565681,0,28144
0.332258,6,cc_u,1.153644,528,28144
0.332258,3,sma_v,1.126244,528,3184003
0.332258,4,sma_i,0.294489,0,3184003
0.333188,1,laser,4.439234,1906636731,1797054
0.333244,3,sma_v,1.155782,544,3184004
0.333244,4,sma_i,0.225299,0,3184004
0.333244,6,cc_u,1.172544,544,28145
0.333244,7,cc_r_est,4.577576,0,28145
0.334197,2,load,1.908714,3202290,1797047
0.334259,3,sma_v,1.103665,543,3184005
0.334259,4,sma_i,0.252024,0,3184005
0.334259,6,cc_u,1.171615,543,28146
0.334259,7,cc_r_est,4.579227,0,28146
0.335204,1,laser,4.43924,1906639131,1797055
0.335244,6,cc_u,1.164643,537,28147
0.335244,4,sma_i,0.26017,0,3184006
0.335244,7,cc_r_est,4.577597,0,28147
0.335244,3,sma_v,1.30551,537,3184006
0.336213,2,load,1.908714,3202290,1797048
0.336256,3,sma_v,1.149927,537,3184007
0.336256,4,sma_i,0.290823,0,3184007
0.336256,6,cc_u,1.164643,537,28148
0.336256,7,cc_r_est,4.577597,0,28148
0.33722,1,laser,4.43924,1906639131,1797056
0.337244,7,cc_r_est,4.578685,0,28149
0.337244,6,cc_u,1.163867,537,28149
0.337244,4,sma_i,0.251628,0,3184008
0.337244,3,sma_v,1.234773,537,3184008
0.338229,2,load,1.908386,3201740,1797049
0.338258,4,sma_i,0.226751,0,3184009
0.338258,6,cc_u,1.182381,551,28150
0.338258,7,cc_r_est,4.590896,0,28150
0.338258,3,sma_v,1.250874,551,3184009
0.339236,1,laser,4.438512,1906326227,1797057
0.339251,6,cc_u,1.16777,540,28151
0.339251,7,cc_r_est,4.586108,0,28151
0.339251,4,sma_i,0.27062,0,3184010
0.339251,3,sma_v,1.17625,540,3184010
0.34024,3,sma_v,1.131499,540,3184011
0.34024,4,sma_i,0.303445,0,3184011
0.34024,6,cc_u,1.16777,540,28152
0.34024,7,cc_r_est,4.586108,0,28152
0.340245,2,load,1.909614,3203800,1797050
0.341252,1,laser,4.436535,1905477071,1797058
0.341254,6,cc_u,1.16777,540,28153
0.341254,4,sma_i,0.284285,0,3184012
0.341254,7,cc_r_est,4.586108,0,28153
0.341254,3,sma_v,1.18196,540,3184012
0.342241,3,sma_v,1.354243,540,3184013
0.342241,4,sma_i,0.207021,0,3184013
0.342241,6,cc_u,1.16777,540,28154
0.342241,7,cc_r_est,4.586108,0,28154
0.342261,2,load,1.909894,3204270,1797051
0.343255,7,cc_r_est,4.583051,0,28155
0.343255,3,sma_v,1.11192,532,3184014
0.343255,4,sma_i,0.262575,0,3184014
0.343255,6,cc_u,1.158657,532,28155
0.343268,1,laser,4.435699,1905118367,1797059
0.344244,7,cc_r_est,4.580819,0,28156
0.344244,4,sma_i,0.258676,0,3184015
0.344244,6,cc_u,1.152489,527,28156
0.344244,3,sma_v,1.277316,527,3184015
0.344277,2,load,1.908392,3201750,1797052
0.345253,3,sma_v,1.097259,527,3184016
0.345253,4,sma_i,0.196248,0,3184016
0.345253,6,cc_u,1.152489,527,28157
0.345253,7,cc_r_est,4.580819,0,28157
0.345278,1,laser,4.436493,1905459517,1797060
0.346239,7,cc_r_est,4.582437,0,28158
0.346239,3,sma_v,1.299991,529,3184017
0.346239,6,cc_u,1.1545,529,28158
0.346239,4,sma_i,0.247507,0,3184017
0.346287,2,load,1.907808,3200770,1797053
0.347253,3,sma_v,1.148752,540,3184018
0.347253,4,sma_i,0.232972,0,3184018
0.347253,6,cc_u,1.1678,540,28159
0.347253,7,cc_r_est,4.590611,0,28159
0.347294,1,laser,4.436493,1905459517,1797061
0.348268,7,cc_r_est,4.59767,0,28160
0.348268,4,sma_i,0.237825,0,3184019
0.348268,6,cc_u,1.177689,548,28160
0.348268,3,sma_v,1.290489,548,3184019
0.348303,2,load,1.907808,3200770,1797054
0.349251,3,sma_v,1.180497,547,3184020
0.349251,4,sma_i,0.252588,0,3184020
0.349251,6,cc_u,1.176355,547,28161
0.349251,7,cc_r_est,4.599066,0,28161
0.34931,1,laser,4.435955,1905227916,1797062
0.350267,4,sma_i,0.264777,0,3184021
0.350267,7,cc_r_est,4.595643,0,28162
0.350267,3,sma_v,1.142993,538,3184021
0.350267,6,cc_u,1.16572,538,28162
0.350319,2,load,1.908517,3201960,1797055
0.351256,7,cc_r_est,4.593772,0,28163
0.351256,6,cc_u,1.159703,533,28163
0.351256,4,sma_i,0.25855,0,3184022
0.351256,3,sma_v,1.283147,533,3184022
0.351326,1,laser,4.436452,1905441547,1797063
0.352271,3,sma_v,1.24893,528,3184023
0.352271,4,sma_i,0.259162,0,3184023
0.352271,6,cc_u,1.152935,528,28164
0.352271,7,cc_r_est,4.591144,0,28164
0.352335,2,load,1.913065,3209590,1797056
0.353277,6,cc_u,1.131677,511,28165
0.353277,7,cc_r_est,4.58126,0,28165
0.353277,4,sma_i,0.27831,0,3184024
0.353277,3,sma_v,1.136394,511,3184024
0.353342,1,laser,4.436444,1905438362,1797064
0.354237,3,sma_v,1.122357,511,3184025
0.354237,4,sma_i,0.194634,0,3184025
0.354237,6,cc_u,1.131677,511,28166
0.354237,7,cc_r_est,4.58126,0,28166
0.354351,2,load,1.912326,3208350,1797057
0.355252,6,cc_u,1.130923,510,28167
0.355252,4,sma_i,0.250596,0,3184026
0.355252,7,cc_r_est,4.579824,0,28167
0.355252,3,sma_v,1.146808,510,3184026
0.355358,1,laser,4.434863,1904759243,1797065
0.356242,4,sma_i,0.2581,0,3184027
0.356242,3,sma_v,1.121038,505,3184027
0.356242,6,cc_u,1.124603,505,28168
0.356242,7,cc_r_est,4.575552,0,28168
0.356367,2,load,1.909858,3204210,1797058
0.357252,6,cc_u,1.124603,505,28169
0.357252,3,sma_v,1.133251,505,3184028
0.357252,7,cc_r_est,4.575552,0,28169
0.357252,4,sma_i,0.280008,0,3184028
0.357374,1,laser,4.434863,1904759243,1797066
0.358262,3,sma_v,1.198949,505,3184029
0.358262,4,sma_i,0.218125,0,3184029
0.358262,6,cc_u,1.124603,505,28170
0.358262,7,cc_r_est,4.575552,0,28170
0.358383,2,load,1.909858,3204210,1797059
0.359275,3,sma_v,1.060763,503,3184030
0.359275,4,sma_i,0.25203,0,3184030
0.359275,6,cc_u,1.122641,503,28171
0.359275,7,cc_r_est,4.573063,0,28171
0.35939,1,laser,4.434121,1904440552,1797067
0.360264,7,cc_r_est,4.570093,0,28172
0.360264,6,cc_u,1.119877,501,28172
0.360264,4,sma_i,0.253127,0,3184031
0.360264,3,sma_v,1.143041,501,3184031
0.360399,2,load,1.914024,3211200,1797060
0.361276,3,sma_v,1.014381,494,3184032
0.361276,4,sma_i,0.260998,0,3184032
0.361276,6,cc_u,1.111094,494,28173
0.361276,7,cc_r_est,4.563955,0,28173
0.361406,1,laser,4.434774,1904721145,1797068
0.362241,3,sma_v,1.049965,494,3184033
0.362241,4,sma_i,0.214994,0,3184033
0.362241,6,cc_u,1.111094,494,28174
0.362241,7,cc_r_est,4.563955,0,28174
0.362415,2,load,1.913452,3210240,1797061
0.363248,7,cc_r_est,4.563571,0,28175
0.363248,4,sma_i,0.244393,0,3184034
0.363248,6,cc_u,1.11466,497,28175
0.363248,3,sma_v,1.203796,497,3184034
0.363422,1,laser,4.433993,1904385579,1797069
0.364252,3,sma_v,1.286602,497,3184035
0.364252,4,sma_i,0.209529,0,3184035
0.364252,6,cc_u,1.11466,497,28176
0.364252,7,cc_r_est,4.563571,0,28176
0.364431,2,load,1.913554,3210410,1797062
0.36524,3,sma_v,1.210346,494,3184036
0.36524,4,sma_i,0.254519,0,3184036
0.36524,6,cc_u,1.110771,494,28177
0.36524,7,cc_r_est,4.559624,0,28177
0.365438,1,laser,4.433444,1904149445,1797070
0.366252,4,sma_i,0.19458,0,3184037
0.366252,7,cc_r_est,4.559624,0,28178
0.366252,6,cc_u,1.110771,494,28178
0.366252,3,sma_v,1.120486,494,3184037
0.366447,2,load,1.91384,3210890,1797063
0.367242,3,sma_v,1.130852,492,3184038
0.367242,4,sma_i,0.25146,0,3184038
0.367242,6,cc_u,1.109067,492,28179
0.367242,7,cc_r_est,4.556566,0,28179
0.367454,1,laser,4.433444,1904149445,1797071
0.368254,3,sma_v,1.16646,484,3184039
0.368254,4,sma_i,0.263409,0,3184039
0.368254,6,cc_u,1.098346,484,28180
0.368254,7,cc_r_est,4.548953,0,28180
0.368463,2,load,1.91384,3210890,1797064
0.369243,7,cc_r_est,4.542988,0,28181
0.369243,4,sma_i,0.257147,0,3184040
0.369243,6,cc_u,1.092272,479,28181
0.369243,3,sma_v,1.114943,479,3184040
0.36947,1,laser,4.432892,1903912862,1797072
0.370256,3,sma_v,1.090396,496,3184041
0.370256,4,sma_i,0.220896,0,3184041
0.370256,6,cc_u,1.113675,496,28182
0.370256,7,cc_r_est,4.551841,0,28182
0.370479,2,load,1.912874,3209270,1797065
0.371244,3,sma_v,1.11144,512,3184042
0.371244,4,sma_i,0.2232,0,3184042
0.371244,6,cc_u,1.133319,512,28183
0.371244,7,cc_r_est,4.561264,0,28183
0.37148,1,laser,4.430642,1902946261,1797073
0.372255,7,cc_r_est,4.550851,0,28184
0.372255,6,cc_u,1.112793,495,28184
0.372255,4,sma_i,0.277242,0,3184043
0.372255,3,sma_v,1.107672,495,3184043
0.372488,2,load,1.915777,3214140,1797066
0.373243,3,sma_v,1.043846,488,3184044
0.373243,4,sma_i,0.261892,0,3184044
0.373243,6,cc_u,1.103573,488,28185
0.373243,7,cc_r_est,4.544387,0,28185
