t_s,laser,load,sma_v,sma_i,cc_u,cc_r_est,laser_mm,force_mN,power_W,sma_r,phase
-1.99991,4.555797,1.833922,0.469411,0.099357,0.500763,4.89185,-4.12226665,179.781024,0.0466392687,4.72448846,pre
-1.999407,4.555871,1.833922,0.469411,0.099357,0.500763,4.89185,-4.1224153,179.781024,0.0466392687,4.72448846,pre
-1.998901,4.555945,1.833922,0.50971,0.103442,0.5003815,4.889288,-4.12256396,179.781024,0.0527254218,4.9274956,pre
-1.998405,4.556019,1.833922,0.550009,0.107527,0.5,4.886726,-4.12271261,179.781024,0.0591408177,5.11507807,pre
-1.997894,4.556093,1.833922,0.507862,0.1058985,0.5,4.8857485,-4.12286127,179.781024,0.053781824,4.79574309,pre
-1.997423,4.556093,1.833922,0.465715,0.10427,0.5,4.884771,-4.12286127,179.781024,0.048560103,4.4664333,pre
-1.996885,4.556093,1.833922,0.4549055,0.1059015,0.5,4.8822015,-4.12286127,179.781024,0.0481751748,4.29555294,pre
-1.996415,4.556093,1.83494275,0.444096,0.107533,0.5,4.879632,-4.12286127,179.881089,0.0477549752,4.12985781,pre
-1.995878,4.556093,1.8359635,0.527106,0.108022,0.5,4.8766545,-4.12286127,179.981154,0.0569390443,4.87961712,pre
-1.995407,4.55571425,1.83698425,0.610116,0.108511,0.5,4.873677,-4.12210041,180.081219,0.0662042973,5.6226189,pre
-1.994869,4.5553355,1.838005,0.549421,0.139557,0.5,4.873677,-4.12133956,180.181284,0.0766755465,3.93689317,pre
-1.9944,4.55495675,1.8374015,0.488726,0.170603,0.5,4.873677,-4.12057871,180.122123,0.0833781218,2.86469757,pre
-1.993868,4.554578,1.836798,0.5233865,0.138387,0.5,4.8719245,-4.11981785,180.062961,0.0724298876,3.78204961,pre
-1.99342,4.5545135,1.8361945,0.558047,0.106171,0.5,4.870172,-4.11968828,180.003799,0.059248408,5.25611514,pre
-1.992859,4.554449,1.835591,0.536812,0.0905265,0.5,4.870172,-4.11955871,179.944638,0.0485957115,5.92988793,pre
-1.992415,4.5543845,1.83552975,0.515577,0.074882,0.5,4.870172,-4.11942914,179.938633,0.0386074369,6.8851927,pre
-1.991849,4.55432,1.8354685,0.4841915,0.0810485,0.5,4.870172,-4.11929957,179.932629,0.0392429948,5.97409576,pre
-1.991408,4.55459325,1.83540725,0.452806,0.087215,0.5,4.870172,-4.11984849,179.926625,0.0394914753,5.19183627,pre
-1.99084,4.5548665,1.835346,0.4775085,0.092053,0.501408,4.873348,-4.12039741,179.92062,0.04395609,5.18732143,pre
-1.990398,4.55513975,1.83441925,0.502211,0.096891,0.502816,4.876524,-4.12094633,179.82977,0.048659726,5.18325747,pre
-1.989833,4.555413,1.8334925,0.5099375,0.1008475,0.501408,4.8756795,-4.12149525,179.73892,0.051425922,5.05652098,pre
-1.989417,4.55529875,1.83256575,0.517664,0.104804,0.5,4.874835,-4.12126573,179.64807,0.0542532579,4.93935346,pre
-1.988824,4.5551845,1.831639,0.512529,0.1192815,0.5,4.874835,-4.12103622,179.55722,0.0611352279,4.2968021,pre
-1.98841,4.55507025,1.831639,0.507394,0.133759,0.5,4.874835,-4.12080671,179.55722,0.067868514,3.79334475,pre
-1.987817,4.554956,1.831639,0.5058465,0.101126,0.5,4.874835,-4.1205772,179.55722,0.0511542332,5.00214089,pre
-1.987404,4.554956,1.831639,0.504299,0.068493,0.5,4.874835,-4.1205772,179.55722,0.0345409514,7.3627816,pre
-1.986808,4.554956,1.831639,0.5026555,0.106996,0.5,4.874835,-4.1205772,179.55722,0.0537821279,4.69789058,pre
-1.986427,4.554956,1.83153325,0.501012,0.145499,0.5,4.874835,-4.1205772,179.546853,0.072896745,3.44340511,pre
-1.985808,4.554956,1.8314275,0.453622,0.1142425,0.5,4.874835,-4.1205772,179.536486,0.0518229113,3.97069392,pre
-1.985394,4.55508475,1.83132175,0.406232,0.082986,0.5,4.874835,-4.12083584,179.526119,0.0337115688,4.89518714,pre
-1.984792,4.5552135,1.831216,0.4547735,0.0843,0.5,4.874835,-4.12109448,179.515753,0.038337406,5.39470344,pre
-1.984424,4.55534225,1.831037,0.503315,0.085614,0.5,4.874835,-4.12135312,179.498205,0.0430908104,5.87888663,pre
-1.983792,4.555471,1.830858,0.5758995,0.113721,0.5,4.874835,-4.12161176,179.480658,0.065491867,5.06414383,pre
-1.983404,4.5555505,1.830679,0.648484,0.141828,0.5,4.874835,-4.12177146,179.46311,0.0919731888,4.57232704,pre
-1.982783,4.55563,1.8305,0.532505,0.118106,0.5024185,4.879429,-4.12193117,179.445562,0.0628920355,4.50870405,pre
-1.982394,4.5557095,1.83062975,0.416526,0.094384,0.504837,4.884023,-4.12209087,179.458282,0.03931339,4.41309968,pre
-1.981776,4.555789,1.8307595,0.4642755,0.0783915,0.504837,4.884023,-4.12225058,179.471001,0.0363952529,5.92252349,pre
-1.981424,4.55536375,1.83088925,0.512025,0.062399,0.504837,4.884023,-4.12139631,179.483721,0.031949848,8.20566035,pre
-1.980767,4.5549385,1.831019,0.4729855,0.084372,0.5024265,4.882505,-4.12054204,179.49644,0.0399067326,5.6059534,pre
-1.980398,4.55451325,1.83044075,0.433946,0.106345,0.500016,4.880987,-4.11968778,179.439754,0.0461479874,4.08054916,pre
-1.97976,4.554088,1.8298625,0.474797,0.107215,0.500008,4.878214,-4.11883351,179.383068,0.0509053604,4.42845684,pre
-1.979391,4.55401125,1.82928425,0.515648,0.108085,0.5,4.875441,-4.11867933,179.326381,0.0557338141,4.77076375,pre
-1.978751,4.5539345,1.828706,0.545534,0.107467,0.5,4.8733485,-4.11852515,179.269695,0.0586269024,5.07629319,pre
-1.978412,4.55385775,1.82830525,0.57542,0.106849,0.5,4.871256,-4.11837097,179.230409,0.0614830516,5.38535691,pre
-1.977744,4.553781,1.8279045,0.4798245,0.10618,0.5,4.8698095,-4.11821679,179.191123,0.0509477654,4.5189725,pre
-1.977413,4.553781,1.82750375,0.384229,0.105511,0.5,4.868363,-4.11821679,179.151837,0.040540386,3.64160135,pre
-1.976735,4.553781,1.827103,0.4693025,0.105442,0.5,4.8670225,-4.11821679,179.112551,0.0494841942,4.45081182,pre
-1.976413,4.553781,1.827103,0.554376,0.105373,0.5,4.865682,-4.11821679,179.112551,0.0584162622,5.26108206,pre
-1.975728,4.553781,1.827103,0.513489,0.096321,0.5,4.865682,-4.11821679,179.112551,0.049459774,5.33101816,pre
-1.975417,4.55408675,1.827103,0.472602,0.087269,0.5,4.865682,-4.118831,179.112551,0.0412435039,5.41546254,pre
-1.974719,4.5543925,1.827103,0.4658235,0.091843,0.5015885,4.869148,-4.11944521,179.112551,0.0427826277,5.07195431,pre
-1.97442,4.55469825,1.8285185,0.459045,0.096417,0.503177,4.872614,-4.12005942,179.251314,0.0442597418,4.76103799,pre
-1.973712,4.555004,1.829934,0.471594,0.0912465,0.503177,4.872614,-4.12067362,179.390077,0.0430313019,5.16835166,pre
-1.973424,4.5549315,1.8313495,0.484143,0.086076,0.503177,4.872614,-4.12052798,179.52884,0.0416730929,5.62459919,pre
-1.972703,4.554859,1.832765,0.4558775,0.095407,0.5015885,4.8718575,-4.12038234,179.667602,0.0434939046,4.77823954,pre
-1.972405,4.5547865,1.83325525,0.427612,0.104738,0.5,4.871101,-4.1202367,179.715662,0.0447872257,4.0826825,pre
-1.971696,4.554714,1.8337455,0.5401835,0.1054665,0.5,4.869335,-4.12009106,179.763722,0.0569712631,5.12184912,pre
-1.971406,4.55486825,1.83423575,0.652755,0.106195,0.5,4.867569,-4.12040092,179.811781,0.0693193172,6.14675832,pre
-1.970687,4.5550225,1.834726,0.547046,0.106972,0.5,4.8651075,-4.12071079,179.859841,0.0585186047,5.11391766,pre
-1.970409,4.55517675,1.83454125,0.441337,0.107749,0.5,4.862646,-4.12102065,179.84173,0.0475536204,4.09597305,pre
-1.96968,4.555331,1.8343565,0.4379535,0.1059495,0.5,4.8619735,-4.12133052,179.823619,0.0464009543,4.1336061,pre
-1.969408,4.555471,1.83417175,0.43457,0.10415,0.5,4.861301,-4.12161176,179.805507,0.0452604655,4.17253961,pre
-1.968671,4.555611,1.833987,0.4824875,0.104282,0.5,4.8605105,-4.121893,179.787396,0.0503147615,4.62675725,pre
-1.968409,4.555751,1.83305275,0.530405,0.104414,0.5,4.85972,-4.12217424,179.695811,0.0553817077,5.07982646,pre
-1.967664,4.555891,1.8321185,0.499092,0.1064565,0.5,4.8569905,-4.12245548,179.604225,0.0531315875,4.68822477,pre
-1.96741,4.555891,1.83118425,0.467779,0.108499,0.5,4.854261,-4.12245548,179.51264,0.0507535537,4.31136693,pre
-1.966655,4.555891,1.83025,0.570333,0.0918195,0.5,4.854261,-4.12245548,179.421055,0.0523676909,6.21145835,pre
-1.966411,4.555891,1.83025,0.672887,0.07514,0.5,4.854261,-4.12245548,179.421055,0.0505607292,8.95511046,pre
-1.965654,4.555891,1.83025,0.574868,0.0691625,0.5,4.854261,-4.12245548,179.421055,0.0397593081,8.31184529,pre
-1.96541,4.555515,1.83025,0.476849,0.063185,0.5,4.854261,-4.12170015,179.421055,0.0301297041,7.5468703,pre
-1.964645,4.555139,1.83025,0.573944,0.0928635,0.5,4.854261,-4.12094482,179.421055,0.0532984486,6.18051226,pre
-1.964418,4.554763,1.83065075,0.671039,0.122542,0.5,4.854261,-4.12018949,179.460341,0.0822304611,5.4759919,pre
-1.963638,4.554387,1.8310515,0.560987,0.139404,0.5,4.854261,-4.11943416,179.499626,0.0782038317,4.02418152,pre
-1.963413,4.55427775,1.83145225,0.450935,0.156266,0.5,4.854261,-4.11921469,179.538912,0.0704658087,2.88568851,pre
-1.962629,4.5541685,1.831853,0.453334,0.116528,0.5,4.854261,-4.11899522,179.578198,0.0528261044,3.89034395,pre
-1.962409,4.55405925,1.8317205,0.455733,0.07679,0.5,4.854261,-4.11877576,179.565209,0.0349957371,5.9347962,pre
-1.961622,4.55395,1.831588,0.4782045,0.093958,0.5,4.8503925,-4.11855629,179.55222,0.0449311384,5.08955597,pre
-1.961399,4.554232,1.8314555,0.500676,0.111126,0.5,4.846524,-4.11912279,179.539231,0.0556381212,4.50548027,pre
-1.960613,4.554514,1.831323,0.5029915,0.1080815,0.5,4.8455995,-4.11968928,179.526242,0.0543640758,4.6538168,pre
-1.960417,4.554796,1.83159275,0.505307,0.105037,0.5,4.844675,-4.12025578,179.552686,0.0530759314,4.8107524,pre
-1.959606,4.555078,1.8318625,0.5591155,0.0901905,0.5,4.844675,-4.12082228,179.57913,0.0504269065,6.19927265,pre
-1.959413,4.555022,1.83213225,0.612924,0.075344,0.5,4.844675,-4.12070978,179.605573,0.0461801459,8.13500743,pre
-1.958597,4.554966,1.832402,0.556548,0.090083,0.5,4.84386,-4.12059729,179.632017,0.0501355135,6.17816902,pre
-1.958405,4.55491,1.833144,0.500172,0.104822,0.5,4.843045,-4.12048479,179.704756,0.0524290294,4.77163191,pre
-1.95759,4.554854,1.833886,0.5170405,0.1051455,0.5,4.8419505,-4.1203723,179.777495,0.0543644819,4.91738115,pre
-1.957421,4.554854,1.834628,0.533909,0.105469,0.5,4.840856,-4.1203723,179.850234,0.0563108483,5.0622363,pre
-1.956581,4.554854,1.83537,0.524263,0.092596,0.5,4.840856,-4.1203723,179.922973,0.0485446567,5.66183204,pre
-1.956416,4.554854,1.83537,0.514617,0.079723,0.5,4.840856,-4.1203723,179.922973,0.0410268111,6.45506316,pre
-1.955574,4.554854,1.83537,0.518828,0.1147045,0.5,4.840856,-4.1203723,179.922973,0.0595119063,4.52317041,pre
-1.955409,4.5549485,1.83537,0.523039,0.149686,0.5,4.840856,-4.12056213,179.922973,0.0782916158,3.49424128,pre
-1.954565,4.555043,1.83537,0.5076345,0.112278,0.5,4.840856,-4.12075197,179.922973,0.0569961864,4.52122856,pre
-1.9544,4.5551375,1.8350765,0.49223,0.07487,0.5,4.840856,-4.12094181,179.894201,0.0368532601,6.5744624,pre
-1.953558,4.555232,1.834783,0.4885105,0.092734,0.5,4.837456,-4.12113164,179.865429,0.0453015327,5.26786831,pre
-1.953416,4.555372,1.8344895,0.484791,0.110598,0.5,4.834056,-4.12141288,179.836657,0.053616915,4.38336136,pre
-1.952549,4.555512,1.834196,0.4728055,0.10684,0.5,4.834236,-4.12169412,179.807885,0.0505145396,4.42536035,pre
-1.952414,4.555652,1.83392775,0.46082,0.103082,0.5,4.834416,-4.12197536,179.781588,0.0475022472,4.47042161,pre
-1.951542,4.555792,1.8336595,0.535972,0.090008,0.5,4.834416,-4.1222566,179.755291,0.0482417678,5.95471514,pre
-1.951416,4.55538875,1.83339125,0.611124,0.076934,0.5,4.834416,-4.12144653,179.728994,0.0470162138,7.94348403,pre
-1.950533,4.5549855,1.833123,0.522211,0.0792285,0.5,4.834416,-4.12063646,179.702697,0.0413739942,6.5912014,pre
-1.950409,4.55458225,1.83294725,0.433298,0.081523,0.5,4.834416,-4.11982639,179.685469,0.0353237529,5.31503993,pre
-1.949532,4.554179,1.8327715,0.4680785,0.089381,0.501298,4.837782,-4.11901632,179.66824,0.0418373244,5.23689039,pre
-1.9494,4.55399525,1.83259575,0.502859,0.097239,0.502596,4.841148,-4.11864719,179.651011,0.0488975063,5.17137157,pre
-1.948523,4.5538115,1.83242,0.507322,0.092377,0.502596,4.841148,-4.11827806,179.633782,0.0468648844,5.49186486,pre
-1.948423,4.55362775,1.83359125,0.511785,0.087515,0.502596,4.841148,-4.11790894,179.7486,0.0447888643,5.84796892,pre
-1.947513,4.553444,1.8347625,0.5108015,0.0997645,0.502596,4.841148,-4.11753981,179.863419,0.0509598562,5.12007277,pre
-1.947417,4.55366625,1.83593375,0.509818,0.112014,0.502596,4.841148,-4.11798628,179.978238,0.0571067535,4.55137751,pre
-1.946504,4.5538885,1.837105,0.5126375,0.1002655,0.5075305,4.850315,-4.11843274,180.093057,0.0513998553,5.11280051,pre
-1.946408,4.55411075,1.837105,0.515457,0.088517,0.512465,4.859482,-4.11887921,180.093057,0.0456267073,5.82325429,pre
-1.945497,4.554333,1.837105,0.4663995,0.097215,0.510367,4.859252,-4.11932568,180.093057,0.0453410274,4.79760839,pre
-1.945403,4.554333,1.837105,0.417342,0.105913,0.508269,4.859022,-4.11932568,180.093057,0.0442019432,3.9404228,pre
-1.944488,4.554333,1.837105,0.5213475,0.1046565,0.5071455,4.859639,-4.11932568,180.093057,0.0545624046,4.98151094,pre
-1.944398,4.554333,1.83675775,0.625353,0.1034,0.506022,4.860256,-4.11932568,180.059015,0.0646615002,6.04790135,pre
-1.943481,4.554333,1.8364105,0.5906805,0.121741,0.506022,4.860256,-4.11932568,180.024974,0.0719100348,4.85194388,pre
-1.943422,4.55426975,1.83606325,0.556008,0.140082,0.506022,4.860256,-4.11919862,179.990933,0.0778867127,3.96916092,pre
-1.942472,4.5542065,1.835716,0.616847,0.1092755,0.506022,4.860256,-4.11907156,179.956892,0.0674062643,5.64487923,pre
-1.94242,4.55414325,1.83514375,0.677686,0.078469,0.506022,4.860256,-4.1189445,179.900793,0.0531773427,8.63635321,pre
-1.941472,4.55408,1.8345715,0.561515,0.0910725,0.5047655,4.8604795,-4.11881744,179.844695,0.0511385748,6.16558237,pre
-1.941418,4.5541035,1.83399925,0.445344,0.103676,0.503509,4.860703,-4.11886465,179.788597,0.0461714845,4.29553609,pre
-1.940463,4.554127,1.833427,0.541839,0.106762,0.5017545,4.857689,-4.11891186,179.732499,0.0578478153,5.07520466,pre
-1.940415,4.5541505,1.8329845,0.638334,0.109848,0.5,4.854675,-4.11895906,179.68912,0.0701197132,5.8110662,pre
-1.939456,4.554174,1.832542,0.624405,0.1086395,0.5,4.852485,-4.11900627,179.645742,0.067835047,5.74749516,pre
-1.939412,4.55438175,1.8320995,0.610476,0.107431,0.5,4.850295,-4.11942361,179.602363,0.0655840472,5.68249388,pre
-1.938447,4.5545895,1.831657,0.597639,0.093886,0.5,4.850295,-4.11984095,179.558984,0.0561099352,6.36558166,pre
-1.938413,4.55479725,1.832457,0.584802,0.080341,0.5,4.850295,-4.12025829,179.637409,0.0469835775,7.27899827,pre
-1.93744,4.555005,1.833257,0.564634,0.1111175,0.5,4.850295,-4.12067563,179.715834,0.0627407185,5.08141382,pre
-1.937413,4.55468775,1.834057,0.544466,0.141894,0.5,4.850295,-4.12003832,179.794258,0.0772564586,3.83713194,pre
-1.936431,4.5543705,1.834857,0.596307,0.1342425,0.5,4.850295,-4.11940101,179.872683,0.0800497424,4.44201352,pre
-1.936413,4.55405325,1.834857,0.648148,0.126591,0.5,4.850295,-4.1187637,179.872683,0.0820497035,5.12001643,pre
-1.935424,4.553736,1.834857,0.564358,0.102005,0.5,4.850295,-4.11812639,179.872683,0.0575673378,5.53265036,pre
-1.935413,4.553736,1.834857,0.480568,0.077419,0.5,4.850295,-4.11812639,179.872683,0.037205094,6.20736512,pre
-1.934415,4.553736,1.834857,0.457149,0.0935945,0.5,4.847088,-4.11812639,179.872683,0.0427866321,4.88435752,pre
-1.93441,4.553736,1.8342805,0.43373,0.10977,0.5,4.843881,-4.11812639,179.816168,0.0476105421,3.95126173,pre
-1.933408,4.553736,1.833704,0.496405,0.097389,0.502447,4.850207,-4.11812639,179.759653,0.0483443865,5.09713623,pre
-1.932423,4.5535895,1.8331275,0.5013,0.122248,0.502447,4.850207,-4.1178321,179.703139,0.0612829224,4.10068058,pre
-1.932399,4.553443,1.832551,0.5078505,0.1150285,0.5012235,4.8481315,-4.1175378,179.646624,0.0584172812,4.41499715,pre
-1.931417,4.5532965,1.83294725,0.514401,0.107809,0.5,4.846056,-4.1172435,179.685469,0.0554570574,4.77141055,pre
-1.931392,4.55315,1.8333435,0.4923135,0.107989,0.5,4.8436105,-4.1169492,179.724313,0.0531644426,4.55892267,pre
-1.93041,4.5534395,1.83373975,0.470226,0.108169,0.5,4.841165,-4.11753077,179.763158,0.0508638762,4.34714197,pre
-1.930383,4.553729,1.834136,0.520999,0.116369,0.5,4.841165,-4.11811233,179.802003,0.0606281326,4.47712879,pre
-1.929401,4.5540185,1.83523275,0.571772,0.124569,0.5,4.841165,-4.1186939,179.909518,0.0712250663,4.59000233,pre
-1.929376,4.554308,1.8363295,0.5110055,0.1415605,0.5,4.841165,-4.11927546,180.017034,0.0723381941,3.60980288,pre
-1.928391,4.55439175,1.83742625,0.450239,0.158552,0.5,4.841165,-4.1194437,180.124549,0.0713862939,2.83969297,pre
-1.928367,4.5544755,1.838523,0.4926735,0.15731,0.5,4.841165,-4.11961194,180.232064,0.0775024683,3.13186384,pre
-1.927379,4.55455925,1.837559,0.535108,0.156068,0.5,4.841165,-4.11978018,180.137563,0.0835132353,3.42868493,pre
-1.92736,4.554643,1.836595,0.5517845,0.156329,0.5,4.841165,-4.11994843,180.043061,0.0862599191,3.52963622,pre
-1.926394,4.5546445,1.835631,0.568461,0.15659,0.5,4.841165,-4.11995144,179.948559,0.089015308,3.63025097,pre
-1.926351,4.554646,1.834667,0.5331645,0.1597425,0.5,4.841165,-4.11995445,179.854057,0.0851690301,3.33764965,pre
-1.925382,4.5546475,1.83455975,0.497868,0.162895,0.5,4.841165,-4.11995747,179.843543,0.0811002079,3.05637374,pre
-1.92535,4.554649,1.8344525,0.5066985,0.1650005,0.5,4.841165,-4.11996048,179.83303,0.0836055058,3.07089069,pre
-1.92442,4.554649,1.83434525,0.515529,0.167106,0.5,4.841165,-4.11996048,179.822516,0.0861479891,3.08504183,pre
-1.924341,4.554649,1.834238,0.504755,0.1653515,0.5,4.841165,-4.11996048,179.812002,0.0834619964,3.05261821,pre
-1.923408,4.554649,1.834238,0.493981,0.163597,0.5,4.841165,-4.11996048,179.812002,0.0808138097,3.01949914,pre
-1.923334,4.554649,1.834238,0.5023315,0.134422,0.5,4.8401695,-4.11996048,179.812002,0.0675244049,3.73697386,pre
-1.922389,4.55491925,1.834238,0.510682,0.105247,0.5,4.839174,-4.12050337,179.812002,0.0537477485,4.85222382,pre
-1.922325,4.5551895,1.834238,0.4941375,0.1276405,0.5,4.839174,-4.12104627,179.812002,0.0630719576,3.87132219,pre
-1.92142,4.55545975,1.8349785,0.477593,0.150034,0.5,4.839174,-4.12158916,179.884594,0.0716551882,3.1832318,pre
-1.921318,4.55573,1.835719,0.4550975,0.1436515,0.5,4.839174,-4.12213205,179.957186,0.0653754385,3.16806647,pre
-1.920416,4.5554425,1.8364595,0.432602,0.137269,0.5,4.839174,-4.12155451,180.029778,0.0593828439,3.15149087,pre
-1.920309,4.555155,1.8372,0.5103695,0.1253015,0.5,4.839174,-4.12097696,180.102369,0.0639500639,4.07313161,pre
-1.919418,4.5548675,1.8366785,0.588137,0.113334,0.5,4.839174,-4.12039941,180.051246,0.0666559188,5.18941359,pre
-1.919302,4.55458,1.836157,0.536884,0.1099955,0.5,4.837535,-4.11982187,180.000123,0.059054824,4.88096331,pre
-1.918413,4.5543095,1.8356355,0.485631,0.106657,0.5,4.835896,-4.11927847,179.949,0.0517959456,4.55320326,pre
-1.918293,4.554039,1.835114,0.5333445,0.106228,0.5,4.8346935,-4.11873508,179.897877,0.0566561195,5.02075253,pre
-1.917406,4.5537685,1.83559075,0.581058,0.105799,0.5,4.833491,-4.11819168,179.944613,0.0614753553,5.4920935,pre
-1.917286,4.553498,1.8360675,0.5192115,0.1180545,0.5,4.833491,-4.11764829,179.991349,0.061295254,4.39806615,pre
-1.916404,4.55368575,1.83654425,0.457365,0.13031,0.5,4.833491,-4.11802545,180.038086,0.0595992332,3.50982273,pre
-1.916277,4.5538735,1.837021,0.4689905,0.1327335,0.5,4.833491,-4.11840261,180.084822,0.0622507505,3.53332429,pre
-1.915406,4.55406125,1.83662325,0.480616,0.135157,0.5,4.833491,-4.11877977,180.04583,0.0649586167,3.55598304,pre
-1.91527,4.554249,1.8362255,0.5027995,0.112365,0.5044255,4.8416275,-4.11915694,180.006838,0.0564970658,4.47469853,pre
-1.914399,4.554249,1.83582775,0.524983,0.089573,0.508851,4.849764,-4.11915694,179.967847,0.0470243023,5.8609514,pre
-1.914261,4.554249,1.83543,0.555444,0.098445,0.5062425,4.8486065,-4.11915694,179.928855,0.0546806846,5.64217583,pre
-1.91342,4.554249,1.83543,0.585905,0.107317,0.503634,4.847449,-4.11915694,179.928855,0.0628775669,5.45957304,pre
-1.91326,4.554249,1.83543,0.5436265,0.107242,0.501817,4.8458425,-4.11915694,179.928855,0.0582995931,5.06915667,pre
-1.912421,4.5543155,1.83543,0.501348,0.107167,0.5,4.844236,-4.11929053,179.928855,0.0537279611,4.67819385,pre
-1.912251,4.554382,1.83543,0.49187,0.10301,0.5006305,4.846562,-4.11942412,179.928855,0.0506675287,4.7749733,pre
-1.911421,4.5544485,1.83507975,0.482392,0.098853,0.501261,4.848888,-4.1195577,179.894519,0.0476858964,4.87989237,pre
-1.911244,4.554515,1.8347295,0.4931415,0.0907935,0.501261,4.848888,-4.11969129,179.860184,0.0447740428,5.4314626,pre
-1.910421,4.55442975,1.83437925,0.503891,0.082734,0.501261,4.848888,-4.11952004,179.825849,0.041688918,6.09049484,pre
-1.910235,4.5543445,1.834029,0.494437,0.096462,0.5006305,4.8456385,-4.11934878,179.791513,0.0476943819,5.1257179,pre
-1.909422,4.55425925,1.83460875,0.484983,0.11019,0.5,4.842389,-4.11917753,179.848347,0.0534402768,4.40133406,pre
-1.909228,4.554174,1.8351885,0.4364775,0.1083065,0.5,4.84079,-4.11900627,179.90518,0.0472733504,4.03002128,pre
-1.908398,4.55437925,1.83576825,0.387972,0.106423,0.5,4.839191,-4.11941859,179.962014,0.0412891442,3.64556534,pre
-1.908219,4.5545845,1.836348,0.3852725,0.09259,0.5,4.839191,-4.11983091,180.018847,0.0356723808,4.16105951,pre
-1.907399,4.55478975,1.836315,0.382573,0.078757,0.5,4.839191,-4.12024323,180.015612,0.0301303018,4.85763805,pre
-1.907209,4.554995,1.836282,0.4029565,0.111525,0.5,4.839191,-4.12065554,180.012377,0.0449397237,3.61314952,pre
-1.906399,4.5547275,1.836249,0.42334,0.144293,0.5,4.839191,-4.12011817,180.009142,0.0610849986,2.93389146,pre
-1.906207,4.55446,1.836216,0.438577,0.1318095,0.5,4.839191,-4.11958081,180.005907,0.0578086151,3.32735501,pre
-1.905423,4.5541925,1.83619675,0.453814,0.119326,0.5,4.839191,-4.11904344,180.00402,0.0541518094,3.80314433,pre
-1.9052,4.553925,1.8361775,0.5307655,0.115337,0.5,4.835326,-4.11850607,180.002133,0.0612169005,4.6018667,pre
-1.904402,4.553925,1.83615825,0.607717,0.111348,0.5,4.831461,-4.11850607,180.000246,0.0676680725,5.45781693,pre
-1.904191,4.553925,1.836139,0.5073585,0.1084475,0.5,4.8304365,-4.11850607,179.998359,0.0550217609,4.67837894,pre
-1.9034,4.553925,1.836139,0.407,0.105547,0.5,4.829412,-4.11850607,179.998359,0.042957629,3.85610202,pre
-1.903184,4.553925,1.836139,0.405944,0.121063,0.5,4.829412,-4.11850607,179.998359,0.0491447985,3.35316323,pre
-1.902423,4.55361775,1.836139,0.404888,0.136579,0.5,4.829412,-4.11788885,179.998359,0.0552991982,2.96449674,pre
-1.902175,4.5533105,1.836139,0.5015035,0.1151275,0.5028015,4.8350595,-4.11727163,179.998359,0.0577368442,4.35607044,pre
-1.901389,4.55300325,1.835081,0.598119,0.093676,0.505603,4.840707,-4.1166544,179.894642,0.0560293954,6.38497587,pre
-1.901168,4.552696,1.834023,0.559967,0.116519,0.505603,4.840707,-4.11603718,179.790925,0.0652467949,4.80579991,pre
-1.900416,4.55282425,1.832965,0.521815,0.139362,0.505603,4.840707,-4.11629482,179.687209,0.072721182,3.74431337,pre
-1.900159,4.5529525,1.831907,0.4782405,0.135082,0.505603,4.840707,-4.11655246,179.583492,0.0646016832,3.54037177,pre
-1.899407,4.55308075,1.8313885,0.434666,0.130802,0.505603,4.840707,-4.11681009,179.532663,0.0568551821,3.32308374,pre
-1.899152,4.553209,1.83087,0.4610845,0.116681,0.50481,4.8416815,-4.11706773,179.481834,0.0537998005,3.95166737,pre
-1.898398,4.55336225,1.8303515,0.487503,0.10256,0.504017,4.842656,-4.11737558,179.431005,0.0499983077,4.75334438,pre
-1.898143,4.5535155,1.829833,0.51013,0.1101575,0.504017,4.842656,-4.11768344,179.380176,0.0561946455,4.63091483,pre
-1.897417,4.55366875,1.829374,0.532757,0.117755,0.504017,4.842656,-4.1179913,179.33518,0.0627348005,4.52428347,pre
-1.897136,4.553822,1.828915,0.5257865,0.103121,0.5089665,4.851976,-4.11829916,179.290183,0.0542196297,5.09873353,pre
-1.89641,4.553787,1.828456,0.518816,0.088487,0.513916,4.861296,-4.11822885,179.245187,0.0459084714,5.86318894,pre
-1.896127,4.553752,1.827997,0.561191,0.1000735,0.509552,4.858458,-4.11815854,179.200191,0.0561603475,5.60778828,pre
-1.895397,4.553717,1.82834275,0.603566,0.11166,0.505188,4.85562,-4.11808823,179.234085,0.0673941796,5.40539137,pre
-1.89512,4.553682,1.8286885,0.5071905,0.135289,0.505188,4.85562,-4.11801792,179.267979,0.0686172956,3.74894116,pre
-1.894414,4.55396875,1.82903425,0.410815,0.158918,0.505188,4.85562,-4.11859396,179.301874,0.0652858982,2.58507532,pre
-1.894111,4.5542555,1.82938,0.4403765,0.1293895,0.505459,4.857845,-4.11916999,179.335768,0.0569800951,3.40349487,pre
-1.893405,4.55454225,1.82938,0.469938,0.099861,0.50573,4.86007,-4.11974603,179.335768,0.0469284786,4.70592123,pre
-1.893104,4.554829,1.82938,0.4509945,0.090593,0.50573,4.86007,-4.12032207,179.335768,0.0408569447,4.97824887,pre
-1.892424,4.554829,1.82938,0.432051,0.081325,0.50573,4.86007,-4.12032207,179.335768,0.0351365476,5.31264679,pre
-1.892095,4.554829,1.82938,0.5306695,0.094,0.5032745,4.858769,-4.12032207,179.335768,0.049882933,5.64542021,pre
