t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.117671,0.001004,0.637086,-0.007126,,-0.00453987484,0,114
0.118677,0.001006,0.526542,-0.006664,,-0.00350887589,0,115
0.119686,0.001009,0.451342,-0.00685,,-0.0030916927,0,116
0.120684,0.000998,0.520064,-0.007438,,-0.00386823603,0,117
0.121672,0.000988,0.428403,-0.0067,,-0.0028703001,0,118
0.122683,0.001011,0.498324,-0.006376,,-0.00317731382,0,119
0.123653,0.00097,0.49818,-0.003857,,-0.00192148026,0,120
0.124679,0.001026,0.486807,-0.004997,,-0.00243257458,0,121
0.125649,0.00097,0.523519,-0.00105,,-0.00054969495,0,122
0.126657,0.001008,0.585041,-0.007852,,-0.00459374193,0,123
0.127659,0.001002,0.448679,-0.007492,,-0.00336150307,0,124
0.128661,0.001002,0.688627,-0.005651,,-0.00389143118,0,125
0.129665,0.001004,0.611076,-0.008086,,-0.00494116054,0,126
0.130671,0.001006,0.637734,-0.006946,,-0.00442970036,0,127
0.131669,0.000998,0.559439,-0.003893,,-0.00217789603,0,128
0.132672,0.001003,0.748878,-0.006592,,-0.00493660378,0,129
0.133671,0.000999,0.575444,-0.007762,,-0.00446659633,0,130
0.134672,0.001001,0.626433,-0.007618,,-0.00477216659,0,131
0.135678,0.001006,0.60299,-0.005513,,-0.00332428387,0,132
0.136654,0.000976,0.556824,0.020474,27.1966396,0.0114004146,0,133
0.137657,0.001003,0.487695,-0.005615,,-0.00273840743,0,134
0.138663,0.001006,0.449543,-0.007414,,-0.0033329118,0,135
0.139666,0.001003,0.467515,-0.004559,,-0.00213140088,0,136
0.14067,0.001004,0.487599,0.020066,24.2997608,0.00978416153,0,137
0.141654,0.000984,0.526254,-0.00835,,-0.0043942209,0,138
0.14266,0.001006,0.467923,-0.00835,,-0.00390715705,0,139
0.143669,0.001009,0.43529,-0.008176,,-0.00355893104,0,140
0.144658,0.000989,0.621226,-0.007888,,-0.00490023069,0,141
0.145663,0.001005,0.458925,0.023707,19.3582064,0.010879735,0,142
0.146673,0.00101,0.541443,0.01243,,0.00673013649,0,143
0.147658,0.000985,0.678621,-0.005879,,-0.00398961286,0,144
0.148666,0.001008,0.453142,-0.003557,,-0.00161182609,0,145
