t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.048413,0.001005,0.499716,0.09397,5.31782484,0.0469583125,15,45
0.049416,0.001003,0.607909,0.106423,5.71219567,0.0646954995,12,46
0.050421,0.001005,0.465283,0.108331,4.29501251,0.0504045727,8,47
0.051421,0.001,0.439081,0.104492,4.20205375,0.0458804519,6,48
0.052428,0.001007,0.471186,0.09487,4.9666491,0.0447014158,10,49
0.053433,0.001005,0.518648,0.133309,3.89057003,0.0691404462,10,50
0.054412,0.000979,0.502907,0.102434,4.90957104,0.0515147756,9,51
0.05542,0.001008,0.506267,0.097473,5.19392037,0.0493473633,11,52
0.056426,0.001006,0.528078,0.088541,5.96421997,0.0467565542,20,53
0.057428,0.001002,0.516128,0.11142,4.63227428,0.0575069818,13,54
0.058431,0.001003,0.58173,0.10421,5.58228577,0.0606220833,12,55
0.059408,0.000977,0.498036,0.099381,5.01138044,0.0494953157,13,56
0.060407,0.000999,0.514233,0.109105,4.71319371,0.0561053915,8,57
0.061428,0.001021,0.590992,0.133975,4.41121105,0.0791781532,8,58
0.062429,0.001001,0.515409,0.088235,5.84132147,0.0454771131,16,59
0.06343,0.001001,0.494629,0.109351,4.52331483,0.0540881758,11,60
0.064405,0.000975,0.516704,0.142913,3.61551433,0.0738437188,11,61
0.065406,0.001001,0.502955,0.099171,5.07159351,0.0498785503,12,62
0.066408,0.001002,0.50773,0.098301,5.16505427,0.0499103667,14,63
0.06741,0.001002,0.535588,0.090701,5.90498451,0.0485783672,21,64
0.068408,0.000998,0.730378,0.12274,5.95061105,0.0896465957,21,65
0.069413,0.001005,0.511257,0.096783,5.28250829,0.0494809862,24,66
0.070421,0.001008,0.445416,0.145187,3.06787798,0.0646686128,24,67
0.071425,0.001004,0.481216,0.149002,3.22959423,0.0717021464,24,68
0.072407,0.000982,0.581346,0.095829,6.06649344,0.0557098058,27,69
0.07341,0.001003,0.548282,0.113832,4.81658936,0.0624120366,27,70
0.074415,0.001005,0.506627,0.102098,4.9621638,0.0517256034,27,71
0.075422,0.001007,0.541107,0.101042,5.35526811,0.0546745335,27,72
0.076426,0.001004,0.64882,0.096747,6.70635782,0.0627713885,30,73
0.077407,0.000981,0.531053,0.096837,5.48398856,0.0514255794,33,74
0.078413,0.001006,0.498084,0.09271,5.37249488,0.0461773676,39,75
0.079414,0.001001,0.540915,0.131534,4.11235878,0.0711487136,39,76
0.080415,0.001001,0.646252,0.112266,5.75643561,0.072552127,39,77
0.081413,0.000998,0.492613,0.150574,3.27156747,0.0741747099,39,78
0.082411,0.000998,0.559151,0.108175,5.16894846,0.0604861594,34,79
0.083416,0.001005,0.544322,0.105973,5.13642154,0.0576834353,31,80
0.084413,0.000997,0.556224,0.114473,4.85899732,0.06367263,31,81
0.085408,0.000995,0.496813,0.135691,3.66135558,0.0674130528,31,82
0.086409,0.001001,0.449831,0.113442,3.96529504,0.0510297283,31,83
0.087409,0.001,0.625521,0.113022,5.53450656,0.0706976345,31,84
0.088402,0.000993,0.487935,0.138912,3.51254751,0.0677800267,31,85
0.089426,0.001024,0.487599,0.103064,4.7310312,0.0502539033,30,86
0.090419,0.000993,0.612492,0.140742,4.3518779,0.0862033491,30,87
0.091416,0.000997,0.503843,0.098451,5.11770322,0.0496038472,32,88
0.092409,0.000993,0.459333,0.113352,4.0522708,0.0520663142,32,89
0.093403,0.000994,0.566254,0.114054,4.96478861,0.0645835337,32,90
0.094422,0.001019,0.467059,0.113052,4.13136433,0.0528019541,32,91
0.095417,0.000995,0.740288,0.103238,7.17069296,0.0764258525,31,92
0.096415,0.000998,0.546122,0.127083,4.29736471,0.0694028221,31,93
0.097411,0.000996,0.54797,0.098157,5.58258708,0.0537870913,33,94
0.098408,0.000997,0.530237,0.102476,5.17425544,0.0543365668,32,95
0.099405,0.000997,0.48232,0.111054,4.34311236,0.0535635653,26,96
0.100406,0.001001,0.466411,0.125475,3.71716278,0.0585229202,26,97
0.10141,0.001004,0.548113,0.104534,5.24339449,0.0572964443,23,98
0.102407,0.000997,0.523639,0.113928,4.59622744,0.059657144,23,99
0.103409,0.001002,0.601094,0.150826,3.98534735,0.0906606036,23,100
0.10441,0.001001,0.504275,0.10995,4.58640291,0.0554450363,18,101
0.105414,0.001004,0.447551,0.11073,4.04182245,0.0495573222,11,102
0.106419,0.001005,0.552553,0.10289,5.37032753,0.0568521782,9,103
0.107426,0.001007,0.47337,0.108163,4.37645036,0.0512011193,4,104
0.10841,0.000984,0.597519,0.101588,5.88178722,0.0607007602,4,105
0.109415,0.001005,0.512649,0.089003,5.75990697,0.0456272989,11,106
0.11042,0.001005,0.524575,0.116867,4.48864949,0.0613055065,11,107
0.111425,0.001005,0.534844,0.096381,5.54926801,0.0515487996,14,108
0.112432,0.001007,0.51692,0.094894,5.44734124,0.0490526065,18,109
0.113407,0.000975,0.523543,0.13013,4.02323062,0.0681286506,18,110
0.114412,0.001005,0.634279,0.09358,6.77793332,0.0593558288,23,111
0.115422,0.00101,0.529062,0.105841,4.99864892,0.0559964511,19,112
0.116427,0.001005,0.670127,0.114503,5.85248421,0.0767315519,19,113
0.11741,0.000983,0.561431,0.146111,3.84249646,0.0820312448,19,114
0.118414,0.001004,0.524455,0.098565,5.32090499,0.0516929071,21,115
0.119413,0.000999,0.483783,0.09304,5.1997313,0.0450111703,26,116
0.120411,0.000998,0.457869,0.142637,3.21002966,0.0653090606,26,117
0.12141,0.000999,0.537268,0.109986,4.88487626,0.0590919582,20,118
0.122407,0.000997,0.531461,0.103298,5.1449302,0.0548988584,18,119
0.123406,0.000999,0.623169,0.104738,5.949789,0.0652694747,15,120
0.124407,0.001001,0.511809,0.131222,3.90032921,0.0671606006,15,121
0.125405,0.000998,0.536884,0.100532,5.34042892,0.0539740223,15,122
0.126403,0.000998,0.524287,0.123142,4.25758068,0.0645617498,15,123
0.127404,0.001001,0.531557,0.09139,5.81635846,0.0485789942,21,124
0.128405,0.001001,0.518336,0.097989,5.2897366,0.0507912263,23,125
0.129408,0.001003,0.485367,0.109926,4.41539763,0.0533544528,17,126
0.130407,0.000999,0.615443,0.100532,6.1218617,0.0618717157,17,127
0.131413,0.001006,0.503579,0.141066,3.56981129,0.0710378752,17,128
0.132419,0.001006,0.524479,0.135169,3.88017223,0.070893302,17,129
0.133423,0.001004,0.496045,0.116927,4.24234779,0.0580010537,17,130
0.134431,0.001008,0.533789,0.099135,5.38446563,0.0529171725,18,131
0.135441,0.00101,0.526662,0.126243,4.17181151,0.0664873909,18,132
0.136429,0.000988,0.486039,0.134101,3.62442487,0.0651783159,18,133
0.137417,0.000988,0.461444,0.106903,4.31647381,0.0493297479,14,134
0.138429,0.001012,0.480736,0.117359,4.09628576,0.0564186962,14,135
0.139443,0.001014,0.539115,0.132536,4.06768727,0.0714521456,14,136
0.140414,0.000971,0.436922,0.11226,3.89205416,0.0490488637,14,137
0.141419,0.001005,0.606325,0.107425,5.64417035,0.0651344631,9,138
0.142426,0.001007,0.545354,0.108019,5.04868588,0.0589085937,4,139
0.143446,0.00102,0.505019,0.109495,4.61225627,0.0552970554,0,140
0.14442,0.000974,0.532637,0.087923,6.05799393,0.046831043,0,141
0.145428,0.001008,0.521455,0.091282,5.71257203,0.0475994553,6,142
0.146433,0.001005,0.488031,0.114809,4.25080786,0.0560303511,6,143
0.147406,0.000973,0.477521,0.10133,4.71253331,0.0483872029,5,144
0.148412,0.001006,0.483591,0.106519,4.53995062,0.0515116297,1,145
0.149414,0.001002,0.513897,0.095644,5.37301869,0.0491511647,4,146
0.150411,0.000997,0.511257,0.105625,4.84030296,0.0540015206,0,147
0.151406,0.000995,0.646396,0.12082,5.35007449,0.0780975647,0,148
0.152403,0.000997,0.402417,0.085404,4.71192216,0.0343680215,0,149
0.153425,0.001022,0.440929,0.090935,4.84883708,0.0400958786,6,150
0.154424,0.000999,0.49914,0.090077,5.54125914,0.0449610338,13,151
0.155421,0.000997,0.455518,0.136519,3.33666376,0.0621868618,13,152
0.156418,0.000997,0.635959,0.120916,5.25951073,0.0768976184,13,153
0.157415,0.000997,0.481336,0.127401,3.77811791,0.0613226877,13,154
0.158413,0.000998,0.692274,0.110058,6.29008341,0.0761902919,7,155
0.159412,0.000999,0.501276,0.126531,3.96168528,0.0634269536,7,156
0.160411,0.000999,0.497604,0.13875,3.58633514,0.069042555,7,157
0.16141,0.000999,0.599894,0.105187,5.70311921,0.0631010502,3,158
0.162419,0.001009,0.435458,0.10205,4.26710436,0.0444384889,2,159
0.163429,0.00101,0.504779,0.10328,4.88748064,0.0521335751,0,160
0.164412,0.000983,0.51001,0.12184,4.18589954,0.0621396184,0,161
0.165419,0.001007,0.503051,0.128708,3.90846723,0.0647466881,0,162
0.166426,0.001007,0.504467,0.11364,4.43916755,0.0573276299,0,163
0.167409,0.000983,0.457389,0.088643,5.15989982,0.0405443331,8,164
0.168415,0.001006,0.500292,0.12154,4.11627448,0.0608054897,8,165
0.169421,0.001006,0.485343,0.087227,5.56413725,0.0423350139,8,166
0.170407,0.000986,0.419237,0.099585,4.20984084,0.0417497166,8,167
0.171416,0.001009,0.500364,0.090203,5.54708823,0.0451343339,15,168
0.172421,0.001005,0.527694,0.112644,4.68461702,0.0594415629,15,169
0.173426,0.001005,0.486399,0.129188,3.76504784,0.062836914,15,170
0.174433,0.001007,0.471522,0.126831,3.71771885,0.0598036068,15,171
0.175409,0.000976,0.49163,0.111024,4.42814166,0.0545827291,8,172
0.176414,0.001005,0.516872,0.106129,4.87022397,0.0548551085,4,173
0.177421,0.001007,0.542259,0.105295,5.14990265,0.0570971614,0,174
0.178429,0.001008,0.504251,0.104624,4.81964941,0.0527567566,0,175
0.179431,0.001002,0.520495,0.103292,5.03906401,0.0537629695,0,176
0.180415,0.000984,0.517304,0.099501,5.19898292,0.0514722653,0,177
0.181414,0.000999,0.505571,0.0919,5.50131665,0.0464619749,6,178
0.182414,0.001,0.513633,0.096189,5.33983096,0.0494058446,8,179
0.18341,0.000996,0.439297,0.096879,4.53449148,0.0425586541,11,180
0.184408,0.000998,0.428787,0.096993,4.42080356,0.0415893375,13,181
0.185407,0.000999,0.534364,0.089177,5.99217287,0.0476529784,20,182
0.186405,0.000998,0.562822,0.1204,4.67460133,0.0677637688,20,183
0.187407,0.001002,0.499812,0.103754,4.81727933,0.0518574942,18,184
0.188405,0.000998,0.551569,0.132242,4.17090637,0.0729405877,18,185
0.189426,0.001021,0.61849,0.092824,6.66303973,0.0574107158,24,186
0.190424,0.000998,0.450791,0.110352,4.08502791,0.0497456884,17,187
0.191422,0.000998,0.538612,0.101114,5.32677967,0.0544612138,17,188
0.192424,0.001002,0.426508,0.128744,3.31283788,0.054910346,17,189
0.193425,0.001001,0.620122,0.139794,4.43597007,0.0866893349,17,190
0.194407,0.000982,0.622521,0.109722,5.6736206,0.0683042492,10,191
0.195413,0.001006,0.474065,0.107767,4.39898114,0.0510885629,5,192
0.196415,0.001002,0.513945,0.091702,5.60451244,0.0471297844,11,193
0.197421,0.001006,0.565486,0.090839,6.22514559,0.0513681828,17,194
0.198428,0.001007,0.617674,0.092278,6.69362145,0.0569977214,23,195
0.199407,0.000979,0.573692,0.109615,5.23369977,0.0628852486,17,196
0.200413,0.001006,0.533549,0.089051,5.99149925,0.047513072,25,197
0.201416,0.001003,0.519488,0.10295,5.04602234,0.0534812896,23,198
0.20242,0.001004,0.623937,0.111216,5.61013703,0.0693917774,16,199
0.203424,0.001004,0.558983,0.109339,5.11238442,0.0611186422,10,200
0.204405,0.000981,0.562222,0.091156,6.16769055,0.0512499086,16,201
0.20541,0.001005,0.582282,0.10352,5.62482612,0.0602778326,14,202
0.206403,0.000993,0.457317,0.132931,3.44025848,0.0607916061,14,203
0.207425,0.001022,0.520999,0.105865,4.92135267,0.0551555591,10,204
0.208427,0.001002,0.483016,0.086112,5.60916016,0.0415934738,10,205
0.209432,0.001005,0.516992,0.124515,4.15204594,0.0643732589,10,206
0.210407,0.000975,0.519008,0.098925,5.24647966,0.0513428664,11,207
0.211409,0.001002,0.52935,0.081019,6.5336526,0.0428874076,11,208
0.212403,0.000994,0.523783,0.120982,4.32942917,0.0633683149,11,209
0.213421,0.001018,0.495253,0.135757,3.64808445,0.0672340615,11,210
0.214415,0.000994,0.626049,0.132913,4.71021646,0.0832100507,11,211
0.21541,0.000995,0.570069,0.137778,4.13759091,0.0785429667,11,212
0.216404,0.000994,0.496909,0.135385,3.67034014,0.067274025,11,213
0.217406,0.001002,0.49986,0.095104,5.25593035,0.0475386854,14,214
0.218404,0.000998,0.618274,0.094624,6.53400829,0.058503559,18,215
0.219404,0.001,0.557951,0.120004,4.64943669,0.0669563518,18,216
0.220403,0.000999,0.562966,0.112248,5.01537667,0.0631918076,18,217
0.221428,0.001025,0.524695,0.092416,5.67753419,0.0484902131,23,218
0.222406,0.000978,0.628064,0.111552,5.63023523,0.0700617953,16,219
0.223405,0.000999,0.487263,0.103136,4.7244706,0.0502543568,14,220
0.224406,0.001001,0.525582,0.123717,4.24826014,0.0650234283,14,221
0.225411,0.001005,0.60119,0.09304,6.46162941,0.0559347176,19,222
0.226416,0.001005,0.591352,0.109758,5.38778039,0.0649056128,13,223
0.227422,0.001006,0.483495,0.094228,5.13111814,0.0455587669,17,224
0.228406,0.000984,0.564118,0.108841,5.18295495,0.0613991672,11,225
0.229416,0.00101,0.439153,0.136423,3.21905397,0.0599105697,11,226
0.23042,0.001004,0.510826,0.12322,4.14564194,0.0629439797,11,227
0.231425,0.001005,0.468835,0.107185,4.37407286,0.0502520795,6,228
0.23241,0.000985,0.633607,0.103004,6.15128539,0.0652640554,4,229
0.233416,0.001006,0.514305,0.090239,5.69936502,0.0464103689,11,230
0.234424,0.001008,0.497772,0.104462,4.76510119,0.0519982587,8,231
0.235405,0.000981,0.449423,0.101852,4.41251031,0.0457746314,6,232
0.236414,0.001009,0.426052,0.108553,3.92482935,0.0462492228,1,233
0.237412,0.000998,0.437881,0.104744,4.18048767,0.0458654075,0,234
0.238417,0.001005,0.523711,0.106345,4.9246415,0.0556940463,0,235
0.239424,0.001007,0.512841,0.096843,5.29559183,0.049665061,2,236
0.240411,0.000987,0.495589,0.107671,4.60280856,0.0533605632,0,237
0.241408,0.000997,0.521239,0.142121,3.667572,0.0740790079,0,238
0.242411,0.001003,0.487023,0.135961,3.58207868,0.0662161341,0,239
0.243409,0.000998,0.578275,0.09115,6.34421284,0.0527097662,6,240
0.24443,0.001021,0.508306,0.118847,4.27697796,0.0604106432,6,241
0.245429,0.000999,0.472986,0.117659,4.01997297,0.0556510598,6,242
0.246409,0.00098,0.45283,0.107257,4.22191559,0.0485691873,1,243
0.247413,0.001004,0.452494,0.130628,3.46398934,0.0591083862,1,244
0.24842,0.001007,0.48244,0.090779,5.31444497,0.0437954208,7,245
0.249426,0.001006,0.480832,0.100526,4.78316058,0.0483361176,7,246
0.250946,0.00152,0.58209,0.089957,6.47075825,0.0523630701,17,247
0.252555,0.001609,0.51992,0.104276,4.9859987,0.0542151779,13,248
0.253554,0.000999,0.596055,0.101828,5.85354716,0.0606950885,12,249
0.254554,0.001,0.523519,0.108919,4.80649841,0.057021166,6,250
0.25555,0.000996,0.512841,0.112626,4.55348676,0.0577592305,6,251
0.25655,0.001,0.468835,0.092542,5.06618616,0.0433869286,11,252
0.25755,0.001,0.461324,0.109099,4.22848972,0.0503299871,5,253
0.258548,0.000998,0.417894,0.127647,3.27382547,0.0533429154,5,254
0.259572,0.001024,0.483687,0.127419,3.79603513,0.0616309139,5,255
0.260556,0.000984,0.575828,0.128091,4.49546026,0.0737583843,5,256
0.261543,0.000987,0.476729,0.0934,5.10416488,0.0445264886,10,257
0.262582,0.001039,0.484215,0.10475,4.62257757,0.0507215212,6,258
0.263548,0.000966,0.483184,0.092098,5.24641143,0.04450028,11,259
0.264564,0.001016,0.491942,0.133195,3.6933969,0.0655242147,11,260
0.265539,0.000975,0.590608,0.109093,5.4138029,0.0644311985,6,261
0.266544,0.001005,0.478984,0.104354,4.58999176,0.0499838963,3,262
0.267552,0.001008,0.506938,0.094888,5.34248799,0.0481023329,6,263
0.26856,0.001008,0.506435,0.089105,5.68357556,0.0451258907,14,264
0.269539,0.000979,0.532325,0.086759,6.13567469,0.0461839847,14,265
0.270544,0.001005,0.509626,0.097017,5.25295567,0.0494423856,16,266
0.271548,0.001004,0.461108,0.106087,4.34650805,0.0489175644,12,267
0.272554,0.001006,0.605197,0.091498,6.61431944,0.0553743151,18,268
0.273555,0.001001,0.496285,0.111294,4.45922512,0.0552335428,10,269
0.274561,0.001006,0.596511,0.1313,4.543115,0.0783218943,10,270
0.275568,0.001007,0.470802,0.112086,4.20036401,0.052770313,10,271
0.276543,0.000975,0.443928,0.109021,4.07194944,0.0483974745,4,272
0.277547,0.001004,0.658586,0.098841,6.66308516,0.0650952988,5,273
0.278551,0.001004,0.507178,0.088685,5.71887016,0.0449790809,13,274
0.279552,0.001001,0.509722,0.102782,4.95925357,0.0523902466,11,275
0.280552,0.001,0.484551,0.10133,4.78191059,0.0490995528,10,276
0.281554,0.001002,0.547826,0.095188,5.75520024,0.0521464613,13,277
0.282552,0.000998,0.512337,0.125997,4.06626348,0.064552925,13,278
0.283552,0.001,0.514929,0.109513,4.70198972,0.0563914196,7,279
0.284553,0.001001,0.59939,0.106999,5.60182805,0.0641341306,2,280
0.285553,0.001,0.612348,0.103592,5.91115144,0.063434354,0,281
0.286552,0.000999,0.492805,0.088943,5.54068336,0.0438315551,7,282
0.287554,0.001002,0.512121,0.10358,4.94420738,0.0530454932,5,283
0.288555,0.001001,0.597687,0.090047,6.63750042,0.0538199213,12,284
0.289556,0.001001,0.518528,0.106873,4.85181477,0.0554166429,7,285
0.290558,0.001002,0.622953,0.105445,5.90784769,0.0656872791,3,286
0.29154,0.000982,0.674134,0.101264,6.65719308,0.0682655054,3,287
0.292545,0.001005,0.511977,0.129038,3.96764519,0.0660644881,3,288
0.293552,0.001007,0.504611,0.088553,5.6984066,0.0446848179,10,289
0.294559,0.001007,0.502187,0.11412,4.400517,0.0573095804,10,290
0.295544,0.000985,0.442152,0.091516,4.83141746,0.0404639824,16,291
0.296556,0.001012,0.526134,0.099621,5.28135634,0.0524139952,17,292
0.29757,0.001014,0.526134,0.097269,5.40906147,0.051176528,19,293
0.298555,0.000985,0.487743,0.104468,4.66882682,0.0509535357,16,294
0.299539,0.000984,0.47121,0.112206,4.19950805,0.0528725893,16,295
0.300546,0.001007,0.66468,0.107803,6.16569112,0.071654498,11,296
0.301554,0.001008,0.536836,0.108589,4.943742,0.0582944844,5,297
0.302564,0.00101,0.6129,0.110142,5.56463474,0.0675060318,0,298
0.303575,0.001011,0.452014,0.108631,4.16100377,0.0491027328,0,299
0.304551,0.000976,0.466963,0.104432,4.47145511,0.04876588,0,300
0.305564,0.001013,0.425404,0.100191,4.24593027,0.0426216522,0,301
0.306543,0.000979,0.508834,0.102254,4.97617697,0.0520303118,0,302
0.307543,0.001,0.514401,0.091408,5.62752713,0.0470203666,6,303
0.308553,0.00101,0.471738,0.089807,5.25279767,0.0423653746,13,304
0.309562,0.001009,0.495949,0.106807,4.64341288,0.0529708248,8,305
0.310562,0.001,0.608844,0.095674,6.36373518,0.0582505409,11,306
0.311562,0.001,0.43397,0.106777,4.06426478,0.0463380147,7,307
0.312563,0.001001,0.610668,0.091858,6.64795663,0.0560947411,12,308
0.313564,0.001001,0.53842,0.099867,5.39137052,0.0537703901,13,309
0.31454,0.000976,0.565318,0.108721,5.19971303,0.0614619383,7,310
0.315564,0.001024,0.494725,0.123951,3.99129495,0.0613216585,7,311
0.316563,0.000999,0.484503,0.108643,4.45958782,0.0526378594,1,312
0.317562,0.000999,0.439921,0.10418,4.22270109,0.0458309698,0,313
0.31856,0.000998,0.635815,0.09148,6.95031701,0.0581643562,6,314
0.319561,0.001001,0.50905,0.109495,4.64907073,0.0557384297,0,315
0.32056,0.000999,0.579187,0.132506,4.37102471,0.0767457526,0,316
0.321559,0.000999,0.4422,0.093214,4.74392259,0.0412192308,4,317
0.322542,0.000983,0.578155,0.107623,5.37203943,0.0622227756,0,318
0.323545,0.001003,0.468259,0.097743,4.79071647,0.0457690394,1,319
0.32455,0.001005,0.485391,0.10082,4.81443166,0.0489371206,1,320
0.325557,0.001007,0.408992,0.097251,4.20553002,0.039774881,2,321
0.326536,0.000979,0.577435,0.106597,5.4169911,0.0615528387,0,322
0.32754,0.001004,0.538875,0.10106,5.33222838,0.0544587075,0,323
0.328539,0.000999,0.420173,0.132164,3.1791789,0.0555317444,0,324
0.32954,0.001001,0.423388,0.135583,3.12272188,0.0574042152,0,325
0.330544,0.001004,0.578875,0.089075,6.49873702,0.0515632906,7,326
0.331551,0.001007,0.595167,0.10406,5.71945993,0.061933078,5,327
0.332556,0.001005,0.51097,0.108661,4.70242313,0.0555225112,0,328
0.333559,0.001003,0.415494,0.126441,3.28607018,0.0525354769,0,329
0.334564,0.001005,0.477905,0.095002,5.03047304,0.0454019308,3,330
0.335539,0.000975,0.527454,0.090365,5.83692801,0.0476633807,10,331
0.336546,0.001007,0.496597,0.098295,5.05210845,0.0488130021,11,332
0.337545,0.000999,0.496453,0.103112,4.81469664,0.0511902617,9,333
0.338546,0.001001,0.512745,0.09214,5.56484697,0.0472443243,14,334
0.33955,0.001004,0.606157,0.108835,5.5695043,0.0659710971,9,335
0.340554,0.001004,0.52707,0.093706,5.62471987,0.0493896214,13,336
0.341551,0.000997,0.517376,0.117749,4.3938887,0.0609205066,13,337
0.342547,0.000996,0.450719,0.111156,4.05483285,0.0501001212,6,338
0.343545,0.000998,0.496477,0.091978,5.3977799,0.0456649615,11,339
0.344545,0.001,0.466027,0.136309,3.41890117,0.0635236743,11,340
0.345542,0.000997,0.488774,0.132799,3.68055482,0.0649086984,11,341
0.346541,0.000999,0.459741,0.110832,4.148089,0.0509540145,4,342
0.347538,0.000997,0.479824,0.108601,4.41822819,0.0521093662,0,343
0.34856,0.001022,0.567237,0.106993,5.30162721,0.0606903883,0,344
0.34956,0.001,0.621106,0.105181,5.90511594,0.0653285502,0,345
0.350538,0.000978,0.515745,0.101594,5.07653011,0.0523965975,0,346
0.35154,0.001002,0.514521,0.096897,5.30997864,0.0498555413,2,347
0.352536,0.000996,0.514281,0.086753,5.92810623,0.0446154196,2,348
0.353544,0.001008,0.415014,0.092422,4.49042436,0.0383564239,7,349
0.354552,0.001008,0.529614,0.116429,4.54881516,0.0616624284,7,350
0.355561,0.001009,0.501899,0.099963,5.02084771,0.0501713297,7,351
0.356543,0.000982,0.538732,0.102698,5.24578862,0.0553266989,5,352
0.357554,0.001011,0.505979,0.091204,5.54777203,0.0461473087,12,353
0.358537,0.000983,0.618922,0.131864,4.6936389,0.0816135306,12,354
0.359545,0.001008,0.43349,0.096129,4.50946124,0.0416709602,14,355
0.360553,0.001008,0.536716,0.108355,4.95331088,0.0581558622,9,356
0.361562,0.001009,0.558839,0.108979,5.12795126,0.0609017154,3,357
0.362542,0.00098,0.463844,0.107503,4.3147075,0.0498646215,0,358
0.363542,0.001,0.496381,0.125235,3.96359644,0.0621642745,0,359
0.364546,0.001004,0.574004,0.085398,6.72151573,0.0490187936,0,360
0.365553,0.001007,0.598383,0.087263,6.85723617,0.0522166957,0,361
0.366555,0.001002,0.494557,0.094354,5.24150539,0.0466634312,4,362
0.367561,0.001006,0.438841,0.104876,4.18437965,0.0460238887,0,363
0.368572,0.001011,0.406808,0.105523,3.85515954,0.0429276006,0,364
0.369546,0.000974,0.627176,0.10289,6.09559724,0.0645301386,0,365
0.37057,0.001024,0.427588,0.115349,3.70690687,0.0493218482,0,366
0.371577,0.001007,0.596007,0.140802,4.23294413,0.0839189776,0,367
0.372589,0.001012,0.636798,0.105727,6.02304047,0.0673267421,0,368
0.373542,0.000953,0.467467,0.117659,3.97306623,0.0550016998,0,369
0.374546,0.001004,0.41487,0.10484,3.95717283,0.0434949708,0,370
0.375554,0.001008,0.520567,0.091198,5.70809667,0.0474746693,6,371
0.376565,0.001011,0.639006,0.093262,6.85172954,0.0595949776,11,372
0.377575,0.00101,0.662065,0.088373,7.49171127,0.0585086702,19,373
0.378537,0.000962,0.581202,0.125529,4.63002175,0.0729577059,19,374
0.379559,0.001022,0.623817,0.099465,6.27172372,0.0620479579,20,375
0.38056,0.001001,0.501995,0.108145,4.64186971,0.0542882493,14,376
