t_s,dt_s,volts,force_mN,raw_code,seq,n_held
0.272531,0.004038,1.95654,195.152615,3282530,2939,1
0.274547,0.002016,1.94931,194.443851,3270400,2940,1
0.27657,0.002023,1.948386,194.353271,3268850,2941,1
0.278586,0.002016,1.949888,194.500513,3271370,2942,2
0.282624,0.004038,1.947588,194.275042,3267510,2944,1
0.28464,0.002016,1.955247,195.025861,3280360,2945,1
0.286663,0.002023,1.955795,195.079582,3281280,2946,1
0.288679,0.002016,1.952052,194.712652,3275000,2947,2
0.292717,0.004038,1.949048,194.418167,3269960,2949,1
0.294739,0.002022,1.94338,193.862528,3260450,2950,1
0.296755,0.002016,1.949555,194.467869,3270810,2951,1
0.298771,0.002016,1.959282,195.421415,3287130,2952,2
0.30281,0.004039,1.956314,195.13046,3282150,2954,1
0.304832,0.002022,1.95238,194.744806,3275550,2955,1
0.306848,0.002016,1.953959,194.899597,3278200,2956,1
0.308871,0.002023,1.952553,194.761765,3275840,2957,1
0.310887,0.002016,1.951587,194.667068,3274220,2958,2
0.314925,0.004038,1.948845,194.398267,3269620,2960,1
0.316941,0.002016,1.952684,194.774608,3276060,2961,1
0.318963,0.002022,1.954019,194.905479,3278300,2962,1
0.320979,0.002016,1.946771,194.194951,3266140,2963,2
0.325018,0.004039,1.941711,193.698914,3257650,2965,1
0.32704,0.002022,1.948118,194.326998,3268400,2966,1
0.329056,0.002016,1.945072,194.028396,3263290,2967,1
0.331079,0.002023,1.950139,194.525119,3271790,2968,2
0.335111,0.004032,1.956582,195.156732,3282600,2970,1
0.337133,0.002022,1.951402,194.648932,3273910,2971,1
0.339149,0.002016,1.954007,194.904302,3278280,2972,1
0.341171,0.002022,1.958549,195.349559,3285900,2973,2
0.345203,0.004032,1.952863,194.792155,3276360,2975,1
0.347226,0.002023,1.943195,193.844392,3260140,2976,1
0.349242,0.002016,1.952624,194.768726,3275960,2977,1
0.351264,0.002022,1.952112,194.718534,3275100,2978,1
0.35328,0.002016,1.94242,193.768418,3258840,2979,2
0.357319,0.004039,1.956087,195.108207,3281770,2981,1
0.359341,0.002022,1.962125,195.700117,3291900,2982,1
0.361357,0.002016,1.960868,195.576892,3289790,2983,1
0.363373,0.002016,1.95384,194.887931,3278000,2984,2
0.367411,0.004038,1.953459,194.850581,3277360,2986,1
0.369434,0.002023,1.944125,193.935561,3261700,2987,1
0.37145,0.002016,1.948971,194.410619,3269830,2988,1
0.373466,0.002016,1.954913,194.993118,3279800,2989,2
0.377504,0.004038,1.961565,195.64522,3290960,2991,1
0.381543,0.004039,1.956457,195.144478,3282390,2993,1
0.383565,0.002022,1.948494,194.363858,3269030,2994,2
0.387597,0.004032,1.954949,194.996648,3279860,2996,1
0.389619,0.002022,1.955974,195.097129,3281580,2997,1
0.391635,0.002016,1.949364,194.449145,3270490,2998,1
0.393658,0.002023,1.947302,194.247005,3267030,2999,1
0.395674,0.002016,1.949382,194.450909,3270520,3000,2
0.399712,0.004038,1.955164,195.017724,3280220,3002,1
0.401728,0.002016,1.953834,194.887343,3277990,3003,1
0.403751,0.002023,1.951468,194.655402,3274020,3004,1
0.405767,0.002016,1.955587,195.059191,3280930,3005,2
0.409805,0.004038,1.954436,194.946358,3279000,3007,1
0.411827,0.002022,1.956105,195.109971,3281800,3008,1
0.413843,0.002016,1.94698,194.215439,3266490,3009,1
0.415859,0.002016,1.951808,194.688732,3274590,3010,2
0.419898,0.004039,1.952636,194.769902,3275980,3012,1
0.42192,0.002022,1.949155,194.428656,3270140,3013,1
0.423936,0.002016,1.952279,194.734905,3275380,3014,1
0.425959,0.002023,1.953059,194.811369,3276690,3015,2
0.429991,0.004032,1.957017,195.199375,3283330,3017,1
0.432013,0.002022,1.959199,195.413279,3286990,3018,1
0.434029,0.002016,1.952744,194.780489,3276160,3019,1
0.436051,0.002022,1.953727,194.876854,3277810,3020,2
0.440083,0.004032,1.952016,194.709123,3274940,3022,1
0.442106,0.002023,1.964796,195.961958,3296380,3023,1
0.444122,0.002016,1.958972,195.391026,3286610,3024,1
0.446144,0.002022,1.947165,194.233575,3266800,3025,1
0.44816,0.002016,1.939744,193.506088,3254350,3026,2
0.452199,0.004039,1.946348,194.153484,3265430,3028,1
0.454215,0.002016,1.940054,193.536477,3254870,3029,1
0.456237,0.002022,1.944202,193.943109,3261830,3030,1
0.458253,0.002016,1.945579,194.078098,3264140,3031,2
0.462291,0.004038,1.949352,194.447969,3270470,3033,1
0.464307,0.002016,1.955593,195.059779,3280940,3034,1
0.46633,0.002023,1.95514,195.015371,3280180,3035,1
0.468346,0.002016,1.947492,194.265631,3267350,3036,2
0.472384,0.004038,1.950884,194.598152,3273040,3038,1
0.4744,0.002016,1.957655,195.261919,3284400,3039,1
0.476423,0.002023,1.955402,195.041056,3280620,3040,1
0.478439,0.002016,1.953751,194.879206,3277850,3041,2
0.482477,0.004038,1.954055,194.909008,3278360,3043,1
0.484493,0.002016,1.944757,193.997517,3262760,3044,1
0.486515,0.002022,1.948649,194.379053,3269290,3045,1
0.488531,0.002016,1.954103,194.913713,3278440,3046,1
0.490554,0.002023,1.950014,194.512865,3271580,3047,2
0.494586,0.004032,1.950222,194.533255,3271930,3049,1
0.496608,0.002022,1.952088,194.716181,3275060,3050,1
0.498624,0.002016,1.955378,195.038703,3280580,3051,1
0.500647,0.002023,1.955056,195.007137,3280040,3052,2
0.504679,0.004032,1.950586,194.568939,3272540,3054,1
0.506701,0.002022,1.951849,194.692752,3274660,3055,1
0.508717,0.002016,1.95573,195.07321,3281170,3056,1
0.512755,0.004038,1.951277,194.636678,3273700,3058,1
0.514771,0.002016,1.948518,194.366211,3269070,3059,1
0.516794,0.002023,1.947254,194.2423,3266950,3060,1
0.51881,0.002016,1.950574,194.567762,3272520,3061,1
0.520832,0.002022,1.947695,194.285531,3267690,3062,2
0.524871,0.004039,1.941812,193.708816,3257820,3064,1
0.526887,0.002016,1.952022,194.709711,3274950,3065,1
0.528903,0.002016,1.954132,194.916556,3278490,3066,1
0.530925,0.002022,1.958764,195.370635,3286260,3067,1
0.532941,0.002016,1.957721,195.268389,3284510,3068,2
0.536979,0.004038,1.94425,193.947815,3261910,3070,1
0.538995,0.002016,1.950878,194.597564,3273030,3071,1
0.541018,0.002023,1.960641,195.554639,3289410,3072,1
0.543034,0.002016,1.952553,194.761765,3275840,3073,2
0.547072,0.004038,1.95117,194.626189,3273520,3075,1
0.549088,0.002016,1.95387,194.890872,3278050,3076,1
0.551111,0.002023,1.951289,194.637854,3273720,3077,1
0.553127,0.002016,1.953983,194.90195,3278240,3078,2
0.557165,0.004038,1.95291,194.796762,3276440,3080,1
0.559181,0.002016,1.95452,194.954592,3279140,3081,1
0.561203,0.002022,1.954442,194.946946,3279010,3082,1
0.563219,0.002016,1.954591,194.961552,3279260,3083,2
0.567258,0.004039,1.954609,194.963317,3279290,3085,1
0.569274,0.002016,1.952505,194.75706,3275760,3086,1
0.57129,0.002016,1.959622,195.454746,3287700,3087,1
1.253437,0.682147,1.955378,195.038703,3280580,3088,1
1.257475,0.004038,1.950592,194.569527,3272550,3090,1
