t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.25344,0.002029,2.71602,-426.419659,1166521886,17953,2
0.257491,0.004051,2.715699,-425.774817,1166383586,17955,1
0.25952,0.002029,2.71614,-426.660722,1166573149,17956,1
0.261549,0.002029,2.715992,-426.363412,1166509522,17957,1
0.263571,0.002022,2.714815,-423.998988,1166004170,17958,2
0.267629,0.004058,2.714896,-424.161705,1166038874,17960,1
0.269657,0.002028,2.71623,-426.841519,1166611889,17961,1
0.271686,0.002029,2.715924,-426.226809,1166480229,17962,1
0.273709,0.002023,2.716404,-427.19106,1166686870,17963,1
0.275737,0.002028,2.71669,-427.765593,1166809324,17964,2
0.279795,0.004058,2.715625,-425.626161,1166352171,17966,1
0.281824,0.002029,2.715315,-425.003416,1166218886,17967,1
0.283846,0.002022,2.716629,-427.643053,1166783218,17968,1
0.285875,0.002029,2.716449,-427.281459,1166706088,17969,2
0.289933,0.004058,2.716755,-427.896169,1166837282,17971,1
0.291955,0.002022,2.716802,-427.990585,1166857585,17972,1
0.293984,0.002029,2.715549,-425.473488,1166319203,17973,1
0.296013,0.002029,2.714845,-424.059254,1166016860,17974,2
0.30007,0.004057,2.715826,-426.029941,1166438525,17976,1
0.302093,0.002023,2.715849,-426.076145,1166448098,17977,1
0.304121,0.002028,2.71621,-426.801342,1166603431,17978,1
0.30615,0.002029,2.71643,-427.24329,1166697951,17979,1
0.308179,0.002029,2.715517,-425.409205,1166305567,17980,2
0.31223,0.004051,2.714982,-424.334467,1166075768,17982,1
0.314259,0.002029,2.716052,-426.483943,1166535421,17983,1
0.316288,0.002029,2.715923,-426.2248,1166479994,17984,1
0.318317,0.002029,2.715907,-426.192659,1166473202,17985,2
0.322368,0.004051,2.716074,-426.528138,1166544648,17987,1
0.324397,0.002029,2.715458,-425.290682,1166280162,17988,1
0.326425,0.002028,2.714933,-424.236033,1166054849,17989,1
0.328448,0.002023,2.715904,-426.186632,1166471815,17990,2
0.332505,0.004057,2.716126,-426.632598,1166567301,17992,1
0.334534,0.002029,2.716204,-426.789289,1166600589,17993,1
0.336557,0.002023,2.716429,-427.241282,1166697213,17994,1
0.338585,0.002028,2.71546,-425.2947,1166281148,17995,1
0.340614,0.002029,2.714546,-423.458606,1165888502,17996,2
0.344672,0.004058,2.715331,-425.035558,1166225722,17998,1
0.346694,0.002022,2.715674,-425.724595,1166373291,17999,1
0.349116,0.002422,2.715688,-425.752719,1166379169,18000,1
0.350752,0.001636,2.716205,-426.791298,1166601123,18001,2
0.354803,0.004051,2.715755,-425.887313,1166407929,18003,1
0.356832,0.002029,2.714948,-424.266166,1166061266,18004,1
0.358861,0.002029,2.715521,-425.41724,1166307202,18005,1
0.360889,0.002028,2.716135,-426.650678,1166571140,18006,1
0.362912,0.002023,2.715961,-426.301137,1166496082,18007,2
0.366969,0.004057,2.716346,-427.074547,1166661742,18009,1
0.368998,0.002029,2.715833,-426.044003,1166441165,18010,1
0.371027,0.002029,2.714701,-423.769978,1165955035,18011,1
0.373049,0.002022,2.715017,-424.404777,1166090724,18012,2
0.377107,0.004058,2.715894,-426.166544,1166467588,18014,1
0.379136,0.002029,2.715511,-425.397152,1166302937,18015,1
0.381158,0.002022,2.715869,-426.116322,1166456604,18016,1
0.383187,0.002029,2.715698,-425.772808,1166383497,18017,2
0.387245,0.004058,2.71465,-423.667527,1165933462,18019,1
0.389273,0.002028,2.714867,-424.103449,1166026521,18020,1
0.391296,0.002023,2.715984,-426.347341,1166506429,18021,1
0.393325,0.002029,2.715762,-425.901375,1166410901,18022,1
0.395353,0.002028,2.716178,-426.737059,1166589640,18023,2
0.399405,0.004052,2.716008,-426.395553,1166516425,18025,1
0.401433,0.002028,2.714745,-423.858368,1165973922,18026,1
0.403462,0.002029,2.714626,-423.619314,1165923111,18027,1
0.405491,0.002029,2.715518,-425.411214,1166306052,18028,2
0.409542,0.004051,2.715122,-424.615707,1166136129,18030,1
0.411571,0.002029,2.715671,-425.718569,1166371620,18031,1
0.4136,0.002029,2.715774,-425.925481,1166416173,18032,1
0.415629,0.002029,2.714845,-424.059254,1166016851,18033,2
0.41968,0.004051,2.714944,-424.25813,1166059681,18035,1
0.421709,0.002029,2.716188,-426.757147,1166593834,18036,1
0.423737,0.002028,2.715868,-426.114313,1166456341,18037,1
0.425766,0.002029,2.716253,-426.887723,1166621654,18038,1
0.427789,0.002023,2.716343,-427.06852,1166660406,18039,2
0.431846,0.004057,2.715125,-424.621733,1166137051,18041,1
0.433875,0.002029,2.714904,-424.177776,1166042462,18042,1
0.435904,0.002029,2.716117,-426.614519,1166563143,18043,1
0.437926,0.002022,2.715723,-425.823029,1166394226,18044,2
0.441984,0.004058,2.716122,-426.624563,1166565550,18046,1
0.444013,0.002029,2.716292,-426.966068,1166638683,18047,1
0.446035,0.002022,2.715172,-424.71615,1166157439,18048,1
