t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.246291,0.002022,4.72855,-4469.30254,2030896468,2927,2
0.25033,0.004039,4.72895,-4470.10608,2031068385,2929,1
0.252346,0.002016,4.729624,-4471.46005,2031357941,2930,1
0.254362,0.002016,4.730509,-4473.23789,2031738037,2931,1
0.256384,0.002022,4.729454,-4471.11855,2031284923,2932,2
0.260422,0.004038,4.728878,-4469.96144,2031037548,2934,1
0.262438,0.002016,4.729577,-4471.36563,2031337777,2935,1
0.264454,0.002016,4.729262,-4470.73284,2031202711,2936,1
0.266477,0.002023,4.729224,-4470.65651,2031186121,2937,2
0.270515,0.004038,4.729744,-4471.70111,2031409452,2939,1
0.272531,0.002016,4.72835,-4468.90077,2030810666,2940,1
0.274554,0.002023,4.727604,-4467.40216,2030490575,2941,1
0.27657,0.002016,4.728465,-4469.13179,2030860233,2942,2
0.280608,0.004038,4.728639,-4469.48133,2030935076,2944,1
0.282624,0.002016,4.728611,-4469.42508,2030923037,2945,1
0.284646,0.002022,4.729619,-4471.45001,2031355641,2946,1
0.286662,0.002016,4.728824,-4469.85297,2031014523,2947,1
0.288685,0.002023,4.728166,-4468.53114,2030731954,2948,2
0.292723,0.004038,4.72913,-4470.46768,2031145883,2950,1
0.294739,0.002016,4.729919,-4472.05266,2031484391,2951,1
0.296762,0.002023,4.729964,-4472.14306,2031504212,2952,1
0.298778,0.002016,4.731007,-4474.2383,2031952158,2953,2
0.302816,0.004038,4.730076,-4472.36805,2031551964,2955,1
0.304832,0.002016,4.728837,-4469.87908,2031020071,2956,1
0.306854,0.002022,4.729007,-4470.22059,2031093077,2957,1
0.30887,0.002016,4.729387,-4470.98395,2031256299,2958,2
0.312909,0.004039,4.728871,-4469.94738,2031034731,2960,1
0.314931,0.002022,4.72964,-4471.49219,2031364828,2961,1
0.316947,0.002016,4.728826,-4469.85698,2031015180,2962,1
0.31897,0.002023,4.727787,-4467.76978,2030568777,2963,2
0.323002,0.004032,4.728248,-4468.69586,2030767115,2965,1
0.325024,0.002022,4.729334,-4470.87748,2031233360,2966,1
0.32704,0.002016,4.729053,-4470.31299,2031112773,2967,1
0.329062,0.002022,4.730173,-4472.56291,2031593869,2968,1
0.331078,0.002016,4.729919,-4472.05266,2031484530,2969,2
0.335117,0.004039,4.729063,-4470.33308,2031117071,2971,1
0.337133,0.002016,4.729394,-4470.99801,2031258961,2972,1
0.339155,0.002022,4.730451,-4473.12137,2031713319,2973,1
0.341171,0.002016,4.729931,-4472.07677,2031489857,2974,2
0.34521,0.004039,4.730702,-4473.6256,2031821339,2976,1
0.347232,0.002022,4.730186,-4472.58903,2031599241,2977,1
0.349248,0.002016,4.728719,-4469.64204,2030969433,2978,1
0.351264,0.002016,4.728493,-4469.18803,2030872285,2979,2
0.355302,0.004038,4.729432,-4471.07435,2031275503,2981,1
0.357325,0.002023,4.728709,-4469.62195,2030965243,2982,1
0.359341,0.002016,4.729369,-4470.94779,2031248474,2983,1
0.361363,0.002022,4.729227,-4470.66253,2031187600,2984,2
0.365395,0.004032,4.727871,-4467.93853,2030605087,2986,1
0.367418,0.002023,4.727788,-4467.77179,2030569311,2987,1
0.369434,0.002016,4.72928,-4470.769,2031210007,2988,1
0.371456,0.002022,4.729065,-4470.3371,2031118081,2989,2
0.375494,0.004038,4.730067,-4472.34997,2031548268,2991,1
0.37751,0.002016,4.730536,-4473.29213,2031749867,2992,1
0.379526,0.002016,4.729486,-4471.18283,2031298882,2993,1
0.381549,0.002023,4.729355,-4470.91967,2031242547,2994,1
0.383565,0.002016,4.730406,-4473.03098,2031693825,2995,2
0.387603,0.004038,4.729884,-4471.98235,2031469757,2997,1
0.389626,0.002023,4.730322,-4472.86223,2031657809,2998,1
0.391642,0.002016,4.730403,-4473.02495,2031692754,2999,1
0.393658,0.002016,4.728818,-4469.84091,2031012143,3000,2
0.397696,0.004038,4.728274,-4468.7481,2030778371,3002,1
0.399718,0.002022,4.729276,-4470.76097,2031208602,3003,1
0.401734,0.002016,4.728808,-4469.82082,2031007784,3004,1
0.40375,0.002016,4.728973,-4470.15229,2031078434,3005,2
0.407789,0.004039,4.72965,-4471.51228,2031369235,3007,1
0.409811,0.002022,4.728625,-4469.4532,2030929073,3008,1
0.411827,0.002016,4.728194,-4468.58739,2030743675,3009,1
0.41385,0.002023,4.729534,-4471.27925,2031319116,3010,2
0.417882,0.004032,4.729697,-4471.6067,2031389596,3012,1
0.419904,0.002022,4.730094,-4472.40421,2031560066,3013,1
0.42192,0.002016,4.730808,-4473.83854,2031866613,3014,1
0.423942,0.002022,4.729875,-4471.96427,2031465663,3015,1
0.425958,0.002016,4.729135,-4470.47772,2031147977,3016,2
0.429997,0.004039,4.729882,-4471.97834,2031469057,3018,1
0.432013,0.002016,4.729827,-4471.86785,2031445350,3019,1
0.434035,0.002022,4.729463,-4471.13662,2031288938,3020,1
0.436051,0.002016,4.729779,-4471.77142,2031424745,3021,2
0.44009,0.004039,4.728829,-4469.86301,2031016610,3023,1
0.442106,0.002016,4.727835,-4467.86621,2030589516,3024,1
0.446144,0.004038,4.728801,-4469.80676,2031004592,3026,2
0.450182,0.004038,4.728793,-4469.79069,2031001008,3028,1
0.452198,0.002016,4.72968,-4471.57255,2031381985,3029,1
0.454221,0.002023,4.729209,-4470.62638,2031179680,3030,1
0.456237,0.002016,4.728677,-4469.55766,2030951476,3031,2
0.460275,0.004038,4.72958,-4471.37166,2031339046,3033,1
0.462298,0.002023,4.730379,-4472.97674,2031682419,3034,1
0.464314,0.002016,4.730079,-4472.37408,2031553482,3035,1
0.46633,0.002016,4.730478,-4473.17561,2031724944,3036,1
0.468352,0.002022,4.729734,-4471.68102,2031405628,3037,2
0.47239,0.004038,4.728573,-4469.34874,2030906634,3039,1
0.474406,0.002016,4.728797,-4469.79873,2031002724,3040,1
0.476422,0.002016,4.729394,-4470.99801,2031259075,3041,1
0.478445,0.002023,4.728752,-4469.70833,2030983254,3042,2
0.482483,0.004038,4.729328,-4470.86543,2031230806,3044,1
0.484499,0.002016,4.729047,-4470.30094,2031110366,3045,1
0.486515,0.002016,4.728147,-4468.49297,2030723614,3046,1
0.488538,0.002023,4.728409,-4469.01929,2030836104,3047,2
0.492576,0.004038,4.729384,-4470.97793,2031255186,3049,1
