t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.224646,0.001002,0.483304,0.087383,5.53086985,0.0422325534,0,221
0.225656,0.00101,0.499284,0.134863,3.702157,0.0673349381,0,222
0.226636,0.00098,0.493285,0.109309,4.51275741,0.0539204901,0,223
0.227641,0.001005,0.422429,0.098421,4.29206165,0.0415758846,0,224
0.228651,0.00101,0.460796,0.11971,3.84926907,0.0551618892,0,225
0.229639,0.000988,0.617698,0.103424,5.97248221,0.063884798,0,226
0.230642,0.001003,0.478145,0.102464,4.66646822,0.0489926493,0,227
0.231656,0.001014,0.598167,0.08565,6.98385289,0.0512330036,0,228
0.232643,0.000987,0.491102,0.131396,3.73757192,0.0645288384,0,229
0.233651,0.001008,0.488006,0.102992,4.73829035,0.050260714,0,230
0.234633,0.000982,0.490502,0.103688,4.73055706,0.0508591714,0,231
0.235637,0.001004,0.503267,0.092014,5.46946117,0.0463076097,0,232
0.236644,0.001007,0.466027,0.129824,3.58968296,0.0605014892,0,233
0.237655,0.001011,0.471426,0.105439,4.47107806,0.049706686,0,234
0.238639,0.000984,0.477761,0.098175,4.86642221,0.0469041862,0,235
0.239651,0.001012,0.59224,0.104126,5.68772449,0.0616675822,0,236
0.240634,0.000983,0.734937,0.134515,5.46360629,0.0988600506,0,237
0.241641,0.001007,0.606997,0.105991,5.72687304,0.064336219,0,238
0.242656,0.001015,0.439561,0.104234,4.21705969,0.0458172013,0,239
0.243642,0.000986,0.459813,0.095386,4.82055019,0.0438597228,0,240
0.24465,0.001008,0.456141,0.089051,5.12224456,0.0406198122,0,241
0.245635,0.000985,0.491366,0.101246,4.85318926,0.049748842,0,242
0.246643,0.001008,0.597231,0.101666,5.8744418,0.0607180868,0,243
0.247657,0.001014,0.534101,0.099705,5.3568126,0.0532525402,0,244
0.248639,0.000982,0.499236,0.0931,5.36236305,0.0464788716,0,245
0.249651,0.001012,0.513297,0.096351,5.32736557,0.0494566792,0,246
0.250654,0.001003,0.498468,0.097131,5.13191463,0.0484166953,0,247
0.25164,0.000986,0.542043,0.089447,6.05993493,0.0484841202,0,248
0.252651,0.001011,0.483519,0.102788,4.70404133,0.049699951,0,249
0.25366,0.001009,0.559247,0.09517,5.87629505,0.053223537,0,250
0.254644,0.000984,0.595935,0.13076,4.5574717,0.0779244606,0,251
0.255651,0.001007,0.508138,0.092572,5.48911118,0.0470393509,0,252
0.256659,0.001008,0.48208,0.117881,4.08954793,0.0568280725,0,253
0.257642,0.000983,0.448967,0.084288,5.32658267,0.0378425305,0,254
0.258645,0.001003,0.503507,0.126663,3.97517033,0.0637757071,0,255
0.259651,0.001006,0.507922,0.134317,3.78151686,0.0682225593,0,256
0.260658,0.001007,0.487671,0.086172,5.65927447,0.0420235854,0,257
0.261634,0.000976,0.502427,0.084426,5.95109327,0.0424179019,0,258
0.262642,0.001008,0.494677,0.105589,4.6849293,0.0522324498,0,259
0.263651,0.001009,0.543387,0.104156,5.21704943,0.0565970164,0,260
0.264635,0.000984,0.460077,0.100796,4.56443708,0.0463739213,0,261
0.26564,0.001005,0.498852,0.105205,4.7417138,0.0524817247,0,262
0.266649,0.001009,0.489878,0.101246,4.83849238,0.049598188,0,263
0.267634,0.000985,0.494941,0.098679,5.01566696,0.0488402829,0,264
0.268643,0.001009,0.517424,0.136555,3.78912526,0.0706568343,0,265
0.269658,0.001015,0.465187,0.103694,4.48615156,0.0482371008,0,266
0.270642,0.000984,0.493645,0.092602,5.33082439,0.0457125143,0,267
0.271651,0.001009,0.549625,0.132805,4.13858665,0.0729929481,0,268
0.272663,0.001012,0.485295,0.121144,4.00593509,0.0587905775,0,269
0.273673,0.00101,0.478625,0.128714,3.71851547,0.0616057383,0,270
0.274642,0.000969,0.459381,0.102236,4.49333894,0.0469652759,0,271
0.275659,0.001017,0.49806,0.090335,5.51347761,0.0449922501,0,272
0.276651,0.000992,0.503147,0.136843,3.67681942,0.0688521449,0,273
0.277665,0.001014,0.511713,0.090197,5.67328182,0.0461549775,0,274
0.278639,0.000974,0.498804,0.118972,4.19261675,0.0593437095,0,275
0.279649,0.00101,0.508042,0.114024,4.45557076,0.057928981,0,276
0.280633,0.000984,0.688555,0.092674,7.42986167,0.0638111461,0,277
0.281635,0.001002,0.446567,0.088943,5.02082232,0.0397190087,0,278
