t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.213994,0.002023,4.724159,-4460.48165,2029010802,1668,1
0.21601,0.002016,4.724501,-4461.16868,2029157763,1669,1
0.218026,0.002016,4.725453,-4463.08111,2029566593,1670,2
0.222064,0.004038,4.72516,-4462.49252,2029440945,1672,1
0.224087,0.002023,4.725754,-4463.68578,2029695810,1673,1
0.226103,0.002016,4.725378,-4462.93045,2029534369,1674,1
0.228125,0.002022,4.724216,-4460.59616,2029035473,1675,2
0.232163,0.004038,4.724521,-4461.20886,2029166142,1677,1
0.234179,0.002016,4.725647,-4463.47083,2029649750,1678,1
0.236195,0.002016,4.725243,-4462.65925,2029476379,1679,1
0.238218,0.002023,4.725899,-4463.97706,2029758123,1680,2
0.242256,0.004038,4.725601,-4463.37842,2029630105,1682,1
0.244272,0.002016,4.724306,-4460.77695,2029073871,1683,1
0.246295,0.002023,4.724241,-4460.64638,2029045931,1684,1
0.248311,0.002016,4.725461,-4463.09718,2029569807,1685,2
0.252349,0.004038,4.725053,-4462.27757,2029394680,1687,1
0.254371,0.002022,4.725558,-4463.29204,2029611859,1688,1
0.256388,0.002017,4.725409,-4462.99272,2029547835,1689,1
0.258404,0.002016,4.724303,-4460.77093,2029072594,1690,1
0.260426,0.002022,4.724246,-4460.65642,2029048079,1691,2
0.264464,0.004038,4.725427,-4463.02888,2029555284,1693,1
0.26648,0.002016,4.725059,-4462.28962,2029397383,1694,1
0.268503,0.002023,4.725595,-4463.36637,2029627587,1695,1
0.270519,0.002016,4.725595,-4463.36637,2029627678,1696,2
0.274557,0.004038,4.72441,-4460.98588,2029118468,1698,1
0.276573,0.002016,4.724171,-4460.50576,2029015870,1699,1
0.278596,0.002023,4.725294,-4462.7617,2029498127,1700,1
0.280612,0.002016,4.725087,-4462.34587,2029409441,1701,2
0.28465,0.004038,4.725589,-4463.35432,2029625256,1703,1
0.286672,0.002022,4.725806,-4463.79024,2029718137,1704,1
0.288688,0.002016,4.724526,-4461.2189,2029168363,1705,1
0.290704,0.002016,4.724123,-4460.40933,2028995507,1706,2
0.294743,0.004039,4.725279,-4462.73157,2029492146,1708,1
