t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
2.58159,0.001005,0.405632,0.1098,3.69428051,0.0445383936,16,2561
2.582596,0.001006,0.500004,0.109537,4.56470416,0.0547689381,14,2562
2.583576,0.00098,0.524791,0.111804,4.69384816,0.058673733,10,2563
2.584581,0.001005,0.459741,0.103796,4.42927473,0.0477192768,11,2564
2.585588,0.001007,0.629984,0.123807,5.08843603,0.0779964291,11,2565
2.586577,0.000989,0.598119,0.107125,5.58337456,0.0640734979,10,2566
2.587591,0.001014,0.422909,0.107527,3.93304937,0.045474136,9,2567
2.588578,0.000987,0.442632,0.108541,4.0780166,0.0480437199,7,2568
2.589593,0.001015,0.620362,0.109854,5.64714985,0.0681492471,4,2569
2.59058,0.000987,0.487767,0.128504,3.79573398,0.0626800106,4,2570
2.591592,0.001012,0.676078,0.10454,6.46717046,0.0706771941,5,2571
2.592583,0.000991,0.505043,0.099297,5.08618589,0.0501492548,9,2572
2.593592,0.001009,0.517664,0.1383,3.74305134,0.0715929312,9,2573
2.594583,0.000991,0.529014,0.09388,5.63500213,0.0496638343,17,2574
2.595594,0.001011,0.51001,0.092668,5.50362585,0.0472616067,17,2575
2.59658,0.000986,0.48184,0.090611,5.31767666,0.0436600042,17,2576
2.597594,0.001014,0.489302,0.135673,3.60648029,0.0663850702,17,2577
2.598603,0.001009,0.526926,0.136873,3.84974392,0.0721219424,17,2578
2.599585,0.000982,0.489878,0.100886,4.85575798,0.0494218319,20,2579
2.600594,0.001009,0.558935,0.132344,4.22334976,0.0739716936,20,2580
2.601608,0.001014,0.530693,0.093532,5.67391909,0.0496367777,29,2581
2.602591,0.000983,0.494557,0.106831,4.6293398,0.0528340189,28,2582
2.603597,0.001006,0.519344,0.103484,5.01859225,0.0537437945,30,2583
2.604587,0.00099,0.431235,0.112116,3.8463288,0.0483483433,26,2584
2.605592,0.001005,0.529949,0.090119,5.88054683,0.0477584739,26,2585
2.606597,0.001005,0.58449,0.098091,5.95865064,0.0573332086,32,2586
2.607584,0.000987,0.498444,0.110598,4.50680844,0.0551269095,29,2587
2.608594,0.00101,0.500916,0.096561,5.1875602,0.0483689499,36,2588
2.609579,0.000985,0.502619,0.110274,4.5579103,0.0554258076,33,2589
2.610587,0.001008,0.477497,0.115529,4.1331354,0.0551647509,27,2590
2.611595,0.001008,0.472986,0.11145,4.24393001,0.0527142897,23,2591
2.612604,0.001009,0.494653,0.099207,4.98606953,0.0490730402,28,2592
2.613585,0.000981,0.523399,0.112242,4.66312967,0.0587473506,24,2593
2.614593,0.001008,0.58125,0.11178,5.19994632,0.064972125,20,2594
2.615601,0.001008,0.688579,0.173231,3.97491788,0.119283229,20,2595
2.616585,0.000984,0.584802,0.113094,5.17093745,0.0661375974,16,2596
2.617602,0.001017,0.452158,0.106177,4.25853057,0.04800878,16,2597
2.618593,0.000991,0.455062,0.108223,4.20485479,0.0492481748,14,2598
2.619584,0.000991,0.638958,0.105757,6.0417561,0.0675742812,14,2599
2.620597,0.001013,0.566518,0.108613,5.21593179,0.0615312195,12,2600
2.621583,0.000986,0.666624,0.094048,7.08812521,0.062694654,20,2601
2.622596,0.001013,0.476945,0.100766,4.73319374,0.0480598399,23,2602
2.623582,0.000986,0.538156,0.10091,5.33302943,0.054305322,27,2603
2.624592,0.00101,0.595599,0.0925,6.43890811,0.0550929075,27,2604
2.62558,0.000988,0.73856,0.136249,5.42066364,0.100628061,27,2605
2.626594,0.001014,0.421229,0.097311,4.32868843,0.0409902152,33,2606
2.627579,0.000985,0.63891,0.128001,4.99144538,0.0817811189,33,2607
2.628591,0.001012,0.741272,0.135229,5.48160528,0.100241471,33,2608
2.629604,0.001013,0.643253,0.104876,6.13346237,0.0674618016,34,2609
2.630583,0.000979,0.475649,0.101732,4.67551016,0.0483887241,37,2610
2.631596,0.001013,0.642749,0.110322,5.82611809,0.0709093552,34,2611
2.632578,0.000982,0.569493,0.11301,5.0393151,0.0643584039,30,2612
2.633584,0.001006,0.52563,0.096819,5.42899637,0.050890971,36,2613
2.634584,0.001,0.550993,0.14037,3.9252903,0.0773428874,36,2614
2.635591,0.001007,0.553296,0.091318,6.05900261,0.0505258841,36,2615
2.636591,0.001,0.540603,0.137586,3.92920065,0.0743794044,36,2616
2.637593,0.001002,0.543938,0.105685,5.14678526,0.0574860875,37,2617
2.638593,0.001,0.494101,0.111582,4.42814253,0.0551327778,33,2618
2.639591,0.000998,0.488846,0.133807,3.65336642,0.0654110167,33,2619
2.640594,0.001003,0.537052,0.115349,4.65588778,0.0619484111,27,2620
2.641596,0.001002,0.468931,0.114473,4.09643322,0.0536799384,22,2621
2.642577,0.000981,0.536596,0.097737,5.4902033,0.0524452833,27,2622
2.643578,0.001001,0.51848,0.125505,4.13115015,0.0650718324,27,2623
2.644579,0.001001,0.463148,0.140364,3.29962099,0.0650093059,27,2624
2.645583,0.001004,0.559847,0.105475,5.30786442,0.0590498623,28,2625
2.646593,0.00101,0.538828,0.11337,4.75282703,0.0610869304,23,2626
2.647592,0.000999,0.606349,0.1137,5.33288478,0.0689418813,18,2627
2.648584,0.000992,0.614411,0.143537,4.28050607,0.0881907117,18,2628
2.649594,0.00101,0.666,0.112206,5.93551147,0.074729196,14,2629
2.65058,0.000986,0.707055,0.13779,5.1313956,0.0974251084,14,2630
2.651591,0.001011,0.507178,0.133483,3.79956998,0.067699641,14,2631
2.652574,0.000983,0.624033,0.089759,6.95231676,0.056012578,14,2632
2.653583,0.001009,0.447071,0.108097,4.13583171,0.0483270339,12,2633
2.654593,0.00101,0.602534,0.098235,6.133598,0.0591899275,17,2634
2.655578,0.000985,0.539979,0.099927,5.40373473,0.0539584815,21,2635
2.656591,0.001013,0.471906,0.110178,4.28312367,0.0519936593,18,2636
2.657583,0.000992,0.522655,0.106621,4.90198929,0.0557259988,17,2637
2.658593,0.00101,0.520399,0.108139,4.81231563,0.0562754275,16,2638
2.659581,0.000988,0.548066,0.145235,3.7736496,0.0795983655,16,2639
2.660586,0.001005,0.515648,0.093622,5.50776527,0.0482759971,24,2640
2.661595,0.001009,0.530189,0.101078,5.24534518,0.0535904437,28,2641
2.662582,0.000987,0.490622,0.087965,5.57746831,0.0431575642,28,2642
2.663596,0.001014,0.532253,0.143381,3.71215851,0.0763149674,28,2643
2.664579,0.000983,0.538828,0.094252,5.71688664,0.0507856167,35,2644
2.665584,0.001005,0.546266,0.141582,3.8583012,0.0773414328,35,2645
2.666597,0.001013,0.524743,0.100233,5.23523191,0.0525965651,40,2646
2.667581,0.000984,0.500988,0.118145,4.24045029,0.0591892273,32,2647
2.668585,0.001004,0.558191,0.098625,5.65973131,0.0550515874,37,2648
2.669594,0.001009,0.571628,0.096303,5.93572371,0.0550494913,44,2649
2.670577,0.000983,0.513297,0.104504,4.911745,0.0536415897,45,2650
2.671583,0.001006,0.529662,0.115217,4.59708203,0.0610260667,40,2651
2.672584,0.001001,0.61921,0.146662,4.2220207,0.090814577,40,2652
2.673593,0.001009,0.61206,0.11013,5.55761373,0.0674061678,37,2653
2.674594,0.001001,0.515265,0.142775,3.60893013,0.0735669604,37,2654
2.675577,0.000983,0.640758,0.099705,6.42653829,0.0638867764,41,2655
2.676582,0.001005,0.62017,0.114923,5.39639585,0.0712717969,36,2656
2.67759,0.001008,0.555696,0.134161,4.14200848,0.0745527311,36,2657
2.678603,0.001013,0.558839,0.107665,5.19053546,0.0601674009,35,2658
2.679586,0.000983,0.542307,0.094684,5.72754636,0.051347796,43,2659
2.680598,0.001012,0.55296,0.133987,4.12696754,0.0740894515,43,2660
2.681608,0.00101,0.570429,0.116735,4.88652932,0.0665890293,36,2661
2.682578,0.00097,0.490862,0.114593,4.28352517,0.0562493492,30,2662
2.683597,0.001019,0.499188,0.108805,4.58791416,0.0543141503,29,2663
2.684591,0.000994,0.544442,0.101318,5.373596,0.0551617746,32,2664
2.685609,0.001018,0.530525,0.093832,5.65398798,0.0497802218,40,2665
2.686603,0.000994,0.559727,0.110424,5.06888901,0.0618072942,38,2666
2.68758,0.000977,0.513897,0.115961,4.4316365,0.05959201,31,2667
2.688592,0.001012,0.53614,0.12103,4.42981079,0.0648890242,31,2668
2.689579,0.000987,0.537052,0.112068,4.79219759,0.0601863435,27,2669
2.690592,0.001013,0.545714,0.140898,3.87311388,0.0768900112,27,2670
2.691597,0.001005,0.529685,0.109399,4.84177186,0.0579470093,25,2671
2.692577,0.00098,0.606661,0.101888,5.9541948,0.061811476,28,2672
2.693591,0.001014,0.459141,0.105547,4.35010943,0.0484609551,28,2673
2.694604,0.001013,0.640158,0.111696,5.73125269,0.071503088,24,2674
2.695583,0.000979,0.628568,0.126177,4.98163691,0.0793108245,24,2675
2.696587,0.001004,0.43541,0.101858,4.27467651,0.0443499918,27,2676
2.697599,0.001012,0.417966,0.128528,3.2519451,0.053720334,27,2677
2.698579,0.00098,0.553704,0.104228,5.31243044,0.0577114605,28,2678
2.699582,0.001003,0.528582,0.114797,4.60449315,0.0606796279,22,2679
2.700584,0.001002,0.564982,0.112932,5.00285127,0.0638045472,17,2680
2.701586,0.001002,0.681549,0.111252,6.12617301,0.0758236893,14,2681
2.702589,0.001003,0.585809,0.134245,4.36373049,0.0786419292,14,2682
2.703594,0.001005,0.522535,0.105055,4.97391842,0.0548949144,14,2683
2.704599,0.001005,0.519368,0.1225,4.23973878,0.06362258,14,2684
2.705579,0.00098,0.426652,0.095746,4.45608172,0.0408502224,21,2685
2.706585,0.001006,0.625017,0.097251,6.42684394,0.0607835283,27,2686
2.707593,0.001008,0.648268,0.092116,7.03751791,0.0597158551,27,2687
2.7086,0.001007,0.551305,0.134527,4.09809927,0.0741654077,27,2688
2.709581,0.000981,0.776112,0.110922,6.99691675,0.0860878953,23,2689
2.710593,0.001012,0.474953,0.132793,3.57664184,0.0630704337,23,2690
2.711584,0.000991,0.636774,0.108907,5.84695199,0.069349146,21,2691
2.712598,0.001014,0.572756,0.135883,4.21506737,0.0778278035,21,2692
2.713587,0.000989,0.715021,0.134491,5.31649701,0.0961638893,21,2693
2.714601,0.001014,0.647044,0.138078,4.68607599,0.0893425414,21,2694
2.715591,0.00099,0.456357,0.13911,3.28054777,0.0634838223,21,2695
2.716582,0.000991,0.576403,0.101378,5.68568131,0.0584345833,24,2696
2.717597,0.001015,0.473682,0.099885,4.74227361,0.0473137266,28,2697
2.718587,0.00099,0.530501,0.111786,4.74568372,0.0593025848,25,2698
2.719603,0.001016,0.498012,0.11199,4.44693276,0.0557723639,21,2699
2.720593,0.00099,0.524887,0.093358,5.62230339,0.0490024005,29,2700
2.721609,0.001016,0.528318,0.110544,4.77925532,0.058402385,26,2701
2.722592,0.000983,0.536308,0.100347,5.34453447,0.0538168989,30,2702
2.723604,0.001012,0.536404,0.108475,4.94495506,0.0581864239,28,2703
2.724596,0.000992,0.521023,0.097467,5.34563493,0.0507825487,34,2704
2.725611,0.001015,0.551377,0.109045,5.05641708,0.060124905,32,2705
2.726595,0.000984,0.540435,0.117737,4.5901883,0.0636291956,24,2706
2.727602,0.001007,0.532157,0.093136,5.71376267,0.0495629744,24,2707
2.728591,0.000989,0.58996,0.109003,5.4123281,0.0643074099,22,2708
2.729606,0.001015,0.663025,0.115229,5.75397686,0.0763997077,16,2709
2.730584,0.000978,0.518168,0.13749,3.76876864,0.0712429183,16,2710
2.73159,0.001006,0.450791,0.139296,3.23620922,0.0627933831,16,2711
2.732598,0.001008,0.54797,0.095704,5.725675,0.0524429209,23,2712
2.733578,0.00098,0.482608,0.107311,4.4972836,0.0517891471,22,2713
2.734585,0.001007,0.664512,0.103334,6.4307198,0.068666683,23,2714
2.735585,0.001,0.48316,0.132734,3.64006208,0.0641317594,23,2715
2.73659,0.001005,0.627008,0.100544,6.23615532,0.0630418924,27,2716
2.737594,0.001004,0.610764,0.139212,4.3872942,0.085025678,27,2717
2.738597,0.001003,0.503507,0.142541,3.53236613,0.0717703913,27,2718
2.739577,0.00098,0.475001,0.099789,4.76005371,0.0473998748,31,2719
2.740588,0.001011,0.528126,0.16662,3.1696435,0.0879963541,31,2720
2.741577,0.000989,0.512169,0.115805,4.42268469,0.059311731,25,2721
2.742587,0.00101,0.490934,0.096069,5.11022286,0.0471635384,32,2722
2.743575,0.000988,0.49734,0.12899,3.85564772,0.0641518866,32,2723
2.744583,0.001008,0.454726,0.102968,4.41618755,0.0468222268,34,2724
2.745595,0.001012,0.624225,0.111516,5.59762725,0.0696110751,30,2725
2.74658,0.000985,0.542379,0.099789,5.4352584,0.054123458,34,2726
2.747595,0.001015,0.500964,0.098319,5.09529186,0.0492542795,40,2727
2.74858,0.000985,0.521023,0.106867,4.87543395,0.0556801649,39,2728
2.749592,0.001012,0.433466,0.169356,2.55949597,0.0734100679,39,2729
2.750579,0.000987,0.682269,0.112992,6.03820624,0.0770909388,35,2730
2.751578,0.000999,0.490118,0.116885,4.19316422,0.0572874424,28,2731
2.75259,0.001012,0.542067,0.11331,4.78392904,0.0614216118,23,2732
2.753595,0.001005,0.5377,0.104372,5.15176484,0.0561208244,24,2733
2.754577,0.000982,0.540603,0.107887,5.01082614,0.0583240359,23,2734
2.755584,0.001007,0.549553,0.13103,4.19410059,0.0720079296,23,2735
2.756594,0.00101,0.62053,0.125739,4.9350639,0.0780248217,23,2736
2.757598,0.001004,0.544466,0.111534,4.88161457,0.0607264708,19,2737
2.75858,0.000982,0.558815,0.125769,4.44318552,0.0702816037,19,2738
2.759588,0.001008,0.526182,0.13274,3.96400482,0.0698453987,19,2739
2.760584,0.000996,0.519392,0.133525,3.88984834,0.0693518168,19,2740
2.761584,0.001,0.515457,0.12205,4.22332651,0.0629115269,19,2741
2.762581,0.000997,0.511737,0.136957,3.73647933,0.0700859643,19,2742
2.763583,0.001002,0.545114,0.094906,5.74372537,0.0517345893,26,2743
2.764583,0.001,0.576091,0.09415,6.11886352,0.0542389676,34,2744
2.765584,0.001001,0.479896,0.139506,3.43996674,0.0669483714,34,2745
2.76659,0.001006,0.5198,0.108523,4.78976807,0.0564102554,33,2746
2.767595,0.001005,0.551281,0.103736,5.31426891,0.0571876858,34,2747
2.768576,0.000981,0.516848,0.143147,3.61061007,0.0739852407,34,2748
2.769583,0.001007,0.541395,0.105223,5.1452154,0.0569672061,35,2749
2.770591,0.001008,0.610476,0.114701,5.322325,0.0700222077,29,2750
2.771601,0.00101,0.470154,0.113646,4.13700438,0.0534311215,24,2751
2.772582,0.000981,0.507202,0.101612,4.99155612,0.0515378096,27,2752
2.773594,0.001012,0.532277,0.099699,5.33883991,0.0530674846,31,2753
2.774582,0.000988,0.649468,0.097539,6.65854684,0.0633484593,37,2754
2.775597,0.001015,0.520208,0.100239,5.18967667,0.0521451297,41,2755
2.776586,0.000989,0.641309,0.096399,6.652652,0.0618215463,48,2756
2.777578,0.000992,0.539044,0.117623,4.58281118,0.0634039724,40,2757
2.778593,0.001015,0.59224,0.119218,4.96770622,0.0706056683,40,2758
2.779579,0.000986,0.459621,0.120646,3.8096663,0.0554514352,40,2759
2.780595,0.001016,0.563902,0.114024,4.94546762,0.0642983616,35,2760
2.781584,0.000989,0.563302,0.113484,4.96371295,0.0639257642,30,2761
2.782592,0.001008,0.531053,0.13034,4.07436704,0.069217448,30,2762
2.78358,0.000988,0.552505,0.102992,5.36454288,0.056903595,32,2763
2.784587,0.001007,0.529709,0.111288,4.75980339,0.0589502552,29,2764
2.785595,0.001008,0.555936,0.099291,5.59905732,0.0551994414,33,2765
2.786585,0.00099,0.55584,0.097143,5.72187394,0.0539959651,39,2766
2.787596,0.001011,0.53758,0.148582,3.61806948,0.0798747116,39,2767
2.788578,0.000982,0.533549,0.104186,5.12111992,0.0555883361,41,2768
2.789587,0.001009,0.612492,0.111048,5.51556084,0.0680160116,38,2769
2.790598,0.001011,0.555384,0.163723,3.39221734,0.0909291346,38,2770
2.791608,0.00101,0.540243,0.134467,4.01766233,0.0726448555,38,2771
2.792612,0.001004,0.551785,0.140148,3.93715929,0.0773315642,38,2772
2.793574,0.000962,0.644381,0.108139,5.95882152,0.069682717,36,2773
2.794584,0.00101,0.614939,0.138234,4.44853654,0.0850054777,36,2774
2.795598,0.001014,0.509362,0.115553,4.40803787,0.0588583072,30,2775
2.796608,0.00101,0.513633,0.114551,4.48388054,0.0588371738,24,2776
2.797578,0.00097,0.417462,0.112914,3.69716776,0.0471373043,20,2777
2.798584,0.001006,0.583194,0.113016,5.16027819,0.0659102531,15,2778
2.799587,0.001003,0.64702,0.110484,5.85623258,0.0714853577,11,2779
2.800594,0.001007,0.454918,0.107689,4.22436832,0.0489896645,10,2780
2.801577,0.000983,0.488486,0.108127,4.51770603,0.0528185257,8,2781
2.802595,0.001018,0.42334,0.090965,4.65387787,0.0385091231,8,2782
2.803575,0.00098,0.522823,0.138774,3.76744203,0.072554239,8,2783
2.804584,0.001009,0.515768,0.090377,5.70685019,0.0466135645,8,2784
2.805598,0.001014,0.512337,0.110484,4.63720539,0.0566050411,5,2785
2.806583,0.000985,0.527094,0.102914,5.12169384,0.0542453519,6,2786
2.807592,0.001009,0.43493,0.130436,3.33443221,0.0567305295,6,2787
2.808581,0.000989,0.52923,0.101852,5.19606881,0.053903134,9,2788
2.809591,0.00101,0.459117,0.136813,3.35579952,0.0628131741,9,2789
2.81058,0.000989,0.420941,0.108901,3.86535477,0.0458408958,6,2790
2.811594,0.001014,0.588449,0.106387,5.53121152,0.0626033238,6,2791
2.812584,0.00099,0.514833,0.101534,5.0705478,0.0522730538,8,2792
2.813596,0.001012,0.631304,0.108109,5.83951382,0.0682496441,6,2793
2.814582,0.000986,0.517256,0.094084,5.49781047,0.0486655135,14,2794
2.815593,0.001011,0.614075,0.111462,5.5092767,0.0684460277,10,2795
2.816596,0.001003,0.529398,0.137532,3.84927144,0.0728091657,10,2796
2.817584,0.000988,0.460988,0.114102,4.04013952,0.0525996528,4,2797
2.818597,0.001013,0.5353,0.132272,4.04696383,0.0708052016,4,2798
2.819603,0.001006,0.446447,0.101948,4.37916389,0.0455143788,7,2799
2.820588,0.000985,0.48208,0.105241,4.58072424,0.0507345813,7,2800
2.821603,0.001015,0.468643,0.10448,4.48548047,0.0489638206,8,2801
2.822586,0.000983,0.523783,0.103856,5.04335811,0.0543980072,9,2802
2.823595,0.001009,0.625329,0.105019,5.95443682,0.0656714263,9,2803
2.8246,0.001005,0.55464,0.124947,4.43900214,0.0693006041,9,2804
2.825583,0.000983,0.438121,0.10493,4.17536453,0.0459720365,9,2805
2.826588,0.001005,0.434114,0.108271,4.00951317,0.0470019569,8,2806
2.827596,0.001008,0.495949,0.104702,4.73676721,0.0519268522,8,2807
2.828603,0.001007,0.461804,0.107767,4.2852079,0.0497672317,7,2808
2.829588,0.000985,0.504275,0.106255,4.74589431,0.0535817401,6,2809
2.830595,0.001007,0.571029,0.106063,5.38386619,0.0605650488,6,2810
2.8316,0.001005,0.476537,0.10313,4.62074081,0.0491452608,7,2811
2.832587,0.000987,0.513393,0.081013,6.33716811,0.0415915071,7,2812
2.833594,0.001007,0.460149,0.130568,3.52420961,0.0600807346,7,2813
2.835318,0.001724,0.570765,0.088397,6.45683677,0.0504539137,7,2814
2.836913,0.001595,0.532517,0.105037,5.06980397,0.0559339881,8,2815
2.837914,0.001001,0.531005,0.097065,5.47061248,0.0515420003,14,2816
2.838918,0.001004,0.528342,0.106549,4.95867629,0.0562943118,13,2817
2.839921,0.001003,0.467131,0.103622,4.50802918,0.0484050485,15,2818
2.840924,0.001003,0.647188,0.107893,5.99842436,0.0698270549,13,2819
2.841931,0.001007,0.560327,0.107863,5.19480267,0.0604385512,12,2820
2.842934,0.001003,0.570549,0.105337,5.41641588,0.06009992,12,2821
2.843919,0.000985,0.529757,0.131132,4.03987585,0.0694680949,12,2822
2.844932,0.001013,0.453622,0.11184,4.0559907,0.0507330845,8,2823
2.845919,0.000987,0.524455,0.091192,5.75110755,0.0478261004,8,2824
2.846934,0.001015,0.531317,0.09562,5.55654675,0.0508045315,15,2825
2.847921,0.000987,0.524095,0.093886,5.58224868,0.0492051832,23,2826
2.848934,0.001013,0.524671,0.093682,5.60055293,0.0491522286,31,2827
2.849916,0.000982,0.503675,0.142277,3.54010135,0.071661368,31,2828
2.850932,0.001016,0.539211,0.106165,5.07899025,0.0572453358,31,2829
2.851917,0.000985,0.529398,0.112926,4.68800808,0.0597827985,27,2830
2.852933,0.001016,0.501684,0.110034,4.55935438,0.0552022973,24,2831
2.853918,0.000985,0.557639,0.140904,3.95758105,0.0785735657,24,2832
2.854942,0.001024,0.475529,0.123076,3.8637021,0.0585262072,24,2833
2.855921,0.000979,0.51956,0.103856,5.00269604,0.0539594234,26,2834
2.856937,0.001016,0.550633,0.111354,4.94488748,0.0613151871,22,2835
2.857921,0.000984,0.486207,0.146872,3.31041315,0.0714101945,22,2836
2.858937,0.001016,0.536308,0.113514,4.72459785,0.0608784663,17,2837
2.859953,0.001016,0.509386,0.099399,5.1246592,0.050632459,22,2838
2.860953,0.001,0.510322,0.102488,4.97933417,0.0523018811,24,2839
2.861943,0.00099,0.476561,0.108709,4.38382287,0.0518064697,22,2840
2.862934,0.000991,0.60263,0.114611,5.25804678,0.0690680269,17,2841
2.863939,0.001005,0.533213,0.109309,4.87803383,0.0582849798,15,2842
2.864923,0.000984,0.451606,0.12031,3.75368631,0.0543327179,15,2843
2.865929,0.001006,0.58377,0.124959,4.67169232,0.0729473154,15,2844
2.866939,0.00101,0.527574,0.098331,5.36528663,0.051876879,20,2845
2.867928,0.000989,0.51013,0.105133,4.85223479,0.0536314973,20,2846
2.86894,0.001012,0.460101,0.09544,4.82084032,0.0439120394,27,2847
2.869917,0.000977,0.530333,0.098685,5.37399807,0.0523359121,32,2848
2.870924,0.001007,0.533069,0.102578,5.19671859,0.0546811519,35,2849
2.871932,0.001008,0.529542,0.113508,4.66523945,0.0601072533,30,2850
2.872933,0.001001,0.541203,0.127935,4.23029664,0.0692388058,30,2851
2.873923,0.00099,0.544658,0.107539,5.0647486,0.0585719767,29,2852
2.874929,0.001006,0.538708,0.089417,6.02467092,0.0481696532,29,2853
2.875928,0.000999,0.493333,0.104012,4.74303926,0.051312552,31,2854
2.876923,0.000995,0.519512,0.094378,5.50458793,0.0490305035,39,2855
2.877939,0.001016,0.55716,0.107053,5.20452486,0.0596456495,38,2856
2.878927,0.000988,0.511641,0.112698,4.53992972,0.0576609174,34,2857
2.879939,0.001012,0.6499,0.099891,6.50609164,0.0649191609,38,2858
2.880926,0.000987,0.68498,0.100946,6.78560815,0.0691459911,42,2859
2.881941,0.001015,0.658514,0.120454,5.46693344,0.0793206454,42,2860
2.882932,0.000991,0.57314,0.113784,5.03708782,0.0652141618,37,2861
2.883922,0.00099,0.56395,0.106639,5.28840293,0.060139064,37,2862
2.884938,0.001016,0.651027,0.115607,5.63138045,0.0752632784,31,2863
2.88593,0.000992,0.548905,0.101918,5.38575129,0.0559432998,34,2864
2.886943,0.001013,0.535204,0.100359,5.33289491,0.0537125382,38,2865
2.887925,0.000982,0.521671,0.10439,4.99732733,0.0544572357,39,2866
2.888929,0.001004,0.576955,0.133891,4.30913952,0.0772490819,39,2867
2.889945,0.001016,0.541107,0.099585,5.43361952,0.0538861406,44,2868
2.890929,0.000984,0.657338,0.115157,5.70818969,0.0756970721,38,2869
2.891933,0.001004,0.486399,0.121612,3.99959708,0.0591519552,38,2870
2.892938,0.001005,0.491198,0.117515,4.17987491,0.057723133,30,2871
2.893927,0.000989,0.536236,0.116057,4.62045374,0.0622339415,24,2872
2.894932,0.001005,0.567309,0.112368,5.04867044,0.0637473777,20,2873
2.89592,0.000988,0.458157,0.099375,4.61038491,0.0455293519,24,2874
2.896921,0.001001,0.645556,0.100424,6.42830399,0.0648293157,28,2875
2.897921,0.001,0.528486,0.095829,5.51488589,0.0506442849,35,2876
2.898921,0.001,0.488918,0.135589,3.60588248,0.0662919027,35,2877
2.899928,0.001007,0.54533,0.107611,5.06760461,0.0586835066,34,2878
2.90093,0.001002,0.514017,0.126057,4.07765535,0.064795441,34,2879
2.901929,0.000999,0.64558,0.132835,4.8600143,0.0857556193,34,2880
2.902933,0.001004,0.620386,0.115295,5.3808578,0.0715274039,28,2881
2.903919,0.000986,0.543363,0.132164,4.11127841,0.0718130275,28,2882
2.904931,0.001012,0.541227,0.108391,4.99328358,0.0586641358,26,2883
2.905931,0.001,0.531053,0.124005,4.2825128,0.0658532273,26,2884
2.906921,0.00099,0.447095,0.094492,4.73156458,0.0422469007,34,2885
2.907929,0.001008,0.53686,0.149212,3.59796799,0.0801059543,34,2886
2.908943,0.001014,0.651363,0.099195,6.56649025,0.0646119528,39,2887
2.909932,0.000989,0.552385,0.128588,4.2957741,0.0710300824,39,2888
2.910919,0.000987,0.527862,0.127545,4.13863342,0.0673261588,39,2889
2.91193,0.001011,0.496237,0.101066,4.91002909,0.0501526886,42,2890
2.912911,0.000981,0.495949,0.115775,4.28373138,0.0574184955,36,2891
2.913921,0.00101,0.565894,0.098079,5.76977742,0.0555023176,42,2892
2.914933,0.001012,0.510298,0.115955,4.40082791,0.0591716046,35,2893
2.915921,0.000988,0.546146,0.10229,5.33919249,0.0558652743,38,2894
2.916933,0.001012,0.545306,0.100916,5.40356336,0.0550301003,41,2895
2.917921,0.000988,0.469554,0.106051,4.42762444,0.0497966713,42,2896
2.918924,0.001003,0.51836,0.149962,3.45660901,0.0777343023,42,2897
2.919932,0.001008,0.678477,0.116405,5.82858984,0.0789781152,35,2898
2.920946,0.001014,0.570165,0.143099,3.98440939,0.0815900413,35,2899
2.921933,0.000987,0.584778,0.131996,4.43027061,0.0771883569,35,2900
2.92294,0.001007,0.595119,0.148708,4.00192996,0.0884989563,35,2901
2.923924,0.000984,0.565366,0.117023,4.8312383,0.0661608254,28,2902
2.924934,0.00101,0.57446,0.125541,4.57587561,0.0721182829,28,2903
2.925912,0.000978,0.537652,0.124431,4.32088467,0.066900576,28,2904
2.926912,0.001,0.545642,0.139686,3.90620391,0.0762185484,28,2905
2.927919,0.001007,0.537556,0.094912,5.66373061,0.0510205151,35,2906
2.928924,0.001005,0.541011,0.123358,4.38569854,0.0667380349,35,2907
2.929931,0.001007,0.556584,0.096783,5.75084467,0.0538678693,42,2908
2.930939,0.001008,0.556776,0.11358,4.90206022,0.0632386181,37,2909
2.931918,0.000979,0.502451,0.120568,4.16736613,0.0605795122,37,2910
2.932928,0.00101,0.476753,0.117071,4.07234072,0.0558139505,30,2911
2.933932,0.001004,0.587057,0.127245,4.61359582,0.074700068,30,2912
2.934912,0.00098,0.523375,0.111114,4.71025253,0.0581542898,26,2913
2.935919,0.001007,0.461084,0.114006,4.04438363,0.0525663425,21,2914
2.936939,0.00102,0.648916,0.111132,5.83914624,0.0721153329,17,2915
2.937921,0.000982,0.563782,0.104876,5.37570083,0.059127201,18,2916
2.938934,0.001013,0.58053,0.109123,5.31996005,0.0633491752,15,2917
2.939946,0.001012,0.464947,0.105331,4.41415158,0.0489733325,16,2918
2.940916,0.00097,0.633391,0.105607,5.99762326,0.0668905233,16,2919
2.941912,0.000996,0.650355,0.107191,6.06725378,0.0697122028,15,2920
2.942931,0.001019,0.449207,0.105853,4.243687,0.0475499086,14,2921
2.943955,0.001024,0.515025,0.12259,4.20119912,0.0631369147,14,2922
2.944953,0.000998,0.526998,0.095823,5.49970258,0.0504985294,21,2923
2.945927,0.000974,0.604309,0.137161,4.40583694,0.0828876267,21,2924
2.946957,0.00103,0.547826,0.097767,5.60338355,0.0535593045,27,2925
2.947932,0.000975,0.563686,0.113226,4.97841485,0.063823911,22,2926
2.948942,0.00101,0.515097,0.146465,3.51686068,0.0754436821,22,2927
2.949922,0.00098,0.694986,0.109369,6.3545063,0.0760099238,20,2928
2.950932,0.00101,0.507898,0.109351,4.64465803,0.0555391542,17,2929
