t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.215795,0.002016,2.723896,-442.241409,1169904267,1579064,1
0.217811,0.002016,2.725028,-444.515434,1170390435,1579065,1
0.219834,0.002023,2.724795,-444.047371,1170290588,1579066,2
0.223866,0.004032,2.725392,-445.246658,1170547128,1579068,1
0.225882,0.002016,2.725037,-444.533514,1170394621,1579069,1
0.227898,0.002016,2.723796,-442.040523,1169861415,1579070,1
0.229914,0.002016,2.723813,-442.074674,1169868573,1579071,1
0.23193,0.002016,2.724707,-443.870591,1170252760,1579072,2
0.235962,0.004032,2.724624,-443.703856,1170217184,1579074,1
0.237984,0.002022,2.725432,-445.327012,1170564342,1579075,1
0.24,0.002016,2.72522,-444.901134,1170472998,1579076,1
0.242016,0.002016,2.723824,-442.096771,1169873302,1579077,2
0.246048,0.004032,2.723615,-441.67692,1169783762,1579079,1
0.248064,0.002016,2.724864,-444.185982,1170319994,1579080,1
0.25008,0.002016,2.724516,-443.4869,1170170665,1579081,1
0.252096,0.002016,2.725103,-444.666098,1170422642,1579082,2
0.256135,0.004039,2.725288,-445.037737,1170502384,1579084,1
0.258151,0.002016,2.724097,-442.645189,1169990650,1579085,1
0.260167,0.002016,2.723747,-441.942089,1169840242,1579086,1
0.262183,0.002016,2.724961,-444.380841,1170361850,1579087,2
0.266215,0.004032,2.724629,-443.7139,1170219447,1579089,1
0.268231,0.002016,2.725012,-444.483292,1170383708,1579090,1
0.270253,0.002022,2.725146,-444.752479,1170441156,1579091,1
0.272269,0.002016,2.723837,-442.122887,1169878989,1579092,1
0.274285,0.002016,2.723336,-441.11645,1169663817,1579093,2
0.278317,0.004032,2.724345,-443.143385,1170097341,1579095,1
0.280333,0.002016,2.724246,-442.944509,1170054807,1579096,1
0.282349,0.002016,2.724756,-443.969025,1170273773,1579097,1
0.284371,0.002022,2.72518,-444.82078,1170456014,1579098,2
0.288403,0.004032,2.724175,-442.80188,1170024428,1579100,1
0.290419,0.002016,2.723699,-441.845664,1169819630,1579101,1
0.292435,0.002016,2.724878,-444.214106,1170326087,1579102,1
0.294451,0.002016,2.72514,-444.740426,1170438767,1579103,2
0.298483,0.004032,2.725514,-445.491738,1170599267,1579105,1
0.300506,0.002023,2.725833,-446.132563,1170736427,1579106,1
0.302522,0.002016,2.724794,-444.045362,1170290327,1579107,1
0.304538,0.002016,2.723927,-442.303684,1169917851,1579108,2
0.30857,0.004032,2.724623,-443.701847,1170216784,1579110,1
0.310586,0.002016,2.724814,-444.085539,1170298808,1579111,1
0.312602,0.002016,2.724967,-444.392894,1170364188,1579112,1
0.314624,0.002022,2.725292,-445.045772,1170503957,1579113,2
0.318656,0.004032,2.724169,-442.789827,1170021753,1579115,1
0.320672,0.002016,2.723313,-441.070246,1169654069,1579116,1
0.322688,0.002016,2.724119,-442.689384,1169999992,1579117,1
0.324704,0.002016,2.724398,-443.249855,1170120215,1579118,1
0.32672,0.002016,2.724417,-443.288023,1170127957,1579119,2
0.330759,0.004039,2.725164,-444.788638,1170449178,1579121,1
0.332771,0.002012,2.724569,-443.593369,1170193606,1579122,1
0.334787,0.002016,2.723686,-441.819549,1169814411,1579123,1
0.336803,0.002016,2.724311,-443.075084,1170082537,1579124,2
0.340842,0.004039,2.724982,-444.423027,1170370833,1579126,1
0.342858,0.002016,2.724951,-444.360752,1170357679,1579127,1
0.344874,0.002016,2.725613,-445.690615,1170641797,1579128,1
0.34689,0.002016,2.724893,-444.244238,1170332731,1579129,2
0.350922,0.004032,2.72371,-441.867762,1169824329,1579131,1
0.352944,0.002022,2.723948,-442.34587,1169926485,1579132,1
0.35496,0.002016,2.725007,-444.473248,1170381740,1579133,1
0.356976,0.002016,2.724978,-444.414991,1170369339,1579134,2
0.361008,0.004032,2.725431,-445.325003,1170563756,1579136,1
0.363024,0.002016,2.724941,-444.340663,1170353102,1579137,1
0.36504,0.002016,2.723814,-442.076683,1169869367,1579138,1
0.367056,0.002016,2.724065,-442.580906,1169977126,1579139,1
0.369079,0.002023,2.725029,-444.517443,1170391345,1579140,2
0.373111,0.004032,2.724672,-443.800281,1170237706,1579142,1
0.375127,0.002016,2.725241,-444.94332,1170481904,1579143,1
0.377143,0.002016,2.724793,-444.043353,1170289392,1579144,1
0.379159,0.002016,2.723492,-441.429831,1169730882,1579145,2
0.383191,0.004032,2.723487,-441.419787,1169728694,1579147,1
0.385213,0.002022,2.724514,-443.482882,1170169664,1579148,1
0.387229,0.002016,2.724257,-442.966606,1170059360,1579149,1
0.389245,0.002016,2.724957,-444.372805,1170360106,1579150,2
0.393277,0.004032,2.724808,-444.073486,1170296177,1579152,1
0.395293,0.002016,2.723601,-441.648797,1169777626,1579153,1
0.397309,0.002016,2.723479,-441.403716,1169725456,1579154,1
0.399325,0.002016,2.724607,-443.669706,1170209987,1579155,2
0.403363,0.004038,2.724132,-442.715499,1170005707,1579157,1
0.405379,0.002016,2.724893,-444.244238,1170332353,1579158,1
0.407395,0.002016,2.725053,-444.565655,1170401370,1579159,1
0.409411,0.002016,2.723844,-442.136948,1169882142,1579160,2
0.413443,0.004032,2.723647,-441.741204,1169797655,1579162,1
0.415459,0.002016,2.724945,-444.348699,1170355107,1579163,1
0.417475,0.002016,2.724557,-443.569263,1170188548,1579164,1
0.419498,0.002023,2.725308,-445.077914,1170510997,1579165,1
0.421514,0.002016,2.725613,-445.690615,1170641761,1579166,2
0.425546,0.004032,2.724337,-443.127314,1170093707,1579168,1
0.427562,0.002016,2.724002,-442.454348,1169950018,1579169,1
0.429578,0.002016,2.725198,-444.856939,1170463644,1579170,1
0.431594,0.002016,2.724791,-444.039335,1170288714,1579171,2
0.435632,0.004038,2.725144,-444.748461,1170440554,1579173,1
0.437648,0.002016,2.725426,-445.314959,1170561363,1579174,1
0.439664,0.002016,2.724184,-442.81996,1170027847,1579175,1
0.44168,0.002016,2.723615,-441.67692,1169783631,1579176,2
0.445712,0.004032,2.724712,-443.880635,1170254976,1579178,1
0.447728,0.002016,2.724627,-443.709883,1170218557,1579179,1
0.449744,0.002016,2.724995,-444.449142,1170376565,1579180,1
0.451767,0.002023,2.725512,-445.48772,1170598582,1579181,2
0.455799,0.004032,2.724512,-443.478864,1170168808,1579183,1
0.457815,0.002016,2.723846,-442.140966,1169882802,1579184,1
0.459831,0.002016,2.724808,-444.073486,1170296303,1579185,1
0.461847,0.002016,2.72476,-443.977061,1170275602,1579186,2
0.465879,0.004032,2.724922,-444.302495,1170345124,1579188,1
0.467901,0.002022,2.725365,-445.192418,1170535594,1579189,1
0.469917,0.002016,2.724108,-442.667286,1169995592,1579190,1
0.471933,0.002016,2.723179,-440.801059,1169596644,1579191,1
0.473949,0.002016,2.723999,-442.448321,1169948448,1579192,2
0.477981,0.004032,2.724316,-443.085129,1170084864,1579194,1
0.479997,0.002016,2.72464,-443.735998,1170224185,1579195,1
0.482019,0.002022,2.725078,-444.615877,1170412033,1579196,1
0.484035,0.002016,2.724195,-442.842057,1170032875,1579197,2
0.488067,0.004032,2.72354,-441.526256,1169751409,1579199,1
0.490083,0.002016,2.724394,-443.241819,1170118352,1579200,1
0.492099,0.002016,2.724965,-444.388876,1170363635,1579201,1
0.494115,0.002016,2.724977,-444.412982,1170368691,1579202,2
0.498154,0.004039,2.725498,-445.459596,1170592357,1579204,1
0.50017,0.002016,2.724694,-443.844476,1170247260,1579205,1
0.502186,0.002016,2.723607,-441.66085,1169780190,1579206,1
0.504202,0.002016,2.724182,-442.815942,1170027426,1579207,2
0.508234,0.004032,2.725084,-444.62793,1170414754,1579209,1
0.51025,0.002016,2.725135,-444.730382,1170436652,1579210,1
0.512266,0.002016,2.725784,-446.034129,1170715272,1579211,1
0.514288,0.002022,2.725264,-444.989524,1170491763,1579212,1
0.516304,0.002016,2.724156,-442.763712,1170015957,1579213,2
0.520336,0.004032,2.724521,-443.496944,1170173035,1579215,1
0.522352,0.002016,2.725367,-445.196436,1170536004,1579216,1
0.524368,0.002016,2.724945,-444.348699,1170354904,1579217,1
0.526384,0.002016,2.725371,-445.204472,1170538028,1579218,2
0.530423,0.004039,2.724847,-444.151831,1170312717,1579220,1
0.532439,0.002016,2.723581,-441.608619,1169768898,1579221,1
0.534455,0.002016,2.723617,-441.680938,1169784581,1579222,1
0.536471,0.002016,2.724669,-443.794255,1170236453,1579223,2
0.540503,0.004032,2.724398,-443.249855,1170120023,1579225,1
0.542525,0.002022,2.724988,-444.43508,1170373367,1579226,1
0.544541,0.002016,2.724755,-443.967016,1170273412,1579227,1
0.546557,0.002016,2.723508,-441.461973,1169737891,1579228,2
0.550589,0.004032,2.723501,-441.447911,1169734701,1579230,1
0.552605,0.002016,2.724734,-443.92483,1170264497,1579231,1
0.554621,0.002016,2.724402,-443.25789,1170121580,1579232,1
0.556643,0.002022,2.725129,-444.718328,1170434155,1579233,2
0.560675,0.004032,2.725036,-444.531505,1170393793,1579235,1
0.562691,0.002016,2.723779,-442.006373,1169854388,1579236,1
0.564707,0.002016,2.723632,-441.711071,1169791265,1579237,1
0.566723,0.002016,2.724741,-443.938892,1170267462,1579238,1
0.568739,0.002016,2.724195,-442.842057,1170032643,1579239,2
0.572778,0.004039,2.724831,-444.119689,1170305734,1579241,1
0.574794,0.002016,2.724914,-444.286424,1170341609,1579242,1
0.57681,0.002016,2.723717,-441.881824,1169827620,1579243,1
0.578826,0.002016,2.72355,-441.546345,1169755754,1579244,2
0.582858,0.004032,2.724562,-443.579307,1170190456,1579246,1
0.58488,0.002022,2.724113,-442.677331,1169997755,1579247,1
0.586896,0.002016,2.724724,-443.904742,1170259836,1579248,1
0.588912,0.002016,2.725,-444.459186,1170378788,1579249,2
0.592944,0.004032,2.723643,-441.733168,1169795564,1579251,1
0.59496,0.002016,2.723134,-440.710661,1169577149,1579252,1
0.596976,0.002016,2.724401,-443.255881,1170121170,1579253,1
0.598999,0.002023,2.724219,-442.890269,1170043129,1579254,2
0.603031,0.004032,2.72465,-443.756086,1170228415,1579256,1
0.605047,0.002016,2.725115,-444.690204,1170427768,1579257,1
0.607063,0.002016,2.724101,-442.653224,1169992345,1579258,1
0.609079,0.002016,2.723607,-441.66085,1169780117,1579259,1
0.611095,0.002016,2.724737,-443.930857,1170265528,1579260,2
0.615133,0.004038,2.72485,-444.157858,1170314409,1579262,1
0.617149,0.002016,2.725137,-444.734399,1170437345,1579263,1
0.619165,0.002016,2.725422,-445.306923,1170559738,1579264,1
0.621181,0.002016,2.724204,-442.860137,1170036472,1579265,2
0.625213,0.004032,2.723312,-441.068237,1169653607,1579267,1
0.627229,0.002016,2.724149,-442.74965,1170012912,1579268,1
0.629251,0.002022,2.724312,-443.077093,1170083060,1579269,1
0.631267,0.002016,2.724792,-444.041344,1170288973,1579270,2
0.635299,0.004032,2.72526,-444.981489,1170490079,1579272,1
0.637315,0.002016,2.724309,-443.071067,1170082059,1579273,1
0.639331,0.002016,2.723619,-441.684956,1169785155,1579274,1
0.641347,0.002016,2.724501,-443.456767,1170164281,1579275,2
0.645386,0.004039,2.724871,-444.200044,1170323198,1579277,1
0.647402,0.002016,2.724754,-443.965007,1170272842,1579278,1
0.649418,0.002016,2.725152,-444.764532,1170443966,1579279,1
0.651434,0.002016,2.72439,-443.233784,1170116375,1579280,2
0.655466,0.004032,2.723565,-441.576478,1169762309,1579282,1
0.657482,0.002016,2.724357,-443.167492,1170102377,1579283,1
0.659498,0.002016,2.724952,-444.362761,1170357799,1579284,1
0.661514,0.002016,2.724956,-444.370796,1170359636,1579285,1
0.663536,0.002022,2.725591,-445.64642,1170632286,1579286,2
0.667568,0.004032,2.724791,-444.039335,1170288649,1579288,1
0.669584,0.002016,2.723686,-441.819549,1169813971,1579289,1
0.6716,0.002016,2.724041,-442.532693,1169966652,1579290,1
0.673616,0.002016,2.7248,-444.057415,1170292652,1579291,2
0.677648,0.004032,2.724599,-443.653635,1170206526,1579293,1
0.679671,0.002023,2.725202,-444.864975,1170465456,1579294,1
0.681687,0.002016,2.724849,-444.155849,1170313690,1579295,1
0.683703,0.002016,2.723907,-442.263506,1169908981,1579296,2
0.687735,0.004032,2.724159,-442.769738,1170017419,1579298,1
0.689751,0.002016,2.725074,-444.607841,1170410462,1579299,1
0.691767,0.002016,2.724782,-444.021255,1170285009,1579300,1
0.693783,0.002016,2.725389,-445.240631,1170545711,1579301,2
0.697821,0.004038,2.724848,-444.15384,1170313100,1579303,1
0.699837,0.002016,2.723463,-441.371574,1169718248,1579304,1
