Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(mN)
"16.5600","16.4902","509.8727"
"16.5800","16.5103","510.5090"
"16.6000","16.5310","510.9190"
"16.6200","16.5515","511.6149"
"16.6400","16.5720","512.2167"
"16.6600","16.5914","513.1432"
"16.6800","16.6109","513.9316"
"16.7000","16.6310","514.3865"
"16.7200","16.6513","515.1618"
"16.7400","16.6720","515.3617"
"16.7600","16.6917","515.9808"
"16.7800","16.7111","516.8439"
"16.8000","16.7309","517.1290"
"16.8200","16.7506","517.8689"
"16.8400","16.7710","518.6292"
"16.8600","16.7913","519.1908"
"16.8800","16.8109","519.8950"
"16.9000","16.8310","520.5092"
"16.9200","16.8510","521.0726"
"16.9400","16.8713","521.8073"
"16.9600","16.8914","522.2645"
"16.9800","16.9108","523.5125"
"17.0000","16.9312","524.0396"
"17.0200","16.9518","524.4128"
"17.0400","16.9720","524.7462"
"17.0600","16.9919","525.4228"
"17.0800","17.0115","526.2783"
"17.1000","17.0317","526.2655"
"17.1200","17.0515","527.3675"
"17.1400","17.0710","528.1465"
"17.1600","17.0909","528.7729"
"17.1800","17.1105","529.5020"
"17.2000","17.1306","529.9269"
"17.2200","17.1513","530.1172"
"17.2400","17.1714","530.9348"
"17.2600","17.1915","531.3655"
"17.2800","17.2110","532.3256"
"17.3000","17.2308","532.9688"
"17.3200","17.2514","532.8993"
"17.3400","17.2717","533.8501"
"17.3600","17.2920","534.6257"
"17.3800","17.3119","535.5198"
"17.4000","17.3311","535.9241"
"17.4200","17.3503","536.3497"
"17.4400","17.3698","537.0604"
"17.4600","17.3906","537.9083"
"17.4800","17.4118","538.6044"
"17.5000","17.4324","539.2858"
"17.5200","17.4531","539.7000"
"17.5400","17.4727","540.0271"
"17.5600","17.4919","540.9527"
"17.5800","17.5118","541.3728"
"17.6000","17.5314","542.6561"
"17.6200","17.5513","542.9481"
"17.6400","17.5712","543.2297"
"17.6600","17.5908","544.0000"
"17.6800","17.6109","544.5473"
"17.7000","17.6310","544.9947"
"17.7200","17.6513","545.4829"
"17.7400","17.6714","546.1382"
"17.7600","17.6910","546.7427"
"17.7800","17.7115","547.3556"
"17.8000","17.7321","548.1353"
"17.8200","17.7522","549.0462"
"17.8400","17.7724","549.5513"
"17.8600","17.7922","550.2161"
"17.8800","17.8122","550.4956"
"17.9000","17.8318","551.3056"
"17.9200","17.8509","552.0399"
"17.9400","17.8708","552.3316"
"17.9600","17.8900","552.9167"
"17.9800","17.9092","553.6655"
"18.0000","17.9294","554.4022"
"18.0200","17.9504","555.2477"
"18.0400","17.9721","555.6025"
"18.0600","17.9931","555.8742"
"18.0800","18.0136","556.5481"
"18.1000","18.0332","557.0411"
"18.1200","18.0516","558.3761"
"18.1400","18.0711","558.8579"
"18.1600","18.0913","559.0790"
"18.1800","18.1112","559.9595"
"18.2000","18.1316","560.5797"
"18.2200","18.1516","561.2323"
"18.2400","18.1716","561.8400"
"18.2600","18.1917","562.3099"
"18.2800","18.2115","563.0279"
"18.3000","18.2319","563.5203"
"18.3200","18.2519","563.7877"
"18.3400","18.2715","564.4714"
"18.3600","18.2912","564.8268"
"18.3800","18.3105","565.9244"
"18.4000","18.3307","566.5361"
"18.4200","18.3511","567.1646"
"18.4400","18.3707","567.9203"
"18.4600","18.3906","568.0912"
"18.4800","18.4106","568.6579"
"18.5000","18.4309","569.3941"
"18.5200","18.4513","569.9743"
"18.5400","18.4709","571.1002"
"18.5600","18.4906","571.4892"
"18.5800","18.5104","572.1872"
"18.6000","18.5305","573.0859"
"18.6200","18.5515","572.9300"
"18.6400","18.5718","573.3861"
"18.6600","18.5915","574.5764"
"18.6800","18.6109","575.3917"
"18.7000","18.6308","575.7353"
"18.7200","18.6517","575.9003"
"18.7400","18.6713","576.6913"
"18.7600","18.6906","577.5170"
"18.7800","18.7108","578.2458"
"18.8000","18.7311","578.8673"
"18.8200","18.7519","579.1308"
"18.8400","18.7717","579.9965"
"18.8600","18.7908","580.7850"
"18.8800","18.8109","580.8360"
"18.9000","18.8317","581.4878"
"18.9200","18.8529","581.7442"
"18.9400","18.8727","582.6317"
"18.9600","18.8910","583.6016"
"18.9800","18.9101","584.2680"
"19.0000","18.9299","584.9879"
"19.0200","18.9502","585.7656"
"19.0400","18.9710","585.9404"
"19.0600","18.9909","586.4598"
"19.0800","19.0106","587.1174"
"19.1000","19.0302","587.7962"
"19.1200","19.0504","588.8550"
"19.1400","19.0714","589.0856"
"19.1600","19.0912","589.8477"
"19.1800","19.1106","590.4448"
"19.2000","19.1305","591.1143"
"19.2200","19.1508","591.8882"
"19.2400","19.1718","592.1251"
"19.2600","19.1918","592.6943"
"19.2800","19.2112","593.8971"
"19.3000","19.2312","594.4055"
"19.3200","19.2515","594.8829"
"19.3400","19.2718","595.3277"
"19.3600","19.2911","595.9427"
"19.3800","19.3102","596.8373"
"19.4000","19.3305","597.1346"
"19.4200","19.3507","598.1706"
"19.4400","19.3710","598.6179"
"19.4600","19.3915","599.2321"
"19.4800","19.4116","600.0259"
"19.5000","19.4319","600.1116"
"19.5200","19.4515","600.8856"
"19.5400","19.4711","601.6831"
"19.5600","19.4911","602.1096"
"19.5800","19.5110","602.5437"
"19.6000","19.5313","603.3455"
"19.6200","19.5515","603.7118"
"19.6400","19.5714","604.6292"
"19.6600","19.5911","604.6850"
"19.6800","19.6102","605.5058"
"19.7000","19.6299","606.1911"
"19.7200","19.6508","606.7566"
"19.7400","19.6717","607.4238"
"19.7600","19.6925","607.8553"
"19.7800","19.7118","608.7562"
"19.8000","19.7309","609.7919"
"19.8200","19.7511","609.9448"
"19.8400","19.7714","610.5250"
"19.8600","19.7917","611.2981"
"19.8800","19.8117","612.0127"
"19.9000","19.8318","612.5510"
"19.9200","19.8520","613.0188"
"19.9400","19.8714","613.5863"
"19.9600","19.8905","614.1855"
"19.9800","19.9104","614.9114"
"20.0000","19.9307","615.4706"
"20.0200","19.9511","615.7264"
"20.0400","19.9706","616.7504"
"20.0600","19.9902","617.2759"
"20.0800","20.0108","617.6704"
"20.1000","20.0312","618.5563"
"20.1200","20.0512","619.4327"
"20.1400","20.0712","619.6698"
"20.1600","20.0912","620.4566"
"20.1800","20.1117","621.0243"
"20.2000","20.1320","621.8688"
"20.2200","20.1524","622.5400"
"20.2400","20.1722","622.9196"
"20.2600","20.1912","623.6360"
"20.2800","20.2110","624.1986"
"20.3000","20.2313","624.8277"
"20.3200","20.2517","625.3259"
"20.3400","20.2720","626.1309"
"20.3600","20.2917","626.8646"
"20.3800","20.3120","627.2904"
"20.4000","20.3323","627.6190"
"20.4200","20.3519","628.5725"
"20.4400","20.3715","629.1493"
"20.4600","20.3910","630.1302"
"20.4800","20.4112","630.1666"
"20.5000","20.4316","630.7493"
"20.5200","20.4511","631.3677"
"20.5400","20.4706","632.1661"
"20.5600","20.4902","633.0187"
"20.5800","20.5103","633.7773"
"20.6000","20.5314","633.7622"
"20.6200","20.5517","634.4762"
"20.6400","20.5715","634.7035"
"20.6600","20.5908","635.3374"
"20.6800","20.6103","636.2326"
"20.7000","20.6311","636.6544"
"20.7200","20.6521","637.4860"
"20.7400","20.6724","638.2173"
"20.7600","20.6921","638.5598"
"20.7800","20.7111","639.3144"
"20.8000","20.7312","639.9441"
"20.8200","20.7515","640.5620"
"20.8400","20.7716","641.3615"
"20.8600","20.7913","642.2307"
"20.8800","20.8104","642.8345"
"20.9000","20.8307","643.3575"
"20.9200","20.8515","643.8487"
"20.9400","20.8715","644.4857"
"20.9600","20.8911","644.7744"
"20.9800","20.9105","645.7709"
"21.0000","20.9309","646.3328"
"21.0200","20.9523","646.8406"
"21.0400","20.9725","647.5601"
"21.0600","20.9921","648.0146"
"21.0800","21.0110","648.4695"
"21.1000","21.0303","649.4166"
"21.1200","21.0509","650.0801"
"21.1400","21.0717","650.7443"
"21.1600","21.0927","651.0918"
"21.1800","21.1126","651.6786"
"21.2000","21.1315","652.5525"
"21.2200","21.1512","652.8276"
"21.2400","21.1709","653.3446"
"21.2600","21.1905","654.1294"
"21.2800","21.2106","655.0161"
"21.3000","21.2306","656.0159"
"21.3200","21.2514","656.5132"
"21.3400","21.2717","656.6402"
"21.3600","21.2912","657.5649"
"21.3800","21.3110","658.1461"
"21.4000","21.3311","658.4069"
"21.4200","21.3518","658.9433"
"21.4400","21.3719","659.5981"
"21.4600","21.3910","660.4038"
"21.4800","21.4106","661.2072"
"21.5000","21.4306","661.7505"
"21.5200","21.4510","662.0577"
"21.5400","21.4713","662.4469"
"21.5600","21.4907","663.4144"
"21.5800","21.5106","663.9970"
"21.6000","21.5308","664.6472"
"21.6200","21.5510","665.1986"
"21.6400","21.5716","665.7997"
"21.6600","21.5916","666.6340"
"21.6800","21.6115","667.2045"
"21.7000","21.6316","667.4410"
"21.7200","21.6515","668.3487"
"21.7400","21.6716","668.7257"
"21.7600","21.6913","669.7848"
"21.7800","21.7114","670.6411"
"21.8000","21.7318","670.9305"
"21.8200","21.7514","671.4107"
"21.8400","21.7713","671.8569"
"21.8600","21.7911","672.5963"
"21.8800","21.8107","673.3387"
"21.9000","21.8309","673.8366"
"21.9200","21.8513","674.5871"
"21.9400","21.8715","675.2334"
"21.9600","21.8913","675.8143"
"21.9800","21.9108","676.6233"
"22.0000","21.9310","676.7910"
"22.0200","21.9513","677.3302"
"22.0400","21.9715","678.0688"
"22.0600","21.9918","678.6502"
"22.0800","22.0118","679.3962"
"22.1000","22.0319","679.6921"
"22.1200","22.0512","680.8071"
"22.1400","22.0706","681.5879"
"22.1600","22.0912","682.0533"
"22.1800","22.1115","682.5355"
"22.2000","22.1316","683.1958"
"22.2200","22.1520","683.6562"
"22.2400","22.1722","684.4040"
"22.2600","22.1918","684.8070"
"22.2800","22.2103","685.5054"
"22.3000","22.2297","686.1015"
"22.3200","22.2506","686.6712"
"22.3400","22.2715","687.7879"
"22.3600","22.2926","687.8515"
"22.3800","22.3125","688.5651"
"22.4000","22.3318","689.5442"
"22.4200","22.3517","690.2853"
"22.4400","22.3713","691.0625"
"22.4600","22.3913","691.5056"
"22.4800","22.4118","691.6816"
"22.5000","22.4316","692.5503"
"22.5200","22.4516","693.0212"
"22.5400","22.4712","693.6368"
"22.5600","22.4906","694.2781"
"22.5800","22.5107","694.9112"
"22.6000","22.5311","695.6924"
"22.6200","22.5518","695.8032"
"22.6400","22.5720","696.3506"
"22.6600","22.5914","697.4664"
"22.6800","22.6112","697.7919"
"22.7000","22.6310","698.6463"
"22.7200","22.6513","699.3366"
"22.7400","22.6714","699.7962"
"22.7600","22.6907","700.5382"
"22.7800","22.7109","701.3046"
"22.8000","22.7313","701.6499"
"22.8200","22.7516","702.3606"
"22.8400","22.7717","702.8566"
"22.8600","22.7914","703.8024"
"22.8800","22.8115","704.3571"
"22.9000","22.8315","704.6666"
"22.9200","22.8510","705.1672"
"22.9400","22.8713","705.9289"
"22.9600","22.8915","706.5125"
"22.9800","22.9116","707.5179"
"23.0000","22.9316","707.9148"
"23.0200","22.9514","708.5017"
"23.0400","22.9716","708.9995"
"23.0600","22.9915","709.8022"
"23.0800","23.0118","710.4186"
"23.1000","23.0323","711.1322"
"23.1200","23.0516","711.9866"
"23.1400","23.0713","712.2902"
"23.1600","23.0912","712.7154"
"23.1800","23.1109","713.2879"
"23.2000","23.1314","714.1379"
"23.2200","23.1514","714.8405"
"23.2400","23.1710","715.4179"
"23.2600","23.1911","715.5333"
"23.2800","23.2113","715.8907"
"23.3000","23.2319","716.6161"
"23.3200","23.2521","717.5784"
"23.3400","23.2715","718.6809"
"23.3600","23.2910","719.0821"
"23.3800","23.3104","719.5073"
"23.4000","23.3305","720.1338"
"23.4200","23.3508","720.7002"
"23.4400","23.3705","721.5857"
"23.4600","23.3906","722.0392"
"23.4800","23.4110","722.4967"
"23.5000","23.4317","723.0481"
"23.5200","23.4522","723.4442"
"23.5400","23.4717","724.5309"
"23.5600","23.4914","725.1292"
"23.5800","23.5110","725.8652"
"23.6000","23.5312","726.5673"
"23.6200","23.5518","726.8652"
"23.6400","23.5718","727.6652"
"23.6600","23.5918","728.3117"
"23.6800","23.6120","729.1575"
"23.7000","23.6317","729.7168"
"23.7200","23.6520","730.0841"
"23.7400","23.6716","730.7076"
"23.7600","23.6907","731.6770"
"23.7800","23.7106","731.8120"
"23.8000","23.7307","732.4914"
"23.8200","23.7515","732.9595"
"23.8400","23.7716","733.6816"
"23.8600","23.7906","734.5031"
"23.8800","23.8103","735.2856"
"23.9000","23.8308","735.5900"
"23.9200","23.8524","735.9447"
"23.9400","23.8729","736.5788"
"23.9600","23.8915","737.4000"
"23.9800","23.9105","738.0182"
"24.0000","23.9300","738.7360"
"24.0200","23.9503","739.4165"
"24.0400","23.9710","739.8111"
"24.0600","23.9910","740.5491"
"24.0800","24.0112","741.0828"
"24.1000","24.0313","741.7669"
"24.1200","24.0511","742.6229"
"24.1400","24.0714","742.9073"
"24.1600","24.0911","743.7159"
"24.1800","24.1107","744.4593"
"24.2000","24.1305","744.8366"
"24.2200","24.1506","745.3645"
"24.2400","24.1715","745.9774"
"24.2600","24.1916","746.5470"
"24.2800","24.2112","747.3766"
"24.3000","24.2315","747.9033"
"24.3200","24.2518","748.7894"
"24.3400","24.2719","749.1793"
"24.3600","24.2912","750.1959"
"24.3800","24.3104","750.7169"
"24.4000","24.3307","750.6905"
"24.4200","24.3508","751.3223"
"24.4400","24.3708","752.2104"
"24.4600","24.3907","752.9243"
"24.4800","24.4105","753.7848"
"24.5000","24.4307","754.1826"
"24.5200","24.4504","754.8052"
"24.5400","24.4702","755.5226"
"24.5600","24.4910","755.5718"
"24.5800","24.5115","756.1446"
"24.6000","24.5318","756.6319"
"24.6200","24.5515","757.6096"
"24.6400","24.5711","758.4633"
"24.6600","24.5913","758.9984"
"24.6800","24.6109","759.6470"
"24.7000","24.6308","760.2363"
"24.7200","24.6513","760.9083"
"24.7400","24.6715","761.8954"
"24.7600","24.6919","762.1663"
"24.7800","24.7118","762.7318"
"24.8000","24.7316","763.3679"
"24.8200","24.7516","763.7175"
"24.8400","24.7712","764.5242"
"24.8600","24.7914","764.9262"
"24.8800","24.8113","765.7007"
"24.9000","24.8311","766.9678"
"24.9200","24.8519","767.2600"
"24.9400","24.8717","767.8044"
"24.9600","24.8913","768.1060"
"24.9800","24.9114","768.6306"
"25.0000","24.9313","769.3130"
"25.0200","24.9517","769.8389"
"25.0400","24.9714","770.6969"
"25.0600","24.9907","771.6415"
"25.0800","25.0104","771.8092"
"25.1000","25.0305","772.8167"
"25.1200","25.0512","773.1241"
"25.1400","25.0714","773.5962"
"25.1600","25.0911","774.3826"
"25.1800","25.1113","775.0800"
"25.2000","25.1314","775.5665"
"25.2200","25.1516","776.0980"
"25.2400","25.1718","776.3978"
"25.2600","25.1910","777.1274"
"25.2800","25.2108","778.0304"
"25.3000","25.2308","778.8058"
"25.3200","25.2513","779.5616"
"25.3400","25.2718","779.7711"
"25.3600","25.2916","780.6314"
"25.3800","25.3116","781.1092"
"25.4000","25.3318","781.9170"
"25.4200","25.3515","782.7455"
"25.4400","25.3711","782.6999"
"25.4600","25.3902","783.5272"
"25.4800","25.4105","784.2202"
"25.5000","25.4318","784.9212"
"25.5200","25.4524","785.4888"
"25.5400","25.4723","786.2927"
"25.5600","25.4917","786.9709"
"25.5800","25.5117","787.6815"
"25.6000","25.5329","788.0803"
"25.6200","25.5526","788.6887"
"25.6400","25.5713","789.4874"
"25.6600","25.5904","789.9533"
"25.6800","25.6103","790.6061"
"25.7000","25.6311","790.6532"
"25.7200","25.6510","791.7997"
"25.7400","25.6710","792.2436"
"25.7600","25.6915","792.6890"
"25.7800","25.7114","793.4023"
"25.8000","25.7315","794.1645"
"25.8200","25.7517","794.4362"
"25.8400","25.7716","795.2250"
"25.8600","25.7913","795.6695"
"25.8800","25.8104","796.3990"
"25.9000","25.8304","796.9130"
"25.9200","25.8510","797.7444"
"25.9400","25.8710","798.4846"
"25.9600","25.8909","798.7882"
"25.9800","25.9106","799.5690"
"26.0000","25.9311","800.3440"
"26.0200","25.9520","800.7333"
"26.0400","25.9717","801.6241"
"26.0600","25.9914","802.1566"
"26.0800","26.0109","802.8737"
"26.1000","26.0307","803.5327"
"26.1200","26.0511","803.8192"
"26.1400","26.0709","804.5732"
"26.1600","26.0909","805.1522"
"26.1800","26.1112","805.7446"
"26.2000","26.1311","806.5484"
"26.2200","26.1518","806.8237"
"26.2400","26.1719","807.5870"
"26.2600","26.1914","808.1605"
"26.2800","26.2109","808.9592"
"26.3000","26.2305","809.4900"
"26.3200","26.2512","809.8230"
"26.3400","26.2715","810.4839"
"26.3600","26.2912","811.6457"
"26.3800","26.3112","812.0234"
"26.4000","26.3314","812.9411"
"26.4200","26.3523","813.3582"
"26.4400","26.3727","813.9354"
"26.4600","26.3915","814.8801"
"26.4800","26.4109","815.4040"
"26.5000","26.4310","815.9442"
"26.5200","26.4515","816.4811"
"26.5400","26.4719","817.1305"
"26.5600","26.4916","817.6418"
"26.5800","26.5116","818.2762"
"26.6000","26.5317","818.8695"
"26.6200","26.5517","819.4718"
"26.6400","26.5720","819.6109"
"26.6600","26.5914","820.7070"
"26.6800","26.6112","821.3275"
"26.7000","26.6313","821.8013"
"26.7200","26.6514","822.5319"
"26.7400","26.6717","823.1085"
"26.7600","26.6913","823.8263"
"26.7800","26.7107","824.4135"
"26.8000","26.7312","825.0334"
"26.8200","26.7518","825.5883"
"26.8400","26.7723","826.1220"
"26.8600","26.7916","826.6414"
"26.8800","26.8102","827.3686"
"26.9000","26.8301","828.0355"
"26.9200","26.8505","828.6293"
"26.9400","26.8715","829.1221"
"26.9600","26.8919","829.6301"
"26.9800","26.9114","830.5834"
"27.0000","26.9314","830.8663"
"27.0200","26.9516","831.5521"
"27.0400","26.9718","832.2576"
"27.0600","26.9919","832.9302"
"27.0800","27.0111","833.7320"
"27.1000","27.0309","834.3061"
"27.1200","27.0512","834.4746"
"27.1400","27.0711","835.4135"
"27.1600","27.0910","836.1315"
"27.1800","27.1108","837.0279"
"27.2000","27.1313","837.3145"
"27.2200","27.1519","837.7029"
"27.2400","27.1719","838.5965"
"27.2600","27.1921","839.0862"
"27.2800","27.2115","839.7031"
"27.3000","27.2307","840.3159"
"27.3200","27.2511","840.7581"
"27.3400","27.2712","841.5748"
"27.3600","27.2913","842.3470"
"27.3800","27.3113","842.7693"
"27.4000","27.3313","843.3049"
"27.4200","27.3515","843.6827"
"27.4400","27.3710","844.3246"
"27.4600","27.3909","845.2854"
"27.4800","27.4115","845.5790"
"27.5000","27.4314","846.4606"
"27.5200","27.4512","847.0808"
"27.5400","27.4706","847.8941"
"27.5600","27.4903","848.3472"
"27.5800","27.5108","848.7247"
"27.6000","27.5312","849.5911"
"27.6200","27.5516","850.1897"
"27.6400","27.5715","850.6445"
"27.6600","27.5911","851.4929"
"27.6800","27.6117","852.0252"
"27.7000","27.6319","852.9285"
"27.7200","27.6518","853.7917"
"27.7400","27.6716","853.7990"
"27.7600","27.6909","854.7381"
"27.7800","27.7109","855.1694"
"27.8000","27.7314","855.8521"
"27.8200","27.7518","856.4224"
"27.8400","27.7719","856.9660"
"27.8600","27.7917","857.4284"
"27.8800","27.8119","858.0917"
"27.9000","27.8320","858.7044"
"27.9200","27.8512","859.4061"
"27.9400","27.8713","859.9225"
"27.9600","27.8917","860.5182"
"27.9800","27.9123","861.3035"
"28.0000","27.9327","861.7474"
"28.0200","27.9520","862.6919"
"28.0400","27.9716","862.9100"
"28.0600","27.9913","863.6307"
"28.0800","28.0114","864.4490"
"28.1000","28.0323","864.8922"
"28.1200","28.0521","865.4242"
"28.1400","28.0714","866.1004"
"28.1600","28.0908","866.8180"
"28.1800","28.1102","867.4219"
"28.2000","28.1309","867.6575"
"28.2200","28.1514","868.3203"
"28.2400","28.1719","869.0463"
"28.2600","28.1920","869.7065"
"28.2800","28.2115","870.9449"
"28.3000","28.2317","871.1768"
"28.3200","28.2518","871.7067"
"28.3400","28.2713","872.3980"
"28.3600","28.2910","873.0635"
"28.3800","28.3105","873.6539"
"28.4000","28.3308","874.0267"
"28.4200","28.3514","874.2619"
"28.4400","28.3712","875.0116"
"28.4600","28.3909","875.7396"
"28.4800","28.4106","876.4332"
"28.5000","28.4307","877.0320"
"28.5200","28.4513","877.3586"
"28.5400","28.4714","878.1021"
"28.5600","28.4917","878.5695"
"28.5800","28.5113","879.6001"
"28.6000","28.5308","880.3924"
"28.6200","28.5513","881.0000"
"28.6400","28.5718","881.4833"
"28.6600","28.5919","882.1837"
"28.6800","28.6112","882.6704"
"28.7000","28.6302","883.2957"
"28.7200","28.6505","883.7079"
"28.7400","28.6707","884.2517"
"28.7600","28.6905","885.0394"
"28.7800","28.7102","885.5480"
"28.8000","28.7297","886.4024"
"28.8200","28.7502","886.6428"
"28.8400","28.7705","887.3183"
"28.8600","28.7901","888.0018"
"28.8800","28.8104","888.7048"
"28.9000","28.8309","889.6203"
"28.9200","28.8519","889.9589"
"28.9400","28.8723","890.1569"
"28.9600","28.8913","890.9791"
"28.9800","28.9103","891.7233"
"29.0000","28.9295","892.5829"
"29.0200","28.9496","893.1087"
"29.0400","28.9705","893.2700"
"29.0600","28.9908","894.1170"
"29.0800","29.0111","894.7154"
"29.1000","29.0315","895.4816"
"29.1200","29.0517","896.2973"
"29.1400","29.0721","896.7364"
"29.1600","29.0915","897.6100"
"29.1800","29.1108","898.0055"
"29.2000","29.1305","898.5003"
"29.2200","29.1501","899.0453"
"29.2400","29.1707","899.5494"
"29.2600","29.1912","900.4285"
"29.2800","29.2113","901.2406"
"29.3000","29.2316","901.3388"
"29.3200","29.2514","902.3168"
"29.3400","29.2713","902.7451"
"29.3600","29.2911","903.4584"
"29.3800","29.3113","904.0874"
"29.4000","29.3322","904.5500"
"29.4200","29.3523","905.0624"
"29.4400","29.3721","905.8871"
"29.4600","29.3915","906.4167"
"29.4800","29.4108","906.9748"
"29.5000","29.4313","907.5407"
"29.5200","29.4517","908.0130"
"29.5400","29.4714","908.9778"
"29.5600","29.4915","909.7545"
"29.5800","29.5117","910.4098"
"29.6000","29.5319","910.6277"
"29.6200","29.5515","911.2381"
"29.6400","29.5708","911.9995"
"29.6600","29.5908","912.5438"
"29.6800","29.6108","913.3946"
"29.7000","29.6313","913.8329"
"29.7200","29.6519","914.4431"
"29.7400","29.6716","915.3303"
"29.7600","29.6914","916.0718"
"29.7800","29.7110","916.4641"
"29.8000","29.7307","917.2704"
"29.8200","29.7511","917.3748"
"29.8400","29.7713","917.9526"
"29.8600","29.7915","918.3748"
"29.8800","29.8113","919.3975"
"29.9000","29.8312","920.2756"
"29.9200","29.8519","920.6598"
"29.9400","29.8716","921.4054"
"29.9600","29.8909","921.8741"
"29.9800","29.9108","922.3584"
"30.0000","29.9310","923.2667"
"30.0200","29.9515","923.8378"
"30.0400","29.9711","924.5444"
"30.0600","29.9906","925.4893"
"30.0800","30.0110","925.7311"
"30.1000","30.0310","926.0640"
"30.1200","30.0511","926.4817"
"30.1400","30.0711","927.4007"
"30.1600","30.0908","928.4769"
"30.1800","30.1113","928.9907"
"30.2000","30.1315","929.4181"
"30.2200","30.1514","929.8465"
"30.2400","30.1710","930.3078"
"30.2600","30.1903","931.2733"
"30.2800","30.2106","931.4710"
"30.3000","30.2312","932.0766"
"30.3200","30.2519","932.9365"
"30.3400","30.2725","933.4253"
"30.3600","30.2916","934.0734"
"30.3800","30.3108","934.6009"
"30.4000","30.3305","935.0491"
"30.4200","30.3503","935.9226"
"30.4400","30.3710","936.5479"
"30.4600","30.3910","937.3147"
"30.4800","30.4112","937.6830"
"30.5000","30.4317","938.0643"
"30.5200","30.4518","938.8577"
"30.5400","30.4722","939.4041"
"30.5600","30.4920","939.9219"
"30.5800","30.5117","940.3856"
"30.6000","30.5321","940.8929"
"30.6200","30.5518","941.9875"
"30.6400","30.5712","942.7610"
"30.6600","30.5905","943.3984"
"30.6800","30.6102","944.3704"
"30.7000","30.6312","944.9439"
"30.7200","30.6518","945.2255"
"30.7400","30.6718","945.6937"
"30.7600","30.6917","946.3558"
"30.7800","30.7113","947.0640"
"30.8000","30.7317","947.6267"
"30.8200","30.7524","948.1874"
"30.8400","30.7728","948.8809"
"30.8600","30.7925","949.1548"
"30.8800","30.8109","950.4763"
"30.9000","30.8306","950.9664"
"30.9200","30.8515","951.4969"
"30.9400","30.8716","952.0098"
"30.9600","30.8914","952.3007"
"30.9800","30.9108","953.1440"
"31.0000","30.9309","953.6531"
"31.0200","30.9518","954.1731"
"31.0400","30.9718","954.7542"
"31.0600","30.9916","955.2353"
"31.0800","31.0110","955.9922"
"31.1000","31.0307","956.9929"
"31.1200","31.0514","957.4199"
"31.1400","31.0719","958.0740"
"31.1600","31.0921","958.5386"
"31.1800","31.1119","959.1078"
"31.2000","31.1311","959.8205"
"31.2200","31.1508","960.2114"
"31.2400","31.1705","961.2590"
"31.2600","31.1906","961.9751"
"31.2800","31.2114","962.4410"
"31.3000","31.2317","963.0177"
"31.3200","31.2520","963.4828"
"31.3400","31.2716","964.0119"
"31.3600","31.2906","964.9999"
"31.3800","31.3107","965.4347"
"31.4000","31.3309","966.2296"
"31.4200","31.3517","966.4091"
"31.4400","31.3724","966.9720"
"31.4600","31.3921","967.6355"
"31.4800","31.4120","968.2568"
"31.5000","31.4314","969.2314"
"31.5200","31.4511","970.0100"
"31.5400","31.4713","970.3550"
"31.5600","31.4909","970.9992"
"31.5800","31.5106","971.6190"
"31.6000","31.5305","972.1223"
"31.6200","31.5511","972.9179"
"31.6400","31.5719","973.1074"
"31.6600","31.5914","973.9010"
"31.6800","31.6107","974.6694"
"31.7000","31.6308","975.1066"
"31.7200","31.6510","975.6353"
"31.7400","31.6716","976.1947"
"31.7600","31.6917","977.1681"
"31.7800","31.7118","977.5774"
"31.8000","31.7320","978.1349"
"31.8200","31.7514","978.8748"
"31.8400","31.7712","979.3530"
"31.8600","31.7908","979.7537"
"31.8800","31.8104","980.5543"
"31.9000","31.8307","980.9595"
"31.9200","31.8506","981.7523"
"31.9400","31.8709","982.6127"
"31.9600","31.8913","983.0461"
"31.9800","31.9113","983.9712"
"32.0000","31.9318","984.3408"
"32.0200","31.9524","985.1165"
"32.0400","31.9725","985.3970"
"32.0600","31.9920","986.1370"
"32.0800","32.0108","986.7452"
"32.1000","32.0306","987.5046"
"32.1200","32.0512","987.9404"
"32.1400","32.0712","988.6931"
"32.1600","32.0912","988.8921"
"32.1800","32.1112","989.7084"
"32.2000","32.1316","990.5358"
"32.2200","32.1518","991.3312"
"32.2400","32.1714","992.1938"
"32.2600","32.1921","992.4473"
"32.2800","32.2128","993.0000"
"32.3000","32.2329","993.5902"
"32.3200","32.2526","993.8909"
"32.3400","32.2716","994.5334"
"32.3600","32.2911","995.5372"
"32.3800","32.3111","995.9313"
"32.4000","32.3313","996.4827"
"32.4200","32.3517","996.6945"
"32.4400","32.3713","997.5597"
"32.4600","32.3908","998.3100"
"32.4800","32.4110","998.8593"
"32.5000","32.4312","999.8925"
"32.5200","32.4517","1000.2699"
"32.5400","32.4714","1000.7753"
"32.5600","32.4910","1001.4541"
"32.5800","32.5113","1002.0155"
"32.6000","32.5313","1002.5330"
"32.6200","32.5515","1003.0619"
"32.6400","32.5712","1003.6454"
"32.6600","32.5905","1004.3658"
"32.6800","32.6108","1004.9683"
"32.7000","32.6314","1005.5842"
"32.7200","32.6523","1006.4019"
"32.7400","32.6726","1006.7979"
"32.7600","32.6914","1007.6636"
"32.7800","32.7107","1008.3574"
"32.8000","32.7307","1009.0890"
"32.8200","32.7512","1009.5272"
"32.8400","32.7715","1009.9244"
"32.8600","32.7910","1010.6590"
"32.8800","32.8114","1011.1432"
"32.9000","32.8318","1011.6037"
"32.9200","32.8513","1012.6706"
"32.9400","32.8712","1012.9880"
