file,level_mA,heat_ms,cycle,bootstrap,railed,i_mA,dx_um,x_base_um,F_base_mN,dF_mN,clipped
c00_level_650mA_h300ms,650,300,1,1,0,652.15,448.96,-4380.58,190.994,35.801,0
c00_level_650mA_h300ms,650,300,2,0,0,653.56,462.62,-4318.76,196.258,35.050,0
c00_level_650mA_h300ms,650,300,3,0,0,653.05,447.75,-4342.44,194.106,34.230,0
c00_level_650mA_h300ms,650,300,4,0,0,656.60,-686.87,-4327.73,195.429,34.378,0
