host_timestamp_s,monotonic_s,fields_json
1783536845.681288,703498.062000,"{""t_ms"":34183,""hwm"":256,""cap"":256,""dropped"":161,""dropped_total"":3524,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":436,""prod1"":432,""prod2"":438,""sma_state"":0,""m7_us"":33499506,""m4_us"":30930634,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536846.744692,703499.125000,"{""t_ms"":35235,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":3690,""crc_err"":0,""crc_err_total"":0,""rate1"":426,""rate2"":424,""prod1"":429,""prod2"":435,""sma_state"":0,""m7_us"":34589542,""m4_us"":32021340,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536847.860374,703500.234000,"{""t_ms"":36286,""hwm"":256,""cap"":256,""dropped"":168,""dropped_total"":3858,""crc_err"":0,""crc_err_total"":0,""rate1"":417,""rate2"":434,""prod1"":426,""prod2"":439,""sma_state"":0,""m7_us"":35680388,""m4_us"":33112055,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536848.947001,703501.328000,"{""t_ms"":37358,""hwm"":256,""cap"":256,""dropped"":187,""dropped_total"":4045,""crc_err"":0,""crc_err_total"":0,""rate1"":415,""rate2"":420,""prod1"":420,""prod2"":428,""sma_state"":6,""m7_us"":36791897,""m4_us"":34205805,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536849.999986,703502.375000,"{""t_ms"":38370,""hwm"":256,""cap"":256,""dropped"":191,""dropped_total"":4236,""crc_err"":0,""crc_err_total"":0,""rate1"":403,""rate2"":418,""prod1"":415,""prod2"":419,""sma_state"":6,""m7_us"":37841276,""m4_us"":35257015,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536851.075802,703503.453000,"{""t_ms"":39384,""hwm"":256,""cap"":256,""dropped"":193,""dropped_total"":4429,""crc_err"":0,""crc_err_total"":0,""rate1"":408,""rate2"":412,""prod1"":419,""prod2"":414,""sma_state"":6,""m7_us"":38892059,""m4_us"":36307235,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536852.129399,703504.515000,"{""t_ms"":40401,""hwm"":256,""cap"":256,""dropped"":196,""dropped_total"":4625,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":406,""prod1"":413,""prod2"":416,""sma_state"":5,""m7_us"":39946994,""m4_us"":37359476,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536853.176599,703505.562000,"{""t_ms"":41415,""hwm"":256,""cap"":256,""dropped"":194,""dropped_total"":4819,""crc_err"":0,""crc_err_total"":0,""rate1"":408,""rate2"":412,""prod1"":413,""prod2"":420,""sma_state"":6,""m7_us"":40998873,""m4_us"":38414736,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536854.204891,703506.578000,"{""t_ms"":42428,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":5011,""crc_err"":0,""crc_err_total"":0,""rate1"":402,""rate2"":418,""prod1"":408,""prod2"":425,""sma_state"":6,""m7_us"":42049423,""m4_us"":39465936,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536855.265667,703507.640000,"{""t_ms"":43448,""hwm"":256,""cap"":256,""dropped"":199,""dropped_total"":5210,""crc_err"":0,""crc_err_total"":0,""rate1"":397,""rate2"":418,""prod1"":404,""prod2"":423,""sma_state"":6,""m7_us"":43106697,""m4_us"":40526246,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536856.316833,703508.703000,"{""t_ms"":44465,""hwm"":256,""cap"":256,""dropped"":197,""dropped_total"":5407,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":407,""prod1"":413,""prod2"":416,""sma_state"":6,""m7_us"":44161383,""m4_us"":41582487,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536857.381066,703509.765000,"{""t_ms"":45476,""hwm"":256,""cap"":256,""dropped"":191,""dropped_total"":5598,""crc_err"":0,""crc_err_total"":0,""rate1"":410,""rate2"":412,""prod1"":417,""prod2"":418,""sma_state"":6,""m7_us"":45210080,""m4_us"":42630627,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536858.434960,703510.812000,"{""t_ms"":46489,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":5790,""crc_err"":0,""crc_err_total"":0,""rate1"":413,""rate2"":407,""prod1"":420,""prod2"":413,""sma_state"":6,""m7_us"":46260648,""m4_us"":43679817,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536859.494779,703511.875000,"{""t_ms"":47506,""hwm"":256,""cap"":256,""dropped"":196,""dropped_total"":5986,""crc_err"":0,""crc_err_total"":0,""rate1"":406,""rate2"":411,""prod1"":411,""prod2"":419,""sma_state"":6,""m7_us"":47315454,""m4_us"":44734077,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536860.553662,703512.937000,"{""t_ms"":48518,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":6178,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":411,""prod1"":423,""prod2"":411,""sma_state"":6,""m7_us"":48364708,""m4_us"":45784262,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536861.574023,703513.953000,"{""t_ms"":49531,""hwm"":256,""cap"":256,""dropped"":191,""dropped_total"":6369,""crc_err"":0,""crc_err_total"":0,""rate1"":408,""rate2"":412,""prod1"":415,""prod2"":418,""sma_state"":6,""m7_us"":49414891,""m4_us"":46834452,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536862.626378,703515.000000,"{""t_ms"":50547,""hwm"":256,""cap"":256,""dropped"":196,""dropped_total"":6565,""crc_err"":0,""crc_err_total"":0,""rate1"":406,""rate2"":412,""prod1"":413,""prod2"":418,""sma_state"":6,""m7_us"":50468375,""m4_us"":47890716,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536863.690298,703516.078000,"{""t_ms"":51559,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":6757,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":411,""prod1"":414,""prod2"":420,""sma_state"":6,""m7_us"":51518478,""m4_us"":48937849,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536864.743493,703517.125000,"{""t_ms"":52573,""hwm"":256,""cap"":256,""dropped"":194,""dropped_total"":6951,""crc_err"":0,""crc_err_total"":0,""rate1"":410,""rate2"":410,""prod1"":421,""prod2"":411,""sma_state"":6,""m7_us"":52570360,""m4_us"":49991065,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536865.804572,703518.187000,"{""t_ms"":53596,""hwm"":256,""cap"":256,""dropped"":201,""dropped_total"":7152,""crc_err"":0,""crc_err_total"":0,""rate1"":409,""rate2"":403,""prod1"":417,""prod2"":409,""sma_state"":6,""m7_us"":53630241,""m4_us"":51048300,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536866.841009,703519.218000,"{""t_ms"":54609,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":7344,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":409,""prod1"":416,""prod2"":417,""sma_state"":6,""m7_us"":54680620,""m4_us"":52100420,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536867.885560,703520.265000,"{""t_ms"":55621,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":7536,""crc_err"":0,""crc_err_total"":0,""rate1"":415,""rate2"":407,""prod1"":420,""prod2"":414,""sma_state"":6,""m7_us"":55730269,""m4_us"":53149530,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536868.940541,703521.328000,"{""t_ms"":56638,""hwm"":256,""cap"":256,""dropped"":197,""dropped_total"":7733,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":407,""prod1"":412,""prod2"":417,""sma_state"":6,""m7_us"":56785257,""m4_us"":54202708,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536869.996229,703522.375000,"{""t_ms"":57652,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":7925,""crc_err"":0,""crc_err_total"":0,""rate1"":407,""rate2"":413,""prod1"":418,""prod2"":415,""sma_state"":6,""m7_us"":57836146,""m4_us"":55254873,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536871.054077,703523.437000,"{""t_ms"":58662,""hwm"":256,""cap"":256,""dropped"":190,""dropped_total"":8115,""crc_err"":0,""crc_err_total"":0,""rate1"":420,""rate2"":402,""prod1"":423,""prod2"":412,""sma_state"":6,""m7_us"":58883644,""m4_us"":56304992,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536872.095186,703524.468000,"{""t_ms"":59681,""hwm"":256,""cap"":256,""dropped"":199,""dropped_total"":8314,""crc_err"":0,""crc_err_total"":0,""rate1"":407,""rate2"":409,""prod1"":412,""prod2"":417,""sma_state"":6,""m7_us"":59940732,""m4_us"":57355110,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536873.146593,703525.531000,"{""t_ms"":60692,""hwm"":256,""cap"":256,""dropped"":190,""dropped_total"":8504,""crc_err"":0,""crc_err_total"":0,""rate1"":402,""rate2"":420,""prod1"":410,""prod2"":425,""sma_state"":6,""m7_us"":60989116,""m4_us"":58408300,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536874.192646,703526.578000,"{""t_ms"":61703,""hwm"":256,""cap"":256,""dropped"":190,""dropped_total"":8694,""crc_err"":0,""crc_err_total"":0,""rate1"":415,""rate2"":407,""prod1"":423,""prod2"":412,""sma_state"":6,""m7_us"":62037663,""m4_us"":59456416,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536875.260508,703527.640000,"{""t_ms"":62719,""hwm"":256,""cap"":256,""dropped"":195,""dropped_total"":8889,""crc_err"":0,""crc_err_total"":0,""rate1"":409,""rate2"":409,""prod1"":415,""prod2"":416,""sma_state"":5,""m7_us"":63090933,""m4_us"":60506572,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536876.298655,703528.671000,"{""t_ms"":63734,""hwm"":256,""cap"":256,""dropped"":195,""dropped_total"":9084,""crc_err"":0,""crc_err_total"":0,""rate1"":405,""rate2"":413,""prod1"":418,""prod2"":413,""sma_state"":6,""m7_us"":64143954,""m4_us"":61560775,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536877.347727,703529.734000,"{""t_ms"":64745,""hwm"":256,""cap"":256,""dropped"":190,""dropped_total"":9274,""crc_err"":0,""crc_err_total"":0,""rate1"":411,""rate2"":411,""prod1"":411,""prod2"":424,""sma_state"":6,""m7_us"":65192181,""m4_us"":62608921,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536878.408711,703530.796000,"{""t_ms"":65759,""hwm"":256,""cap"":256,""dropped"":193,""dropped_total"":9467,""crc_err"":0,""crc_err_total"":0,""rate1"":404,""rate2"":416,""prod1"":411,""prod2"":422,""sma_state"":6,""m7_us"":66243337,""m4_us"":63656035,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536879.456200,703531.843000,"{""t_ms"":66774,""hwm"":256,""cap"":256,""dropped"":195,""dropped_total"":9662,""crc_err"":0,""crc_err_total"":0,""rate1"":415,""rate2"":403,""prod1"":423,""prod2"":408,""sma_state"":6,""m7_us"":67295716,""m4_us"":64711263,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536880.499055,703532.875000,"{""t_ms"":67785,""hwm"":256,""cap"":256,""dropped"":190,""dropped_total"":9852,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":401,""prod1"":428,""prod2"":407,""sma_state"":6,""m7_us"":68344700,""m4_us"":65760380,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536881.559911,703533.937000,"{""t_ms"":68798,""hwm"":256,""cap"":256,""dropped"":192,""dropped_total"":10044,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":399,""prod1"":425,""prod2"":408,""sma_state"":6,""m7_us"":69394330,""m4_us"":66812535,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536882.670989,703535.046000,"{""t_ms"":69864,""hwm"":256,""cap"":256,""dropped"":182,""dropped_total"":10226,""crc_err"":0,""crc_err_total"":0,""rate1"":424,""rate2"":416,""prod1"":428,""prod2"":424,""sma_state"":0,""m7_us"":70500739,""m4_us"":67932576,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536883.747190,703536.125000,"{""t_ms"":70915,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":10392,""crc_err"":0,""crc_err_total"":0,""rate1"":427,""rate2"":425,""prod1"":431,""prod2"":433,""sma_state"":0,""m7_us"":71589595,""m4_us"":69022208,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536884.861469,703537.234000,"{""t_ms"":71967,""hwm"":256,""cap"":256,""dropped"":167,""dropped_total"":10559,""crc_err"":0,""crc_err_total"":0,""rate1"":426,""rate2"":424,""prod1"":432,""prod2"":432,""sma_state"":0,""m7_us"":72680242,""m4_us"":70110847,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536885.927784,703538.312000,"{""t_ms"":73020,""hwm"":256,""cap"":256,""dropped"":168,""dropped_total"":10727,""crc_err"":0,""crc_err_total"":0,""rate1"":418,""rate2"":432,""prod1"":426,""prod2"":437,""sma_state"":0,""m7_us"":73772731,""m4_us"":71203533,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536887.043774,703539.421000,"{""t_ms"":74073,""hwm"":256,""cap"":256,""dropped"":169,""dropped_total"":10896,""crc_err"":0,""crc_err_total"":0,""rate1"":416,""rate2"":433,""prod1"":428,""prod2"":435,""sma_state"":0,""m7_us"":74865234,""m4_us"":72296172,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536888.117315,703540.500000,"{""t_ms"":75128,""hwm"":256,""cap"":256,""dropped"":170,""dropped_total"":11066,""crc_err"":0,""crc_err_total"":0,""rate1"":427,""rate2"":421,""prod1"":434,""prod2"":428,""sma_state"":0,""m7_us"":75958423,""m4_us"":73388810,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536889.230460,703541.609000,"{""t_ms"":76180,""hwm"":256,""cap"":256,""dropped"":168,""dropped_total"":11234,""crc_err"":0,""crc_err_total"":0,""rate1"":442,""rate2"":409,""prod1"":446,""prod2"":418,""sma_state"":0,""m7_us"":77050054,""m4_us"":74481449,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536890.313532,703542.687000,"{""t_ms"":77231,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":11400,""crc_err"":0,""crc_err_total"":0,""rate1"":430,""rate2"":422,""prod1"":433,""prod2"":431,""sma_state"":0,""m7_us"":78140010,""m4_us"":75571068,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536891.408142,703543.781000,"{""t_ms"":78279,""hwm"":256,""cap"":256,""dropped"":163,""dropped_total"":11563,""crc_err"":0,""crc_err_total"":0,""rate1"":427,""rate2"":427,""prod1"":439,""prod2"":428,""sma_state"":0,""m7_us"":79226763,""m4_us"":76659668,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536892.488215,703544.875000,"{""t_ms"":79329,""hwm"":256,""cap"":256,""dropped"":165,""dropped_total"":11728,""crc_err"":0,""crc_err_total"":0,""rate1"":419,""rate2"":434,""prod1"":425,""prod2"":440,""sma_state"":0,""m7_us"":80315158,""m4_us"":77744227,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536893.565754,703545.953000,"{""t_ms"":80377,""hwm"":256,""cap"":256,""dropped"":163,""dropped_total"":11891,""crc_err"":0,""crc_err_total"":0,""rate1"":433,""rate2"":421,""prod1"":438,""prod2"":429,""sma_state"":0,""m7_us"":81401727,""m4_us"":78831791,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536894.642276,703547.015000,"{""t_ms"":81424,""hwm"":256,""cap"":256,""dropped"":163,""dropped_total"":12054,""crc_err"":0,""crc_err_total"":0,""rate1"":430,""rate2"":425,""prod1"":433,""prod2"":435,""sma_state"":0,""m7_us"":82487796,""m4_us"":79917311,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536895.742722,703548.125000,"{""t_ms"":82474,""hwm"":256,""cap"":256,""dropped"":164,""dropped_total"":12218,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":431,""prod1"":427,""prod2"":439,""sma_state"":0,""m7_us"":83576066,""m4_us"":81007904,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536896.819722,703549.203000,"{""t_ms"":83524,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":12384,""crc_err"":0,""crc_err_total"":0,""rate1"":429,""rate2"":423,""prod1"":440,""prod2"":426,""sma_state"":0,""m7_us"":84664949,""m4_us"":82096492,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536897.926531,703550.312000,"{""t_ms"":84574,""hwm"":256,""cap"":256,""dropped"":164,""dropped_total"":12548,""crc_err"":0,""crc_err_total"":0,""rate1"":431,""rate2"":421,""prod1"":434,""prod2"":432,""sma_state"":0,""m7_us"":85753301,""m4_us"":83185104,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536899.049107,703551.437000,"{""t_ms"":85622,""hwm"":256,""cap"":256,""dropped"":164,""dropped_total"":12712,""crc_err"":0,""crc_err_total"":0,""rate1"":435,""rate2"":419,""prod1"":437,""prod2"":430,""sma_state"":0,""m7_us"":86840081,""m4_us"":84272688,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536900.084835,703552.468000,"{""t_ms"":86672,""hwm"":256,""cap"":256,""dropped"":165,""dropped_total"":12877,""crc_err"":0,""crc_err_total"":0,""rate1"":426,""rate2"":426,""prod1"":435,""prod2"":431,""sma_state"":0,""m7_us"":87928945,""m4_us"":85359260,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536901.191195,703553.578000,"{""t_ms"":87722,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":13043,""crc_err"":0,""crc_err_total"":0,""rate1"":420,""rate2"":433,""prod1"":424,""prod2"":441,""sma_state"":0,""m7_us"":89018320,""m4_us"":86449876,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536902.263373,703554.640000,"{""t_ms"":88774,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":13209,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":430,""prod1"":439,""prod2"":425,""sma_state"":0,""m7_us"":90108787,""m4_us"":87538451,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536903.377813,703555.765000,"{""t_ms"":89826,""hwm"":256,""cap"":256,""dropped"":168,""dropped_total"":13377,""crc_err"":0,""crc_err_total"":0,""rate1"":432,""rate2"":419,""prod1"":434,""prod2"":430,""sma_state"":0,""m7_us"":91199708,""m4_us"":88630063,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536904.466753,703556.843000,"{""t_ms"":90880,""hwm"":256,""cap"":256,""dropped"":170,""dropped_total"":13547,""crc_err"":0,""crc_err_total"":0,""rate1"":431,""rate2"":418,""prod1"":436,""prod2"":426,""sma_state"":0,""m7_us"":92293121,""m4_us"":89720644,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536905.541450,703557.921000,"{""t_ms"":91933,""hwm"":256,""cap"":256,""dropped"":168,""dropped_total"":13715,""crc_err"":0,""crc_err_total"":0,""rate1"":421,""rate2"":429,""prod1"":432,""prod2"":432,""sma_state"":0,""m7_us"":93384927,""m4_us"":90815276,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536906.659980,703559.046000,"{""t_ms"":92988,""hwm"":256,""cap"":256,""dropped"":169,""dropped_total"":13884,""crc_err"":0,""crc_err_total"":0,""rate1"":419,""rate2"":429,""prod1"":428,""prod2"":434,""sma_state"":0,""m7_us"":94478050,""m4_us"":91909927,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536907.729039,703560.109000,"{""t_ms"":94039,""hwm"":256,""cap"":256,""dropped"":167,""dropped_total"":14051,""crc_err"":0,""crc_err_total"":0,""rate1"":420,""rate2"":431,""prod1"":423,""prod2"":442,""sma_state"":0,""m7_us"":95568532,""m4_us"":92997488,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536908.844263,703561.218000,"{""t_ms"":95087,""hwm"":256,""cap"":256,""dropped"":164,""dropped_total"":14215,""crc_err"":0,""crc_err_total"":0,""rate1"":432,""rate2"":422,""prod1"":439,""prod2"":428,""sma_state"":0,""m7_us"":96655489,""m4_us"":94086041,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536909.905238,703562.281000,"{""t_ms"":96135,""hwm"":256,""cap"":256,""dropped"":162,""dropped_total"":14377,""crc_err"":0,""crc_err_total"":0,""rate1"":426,""rate2"":428,""prod1"":437,""prod2"":431,""sma_state"":0,""m7_us"":97741392,""m4_us"":95170548,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536910.992514,703563.375000,"{""t_ms"":97184,""hwm"":256,""cap"":256,""dropped"":164,""dropped_total"":14541,""crc_err"":0,""crc_err_total"":0,""rate1"":427,""rate2"":427,""prod1"":429,""prod2"":437,""sma_state"":0,""m7_us"":98829177,""m4_us"":96262144,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536912.099994,703564.484000,"{""t_ms"":98234,""hwm"":256,""cap"":256,""dropped"":165,""dropped_total"":14706,""crc_err"":0,""crc_err_total"":0,""rate1"":420,""rate2"":432,""prod1"":425,""prod2"":440,""sma_state"":0,""m7_us"":99917763,""m4_us"":97347700,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536913.178377,703565.562000,"{""t_ms"":99283,""hwm"":256,""cap"":256,""dropped"":165,""dropped_total"":14871,""crc_err"":0,""crc_err_total"":0,""rate1"":417,""rate2"":436,""prod1"":423,""prod2"":444,""sma_state"":0,""m7_us"":101005591,""m4_us"":98438291,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536914.254066,703566.640000,"{""t_ms"":100333,""hwm"":256,""cap"":256,""dropped"":166,""dropped_total"":15037,""crc_err"":0,""crc_err_total"":0,""rate1"":432,""rate2"":420,""prod1"":436,""prod2"":430,""sma_state"":0,""m7_us"":102094973,""m4_us"":99527849,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536915.371475,703567.750000,"{""t_ms"":101384,""hwm"":256,""cap"":256,""dropped"":165,""dropped_total"":15202,""crc_err"":0,""crc_err_total"":0,""rate1"":424,""rate2"":428,""prod1"":431,""prod2"":433,""sma_state"":0,""m7_us"":103184395,""m4_us"":100614343,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536916.438696,703568.812000,"{""t_ms"":102436,""hwm"":256,""cap"":256,""dropped"":167,""dropped_total"":15369,""crc_err"":0,""crc_err_total"":0,""rate1"":424,""rate2"":426,""prod1"":431,""prod2"":433,""sma_state"":0,""m7_us"":104275167,""m4_us"":101705911,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536917.549691,703569.937000,"{""t_ms"":103491,""hwm"":256,""cap"":256,""dropped"":171,""dropped_total"":15540,""crc_err"":0,""crc_err_total"":0,""rate1"":423,""rate2"":425,""prod1"":432,""prod2"":430,""sma_state"":0,""m7_us"":105369249,""m4_us"":102802566,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
1783536918.609465,703570.984000,"{""t_ms"":104539,""hwm"":256,""cap"":256,""dropped"":163,""dropped_total"":15703,""crc_err"":0,""crc_err_total"":0,""rate1"":430,""rate2"":424,""prod1"":433,""prod2"":435,""sma_state"":0,""m7_us"":106455476,""m4_us"":103887053,""vdd"":5.5,""offset"":0.31,""aref"":3.145}"
