t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,stage_mm
17.549983,-3018.0427,0.24854176,0.49940448,0.1397246,3.472976,79.999979
17.559983,-3018.3349,0.24900996,0.49839644,0.13864408,3.4944329,79.999979
17.569983,-3018.6271,0.24894302,0.49738839,0.13756356,3.5158898,79.999979
17.579983,-3021.8523,0.24830699,0.49638034,0.13648304,3.5373467,79.999979
17.589983,-3023.2227,0.24905452,0.49571029,0.13723423,3.514019,79.999979
17.599983,-3025.1941,0.24832351,0.49509176,0.13840414,3.4804537,79.999979
17.609983,-3025.1079,0.24898486,0.49447323,0.13957404,3.4468885,79.999979
17.619983,-3026.7953,0.24854213,0.49385471,0.14074395,3.4133232,79.999979
17.629983,-3026.5683,0.24916686,0.49323618,0.14191386,3.379758,79.999979
17.639983,-3026.8328,0.24853179,0.49261765,0.14308376,3.3461927,79.999979
17.649983,-3026.4158,0.24882874,0.49199913,0.14425367,3.3126275,79.999979
17.659983,-3030.1258,0.24914883,0.4913806,0.14542358,3.2790622,79.999979
17.669983,-3030.3249,0.24857673,0.48902079,0.14526533,3.2669572,79.999979
17.679983,-3034.334,0.24871237,0.4865858,0.14504974,3.2557787,79.999979
17.689983,-3033.5242,0.24816633,0.48415081,0.14483414,3.2446003,79.999979
17.699983,-3032.5911,0.2482066,0.48171581,0.14461855,3.2334218,79.999979
17.709983,-3033.2919,0.24849209,0.47928082,0.14440295,3.2222433,79.999979
17.719983,-3036.8912,0.24714507,0.47684583,0.14418736,3.2110649,79.999979
17.729983,-3036.9874,0.24784087,0.47551641,0.1435742,3.2091323,79.999979
17.739983,-3037.5166,0.24838495,0.47542814,0.14188669,3.2523057,79.999979
17.749983,-3037.8991,0.24816244,0.47533986,0.14019918,3.295479,79.999979
17.759983,-3038.7193,0.2474531,0.47525158,0.13851168,3.3386524,79.999979
17.769983,-3039.357,0.24819578,0.47516331,0.13682417,3.3818258,79.999979
17.779983,-3040.6136,0.24858817,0.47507503,0.13513666,3.4249991,79.999979
17.789983,-3042.9953,0.24846255,0.47498676,0.13344916,3.4681725,79.999979
17.799983,-3045.097,0.24778601,0.47489848,0.13176165,3.5113459,79.999979
17.809983,-3046.0455,0.24774347,0.4748102,0.13007415,3.5545192,79.999979
17.819983,-3044.7295,0.2478625,0.47472193,0.12838664,3.5976926,79.999979
17.829983,-3048.1067,0.2478809,0.47724945,0.12731298,3.64638,79.999979
17.839983,-3049.9881,0.247843,0.48225328,0.12682043,3.7015613,79.999979
17.849983,-3051.0824,0.24813209,0.48725711,0.12632788,3.7567426,79.999979
17.859983,-3051.937,0.24777207,0.49226093,0.12583533,3.811924,79.999979
17.869983,-3051.2541,0.24840336,0.49726476,0.12534278,3.8671053,79.999979
17.879983,-3051.7851,0.24833988,0.50226859,0.12485023,3.9222866,79.999979
17.889983,-3051.9984,0.2481598,0.50727241,0.12435768,3.977468,79.999979
17.899983,-3053.7579,0.24812001,0.511834,0.12396865,4.0321857,79.999979
17.909983,-3055.1376,0.24788811,0.50929154,0.12524255,3.9743284,79.999979
17.919983,-3056.248,0.24799215,0.50674908,0.12651645,3.9164711,79.999979
17.929983,-3057.2528,0.24724563,0.50420662,0.12779035,3.8586138,79.999979
17.939983,-3055.8842,0.2467229,0.50166415,0.12906424,3.8007565,79.999979
17.949983,-3057.798,0.24845833,0.49912169,0.13033814,3.7428992,79.999979
17.959983,-3056.4509,0.24730638,0.49657923,0.13161204,3.6850419,79.999979
17.969983,-3056.6547,0.24741489,0.49403677,0.13288593,3.6271846,79.999979
17.979983,-3056.7547,0.24742005,0.49149431,0.13415983,3.5693273,79.999979
17.989983,-3056.6027,0.24742521,0.49309449,0.1344021,3.568127,79.999979
17.999983,-3056.4491,0.24743037,0.49472142,0.13463771,3.5737087,79.999979
18.009983,-3056.2955,0.24743553,0.49634834,0.13487332,3.5792905,79.999979
18.019983,-3056.0026,0.24744585,0.49797527,0.13510894,3.5848722,79.999979
18.029983,-3055.2007,0.24749986,0.49960219,0.13534455,3.5904539,79.999979
18.039983,-3055.2949,0.24737727,0.50122912,0.13558016,3.5960357,79.999979
18.049983,-3055.5782,0.24732229,0.50285605,0.13581577,3.6016174,79.999979
18.059983,-3056.5967,0.24737688,0.50448297,0.13605138,3.6071991,79.999979
18.069983,-3057.6821,0.24680717,0.5061099,0.13628699,3.6127809,79.999979
18.079983,-3057.3995,0.24681912,0.50773682,0.1365226,3.6183626,79.999979
18.089983,-3053.9439,0.24686045,0.50936375,0.13675822,3.6239443,79.999979
18.099983,-3053.2258,0.24708723,0.51281693,0.13655005,3.6515129,79.999979
18.109983,-3051.7704,0.24672808,0.51733503,0.13608311,3.6985265,79.999979
18.119983,-3051.6563,0.24677414,0.52185313,0.13561616,3.7455402,79.999979
18.129983,-3052.7655,0.24682021,0.52637122,0.13514922,3.7925538,79.999979
18.139983,-3053.2198,0.24723981,0.53088932,0.13468228,3.8395675,79.999979
18.149983,-3051.8958,0.24590254,0.53540742,0.13421534,3.8865811,79.999979
18.159983,-3051.083,0.24730612,0.53976578,0.13374839,3.9335948,79.999979
18.169983,-3051.2306,0.2463119,0.53680659,0.13140303,3.9922,79.999979
18.179983,-3052.0044,0.24649309,0.5338474,0.1288989,4.051785,79.999979
18.189983,-3052.0044,0.2470138,0.53088821,0.12639476,4.11137,79.999979
18.199983,-3050.9722,0.24720049,0.52792902,0.12389063,4.1709549,79.999979
18.209983,-3053.1398,0.24639542,0.52496983,0.12138649,4.2305399,79.999979
18.219983,-3053.8168,0.24650853,0.52201064,0.11888235,4.2901249,79.999979
18.229983,-3054.3006,0.24710654,0.51998971,0.12214068,4.2114011,79.999979
18.239983,-3054.1671,0.24698988,0.51803739,0.12620523,4.1029264,79.999979
18.249983,-3053.6463,0.2466682,0.51608506,0.13026978,3.9944517,79.999979
18.259983,-3053.5178,0.24580525,0.51413274,0.13433433,3.8859769,79.999979
18.269983,-3055.0544,0.24603659,0.51218042,0.13839888,3.7775022,79.999979
18.279983,-3054.2783,0.24608529,0.5102281,0.14246343,3.6690275,79.999979
18.289983,-3053.0647,0.24603328,0.50827577,0.14652798,3.5605528,79.999979
18.299983,-3052.5184,0.2461429,0.50690837,0.15037147,3.452078,79.999979
18.309983,-3053.452,0.24562111,0.51056628,0.14986419,3.3436033,79.999979
18.319983,-3054.1981,0.24531267,0.51422418,0.14935691,3.2818109,79.999979
18.329983,-3052.5396,0.24641924,0.51788208,0.14884962,3.3276304,79.999979
18.339983,-3051.1454,0.24588248,0.52153998,0.14834234,3.37345,79.999979
18.349983,-3053.062,0.24571553,0.52519788,0.14783506,3.4192696,79.999979
18.359982,-3051.7509,0.24658348,0.52885579,0.14732778,3.4650891,79.999979
18.369982,-3050.4205,0.24622215,0.53251369,0.14682049,3.5109087,79.999979
18.379982,-3051.777,0.24593656,0.53617159,0.14631321,3.5567282,79.999979
18.389982,-3050.0294,0.24611127,0.53888479,0.14515177,3.6165789,79.999979
18.399982,-3049.7037,0.24590311,0.53869236,0.14122591,3.7357233,79.999979
18.409982,-3052.0208,0.2458789,0.53849993,0.13730005,3.8548678,79.999979
18.419982,-3049.3534,0.24658198,0.53830751,0.13337419,3.9740123,79.999979
18.429982,-3049.4822,0.24607618,0.53811508,0.12944832,4.0931567,79.999979
18.439982,-3049.101,0.24535189,0.53792266,0.12552246,4.2123012,79.999979
18.449982,-3049.8976,0.24585451,0.53773023,0.1215966,4.3314457,79.999979
18.459982,-3046.0296,0.24559787,0.53657593,0.11882684,4.4314743,79.999979
18.469982,-3048.7837,0.24567126,0.53303019,0.12106551,4.3310145,79.999979
18.479982,-3045.585,0.24510214,0.52948445,0.12330418,4.2305547,79.999979
18.489982,-3045.5395,0.24572618,0.5259387,0.12554285,4.1300949,79.999979
18.499982,-3046.6081,0.245626,0.52239296,0.12778152,4.0296351,79.999979
18.509982,-3047.2515,0.24556982,0.51884721,0.13002019,3.9291754,79.999979
18.519982,-3046.2898,0.24581769,0.51530147,0.13225886,3.8287156,79.999979
18.529982,-3044.4023,0.24582713,0.51175573,0.13449753,3.7282558,79.999979
18.539982,-3043.3637,0.24566039,0.50960758,0.13624225,3.637976,79.999979
18.549982,-3046.8137,0.24557524,0.51065874,0.13595741,3.6539543,79.999979
18.559982,-3045.5887,0.24587767,0.51170989,0.13567257,3.6699326,79.999979
18.569982,-3043.7844,0.2452021,0.51276104,0.13538773,3.685911,79.999979
18.579982,-3043.1965,0.24533096,0.5138122,0.13510289,3.7018893,79.999979
18.589982,-3043.4902,0.24502825,0.51486335,0.13481805,3.7178677,79.999979
18.599982,-3042.6392,0.24542904,0.5159145,0.13453321,3.733846,79.999979
18.609982,-3041.8422,0.24534905,0.51696566,0.13424837,3.7498243,79.999979
18.619982,-3042.5218,0.24525574,0.51801681,0.13396353,3.7658027,79.999979
18.629982,-3043.3698,0.24515589,0.51906796,0.13367869,3.781781,79.999979
18.639982,-3041.7471,0.244588,0.51763292,0.13433486,3.7606613,79.999979
18.649982,-3041.0083,0.2447079,0.51415574,0.135949,3.6928845,79.999979
18.659982,-3038.9306,0.24472308,0.51067855,0.13756315,3.6251077,79.999979
18.669982,-3040.7099,0.24475527,0.50720137,0.1391773,3.5573308,79.999979
18.679982,-3040.4615,0.24504018,0.50372419,0.14079145,3.489554,79.999979
18.689982,-3038.0389,0.2448936,0.50024701,0.14240559,3.4217772,79.999979
18.699982,-3037.5132,0.24514565,0.49676982,0.14401974,3.3540004,79.999979
18.709982,-3038.9932,0.24512885,0.49664874,0.14479755,3.3288909,79.999979
18.719982,-3036.1013,0.24380868,0.49820086,0.14493776,3.3363105,79.999979
18.729982,-3038.6634,0.24472606,0.49975297,0.14507796,3.34373,79.999979
18.739982,-3037.9356,0.24464887,0.50130509,0.14521817,3.3511496,79.999979
18.749982,-3038.4575,0.24436118,0.5028572,0.14535837,3.3585691,79.999979
18.759982,-3037.8119,0.24466962,0.50440932,0.14549858,3.3659887,79.999979
18.769982,-3035.7754,0.244606,0.50596144,0.14563878,3.3734082,79.999979
18.779982,-3037.3514,0.24397588,0.50751355,0.14577899,3.3808278,79.999979
18.789982,-3036.9504,0.24434216,0.50754979,0.14433706,3.4161394,79.999979
18.799982,-3039.0729,0.24427644,0.50734826,0.14264696,3.4588782,79.999979
18.809982,-3036.7374,0.24352852,0.50714673,0.14095686,3.501617,79.999979
18.819982,-3036.9063,0.24373503,0.5069452,0.13926676,3.5443558,79.999979
18.829982,-3035.0805,0.24464116,0.50674367,0.13757666,3.5870946,79.999979
18.839982,-3038.3215,0.24420875,0.50654214,0.13588657,3.6298334,79.999979
18.849982,-3037.9023,0.24438834,0.5063406,0.13419647,3.6725721,79.999979
18.859982,-3038.7862,0.24490276,0.50706276,0.13253006,3.7153109,79.999979
18.869982,-3040.8457,0.24444607,0.51219102,0.13278057,3.7482113,79.999979
18.879982,-3040.9209,0.24460477,0.51731927,0.13303108,3.7800716,79.999979
18.889982,-3037.3632,0.24477992,0.52244753,0.13328158,3.8119319,79.999979
18.899982,-3039.4629,0.24386593,0.52757579,0.13353209,3.8437922,79.999979
18.909982,-3041.1856,0.2439647,0.53270404,0.1337826,3.8756525,79.999979
18.919982,-3041.0758,0.24428568,0.5378323,0.13403311,3.9075128,79.999979
18.929982,-3043.5188,0.24405897,0.54296056,0.13428362,3.9393732,79.999979
18.939982,-3041.2718,0.24389504,0.54808881,0.13453413,3.9712335,79.999979
18.949982,-3040.6259,0.24361365,0.55321707,0.13478464,4.0030938,79.999979
18.959982,-3043.3829,0.24367802,0.55676269,0.13487419,4.0277691,79.999979
18.969982,-3047.5101,0.24418404,0.54547235,0.13345486,3.9850902,79.999979
18.979982,-3046.5211,0.24393227,0.534182,0.13203554,3.9424113,79.999979
18.989982,-3047.2576,0.24392495,0.52289165,0.13061621,3.8997325,79.999979
18.999982,-3047.6195,0.2439379,0.51160131,0.12919688,3.8570536,79.999979
19.009982,-3047.4756,0.24373846,0.50031096,0.12777756,3.8143747,79.999979
19.019982,-3049.7006,0.24383633,0.48902061,0.12635823,3.7716959,79.999979
19.029982,-3051.6866,0.24336865,0.5625825,0.14361846,3.7439718,79.999979
19.039982,-3054.6989,0.24406064,0.89140654,0.21707267,3.801333,79.999979
19.049982,-3055.1624,0.24383968,1.2202306,0.29052688,3.8586941,79.999979
19.059982,-3055.268,0.24404885,1.5490546,0.36398109,3.9160552,79.999979
19.069982,-3056.226,0.24393391,1.8778787,0.4374353,3.9734163,79.999979
19.079982,-3053.8327,0.24337566,2.2067027,0.51088951,4.0307775,79.999979
19.089982,-3056.8146,0.24383156,2.5355268,0.58434372,4.0881386,79.999979
19.099982,-3058.9,0.24412201,2.8643508,0.65779793,4.1454997,79.999979
19.109982,-3059.6502,0.24346183,3.0438132,0.71097915,4.1828979,79.999979
19.119982,-3059.6711,0.2433199,3.0442139,0.71556564,4.1573821,79.999979
19.129982,-3057.862,0.24323323,3.0446146,0.72015213,4.1318664,79.999979
19.139982,-3056.8543,0.24330367,3.0450152,0.72473862,4.1063506,79.999979
19.149982,-3058.3079,0.24323667,3.0454159,0.72932511,4.0808348,79.999979
19.159982,-3061.5428,0.24311444,3.0458166,0.7339116,4.0553191,79.999979
19.169982,-3059.9756,0.243094,3.0462172,0.73849809,4.0298033,79.999979
19.179982,-3061.8044,0.24327532,3.0466179,0.74308458,4.0042875,79.999979
19.189982,-3062.0306,0.24332849,3.0470186,0.74767107,3.9787718,79.999979
19.199982,-3062.6514,0.24325776,3.0474193,0.75225756,3.953256,79.999979
19.209982,-3063.2721,0.242923,3.0478199,0.75684405,3.9277402,79.999979
19.219982,-3062.3241,0.24305337,2.8049418,0.70858206,3.8135792,79.999979
19.229982,-3065.9477,0.24381457,2.4068327,0.6182829,3.6289072,79.999979
19.239982,-3065.6333,0.24280211,2.0087236,0.52798374,3.4442352,79.999979
19.249982,-3067.1492,0.24272368,1.6106145,0.43768458,3.2595632,79.999979
19.259982,-3066.2362,0.24272368,1.2125054,0.34738542,3.0748912,79.999979
19.269982,-3065.9828,0.24270451,0.81439634,0.25708626,2.8902192,79.999979
19.279982,-3067.8722,0.24283141,0.4984484,0.17589716,2.7364896,79.999979
19.289982,-3069.834,0.24290507,0.49772001,0.17052873,2.8402855,79.999979
19.299982,-3070.062,0.24268879,0.49699162,0.16516031,2.9440814,79.999979
19.309982,-3070.3471,0.24294287,0.49626323,0.15979189,3.0478773,79.999979
19.319982,-3071.2179,0.24266262,0.49553484,0.15442346,3.1516732,79.999979
19.329982,-3071.6938,0.24264135,0.49480645,0.14905504,3.2554691,79.999979
19.339982,-3074.0792,0.2424058,0.49407806,0.14368662,3.359265,79.999979
19.349982,-3077.047,0.24292228,0.49334967,0.13831819,3.4630609,79.999979
19.359982,-3075.1596,0.24335912,0.49387985,0.13665207,3.5152959,79.999979
19.369982,-3066.3776,0.24413121,0.49490859,0.13736135,3.5044005,79.999979
19.379982,-3009.4271,0.2475903,0.49593733,0.13807064,3.4935051,79.999979
19.389982,-3007.0072,0.24950935,0.49696608,0.13877992,3.4826098,79.999979
19.399981,-2990.0634,0.25192476,0.49799482,0.13948921,3.4717144,79.999979
19.409981,-2990.0634,0.25192476,0.49902356,0.1401985,3.4608191,79.999979
19.419981,-2855.6347,0.25462099,0.50005231,0.14090778,3.4499237,79.999979
19.429981,-2812.1852,0.25463274,0.50108105,0.14161707,3.4390283,79.999979
19.439981,-2812.1852,0.25457567,0.50210979,0.14232635,3.428133,79.999979
19.449981,-2755.4429,0.2556765,0.50313854,0.14303564,3.4172376,79.999979
19.459981,-2479.965,0.26230159,0.50556795,0.14236808,3.4516073,79.999979
19.469981,-2226.6905,0.26983559,0.50920576,0.13992633,3.544305,79.999979
19.479981,-2102.3393,0.27305571,0.51284357,0.13748458,3.6370027,79.999979
19.489981,-2022.9906,0.27656159,0.51648138,0.13504283,3.7297004,79.999979
19.499981,-1982.8712,0.27669509,0.52011919,0.13260108,3.8223981,79.999979
19.509981,-4699.7141,0.29372514,0.523757,0.13015933,3.9150958,79.999979
19.519981,-4995.0201,0.29355923,0.52584022,0.13127671,3.9205031,79.999979
19.529981,-4998.2727,0.29529154,0.52738022,0.13444384,3.8472344,79.999979
19.539981,-4998.3146,0.29579924,0.52892022,0.13761098,3.7739656,79.999979
19.549981,-4997.735,0.29482937,0.53046022,0.14077811,3.7006968,79.999979
19.559981,-4999.1739,0.29384989,0.53200022,0.14394525,3.627428,79.999979
19.569981,-4999.3711,0.29320674,0.53354022,0.14711238,3.5541593,79.999979
19.579981,-5000.9475,0.29564937,0.53508022,0.15027952,3.4808905,79.999979
19.589981,-4997.6242,0.29550555,0.53662022,0.15344665,3.4076217,79.999979
19.599981,-4999.4648,0.29429316,0.53736294,0.15647618,3.3368972,79.999979
19.609981,-4999.6571,0.29406364,0.53409211,0.15755599,3.302223,79.999979
19.619981,-4998.5908,0.29410491,0.53082128,0.1586358,3.2675488,79.999979
19.629981,-4999.163,0.29410491,0.52755045,0.15971561,3.2328747,79.999979
19.639981,-5000.4927,0.29272544,0.52427962,0.16079542,3.1982005,79.999979
19.649981,-4998.1656,0.29330847,0.52100879,0.16187523,3.1635263,79.999979
19.659981,-4998.5752,0.29286877,0.51773796,0.16295504,3.1288522,79.999979
19.669981,-4999.92,0.29210939,0.51446713,0.16403486,3.094178,79.999979
19.679981,-4998.9913,0.29233064,0.51123706,0.16511467,3.0595038,79.999979
19.689981,-4998.0626,0.29255189,0.50880628,0.16190314,3.0248296,79.999979
19.699981,-4997.2078,0.29277314,0.5063755,0.15814837,3.0059382,79.999979
19.709981,-4999.4116,0.29243619,0.50394472,0.1543936,3.0917103,79.999979
19.719981,-4998.5166,0.2920195,0.50151393,0.15063883,3.1774825,79.999979
19.729981,-4998.7486,0.29231805,0.49908315,0.14688406,3.2632546,79.999979
19.739981,-5000.4402,0.29254906,0.49665237,0.14312929,3.3490268,79.999979
19.749981,-4997.9063,0.29248226,0.49422159,0.13937452,3.434799,79.999979
19.759981,-5000.2727,0.29132641,0.4917908,0.13561975,3.5205711,79.999979
19.769981,-5000.2325,0.29111212,0.4930168,0.13407712,3.5769076,79.999979
19.779981,-4997.7462,0.29172338,0.49960127,0.13577605,3.5792256,79.999979
19.789981,-5000.7458,0.29293733,0.50618574,0.13747498,3.5815436,79.999979
19.799981,-4996.8261,0.2915523,0.5127702,0.13917391,3.5838616,79.999979
19.809981,-4996.8261,0.29177156,0.51935467,0.14087284,3.5861796,79.999979
19.819981,-5000.4465,0.29196729,0.52593914,0.14257177,3.5884976,79.999979
19.829981,-4999.6305,0.29101229,0.53252361,0.1442707,3.5908156,79.999979
19.839981,-4999.5785,0.29007839,0.53691518,0.14635441,3.5751802,79.999979
19.849981,-5000.9223,0.29070076,0.53955573,0.14874536,3.5375056,79.999979
19.859981,-5000.0858,0.29192738,0.54219627,0.15113632,3.499831,79.999979
19.869981,-4999.5036,0.29158099,0.54483681,0.15352727,3.4621564,79.999979
19.879981,-4998.1025,0.28997967,0.54747735,0.15591823,3.4244818,79.999979
19.889981,-4997.6121,0.2899624,0.55011789,0.15830918,3.3868073,79.999979
19.899981,-4998.2275,0.28961505,0.55275843,0.16070014,3.3491327,79.999979
19.909981,-4999.7289,0.28996209,0.55539897,0.16309109,3.3114581,79.999979
19.919981,-4999.1625,0.28952097,0.55212081,0.16434735,3.2708236,79.999979
19.929981,-4998.9815,0.28943768,0.5465076,0.16487633,3.2265258,79.999979
19.939981,-4999.7184,0.28937962,0.5408944,0.1654053,3.1822279,79.999979
19.949981,-4997.8161,0.29039277,0.53528119,0.16593427,3.13793,79.999979
19.959981,-4999.86,0.28932968,0.52966798,0.16646324,3.0936322,79.999979
19.969981,-4999.9969,0.2895099,0.52405477,0.16699222,3.0493343,79.999979
19.979981,-4997.2942,0.29040563,0.51844156,0.16752119,3.0050364,79.999979
19.989981,-4998.1538,0.28993193,0.51282836,0.16805016,2.9607385,79.999979
19.999981,-5001.3675,0.28944686,0.50721515,0.16857913,2.9164407,79.999979
20.009981,-4999.7663,0.28966124,0.50160194,0.1691081,2.8721428,79.999979
20.019981,-4998.3,0.29009203,0.50484424,0.16482968,2.9787696,79.999979
20.029981,-5000.7106,0.28876802,0.50924414,0.15923212,3.1402595,79.999979
20.039981,-4998.6374,0.28892819,0.51364405,0.15363455,3.3017493,79.999979
20.049981,-4998.8896,0.28884863,0.51804396,0.14803699,3.4632391,79.999979
20.059981,-5000.1974,0.28838996,0.52244386,0.14243943,3.6247289,79.999979
20.069981,-4998.9277,0.28817414,0.52684377,0.13684186,3.7862187,79.999979
20.079981,-5000.4004,0.28824256,0.53113535,0.1312443,3.9477085,79.999979
20.089981,-4998.1016,0.28886305,0.53247367,0.13281135,3.9144631,79.999979
20.099981,-5001.0628,0.28845145,0.53381198,0.13514541,3.8603702,79.999979
20.109981,-5001.086,0.28846367,0.5351503,0.13747947,3.8062773,79.999979
20.119981,-4996.4369,0.28839038,0.53648862,0.13981353,3.7521845,79.999979
20.129981,-4997.132,0.28834899,0.53782693,0.14214759,3.6980916,79.999979
20.139981,-4996.354,0.28751589,0.53916525,0.14448165,3.6439987,79.999979
20.149981,-4999.1784,0.28762872,0.54050356,0.1468157,3.5899058,79.999979
20.159981,-4999.6087,0.28754028,0.54181312,0.14914976,3.535813,79.999979
20.169981,-4998.0852,0.28740293,0.54300555,0.14884098,3.545749,79.999979
20.179981,-4996.9311,0.28738834,0.54419799,0.14852284,3.5620971,79.999979
20.189981,-4998.5532,0.28736467,0.54539042,0.14820469,3.5784453,79.999979
20.199981,-4998.8755,0.28761323,0.54658286,0.14788655,3.5947934,79.999979
20.209981,-4998.6422,0.28812631,0.54777529,0.14756841,3.6111416,79.999979
20.219981,-4998.5008,0.28771657,0.54896773,0.14725027,3.6274897,79.999979
20.229981,-4998.5311,0.28736285,0.55016016,0.14693212,3.6438378,79.999979
20.239981,-4999.6424,0.28733008,0.5513526,0.14661398,3.660186,79.999979
20.249981,-5000.7537,0.28696943,0.55254503,0.14629584,3.6765341,79.999979
20.259981,-4998.6518,0.28746155,0.55373747,0.14597769,3.6928823,79.999979
20.269981,-5000.1238,0.28726797,0.5510314,0.1454822,3.6884838,79.999979
20.279981,-4996.4909,0.28702856,0.54782956,0.14495151,3.6799669,79.999979
20.289981,-4999.016,0.28676131,0.54462773,0.14442082,3.67145,79.999979
20.299981,-5001.7054,0.28686188,0.5414259,0.14389012,3.6629332,79.999979
20.309981,-5000.6252,0.28705646,0.53822406,0.14335943,3.6544163,79.999979
20.319981,-4998.1088,0.28695345,0.53502223,0.14282873,3.6458994,79.999979
20.329981,-5001.0467,0.28625497,0.53197528,0.14247398,3.6339505,79.999979
20.339981,-4999.0864,0.28680619,0.52934045,0.14258741,3.6128693,79.999979
20.349981,-4997.4741,0.28623392,0.52670563,0.14270084,3.591788,79.999979
20.359981,-5001.9668,0.28650653,0.5240708,0.14281427,3.5707067,79.999979
20.369981,-4997.9644,0.28598571,0.52143597,0.14292769,3.5496255,79.999979
20.379981,-4999.6503,0.28598532,0.51880115,0.14304112,3.5285442,79.999979
20.389981,-5000.8241,0.28595976,0.51616632,0.14315455,3.507463,79.999979
20.399981,-4998.7693,0.28593553,0.51353149,0.14326798,3.4863817,79.999979
20.409981,-4997.7161,0.28545123,0.51109175,0.14337891,3.4655273,79.999979
20.419981,-5000.3222,0.28609022,0.51010791,0.14347123,3.4564768,79.999979
20.429981,-4998.9631,0.28563242,0.50912406,0.14356355,3.4474264,79.999979
20.439981,-4999.4898,0.28604309,0.50814022,0.14365587,3.4383759,79.999979
20.44998,-4999.2096,0.28594422,0.50715638,0.1437482,3.4293254,79.999979
20.45998,-4998.1959,0.28564911,0.50617254,0.14384052,3.420275,79.999979
20.46998,-4999.7479,0.28454893,0.5051887,0.14393284,3.4112245,79.999979
20.47998,-4996.9749,0.28539726,0.50420485,0.14402516,3.402174,79.999979
20.48998,-4999.31,0.28414418,0.50288614,0.14340818,3.4098947,79.999979
20.49998,-4997.306,0.28359419,0.50136919,0.14184189,3.440061,79.999979
20.50998,-4999.1671,0.28407674,0.49985223,0.14027561,3.4702273,79.999979
20.51998,-5001.0283,0.28503918,0.49833527,0.13870933,3.5003936,79.999979
20.52998,-4997.3986,0.285086,0.49681832,0.13714304,3.5305599,79.999979
20.53998,-5000.5173,0.28482386,0.49530136,0.13557676,3.5607262,79.999979
20.54998,-4998.1758,0.28486006,0.49378441,0.13401048,3.5908925,79.999979
20.55998,-5000.6085,0.28409683,0.49226745,0.1324442,3.6210587,79.999979
20.56998,-4999.6719,0.28409683,0.4907505,0.13087791,3.651225,79.999979
20.57998,-4998.4064,0.28442558,0.48923354,0.12931163,3.6813913,79.999979
20.58998,-1642.9882,0.28159223,0.49222968,0.13208174,3.6454809,79.999979
20.59998,-1637.0291,0.28197091,0.496856,0.13641821,3.5712844,79.999979
20.60998,-1633.3534,0.28152176,0.50148233,0.14075467,3.4970879,79.999979
20.61998,-1635.8614,0.281395,0.50610865,0.14509114,3.4228915,79.999979
20.62998,-1635.8997,0.28150607,0.51073497,0.1494276,3.348695,79.999979
20.63998,-1632.5399,0.28157768,0.5153613,0.15376407,3.2744985,79.999979
20.64998,-1634.1143,0.28105041,0.51998762,0.15810053,3.2003021,79.999979
20.65998,-1631.5348,0.28058694,0.5198044,0.15686072,3.214125,79.999979
20.66998,-1632.2575,0.28044531,0.51769416,0.15338666,3.2832769,79.999979
20.67998,-1634.4278,0.2811224,0.51558392,0.1499126,3.3524289,79.999979
20.68998,-1633.844,0.28116424,0.51347368,0.14643855,3.4215809,79.999979
20.69998,-1635.8565,0.28142273,0.51136343,0.14296449,3.4907328,79.999979
20.70998,-1640.1225,0.28035032,0.50925319,0.13949044,3.5598848,79.999979
20.71998,-1643.5905,0.28053992,0.50714295,0.13601638,3.6290368,79.999979
20.72998,-1644.3417,0.28051852,0.50685482,0.13500189,3.6578937,79.999979
20.73998,-1645.6553,0.28015335,0.50778588,0.13645648,3.6262168,79.999979
20.74998,-1648.4675,0.28019129,0.50871694,0.13791108,3.5945399,79.999979
20.75998,-1648.9322,0.28042545,0.509648,0.13936567,3.562863,79.999979
20.76998,-1654.2078,0.2794687,0.51057906,0.14082026,3.531186,79.999979
20.77998,-1670.4435,0.27995213,0.51151012,0.14227485,3.4995091,79.999979
20.78998,-1677.758,0.27923526,0.51244118,0.14372945,3.4678322,79.999979
20.79998,-1693.52,0.27905283,0.51337224,0.14518404,3.4361553,79.999979
20.80998,-1694.7327,0.27907706,0.51466615,0.14663863,3.4044784,79.999979
20.81998,-1695.9454,0.27907706,0.51703296,0.14809322,3.3728015,79.999979
20.82998,-1702.109,0.27921907,0.51939977,0.14867293,3.3746134,79.999979
20.83998,-1729.4179,0.27888659,0.52176658,0.14918821,3.3811087,79.999979
20.84998,-1739.2368,0.27862434,0.52413339,0.14970349,3.387604,79.999979
20.85998,-1748.6149,0.2785513,0.5265002,0.15021876,3.3940994,79.999979
20.86998,-1751.0914,0.27834839,0.52886701,0.15073404,3.4005947,79.999979
20.87998,-1751.0914,0.27884416,0.53123382,0.15124931,3.40709,79.999979
20.88998,-1759.3154,0.27864773,0.53360063,0.15176459,3.4135853,79.999979
20.89998,-1785.6854,0.27844048,0.53230104,0.15135026,3.4191219,79.999979
20.90998,-1800.2244,0.27817722,0.5274691,0.14982607,3.4235139,79.999979
20.91998,-1805.9968,0.277415,0.52263716,0.14830188,3.4279059,79.999979
20.92998,-1814.6898,0.27867857,0.51780522,0.14677769,3.4322979,79.999979
20.93998,-1814.6898,0.27867857,0.51297328,0.14525349,3.4366899,79.999979
20.94998,-1817.2022,0.27869499,0.50814134,0.1437293,3.4410819,79.999979
20.95998,-1834.7042,0.27814114,0.5033094,0.14220511,3.4454739,79.999979
