host_timestamp_s,monotonic_s,position_mm
1783536832.916033,703485.296000,79.999979
1783536832.937477,703485.312000,79.999979
1783536832.963347,703485.343000,79.999979
1783536832.984439,703485.359000,79.999979
1783536833.007393,703485.390000,79.999979
1783536833.027728,703485.406000,79.999979
1783536833.047947,703485.421000,79.999979
1783536833.070530,703485.453000,79.999979
1783536833.091290,703485.468000,79.999979
1783536833.111900,703485.500000,79.999979
1783536833.134580,703485.515000,79.999979
1783536833.155349,703485.531000,79.999979
1783536833.175737,703485.562000,79.999979
1783536833.196205,703485.578000,79.999979
1783536833.217984,703485.593000,79.999979
1783536833.238435,703485.625000,79.999979
1783536833.258524,703485.640000,79.999979
1783536833.278643,703485.656000,79.999979
1783536833.298831,703485.671000,79.999979
1783536833.318958,703485.703000,79.999979
1783536833.339864,703485.718000,79.999979
1783536833.360169,703485.734000,79.999979
1783536833.381294,703485.765000,79.999979
1783536833.402096,703485.781000,79.999979
1783536833.422584,703485.796000,79.999979
1783536833.445328,703485.828000,79.999979
1783536833.466268,703485.843000,79.999979
1783536833.486472,703485.859000,79.999979
1783536833.508515,703485.890000,79.999979
1783536833.529597,703485.906000,79.999979
1783536833.549976,703485.937000,79.999979
1783536833.570052,703485.953000,79.999979
1783536833.590579,703485.968000,79.999979
1783536833.611183,703485.984000,79.999979
1783536833.632454,703486.015000,79.999979
1783536833.652984,703486.031000,79.999979
1783536833.673343,703486.046000,79.999979
1783536833.693726,703486.078000,79.999979
1783536833.714564,703486.093000,79.999979
1783536833.734967,703486.109000,79.999979
1783536833.755491,703486.140000,79.999979
1783536833.775892,703486.156000,79.999979
1783536833.796056,703486.171000,79.999979
1783536833.816357,703486.203000,79.999979
1783536833.836574,703486.218000,79.999979
1783536833.856641,703486.234000,79.999979
1783536833.877811,703486.265000,79.999979
1783536833.898088,703486.281000,79.999979
1783536833.918713,703486.296000,79.999979
1783536833.940234,703486.328000,79.999979
1783536833.961238,703486.343000,79.999979
1783536833.981551,703486.359000,79.999979
1783536834.004216,703486.390000,79.999979
1783536834.025619,703486.406000,79.999979
1783536834.045993,703486.421000,79.999979
1783536834.066511,703486.453000,79.999979
1783536834.087935,703486.468000,79.999979
1783536834.108262,703486.484000,79.999979
1783536834.128475,703486.515000,79.999979
1783536834.149370,703486.531000,79.999979
