host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783536832.916033,703485.296000,17918000,2,load,2.14166000,3593110,18147597,6198
1783536832.918714,703485.296000,17919000,1,laser,4.45940700,1915300545,18148607,6214
1783536832.919251,703485.296000,17920000,2,load,2.14589800,3600220,18149620,6199
1783536832.919788,703485.296000,17922000,2,load,2.14589800,3600220,18151648,6200
1783536832.920321,703485.296000,17931000,1,laser,4.45859500,1914951959,18160761,6215
1783536832.920845,703485.296000,17932000,2,load,2.13885900,3588410,18161773,6201
1783536832.921382,703485.296000,17933000,1,laser,4.45859500,1914951959,18162783,6216
1783536832.921917,703485.296000,17933000,3,sma_v,0.51217800,141,18162783,17
1783536832.921917,703485.296000,17933000,4,sma_i,0.11437100,0,18162783,17
1783536832.922450,703485.296000,17933000,5,sma_r,4.37820700,0,18162783,17
1783536832.922976,703485.296000,17935000,1,laser,4.45779200,1914607098,18164806,6217
1783536832.923511,703485.296000,17937000,1,laser,4.45768200,1914559692,18166835,6218
1783536832.938170,703485.312000,17938000,2,load,2.14428900,3597520,18167847,6203
1783536832.938170,703485.312000,17939000,1,laser,4.45781800,1914618164,18168857,6219
1783536832.939175,703485.312000,17940000,2,load,2.14465300,3598130,18169876,6204
1783536832.945176,703485.328000,17941000,1,laser,4.45772200,1914576920,18170886,6220
1783536832.947176,703485.328000,17942000,2,load,2.14465300,3598130,18171898,6205
1783536832.963347,703485.343000,17943000,1,laser,4.45772200,1914576920,18172908,6221
1783536832.964338,703485.343000,17944000,2,load,2.13844800,3587720,18173927,6206
1783536832.964338,703485.343000,17946000,2,load,2.14633300,3600950,18175949,6207
1783536832.965347,703485.343000,17947000,1,laser,4.45839800,1914867136,18176959,6222
1783536832.965347,703485.343000,17948000,2,load,2.14753700,3602970,18177978,6208
1783536832.966337,703485.343000,17949000,1,laser,4.45676300,1914165110,18178988,6223
1783536832.972234,703485.359000,17950000,2,load,2.14183900,3593410,18180000,6209
1783536832.972767,703485.359000,17951000,1,laser,4.45573100,1913722005,18181011,6224
1783536832.973306,703485.359000,17952000,2,load,2.14369300,3596520,18182029,6210
1783536832.973908,703485.359000,17953000,1,laser,4.45573100,1913722005,18183039,6225
1783536832.974435,703485.359000,17954000,2,load,2.14369300,3596520,18184052,6211
1783536832.974435,703485.359000,17955000,1,laser,4.45719700,1914351643,18185062,6226
1783536832.974966,703485.359000,17956000,2,load,2.14430700,3597550,18186080,6212
1783536832.975496,703485.359000,17957000,1,laser,4.45853900,1914928005,18187091,6227
1783536832.976028,703485.359000,17958000,2,load,2.13795300,3586890,18188103,6213
1783536832.976558,703485.359000,17959000,1,laser,4.45707700,1914300091,18189113,6228
1783536832.976558,703485.359000,17960000,2,load,2.14355000,3596280,18190132,6214
1783536832.977085,703485.359000,17961000,1,laser,4.45789700,1914652236,18191142,6229
1783536832.977617,703485.359000,17962000,2,load,2.14506400,3598820,18192154,6215
1783536832.978146,703485.359000,17964000,2,load,2.14506400,3598820,18194183,6216
1783536832.978146,703485.359000,17965000,1,laser,4.45771900,1914575836,18195193,6230
1783536832.979152,703485.359000,17966000,2,load,2.14772800,3603290,18196205,6217
1783536832.979152,703485.359000,17967000,1,laser,4.45538700,1913574233,18197215,6231
1783536832.979152,703485.359000,17968000,2,load,2.14376400,3596640,18198234,6218
1783536832.980152,703485.359000,17969000,1,laser,4.45596700,1913823543,18199244,6232
