host_timestamp_s,monotonic_s,fields_json
1784150684.584482,60563.734000,"{""t_ms"":632135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":654058738,""m4_us"":651790644,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2860,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150685.606216,60564.750000,"{""t_ms"":633135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":655096543,""m4_us"":652828461,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2985,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150687.544804,60566.687000,"{""t_ms"":634135,""hwm"":5,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":656134757,""m4_us"":653866324,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":23,""loop_us_max"":4363,""loop_hz"":43478,""cycle_log_ms"":1,""n_cycle"":4}"
1784150690.312194,60569.453000,"{""t_ms"":635135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":657172560,""m4_us"":654904173,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3178,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150693.357428,60572.500000,"{""t_ms"":636135,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":658210513,""m4_us"":655941972,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3133,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150696.490875,60575.640000,"{""t_ms"":637135,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":20857,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":659248186,""m4_us"":656979789,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3443,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150697.990409,60577.140000,"{""t_ms"":639897,""hwm"":256,""cap"":256,""dropped"":2152,""dropped_total"":23009,""crc_err"":0,""crc_err_total"":0,""rate1"":87,""rate2"":87,""prod1"":122,""prod2"":122,""sma_state"":6,""m7_us"":662113882,""m4_us"":657469310,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":187,""loop_us_max"":2434005,""loop_hz"":5347,""cycle_log_ms"":1,""n_cycle"":4}"
1784150701.742806,60580.890000,"{""t_ms"":640897,""hwm"":199,""cap"":256,""dropped"":0,""dropped_total"":23009,""crc_err"":0,""crc_err_total"":0,""rate1"":607,""rate2"":606,""prod1"":512,""prod2"":511,""sma_state"":6,""m7_us"":663151171,""m4_us"":660882397,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":13866,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150702.190227,60581.343000,"{""t_ms"":643520,""hwm"":256,""cap"":256,""dropped"":2302,""dropped_total"":25311,""crc_err"":0,""crc_err_total"":0,""rate1"":24,""rate2"":24,""prod1"":73,""prod2"":73,""sma_state"":6,""m7_us"":665871725,""m4_us"":661012087,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3230,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150705.849142,60585.000000,"{""t_ms"":644520,""hwm"":208,""cap"":256,""dropped"":10,""dropped_total"":25321,""crc_err"":0,""crc_err_total"":0,""rate1"":633,""rate2"":633,""prod1"":507,""prod2"":507,""sma_state"":6,""m7_us"":666908667,""m4_us"":664640353,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":99,""loop_us_max"":2597422,""loop_hz"":10101,""cycle_log_ms"":1,""n_cycle"":4}"
1784150709.126395,60588.281000,"{""t_ms"":645520,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":25321,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":667946429,""m4_us"":665677799,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3224,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150712.384523,60591.531000,"{""t_ms"":646520,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":25321,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":668983626,""m4_us"":666715309,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3123,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150715.771563,60594.921000,"{""t_ms"":647520,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":25321,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":670021532,""m4_us"":667752877,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3153,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150717.690852,60596.843000,"{""t_ms"":653458,""hwm"":256,""cap"":256,""dropped"":5263,""dropped_total"":30584,""crc_err"":0,""crc_err_total"":0,""rate1"":47,""rate2"":47,""prod1"":68,""prod2"":68,""sma_state"":6,""m7_us"":676180289,""m4_us"":668322324,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3199,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150721.086087,60600.234000,"{""t_ms"":654458,""hwm"":254,""cap"":256,""dropped"":18,""dropped_total"":30602,""crc_err"":0,""crc_err_total"":0,""rate1"":630,""rate2"":628,""prod1"":503,""prod2"":503,""sma_state"":6,""m7_us"":677216825,""m4_us"":674948670,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":184,""loop_us_max"":5596185,""loop_hz"":5434,""cycle_log_ms"":1,""n_cycle"":4}"
1784150724.564456,60603.718000,"{""t_ms"":655458,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":30602,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":678253810,""m4_us"":675985963,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3195,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150725.493181,60604.640000,"{""t_ms"":660932,""hwm"":256,""cap"":256,""dropped"":5065,""dropped_total"":35667,""crc_err"":0,""crc_err_total"":0,""rate1"":26,""rate2"":25,""prod1"":49,""prod2"":49,""sma_state"":6,""m7_us"":683930912,""m4_us"":676274676,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3200,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150728.955698,60608.109000,"{""t_ms"":661932,""hwm"":199,""cap"":256,""dropped"":16,""dropped_total"":35683,""crc_err"":0,""crc_err_total"":0,""rate1"":631,""rate2"":628,""prod1"":504,""prod2"":503,""sma_state"":6,""m7_us"":684967221,""m4_us"":682698695,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":178,""loop_us_max"":5394319,""loop_hz"":5617,""cycle_log_ms"":1,""n_cycle"":4}"
1784150732.180510,60611.328000,"{""t_ms"":662932,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":35683,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":686004618,""m4_us"":683735908,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3162,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150732.940578,60612.093000,"{""t_ms"":668239,""hwm"":256,""cap"":256,""dropped"":4972,""dropped_total"":40655,""crc_err"":0,""crc_err_total"":0,""rate1"":25,""rate2"":25,""prod1"":43,""prod2"":43,""sma_state"":6,""m7_us"":691506864,""m4_us"":684008392,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":745,""loop_us_max"":5281552,""loop_hz"":1342,""cycle_log_ms"":1,""n_cycle"":4}"
1784150736.271073,60615.421000,"{""t_ms"":669239,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":40655,""crc_err"":0,""crc_err_total"":0,""rate1"":607,""rate2"":606,""prod1"":512,""prod2"":511,""sma_state"":6,""m7_us"":692543850,""m4_us"":690274922,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":19252,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150739.494760,60618.640000,"{""t_ms"":670239,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":40655,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":693580676,""m4_us"":691312084,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3489,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150740.323648,60619.468000,"{""t_ms"":675704,""hwm"":256,""cap"":256,""dropped"":5086,""dropped_total"":45741,""crc_err"":0,""crc_err_total"":0,""rate1"":23,""rate2"":23,""prod1"":46,""prod2"":46,""sma_state"":6,""m7_us"":699246961,""m4_us"":691570373,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3160,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150743.878109,60623.031000,"{""t_ms"":676704,""hwm"":241,""cap"":256,""dropped"":15,""dropped_total"":45756,""crc_err"":0,""crc_err_total"":0,""rate1"":629,""rate2"":632,""prod1"":504,""prod2"":505,""sma_state"":6,""m7_us"":700283619,""m4_us"":698015842,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":178,""loop_us_max"":5414230,""loop_hz"":5617,""cycle_log_ms"":1,""n_cycle"":4}"
1784150747.182459,60626.328000,"{""t_ms"":677704,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":45756,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":701320766,""m4_us"":699052920,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3175,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150748.327220,60627.468000,"{""t_ms"":683127,""hwm"":256,""cap"":256,""dropped"":4966,""dropped_total"":50722,""crc_err"":0,""crc_err_total"":0,""rate1"":30,""rate2"":30,""prod1"":54,""prod2"":54,""sma_state"":6,""m7_us"":706943217,""m4_us"":699388173,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3255,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150752.010467,60631.156000,"{""t_ms"":684127,""hwm"":255,""cap"":256,""dropped"":15,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":632,""rate2"":629,""prod1"":505,""prod2"":504,""sma_state"":6,""m7_us"":707980000,""m4_us"":705711786,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":175,""loop_us_max"":5292689,""loop_hz"":5714,""cycle_log_ms"":1,""n_cycle"":4}"
1784150755.259295,60634.406000,"{""t_ms"":685127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":709017073,""m4_us"":706748801,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3184,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150758.754300,60637.906000,"{""t_ms"":686127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":710053830,""m4_us"":707785905,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3195,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784150759.952822,60639.093000,"{""t_ms"":687127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":711091082,""m4_us"":708823076,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":3411,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784150761.060982,60640.203000,"{""t_ms"":688127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":712128247,""m4_us"":709860321,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2943,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784150762.072812,60641.218000,"{""t_ms"":689127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":713165444,""m4_us"":710897581,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2864,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150763.142359,60642.296000,"{""t_ms"":690127,""hwm"":2,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":714202759,""m4_us"":711934861,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2817,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150764.190527,60643.343000,"{""t_ms"":691127,""hwm"":2,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":715240053,""m4_us"":712972161,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2831,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150765.191313,60644.343000,"{""t_ms"":692127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":716277652,""m4_us"":714009527,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2904,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150766.151281,60645.296000,"{""t_ms"":693127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":717314818,""m4_us"":715046929,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3022,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150767.138366,60646.281000,"{""t_ms"":694127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":718352242,""m4_us"":716084327,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3081,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150768.080624,60647.234000,"{""t_ms"":695127,""hwm"":2,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":719389665,""m4_us"":717121773,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2840,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150769.187138,60648.328000,"{""t_ms"":696127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":720427434,""m4_us"":718159220,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2799,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150770.338265,60649.484000,"{""t_ms"":697127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":721464606,""m4_us"":719196682,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":3347,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784150771.631945,60650.781000,"{""t_ms"":698127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":722502050,""m4_us"":720234154,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2909,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150772.935008,60652.078000,"{""t_ms"":699127,""hwm"":2,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":723539565,""m4_us"":721271671,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2846,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150774.019447,60653.171000,"{""t_ms"":700127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":724577076,""m4_us"":722309181,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2827,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150775.148756,60654.296000,"{""t_ms"":701127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":725614522,""m4_us"":723346647,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3054,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150776.392753,60655.546000,"{""t_ms"":702127,""hwm"":2,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":726652022,""m4_us"":724384135,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2815,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784150777.752811,60656.906000,"{""t_ms"":703127,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":50737,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":727689549,""m4_us"":725421671,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3857,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
