host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1784150673.610551,60552.765000,632325000,1,laser,4.89884300,2104036943,640829889,303743
1784150673.625018,60552.765000,632326000,2,load,2.25449200,3782410,640830904,303746
1784150673.625727,60552.765000,632327000,1,laser,4.89790300,2103633286,640831911,303744
1784150673.626255,60552.781000,632328000,2,load,2.25030200,3775380,640832926,303747
1784150673.630260,60552.781000,632329000,1,laser,4.89682100,2103168363,640833940,303745
1784150673.632261,60552.781000,632330000,2,load,2.24867500,3772650,640834955,303748
1784150673.632261,60552.781000,632331000,1,laser,4.89750400,2103462163,640835969,303746
1784150673.633261,60552.781000,632332000,2,load,2.24867500,3772650,640836984,303749
1784150673.633764,60552.781000,632333000,1,laser,4.89750400,2103462163,640837997,303747
1784150673.634275,60552.781000,632334000,2,load,2.25549900,3784100,640839013,303750
1784150673.634275,60552.781000,632335000,1,laser,4.89811500,2103724341,640840020,303748
1784150673.634275,60552.781000,632336000,2,load,2.26424300,3798770,640841035,303751
1784150673.634275,60552.781000,632337000,1,laser,4.89797800,2103665647,640842049,303749
1784150673.635786,60552.781000,632338000,2,load,2.26772400,3804610,640843064,303752
1784150673.636484,60552.781000,632339000,1,laser,4.89865000,2103954240,640844077,303750
1784150673.637012,60552.781000,632340000,2,load,2.25847400,3789090,640845093,303753
1784150673.637541,60552.781000,632341000,1,laser,4.89813400,2103732366,640846100,303751
1784150673.637541,60552.781000,632342000,2,load,2.25847400,3789090,640847115,303754
1784150673.638120,60552.781000,632343000,1,laser,4.89813400,2103732366,640848129,303752
1784150673.638647,60552.781000,632344000,2,load,2.25108300,3776690,640849144,303755
1784150673.639169,60552.781000,632345000,1,laser,4.89692600,2103213952,640850157,303753
1784150673.639725,60552.781000,632346000,2,load,2.24948500,3774010,640851173,303756
1784150673.640252,60552.781000,632347000,1,laser,4.89738700,2103411574,640852186,303754
1784150673.640774,60552.781000,632348000,2,load,2.25537400,3783890,640853202,303757
1784150673.640774,60552.781000,632349000,1,laser,4.89818100,2103752668,640854209,303755
1784150673.641819,60552.796000,632350000,2,load,2.26027400,3792110,640855224,303758
1784150673.642346,60552.796000,632351000,1,laser,4.89799900,2103674748,640856237,303756
1784150673.642346,60552.796000,632352000,2,load,2.26297400,3796640,640857253,303759
1784150673.643911,60552.796000,632353000,1,laser,4.89799900,2103674748,640858266,303757
1784150673.643911,60552.796000,632354000,2,load,2.26297400,3796640,640859282,303760
1784150673.644436,60552.796000,632355000,1,laser,4.89864700,2103952720,640860289,303758
1784150673.644957,60552.796000,632356000,2,load,2.26051800,3792520,640861304,303761
1784150673.645478,60552.796000,632357000,1,laser,4.89820000,2103760644,640862317,303759
1784150673.645997,60552.796000,632358000,2,load,2.25889100,3789790,640863333,303762
1784150673.646601,60552.796000,632359000,1,laser,4.89700200,2103246362,640864346,303760
1784150673.646601,60552.796000,632360000,2,load,2.26357000,3797640,640865362,303763
1784150673.647137,60552.796000,632361000,1,laser,4.89726600,2103360041,640866375,303761
1784150673.647660,60552.796000,632362000,2,load,2.26190700,3794850,640867390,303764
1784150673.648188,60552.796000,632363000,1,laser,4.89816600,2103746490,640868404,303762
1784150673.648710,60552.796000,632364000,2,load,2.26190700,3794850,640869413,303765
1784150673.649231,60552.796000,632365000,1,laser,4.89816600,2103746490,640870426,303763
1784150673.649231,60552.796000,632366000,2,load,2.25446200,3782360,640871442,303766
1784150673.649750,60552.796000,632367000,1,laser,4.89795300,2103654816,640872455,303764
1784150673.650270,60552.796000,632368000,2,load,2.26334900,3797270,640873470,303767
1784150673.650789,60552.796000,632369000,1,laser,4.89864400,2103951479,640874484,303765
1784150673.651299,60552.796000,632370000,2,load,2.26284900,3796430,640875499,303768
1784150673.651824,60552.796000,632371000,1,laser,4.89832000,2103812451,640876513,303766
1784150673.652348,60552.796000,632372000,2,load,2.25824700,3788710,640877522,303769
1784150673.653860,60552.796000,632373000,1,laser,4.89697200,2103233414,640878535,303767
1784150673.654866,60552.796000,632374000,2,load,2.25824700,3788710,640879550,303770
1784150673.655865,60552.796000,632375000,1,laser,4.89697200,2103233414,640880564,303768
1784150673.656865,60552.796000,632376000,2,load,2.25467100,3782710,640881579,303771
1784150673.657777,60552.812000,632377000,1,laser,4.89719000,2103326993,640882593,303769
1784150673.658307,60552.812000,632378000,2,load,2.25786600,3788070,640883608,303772
1784150673.659312,60552.812000,632379000,1,laser,4.89823200,2103774894,640884615,303770
1784150673.660315,60552.812000,632380000,2,load,2.25936200,3790580,640885630,303773
