t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
0.25999975,-4807.5326,0.224647,0.49595,0.112168,4.321486,0.05562972,79.999979
0.26999974,-4809.4822,0.22427381,0.49595,0.112168,4.321486,0.05562972,79.999979
0.27999973,-4809.7492,0.2246258,0.49595,0.112168,4.321486,0.05562972,79.999979
0.28999972,-4809.1966,0.22437458,0.49595,0.112168,4.321486,0.05562972,79.999979
0.29999971,-4810.0189,0.224393,0.49595,0.112168,4.321486,0.05562972,79.999979
0.3099997,-4807.9093,0.22417131,0.49595,0.112168,4.321486,0.05562972,79.999979
0.31999969,-4808.6327,0.22408202,0.49595,0.112168,4.321486,0.05562972,79.999979
0.32999969,-4809.778,0.22360833,0.49595,0.112168,4.321486,0.05562972,79.999979
0.33999968,-4811.5388,0.22427497,0.49595,0.112168,4.321486,0.05562972,79.999979
0.34999967,-4807.7245,0.22516246,0.49595,0.112168,4.321486,0.05562972,79.999979
0.35999966,-4810.5874,0.22513931,0.49595,0.112168,4.321486,0.05562972,79.999979
0.36999965,-4807.9681,0.22382239,0.49595,0.112168,4.321486,0.05562972,79.999979
0.37999964,-4809.1708,0.2237353,0.49595,0.112168,4.321486,0.05562972,79.999979
0.38999963,-4809.9985,0.22368627,0.49595,0.112168,4.321486,0.05562972,79.999979
0.39999962,-4810.8077,0.22379453,0.49595,0.112168,4.321486,0.05562972,79.999979
0.40999961,-4807.5428,0.22443128,0.49595,0.112168,4.321486,0.05562972,79.999979
0.4199996,-4811.1796,0.2251777,0.49595,0.112168,4.321486,0.05562972,79.999979
0.42999959,-4807.448,0.2242204,0.49595,0.112168,4.321486,0.05562972,79.999979
0.43999958,-4808.4987,0.22396368,0.49595,0.112168,4.321486,0.05562972,79.999979
0.44999957,-4809.6445,0.22514652,0.49595,0.112168,4.321486,0.05562972,79.999979
0.45999956,-4809.7411,0.22429466,0.49595,0.112168,4.321486,0.05562972,79.999979
0.46999955,-4810.832,0.22466962,0.49595,0.112168,4.321486,0.05562972,79.999979
0.47999954,-4810.2665,0.22495411,0.49595,0.112168,4.321486,0.05562972,79.999979
0.48999953,-4808.6606,0.2249098,0.49595,0.112168,4.321486,0.05562972,79.999979
0.49999952,-4808.6606,0.22493264,0.49595,0.112168,4.321486,0.05562972,79.999979
0.50999951,-4808.6621,0.22497745,0.49595,0.112168,4.321486,0.05562972,79.999979
0.5199995,-4808.5601,0.22488696,0.49595,0.112168,4.321486,0.05562972,79.999979
0.52999949,-4809.7983,0.22456578,0.49595,0.112168,4.321486,0.05562972,79.999979
0.53999949,-4810.7237,0.22543566,0.49595,0.112168,4.321486,0.05562972,79.999979
0.54999948,-4808.3617,0.22407921,0.49595,0.112168,4.321486,0.05562972,79.999979
0.55999947,-4809.8134,0.22423588,0.49595,0.112168,4.321486,0.05562972,79.999979
0.56999946,-4809.4353,0.22439255,0.49595,0.112168,4.321486,0.05562972,79.999979
0.57999945,-4810.3891,0.22471151,0.49595,0.112168,4.321486,0.05562972,79.999979
0.58999944,-4807.4494,0.22563828,0.49595,0.112168,4.321486,0.05562972,79.999979
0.59999943,-4809.5666,0.22441954,0.49595,0.112168,4.321486,0.05562972,79.999979
0.60999942,-4808.3066,0.22544294,0.49595,0.112168,4.321486,0.05562972,79.999979
0.61999941,-4808.8227,0.22427512,0.49595,0.112168,4.321486,0.05562972,79.999979
0.6299994,-4809.1176,0.22409362,0.49595,0.112168,4.321486,0.05562972,79.999979
0.63999939,-4810.5039,0.22413614,0.49595,0.112168,4.321486,0.05562972,79.999979
0.64999938,-4807.4472,0.22416481,0.49595,0.112168,4.321486,0.05562972,79.999979
0.65999937,-4809.6409,0.22442457,0.49595,0.112168,4.321486,0.05562972,79.999979
0.66999936,-4808.812,0.22448699,0.49595,0.112168,4.321486,0.05562972,79.999979
0.67999935,-4810.218,0.2244232,0.49595,0.112168,4.321486,0.05562972,79.999979
0.68999934,-4809.8049,0.22445072,0.49595,0.112168,4.321486,0.05562972,79.999979
0.69999933,-4810.7712,0.22469943,0.49595,0.112168,4.321486,0.05562972,79.999979
0.70999932,-4809.5247,0.22409424,0.49595,0.112168,4.321486,0.05562972,79.999979
0.71999931,-4807.9553,0.22444582,0.49595,0.112168,4.321486,0.05562972,79.999979
0.7299993,-4807.7949,0.22459824,0.49595,0.112168,4.321486,0.05562972,79.999979
0.73999929,-4810.143,0.22447533,0.49595,0.112168,4.321486,0.05562972,79.999979
0.74999928,-4810.4143,0.22446572,0.49595,0.112168,4.321486,0.05562972,79.999979
0.75999928,-4810.4143,0.22446572,0.49595,0.112168,4.321486,0.05562972,79.999979
0.76999927,-4809.3392,0.22495238,0.49595,0.112168,4.321486,0.05562972,79.999979
0.77999926,-4809.7122,0.22509416,0.49595,0.112168,4.321486,0.05562972,79.999979
0.78999925,-4809.0056,0.2239786,0.49595,0.112168,4.321486,0.05562972,79.999979
0.79999924,-4809.7945,0.22431632,0.49595,0.112168,4.321486,0.05562972,79.999979
0.80999923,-4810.2507,0.22478348,0.49595,0.112168,4.321486,0.05562972,79.999979
0.81999922,-4810.7068,0.22532885,0.49595,0.112168,4.321486,0.05562972,79.999979
0.82999921,-4807.7363,0.22542399,0.49595,0.112168,4.321486,0.05562972,79.999979
0.8399992,-4809.4859,0.2244785,0.49595,0.112168,4.321486,0.05562972,79.999979
0.84999919,-4810.8776,0.22520679,0.49595,0.112168,4.321486,0.05562972,79.999979
0.85999918,-4809.9543,0.22508004,0.49595,0.112168,4.321486,0.05562972,79.999979
0.86999917,-4810.3209,0.22506439,0.49595,0.112168,4.321486,0.05562972,79.999979
0.87999916,-4810.4538,0.22496928,0.49595,0.112168,4.321486,0.05562972,79.999979
0.88999915,-4807.5919,0.22532937,0.49595,0.112168,4.321486,0.05562972,79.999979
0.89999914,-4808.4978,0.22396803,0.49595,0.112168,4.321486,0.05562972,79.999979
0.90999913,-4809.6359,0.22429669,0.49595,0.112168,4.321486,0.05562972,79.999979
0.91999912,-4810.3058,0.22389457,0.49595,0.112168,4.321486,0.05562972,79.999979
0.92999911,-4811.2709,0.22389096,0.49595,0.112168,4.321486,0.05562972,79.999979
0.9399991,-4809.7178,0.22424222,0.49595,0.112168,4.321486,0.05562972,79.999979
0.94999909,-4807.4021,0.2250004,0.49595,0.112168,4.321486,0.05562972,79.999979
0.95999908,-4806.9994,0.22537585,0.49595,0.112168,4.321486,0.05562972,79.999979
0.96999907,-4809.8261,0.22386608,0.49595,0.112168,4.321486,0.05562972,79.999979
0.97999907,-4809.2847,0.22432247,0.49595,0.112168,4.321486,0.05562972,79.999979
0.98999906,-4808.6446,0.22451165,0.49595,0.112168,4.321486,0.05562972,79.999979
0.99999905,-4810.4198,0.22518749,0.49595,0.112168,4.321486,0.05562972,79.999979
1.009999,-4809.0286,0.22513009,0.49595,0.112168,4.321486,0.05562972,79.999979
1.019999,-4807.4794,0.22507269,0.49595,0.112168,4.321486,0.05562972,79.999979
1.029999,-4809.0648,0.22405546,0.49595,0.112168,4.321486,0.05562972,79.999979
1.039999,-4807.8414,0.22551413,0.49595,0.112168,4.321486,0.05562972,79.999979
1.049999,-4807.1941,0.22518154,0.49595,0.112168,4.321486,0.05562972,79.999979
1.059999,-4808.1138,0.22513184,0.49595,0.112168,4.321486,0.05562972,79.999979
1.069999,-4807.7525,0.22509463,0.49595,0.112168,4.321486,0.05562972,79.999979
1.079999,-4807.3913,0.22461203,0.49595,0.112168,4.321486,0.05562972,79.999979
1.089999,-4809.2254,0.22456926,0.49595,0.112168,4.321486,0.05562972,79.999979
1.099999,-4809.1702,0.22466853,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1099989,-4809.3167,0.22501399,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1199989,-4810.6704,0.22399596,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1299989,-4806.1517,0.22465215,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1399989,-4806.9921,0.22512489,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1499989,-4807.9038,0.22420231,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1599989,-4810.7441,0.22508951,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1699989,-4807.5671,0.22494254,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1799989,-4810.4907,0.22352266,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1899989,-4807.6808,0.22510163,0.49595,0.112168,4.321486,0.05562972,79.999979
1.1999989,-4808.9932,0.22477577,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2099988,-4809.1648,0.22472981,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2199988,-4807.3539,0.22539123,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2299988,-4810.2225,0.22475785,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2399988,-4809.5019,0.22517107,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2499988,-4809.9105,0.22542114,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2599988,-4811.2585,0.22549432,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2699988,-4809.0593,0.22544331,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2799988,-4810.6707,0.2249767,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2899988,-4809.7293,0.224474,0.49595,0.112168,4.321486,0.05562972,79.999979
1.2999988,-4809.6188,0.22525336,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3099988,-4809.6188,0.22516399,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3199987,-4810.609,0.22504891,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3299987,-4808.9296,0.22410345,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3399987,-4810.6229,0.22440376,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3499987,-4808.4027,0.22485589,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3599987,-4809.8954,0.22602066,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3699987,-4809.189,0.22437301,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3799987,-4807.453,0.22439306,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3899987,-4808.3205,0.22510767,0.49595,0.112168,4.321486,0.05562972,79.999979
1.3999987,-4809.7675,0.22531687,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4099987,-4810.2332,0.22492685,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4199986,-4809.5035,0.22465836,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4299986,-4808.3578,0.22463012,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4399986,-4807.636,0.22463333,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4499986,-4807.0426,0.22449258,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4599986,-4809.5805,0.22503453,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4699986,-4809.6307,0.22430609,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4799986,-4809.6236,0.2244748,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4899986,-4810.1081,0.2260771,0.49595,0.112168,4.321486,0.05562972,79.999979
1.4999986,-4808.4136,0.22535103,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5099986,-4807.6204,0.22414048,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5199986,-4808.5891,0.22433531,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5299985,-4810.5775,0.22478558,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5399985,-4808.8508,0.22456546,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5499985,-4807.8326,0.22484862,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5599985,-4808.201,0.22508397,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5699985,-4809.3726,0.2247469,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5799985,-4810.6714,0.22533045,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5899985,-4806.7602,0.224402,0.49595,0.112168,4.321486,0.05562972,79.999979
1.5999985,-4809.0698,0.22475252,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6099985,-4807.7417,0.22472823,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6199985,-4808.6566,0.22432646,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6299984,-4809.2067,0.22407412,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6399984,-4809.7607,0.22382179,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6499984,-4810.6375,0.22488677,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6599984,-4807.8329,0.22489754,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6699984,-4810.5003,0.22578504,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6799984,-4808.095,0.225747,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6899984,-4807.7515,0.22570896,0.49595,0.112168,4.321486,0.05562972,79.999979
1.6999984,-4808.8897,0.22540851,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7099984,-4809.2192,0.22464979,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7199984,-4808.2447,0.22471985,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7299984,-4808.5829,0.22469381,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7399983,-4809.3518,0.22520444,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7499983,-4810.794,0.22501456,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7599983,-4810.794,0.22442693,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7699983,-4807.3041,0.22401062,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7799983,-4809.3758,0.22410356,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7899983,-4809.8798,0.22492583,0.49595,0.112168,4.321486,0.05562972,79.999979
1.7999983,-4809.3005,0.22523695,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8099983,-4809.5977,0.22490833,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8199983,-4810.1957,0.2251749,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8299983,-4807.2966,0.22560535,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8399982,-4809.428,0.22446802,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8499982,-4810.9728,0.22407134,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8599982,-4809.354,0.22464894,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8699982,-4810.7296,0.22473217,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8799982,-4809.3291,0.22497762,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8899982,-4807.7329,0.22490073,0.49595,0.112168,4.321486,0.05562972,79.999979
1.8999982,-4809.4091,0.22459102,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9099982,-4810.0984,0.22462814,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9199982,-4808.8789,0.22463625,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9299982,-4808.4697,0.22520936,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9399981,-4807.9355,0.22489152,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9499981,-4806.8532,0.22457369,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9599981,-4809.4496,0.22514225,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9699981,-4806.9648,0.22502,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9799981,-4809.1246,0.22416417,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9899981,-4807.0823,0.223844,0.49595,0.112168,4.321486,0.05562972,79.999979
1.9999981,-4807.0736,0.223844,0.49595,0.112168,4.321486,0.05562972,79.999979
2.0099981,-4807.0736,0.223844,0.49595,0.112168,4.321486,0.05562972,79.999979
2.0199981,-4809.6779,0.22495071,0.49595,0.112168,4.321486,0.05562972,79.999979
2.0299981,-4806.9102,0.22463864,0.49595,0.112168,4.321486,0.05562972,79.999979
2.0399981,-4808.801,0.2248434,0.49595,0.112168,4.321486,0.05562972,79.999979
2.049998,-4808.3846,0.2252942,0.49595,0.112168,4.321486,0.05562972,79.999979
2.059998,-4809.1562,0.22432095,0.49595,0.112168,4.321486,0.05562972,79.999979
2.069998,-4809.3433,0.22409056,0.49595,0.112168,4.321486,0.05562972,79.999979
2.079998,-4809.4541,0.22404843,0.49595,0.112168,4.321486,0.05562972,79.999979
2.089998,-4810.7659,0.22447279,0.49595,0.112168,4.321486,0.05562972,79.999979
2.099998,-4807.2765,0.22423779,0.49595,0.112168,4.321486,0.05562972,79.999979
2.109998,-4809.5083,0.22435239,0.49595,0.112168,4.321486,0.05562972,79.999979
2.119998,-4808.7965,0.22432485,0.49595,0.112168,4.321486,0.05562972,79.999979
2.129998,-4808.7996,0.22427825,0.49595,0.112168,4.321486,0.05562972,79.999979
2.139998,-4809.1027,0.22406967,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1499979,-4809.9915,0.22508753,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1599979,-4806.9038,0.22488487,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1699979,-4809.7015,0.22402814,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1799979,-4808.8985,0.2245689,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1899979,-4808.9946,0.22458574,0.49595,0.112168,4.321486,0.05562972,79.999979
2.1999979,-4809.8963,0.22501715,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2099979,-4808.0429,0.22518136,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2199979,-4806.8499,0.22439562,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2299979,-4810.8543,0.22437984,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2399979,-4808.9699,0.22413035,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2499979,-4808.9699,0.22413035,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2599978,-4808.9699,0.22413035,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2699978,-4807.3368,0.22529347,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2799978,-4808.8415,0.2239673,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2899978,-4809.2082,0.22569032,0.49595,0.112168,4.321486,0.05562972,79.999979
2.2999978,-4808.3275,0.22401308,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3099978,-4809.3921,0.22460215,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3199978,-4809.2933,0.22471009,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3299978,-4808.1338,0.22503224,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3399978,-4807.8512,0.22511194,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3499978,-4809.1286,0.22436552,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3599977,-4807.9615,0.22538662,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3699977,-4809.3638,0.2246038,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3799977,-4809.9244,0.22470915,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3899977,-4806.0579,0.22493084,0.49595,0.112168,4.321486,0.05562972,79.999979
2.3999977,-4808.4925,0.22481954,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4099977,-4808.4687,0.22360494,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4199977,-4807.8125,0.22475847,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4299977,-4808.1825,0.22469129,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4399977,-4808.9203,0.22469129,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4499977,-4806.676,0.22489202,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4599977,-4806.0832,0.22450515,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4699976,-4807.4673,0.22371417,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4799976,-4806.0138,0.2252592,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4899976,-4809.5224,0.2249545,0.49595,0.112168,4.321486,0.05562972,79.999979
2.4999976,-4809.5224,0.22524457,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5099976,-4808.9784,0.22516662,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5199976,-4809.1268,0.22445508,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5299976,-4807.4758,0.22488016,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5399976,-4807.778,0.22493224,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5499976,-4809.2241,0.22532799,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5599976,-4806.7745,0.22537547,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5699975,-4805.6659,0.22542295,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5799975,-4807.6778,0.22529,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5899975,-4808.4419,0.22472552,0.49595,0.112168,4.321486,0.05562972,79.999979
2.5999975,-4805.7248,0.22548612,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6099975,-4808.7777,0.224396,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6199975,-4808.0927,0.22379336,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6299975,-4807.5982,0.22384791,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6399975,-4807.1037,0.22390246,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6499975,-4806.6091,0.22395701,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6599975,-4806.1146,0.22401155,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6699975,-4808.0756,0.22387831,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6799974,-4806.2801,0.22437943,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6899974,-4806.1434,0.22432014,0.49595,0.112168,4.321486,0.05562972,79.999979
2.6999974,-4807.5056,0.22491866,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7099974,-4806.8335,0.22431051,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7199974,-4808.7309,0.22479158,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7299974,-4810.2507,0.2237334,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7399974,-4808.2238,0.22557209,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7499974,-4808.8297,0.22521039,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7599974,-4809.2873,0.22420044,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7699974,-4807.7024,0.22535799,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7799973,-4810.5893,0.2244481,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7899973,-4809.657,0.22462558,0.49595,0.112168,4.321486,0.05562972,79.999979
2.7999973,-4808.4833,0.22431997,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8099973,-4809.0859,0.2241096,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8199973,-4809.6555,0.22380129,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8299973,-4809.1887,0.22464901,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8399973,-4807.622,0.22485313,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8499973,-4809.6874,0.2244122,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8599973,-4808.4115,0.22510203,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8699973,-4808.7807,0.22510203,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8799973,-4809.384,0.22510203,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8899972,-4807.6001,0.22470084,0.49595,0.112168,4.321486,0.05562972,79.999979
2.8999972,-4807.254,0.22445523,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9099972,-4808.6829,0.22377366,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9199972,-4809.3937,0.22517474,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9299972,-4808.08,0.22467,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9399972,-4808.6294,0.22445764,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9499972,-4808.2546,0.22464767,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9599972,-4809.2191,0.22583117,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9699972,-4806.8854,0.22461296,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9799972,-4806.3911,0.22603426,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9899971,-4810.0791,0.22505218,0.49595,0.112168,4.321486,0.05562972,79.999979
2.9999971,-4807.9915,0.22478412,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0099971,-4807.7668,0.22522674,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0199971,-4807.9634,0.22473368,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0299971,-4807.6746,0.22497261,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0399971,-4808.2387,0.22428296,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0499971,-4809.3464,0.2244194,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0599971,-4805.9227,0.22500124,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0699971,-4806.4695,0.2247133,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0799971,-4808.2413,0.22503584,0.49595,0.112168,4.321486,0.05562972,79.999979
3.0899971,-4809.1202,0.2247041,0.49595,0.112168,4.321486,0.05562972,79.999979
