src,hw_us,value,raw_code,seq
1,1075660392,4.60747500,1978895302,524417
2,1075661402,1.79411800,3010030,524415
1,1075662408,4.60588900,1978214094,524418
2,1075663417,1.79672200,3014400,524416
1,1075664424,4.60529300,1977958199,524419
2,1075665434,1.79868900,3017700,524417
3,1077862525,0.49588000,0,916065
4,1077862525,0.10150300,0,916065
1,1075666441,4.60621200,1978353047,524420
2,1075667450,1.79768800,3016020,524418
1,1075668457,4.60621200,1978353047,524421
2,1075669465,1.79768800,3016020,524419
1,1075670473,4.60566100,1978116421,524422
2,1075671482,1.79770000,3016040,524420
1,1075672482,4.60579300,1978172899,524423
2,1075673497,1.79328900,3008640,524421
1,1075674505,4.60583200,1978189682,524424
2,1075675514,1.79151300,3005660,524422
1,1075676514,4.60433400,1977546505,524425
2,1075677523,1.79385500,3009590,524423
1,1075678530,4.60433400,1977546505,524426
2,1075679539,1.79385500,3009590,524424
1,1075680546,4.60397600,1977392795,524427
2,1075681555,1.79859400,3017540,524425
1,1075682562,4.60532700,1977972922,524428
2,1075683571,1.79700900,3014880,524426
1,1075684578,4.60542800,1978016424,524429
2,1075685587,1.79468400,3010980,524427
1,1075686594,4.60607500,1978294216,524430
2,1075687603,1.79164400,3005880,524428
1,1075688610,4.60607500,1978294216,524431
2,1075689619,1.79164400,3005880,524429
1,1075690626,4.60688200,1978640876,524432
2,1075691635,1.79785500,3016300,524430
1,1075692642,4.60578600,1978170256,524433
2,1075693651,1.79932700,3018770,524431
1,1075694658,4.60522500,1977928944,524434
2,1075695667,1.79683600,3014590,524432
1,1075696674,4.60621000,1978352201,524435
2,1075697683,1.79737800,3015500,524433
1,1075698690,4.60600000,1978262168,524436
2,1075699699,1.79737800,3015500,524434
1,1075700706,4.60600000,1978262168,524437
2,1075701715,1.79545900,3012280,524435
1,1075702722,4.60591600,1978225607,524438
2,1075703731,1.79691300,3014720,524436
1,1075704738,4.60616300,1978331875,524439
2,1075705747,1.79539300,3012170,524437
1,1075706754,4.60456900,1977647601,524440
2,1075707763,1.79663900,3014260,524438
1,1075708764,4.60334100,1977119912,524441
2,1075709773,1.79663900,3014260,524439
1,1075710780,4.60334100,1977119912,524442
2,1075711789,1.79448700,3010650,524440
1,1075712796,4.60390500,1977362224,524443
2,1075713805,1.79353400,3009050,524441
1,1075714812,4.60396800,1977389055,524444
2,1075715821,1.79821900,3016910,524442
1,1075716828,4.60413500,1977461001,524445
2,1075717837,1.79787300,3016330,524443
1,1075718844,4.60490000,1977789414,524446
2,1075719853,1.79473200,3011060,524444
1,1075720860,4.60490000,1977789414,524447
2,1075721869,1.79473200,3011060,524445
1,1075722876,4.60387200,1977347882,524448
2,1075723885,1.79416500,3010110,524446
1,1075724892,4.60308000,1977007566,524449
2,1075725901,1.79446900,3010620,524447
1,1075726908,4.60393400,1977374405,524450
2,1075727917,1.79483300,3011230,524448
1,1075728924,4.60457000,1977647819,524451
2,1075729933,1.79938100,3018860,524449
1,1075730940,4.60457000,1977647819,524452
2,1075731949,1.79938100,3018860,524450
1,1075732956,4.60467600,1977693264,524453
2,1075733965,1.79860000,3017550,524451
1,1075734972,4.60532000,1977970089,524454
2,1075735981,1.79675800,3014460,524452
1,1075736988,4.60437300,1977563334,524455
2,1075737997,1.79756300,3015810,524453
1,1075739004,4.60308700,1977010908,524456
2,1075740013,1.79629300,3013680,524454
1,1075741013,4.60308700,1977010908,524457
2,1075742029,1.79629300,3013680,524455
1,1075743029,4.60338200,1977137563,524458
2,1075744045,1.79708000,3015000,524456
1,1075745045,4.60375300,1977296588,524459
2,1075746054,1.79773000,3016090,524457
1,1075747061,4.60340500,1977147416,524460
2,1075748070,1.79851700,3017410,524458
1,1075749077,4.60395100,1977382082,524461
2,1075750086,1.80249800,3024090,524459
1,1075751093,4.60319900,1977058991,524462
2,1075752102,1.80249800,3024090,524460
1,1075753109,4.60319900,1977058991,524463
2,1075754118,1.79882100,3017920,524461
1,1075755125,4.60189500,1976498896,524464
2,1075756134,1.79912500,3018430,524462
1,1075757141,4.60226500,1976657955,524465
2,1075758150,1.79587600,3012980,524463
1,1075759157,4.60291200,1976935433,524466
2,1075760166,1.79912500,3018430,524464
1,1075761173,4.60265700,1976826024,524467
2,1075762182,1.79912500,3018430,524465
1,1075763189,4.60265700,1976826024,524468
2,1075764198,1.80037000,3020520,524466
1,1075765205,4.60342600,1977156433,524469
2,1075766214,1.79679400,3014520,524467
1,1075767221,4.60290900,1976934192,524470
2,1075768230,1.79726500,3015310,524468
1,1075769237,4.60149400,1976326542,524471
2,1075770246,1.79764000,3015940,524469
1,1075771253,4.60186700,1976486910,524472
2,1075772262,1.79677600,3014490,524470
3,1077966540,0.47838900,0,916066
4,1077966540,0.09814400,0,916066
1,1075773269,4.60186700,1976486910,524473
2,1075774278,1.79677600,3014490,524471
1,1075775285,4.60274800,1976865125,524474
2,1075776294,1.79455900,3010770,524472
1,1075777301,4.60222300,1976639730,524475
2,1075778310,1.79598300,3013160,524473
1,1075779317,4.60283900,1976904382,524476
2,1075780326,1.79649600,3014020,524474
1,1075781333,4.60220400,1976631846,524477
2,1075782342,1.79849300,3017370,524475
1,1075783343,4.60220400,1976631846,524478
2,1075784352,1.79849300,3017370,524476
1,1075785359,4.60058100,1975934508,524479
2,1075786368,1.79800400,3016550,524477
1,1075787375,4.60044100,1975874197,524480
2,1075788384,1.79446300,3010610,524478
1,1075789391,4.60123000,1976213135,524481
2,1075790400,1.80102600,3021620,524479
1,1075791407,4.60059700,1975941392,524482
2,1075792416,1.80052500,3020780,524480
1,1075793423,4.60059700,1975941392,524483
2,1075794432,1.80052500,3020780,524481
1,1075795439,4.60118200,1976192722,524484
2,1075796448,1.80012600,3020110,524482
1,1075797455,4.60100300,1976115577,524485
2,1075798464,1.80222400,3023630,524483
1,1075799471,4.59944900,1975448394,524486
2,1075800480,1.80189000,3023070,524484
1,1075801487,4.59924200,1975359510,524487
2,1075802496,1.80190200,3023090,524485
1,1075803503,4.60040800,1975860106,524488
2,1075804512,1.80190200,3023090,524486
1,1075805519,4.60040800,1975860106,524489
2,1075806528,1.80181900,3022950,524487
1,1075807535,4.59995700,1975666530,524490
2,1075808544,1.80225400,3023680,524488
1,1075809551,4.60066100,1975968798,524491
2,1075810560,1.79885600,3017980,524489
1,1075811567,4.60087700,1976061391,524492
2,1075812576,1.79487500,3011300,524490
1,1075813583,4.59942600,1975438569,524493
2,1075814592,1.79487500,3011300,524491
1,1075815592,4.59942600,1975438569,524494
2,1075816608,1.79938700,3018870,524492
1,1075817608,4.59918500,1975334754,524495
2,1075818617,1.80075800,3021170,524493
1,1075819625,4.60033400,1975828286,524496
2,1075820633,1.80010200,3020070,524494
1,1075821640,4.59987800,1975632540,524497
2,1075822649,1.80279000,3024580,524495
1,1075823657,4.60031500,1975820237,524498
2,1075824665,1.80299900,3024930,524496
1,1075825672,4.60031500,1975820237,524499
2,1075826681,1.80299900,3024930,524497
1,1075827689,4.60053800,1975916081,524500
2,1075828697,1.79999500,3019890,524498
1,1075829705,4.59902800,1975267502,524501
2,1075830714,1.79881500,3017910,524499
1,1075831721,4.59861800,1975091260,524502
2,1075832730,1.80307000,3025050,524500
1,1075833736,4.59975700,1975580640,524503
2,1075834746,1.80152700,3022460,524501
1,1075835752,4.59975700,1975580640,524504
2,1075836761,1.80152700,3022460,524502
1,1075837769,4.59946700,1975455857,524505
2,1075838777,1.79863600,3017610,524503
1,1075839785,4.59994700,1975662507,524506
2,1075840793,1.80585400,3029720,524504
1,1075841800,4.60031100,1975818553,524507
2,1075842810,1.80769000,3032800,524505
1,1075843810,4.59865100,1975105723,524508
2,1075844825,1.80326100,3025370,524506
1,1075845826,4.59865100,1975105723,524509
2,1075846835,1.80326100,3025370,524507
1,1075847842,4.59800000,1974825898,524510
2,1075848851,1.80444700,3027360,524508
1,1075849858,4.59911100,1975303176,524511
2,1075850867,1.80156200,3022520,524509
1,1075851874,4.59886700,1975198395,524512
2,1075852883,1.79935100,3018810,524510
