host_timestamp_s,monotonic_s,position_mm
1782487332.419887,211564.015000,101.494828
1782487332.440456,211564.031000,101.494828
1782487332.460648,211564.062000,101.494828
1782487332.480958,211564.078000,101.494828
1782487332.501238,211564.093000,101.494828
1782487332.521607,211564.109000,101.494828
1782487332.544420,211564.140000,101.494828
1782487332.565045,211564.156000,101.494828
1782487332.585443,211564.187000,101.494828
1782487332.605998,211564.203000,101.494828
1782487332.626255,211564.218000,101.494828
1782487332.646461,211564.234000,101.494828
1782487332.666534,211564.265000,101.494828
1782487332.686915,211564.281000,101.494828
1782487332.707000,211564.296000,101.494828
1782487332.727046,211564.328000,101.494828
1782487332.747866,211564.343000,101.494828
1782487332.768372,211564.359000,101.494828
1782487332.788968,211564.390000,101.494828
1782487332.809339,211564.406000,101.494828
1782487332.829798,211564.421000,101.494828
1782487332.851261,211564.453000,101.494828
1782487332.871625,211564.468000,101.494828
1782487332.891726,211564.484000,101.494828
1782487332.914020,211564.515000,101.494828
1782487332.934308,211564.531000,101.494828
1782487332.954680,211564.546000,101.494828
1782487332.975362,211564.578000,101.494828
1782487332.996083,211564.593000,101.494828
1782487333.016261,211564.609000,101.494828
1782487333.037215,211564.625000,101.494828
1782487333.057708,211564.656000,101.494828
1782487333.078160,211564.671000,101.494828
1782487333.098328,211564.687000,101.494828
1782487333.118727,211564.718000,101.494828
1782487333.138999,211564.734000,101.494828
1782487333.161583,211564.750000,101.494828
1782487333.181919,211564.781000,101.494828
1782487333.201980,211564.796000,101.494828
1782487333.222478,211564.812000,101.494828
1782487333.242879,211564.843000,101.494828
1782487333.263056,211564.859000,101.494828
1782487333.283242,211564.875000,101.494828
1782487333.303464,211564.906000,101.494828
1782487333.323848,211564.921000,101.494828
1782487333.343923,211564.937000,101.494828
1782487333.364283,211564.953000,101.494828
1782487333.385153,211564.984000,101.494828
1782487333.405203,211565.000000,101.494828
1782487333.425633,211565.015000,101.494828
1782487333.446004,211565.046000,101.494828
1782487333.466617,211565.062000,101.494828
1782487333.486744,211565.078000,101.494828
1782487333.507600,211565.109000,101.494828
1782487333.528122,211565.125000,101.494828
1782487333.548571,211565.140000,101.494828
1782487333.569417,211565.171000,101.494828
1782487333.589581,211565.187000,101.494828
1782487333.610021,211565.203000,101.494828
1782487333.630081,211565.218000,101.494828
1782487333.650514,211565.250000,101.494828
1782487333.671160,211565.265000,101.494828
1782487333.691621,211565.281000,101.494828
1782487333.711783,211565.312000,101.494828
1782487333.733938,211565.328000,101.494828
1782487333.754438,211565.343000,101.494828
1782487333.774879,211565.375000,101.494828
1782487333.795428,211565.390000,101.494828
1782487333.815962,211565.406000,101.494828
1782487333.836290,211565.437000,101.494828
1782487333.877343,211565.468000,101.494828
1782487333.904769,211565.500000,101.494828
1782487333.925080,211565.515000,101.494828
1782487333.945530,211565.546000,101.494828
1782487333.966080,211565.562000,101.494828
1782487333.986666,211565.578000,101.494828
1782487334.007126,211565.609000,101.494828
1782487334.027621,211565.625000,101.494828
1782487334.047685,211565.640000,101.494828
1782487334.067739,211565.656000,101.494828
1782487334.088064,211565.687000,101.494828
1782487334.108470,211565.703000,101.494828
1782487334.129020,211565.718000,101.494828
1782487334.149351,211565.750000,101.494828
1782487334.169917,211565.765000,101.494828
1782487334.190322,211565.781000,101.494828
1782487334.210427,211565.812000,101.494828
1782487334.230757,211565.828000,101.494828
1782487334.251091,211565.843000,101.494828
1782487334.271400,211565.859000,101.494828
1782487334.291640,211565.890000,101.494828
1782487334.312108,211565.906000,101.494828
1782487334.332595,211565.921000,101.494828
1782487334.352839,211565.953000,101.494828
1782487334.373386,211565.968000,101.494828
1782487334.393924,211565.984000,101.494828
1782487334.414059,211566.015000,101.494828
1782487334.434263,211566.031000,101.494828
1782487334.454542,211566.046000,101.494828
1782487334.475703,211566.078000,101.494828
1782487334.496129,211566.093000,101.494828
1782487334.516220,211566.109000,101.494828
1782487334.536603,211566.125000,101.494828
1782487334.556906,211566.156000,101.494828
1782487334.577057,211566.171000,101.494828
1782487334.597107,211566.187000,101.494828
1782487334.617564,211566.218000,101.494828
1782487334.637730,211566.234000,101.494828
1782487334.658103,211566.250000,101.494828
1782487334.678438,211566.281000,101.494828
1782487334.699033,211566.296000,101.494828
1782487334.720959,211566.312000,101.494828
1782487334.741915,211566.343000,101.494828
1782487334.762042,211566.359000,101.494828
1782487334.782262,211566.375000,101.494828
1782487334.802838,211566.390000,101.494828
1782487334.823404,211566.421000,101.494828
1782487334.843588,211566.437000,101.494828
1782487334.863653,211566.453000,101.494828
1782487334.883812,211566.484000,101.494828
1782487334.903977,211566.500000,101.494828
1782487334.924251,211566.515000,101.494828
1782487334.945324,211566.546000,101.494828
1782487334.965808,211566.562000,101.494828
1782487334.985899,211566.578000,101.494828
1782487335.006139,211566.609000,101.494828
1782487335.026268,211566.625000,101.494828
1782487335.046383,211566.640000,101.494828
1782487335.066584,211566.656000,101.494828
1782487335.087054,211566.687000,101.494828
1782487335.108610,211566.703000,101.494828
1782487335.129052,211566.718000,101.494828
1782487335.149232,211566.750000,101.494828
1782487335.169375,211566.765000,101.494828
1782487335.189840,211566.781000,101.494828
1782487335.210005,211566.812000,101.494828
1782487335.230386,211566.828000,101.494828
1782487335.250439,211566.843000,101.494828
1782487335.270828,211566.859000,101.494828
1782487335.293000,211566.890000,101.494828
1782487335.313329,211566.906000,101.494828
1782487335.333738,211566.921000,101.494828
1782487335.353837,211566.953000,101.494828
1782487335.377032,211566.968000,101.494828
1782487335.397687,211567.000000,101.494828
1782487335.418695,211567.015000,101.494828
1782487335.439399,211567.031000,101.494828
1782487335.459816,211567.062000,101.494828
1782487335.479945,211567.078000,101.494828
1782487335.500523,211567.093000,101.494828
1782487335.520712,211567.109000,101.494828
1782487335.541845,211567.140000,101.494828
1782487335.562582,211567.156000,101.494828
1782487335.582645,211567.171000,101.494828
1782487335.602915,211567.203000,101.494828
1782487335.623062,211567.218000,101.494828
1782487335.643610,211567.234000,101.494828
1782487335.663987,211567.265000,101.494828
1782487335.684475,211567.281000,101.494828
1782487335.704924,211567.296000,101.494828
1782487335.727441,211567.328000,101.494828
1782487335.747942,211567.343000,101.494828
1782487335.768931,211567.359000,101.494828
1782487335.791292,211567.390000,101.494828
1782487335.811929,211567.406000,101.494828
1782487335.832084,211567.421000,101.494828
1782487335.852316,211567.453000,101.494828
1782487335.873408,211567.468000,101.494828
1782487335.896815,211567.500000,101.494828
1782487335.919321,211567.515000,101.494828
1782487335.939451,211567.531000,101.494828
1782487335.959712,211567.562000,101.494828
1782487335.979862,211567.578000,101.494828
1782487336.000006,211567.593000,101.494828
1782487336.020524,211567.609000,101.494828
1782487336.041127,211567.640000,101.494828
1782487336.061598,211567.656000,101.494828
1782487336.082156,211567.671000,101.494828
1782487336.102408,211567.703000,101.494828
1782487336.122471,211567.718000,101.494828
1782487336.143382,211567.734000,101.494828
1782487336.163529,211567.765000,101.494828
1782487336.186934,211567.781000,101.494828
1782487336.207608,211567.796000,101.494828
1782487336.228051,211567.828000,101.494828
1782487336.249900,211567.843000,101.494828
1782487336.270343,211567.859000,101.494828
1782487336.290612,211567.890000,101.494828
1782487336.312416,211567.906000,101.494828
1782487336.333388,211567.921000,101.494828
1782487336.353545,211567.953000,101.494828
1782487336.374153,211567.968000,101.494828
1782487336.394387,211567.984000,101.494828
1782487336.416138,211568.015000,101.494828
1782487336.436674,211568.031000,101.494828
1782487336.457214,211568.046000,101.494828
1782487336.477612,211568.078000,101.494828
1782487336.497753,211568.093000,101.494828
1782487336.518196,211568.109000,101.494828
1782487336.538608,211568.140000,101.494828
1782487336.559069,211568.156000,101.494828
1782487336.579655,211568.171000,101.494828
1782487336.599931,211568.203000,101.494828
1782487336.620017,211568.218000,101.494828
1782487336.640483,211568.234000,101.494828
1782487336.660641,211568.250000,101.494828
1782487336.680844,211568.281000,101.494828
1782487336.700927,211568.296000,101.494828
1782487336.721237,211568.312000,101.494828
1782487336.741676,211568.343000,101.494828
1782487336.762153,211568.359000,101.494828
1782487336.782379,211568.375000,101.494828
1782487336.806303,211568.406000,101.494828
1782487336.826677,211568.421000,101.494828
1782487336.846801,211568.437000,101.494828
1782487336.866860,211568.468000,101.494828
1782487336.887013,211568.484000,101.494828
1782487336.907218,211568.500000,101.494828
1782487336.931176,211568.531000,101.494828
1782487336.951786,211568.546000,101.494828
1782487336.972160,211568.562000,101.494828
1782487336.992765,211568.593000,101.494828
1782487337.013180,211568.609000,101.494828
1782487337.033594,211568.625000,101.494828
1782487337.053932,211568.656000,101.494828
1782487337.074579,211568.671000,101.494828
1782487337.094995,211568.687000,101.494828
1782487337.115518,211568.718000,101.494828
1782487337.136862,211568.734000,101.494828
1782487337.156998,211568.750000,101.494828
1782487337.177103,211568.765000,101.494828
1782487337.197601,211568.796000,101.494828
1782487337.217664,211568.812000,101.494828
1782487337.237792,211568.828000,101.494828
1782487337.257861,211568.859000,101.494828
1782487337.278377,211568.875000,101.494828
1782487337.298899,211568.890000,101.494828
1782487337.319383,211568.921000,101.494828
1782487337.339894,211568.937000,101.494828
1782487337.360281,211568.953000,101.494828
1782487337.380964,211568.968000,101.494828
1782487337.401615,211569.000000,101.494828
1782487337.422177,211569.015000,101.494828
1782487337.442661,211569.031000,101.494828
1782487337.463151,211569.062000,101.494828
1782487337.483639,211569.078000,101.494828
1782487337.503884,211569.093000,101.494828
1782487337.524201,211569.125000,101.494828
1782487337.544493,211569.140000,101.494828
1782487337.564709,211569.156000,101.494828
1782487337.584924,211569.187000,101.494828
1782487337.605266,211569.203000,101.494828
1782487337.625697,211569.218000,101.494828
1782487337.645863,211569.234000,101.494828
1782487337.666397,211569.265000,101.494828
1782487337.686832,211569.281000,101.494828
1782487337.706940,211569.296000,101.494828
1782487337.726999,211569.328000,101.494828
1782487337.747213,211569.343000,101.494828
1782487337.767348,211569.359000,101.494828
1782487337.787502,211569.390000,101.494828
1782487337.810757,211569.406000,101.494828
1782487337.831762,211569.421000,101.494828
1782487337.852049,211569.453000,101.494828
1782487337.885271,211569.484000,101.494828
1782487337.905937,211569.500000,101.494828
1782487337.926153,211569.515000,101.494828
1782487337.947155,211569.546000,101.494828
1782487337.967216,211569.562000,101.494828
1782487337.988647,211569.578000,101.494828
1782487338.009082,211569.609000,101.494828
1782487338.029523,211569.625000,101.494828
1782487338.050321,211569.640000,101.494828
1782487338.071017,211569.671000,101.494828
1782487338.091476,211569.687000,101.494828
1782487338.112148,211569.703000,101.494828
1782487338.133438,211569.734000,101.494828
1782487338.153911,211569.750000,101.494828
1782487338.174419,211569.765000,101.494828
1782487338.195043,211569.796000,101.494828
1782487338.215453,211569.812000,101.494828
1782487338.235739,211569.828000,101.494828
1782487338.256000,211569.843000,101.494828
1782487338.276360,211569.875000,101.494828
1782487338.298340,211569.890000,101.494828
1782487338.319270,211569.921000,101.494828
1782487338.339659,211569.937000,101.494828
1782487338.360437,211569.953000,101.494828
1782487338.381192,211569.984000,101.494828
1782487338.401453,211570.000000,101.494828
1782487338.423604,211570.015000,101.494828
1782487338.444151,211570.046000,101.494828
1782487338.464423,211570.062000,101.494828
1782487338.484763,211570.078000,101.494828
1782487338.505576,211570.093000,101.494828
1782487338.525943,211570.125000,101.494828
1782487338.546365,211570.140000,101.494828
1782487338.566535,211570.156000,101.494828
1782487338.586959,211570.187000,101.494828
1782487338.607635,211570.203000,101.494828
1782487338.627975,211570.218000,101.494828
1782487338.648393,211570.250000,101.494828
1782487338.668858,211570.265000,101.494828
1782487338.689478,211570.281000,101.494828
1782487338.709869,211570.312000,101.494828
1782487338.730299,211570.328000,101.494828
1782487338.751464,211570.343000,101.494828
1782487338.771909,211570.375000,101.494828
1782487338.792446,211570.390000,101.494828
1782487338.812760,211570.406000,101.494828
1782487338.833614,211570.421000,101.494828
1782487338.854171,211570.453000,101.494828
1782487338.876107,211570.468000,101.494828
1782487338.896485,211570.484000,101.494828
1782487338.917099,211570.515000,101.494828
1782487338.940260,211570.531000,101.494828
1782487338.960310,211570.562000,101.494828
1782487338.980742,211570.578000,101.494828
1782487339.000898,211570.593000,101.494828
1782487339.021480,211570.609000,101.494828
1782487339.041780,211570.640000,101.494828
1782487339.062031,211570.656000,101.494828
1782487339.082290,211570.671000,101.494828
1782487339.102394,211570.703000,101.494828
1782487339.124902,211570.718000,101.494828
1782487339.145507,211570.734000,101.494828
1782487339.166025,211570.765000,101.494828
1782487339.186321,211570.781000,101.494828
1782487339.206922,211570.796000,101.494828
1782487339.227352,211570.828000,101.494828
1782487339.247457,211570.843000,101.494828
1782487339.268344,211570.859000,101.494828
1782487339.288730,211570.890000,101.494828
1782487339.311454,211570.906000,101.494828
1782487339.331774,211570.921000,101.494828
1782487339.352153,211570.953000,101.494828
1782487339.373737,211570.968000,101.494828
1782487339.394828,211570.984000,101.494828
1782487339.415080,211571.015000,101.494828
1782487339.435531,211571.031000,101.494828
1782487339.456173,211571.046000,101.494828
1782487339.476473,211571.078000,101.494828
1782487339.496999,211571.093000,101.494828
1782487339.517469,211571.109000,101.494828
1782487339.537637,211571.140000,101.494828
1782487339.559924,211571.156000,101.494828
1782487339.580599,211571.171000,101.494828
1782487339.600654,211571.203000,101.494828
1782487339.621155,211571.218000,101.494828
1782487339.641310,211571.234000,101.494828
1782487339.661777,211571.250000,101.494828
1782487339.684280,211571.281000,101.494828
1782487339.704804,211571.296000,101.494828
1782487339.725338,211571.328000,101.494828
1782487339.747079,211571.343000,101.494828
1782487339.767708,211571.359000,101.494828
1782487339.788185,211571.390000,101.494828
1782487339.808619,211571.406000,101.494828
1782487339.828785,211571.421000,101.494828
1782487339.849124,211571.437000,101.494828
1782487339.869190,211571.468000,101.494828
1782487339.889343,211571.484000,101.494828
1782487339.909830,211571.500000,101.494828
1782487339.932811,211571.531000,101.494828
1782487339.953059,211571.546000,101.494828
1782487339.973497,211571.562000,101.494828
1782487339.996560,211571.593000,101.494828
1782487340.016979,211571.609000,101.494828
1782487340.037418,211571.640000,101.494828
1782487340.058056,211571.656000,101.494828
1782487340.078557,211571.671000,101.494828
1782487340.099083,211571.687000,101.494828
1782487340.119381,211571.718000,101.494828
1782487340.140632,211571.734000,101.494828
1782487340.160982,211571.750000,101.494828
1782487340.181919,211571.781000,101.494828
1782487340.202690,211571.796000,101.494828
1782487340.222964,211571.812000,101.494828
1782487340.243257,211571.843000,101.494828
1782487340.263728,211571.859000,101.494828
1782487340.283766,211571.875000,101.494828
1782487340.304886,211571.906000,101.494828
1782487340.325378,211571.921000,101.494828
1782487340.345736,211571.937000,101.494828
1782487340.367955,211571.968000,101.494828
1782487340.388584,211571.984000,101.494828
1782487340.409076,211572.000000,101.494828
1782487340.429183,211572.031000,101.494828
1782487340.449243,211572.046000,101.494828
1782487340.469622,211572.062000,101.494828
1782487340.490005,211572.078000,101.494828
1782487340.510211,211572.109000,101.494828
1782487340.530469,211572.125000,101.494828
1782487340.552483,211572.140000,101.494828
1782487340.572976,211572.171000,101.494828
1782487340.593122,211572.187000,101.494828
1782487340.613400,211572.203000,101.494828
1782487340.633659,211572.234000,101.494828
1782487340.654010,211572.250000,101.494828
1782487340.676890,211572.265000,101.494828
1782487340.697301,211572.296000,101.494828
1782487340.717406,211572.312000,101.494828
1782487340.739286,211572.328000,101.494828
1782487340.760601,211572.359000,101.494828
1782487340.781037,211572.375000,101.494828
1782487340.803068,211572.406000,101.494828
1782487340.823485,211572.421000,101.494828
1782487340.843723,211572.437000,101.494828
1782487340.864957,211572.453000,101.494828
1782487340.885609,211572.484000,101.494828
1782487340.905802,211572.500000,101.494828
1782487340.926011,211572.515000,101.494828
1782487340.946298,211572.546000,101.494828
1782487340.966540,211572.562000,101.494828
1782487340.987021,211572.578000,101.494828
1782487341.007362,211572.609000,101.494828
1782487341.027532,211572.625000,101.494828
1782487341.047724,211572.640000,101.494828
1782487341.067809,211572.656000,101.494828
1782487341.088065,211572.687000,101.494828
1782487341.108423,211572.703000,101.494828
1782487341.128889,211572.718000,101.494828
1782487341.149367,211572.750000,101.494828
1782487341.169903,211572.765000,101.494828
1782487341.190114,211572.781000,101.494828
1782487341.210265,211572.812000,101.494828
1782487341.230568,211572.828000,101.494828
1782487341.251450,211572.843000,101.494828
1782487341.272333,211572.875000,101.494828
1782487341.292866,211572.890000,101.494828
1782487341.313275,211572.906000,101.494828
1782487341.333627,211572.921000,101.494828
1782487341.354035,211572.953000,101.494828
1782487341.374130,211572.968000,101.494828
1782487341.394568,211572.984000,101.494828
1782487341.414826,211573.015000,101.494828
1782487341.436002,211573.031000,101.494828
1782487341.456835,211573.046000,101.494828
1782487341.477009,211573.078000,101.494828
1782487341.497495,211573.093000,101.494828
1782487341.517654,211573.109000,101.494828
1782487341.537982,211573.140000,101.494828
1782487341.558424,211573.156000,101.494828
1782487341.578971,211573.171000,101.494828
1782487341.599085,211573.187000,101.494828
1782487341.619450,211573.218000,101.494828
1782487341.640212,211573.234000,101.494828
1782487341.660341,211573.250000,101.494828
1782487341.682295,211573.281000,101.494828
1782487341.703032,211573.296000,101.494828
1782487341.723190,211573.312000,101.494828
1782487341.743285,211573.343000,101.494828
1782487341.763847,211573.359000,101.494828
1782487341.784178,211573.375000,101.494828
1782487341.804294,211573.406000,101.494828
1782487341.824719,211573.421000,101.494828
1782487341.845138,211573.437000,101.494828
1782487341.865652,211573.468000,101.494828
1782487341.885863,211573.484000,101.494828
1782487341.910362,211573.500000,101.494828
1782487341.932618,211573.531000,101.494828
1782487341.953302,211573.546000,101.494828
1782487341.973564,211573.562000,101.494828
1782487341.994004,211573.593000,101.494828
1782487342.014252,211573.609000,101.494828
1782487342.034420,211573.625000,101.494828
1782487342.054649,211573.656000,101.494828
1782487342.075072,211573.671000,101.494828
1782487342.095123,211573.687000,101.494828
1782487342.115361,211573.703000,101.494828
1782487342.135847,211573.734000,101.494828
1782487342.156023,211573.750000,101.494828
1782487342.177251,211573.765000,101.494828
1782487342.198080,211573.796000,101.494828
1782487342.218262,211573.812000,101.494828
1782487342.238639,211573.828000,101.494828
1782487342.258700,211573.859000,101.494828
1782487342.279127,211573.875000,101.494828
1782487342.299216,211573.890000,101.494828
1782487342.319404,211573.921000,101.494828
1782487342.339611,211573.937000,101.494828
1782487342.359692,211573.953000,101.494828
1782487342.379843,211573.968000,101.494828
1782487342.400103,211574.000000,101.494828
1782487342.420185,211574.015000,101.494828
1782487342.440520,211574.031000,101.494828
1782487342.460681,211574.062000,101.494828
1782487342.481018,211574.078000,101.494828
1782487342.501148,211574.093000,101.494828
1782487342.521653,211574.109000,101.494828
1782487342.541921,211574.140000,101.494828
1782487342.562778,211574.156000,101.494828
1782487342.583245,211574.171000,101.494828
1782487342.603361,211574.203000,101.494828
1782487342.623681,211574.218000,101.494828
1782487342.643986,211574.234000,101.494828
1782487342.664295,211574.265000,101.494828
1782487342.684440,211574.281000,101.494828
1782487342.704855,211574.296000,101.494828
1782487342.725050,211574.328000,101.494828
1782487342.745491,211574.343000,101.494828
1782487342.766053,211574.359000,101.494828
1782487342.786254,211574.375000,101.494828
1782487342.806921,211574.406000,101.494828
1782487342.827227,211574.421000,101.494828
1782487342.847525,211574.437000,101.494828
1782487342.867613,211574.468000,101.494828
1782487342.888358,211574.484000,101.494828
1782487342.908729,211574.500000,101.494828
1782487342.929549,211574.531000,101.494828
1782487342.950359,211574.546000,101.494828
1782487342.970494,211574.562000,101.494828
1782487342.990745,211574.593000,101.494828
1782487343.011196,211574.609000,101.494828
1782487343.031723,211574.625000,101.494828
1782487343.051977,211574.640000,101.494828
1782487343.073415,211574.671000,101.494828
1782487343.093927,211574.687000,101.494828
1782487343.114439,211574.703000,101.494828
1782487343.134814,211574.734000,101.494828
1782487343.154927,211574.750000,101.494828
1782487343.175138,211574.765000,101.494828
1782487343.195403,211574.796000,101.494828
1782487343.215795,211574.812000,101.494828
1782487343.235890,211574.828000,101.494828
1782487343.256312,211574.859000,101.494828
1782487343.276402,211574.875000,101.494828
1782487343.296634,211574.890000,101.494828
1782487343.316908,211574.906000,101.494828
1782487343.337289,211574.937000,101.494828
1782487343.357416,211574.953000,101.494828
1782487343.379086,211574.968000,101.494828
1782487343.399572,211575.000000,101.494828
1782487343.419646,211575.015000,101.494828
1782487343.440047,211575.031000,101.494828
1782487343.460153,211575.062000,101.494828
1782487343.480480,211575.078000,101.494828
1782487343.501106,211575.093000,101.494828
1782487343.521258,211575.109000,101.494828
1782487343.541413,211575.140000,101.494828
1782487343.561486,211575.156000,101.494828
1782487343.581873,211575.171000,101.494828
1782487343.602381,211575.203000,101.494828
1782487343.622755,211575.218000,101.494828
1782487343.643054,211575.234000,101.494828
1782487343.663460,211575.265000,101.494828
1782487343.684118,211575.281000,101.494828
1782487343.704787,211575.296000,101.494828
1782487343.725322,211575.328000,101.494828
1782487343.745725,211575.343000,101.494828
1782487343.765977,211575.359000,101.494828
1782487343.786279,211575.375000,101.494828
1782487343.809290,211575.406000,101.494828
1782487343.830099,211575.421000,101.494828
1782487343.850210,211575.453000,101.494828
1782487343.871687,211575.468000,101.494828
1782487343.892212,211575.484000,101.494828
1782487343.912542,211575.515000,101.494828
1782487343.932590,211575.531000,101.494828
1782487343.953076,211575.546000,101.494828
1782487343.973600,211575.562000,101.494828
1782487343.995511,211575.593000,101.494828
1782487344.015937,211575.609000,101.494828
1782487344.036386,211575.625000,101.494828
1782487344.056429,211575.656000,101.494828
1782487344.076841,211575.671000,101.494828
1782487344.096918,211575.687000,101.494828
1782487344.117133,211575.718000,101.494828
1782487344.137856,211575.734000,101.494828
1782487344.158306,211575.750000,101.494828
1782487344.180075,211575.781000,101.494828
1782487344.200325,211575.796000,101.494828
1782487344.220570,211575.812000,101.494828
1782487344.240843,211575.843000,101.494828
1782487344.261218,211575.859000,101.494828
1782487344.281781,211575.875000,101.494828
1782487344.302230,211575.890000,101.494828
1782487344.322381,211575.921000,101.494828
1782487344.342834,211575.937000,101.494828
1782487344.363374,211575.953000,101.494828
1782487344.384324,211575.984000,101.494828
