host_timestamp_s,monotonic_s,kind,detail
1783534224.859447,700877.234000,session,start console_20260708_141024
1783534241.824597,700894.203000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783534243.817604,700896.203000,disarm,disarm
1783534243.881784,700896.265000,disarm,disarm
1783534243.946122,700896.328000,disarm,disarm
1783534244.006436,700896.390000,disarm,disarm
1783534244.069875,700896.453000,disarm,disarm
1783534244.131949,700896.515000,disarm,disarm
1783534244.193890,700896.578000,disarm,disarm
1783534244.256354,700896.640000,disarm,disarm
1783534244.318564,700896.703000,disarm,disarm
1783534244.380284,700896.765000,disarm,disarm
1783534244.441493,700896.828000,disarm,disarm
1783534244.504985,700896.890000,disarm,disarm
1783534244.567938,700896.953000,disarm,disarm
1783534244.629367,700897.015000,disarm,disarm
1783534244.696373,700897.078000,disarm,disarm
1783534244.756154,700897.140000,disarm,disarm
1783534244.822215,700897.203000,disarm,disarm
1783534244.883049,700897.265000,disarm,disarm
1783534244.943369,700897.328000,disarm,disarm
1783534245.020433,700897.406000,disarm,disarm
1783534245.074625,700897.453000,disarm,disarm
1783534245.130772,700897.515000,disarm,disarm
1783534245.203933,700897.578000,disarm,disarm
1783534245.257939,700897.640000,disarm,disarm
1783534245.318310,700897.703000,disarm,disarm
1783534245.385835,700897.765000,disarm,disarm
1783534245.452499,700897.828000,disarm,disarm
1783534245.513968,700897.890000,disarm,disarm
1783534245.574582,700897.953000,disarm,disarm
1783534245.636569,700898.015000,disarm,disarm
1783534245.698497,700898.078000,disarm,disarm
1783534245.758264,700898.140000,disarm,disarm
1783534245.820445,700898.203000,disarm,disarm
1783534245.882870,700898.265000,disarm,disarm
1783534246.065408,700898.453000,disarm,disarm
1783534246.087238,700898.468000,disarm,disarm
1783534246.132223,700898.515000,disarm,disarm
