frame_idx,host_timestamp_s,monotonic_s,cycle_idx,mode,rel_path,laser_mm
34,1783534346.541216,700998.812000,0,fast,cycle_00/000033.jpg,-3.9904
35,1783534346.635471,700998.921000,0,fast,cycle_00/000034.jpg,-3.9905
36,1783534346.731254,700999.015000,0,fast,cycle_00/000035.jpg,-3.9906
37,1783534346.824571,700999.109000,0,fast,cycle_00/000036.jpg,-3.9906
38,1783534346.937076,700999.203000,0,fast,cycle_00/000037.jpg,-3.9906
39,1783534347.036615,700999.312000,0,fast,cycle_00/000038.jpg,-3.9906
40,1783534347.128549,700999.421000,0,fast,cycle_00/000039.jpg,-3.9906
41,1783534347.228793,700999.515000,0,fast,cycle_00/000040.jpg,-3.9909
42,1783534347.340422,700999.609000,0,fast,cycle_00/000041.jpg,-3.9912
43,1783534347.432655,700999.718000,0,fast,cycle_00/000042.jpg,-3.9915
44,1783534347.534981,700999.812000,0,fast,cycle_00/000043.jpg,-3.9919
45,1783534347.625002,700999.921000,0,fast,cycle_00/000044.jpg,-3.9919
46,1783534347.736526,701000.000000,0,fast,cycle_00/000045.jpg,-3.9923
47,1783534347.839911,701000.109000,0,fast,cycle_00/000046.jpg,-3.9923
48,1783534347.927358,701000.218000,0,fast,cycle_00/000047.jpg,-3.9925
49,1783534348.028443,701000.312000,0,fast,cycle_00/000048.jpg,-3.9928
50,1783534348.139211,701000.406000,0,fast,cycle_00/000049.jpg,-3.9930
51,1783534348.234337,701000.515000,0,fast,cycle_00/000050.jpg,-3.9932
52,1783534348.327983,701000.609000,0,fast,cycle_00/000051.jpg,-3.9933
53,1783534348.425606,701000.703000,0,fast,cycle_00/000052.jpg,-3.9933
54,1783534348.541913,701000.812000,0,fast,cycle_00/000053.jpg,-3.9934
55,1783534348.632359,701000.921000,0,fast,cycle_00/000054.jpg,-3.9935
56,1783534348.730704,701001.015000,0,fast,cycle_00/000055.jpg,-3.9936
57,1783534348.824497,701001.109000,0,fast,cycle_00/000056.jpg,-3.9937
58,1783534348.937046,701001.203000,0,fast,cycle_00/000057.jpg,-3.9938
59,1783534349.035105,701001.312000,0,fast,cycle_00/000058.jpg,-3.9938
60,1783534349.128433,701001.421000,0,fast,cycle_00/000059.jpg,-3.9940
61,1783534349.227305,701001.515000,0,fast,cycle_00/000060.jpg,-3.9939
62,1783534349.337294,701001.609000,0,fast,cycle_00/000061.jpg,-3.9940
63,1783534349.431988,701001.718000,0,fast,cycle_00/000062.jpg,-3.9941
64,1783534349.533687,701001.812000,0,fast,cycle_00/000063.jpg,-3.9941
65,1783534349.624335,701001.921000,0,fast,cycle_00/000064.jpg,-3.9938
66,1783534349.739854,701002.000000,0,fast,cycle_00/000065.jpg,-3.9901
67,1783534349.834258,701002.125000,0,fast,cycle_00/000066.jpg,-3.4825
68,1783534349.927602,701002.218000,0,fast,cycle_00/000067.jpg,-2.9764
69,1783534350.029165,701002.312000,0,fast,cycle_00/000068.jpg,-2.9823
70,1783534350.136428,701002.406000,0,fast,cycle_00/000069.jpg,-2.9928
71,1783534350.233677,701002.515000,0,fast,cycle_00/000070.jpg,-3.0127
72,1783534350.335446,701002.609000,0,fast,cycle_00/000071.jpg,-3.0263
73,1783534350.440191,701002.718000,0,fast,cycle_00/000072.jpg,-3.0363
74,1783534350.542084,701002.828000,0,fast,cycle_00/000073.jpg,-3.0509
75,1783534350.631967,701002.921000,0,fast,cycle_00/000074.jpg,-3.0635
76,1783534350.728481,701003.015000,0,fast,cycle_00/000075.jpg,-3.0818
77,1783534350.840929,701003.109000,0,fast,cycle_00/000076.jpg,-3.0933
78,1783534350.935678,701003.218000,0,fast,cycle_00/000077.jpg,-3.0993
79,1783534351.035790,701003.312000,0,fast,cycle_00/000078.jpg,-2.9647
80,1783534351.127494,701003.421000,0,fast,cycle_00/000079.jpg,-2.3563
81,1783534351.241910,701003.515000,0,fast,cycle_00/000080.jpg,-1.2817
82,1783534351.340355,701003.625000,0,fast,cycle_00/000081.jpg,-1.3172
83,1783534351.434309,701003.718000,0,fast,cycle_00/000082.jpg,-1.3567
84,1783534351.529164,701003.812000,0,fast,cycle_00/000083.jpg,-1.4313
85,1783534351.640552,701003.906000,0,fast,cycle_00/000084.jpg,-1.4817
86,1783534351.735928,701004.015000,0,fast,cycle_00/000085.jpg,-1.5654
87,1783534351.834642,701004.109000,0,fast,cycle_00/000086.jpg,-1.6103
88,1783534351.935461,701004.218000,0,fast,cycle_00/000087.jpg,-1.6936
89,1783534352.041301,701004.312000,0,fast,cycle_00/000088.jpg,-1.7470
90,1783534352.136114,701004.421000,0,fast,cycle_00/000089.jpg,-1.8270
91,1783534352.241539,701004.515000,0,fast,cycle_00/000090.jpg,-1.9103
92,1783534352.327936,701004.625000,0,fast,cycle_00/000091.jpg,-1.9610
93,1783534352.440246,701004.703000,0,fast,cycle_00/000092.jpg,-5.0146
94,1783534352.540545,701004.828000,0,fast,cycle_00/000093.jpg,-5.0146
95,1783534352.633198,701004.921000,0,fast,cycle_00/000094.jpg,-5.0146
96,1783534352.731937,701005.015000,0,fast,cycle_00/000095.jpg,-5.0146
97,1783534352.841085,701005.109000,0,fast,cycle_00/000096.jpg,-5.0146
98,1783534352.936210,701005.218000,0,fast,cycle_00/000097.jpg,-5.0146
99,1783534353.033360,701005.312000,0,fast,cycle_00/000098.jpg,-5.0146
100,1783534353.128254,701005.406000,0,fast,cycle_00/000099.jpg,-5.0146
101,1783534353.239605,701005.515000,0,fast,cycle_00/000100.jpg,-5.0146
102,1783534353.336513,701005.625000,0,fast,cycle_00/000101.jpg,-5.0146
103,1783534353.432107,701005.718000,0,fast,cycle_00/000102.jpg,-5.0146
104,1783534353.528059,701005.812000,0,fast,cycle_00/000103.jpg,-5.0146
105,1783534353.640317,701005.906000,0,fast,cycle_00/000104.jpg,-5.0146
106,1783534353.745627,701006.015000,0,fast,cycle_00/000105.jpg,-5.0146
107,1783534353.831986,701006.125000,0,fast,cycle_00/000106.jpg,-5.0146
108,1783534353.931814,701006.218000,0,fast,cycle_00/000107.jpg,-5.0146
109,1783534354.039967,701006.312000,0,fast,cycle_00/000108.jpg,-5.0146
110,1783534354.135316,701006.421000,0,fast,cycle_00/000109.jpg,-5.0146
111,1783534354.241011,701006.515000,0,fast,cycle_00/000110.jpg,-5.0146
112,1783534354.328215,701006.625000,0,fast,cycle_00/000111.jpg,-5.0146
113,1783534354.440219,701006.703000,0,fast,cycle_00/000112.jpg,-5.0146
114,1783534354.540772,701006.828000,0,fast,cycle_00/000113.jpg,-5.0146
115,1783534354.633424,701006.921000,0,fast,cycle_00/000114.jpg,-5.0146
116,1783534354.730865,701007.015000,0,fast,cycle_00/000115.jpg,-5.0146
117,1783534354.845318,701007.109000,0,fast,cycle_00/000116.jpg,-5.0146
118,1783534354.936236,701007.218000,0,fast,cycle_00/000117.jpg,-5.0146
119,1783534355.033727,701007.312000,0,fast,cycle_00/000118.jpg,-5.0146
120,1783534355.129794,701007.421000,0,fast,cycle_00/000119.jpg,-5.0146
121,1783534355.240091,701007.515000,0,fast,cycle_00/000120.jpg,-5.0146
122,1783534355.340641,701007.625000,0,fast,cycle_00/000121.jpg,-5.0146
123,1783534355.433855,701007.718000,0,fast,cycle_00/000122.jpg,-5.0146
124,1783534355.527467,701007.812000,0,fast,cycle_00/000123.jpg,-5.0146
125,1783534355.639682,701007.906000,0,fast,cycle_00/000124.jpg,-5.0146
126,1783534355.741129,701008.015000,0,fast,cycle_00/000125.jpg,-5.0146
127,1783534355.832485,701008.125000,0,fast,cycle_00/000126.jpg,-5.0146
128,1783534355.931008,701008.218000,0,fast,cycle_00/000127.jpg,-5.0146
129,1783534356.042451,701008.312000,0,fast,cycle_00/000128.jpg,-5.0146
130,1783534356.135892,701008.421000,0,fast,cycle_00/000129.jpg,-5.0146
131,1783534356.235915,701008.515000,0,fast,cycle_00/000130.jpg,-5.0146
132,1783534356.328056,701008.609000,0,fast,cycle_00/000131.jpg,-5.0146
133,1783534356.443124,701008.703000,0,fast,cycle_00/000132.jpg,-5.0146
134,1783534356.541571,701008.828000,0,fast,cycle_00/000133.jpg,-5.0146
135,1783534356.632159,701008.921000,0,fast,cycle_00/000134.jpg,-5.0146
136,1783534356.734645,701009.015000,0,fast,cycle_00/000135.jpg,-5.0146
137,1783534356.840847,701009.109000,0,fast,cycle_00/000136.jpg,-5.0146
138,1783534356.935998,701009.218000,0,fast,cycle_00/000137.jpg,-5.0146
139,1783534357.057189,701009.312000,0,fast,cycle_00/000138.jpg,-5.0146
140,1783534357.128331,701009.437000,0,fast,cycle_00/000139.jpg,-5.0146
141,1783534357.240177,701009.515000,0,fast,cycle_00/000140.jpg,-5.0146
142,1783534357.338333,701009.625000,0,fast,cycle_00/000141.jpg,-5.0146
143,1783534357.432137,701009.718000,0,fast,cycle_00/000142.jpg,-5.0146
144,1783534357.544569,701009.812000,0,fast,cycle_00/000143.jpg,-5.0146
145,1783534357.639235,701009.921000,0,fast,cycle_00/000144.jpg,-5.0146
146,1783534357.741179,701010.015000,0,fast,cycle_00/000145.jpg,-5.0146
147,1783534357.832320,701010.125000,0,fast,cycle_00/000146.jpg,-5.0146
148,1783534357.943793,701010.218000,0,fast,cycle_00/000147.jpg,-5.0146
149,1783534358.040907,701010.328000,0,fast,cycle_00/000148.jpg,-5.0146
150,1783534358.136029,701010.421000,0,fast,cycle_00/000149.jpg,-5.0146
151,1783534358.236593,701010.515000,0,fast,cycle_00/000150.jpg,-5.0146
152,1783534358.348452,701010.609000,0,fast,cycle_00/000151.jpg,-5.0146
153,1783534358.440289,701010.734000,0,fast,cycle_00/000152.jpg,-5.0146
154,1783534358.538750,701010.828000,0,fast,cycle_00/000153.jpg,-5.0146
155,1783534358.632129,701010.921000,0,fast,cycle_00/000154.jpg,-5.0146
156,1783534358.744036,701011.015000,0,fast,cycle_00/000155.jpg,-5.0146
157,1783534358.841482,701011.125000,0,fast,cycle_00/000156.jpg,-5.0146
158,1783534358.935897,701011.218000,0,fast,cycle_00/000157.jpg,-5.0146
159,1783534359.032325,701011.312000,0,fast,cycle_00/000158.jpg,-5.0146
160,1783534359.144208,701011.406000,0,fast,cycle_00/000159.jpg,-5.0146
161,1783534359.240386,701011.531000,0,fast,cycle_00/000160.jpg,-5.0146
162,1783534359.335950,701011.625000,0,fast,cycle_00/000161.jpg,-5.0146
163,1783534359.432460,701011.718000,0,fast,cycle_00/000162.jpg,-5.0146
164,1783534359.545835,701011.812000,0,fast,cycle_00/000163.jpg,-5.0146
165,1783534359.640313,701011.921000,0,fast,cycle_00/000164.jpg,-5.0146
166,1783534359.736114,701012.015000,0,fast,cycle_00/000165.jpg,-5.0146
167,1783534359.832625,701012.109000,0,fast,cycle_00/000166.jpg,-5.0146
168,1783534359.943439,701012.218000,0,fast,cycle_00/000167.jpg,-5.0146
169,1783534360.042267,701012.328000,0,fast,cycle_00/000168.jpg,-5.0146
170,1783534360.136232,701012.421000,0,fast,cycle_00/000169.jpg,-5.0146
171,1783534360.238039,701012.515000,0,fast,cycle_00/000170.jpg,-5.0146
172,1783534360.349010,701012.625000,0,fast,cycle_00/000171.jpg,-5.0146
173,1783534360.440440,701012.734000,0,fast,cycle_00/000172.jpg,-5.0146
174,1783534360.536347,701012.828000,0,fast,cycle_00/000173.jpg,-5.0146
175,1783534360.633780,701012.921000,0,fast,cycle_00/000174.jpg,-5.0146
176,1783534360.744631,701013.015000,0,fast,cycle_00/000175.jpg,-5.0146
177,1783534360.842955,701013.125000,0,fast,cycle_00/000176.jpg,-5.0146
178,1783534360.936517,701013.218000,0,fast,cycle_00/000177.jpg,-5.0146
179,1783534361.035801,701013.312000,0,fast,cycle_00/000178.jpg,-5.0146
180,1783534361.144408,701013.421000,0,fast,cycle_00/000179.jpg,-5.0146
181,1783534361.240185,701013.531000,0,fast,cycle_00/000180.jpg,-5.0146
182,1783534361.341228,701013.625000,0,fast,cycle_00/000181.jpg,-5.0146
183,1783534361.437386,701013.718000,0,fast,cycle_00/000182.jpg,-5.0146
184,1783534361.544909,701013.812000,0,fast,cycle_00/000183.jpg,-5.0146
185,1783534361.642291,701013.921000,0,fast,cycle_00/000184.jpg,-5.0146
186,1783534361.735904,701014.015000,0,fast,cycle_00/000185.jpg,-5.0146
187,1783534361.836379,701014.109000,0,fast,cycle_00/000186.jpg,-5.0146
188,1783534361.943934,701014.218000,0,fast,cycle_00/000187.jpg,-5.0146
189,1783534362.040052,701014.328000,0,fast,cycle_00/000188.jpg,-5.0146
190,1783534362.139216,701014.421000,0,fast,cycle_00/000189.jpg,-5.0146
191,1783534362.237156,701014.515000,0,fast,cycle_00/000190.jpg,-5.0146
192,1783534362.344448,701014.625000,0,fast,cycle_00/000191.jpg,-5.0146
193,1783534362.442628,701014.718000,0,fast,cycle_00/000192.jpg,-5.0146
194,1783534362.536287,701014.828000,0,fast,cycle_00/000193.jpg,-5.0146
195,1783534362.632857,701014.921000,0,fast,cycle_00/000194.jpg,-5.0146
196,1783534362.746565,701015.015000,0,fast,cycle_00/000195.jpg,-5.0146
197,1783534362.840737,701015.125000,0,fast,cycle_00/000196.jpg,-5.0146
198,1783534362.938345,701015.218000,0,fast,cycle_00/000197.jpg,-5.0146
199,1783534363.032547,701015.312000,0,fast,cycle_00/000198.jpg,-5.0146
200,1783534363.144460,701015.406000,0,fast,cycle_00/000199.jpg,-5.0146
201,1783534364.136413,701016.421000,0,heartbeat,cycle_00/000200.jpg,-5.0146
202,1783534365.144157,701017.421000,0,heartbeat,cycle_00/000201.jpg,-5.0146
203,1783534366.137310,701018.421000,0,heartbeat,cycle_00/000202.jpg,-5.0146
204,1783534367.143913,701019.421000,0,heartbeat,cycle_00/000203.jpg,-5.0146
205,1783534368.135814,701020.421000,0,heartbeat,cycle_00/000204.jpg,-5.0146
206,1783534369.147908,701021.421000,0,heartbeat,cycle_00/000205.jpg,-5.0146
207,1783534370.142282,701022.421000,0,heartbeat,cycle_00/000206.jpg,-5.0146
208,1783534371.146236,701023.421000,0,heartbeat,cycle_00/000207.jpg,-5.0146
209,1783534372.151781,701024.421000,0,heartbeat,cycle_00/000208.jpg,-5.0146
210,1783534373.143913,701025.421000,0,heartbeat,cycle_00/000209.jpg,-5.0146
211,1783534374.152146,701026.421000,0,heartbeat,cycle_00/000210.jpg,-5.0146
212,1783534375.143338,701027.421000,0,heartbeat,cycle_00/000211.jpg,-5.0146
213,1783534376.152193,701028.421000,0,heartbeat,cycle_00/000212.jpg,3.0473
214,1783534376.247090,701028.531000,1,snap,snapshots/cyc01_701028531.jpg,3.0570
215,1783534376.252402,701028.531000,1,fast,cycle_01/000000.jpg,3.0557
216,1783534376.345087,701028.640000,1,fast,cycle_01/000001.jpg,3.0567
217,1783534376.445251,701028.718000,1,fast,cycle_01/000002.jpg,3.0316
218,1783534376.552245,701028.828000,1,fast,cycle_01/000003.jpg,2.9696
219,1783534376.650351,701028.937000,1,fast,cycle_01/000004.jpg,2.9080
220,1783534376.744194,701029.031000,1,fast,cycle_01/000005.jpg,2.8779
221,1783534376.840610,701029.125000,1,fast,cycle_01/000006.jpg,2.8351
222,1783534376.956993,701029.218000,1,fast,cycle_01/000007.jpg,2.7945
223,1783534377.047880,701029.343000,1,fast,cycle_01/000008.jpg,2.7611
224,1783534377.146173,701029.421000,1,fast,cycle_01/000009.jpg,2.7253
225,1783534377.239700,701029.531000,1,fast,cycle_01/000010.jpg,2.7002
226,1783534377.352446,701029.625000,1,fast,cycle_01/000011.jpg,2.6577
227,1783534377.454355,701029.734000,1,fast,cycle_01/000012.jpg,2.5990
228,1783534377.543829,701029.828000,1,fast,cycle_01/000013.jpg,2.5471
229,1783534377.643368,701029.921000,1,fast,cycle_01/000014.jpg,2.4759
230,1783534377.754409,701030.031000,1,fast,cycle_01/000015.jpg,2.4243
231,1783534377.847799,701030.140000,1,fast,cycle_01/000016.jpg,2.3775
232,1783534377.946680,701030.234000,1,fast,cycle_01/000017.jpg,2.3180
233,1783534378.040092,701030.328000,1,fast,cycle_01/000018.jpg,2.2758
234,1783534378.151592,701030.421000,1,fast,cycle_01/000019.jpg,2.2190
235,1783534378.247346,701030.531000,1,fast,cycle_01/000020.jpg,2.1781
236,1783534378.343887,701030.625000,1,fast,cycle_01/000021.jpg,2.1164
237,1783534378.458092,701030.718000,1,fast,cycle_01/000022.jpg,2.0546
238,1783534378.551579,701030.843000,1,fast,cycle_01/000023.jpg,1.9815
239,1783534378.649818,701030.937000,1,fast,cycle_01/000024.jpg,1.9161
240,1783534378.747957,701031.031000,1,fast,cycle_01/000025.jpg,1.8747
241,1783534378.855859,701031.125000,1,fast,cycle_01/000026.jpg,1.8431
242,1783534378.955023,701031.234000,1,fast,cycle_01/000027.jpg,1.7989
243,1783534379.047701,701031.343000,1,fast,cycle_01/000028.jpg,1.7723
244,1783534379.147570,701031.421000,1,fast,cycle_01/000029.jpg,1.7283
245,1783534379.258636,701031.531000,1,fast,cycle_01/000030.jpg,1.6858
246,1783534379.351429,701031.640000,1,fast,cycle_01/000031.jpg,1.6545
247,1783534379.450241,701031.734000,1,fast,cycle_01/000032.jpg,1.6201
248,1783534379.545238,701031.828000,1,fast,cycle_01/000033.jpg,1.5894
249,1783534379.659130,701031.921000,1,fast,cycle_01/000034.jpg,1.5442
250,1783534379.752070,701032.046000,1,fast,cycle_01/000035.jpg,1.5099
251,1783534379.855361,701032.125000,1,fast,cycle_01/000036.jpg,1.4705
252,1783534379.944453,701032.234000,1,fast,cycle_01/000037.jpg,1.4369
253,1783534380.056962,701032.328000,1,fast,cycle_01/000038.jpg,1.3821
254,1783534380.157784,701032.437000,1,fast,cycle_01/000039.jpg,1.3353
255,1783534380.250555,701032.531000,1,fast,cycle_01/000040.jpg,1.3020
256,1783534380.348470,701032.625000,1,fast,cycle_01/000041.jpg,1.2649
257,1783534380.457289,701032.734000,1,fast,cycle_01/000042.jpg,1.2296
258,1783534380.551467,701032.843000,1,fast,cycle_01/000043.jpg,1.1927
259,1783534380.649271,701032.937000,1,fast,cycle_01/000044.jpg,1.1493
260,1783534380.743191,701033.031000,1,fast,cycle_01/000045.jpg,1.1230
261,1783534380.856028,701033.125000,1,fast,cycle_01/000046.jpg,1.0864
262,1783534380.953866,701033.234000,1,fast,cycle_01/000047.jpg,1.0420
263,1783534381.047441,701033.328000,1,fast,cycle_01/000048.jpg,1.0099
264,1783534381.145834,701033.421000,1,fast,cycle_01/000049.jpg,0.9781
265,1783534381.255878,701033.531000,1,fast,cycle_01/000050.jpg,0.9417
266,1783534381.356641,701033.640000,1,fast,cycle_01/000051.jpg,0.8888
267,1783534381.452681,701033.734000,1,fast,cycle_01/000052.jpg,0.8581
268,1783534381.544591,701033.828000,1,fast,cycle_01/000053.jpg,0.8357
269,1783534381.664430,701033.921000,1,fast,cycle_01/000054.jpg,0.8088
270,1783534381.751308,701034.046000,1,fast,cycle_01/000055.jpg,0.7845
271,1783534381.849684,701034.125000,1,fast,cycle_01/000056.jpg,0.7492
272,1783534381.943625,701034.234000,1,fast,cycle_01/000057.jpg,0.7184
273,1783534382.056377,701034.328000,1,fast,cycle_01/000058.jpg,0.6747
274,1783534382.156843,701034.437000,1,fast,cycle_01/000059.jpg,0.6298
275,1783534382.248264,701034.531000,1,fast,cycle_01/000060.jpg,0.6088
276,1783534382.347769,701034.625000,1,fast,cycle_01/000061.jpg,0.5792
277,1783534382.456780,701034.734000,1,fast,cycle_01/000062.jpg,0.5541
278,1783534382.551670,701034.843000,1,fast,cycle_01/000063.jpg,0.5320
279,1783534382.654697,701034.937000,1,fast,cycle_01/000064.jpg,0.5069
280,1783534382.744017,701035.031000,1,fast,cycle_01/000065.jpg,0.4852
281,1783534382.858485,701035.125000,1,fast,cycle_01/000066.jpg,0.4580
282,1783534382.954219,701035.234000,1,fast,cycle_01/000067.jpg,0.4305
283,1783534383.048188,701035.328000,1,fast,cycle_01/000068.jpg,0.4092
284,1783534383.146059,701035.421000,1,fast,cycle_01/000069.jpg,0.3814
285,1783534383.255512,701035.531000,1,fast,cycle_01/000070.jpg,0.3562
286,1783534383.351635,701035.640000,1,fast,cycle_01/000071.jpg,0.3326
287,1783534383.448696,701035.734000,1,fast,cycle_01/000072.jpg,0.3029
288,1783534383.547749,701035.828000,1,fast,cycle_01/000073.jpg,0.2800
289,1783534383.656617,701035.921000,1,fast,cycle_01/000074.jpg,0.2646
290,1783534383.751511,701036.031000,1,fast,cycle_01/000075.jpg,0.2428
291,1783534383.848208,701036.125000,1,fast,cycle_01/000076.jpg,0.2182
292,1783534383.945350,701036.234000,1,fast,cycle_01/000077.jpg,0.1928
293,1783534384.057092,701036.328000,1,fast,cycle_01/000078.jpg,0.1509
294,1783534384.151773,701036.437000,1,fast,cycle_01/000079.jpg,0.1030
295,1783534384.247894,701036.531000,1,fast,cycle_01/000080.jpg,0.0764
296,1783534384.346234,701036.625000,1,fast,cycle_01/000081.jpg,0.0301
297,1783534384.455733,701036.734000,1,fast,cycle_01/000082.jpg,-0.0049
298,1783534384.551619,701036.843000,1,fast,cycle_01/000083.jpg,-0.0317
299,1783534384.649267,701036.937000,1,fast,cycle_01/000084.jpg,-0.0557
300,1783534384.743728,701037.031000,1,fast,cycle_01/000085.jpg,-0.0711
301,1783534384.855124,701037.125000,1,fast,cycle_01/000086.jpg,-0.0964
302,1783534384.951498,701037.234000,1,fast,cycle_01/000087.jpg,-0.1177
303,1783534385.047506,701037.328000,1,fast,cycle_01/000088.jpg,-0.1301
304,1783534385.145742,701037.421000,1,fast,cycle_01/000089.jpg,-0.1440
305,1783534385.255702,701037.531000,1,fast,cycle_01/000090.jpg,-0.1527
306,1783534385.351752,701037.640000,1,fast,cycle_01/000091.jpg,-0.1645
307,1783534385.451009,701037.734000,1,fast,cycle_01/000092.jpg,-0.1727
308,1783534385.558951,701037.828000,1,fast,cycle_01/000093.jpg,-0.1801
309,1783534385.658483,701037.937000,1,fast,cycle_01/000094.jpg,-0.1917
310,1783534385.751723,701038.046000,1,fast,cycle_01/000095.jpg,-0.1961
311,1783534385.851775,701038.125000,1,fast,cycle_01/000096.jpg,-0.2050
312,1783534385.963067,701038.234000,1,fast,cycle_01/000097.jpg,-0.2150
313,1783534386.056108,701038.343000,1,fast,cycle_01/000098.jpg,-0.2311
314,1783534386.151927,701038.437000,1,fast,cycle_01/000099.jpg,-0.2485
315,1783534386.251304,701038.531000,1,fast,cycle_01/000100.jpg,-0.2717
316,1783534386.363252,701038.625000,1,fast,cycle_01/000101.jpg,-0.2943
317,1783534386.455109,701038.750000,1,fast,cycle_01/000102.jpg,-0.3147
318,1783534386.556259,701038.843000,1,fast,cycle_01/000103.jpg,-0.3423
319,1783534386.651996,701038.937000,1,fast,cycle_01/000104.jpg,-0.3695
320,1783534386.759389,701039.031000,1,fast,cycle_01/000105.jpg,-0.3936
321,1783534386.860744,701039.140000,1,fast,cycle_01/000106.jpg,-0.4162
322,1783534386.951625,701039.234000,1,fast,cycle_01/000107.jpg,-0.4431
323,1783534387.050624,701039.328000,1,fast,cycle_01/000108.jpg,-0.4697
324,1783534387.159998,701039.437000,1,fast,cycle_01/000109.jpg,-0.4946
325,1783534387.256665,701039.546000,1,fast,cycle_01/000110.jpg,-0.5185
326,1783534387.353099,701039.640000,1,fast,cycle_01/000111.jpg,-0.5421
327,1783534387.448264,701039.734000,1,fast,cycle_01/000112.jpg,-0.5586
328,1783534387.566930,701039.828000,1,fast,cycle_01/000113.jpg,-0.5751
329,1783534387.655599,701039.953000,1,fast,cycle_01/000114.jpg,-0.5886
330,1783534387.751948,701040.031000,1,fast,cycle_01/000115.jpg,-0.6077
331,1783534387.851892,701040.125000,1,fast,cycle_01/000116.jpg,-0.6232
332,1783534387.958806,701040.234000,1,fast,cycle_01/000117.jpg,-0.6366
333,1783534388.060730,701040.343000,1,fast,cycle_01/000118.jpg,-0.6545
334,1783534388.151539,701040.437000,1,fast,cycle_01/000119.jpg,-0.6651
335,1783534388.247093,701040.531000,1,fast,cycle_01/000120.jpg,-0.6788
336,1783534388.363263,701040.625000,1,fast,cycle_01/000121.jpg,-0.6906
337,1783534388.455377,701040.750000,1,fast,cycle_01/000122.jpg,-0.7000
338,1783534389.559741,701041.828000,1,heartbeat,cycle_01/000123.jpg,-0.7828
339,1783534390.559133,701042.828000,1,heartbeat,cycle_01/000124.jpg,-0.8555
340,1783534391.558802,701043.828000,1,heartbeat,cycle_01/000125.jpg,-0.8929
341,1783534392.552011,701044.828000,1,heartbeat,cycle_01/000126.jpg,-0.9355
342,1783534393.559673,701045.843000,1,heartbeat,cycle_01/000127.jpg,-0.9635
343,1783534394.554955,701046.843000,1,heartbeat,cycle_01/000128.jpg,-0.9836
344,1783534395.559706,701047.843000,1,heartbeat,cycle_01/000129.jpg,-1.0114
345,1783534395.960892,701048.250000,2,snap,snapshots/cyc02_701048250.jpg,-1.0333
346,1783534395.967892,701048.250000,2,fast,cycle_02/000000.jpg,-1.0333
347,1783534396.055774,701048.343000,2,fast,cycle_02/000001.jpg,-1.0374
