level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
650,300,1,1,649.44,430.65,-4402.62,2.01951,2.36834,0.34883,0
650,300,2,0,645.65,435.23,-4362.54,2.05001,2.40667,0.35667,0
650,300,3,0,650.06,462.70,-4328.53,2.07836,2.44924,0.37087,0
650,300,4,0,661.42,467.32,-4351.21,2.05856,2.42961,0.37105,0
650,300,5,0,643.83,479.19,-4325.87,2.07998,2.45159,0.37161,0
