host_timestamp_s,monotonic_s,kind,detail
1783448519.048365,615173.281000,session,start console_20260707_142158
1783448533.118510,615187.343000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783448535.112327,615189.343000,reconnect,H7 restart requested
1783448536.131286,615190.359000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783448541.471306,615195.703000,arm,arm
1783448541.472306,615195.703000,cmd,idle 0.5
1783448541.473157,615195.703000,cmd,drive 0.5 400
1783448574.419995,615228.656000,arm,arm
1783448574.420505,615228.656000,cmd,idle 0.5
1783448574.421047,615228.656000,cmd,drive 0.5 400
1783448586.353180,615240.578000,disarm,disarm
1783448586.795564,615241.031000,session,end complete
