src,hw_us,value,raw_code,seq
2,2980291302,1.79580500,3012860,1453581
1,2980292309,4.61615400,1982622816,1453588
2,2980293318,1.79430800,3010350,1453582
1,2980294325,4.61615400,1982622816,1453589
2,2980295334,1.79430800,3010350,1453583
3,2982492054,0.49516700,0,2568661
4,2982492054,0.10304300,0,2568661
1,2980296341,4.61514500,1982189862,1453590
2,2980297350,1.79377800,3009460,1453584
1,2980298357,4.61463100,1981968843,1453591
2,2980299366,1.79501800,3011540,1453585
1,2980300367,4.61545000,1982320751,1453592
2,2980301376,1.79185900,3006240,1453586
1,2980302383,4.61519600,1982211599,1453593
2,2980303392,1.79291400,3008010,1453587
1,2980304399,4.61519600,1982211599,1453594
2,2980305408,1.79291400,3008010,1453588
1,2980306415,4.61516000,1982195841,1453595
2,2980307424,1.79421300,3010190,1453589
1,2980308431,4.61554700,1982362271,1453596
2,2980309440,1.79678200,3014500,1453590
1,2980310447,4.61418300,1981776511,1453597
2,2980311456,1.79271700,3007680,1453591
1,2980312463,4.61296800,1981254958,1453598
2,2980313472,1.79231800,3007010,1453592
1,2980314479,4.61356100,1981509240,1453599
2,2980315488,1.79231800,3007010,1453593
1,2980316495,4.61356100,1981509240,1453600
2,2980317504,1.79240700,3007160,1453594
1,2980318511,4.61357200,1981514059,1453601
2,2980319520,1.79581600,3012880,1453595
1,2980320527,4.61345900,1981465562,1453602
2,2980321536,1.79731300,3015390,1453596
1,2980322543,4.61409100,1981736917,1453603
2,2980323552,1.79860000,3017550,1453597
1,2980324559,4.61319400,1981351773,1453604
2,2980325568,1.79860000,3017550,1453598
1,2980326575,4.61319400,1981351773,1453605
2,2980327584,1.79548900,3012330,1453599
1,2980328591,4.61221000,1980929244,1453606
2,2980329600,1.79439200,3010490,1453600
1,2980330607,4.61304200,1981286482,1453607
2,2980331616,1.79435000,3010420,1453601
1,2980332623,4.61375800,1981593981,1453608
2,2980333632,1.79226400,3006920,1453602
1,2980334639,4.61373400,1981583440,1453609
2,2980335648,1.79294400,3008060,1453603
1,2980336655,4.61373400,1981583440,1453610
2,2980337664,1.79294400,3008060,1453604
1,2980338671,4.61414100,1981758780,1453611
2,2980339680,1.79553600,3012410,1453605
1,2980340687,4.61317800,1981344963,1453612
2,2980341696,1.79643000,3013910,1453606
1,2980342703,4.61186700,1980781949,1453613
2,2980343712,1.79303900,3008220,1453607
1,2980344719,4.61205100,1980860808,1453614
2,2980345728,1.79463600,3010900,1453608
1,2980346735,4.61205100,1980860808,1453615
2,2980347744,1.79463600,3010900,1453609
1,2980348751,4.61242500,1981021341,1453616
2,2980349760,1.79656700,3014140,1453610
1,2980350767,4.61205200,1980861487,1453617
2,2980351776,1.79398100,3009800,1453611
1,2980352783,4.61241800,1981018300,1453618
2,2980353792,1.79817100,3016830,1453612
1,2980354799,4.61176900,1980739554,1453619
2,2980355808,1.80047200,3020690,1453613
1,2980356815,4.61176900,1980739554,1453620
2,2980357824,1.80047200,3020690,1453614
1,2980358831,4.61032400,1980119278,1453621
2,2980359840,1.79867700,3017680,1453615
1,2980360847,4.61040200,1980152522,1453622
2,2980361856,1.79799800,3016540,1453616
1,2980362863,4.61120400,1980497079,1453623
2,2980363872,1.79851100,3017400,1453617
1,2980364879,4.61082300,1980333445,1453624
2,2980365888,1.79821900,3016910,1453618
1,2980366895,4.61132800,1980550243,1453625
2,2980367904,1.79821900,3016910,1453619
1,2980368911,4.61132800,1980550243,1453626
2,2980369920,1.79548300,3012320,1453620
1,2980370920,4.61110800,1980455955,1453627
2,2980371936,1.79325900,3008590,1453621
1,2980372937,4.60994500,1979956474,1453628
2,2980373945,1.79364100,3009230,1453622
1,2980374952,4.61019400,1980063104,1453629
2,2980375968,1.79406400,3009940,1453623
1,2980376969,4.61118800,1980490079,1453630
2,2980377977,1.79406400,3009940,1453624
1,2980378984,4.61118800,1980490079,1453631
2,2980379994,1.79448700,3010650,1453625
1,2980381001,4.61081900,1980331559,1453632
2,2980382010,1.80524600,3028700,1453626
1,2980383017,4.61157500,1980656267,1453633
2,2980384026,1.80226600,3023700,1453627
1,2980385032,4.61113400,1980467119,1453634
2,2980386042,1.79734800,3015450,1453628
1,2980387048,4.60938600,1979716514,1453635
2,2980388057,1.79874900,3017800,1453629
1,2980389064,4.60938600,1979716514,1453636
2,2980390073,1.79874900,3017800,1453630
1,2980391080,4.60917700,1979626251,1453637
2,2980392089,1.79517900,3011810,1453631
1,2980393097,4.61017800,1980056266,1453638
2,2980394105,1.79684800,3014610,1453632
1,2980395113,4.60944000,1979739317,1453639
2,2980396122,1.79947000,3019010,1453633
1,2980397129,4.61012200,1980032394,1453640
2,2980398137,1.79705000,3014950,1453634
1,2980399144,4.61012200,1980032394,1453641
2,2980400153,1.79705000,3014950,1453635
1,2980401161,4.61000700,1979982922,1453642
3,2982596102,0.47556800,0,2568662
4,2982596102,0.10209000,0,2568662
2,2980402170,1.79876100,3017820,1453636
1,2980403176,4.60822900,1979219132,1453643
2,2980404186,1.79870100,3017720,1453637
1,2980405192,4.60795400,1979100998,1453644
2,2980406201,1.79414800,3010080,1453638
1,2980407208,4.60912300,1979603297,1453645
2,2980408217,1.79610300,3013360,1453639
1,2980409224,4.60862400,1979389051,1453646
2,2980410233,1.79610300,3013360,1453640
1,2980411240,4.60862400,1979389051,1453647
2,2980412250,1.79732400,3015410,1453641
1,2980413256,4.60936900,1979709004,1453648
2,2980414265,1.79964300,3019300,1453642
1,2980415273,4.60969600,1979849376,1453649
2,2980416282,1.80131200,3022100,1453643
1,2980417289,4.60815100,1979185949,1453650
2,2980418297,1.79741400,3015560,1453644
1,2980419305,4.60785400,1979058232,1453651
2,2980420313,1.79741400,3015560,1453645
1,2980421320,4.60785400,1979058232,1453652
2,2980422330,1.79675800,3014460,1453646
1,2980423330,4.60898400,1979543583,1453653
2,2980424345,1.79608500,3013330,1453647
1,2980425352,4.60847400,1979324358,1453654
2,2980426362,1.79964300,3019300,1453648
1,2980427362,4.60893600,1979523061,1453655
2,2980428377,1.79717500,3015160,1453649
1,2980429384,4.60929000,1979674977,1453656
2,2980430393,1.79923800,3018620,1453650
1,2980431394,4.60929000,1979674977,1453657
2,2980432403,1.79923800,3018620,1453651
1,2980433410,4.60767700,1978982200,1453658
2,2980434419,1.79930900,3018740,1453652
1,2980435426,4.60722800,1978789373,1453659
2,2980436435,1.79656700,3014140,1453653
1,2980437442,4.60827300,1979237998,1453660
2,2980438451,1.79802800,3016590,1453654
1,2980439458,4.60791900,1979085896,1453661
2,2980440467,1.79870700,3017730,1453655
1,2980441474,4.60791900,1979085896,1453662
2,2980442483,1.79870700,3017730,1453656
1,2980443490,4.60820300,1979208004,1453663
2,2980444499,1.79979200,3019550,1453657
1,2980445506,4.60869400,1979419046,1453664
2,2980446515,1.79742600,3015580,1453658
1,2980447522,4.60703400,1978705988,1453665
2,2980448531,1.79828400,3017020,1453659
1,2980449538,4.60627800,1978381385,1453666
2,2980450547,1.79731300,3015390,1453660
1,2980451554,4.60627800,1978381385,1453667
2,2980452563,1.79731300,3015390,1453661
1,2980453570,4.60715700,1978758671,1453668
2,2980454579,1.79865400,3017640,1453662
1,2980455586,4.60712800,1978746557,1453669
2,2980456595,1.79909500,3018380,1453663
1,2980457602,4.60758200,1978941223,1453670
2,2980458611,1.79621600,3013550,1453664
1,2980459618,4.60853900,1979352396,1453671
2,2980460627,1.79761100,3015890,1453665
1,2980461634,4.60701700,1978698487,1453672
2,2980462643,1.79761100,3015890,1453666
1,2980463650,4.60701700,1978698487,1453673
2,2980464659,1.80188400,3023060,1453667
1,2980465666,4.60610100,1978305350,1453674
2,2980466675,1.79979200,3019550,1453668
1,2980467682,4.60689000,1978644036,1453675
2,2980468691,1.79921400,3018580,1453669
1,2980469698,4.60675400,1978585762,1453676
2,2980470707,1.79880300,3017890,1453670
1,2980471714,4.60657600,1978509276,1453677
2,2980472723,1.79880300,3017890,1453671
1,2980473730,4.60657600,1978509276,1453678
2,2980474739,1.79793800,3016440,1453672
1,2980475746,4.60697100,1978678933,1453679
2,2980476755,1.80115700,3021840,1453673
1,2980477762,4.60569800,1978132084,1453680
2,2980478771,1.80442900,3027330,1453674
1,2980479778,4.60465100,1977682431,1453681
2,2980480787,1.80399400,3026600,1453675
1,2980481794,4.60535200,1977983826,1453682
2,2980482803,1.79988100,3019700,1453676
1,2980483810,4.60535200,1977983826,1453683
2,2980484819,1.79988100,3019700,1453677
1,2980485826,4.60561300,1978095869,1453684
2,2980486835,1.80075200,3021160,1453678
1,2980487842,4.60550800,1978050669,1453685
2,2980488851,1.79983400,3019620,1453679
1,2980489858,4.60618800,1978342633,1453686
2,2980490867,1.79945800,3018990,1453680
1,2980491874,4.60533300,1977975432,1453687
2,2980492883,1.79468400,3010980,1453681
1,2980493890,4.60533300,1977975432,1453688
2,2980494899,1.79468400,3010980,1453682
1,2980495906,4.60414600,1977465473,1453689
2,2980496915,1.79624600,3013600,1453683
1,2980497922,4.60460700,1977663678,1453690
2,2980498931,1.80097200,3021530,1453684
1,2980499938,4.60500600,1977835198,1453691
2,2980500947,1.80494800,3028200,1453685
1,2980501948,4.60466200,1977687393,1453692
2,2980502957,1.80423900,3027010,1453686
1,2980503964,4.60466200,1977687393,1453693
2,2980504973,1.80423900,3027010,1453687
1,2980505980,4.60515200,1977897868,1453694
3,2982700319,0.48696900,0,2568663
4,2982700319,0.10031000,0,2568663
2,2980506989,1.80319000,3025250,1453688
1,2980507996,4.60421800,1977496563,1453695
2,2980509005,1.80234900,3023840,1453689
1,2980510012,4.60281600,1976894245,1453696
2,2980511021,1.80332700,3025480,1453690
1,2980512028,4.60302000,1976982004,1453697
2,2980513037,1.80234900,3023840,1453691
1,2980514044,4.60356500,1977216187,1453698
2,2980515053,1.80234900,3023840,1453692
1,2980516060,4.60356500,1977216187,1453699
2,2980517069,1.80533500,3028850,1453693
1,2980518076,4.60329400,1977099753,1453700
2,2980519085,1.80468000,3027750,1453694
1,2980520092,4.60389000,1977355922,1453701
2,2980521101,1.79899300,3018210,1453695
1,2980522108,4.60322600,1977070563,1453702
2,2980523117,1.80289700,3024760,1453696
1,2980524124,4.60171800,1976423072,1453703
2,2980525133,1.80289700,3024760,1453697
1,2980526140,4.60171800,1976423072,1453704
2,2980527149,1.80424500,3027020,1453698
1,2980528156,4.60177900,1976448884,1453705
2,2980529165,1.80240900,3023940,1453699
1,2980530172,4.60258300,1976794547,1453706
2,2980531181,1.79936900,3018840,1453700
1,2980532188,4.60205200,1976566106,1453707
2,2980533197,1.80334500,3025510,1453701
1,2980534204,4.60256200,1976785220,1453708
2,2980535213,1.80618200,3030270,1453702
1,2980536220,4.60256200,1976785220,1453709
2,2980537229,1.80618200,3030270,1453703
1,2980538236,4.60223100,1976643161,1453710
2,2980539245,1.80368400,3026080,1453704
1,2980540252,4.60080200,1976029337,1453711
2,2980541261,1.80419700,3026940,1453705
1,2980542268,4.60080000,1976028405,1453712
2,2980543277,1.80482300,3027990,1453706
1,2980544284,4.60188000,1976492447,1453713
2,2980545293,1.80166400,3022690,1453707
1,2980546300,4.60188000,1976492447,1453714
2,2980547309,1.80166400,3022690,1453708
1,2980548316,4.60155600,1976353347,1453715
2,2980549325,1.80107400,3021700,1453709
1,2980550332,4.60219100,1976626170,1453716
2,2980551341,1.80507900,3028420,1453710
1,2980552348,4.60199200,1976540284,1453717
2,2980553357,1.80674800,3031220,1453711
1,2980554364,4.60054600,1975919339,1453718
2,2980555373,1.80292700,3024810,1453712
1,2980556380,4.60054600,1975919339,1453719
2,2980557389,1.80292700,3024810,1453713
1,2980558396,4.60050600,1975902313,1453720
2,2980559405,1.79883200,3017940,1453714
1,2980560405,4.60161700,1976379374,1453721
2,2980561421,1.80162200,3022620,1453715
1,2980562421,4.60115400,1976180551,1453722
2,2980563437,1.80260500,3024270,1453716
1,2980564437,4.60168400,1976408025,1453723
2,2980565453,1.80295700,3024860,1453717
1,2980566453,4.60159500,1976370123,1453724
2,2980567462,1.80295700,3024860,1453718
1,2980568469,4.60159500,1976370123,1453725
2,2980569478,1.80175300,3022840,1453719
1,2980570485,4.59985600,1975623074,1453726
2,2980571494,1.80687300,3031430,1453720
1,2980572501,4.59946900,1975456828,1453727
2,2980573510,1.80610400,3030140,1453721
1,2980574517,4.60046700,1975885354,1453728
2,2980575526,1.80407200,3026730,1453722
1,2980576533,4.60002900,1975697371,1453729
2,2980577542,1.80407200,3026730,1453723
1,2980578549,4.60002900,1975697371,1453730
2,2980579558,1.80554400,3029200,1453724
1,2980580565,4.60055900,1975924803,1453731
2,2980581574,1.80391100,3026460,1453725
1,2980582581,4.60073400,1976000110,1453732
2,2980583590,1.80494200,3028190,1453726
1,2980584597,4.59909400,1975295909,1453733
2,2980585606,1.80655100,3030890,1453727
1,2980586613,4.59865300,1975106476,1453734
2,2980587622,1.80541300,3028980,1453728
1,2980588629,4.59865300,1975106476,1453735
2,2980589638,1.80541300,3028980,1453729
1,2980590645,4.59982600,1975610303,1453736
2,2980591654,1.80355900,3025870,1453730
1,2980592661,4.59947200,1975458128,1453737
2,2980593670,1.80420900,3026960,1453731
1,2980594677,4.59987400,1975630718,1453738
2,2980595686,1.80164600,3022660,1453732
1,2980596693,4.60017200,1975758803,1453739
2,2980597702,1.80267700,3024390,1453733
1,2980598709,4.60017200,1975758803,1453740
2,2980599718,1.80267700,3024390,1453734
1,2980600725,4.59853000,1975053658,1453741
2,2980601734,1.80165200,3022670,1453735
1,2980602741,4.59783100,1974753242,1453742
2,2980603750,1.80446500,3027390,1453736
1,2980604757,4.59894500,1975231919,1453743
2,2980605766,1.80417900,3026910,1453737
1,2980606773,4.59884600,1975189081,1453744
2,2980607782,1.80178900,3022900,1453738
1,2980608789,4.59884600,1975189081,1453745
2,2980609798,1.80178900,3022900,1453739
3,2982804573,0.49964300,0,2568664
4,2982804573,0.10254200,0,2568664
1,2980610805,4.59914400,1975317167,1453746
2,2980611814,1.80221800,3023620,1453740
1,2980612821,4.59964200,1975531434,1453747
2,2980613830,1.80494200,3028190,1453741
1,2980614837,4.59816500,1974896680,1453748
2,2980615846,1.80325500,3025360,1453742
1,2980616853,4.59740700,1974571105,1453749
2,2980617862,1.80680800,3031320,1453743
1,2980618863,4.59814500,1974887976,1453750
2,2980619872,1.80680800,3031320,1453744
1,2980620879,4.59814500,1974887976,1453751
2,2980621888,1.80501300,3028310,1453745
1,2980622895,4.59785900,1974765297,1453752
2,2980623904,1.80664100,3031040,1453746
1,2980624911,4.59775500,1974720474,1453753
2,2980625920,1.80128200,3022050,1453747
1,2980626927,4.59805700,1974850531,1453754
2,2980627936,1.80400000,3026610,1453748
1,2980628943,4.59661400,1974230925,1453755
2,2980629952,1.80400000,3026610,1453749
1,2980630959,4.59661400,1974230925,1453756
2,2980631968,1.80593100,3029850,1453750
1,2980632975,4.59557100,1973782607,1453757
2,2980633984,1.80559800,3029290,1453751
1,2980634991,4.59625100,1974074815,1453758
2,2980636000,1.80498400,3028260,1453752
1,2980637007,4.59643900,1974155671,1453759
2,2980638016,1.80702800,3031690,1453753
1,2980639023,4.59643500,1974153909,1453760
2,2980640032,1.80739200,3032300,1453754
1,2980641039,4.59643500,1974153909,1453761
2,2980642048,1.80739200,3032300,1453755
1,2980643055,4.59722100,1974491212,1453762
2,2980644064,1.80568700,3029440,1453756
1,2980645071,4.59607000,1973997018,1453763
2,2980646080,1.80522800,3028670,1453757
1,2980647087,4.59499400,1973534889,1453764
2,2980648096,1.80732000,3032180,1453758
1,2980649103,4.59570200,1973838828,1453765
2,2980650112,1.80645600,3030730,1453759
1,2980651119,4.59570200,1973838828,1453766
2,2980652128,1.80645600,3030730,1453760
1,2980653135,4.59616000,1974035573,1453767
2,2980654144,1.80421500,3026970,1453761
1,2980655151,4.59607200,1973997695,1453768
2,2980656160,1.80436400,3027220,1453762
1,2980657167,4.59698400,1974389819,1453769
2,2980658176,1.80467400,3027740,1453763
1,2980659183,4.59595100,1973945915,1453770
2,2980660192,1.80719500,3031970,1453764
1,2980661199,4.59480100,1973452095,1453771
2,2980662208,1.80719500,3031970,1453765
1,2980663215,4.59480100,1973452095,1453772
2,2980664224,1.80790400,3033160,1453766
1,2980665231,4.59541300,1973714822,1453773
2,2980666240,1.80600300,3029970,1453767
1,2980667240,4.59597600,1973956776,1453774
2,2980668256,1.80392900,3026490,1453768
1,2980669256,4.59562700,1973806845,1453775
2,2980670272,1.80649200,3030790,1453769
1,2980671272,4.59651200,1974187047,1453776
2,2980672282,1.80649200,3030790,1453770
1,2980673289,4.59651200,1974187047,1453777
2,2980674298,1.80713500,3031870,1453771
1,2980675305,4.59571500,1973844418,1453778
2,2980676313,1.80606800,3030080,1453772
1,2980677320,4.59433000,1973249517,1453779
2,2980678330,1.80354700,3025850,1453773
1,2980679340,4.59459500,1973363636,1453780
2,2980680349,1.80406000,3026710,1453774
1,2980681356,4.59534600,1973685966,1453781
2,2980682365,1.80625900,3030400,1453775
1,2980683372,4.59534600,1973685966,1453782
2,2980684381,1.80625900,3030400,1453776
1,2980685388,4.59491400,1973500294,1453783
2,2980686397,1.80524600,3028700,1453777
1,2980687397,4.59571800,1973845758,1453784
2,2980688413,1.80256400,3024200,1453778
1,2980689413,4.59521500,1973629879,1453785
2,2980690429,1.80750500,3032490,1453779
1,2980691429,4.59375900,1973004539,1453786
2,2980692445,1.80386300,3026380,1453780
1,2980693445,4.59375900,1973004539,1453787
2,2980694454,1.80386300,3026380,1453781
1,2980695461,4.59397500,1973097222,1453788
2,2980696470,1.80161000,3022600,1453782
1,2980697477,4.59485000,1973472909,1453789
2,2980698486,1.80280800,3024610,1453783
1,2980699493,4.59422000,1973202562,1453790
2,2980700502,1.80550200,3029130,1453784
1,2980701509,4.59482700,1973463122,1453791
2,2980702518,1.80736200,3032250,1453785
1,2980703525,4.59482700,1973463122,1453792
2,2980704534,1.80736200,3032250,1453786
1,2980705541,4.59464000,1973382604,1453793
2,2980706550,1.80835700,3033920,1453787
1,2980707557,4.59325400,1972787367,1453794
2,2980708566,1.80691500,3031500,1453788
1,2980709573,4.59312300,1972731261,1453795
2,2980710582,1.80655700,3030900,1453789
1,2980711589,4.59404500,1973127165,1453796
2,2980712598,1.80535300,3028880,1453790
1,2980713605,4.59347300,1972881697,1453797
2,2980714614,1.80535300,3028880,1453791
3,2982908814,0.46656100,0,2568665
4,2982908814,0.09587300,0,2568665
1,2980715621,4.59347300,1972881697,1453798
2,2980716630,1.80626500,3030410,1453792
1,2980717637,4.59407400,1973139609,1453799
2,2980718646,1.80485800,3028050,1453793
1,2980719653,4.59400800,1973111458,1453800
2,2980720662,1.81007400,3036800,1453794
1,2980721669,4.59259000,1972502434,1453801
2,2980722678,1.80919800,3035330,1453795
1,2980723685,4.59245300,1972443258,1453802
2,2980724694,1.80919800,3035330,1453796
1,2980725701,4.59245300,1972443258,1453803
2,2980726710,1.80864900,3034410,1453797
1,2980727717,4.59361500,1972942521,1453804
2,2980728726,1.80699800,3031640,1453798
1,2980729733,4.59320900,1972768222,1453805
2,2980730742,1.80550200,3029130,1453799
1,2980731749,4.59394300,1973083339,1453806
2,2980732758,1.81109300,3038510,1453800
1,2980733765,4.59428100,1973228568,1453807
2,2980734774,1.80952600,3035880,1453801
1,2980735781,4.59428100,1973228568,1453808
2,2980736790,1.80952600,3035880,1453802
1,2980737791,4.59279300,1972589251,1453809
2,2980738800,1.80969200,3036160,1453803
1,2980739807,4.59242000,1972429350,1453810
2,2980740816,1.80878000,3034630,1453804
1,2980741823,4.59348900,1972888294,1453811
2,2980742832,1.81011000,3036860,1453805
1,2980743839,4.59293500,1972650672,1453812
