host_timestamp_s,monotonic_s,kind,detail
1783536544.736149,703197.109000,session,start console_20260708_144904
1783536579.275505,703231.656000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783536581.269895,703233.656000,disarm,disarm
1783536581.339226,703233.718000,disarm,disarm
1783536581.401047,703233.781000,disarm,disarm
1783536581.458401,703233.843000,disarm,disarm
1783536581.524376,703233.906000,disarm,disarm
1783536581.584846,703233.968000,disarm,disarm
1783536581.648691,703234.031000,disarm,disarm
1783536581.709952,703234.093000,disarm,disarm
1783536581.772508,703234.156000,disarm,disarm
1783536581.834058,703234.218000,disarm,disarm
1783536581.895943,703234.281000,disarm,disarm
1783536581.973069,703234.359000,disarm,disarm
1783536582.049877,703234.437000,disarm,disarm
1783536582.098520,703234.484000,disarm,disarm
1783536582.159730,703234.546000,disarm,disarm
1783536582.237680,703234.625000,disarm,disarm
1783536582.298956,703234.671000,disarm,disarm
1783536582.355805,703234.734000,disarm,disarm
1783536582.429590,703234.812000,disarm,disarm
1783536582.501331,703234.875000,disarm,disarm
1783536582.562080,703234.937000,disarm,disarm
1783536582.626082,703235.000000,disarm,disarm
1783536582.687219,703235.062000,disarm,disarm
1783536582.750353,703235.125000,disarm,disarm
1783536582.812355,703235.187000,disarm,disarm
1783536582.867975,703235.250000,disarm,disarm
1783536582.935247,703235.312000,disarm,disarm
1783536582.989212,703235.375000,disarm,disarm
1783536583.055223,703235.437000,disarm,disarm
1783536583.115615,703235.500000,disarm,disarm
1783536583.183921,703235.562000,disarm,disarm
1783536583.246223,703235.625000,disarm,disarm
1783536583.308941,703235.687000,disarm,disarm
1783536583.370004,703235.750000,disarm,disarm
1783536583.430341,703235.812000,disarm,disarm
1783536583.490069,703235.875000,disarm,disarm
1783536583.557210,703235.937000,disarm,disarm
1783536586.793289,703239.171000,error,send failed 'disarm': Write timeout
1783536586.802052,703239.187000,disarm,disarm
1783536586.868126,703239.250000,disarm,disarm
1783536586.929235,703239.312000,disarm,disarm
1783536586.993397,703239.375000,disarm,disarm
1783536587.054925,703239.437000,disarm,disarm
1783536587.115458,703239.500000,disarm,disarm
1783536587.177595,703239.562000,disarm,disarm
1783536587.238064,703239.625000,disarm,disarm
1783536587.301521,703239.687000,disarm,disarm
1783536587.363808,703239.750000,disarm,disarm
1783536587.441530,703239.828000,disarm,disarm
1783536587.503970,703239.890000,disarm,disarm
1783536587.566009,703239.953000,disarm,disarm
1783536587.615913,703240.000000,disarm,disarm
1783536587.686547,703240.062000,disarm,disarm
1783536587.743485,703240.125000,disarm,disarm
1783536587.802920,703240.187000,disarm,disarm
1783536587.888880,703240.265000,disarm,disarm
1783536587.931301,703240.312000,disarm,disarm
1783536587.994196,703240.375000,disarm,disarm
1783536588.070306,703240.453000,disarm,disarm
1783536588.123810,703240.500000,disarm,disarm
1783536588.184904,703240.562000,disarm,disarm
1783536588.249508,703240.625000,disarm,disarm
1783536588.310485,703240.687000,disarm,disarm
1783536588.371888,703240.750000,disarm,disarm
1783536588.433535,703240.812000,disarm,disarm
1783536588.495168,703240.875000,disarm,disarm
1783536588.557167,703240.937000,disarm,disarm
1783536588.619444,703241.000000,disarm,disarm
1783536588.681076,703241.062000,disarm,disarm
1783536588.743219,703241.125000,disarm,disarm
1783536588.801826,703241.187000,disarm,disarm
1783536588.865741,703241.250000,disarm,disarm
1783536588.928264,703241.312000,disarm,disarm
1783536588.990044,703241.375000,disarm,disarm
1783536589.052167,703241.437000,disarm,disarm
1783536589.114576,703241.500000,disarm,disarm
1783536589.190586,703241.578000,disarm,disarm
1783536589.253561,703241.640000,disarm,disarm
1783536589.315964,703241.703000,disarm,disarm
1783536589.378051,703241.765000,disarm,disarm
1783536589.439505,703241.812000,disarm,disarm
1783536589.501597,703241.875000,disarm,disarm
1783536589.563714,703241.937000,disarm,disarm
1783536589.624826,703242.000000,disarm,disarm
1783536589.685503,703242.062000,disarm,disarm
1783536589.748483,703242.125000,disarm,disarm
1783536589.810261,703242.187000,disarm,disarm
1783536589.872129,703242.250000,disarm,disarm
1783536589.934982,703242.312000,disarm,disarm
1783536589.948343,703242.328000,reconnect,H7 restart requested
1783536590.991268,703243.375000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783536592.999087,703245.375000,disarm,disarm
1783536593.061731,703245.437000,disarm,disarm
1783536593.123724,703245.500000,disarm,disarm
1783536593.184605,703245.562000,disarm,disarm
1783536593.247799,703245.625000,disarm,disarm
1783536593.309839,703245.687000,disarm,disarm
1783536593.370523,703245.750000,disarm,disarm
1783536593.432756,703245.812000,disarm,disarm
1783536593.494546,703245.875000,disarm,disarm
1783536593.557338,703245.937000,disarm,disarm
1783536593.619599,703246.000000,disarm,disarm
1783536593.681965,703246.062000,disarm,disarm
1783536593.743891,703246.125000,disarm,disarm
1783536593.805836,703246.187000,disarm,disarm
1783536593.868566,703246.250000,disarm,disarm
1783536593.929907,703246.312000,disarm,disarm
1783536593.991184,703246.375000,disarm,disarm
1783536594.053201,703246.437000,disarm,disarm
1783536594.114736,703246.500000,disarm,disarm
1783536594.177231,703246.562000,disarm,disarm
1783536594.238530,703246.625000,disarm,disarm
1783536594.301920,703246.687000,disarm,disarm
1783536594.365277,703246.750000,disarm,disarm
1783536594.426924,703246.812000,disarm,disarm
1783536594.489393,703246.875000,disarm,disarm
1783536594.551095,703246.937000,disarm,disarm
1783536594.621636,703247.000000,disarm,disarm
1783536594.702784,703247.078000,disarm,disarm
1783536594.772847,703247.156000,disarm,disarm
1783536594.822138,703247.203000,disarm,disarm
1783536594.882631,703247.265000,disarm,disarm
1783536594.953149,703247.328000,disarm,disarm
1783536595.010777,703247.390000,disarm,disarm
1783536595.076078,703247.453000,disarm,disarm
1783536595.131969,703247.515000,disarm,disarm
1783536595.200323,703247.578000,disarm,disarm
1783536595.264268,703247.640000,disarm,disarm
1783536595.326305,703247.703000,disarm,disarm
1783536595.388183,703247.765000,disarm,disarm
1783536595.446440,703247.828000,disarm,disarm
1783536595.512369,703247.890000,disarm,disarm
1783536595.574166,703247.953000,disarm,disarm
1783536595.632972,703248.015000,disarm,disarm
1783536595.719901,703248.093000,disarm,disarm
1783536595.760808,703248.140000,disarm,disarm
1783536595.823529,703248.203000,disarm,disarm
1783536595.887743,703248.265000,disarm,disarm
1783536602.945113,703255.328000,reconnect,camera reconfigured
1783536624.750027,703277.125000,disarm,disarm
1783536625.141874,703277.515000,session,end complete
