t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
0.85999918,-5014.6065,0.0022110911,0.603933,0.136247,4.332631,0.082284059,40.000039
0.86999917,-5014.6065,0.0010054108,0.603933,0.136247,4.332631,0.082284059,40.000039
0.87999916,-5014.6065,0.0010618145,0.603933,0.136247,4.332631,0.082284059,40.000039
0.88999915,-5014.6065,0.00057929971,0.603933,0.136247,4.332631,0.082284059,40.000039
0.89999914,-5014.6065,0.001671406,0.603933,0.136247,4.332631,0.082284059,40.000039
0.90999913,-5014.6065,0.0021917072,0.603933,0.136247,4.332631,0.082284059,40.000039
0.91999912,-5014.6065,0.0016312431,0.603933,0.136247,4.332631,0.082284059,40.000039
0.92999911,-5014.6065,0.0011841426,0.603933,0.136247,4.332631,0.082284059,40.000039
0.9399991,-5014.6065,0.0011525491,0.603933,0.136247,4.332631,0.082284059,40.000039
0.94999909,-5014.6065,0.0016496273,0.603933,0.136247,4.332631,0.082284059,40.000039
0.95999908,-5014.6065,0.0016878,0.603933,0.136247,4.332631,0.082284059,40.000039
0.96999907,-5014.6065,0.0010473154,0.603933,0.136247,4.332631,0.082284059,40.000039
0.97999907,-5014.6065,0.0014639467,0.603933,0.136247,4.332631,0.082284059,40.000039
0.98999906,-5014.6065,0.0010133967,0.603933,0.136247,4.332631,0.082284059,40.000039
0.99999905,-5014.6065,0.001513959,0.603933,0.136247,4.332631,0.082284059,40.000039
1.009999,-5014.6065,0.00073906077,0.603933,0.136247,4.332631,0.082284059,40.000039
1.019999,-5014.6065,0.0007575108,0.603933,0.136247,4.332631,0.082284059,40.000039
1.029999,-5014.6065,0.0014022176,0.603933,0.136247,4.332631,0.082284059,40.000039
1.039999,-5014.6065,0.0012054606,0.603933,0.136247,4.332631,0.082284059,40.000039
1.049999,-5014.6065,0.0011424073,0.603933,0.136247,4.332631,0.082284059,40.000039
1.059999,-5014.6065,0.0018050021,0.603933,0.136247,4.332631,0.082284059,40.000039
1.069999,-5014.6065,0.00087132547,0.603933,0.136247,4.332631,0.082284059,40.000039
1.079999,-5014.6065,0.00099134967,0.603933,0.136247,4.332631,0.082284059,40.000039
1.089999,-5014.6065,0.0013570212,0.603933,0.136247,4.332631,0.082284059,40.000039
1.099999,-5014.6065,0.00070714105,0.603933,0.136247,4.332631,0.082284059,40.000039
1.1099989,-5014.6065,0.0011483852,0.603933,0.136247,4.332631,0.082284059,40.000039
