pass_index,sweep_index,direction,displacement_mm,stage_actual_mm,expected_force_mN,timestamp_us,voltage_V,raw_code,adc_source
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20862000,0.00094300,404863,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20864000,0.00094300,404863,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20866000,0.00094200,404583,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20868000,0.00094300,405216,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20870000,0.00094300,404991,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20872000,0.00094300,404991,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20874000,0.00094200,404669,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20876000,0.00094200,404603,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20878000,0.00094200,404479,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20880000,0.00094100,404081,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20882000,0.00094200,404545,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20884000,0.00094200,404545,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20886000,0.00094400,405359,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20888000,0.00094400,405255,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20890000,0.00094200,404744,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20892000,0.00094300,404933,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20894000,0.00094300,404933,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20896000,0.00094300,405072,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20898000,0.00094200,404682,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20900000,0.00094300,404802,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20902000,0.00094100,404236,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20904000,0.00094100,404236,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20906000,0.00094200,404539,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20908000,0.00094200,404626,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20910000,0.00094300,405027,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20912000,0.00094400,405235,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20914000,0.00094400,405235,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20916000,0.00094400,405466,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20918000,0.00094300,404916,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20920000,0.00094200,404386,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20922000,0.00094000,403880,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20924000,0.00094100,404347,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20926000,0.00094100,404347,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20928000,0.00094200,404709,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20930000,0.00094400,405364,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20932000,0.00094300,405010,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20934000,0.00094300,405010,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20936000,0.00094200,404629,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20938000,0.00094200,404666,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20940000,0.00094500,405690,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20942000,0.00094200,404387,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20944000,0.00094200,404476,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20946000,0.00094200,404476,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20948000,0.00094200,404471,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20950000,0.00094200,404751,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20952000,0.00094100,404119,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20954000,0.00094200,404502,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20956000,0.00094200,404502,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20958000,0.00094100,404163,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20960000,0.00094200,404727,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20962000,0.00094300,405044,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20964000,0.00094400,405308,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20966000,0.00094400,405308,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20968000,0.00094400,405423,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20970000,0.00094300,405018,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20972000,0.00094200,404637,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20974000,0.00094300,404942,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20976000,0.00094300,404867,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20978000,0.00094300,404867,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20980000,0.00094200,404696,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20982000,0.00094400,405559,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20984000,0.00094400,405391,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20986000,0.00094400,405391,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20988000,0.00094300,404811,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20990000,0.00094300,405096,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20992000,0.00094300,404947,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20994000,0.00094200,404512,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20996000,0.00094100,404310,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,20998000,0.00094100,404310,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21000000,0.00094100,404276,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21002000,0.00094200,404574,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21004000,0.00094200,404609,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21006000,0.00094200,404647,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21008000,0.00094200,404647,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21010000,0.00094100,404307,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21012000,0.00094300,405157,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21014000,0.00094400,405582,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21016000,0.00094200,404508,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21018000,0.00094100,404138,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21020000,0.00094100,404138,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21022000,0.00094200,404643,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21024000,0.00094200,404633,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21026000,0.00094100,404016,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21028000,0.00094100,404016,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21030000,0.00094200,404566,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21032000,0.00094200,404520,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21034000,0.00094300,405005,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21036000,0.00094500,405908,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21038000,0.00094400,405359,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21040000,0.00094400,405359,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21042000,0.00094400,405264,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21044000,0.00094300,405108,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21046000,0.00094200,404695,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21048000,0.00094200,404695,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21050000,0.00094400,405275,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21052000,0.00094200,404753,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21054000,0.00094100,404114,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21056000,0.00094200,404430,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21058000,0.00094200,404693,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21060000,0.00094200,404693,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21062000,0.00094300,404805,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21064000,0.00094200,404375,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21066000,0.00094200,404759,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21068000,0.00094200,404542,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21070000,0.00094200,404542,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21072000,0.00094300,404858,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21074000,0.00094200,404701,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21076000,0.00094400,405369,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21078000,0.00094300,404921,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21080000,0.00094100,404185,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21082000,0.00094100,404185,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21084000,0.00094300,405181,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21086000,0.00094400,405521,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21088000,0.00094400,405306,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21090000,0.00094400,405306,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21092000,0.00094300,405153,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21094000,0.00094200,404714,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21096000,0.00094100,404078,1
-1,-1,baseline_pre,0.000000,9.999960,0.0000,21098000,0.00094200,404763,1
