host_timestamp_s,monotonic_s,position_mm
1784142440.791962,52319.937000,79.999979
1784142440.813015,52319.953000,79.999979
1784142440.833228,52319.984000,79.999979
1784142440.854094,52320.000000,79.999979
1784142440.874526,52320.015000,79.999979
1784142440.894603,52320.046000,79.999979
1784142440.916598,52320.062000,79.999979
1784142440.937034,52320.078000,79.999979
1784142440.957436,52320.109000,79.999979
1784142440.979042,52320.125000,79.999979
1784142440.999472,52320.140000,79.999979
1784142441.019604,52320.171000,79.999979
1784142441.042069,52320.187000,79.999979
1784142441.062166,52320.203000,79.999979
1784142441.082674,52320.234000,79.999979
1784142441.103176,52320.250000,79.999979
1784142441.123348,52320.265000,79.999979
1784142441.143784,52320.296000,79.999979
1784142441.164241,52320.312000,79.999979
1784142441.184873,52320.328000,79.999979
1784142441.204994,52320.359000,79.999979
1784142441.227529,52320.375000,79.999979
1784142441.248231,52320.390000,79.999979
1784142441.268328,52320.421000,79.999979
1784142441.288605,52320.437000,79.999979
1784142441.308854,52320.453000,79.999979
1784142441.329380,52320.484000,79.999979
1784142441.352489,52320.500000,79.999979
1784142441.373783,52320.515000,79.999979
1784142441.393931,52320.546000,79.999979
1784142441.415019,52320.562000,79.999979
1784142441.435316,52320.578000,79.999979
1784142441.455480,52320.609000,79.999979
1784142441.476996,52320.625000,79.999979
1784142441.497779,52320.640000,79.999979
1784142441.518039,52320.671000,79.999979
1784142441.543159,52320.687000,79.999979
1784142441.563759,52320.718000,79.999979
1784142441.584788,52320.734000,79.999979
1784142441.605361,52320.750000,79.999979
1784142441.625674,52320.765000,79.999979
1784142441.646176,52320.796000,79.999979
1784142441.666551,52320.812000,79.999979
1784142441.686777,52320.828000,79.999979
1784142441.707248,52320.859000,79.999979
1784142441.733713,52320.875000,79.999979
1784142441.755105,52320.906000,79.999979
1784142441.775283,52320.921000,79.999979
1784142441.798441,52320.953000,79.999979
1784142441.818839,52320.968000,79.999979
1784142441.839816,52320.984000,79.999979
1784142441.860443,52321.015000,79.999979
1784142441.880672,52321.031000,79.999979
1784142441.900808,52321.046000,79.999979
1784142441.921097,52321.062000,79.999979
1784142441.941338,52321.093000,79.999979
1784142441.961573,52321.109000,79.999979
1784142441.981919,52321.125000,79.999979
1784142442.002441,52321.156000,79.999979
1784142442.023029,52321.171000,79.999979
1784142442.043489,52321.187000,79.999979
1784142442.064054,52321.218000,79.999979
1784142442.084430,52321.234000,79.999979
1784142442.107094,52321.250000,79.999979
1784142442.127389,52321.281000,79.999979
1784142442.147566,52321.296000,79.999979
1784142442.167926,52321.312000,79.999979
1784142442.188120,52321.328000,79.999979
1784142442.208334,52321.359000,79.999979
1784142442.228642,52321.375000,79.999979
1784142442.258713,52321.406000,79.999979
1784142442.278908,52321.421000,79.999979
1784142442.299609,52321.453000,79.999979
1784142442.320318,52321.468000,79.999979
1784142442.340524,52321.484000,79.999979
1784142442.361651,52321.515000,79.999979
1784142442.382253,52321.531000,79.999979
1784142442.402783,52321.546000,79.999979
1784142442.423772,52321.578000,79.999979
1784142442.443965,52321.593000,79.999979
1784142442.464312,52321.609000,79.999979
1784142442.489614,52321.640000,79.999979
1784142442.510137,52321.656000,79.999979
1784142442.530611,52321.671000,79.999979
1784142442.555310,52321.703000,79.999979
1784142442.576018,52321.718000,79.999979
1784142442.596428,52321.750000,79.999979
1784142442.621425,52321.765000,79.999979
1784142442.641916,52321.796000,79.999979
1784142442.662419,52321.812000,79.999979
1784142442.682891,52321.828000,79.999979
1784142442.703135,52321.843000,79.999979
1784142442.723206,52321.875000,79.999979
1784142442.743529,52321.890000,79.999979
1784142442.763592,52321.906000,79.999979
1784142442.783834,52321.937000,79.999979
1784142442.804126,52321.953000,79.999979
1784142442.824311,52321.968000,79.999979
1784142442.844701,52321.984000,79.999979
1784142442.864779,52322.015000,79.999979
1784142442.885012,52322.031000,79.999979
1784142442.905272,52322.046000,79.999979
1784142442.928996,52322.078000,79.999979
1784142442.949565,52322.093000,79.999979
1784142442.970023,52322.125000,79.999979
1784142442.991144,52322.140000,79.999979
1784142443.011630,52322.156000,79.999979
1784142443.032044,52322.171000,79.999979
1784142443.052361,52322.203000,79.999979
1784142443.073562,52322.218000,79.999979
1784142443.093733,52322.234000,79.999979
1784142443.114047,52322.265000,79.999979
1784142443.137156,52322.281000,79.999979
1784142443.157336,52322.312000,79.999979
1784142443.177559,52322.328000,79.999979
1784142443.199589,52322.343000,79.999979
1784142443.222076,52322.375000,79.999979
1784142443.242840,52322.390000,79.999979
1784142443.263205,52322.406000,79.999979
1784142443.283712,52322.437000,79.999979
1784142443.303813,52322.453000,79.999979
1784142443.324411,52322.468000,79.999979
1784142443.345157,52322.500000,79.999979
1784142443.365478,52322.515000,79.999979
1784142443.388757,52322.531000,79.999979
1784142443.409115,52322.562000,79.999979
1784142443.429531,52322.578000,79.999979
1784142443.451015,52322.593000,79.999979
1784142443.472190,52322.625000,79.999979
1784142443.492467,52322.640000,79.999979
1784142443.515857,52322.656000,79.999979
1784142443.536693,52322.687000,79.999979
1784142443.556746,52322.703000,79.999979
1784142443.578253,52322.718000,79.999979
1784142443.604741,52322.750000,79.999979
1784142443.626646,52322.781000,79.999979
1784142443.646798,52322.796000,79.999979
1784142443.667118,52322.812000,79.999979
1784142443.687733,52322.828000,79.999979
1784142443.711673,52322.859000,79.999979
1784142443.732354,52322.875000,79.999979
1784142443.753581,52322.906000,79.999979
1784142443.774488,52322.921000,79.999979
1784142443.795007,52322.937000,79.999979
1784142443.818175,52322.968000,79.999979
1784142443.838933,52322.984000,79.999979
1784142443.859465,52323.000000,79.999979
1784142443.881289,52323.031000,79.999979
1784142443.902187,52323.046000,79.999979
1784142443.922636,52323.062000,79.999979
1784142443.946038,52323.093000,79.999979
1784142443.966530,52323.109000,79.999979
1784142443.987046,52323.140000,79.999979
1784142444.012080,52323.156000,79.999979
1784142444.032546,52323.187000,79.999979
1784142444.054420,52323.203000,79.999979
1784142444.075732,52323.218000,79.999979
1784142444.096247,52323.250000,79.999979
1784142444.117219,52323.265000,79.999979
1784142444.141646,52323.296000,79.999979
1784142444.161847,52323.312000,79.999979
1784142444.181953,52323.328000,79.999979
1784142444.203264,52323.343000,79.999979
1784142444.223514,52323.375000,79.999979
1784142444.243941,52323.390000,79.999979
1784142444.264323,52323.406000,79.999979
1784142444.287328,52323.437000,79.999979
1784142444.307711,52323.453000,79.999979
1784142444.327770,52323.468000,79.999979
1784142444.348444,52323.500000,79.999979
1784142444.368789,52323.515000,79.999979
1784142444.389081,52323.531000,79.999979
1784142444.409627,52323.562000,79.999979
1784142444.430266,52323.578000,79.999979
1784142444.462292,52323.609000,79.999979
1784142444.482546,52323.625000,79.999979
1784142444.502757,52323.656000,79.999979
1784142444.522935,52323.671000,79.999979
1784142444.543550,52323.687000,79.999979
1784142444.563874,52323.718000,79.999979
1784142444.584086,52323.734000,79.999979
1784142444.604821,52323.750000,79.999979
1784142444.625770,52323.765000,79.999979
1784142444.646171,52323.796000,79.999979
1784142444.666557,52323.812000,79.999979
1784142444.687394,52323.828000,79.999979
1784142444.707722,52323.859000,79.999979
1784142444.727875,52323.875000,79.999979
1784142444.749020,52323.890000,79.999979
1784142444.770551,52323.921000,79.999979
1784142444.791047,52323.937000,79.999979
1784142444.811503,52323.953000,79.999979
1784142444.831691,52323.984000,79.999979
1784142444.852824,52324.000000,79.999979
1784142444.873683,52324.015000,79.999979
1784142444.894177,52324.046000,79.999979
1784142444.915427,52324.062000,79.999979
1784142444.936079,52324.078000,79.999979
1784142444.956926,52324.109000,79.999979
1784142444.980973,52324.125000,79.999979
1784142445.001339,52324.156000,79.999979
1784142445.021764,52324.171000,79.999979
1784142445.043285,52324.187000,79.999979
1784142445.063730,52324.218000,79.999979
1784142445.084033,52324.234000,79.999979
1784142445.104750,52324.250000,79.999979
1784142445.124903,52324.265000,79.999979
1784142445.145060,52324.296000,79.999979
1784142445.165449,52324.312000,79.999979
1784142445.185758,52324.328000,79.999979
1784142445.206990,52324.359000,79.999979
1784142445.227602,52324.375000,79.999979
1784142445.247963,52324.390000,79.999979
1784142445.269885,52324.421000,79.999979
1784142445.291102,52324.437000,79.999979
1784142445.311265,52324.453000,79.999979
1784142445.332268,52324.484000,79.999979
1784142445.352699,52324.500000,79.999979
1784142445.373110,52324.515000,79.999979
1784142445.393156,52324.546000,79.999979
1784142445.413696,52324.562000,79.999979
1784142445.434008,52324.578000,79.999979
1784142445.454393,52324.609000,79.999979
1784142445.474883,52324.625000,79.999979
1784142445.495376,52324.640000,79.999979
1784142445.516251,52324.656000,79.999979
1784142445.536972,52324.687000,79.999979
1784142445.557071,52324.703000,79.999979
1784142445.599784,52324.750000,79.999979
1784142445.620558,52324.765000,79.999979
1784142445.640786,52324.781000,79.999979
1784142445.660837,52324.812000,79.999979
1784142445.686527,52324.828000,79.999979
1784142445.708290,52324.859000,79.999979
1784142445.730811,52324.875000,79.999979
1784142445.751418,52324.906000,79.999979
1784142445.771669,52324.921000,79.999979
1784142445.791926,52324.937000,79.999979
1784142445.812119,52324.953000,79.999979
1784142445.832552,52324.984000,79.999979
1784142445.852962,52325.000000,79.999979
1784142445.873352,52325.015000,79.999979
1784142445.893446,52325.046000,79.999979
1784142445.913704,52325.062000,79.999979
1784142445.934300,52325.078000,79.999979
1784142445.954714,52325.109000,79.999979
1784142445.975211,52325.125000,79.999979
1784142445.995816,52325.140000,79.999979
1784142446.016236,52325.156000,79.999979
1784142446.036334,52325.187000,79.999979
1784142446.056721,52325.203000,79.999979
1784142446.077096,52325.218000,79.999979
1784142446.097471,52325.250000,79.999979
1784142446.117708,52325.265000,79.999979
1784142446.137908,52325.281000,79.999979
1784142446.160482,52325.312000,79.999979
1784142446.181224,52325.328000,79.999979
1784142446.201751,52325.343000,79.999979
1784142446.222985,52325.375000,79.999979
1784142446.243739,52325.390000,79.999979
1784142446.264230,52325.406000,79.999979
1784142446.284320,52325.437000,79.999979
1784142446.304993,52325.453000,79.999979
1784142446.325538,52325.468000,79.999979
1784142446.345985,52325.500000,79.999979
1784142446.366362,52325.515000,79.999979
1784142446.386468,52325.531000,79.999979
1784142446.407021,52325.546000,79.999979
1784142446.427858,52325.578000,79.999979
1784142446.450075,52325.593000,79.999979
1784142446.472569,52325.625000,79.999979
1784142446.496475,52325.640000,79.999979
1784142446.517145,52325.671000,79.999979
1784142446.540808,52325.687000,79.999979
1784142446.561378,52325.703000,79.999979
1784142446.581928,52325.734000,79.999979
1784142446.602063,52325.750000,79.999979
1784142446.623440,52325.765000,79.999979
1784142446.644015,52325.796000,79.999979
1784142446.664246,52325.812000,79.999979
1784142446.684824,52325.828000,79.999979
1784142446.705263,52325.859000,79.999979
1784142446.725744,52325.875000,79.999979
1784142446.746000,52325.890000,79.999979
1784142446.766127,52325.906000,79.999979
1784142446.786544,52325.937000,79.999979
1784142446.806620,52325.953000,79.999979
1784142446.826963,52325.968000,79.999979
1784142446.847291,52326.000000,79.999979
1784142446.868018,52326.015000,79.999979
1784142446.889299,52326.031000,79.999979
1784142446.930786,52326.078000,79.999979
1784142446.953992,52326.093000,79.999979
1784142446.974650,52326.125000,79.999979
1784142446.995016,52326.140000,79.999979
1784142447.015108,52326.156000,79.999979
1784142447.037277,52326.187000,79.999979
1784142447.057410,52326.203000,79.999979
1784142447.077760,52326.218000,79.999979
1784142447.098119,52326.250000,79.999979
1784142447.118543,52326.265000,79.999979
1784142447.138961,52326.281000,79.999979
1784142447.159455,52326.312000,79.999979
1784142447.183374,52326.328000,79.999979
1784142447.203605,52326.343000,79.999979
1784142447.224136,52326.375000,79.999979
1784142447.244568,52326.390000,79.999979
1784142447.264977,52326.406000,79.999979
1784142447.285070,52326.437000,79.999979
1784142447.305634,52326.453000,79.999979
1784142447.325862,52326.468000,79.999979
1784142447.346566,52326.500000,79.999979
1784142447.366931,52326.515000,79.999979
1784142447.387456,52326.531000,79.999979
1784142447.407964,52326.562000,79.999979
1784142447.430017,52326.578000,79.999979
1784142447.450387,52326.593000,79.999979
1784142447.470573,52326.625000,79.999979
1784142447.492624,52326.640000,79.999979
1784142447.513612,52326.656000,79.999979
1784142447.534085,52326.687000,79.999979
1784142447.554450,52326.703000,79.999979
1784142447.574584,52326.718000,79.999979
1784142447.595850,52326.750000,79.999979
1784142447.616020,52326.765000,79.999979
1784142447.636129,52326.781000,79.999979
1784142447.656626,52326.796000,79.999979
1784142447.676917,52326.828000,79.999979
1784142447.697355,52326.843000,79.999979
1784142447.717859,52326.859000,79.999979
1784142447.738149,52326.890000,79.999979
1784142447.758377,52326.906000,79.999979
1784142447.780038,52326.921000,79.999979
1784142447.804501,52326.953000,79.999979
1784142447.825190,52326.968000,79.999979
1784142447.845695,52327.000000,79.999979
1784142447.866232,52327.015000,79.999979
1784142447.886879,52327.031000,79.999979
1784142447.906991,52327.046000,79.999979
1784142447.928500,52327.078000,79.999979
1784142447.948611,52327.093000,79.999979
1784142447.969105,52327.109000,79.999979
1784142447.998225,52327.140000,79.999979
1784142448.019991,52327.171000,79.999979
1784142448.042856,52327.187000,79.999979
1784142448.064020,52327.218000,79.999979
1784142448.084475,52327.234000,79.999979
1784142448.104537,52327.250000,79.999979
1784142448.124716,52327.265000,79.999979
1784142448.145465,52327.296000,79.999979
1784142448.166073,52327.312000,79.999979
1784142448.186370,52327.328000,79.999979
1784142448.206835,52327.359000,79.999979
1784142448.230058,52327.375000,79.999979
1784142448.252223,52327.406000,79.999979
1784142448.272766,52327.421000,79.999979
1784142448.293289,52327.437000,79.999979
1784142448.313354,52327.453000,79.999979
1784142448.333890,52327.484000,79.999979
1784142448.354295,52327.500000,79.999979
1784142448.374976,52327.515000,79.999979
1784142448.395923,52327.546000,79.999979
1784142448.416403,52327.562000,79.999979
1784142448.437207,52327.578000,79.999979
1784142448.457916,52327.609000,79.999979
