host_timestamp_s,monotonic_s,fields_json
1784142457.613330,52336.765000,"{""t_ms"":29545,""hwm"":256,""cap"":256,""dropped"":1183,""dropped_total"":5581,""crc_err"":0,""crc_err_total"":0,""rate1"":135,""rate2"":135,""prod1"":137,""prod2"":135,""sma_state"":6,""m7_us"":28640714,""m4_us"":24985813,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":3108,""loop_us_max"":1450869,""loop_hz"":321,""cycle_log_ms"":1,""n_cycle"":4}"
1784142459.833488,52338.984000,"{""t_ms"":31493,""hwm"":256,""cap"":256,""dropped"":1181,""dropped_total"":6762,""crc_err"":0,""crc_err_total"":0,""rate1"":208,""rate2"":207,""prod1"":208,""prod2"":209,""sma_state"":6,""m7_us"":30657676,""m4_us"":27004726,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":103,""loop_us_max"":1449404,""loop_hz"":9708,""cycle_log_ms"":1,""n_cycle"":4}"
1784142465.951895,52345.093000,"{""t_ms"":32493,""hwm"":196,""cap"":256,""dropped"":0,""dropped_total"":6762,""crc_err"":0,""crc_err_total"":0,""rate1"":605,""rate2"":608,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":31692375,""m4_us"":29429263,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":67,""loop_us_max"":8557,""loop_hz"":14925,""cycle_log_ms"":1,""n_cycle"":4}"
1784142466.209888,52345.359000,"{""t_ms"":35563,""hwm"":256,""cap"":256,""dropped"":2826,""dropped_total"":9588,""crc_err"":0,""crc_err_total"":0,""rate1"":20,""rate2"":20,""prod1"":51,""prod2"":51,""sma_state"":6,""m7_us"":34871009,""m4_us"":29555675,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":1504,""loop_us_max"":3109550,""loop_hz"":664,""cycle_log_ms"":1,""n_cycle"":4}"
1784142469.436333,52348.578000,"{""t_ms"":36563,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":9588,""crc_err"":0,""crc_err_total"":0,""rate1"":606,""rate2"":606,""prod1"":512,""prod2"":511,""sma_state"":6,""m7_us"":35905701,""m4_us"":33642248,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":13373,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142470.158501,52349.312000,"{""t_ms"":39321,""hwm"":256,""cap"":256,""dropped"":2318,""dropped_total"":11906,""crc_err"":0,""crc_err_total"":0,""rate1"":45,""rate2"":45,""prod1"":91,""prod2"":92,""sma_state"":6,""m7_us"":38761672,""m4_us"":33896079,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3329,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142473.689343,52352.843000,"{""t_ms"":40321,""hwm"":238,""cap"":256,""dropped"":12,""dropped_total"":11918,""crc_err"":0,""crc_err_total"":0,""rate1"":632,""rate2"":632,""prod1"":506,""prod2"":506,""sma_state"":6,""m7_us"":39796978,""m4_us"":37533955,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":100,""loop_us_max"":2609094,""loop_hz"":10000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142474.551373,52353.703000,"{""t_ms"":43239,""hwm"":256,""cap"":256,""dropped"":2482,""dropped_total"":14400,""crc_err"":0,""crc_err_total"":0,""rate1"":53,""rate2"":53,""prod1"":86,""prod2"":86,""sma_state"":6,""m7_us"":42819047,""m4_us"":37850501,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":334,""loop_us_max"":2762538,""loop_hz"":2994,""cycle_log_ms"":1,""n_cycle"":4}"
1784142477.785283,52356.937000,"{""t_ms"":44239,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":14400,""crc_err"":0,""crc_err_total"":0,""rate1"":606,""rate2"":607,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":43853684,""m4_us"":41590620,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":12814,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142478.443955,52357.593000,"{""t_ms"":47191,""hwm"":256,""cap"":256,""dropped"":2555,""dropped_total"":16955,""crc_err"":0,""crc_err_total"":0,""rate1"":35,""rate2"":35,""prod1"":79,""prod2"":79,""sma_state"":6,""m7_us"":46910705,""m4_us"":41805033,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3319,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142481.807727,52360.953000,"{""t_ms"":48191,""hwm"":207,""cap"":256,""dropped"":12,""dropped_total"":16967,""crc_err"":0,""crc_err_total"":0,""rate1"":630,""rate2"":633,""prod1"":505,""prod2"":506,""sma_state"":6,""m7_us"":47945351,""m4_us"":45681827,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":107,""loop_us_max"":2848666,""loop_hz"":9345,""cycle_log_ms"":1,""n_cycle"":4}"
1784142485.109432,52364.250000,"{""t_ms"":49191,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":16967,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":48981373,""m4_us"":46717529,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3160,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784142488.174030,52367.328000,"{""t_ms"":50191,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":16967,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":50017217,""m4_us"":47753331,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3173,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784142491.765807,52370.906000,"{""t_ms"":51191,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":16967,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":51053032,""m4_us"":48789190,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":3368,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142495.106193,52374.250000,"{""t_ms"":52191,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":16967,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":52088690,""m4_us"":49825158,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3149,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784142495.297448,52374.437000,"{""t_ms"":57699,""hwm"":256,""cap"":256,""dropped"":5348,""dropped_total"":22315,""crc_err"":0,""crc_err_total"":0,""rate1"":9,""rate2"":9,""prod1"":26,""prod2"":26,""sma_state"":6,""m7_us"":57792973,""m4_us"":49926329,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":4878,""loop_us_max"":5656709,""loop_hz"":205,""cycle_log_ms"":1,""n_cycle"":4}"
1784142498.657558,52377.812000,"{""t_ms"":58699,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":22315,""crc_err"":0,""crc_err_total"":0,""rate1"":607,""rate2"":606,""prod1"":512,""prod2"":512,""sma_state"":6,""m7_us"":58828430,""m4_us"":56565189,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":28,""loop_us_max"":17513,""loop_hz"":35714,""cycle_log_ms"":1,""n_cycle"":4}"
1784142501.993609,52381.140000,"{""t_ms"":59699,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":22315,""crc_err"":0,""crc_err_total"":0,""rate1"":511,""rate2"":512,""prod1"":511,""prod2"":512,""sma_state"":6,""m7_us"":59863767,""m4_us"":57600035,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":27,""loop_us_max"":3508,""loop_hz"":37037,""cycle_log_ms"":1,""n_cycle"":4}"
1784142503.674088,52382.828000,"{""t_ms"":66034,""hwm"":256,""cap"":256,""dropped"":5689,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":47,""rate2"":47,""prod1"":62,""prod2"":63,""sma_state"":6,""m7_us"":66424226,""m4_us"":58213078,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":334,""loop_us_max"":5998804,""loop_hz"":2994,""cycle_log_ms"":1,""n_cycle"":4}"
1784142504.811997,52383.953000,"{""t_ms"":67034,""hwm"":198,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":605,""rate2"":607,""prod1"":512,""prod2"":511,""sma_state"":0,""m7_us"":67459574,""m4_us"":65195746,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":19668,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142505.805570,52384.953000,"{""t_ms"":68034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":68495693,""m4_us"":66231678,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2887,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142506.696537,52385.843000,"{""t_ms"":69034,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":69531626,""m4_us"":67267697,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3299,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142507.656554,52386.796000,"{""t_ms"":70034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":70567649,""m4_us"":68303832,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3018,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142508.507274,52387.656000,"{""t_ms"":71034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":71603833,""m4_us"":69339989,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2875,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142509.497738,52388.640000,"{""t_ms"":72034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":72639997,""m4_us"":70376206,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2867,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142510.392927,52389.546000,"{""t_ms"":73034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":73676259,""m4_us"":71412459,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2876,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142511.363669,52390.515000,"{""t_ms"":74034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":74712506,""m4_us"":72448738,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2859,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142512.318392,52391.468000,"{""t_ms"":75034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":75748874,""m4_us"":73485067,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2930,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142513.386369,52392.531000,"{""t_ms"":76034,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":76785435,""m4_us"":74521406,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3228,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142514.456266,52393.609000,"{""t_ms"":77034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":77821623,""m4_us"":75557777,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3067,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142515.518964,52394.671000,"{""t_ms"":78034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":78858043,""m4_us"":76594203,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2859,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142516.442963,52395.593000,"{""t_ms"":79034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":79894432,""m4_us"":77630661,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2905,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142517.413512,52396.562000,"{""t_ms"":80034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":80930887,""m4_us"":78667090,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2958,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142518.387888,52397.531000,"{""t_ms"":81034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":81967352,""m4_us"":79703544,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2806,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142519.255868,52398.406000,"{""t_ms"":82034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":83003917,""m4_us"":80740011,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":3007,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142520.140995,52399.281000,"{""t_ms"":83034,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":84040401,""m4_us"":81776469,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3160,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142521.073391,52400.218000,"{""t_ms"":84034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":85076779,""m4_us"":82812990,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3046,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142521.971048,52401.125000,"{""t_ms"":85034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":86113409,""m4_us"":83849544,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2835,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142522.902204,52402.046000,"{""t_ms"":86034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":87149939,""m4_us"":84886120,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":3041,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142523.770576,52402.921000,"{""t_ms"":87034,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":88186545,""m4_us"":85922677,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2903,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142524.654295,52403.796000,"{""t_ms"":88035,""hwm"":4,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":89224842,""m4_us"":86961288,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":3242,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142525.534384,52404.687000,"{""t_ms"":89035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":511,""rate2"":512,""prod1"":511,""prod2"":512,""sma_state"":0,""m7_us"":90260711,""m4_us"":87996873,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":5566,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142526.462756,52405.609000,"{""t_ms"":90035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":91297242,""m4_us"":89033484,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2927,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142527.320529,52406.468000,"{""t_ms"":91035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":92333909,""m4_us"":90070092,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2820,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142528.208509,52407.359000,"{""t_ms"":92035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":93370467,""m4_us"":91106710,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2969,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142529.069885,52408.218000,"{""t_ms"":93035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":94407257,""m4_us"":92143356,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":2991,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142529.987833,52409.140000,"{""t_ms"":94035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":95443928,""m4_us"":93180028,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":20,""loop_us_max"":3030,""loop_hz"":50000,""cycle_log_ms"":1,""n_cycle"":4}"
1784142530.862585,52410.015000,"{""t_ms"":95035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":96480521,""m4_us"":94216716,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2939,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142531.705525,52410.859000,"{""t_ms"":96035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":97517240,""m4_us"":95253420,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2862,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
1784142532.586864,52411.734000,"{""t_ms"":97035,""hwm"":3,""cap"":256,""dropped"":0,""dropped_total"":28004,""crc_err"":0,""crc_err_total"":0,""rate1"":512,""rate2"":512,""prod1"":512,""prod2"":512,""sma_state"":0,""m7_us"":98553890,""m4_us"":96290105,""vdd"":5.5,""offset"":0.31,""aref"":3.145,""loop_us_avg"":19,""loop_us_max"":2924,""loop_hz"":52631,""cycle_log_ms"":1,""n_cycle"":4}"
