host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1784142440.807242,52319.953000,12398000,2,load,2.32221500,3896030,12535740,4209
1784142440.807751,52319.953000,12399000,1,laser,4.90229800,2105521041,12536750,4210
1784142440.808285,52319.953000,12400000,2,load,2.32153500,3894890,12537763,4210
1784142440.808285,52319.953000,12401000,1,laser,4.90271900,2105701701,12538773,4211
1784142440.809335,52319.953000,12402000,2,load,2.32153500,3894890,12539785,4211
1784142440.814581,52319.968000,12403000,1,laser,4.90271900,2105701701,12540795,4212
1784142440.815107,52319.968000,12404000,2,load,2.31915700,3890900,12541807,4212
1784142440.815635,52319.968000,12405000,1,laser,4.90274100,2105711267,12542817,4213
1784142440.817763,52319.968000,12406000,2,load,2.32669100,3903540,12543830,4213
1784142440.818289,52319.968000,12407000,1,laser,4.90356000,2106063117,12544840,4214
1784142440.818816,52319.968000,12408000,2,load,2.33365300,3915220,12545852,4214
1784142440.818816,52319.968000,12409000,1,laser,4.90290300,2105780853,12546862,4215
1784142440.820413,52319.968000,12410000,2,load,2.33416600,3916080,12547875,4215
1784142440.820413,52319.968000,12411000,1,laser,4.90170400,2105265955,12548885,4216
1784142440.820935,52319.968000,12412000,2,load,2.32851500,3906600,12549897,4216
1784142440.821465,52319.968000,12413000,1,laser,4.90170400,2105265955,12550907,4217
1784142440.821989,52319.968000,12414000,2,load,2.32851500,3906600,12551919,4217
1784142440.821989,52319.968000,12415000,1,laser,4.90200900,2105396689,12552930,4218
1784142440.821989,52319.968000,12416000,2,load,2.32700100,3904060,12553942,4218
1784142440.822998,52319.968000,12417000,1,laser,4.90261000,2105655042,12554952,4219
1784142440.822998,52319.968000,12418000,2,load,2.32650600,3903230,12555964,4219
1784142440.823995,52319.968000,12419000,1,laser,4.90219600,2105477086,12556974,4220
1784142440.823995,52319.968000,12420000,2,load,2.32991000,3908940,12557987,4220
1784142440.823995,52319.968000,12421000,1,laser,4.90289300,2105776383,12558997,4221
1784142440.824995,52319.968000,12422000,2,load,2.32163700,3895060,12560009,4221
1784142440.825996,52319.968000,12423000,1,laser,4.90289300,2105776383,12561019,4222
1784142440.825996,52319.968000,12424000,2,load,2.32163700,3895060,12562031,4222
1784142440.826997,52319.968000,12425000,1,laser,4.90227500,2105510851,12563042,4223
1784142440.827485,52319.968000,12426000,2,load,2.31940200,3891310,12564054,4223
1784142440.827991,52319.968000,12427000,1,laser,4.90090000,2104920737,12565064,4224
1784142440.828521,52319.968000,12428000,2,load,2.32312700,3897560,12566076,4224
1784142440.829048,52319.968000,12429000,1,laser,4.90125500,2105072782,12567086,4225
1784142440.829563,52319.984000,12430000,2,load,2.32633900,3902950,12568105,4225
1784142440.830088,52319.984000,12431000,1,laser,4.90246900,2105594202,12569109,4226
1784142440.830088,52319.984000,12432000,2,load,2.33256200,3913390,12570121,4226
1784142440.831146,52319.984000,12433000,1,laser,4.90244300,2105583388,12571131,4227
1784142440.831675,52319.984000,12434000,2,load,2.33256200,3913390,12572150,4227
1784142440.832188,52319.984000,12435000,1,laser,4.90244300,2105583388,12573154,4228
1784142440.832716,52319.984000,12436000,2,load,2.33040500,3909770,12574172,4228
1784142440.833228,52319.984000,12437000,1,laser,4.90332200,2105960970,12575182,4229
1784142440.833228,52319.984000,12438000,2,load,2.32459900,3900030,12576194,4229
1784142440.833753,52319.984000,12439000,1,laser,4.90331400,2105957193,12577205,4230
1784142440.834273,52319.984000,12440000,2,load,2.31939600,3891300,12578217,4230
1784142440.834791,52319.984000,12441000,1,laser,4.90189200,2105346541,12579227,4231
1784142440.835316,52319.984000,12442000,2,load,2.32089800,3893820,12580239,4231
1784142440.835316,52319.984000,12443000,1,laser,4.90190700,2105352855,12581250,4232
1784142440.835840,52319.984000,12444000,2,load,2.32089800,3893820,12582262,4232
1784142440.836367,52319.984000,12445000,1,laser,4.90190700,2105352855,12583272,4233
1784142440.836886,52319.984000,12446000,2,load,2.32154100,3894900,12584284,4233
1784142440.837406,52319.984000,12447000,1,laser,4.90292600,2105790965,12585294,4234
1784142440.837406,52319.984000,12448000,2,load,2.31605200,3885690,12586306,4234
1784142440.837955,52319.984000,12449000,1,laser,4.90257600,2105640353,12587317,4235
1784142440.838485,52319.984000,12450000,2,load,2.32853900,3906640,12588329,4235
1784142440.841151,52319.984000,12451000,1,laser,4.90326300,2105935360,12589339,4236
1784142440.854094,52320.000000,12452000,2,load,2.33191800,3912310,12590351,4236
1784142440.854094,52320.000000,12453000,1,laser,4.90311700,2105872518,12591361,4237
1784142440.855820,52320.000000,12454000,2,load,2.33262800,3913500,12592371,4237
1784142440.860553,52320.015000,12455000,1,laser,4.90311700,2105872518,12593381,4238
1784142440.861082,52320.015000,12456000,2,load,2.33262800,3913500,12594393,4238
1784142440.861611,52320.015000,12457000,1,laser,4.90169200,2105260863,12595403,4239
1784142440.862138,52320.015000,12458000,2,load,2.33480300,3917150,12596422,4239
1784142440.862654,52320.015000,12459000,1,laser,4.90156200,2105204859,12597432,4240
1784142440.862654,52320.015000,12460000,2,load,2.33110200,3910940,12598444,4240
1784142440.863163,52320.015000,12461000,1,laser,4.90283800,2105753020,12599454,4241
1784142440.863683,52320.015000,12462000,2,load,2.32120200,3894330,12600466,4241
1784142440.864198,52320.015000,12463000,1,laser,4.90260900,2105654595,12601477,4242
1784142440.864711,52320.015000,12464000,2,load,2.32566600,3901820,12602489,4242
1784142440.865224,52320.015000,12465000,1,laser,4.90260900,2105654595,12603499,4243
1784142440.865224,52320.015000,12466000,2,load,2.32566600,3901820,12604511,4243
1784142440.865744,52320.015000,12467000,1,laser,4.90333300,2105965572,12605522,4244
1784142440.866261,52320.015000,12468000,2,load,2.33258000,3913420,12606534,4244
1784142440.866779,52320.015000,12469000,1,laser,4.90366200,2106106637,12607544,4245
1784142440.867300,52320.015000,12470000,2,load,2.32929600,3907910,12608556,4245
1784142440.867300,52320.015000,12471000,1,laser,4.90219400,2105476343,12609566,4246
1784142440.867817,52320.015000,12472000,2,load,2.33426100,3916240,12610579,4246
1784142440.868346,52320.015000,12473000,1,laser,4.90185000,2105328381,12611589,4247
1784142440.868877,52320.015000,12474000,2,load,2.33095900,3910700,12612601,4247
1784142440.869403,52320.015000,12475000,1,laser,4.90301200,2105827816,12613611,4248
1784142440.869403,52320.015000,12476000,2,load,2.33095900,3910700,12614623,4248
1784142440.869996,52320.015000,12477000,1,laser,4.90301200,2105827816,12615634,4249
1784142440.870522,52320.015000,12478000,2,load,2.33216300,3912720,12616646,4249
1784142440.870522,52320.015000,12479000,1,laser,4.90266400,2105678254,12617656,4250
1784142440.870522,52320.015000,12480000,2,load,2.33345600,3914890,12618668,4250
1784142440.871528,52320.015000,12481000,1,laser,4.90319300,2105905311,12619678,4251
1784142440.871528,52320.015000,12482000,2,load,2.31421000,3882600,12620690,4251
1784142440.872526,52320.015000,12483000,1,laser,4.90336500,2105979218,12621701,4252
1784142440.872526,52320.015000,12484000,2,load,2.32783000,3905450,12622713,4252
1784142440.873526,52320.015000,12485000,1,laser,4.90182700,2105318730,12623723,4253
1784142440.873526,52320.015000,12486000,2,load,2.33377200,3915420,12624735,4253
1784142440.873526,52320.015000,12487000,1,laser,4.90182700,2105318730,12625746,4254
1784142440.874526,52320.015000,12488000,2,load,2.33377200,3915420,12626758,4254
1784142440.875029,52320.015000,12489000,1,laser,4.90131200,2105097318,12627768,4255
1784142440.875490,52320.015000,12490000,2,load,2.32408000,3899160,12628780,4255
1784142440.875993,52320.031000,12491000,1,laser,4.90226100,2105504903,12629790,4256
1784142440.876511,52320.031000,12492000,2,load,2.32639900,3903050,12630809,4256
1784142440.877029,52320.031000,12493000,1,laser,4.90211600,2105442830,12631813,4257
1784142440.877544,52320.031000,12494000,2,load,2.32769300,3905220,12632831,4257
1784142440.880121,52320.031000,12495000,1,laser,4.90264600,2105670467,12633841,4258
1784142440.880636,52320.031000,12496000,2,load,2.32675100,3903640,12634854,4258
1784142440.881663,52320.031000,12497000,1,laser,4.90264600,2105670467,12635864,4259
1784142440.882177,52320.031000,12498000,2,load,2.32675100,3903640,12636876,4259
1784142440.882177,52320.031000,12499000,1,laser,4.90308200,2105857730,12637886,4260
1784142440.882696,52320.031000,12500000,2,load,2.31612900,3885820,12638898,4260
1784142440.883215,52320.031000,12501000,1,laser,4.90183000,2105320078,12639909,4261
1784142440.883745,52320.031000,12502000,2,load,2.32511800,3900900,12640921,4261
1784142440.884264,52320.031000,12503000,1,laser,4.90145100,2105156945,12641931,4262
1784142440.884264,52320.031000,12504000,2,load,2.33131100,3911290,12642943,4262
1784142440.884791,52320.031000,12505000,1,laser,4.90266900,2105680406,12643953,4263
1784142440.885383,52320.031000,12506000,2,load,2.33106000,3910870,12644962,4263
1784142440.885383,52320.031000,12507000,1,laser,4.90279300,2105733707,12645973,4264
1784142440.885903,52320.031000,12508000,2,load,2.33106000,3910870,12646985,4264
1784142440.886428,52320.031000,12509000,1,laser,4.90279300,2105733707,12647995,4265
1784142440.886951,52320.031000,12510000,2,load,2.32739500,3904720,12649014,4265
1784142440.886951,52320.031000,12511000,1,laser,4.90325500,2105931914,12650017,4266
1784142440.887959,52320.031000,12512000,2,load,2.32873600,3906970,12651036,4266
1784142440.887959,52320.031000,12513000,1,laser,4.90385800,2106190976,12652046,4267
1784142440.888956,52320.031000,12514000,2,load,2.32715600,3904320,12653058,4267
1784142440.888956,52320.031000,12515000,1,laser,4.90240800,2105568248,12654069,4268
1784142440.888956,52320.031000,12516000,2,load,2.33012400,3909300,12655081,4268
1784142440.889956,52320.031000,12517000,1,laser,4.90156300,2105205391,12656091,4269
1784142440.890955,52320.031000,12518000,2,load,2.33012400,3909300,12657103,4269
1784142440.892030,52320.046000,12519000,1,laser,4.90156300,2105205391,12658114,4270
1784142440.893063,52320.046000,12520000,2,load,2.31751800,3888150,12659126,4270
1784142440.894095,52320.046000,12521000,1,laser,4.90244100,2105582394,12660136,4271
1784142440.895118,52320.046000,12522000,2,load,2.32119600,3894320,12661148,4271
1784142440.896151,52320.046000,12523000,1,laser,4.90245300,2105587186,12662158,4272
1784142440.897188,52320.046000,12524000,2,load,2.32318000,3897650,12663171,4272
1784142440.898220,52320.046000,12525000,1,laser,4.90260400,2105652351,12664181,4273
1784142440.899255,52320.046000,12526000,2,load,2.32540400,3901380,12665193,4273
1784142440.900295,52320.046000,12527000,1,laser,4.90328100,2105942979,12666203,4274
1784142440.904017,52320.046000,12528000,2,load,2.33313400,3914350,12667215,4274
1784142440.916598,52320.062000,12529000,1,laser,4.90328100,2105942979,12668226,4275
1784142440.917124,52320.062000,12530000,2,load,2.33313400,3914350,12669238,4275
1784142440.917654,52320.062000,12531000,1,laser,4.90203200,2105406795,12670248,4276
1784142440.921703,52320.062000,12532000,2,load,2.33061300,3910120,12671260,4276
1784142440.921703,52320.062000,12533000,1,laser,4.90122200,2105058732,12672270,4277
1784142440.921703,52320.062000,12534000,2,load,2.33438000,3916440,12673283,4277
1784142440.921703,52320.062000,12535000,1,laser,4.90211700,2105443241,12674293,4278
1784142440.923209,52320.078000,12536000,2,load,2.33546500,3918260,12675305,4278
1784142440.923996,52320.078000,12537000,1,laser,4.90239900,2105564419,12676315,4279
1784142440.925065,52320.078000,12538000,2,load,2.32579100,3902030,12677327,4279
1784142440.925584,52320.078000,12539000,1,laser,4.90239900,2105564419,12678338,4280
1784142440.926105,52320.078000,12540000,2,load,2.32579100,3902030,12679350,4280
1784142440.926627,52320.078000,12541000,1,laser,4.90246600,2105593076,12680360,4281
1784142440.926627,52320.078000,12542000,2,load,2.32490300,3900540,12681379,4281
1784142440.927154,52320.078000,12543000,1,laser,4.90302000,2105830854,12682382,4282
1784142440.927675,52320.078000,12544000,2,load,2.32842000,3906440,12683401,4282
1784142440.928195,52320.078000,12545000,1,laser,4.90195800,2105374802,12684411,4283
1784142440.928711,52320.078000,12546000,2,load,2.31888900,3890450,12685423,4283
1784142440.928711,52320.078000,12547000,1,laser,4.90092900,2104933080,12686434,4284
1784142440.929225,52320.078000,12548000,2,load,2.32327600,3897810,12687446,4284
1784142440.929739,52320.078000,12549000,1,laser,4.90162500,2105231689,12688456,4285
1784142440.930265,52320.078000,12550000,2,load,2.32327600,3897810,12689468,4285
1784142440.930786,52320.078000,12551000,1,laser,4.90162500,2105231689,12690478,4286
1784142440.931391,52320.078000,12552000,2,load,2.33353400,3915020,12691491,4286
1784142440.931918,52320.078000,12553000,1,laser,4.90212200,2105445114,12692501,4287
1784142440.932438,52320.078000,12554000,2,load,2.33056000,3910030,12693513,4287
1784142440.932438,52320.078000,12555000,1,laser,4.90228300,2105514588,12694523,4288
1784142440.932961,52320.078000,12556000,2,load,2.32849700,3906570,12695535,4288
1784142440.933481,52320.078000,12557000,1,laser,4.90307500,2105854716,12696545,4289
1784142440.934000,52320.078000,12558000,2,load,2.32986800,3908870,12697558,4289
1784142440.934519,52320.078000,12559000,1,laser,4.90216200,2105462654,12698568,4290
1784142440.934519,52320.078000,12560000,2,load,2.33357000,3915080,12699580,4290
1784142440.934519,52320.078000,12561000,1,laser,4.90216200,2105462654,12700590,4291
1784142440.935528,52320.078000,12562000,2,load,2.33357000,3915080,12701603,4291
1784142440.935528,52320.078000,12563000,1,laser,4.90108300,2104998974,12702613,4292
1784142440.937034,52320.078000,12564000,2,load,2.33087500,3910560,12703625,4292
1784142440.938038,52320.078000,12565000,1,laser,4.90167400,2105252934,12704635,4293
1784142440.940008,52320.093000,12566000,2,load,2.32656000,3903320,12705647,4293
1784142440.940524,52320.093000,12567000,1,laser,4.90239100,2105560938,12706658,4294
1784142440.941528,52320.093000,12568000,2,load,2.32600000,3902380,12707670,4294
1784142440.942528,52320.093000,12569000,1,laser,4.90208900,2105431056,12708680,4295
1784142440.943527,52320.093000,12570000,2,load,2.32390800,3898870,12709692,4295
1784142440.944528,52320.093000,12571000,1,laser,4.90208900,2105431056,12710702,4296
1784142440.945528,52320.093000,12572000,2,load,2.32390800,3898870,12711721,4296
1784142440.946528,52320.093000,12573000,1,laser,4.90270500,2105695855,12712725,4297
1784142440.948036,52320.093000,12574000,2,load,2.31638600,3886250,12713743,4297
1784142440.949049,52320.093000,12575000,1,laser,4.90191300,2105355675,12714754,4298
1784142440.950047,52320.093000,12576000,2,load,2.31897800,3890600,12715766,4298
1784142440.951080,52320.093000,12577000,1,laser,4.90046800,2104734989,12716776,4299
1784142440.951609,52320.093000,12578000,2,load,2.32808000,3905870,12717788,4299
1784142440.952668,52320.093000,12579000,1,laser,4.90078900,2104872811,12718798,4300
1784142440.953728,52320.093000,12580000,2,load,2.32515900,3900970,12719811,4300
1784142440.954785,52320.109000,12581000,1,laser,4.90172800,2105276215,12720821,4301
1784142440.955844,52320.109000,12582000,2,load,2.32515900,3900970,12721833,4301
1784142440.956914,52320.109000,12583000,1,laser,4.90172800,2105276215,12722843,4302
1784142440.957978,52320.109000,12584000,2,load,2.32318600,3897660,12723855,4302
1784142440.959040,52320.109000,12585000,1,laser,4.90166200,2105247719,12724866,4303
1784142440.960097,52320.109000,12586000,2,load,2.32474800,3900280,12725878,4303
1784142440.961168,52320.109000,12587000,1,laser,4.90268600,2105687420,12726888,4304
1784142440.965444,52320.109000,12588000,2,load,2.32623200,3902770,12727900,4304
1784142440.969501,52320.109000,12589000,1,laser,4.90257900,2105641820,12728910,4305
1784142440.979042,52320.125000,12590000,2,load,2.32759700,3905060,12729923,4305
1784142440.983054,52320.125000,12591000,1,laser,4.90137100,2105122639,12730933,4306
1784142440.983054,52320.125000,12592000,2,load,2.32759700,3905060,12731945,4306
1784142440.984057,52320.125000,12593000,1,laser,4.90137100,2105122639,12732955,4307
1784142440.984057,52320.125000,12594000,2,load,2.32412200,3899230,12733967,4307
1784142440.985057,52320.125000,12595000,1,laser,4.90180100,2105307226,12734977,4308
