pass_index,sweep_index,direction,target_mm,stage_actual_mm,mean_V,std_V,n_samples,timestamp_start_us,timestamp_end_us,mean_V_adc1,std_V_adc1,n_samples_adc1
-1,-1,baseline_pre,0.000000,-1.590695,5.00000000,0.00000000,500,26020000,27517000,5.00000000,0.00000000,500
0,0,fwd,-5.000000,-4.999951,0.00026697,0.00011304,500,30994000,32491000,0.00068876,0.00003592,500
0,1,fwd,-4.800000,-4.800025,0.00025901,0.00011266,500,35956000,37453000,0.00068493,0.00003559,500
