pass_index,sweep_index,direction,target_mm,stage_actual_mm,timestamp_us,voltage_V,raw_code,adc_source
-1,-1,baseline_pre,0.000000,-0.000040,6555000,2.49153500,1070106157,1
-1,-1,baseline_pre,0.000000,-0.000040,6558000,2.49064000,1069721607,1
-1,-1,baseline_pre,0.000000,-0.000040,6561000,2.49074100,1069764991,1
-1,-1,baseline_pre,0.000000,-0.000040,6564000,2.49130100,1070005721,1
-1,-1,baseline_pre,0.000000,-0.000040,6567000,2.49164400,1070152833,1
-1,-1,baseline_pre,0.000000,-0.000040,6570000,2.49161600,1070140840,1
-1,-1,baseline_pre,0.000000,-0.000040,6573000,2.49068800,1069742395,1
-1,-1,baseline_pre,0.000000,-0.000040,6576000,2.49143700,1070063946,1
-1,-1,baseline_pre,0.000000,-0.000040,6579000,2.49128300,1069997958,1
-1,-1,baseline_pre,0.000000,-0.000040,6582000,2.49162000,1070142557,1
-1,-1,baseline_pre,0.000000,-0.000040,6585000,2.49167900,1070167953,1
-1,-1,baseline_pre,0.000000,-0.000040,6588000,2.49074300,1069766173,1
-1,-1,baseline_pre,0.000000,-0.000040,6591000,2.49142500,1070059026,1
-1,-1,baseline_pre,0.000000,-0.000040,6594000,2.49126200,1069988928,1
-1,-1,baseline_pre,0.000000,-0.000040,6597000,2.49159900,1070133653,1
-1,-1,baseline_pre,0.000000,-0.000040,6600000,2.49173400,1070191746,1
-1,-1,baseline_pre,0.000000,-0.000040,6603000,2.49081900,1069798515,1
-1,-1,baseline_pre,0.000000,-0.000040,6606000,2.49137300,1070036580,1
-1,-1,baseline_pre,0.000000,-0.000040,6609000,2.49125500,1069985676,1
-1,-1,baseline_pre,0.000000,-0.000040,6612000,2.49157800,1070124703,1
-1,-1,baseline_pre,0.000000,-0.000040,6615000,2.49177700,1070210037,1
-1,-1,baseline_pre,0.000000,-0.000040,6618000,2.49054700,1069681820,1
-1,-1,baseline_pre,0.000000,-0.000040,6621000,2.49131900,1070013358,1
-1,-1,baseline_pre,0.000000,-0.000040,6624000,2.49125500,1069985900,1
-1,-1,baseline_pre,0.000000,-0.000040,6627000,2.49154600,1070110714,1
-1,-1,baseline_pre,0.000000,-0.000040,6630000,2.49179200,1070216650,1
-1,-1,baseline_pre,0.000000,-0.000040,6633000,2.49053300,1069675905,1
-1,-1,baseline_pre,0.000000,-0.000040,6636000,2.49124600,1069982080,1
-1,-1,baseline_pre,0.000000,-0.000040,6639000,2.49127600,1069994893,1
-1,-1,baseline_pre,0.000000,-0.000040,6642000,2.49151000,1070095218,1
-1,-1,baseline_pre,0.000000,-0.000040,6645000,2.49179300,1070217021,1
-1,-1,baseline_pre,0.000000,-0.000040,6648000,2.49053300,1069675853,1
-1,-1,baseline_pre,0.000000,-0.000040,6651000,2.49116500,1069947307,1
-1,-1,baseline_pre,0.000000,-0.000040,6654000,2.49130600,1070007746,1
-1,-1,baseline_pre,0.000000,-0.000040,6657000,2.49147800,1070081504,1
-1,-1,baseline_pre,0.000000,-0.000040,6660000,2.49117900,1069953308,1
-1,-1,baseline_pre,0.000000,-0.000040,6663000,2.49053500,1069676750,1
-1,-1,baseline_pre,0.000000,-0.000040,6666000,2.49106900,1069905975,1
-1,-1,baseline_pre,0.000000,-0.000040,6669000,2.49133800,1070021440,1
-1,-1,baseline_pre,0.000000,-0.000040,6672000,2.49143500,1070063247,1
-1,-1,baseline_pre,0.000000,-0.000040,6675000,2.49128000,1069996438,1
-1,-1,baseline_pre,0.000000,-0.000040,6678000,2.49055400,1069684706,1
-1,-1,baseline_pre,0.000000,-0.000040,6681000,2.49097200,1069864239,1
-1,-1,baseline_pre,0.000000,-0.000040,6684000,2.49137600,1070037999,1
-1,-1,baseline_pre,0.000000,-0.000040,6687000,2.49173500,1070192157,1
-1,-1,baseline_pre,0.000000,-0.000040,6690000,2.49138100,1070039974,1
-1,-1,baseline_pre,0.000000,-0.000040,6693000,2.49057800,1069695154,1
-1,-1,baseline_pre,0.000000,-0.000040,6696000,2.49088000,1069825034,1
-1,-1,baseline_pre,0.000000,-0.000040,6699000,2.49140500,1070050555,1
-1,-1,baseline_pre,0.000000,-0.000040,6702000,2.49169700,1070175838,1
-1,-1,baseline_pre,0.000000,-0.000040,6705000,2.49147400,1070079914,1
-1,-1,baseline_pre,0.000000,-0.000040,6708000,2.49062300,1069714364,1
-1,-1,baseline_pre,0.000000,-0.000040,6711000,2.49080200,1069791435,1
-1,-1,baseline_pre,0.000000,-0.000040,6714000,2.49143400,1070062584,1
-1,-1,baseline_pre,0.000000,-0.000040,6717000,2.49166800,1070163100,1
-1,-1,baseline_pre,0.000000,-0.000040,6720000,2.49156400,1070118375,1
-1,-1,baseline_pre,0.000000,-0.000040,6723000,2.49065400,1069727942,1
-1,-1,baseline_pre,0.000000,-0.000040,6726000,2.49072200,1069756999,1
-1,-1,baseline_pre,0.000000,-0.000040,6729000,2.49130300,1070006446,1
-1,-1,baseline_pre,0.000000,-0.000040,6732000,2.49164200,1070151909,1
-1,-1,baseline_pre,0.000000,-0.000040,6735000,2.49164100,1070151557,1
-1,-1,baseline_pre,0.000000,-0.000040,6738000,2.49071400,1069753442,1
-1,-1,baseline_pre,0.000000,-0.000040,6741000,2.49065500,1069728188,1
-1,-1,baseline_pre,0.000000,-0.000040,6744000,2.49127200,1069993406,1
-1,-1,baseline_pre,0.000000,-0.000040,6747000,2.49161000,1070138512,1
-1,-1,baseline_pre,0.000000,-0.000040,6750000,2.49170000,1070176815,1
-1,-1,baseline_pre,0.000000,-0.000040,6753000,2.49076800,1069776594,1
-1,-1,baseline_pre,0.000000,-0.000040,6756000,2.49141000,1070052463,1
-1,-1,baseline_pre,0.000000,-0.000040,6759000,2.49125700,1069986942,1
-1,-1,baseline_pre,0.000000,-0.000040,6762000,2.49158600,1070128167,1
-1,-1,baseline_pre,0.000000,-0.000040,6765000,2.49175000,1070198291,1
-1,-1,baseline_pre,0.000000,-0.000040,6768000,2.49083900,1069807335,1
-1,-1,baseline_pre,0.000000,-0.000040,6771000,2.49136400,1070032438,1
-1,-1,baseline_pre,0.000000,-0.000040,6774000,2.49125200,1069984553,1
-1,-1,baseline_pre,0.000000,-0.000040,6777000,2.49156700,1070119659,1
-1,-1,baseline_pre,0.000000,-0.000040,6780000,2.49177500,1070209374,1
-1,-1,baseline_pre,0.000000,-0.000040,6783000,2.49091600,1069840182,1
-1,-1,baseline_pre,0.000000,-0.000040,6786000,2.49129500,1070003193,1
-1,-1,baseline_pre,0.000000,-0.000040,6789000,2.49126400,1069989906,1
-1,-1,baseline_pre,0.000000,-0.000040,6792000,2.49153400,1070105452,1
-1,-1,baseline_pre,0.000000,-0.000040,6795000,2.49179500,1070217819,1
-1,-1,baseline_pre,0.000000,-0.000040,6798000,2.49052700,1069673386,1
-1,-1,baseline_pre,0.000000,-0.000040,6801000,2.49121400,1069968411,1
-1,-1,baseline_pre,0.000000,-0.000040,6804000,2.49128200,1069997616,1
-1,-1,baseline_pre,0.000000,-0.000040,6807000,2.49149900,1070090877,1
-1,-1,baseline_pre,0.000000,-0.000040,6810000,2.49179500,1070217728,1
-1,-1,baseline_pre,0.000000,-0.000040,6813000,2.49052700,1069673115,1
-1,-1,baseline_pre,0.000000,-0.000040,6816000,2.49113000,1069932250,1
-1,-1,baseline_pre,0.000000,-0.000040,6819000,2.49131700,1070012278,1
-1,-1,baseline_pre,0.000000,-0.000040,6822000,2.49145800,1070073143,1
-1,-1,baseline_pre,0.000000,-0.000040,6825000,2.49121500,1069968426,1
-1,-1,baseline_pre,0.000000,-0.000040,6828000,2.49053700,1069677355,1
-1,-1,baseline_pre,0.000000,-0.000040,6831000,2.49103600,1069891952,1
-1,-1,baseline_pre,0.000000,-0.000040,6834000,2.49134900,1070026358,1
-1,-1,baseline_pre,0.000000,-0.000040,6837000,2.49142200,1070057732,1
-1,-1,baseline_pre,0.000000,-0.000040,6840000,2.49131000,1070009614,1
-1,-1,baseline_pre,0.000000,-0.000040,6843000,2.49055700,1069686012,1
-1,-1,baseline_pre,0.000000,-0.000040,6846000,2.49094600,1069852973,1
-1,-1,baseline_pre,0.000000,-0.000040,6849000,2.49138700,1070042459,1
-1,-1,baseline_pre,0.000000,-0.000040,6852000,2.49138200,1070040345,1
-1,-1,baseline_pre,0.000000,-0.000040,6855000,2.49140900,1070051858,1
-1,-1,baseline_pre,0.000000,-0.000040,6858000,2.49059000,1069700413,1
-1,-1,baseline_pre,0.000000,-0.000040,6861000,2.49085000,1069812157,1
-1,-1,baseline_pre,0.000000,-0.000040,6864000,2.49141700,1070055562,1
-1,-1,baseline_pre,0.000000,-0.000040,6867000,2.49168800,1070172062,1
-1,-1,baseline_pre,0.000000,-0.000040,6870000,2.49150700,1070094046,1
-1,-1,baseline_pre,0.000000,-0.000040,6873000,2.49062800,1069716522,1
-1,-1,baseline_pre,0.000000,-0.000040,6876000,2.49077100,1069777902,1
-1,-1,baseline_pre,0.000000,-0.000040,6879000,2.49143300,1070062431,1
-1,-1,baseline_pre,0.000000,-0.000040,6882000,2.49165400,1070157223,1
-1,-1,baseline_pre,0.000000,-0.000040,6885000,2.49159200,1070130765,1
-1,-1,baseline_pre,0.000000,-0.000040,6888000,2.49067700,1069737535,1
-1,-1,baseline_pre,0.000000,-0.000040,6891000,2.49069600,1069745704,1
-1,-1,baseline_pre,0.000000,-0.000040,6894000,2.49129200,1070001755,1
-1,-1,baseline_pre,0.000000,-0.000040,6897000,2.49162900,1070146462,1
-1,-1,baseline_pre,0.000000,-0.000040,6900000,2.49165300,1070157030,1
-1,-1,baseline_pre,0.000000,-0.000040,6903000,2.49072000,1069755902,1
-1,-1,baseline_pre,0.000000,-0.000040,6906000,2.49063400,1069719161,1
-1,-1,baseline_pre,0.000000,-0.000040,6909000,2.49126100,1069988637,1
-1,-1,baseline_pre,0.000000,-0.000040,6912000,2.49160200,1070134757,1
-1,-1,baseline_pre,0.000000,-0.000040,6915000,2.49171800,1070184590,1
-1,-1,baseline_pre,0.000000,-0.000040,6918000,2.49079200,1069786960,1
-1,-1,baseline_pre,0.000000,-0.000040,6921000,2.49058600,1069698621,1
-1,-1,baseline_pre,0.000000,-0.000040,6924000,2.49125500,1069985691,1
-1,-1,baseline_pre,0.000000,-0.000040,6927000,2.49158300,1070126871,1
-1,-1,baseline_pre,0.000000,-0.000040,6930000,2.49176000,1070203005,1
-1,-1,baseline_pre,0.000000,-0.000040,6933000,2.49086000,1069816250,1
-1,-1,baseline_pre,0.000000,-0.000040,6936000,2.49134100,1070022913,1
-1,-1,baseline_pre,0.000000,-0.000040,6939000,2.49125200,1069984624,1
-1,-1,baseline_pre,0.000000,-0.000040,6942000,2.49154900,1070112087,1
-1,-1,baseline_pre,0.000000,-0.000040,6945000,2.49178400,1070213096,1
-1,-1,baseline_pre,0.000000,-0.000040,6948000,2.49095200,1069855731,1
-1,-1,baseline_pre,0.000000,-0.000040,6951000,2.49127800,1069995658,1
-1,-1,baseline_pre,0.000000,-0.000040,6954000,2.49126700,1069991260,1
-1,-1,baseline_pre,0.000000,-0.000040,6957000,2.49152400,1070101479,1
-1,-1,baseline_pre,0.000000,-0.000040,6960000,2.49179100,1070215945,1
-1,-1,baseline_pre,0.000000,-0.000040,6963000,2.49052700,1069673412,1
-1,-1,baseline_pre,0.000000,-0.000040,6966000,2.49118800,1069957259,1
-1,-1,baseline_pre,0.000000,-0.000040,6969000,2.49129100,1070001299,1
-1,-1,baseline_pre,0.000000,-0.000040,6972000,2.49148600,1070085261,1
-1,-1,baseline_pre,0.000000,-0.000040,6975000,2.49179400,1070217556,1
-1,-1,baseline_pre,0.000000,-0.000040,6978000,2.49052400,1069672011,1
-1,-1,baseline_pre,0.000000,-0.000040,6981000,2.49110000,1069919125,1
-1,-1,baseline_pre,0.000000,-0.000040,6984000,2.49132700,1070016737,1
-1,-1,baseline_pre,0.000000,-0.000040,6987000,2.49145500,1070071534,1
