sweep_index,direction,target_mm,stage_actual_mm,timestamp_us,voltage_V,raw_code
-1,baseline_pre,0.000000,-0.000020,16093000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16096000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16099000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16102000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16105000,0.56100600,240950229
-1,baseline_pre,0.000000,-0.000020,16108000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16111000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16114000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16117000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16120000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16123000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16126000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16129000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16132000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16135000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16138000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16141000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16144000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16147000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16150000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16153000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16156000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16159000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16162000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16165000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16168000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16171000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16174000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16177000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16180000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16183000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16186000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16189000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16192000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16195000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16198000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16201000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16204000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16207000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16210000,0.56100600,240950218
-1,baseline_pre,0.000000,-0.000020,16213000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16216000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16219000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16222000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16225000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16228000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16231000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16234000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16237000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16240000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16243000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16246000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16249000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16252000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16255000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16258000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16261000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16264000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16267000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16270000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16273000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16276000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16279000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16282000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16285000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16288000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16291000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16294000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16297000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16300000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16303000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16306000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16309000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16312000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16315000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16318000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16321000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16324000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16327000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16330000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16333000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16336000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16339000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16342000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16345000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16348000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16351000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16354000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16357000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16360000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16363000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16366000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16369000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16372000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16375000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16378000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16381000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16384000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16387000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16390000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16393000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16396000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16399000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16402000,0.56100600,240950220
-1,baseline_pre,0.000000,-0.000020,16405000,0.56100600,240950246
-1,baseline_pre,0.000000,-0.000020,16408000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16411000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16414000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16417000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16420000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16423000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16426000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16429000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16432000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16435000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16438000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16441000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16444000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16447000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16450000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16453000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16456000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16459000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16462000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16465000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16468000,0.56100600,240950250
-1,baseline_pre,0.000000,-0.000020,16471000,0.56100600,240950215
-1,baseline_pre,0.000000,-0.000020,16474000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16477000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16480000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16483000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16486000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16489000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16492000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16495000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16498000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16501000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16504000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16507000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16510000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16513000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16516000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16519000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16522000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16525000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16528000,0.56100600,240950224
-1,baseline_pre,0.000000,-0.000020,16531000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16534000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16537000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16540000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16543000,0.56100600,240950236
-1,baseline_pre,0.000000,-0.000020,16546000,0.56100600,240950227
-1,baseline_pre,0.000000,-0.000020,16549000,0.56100600,240950236
-1,baseline_pre,0.000000,-0.000020,16552000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16555000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16558000,0.56100600,240950227
-1,baseline_pre,0.000000,-0.000020,16561000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16564000,0.56100600,240950227
-1,baseline_pre,0.000000,-0.000020,16567000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16570000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16573000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16576000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16579000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16582000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16585000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16588000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16591000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16594000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16597000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16600000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16603000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16606000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16609000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16612000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16615000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16618000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16621000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16624000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16627000,0.56100600,240950244
-1,baseline_pre,0.000000,-0.000020,16630000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16633000,0.56100600,240950220
-1,baseline_pre,0.000000,-0.000020,16636000,0.56100600,240950246
-1,baseline_pre,0.000000,-0.000020,16639000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16642000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16645000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16648000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16651000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16654000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16657000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16660000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16663000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16666000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16669000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16672000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16675000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16678000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16681000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16684000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16687000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16690000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16693000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16696000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16699000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16702000,0.56100600,240950218
-1,baseline_pre,0.000000,-0.000020,16705000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16708000,0.56100600,240950244
-1,baseline_pre,0.000000,-0.000020,16711000,0.56100600,240950208
-1,baseline_pre,0.000000,-0.000020,16714000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16717000,0.56100600,240950218
-1,baseline_pre,0.000000,-0.000020,16720000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16723000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16726000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16729000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16732000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16735000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16738000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16741000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16744000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16747000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16750000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16753000,0.56100600,240950218
-1,baseline_pre,0.000000,-0.000020,16756000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16759000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16762000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16765000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16768000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16771000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16774000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16777000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16780000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16783000,0.56100600,240950229
-1,baseline_pre,0.000000,-0.000020,16786000,0.56100600,240950236
-1,baseline_pre,0.000000,-0.000020,16789000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16792000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16795000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16798000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16801000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16804000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16807000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16810000,0.56100600,240950215
-1,baseline_pre,0.000000,-0.000020,16813000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16816000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16819000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16822000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16825000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16828000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16831000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16834000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16837000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16840000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16843000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16846000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16849000,0.56100600,240950232
-1,baseline_pre,0.000000,-0.000020,16852000,0.56100600,240950240
-1,baseline_pre,0.000000,-0.000020,16855000,0.56100600,240950224
-1,baseline_pre,0.000000,-0.000020,16858000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16861000,0.56100600,240950227
-1,baseline_pre,0.000000,-0.000020,16864000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16867000,0.56100600,240950224
-1,baseline_pre,0.000000,-0.000020,16870000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16873000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16876000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16879000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16882000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16885000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16888000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16891000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16894000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16897000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16900000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16903000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16906000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16909000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16912000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16915000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16918000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16921000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16924000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16927000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16930000,0.56100600,240950235
-1,baseline_pre,0.000000,-0.000020,16933000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16936000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16939000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16942000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16945000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16948000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16951000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16954000,0.56100600,240950237
-1,baseline_pre,0.000000,-0.000020,16957000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16960000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16963000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16966000,0.56100600,240950226
-1,baseline_pre,0.000000,-0.000020,16969000,0.56100600,240950231
-1,baseline_pre,0.000000,-0.000020,16972000,0.56100600,240950241
-1,baseline_pre,0.000000,-0.000020,16975000,0.56100600,240950222
-1,baseline_pre,0.000000,-0.000020,16978000,0.56100600,240950226
