pass_index,sweep_index,direction,target_mm,stage_actual_mm,mean_V,std_V,n_samples,timestamp_start_us,timestamp_end_us,mean_V_adc1,std_V_adc1,n_samples_adc1
0,26,fwd,0.200000,0.199985,2.40264527,0.00013427,500,136896000,137894000,2.39326935,0.00041964,500
0,27,fwd,0.400000,0.400010,2.30459650,0.00013183,500,141372000,142370000,2.29582239,0.00042751,500
0,28,fwd,0.600000,0.600035,2.20732291,0.00018395,500,145832000,146830000,2.19911069,0.00044564,500
0,29,fwd,0.800000,0.799961,2.10855749,0.00013430,500,150296000,151294000,2.10096699,0.00043020,500
0,30,fwd,1.000000,0.999986,2.00973398,0.00019144,500,154756000,155754000,2.00277852,0.00049452,500
0,31,fwd,1.200000,1.200011,1.90918607,0.00017133,500,159222000,160220000,1.90273338,0.00043077,500
0,32,fwd,1.400000,1.400036,1.80915390,0.00015500,500,163680000,164678000,1.80335368,0.00044761,500
0,33,fwd,1.600000,1.599962,1.70959966,0.00012003,500,168156000,169154000,1.70433267,0.00039031,500
0,34,fwd,1.800000,1.799987,1.60884227,0.00022236,500,172622000,173620000,1.60419568,0.00046576,500
0,35,fwd,2.000000,2.000012,1.50994200,0.00019154,501,177094000,178094000,1.50587160,0.00041293,500
0,36,fwd,2.200000,2.200037,1.40969485,0.00018666,500,181558000,182556000,1.40623573,0.00042826,500
0,37,fwd,2.400000,2.399962,1.31011555,0.00022580,501,186126000,187126000,1.30723920,0.00041447,500
0,38,fwd,2.600000,2.599987,1.21093447,0.00023386,500,190592000,191590000,1.20856420,0.00034543,500
0,39,fwd,2.800000,2.800012,1.11092936,0.00023286,500,195068000,196066000,1.10913494,0.00032872,500
0,40,fwd,3.000000,3.000037,1.01083009,0.00019705,500,199528000,200526000,1.00963170,0.00032888,500
0,41,fwd,3.200000,3.199963,0.90983436,0.00021833,500,203992000,204990000,0.90921027,0.00037707,500
0,42,fwd,3.400000,3.399988,0.80821174,0.00025916,500,208452000,209450000,0.80803087,0.00038556,500
0,43,fwd,3.600000,3.600013,0.71158538,0.00019937,500,212916000,213914000,0.71165640,0.00021907,500
0,44,fwd,3.800000,3.800038,0.61024421,0.00022813,500,217378000,218376000,0.61057103,0.00023244,500
0,45,fwd,4.000000,3.999964,0.51241054,0.00018661,500,221852000,222850000,0.51286328,0.00017084,501
0,46,fwd,4.200000,4.199989,0.41615740,0.00025489,500,226314000,227312000,0.41665594,0.00022922,500
0,47,fwd,4.400000,4.400014,0.31780401,0.00013764,500,230774000,231772000,0.31830798,0.00006881,500
0,48,fwd,4.600000,4.600039,0.21646057,0.00022770,500,235238000,236236000,0.21695335,0.00019039,500
0,49,fwd,4.800000,4.799965,0.11512086,0.00016399,500,239700000,240698000,0.11557785,0.00010339,500
0,50,fwd,5.000000,4.999990,0.01433432,0.00022762,500,244164000,245162000,0.01474552,0.00016455,500
0,51,fwd,5.000000,4.999990,0.01431213,0.00023302,500,248642000,249640000,0.01472665,0.00017334,500
0,52,rev,4.800000,4.799965,0.11271740,0.00024530,500,253102000,254100000,0.11317210,0.00020779,500
0,53,rev,4.600000,4.600039,0.21465859,0.00018211,500,257562000,258560000,0.21514459,0.00013548,500
0,54,rev,4.400000,4.400014,0.31543709,0.00024564,500,262024000,263022000,0.31594329,0.00021340,500
0,55,rev,4.200000,4.199989,0.41362857,0.00035118,500,266486000,267484000,0.41413337,0.00033235,500
0,56,rev,4.000000,3.999964,0.51026699,0.00025047,500,270948000,271946000,0.51071561,0.00024173,500
0,57,rev,3.800000,3.800038,0.60853132,0.00018927,500,275412000,276410000,0.60888245,0.00019974,500
0,58,rev,3.600000,3.600013,0.70929485,0.00013876,500,279872000,280870000,0.70940642,0.00021582,500
0,59,rev,3.400000,3.399988,0.80592252,0.00022610,500,284336000,285334000,0.80575618,0.00035391,500
0,60,rev,3.200000,3.199963,0.90782188,0.00017359,500,288794000,289792000,0.90721496,0.00036312,500
0,61,rev,3.000000,3.000037,1.00897683,0.00015870,500,293260000,294258000,1.00787931,0.00038968,500
0,62,rev,2.800000,2.800012,1.10804563,0.00021739,500,297720000,298718000,1.10635296,0.00040097,500
0,63,rev,2.600000,2.599987,1.20906740,0.00018142,500,302200000,303198000,1.20683450,0.00043027,500
0,64,rev,2.400000,2.399962,1.30801345,0.00017552,501,306660000,307660000,1.30521218,0.00044569,500
0,65,rev,2.200000,2.200037,1.40796818,0.00016595,500,311138000,312136000,1.40450108,0.00041698,500
0,66,rev,2.000000,2.000012,1.50800109,0.00017797,500,315598000,316596000,1.50397129,0.00044710,500
0,67,rev,1.800000,1.799987,1.60750291,0.00012691,500,320062000,321060000,1.60283424,0.00037660,500
0,68,rev,1.600000,1.599962,1.70798801,0.00016706,501,324520000,325520000,1.70268401,0.00039021,500
0,69,rev,1.400000,1.400036,1.80742875,0.00019212,500,328998000,329996000,1.80156419,0.00042955,500
0,70,rev,1.200000,1.200011,1.90713728,0.00014300,500,333460000,334458000,1.90067811,0.00038456,500
0,71,rev,1.000000,0.999986,2.00798111,0.00017857,500,337924000,338922000,2.00100010,0.00046136,500
0,72,rev,0.800000,0.799961,2.10724139,0.00031501,500,342384000,343382000,2.09959518,0.00048138,501
0,73,rev,0.600000,0.600035,2.20571039,0.00030228,500,346864000,347862000,2.19754984,0.00052136,500
0,74,rev,0.400000,0.400010,2.30267552,0.00011734,501,351324000,352324000,2.29391299,0.00044451,500
0,75,rev,0.200000,0.199985,2.40170523,0.00016804,500,355800000,356798000,2.39228535,0.00038441,500
0,76,rev,0.000000,-0.000040,2.49971016,0.00011388,500,360264000,361262000,2.48978126,0.00044662,500
0,77,rev,-0.200000,-0.199966,2.59927724,0.00012950,500,364738000,365736000,2.58872932,0.00043718,500
0,78,rev,-0.400000,-0.399991,2.70060556,0.00018085,500,369200000,370198000,2.68941948,0.00044144,500
0,79,rev,-0.600000,-0.600016,2.80077449,0.00019149,500,373660000,374658000,2.78908770,0.00050652,500
0,80,rev,-0.800000,-0.800041,2.90146435,0.00025050,500,378124000,379122000,2.88909786,0.00046489,500
0,81,rev,-1.000000,-0.999966,3.00066390,0.00015366,500,382602000,383600000,2.98770400,0.00045375,500
0,82,rev,-1.200000,-1.199991,3.09879354,0.00012349,501,387062000,388062000,3.08526677,0.00046196,500
0,83,rev,-1.400000,-1.400016,3.19800948,0.00032285,500,391542000,392540000,3.18379785,0.00047421,500
0,84,rev,-1.600000,-1.600041,3.29794166,0.00016927,500,396002000,397000000,3.28314120,0.00040082,500
0,85,rev,-1.800000,-1.799967,3.39802734,0.00020746,501,400478000,401478000,3.38262129,0.00042755,500
0,86,rev,-2.000000,-1.999992,3.49686317,0.00013031,501,404940000,405940000,3.48124984,0.00042176,500
0,87,rev,-2.200000,-2.200017,3.59701211,0.00020919,500,409418000,410416000,3.58082452,0.00046508,500
0,88,rev,-2.400000,-2.400042,3.69756076,0.00022456,500,413878000,414876000,3.68080406,0.00046288,500
0,89,rev,-2.600000,-2.599968,3.79857171,0.00018539,501,418338000,419338000,3.78086372,0.00046035,500
0,90,rev,-2.800000,-2.799993,3.89625977,0.00016524,500,422804000,423802000,3.87798370,0.00047422,500
0,91,rev,-3.000000,-3.000018,3.99748702,0.00031450,500,427280000,428278000,3.97861176,0.00051940,500
0,92,rev,-3.200000,-3.200043,4.09741112,0.00014524,502,431742000,432744000,4.07787420,0.00042389,500
0,93,rev,-3.400000,-3.399969,4.19755477,0.00022658,501,436220000,437220000,4.17736641,0.00040925,500
0,94,rev,-3.600000,-3.599994,4.29722507,0.00016994,500,440678000,441678000,4.27648833,0.00044459,500
0,95,rev,-3.800000,-3.800019,4.39644519,0.00024634,500,445158000,446156000,4.37512182,0.00048663,500
0,96,rev,-4.000000,-4.000044,4.49373012,0.00019552,501,449616000,450616000,4.47182026,0.00044479,500
0,97,rev,-4.200000,-4.199970,4.59230314,0.00011928,500,454092000,455090000,4.56976289,0.00040502,500
0,98,rev,-4.400000,-4.399995,4.69257116,0.00024350,500,458556000,459554000,4.66947132,0.00048051,500
0,99,rev,-4.600000,-4.600020,4.79119512,0.00026114,500,463018000,464018000,4.76744675,0.00045036,501
0,100,rev,-4.800000,-4.800045,4.89047163,0.00012351,500,467478000,468476000,4.86610483,0.00044371,500
0,101,rev,-5.000000,-4.999970,4.98925582,0.00020087,501,471940000,472940000,4.96434945,0.00050855,500
1,0,fwd,-5.000000,-4.999970,4.98933286,0.00019647,500,476402000,477400000,4.96440910,0.00050138,500
1,1,fwd,-4.800000,-4.800045,4.89372443,0.00018142,501,480876000,481876000,4.86937008,0.00046216,500
1,2,fwd,-4.600000,-4.600020,4.79491528,0.00012040,502,485338000,486340000,4.77114000,0.00038233,500
1,3,fwd,-4.400000,-4.399995,4.69593085,0.00012765,501,489816000,490816000,4.67277411,0.00043081,500
1,4,fwd,-4.200000,-4.199970,4.59590017,0.00016470,501,494278000,495278000,4.57330848,0.00042765,500
1,5,fwd,-4.000000,-4.000044,4.49617505,0.00025870,501,498750000,499750000,4.47424870,0.00046284,500
1,6,fwd,-3.800000,-3.800019,4.39897457,0.00022597,501,503214000,504214000,4.37763423,0.00048425,500
1,7,fwd,-3.600000,-3.599994,4.29899050,0.00022130,500,507692000,507702000,4.27827048,0.00049230,506
1,8,fwd,-3.400000,-3.399969,4.20016563,0.00023586,500,511998000,512996000,4.18002266,0.00045842,500
1,9,fwd,-3.200000,-3.200043,4.09993878,0.00012187,501,516584000,517584000,4.08039737,0.00044107,500
1,10,fwd,-3.000000,-3.000018,4.00039139,0.00017404,500,521042000,522040000,3.98147886,0.00047551,500
1,11,fwd,-2.800000,-2.799993,3.89924890,0.00012092,501,525506000,526506000,3.88097587,0.00046815,500
1,12,fwd,-2.600000,-2.599968,3.80076694,0.00015700,502,529964000,530966000,3.78307849,0.00048322,500
1,13,fwd,-2.400000,-2.400042,3.69935912,0.00012334,502,534444000,535446000,3.68260694,0.00046524,500
1,14,fwd,-2.200000,-2.200017,3.59928987,0.00014053,500,538904000,539902000,3.58310966,0.00044811,500
1,15,fwd,-2.000000,-1.999992,3.49912441,0.00021632,501,543380000,544380000,3.48350948,0.00046257,500
1,16,fwd,-1.800000,-1.799967,3.40065518,0.00016794,501,547840000,548840000,3.38527279,0.00044273,500
1,17,fwd,-1.600000,-1.600041,3.30038577,0.00024116,500,552320000,553318000,3.28563529,0.00046859,500
1,18,fwd,-1.400000,-1.400016,3.19965544,0.00013596,500,556780000,557778000,3.18545089,0.00039752,500
1,19,fwd,-1.200000,-1.199991,3.10067738,0.00012877,500,561258000,562256000,3.08706452,0.00039318,500
1,20,fwd,-1.000000,-0.999966,3.00231089,0.00013810,500,565720000,566718000,2.98936614,0.00043365,500
1,21,fwd,-0.800000,-0.800041,2.90379511,0.00016307,501,570194000,571194000,2.89146269,0.00047585,500
1,22,fwd,-0.600000,-0.600016,2.80390761,0.00021539,500,574656000,575654000,2.79216167,0.00050461,500
1,23,fwd,-0.400000,-0.399991,2.70267136,0.00011983,500,579130000,580128000,2.69146178,0.00040843,500
1,24,fwd,-0.200000,-0.199966,2.60147806,0.00041681,500,583590000,584588000,2.59091110,0.00057504,500
1,25,fwd,0.000000,-0.000040,2.50157984,0.00015271,501,588054000,589054000,2.49159660,0.00040561,500
1,26,fwd,0.200000,0.199985,2.40270935,0.00019080,501,592514000,593514000,2.39330775,0.00044359,500
1,27,fwd,0.400000,0.400010,2.30465013,0.00022744,500,596990000,597988000,2.29588460,0.00046897,500
1,28,fwd,0.600000,0.600035,2.20746939,0.00017417,502,601450000,602452000,2.19926962,0.00042987,500
1,29,fwd,0.800000,0.799961,2.10907102,0.00020094,500,605932000,606930000,2.10143747,0.00045495,500
1,30,fwd,1.000000,0.999986,2.01018547,0.00020211,501,610390000,611390000,2.00319465,0.00045881,500
1,31,fwd,1.200000,1.200011,1.90973637,0.00016734,500,614868000,615866000,1.90328106,0.00043617,500
1,32,fwd,1.400000,1.400036,1.80922793,0.00016244,500,619328000,620326000,1.80338995,0.00046021,500
1,33,fwd,1.600000,1.599962,1.70960295,0.00012111,501,623802000,624802000,1.70433618,0.00039345,500
1,34,fwd,1.800000,1.799987,1.60934448,0.00023990,500,628264000,629262000,1.60469500,0.00046845,500
1,35,fwd,2.000000,2.000012,1.50974570,0.00022495,501,632726000,633726000,1.50568470,0.00046842,500
1,36,fwd,2.200000,2.200037,1.41012832,0.00032487,500,637188000,638186000,1.40664809,0.00047750,500
1,37,fwd,2.400000,2.399962,1.31040990,0.00021791,500,641662000,642660000,1.30753242,0.00040135,500
1,38,fwd,2.600000,2.599987,1.21132687,0.00027277,501,646122000,647122000,1.20894399,0.00037769,500
1,39,fwd,2.800000,2.800012,1.11100485,0.00027291,500,650600000,651598000,1.10917067,0.00035661,500
1,40,fwd,3.000000,3.000037,1.01135489,0.00019329,502,655060000,656062000,1.01013904,0.00031492,500
1,41,fwd,3.200000,3.199963,0.90957402,0.00022092,500,659534000,660532000,0.90895661,0.00039880,500
1,42,fwd,3.400000,3.399988,0.80882145,0.00032594,500,664000000,664998000,0.80862401,0.00043168,500
1,43,fwd,3.600000,3.600013,0.71179076,0.00013377,500,668472000,669470000,0.71188171,0.00018888,500
1,44,fwd,3.800000,3.800038,0.61106807,0.00022299,501,673058000,674058000,0.61137629,0.00022030,500
1,45,fwd,4.000000,3.999964,0.51286548,0.00014530,500,677518000,678516000,0.51330324,0.00011657,500
1,46,fwd,4.200000,4.199989,0.41637687,0.00016224,501,681998000,682998000,0.41688232,0.00011302,500
1,47,fwd,4.400000,4.400014,0.31764815,0.00019281,501,686458000,687458000,0.31816080,0.00015333,500
1,48,fwd,4.600000,4.600039,0.21671628,0.00023298,501,690934000,691934000,0.21719361,0.00020267,500
1,49,fwd,4.800000,4.799965,0.11514089,0.00014987,501,695392000,696392000,0.11559379,0.00009346,500
1,50,fwd,5.000000,4.999990,0.01421347,0.00020996,501,699874000,700874000,0.01463043,0.00012375,500
1,51,fwd,5.000000,4.999990,0.01428788,0.00026242,500,704334000,705334000,0.01469628,0.00020798,500
1,52,rev,4.800000,4.799965,0.11292118,0.00023321,501,708810000,709810000,0.11337440,0.00020820,500
1,53,rev,4.600000,4.600039,0.21450823,0.00028906,501,713268000,714268000,0.21499115,0.00026862,500
1,54,rev,4.400000,4.400014,0.31539913,0.00019119,501,717842000,718842000,0.31590478,0.00015192,500
1,55,rev,4.200000,4.199989,0.41411110,0.00019761,500,722300000,723298000,0.41461189,0.00016880,500
1,56,rev,4.000000,3.999964,0.51055323,0.00024081,500,726778000,727776000,0.51101246,0.00022503,500
1,57,rev,3.800000,3.800038,0.60924503,0.00020207,500,731242000,732240000,0.60957557,0.00021568,500
1,58,rev,3.600000,3.600013,0.70982470,0.00015907,500,735718000,736716000,0.70991541,0.00021782,500
1,59,rev,3.400000,3.399988,0.80607111,0.00024526,501,740178000,741178000,0.80588882,0.00037408,500
1,60,rev,3.200000,3.199963,0.90759091,0.00019409,502,744652000,745654000,0.90697111,0.00036856,500
1,61,rev,3.000000,3.000037,1.00935033,0.00016303,502,749114000,750116000,1.00823036,0.00039631,500
1,62,rev,2.800000,2.800012,1.10797226,0.00016353,500,753590000,754588000,1.10627490,0.00038534,500
1,63,rev,2.600000,2.599987,1.20928919,0.00022968,500,758054000,759052000,1.20704953,0.00044465,500
1,64,rev,2.400000,2.399962,1.30801317,0.00016313,501,762530000,763530000,1.30519729,0.00044589,500
1,65,rev,2.200000,2.200037,1.40816270,0.00020752,500,766990000,767988000,1.40472122,0.00044971,500
1,66,rev,2.000000,2.000012,1.50847388,0.00015948,500,771454000,772452000,1.50444294,0.00045193,500
1,67,rev,1.800000,1.799987,1.60746974,0.00018128,500,775916000,776914000,1.60276396,0.00039296,500
1,68,rev,1.600000,1.599962,1.70784603,0.00022724,500,780392000,781390000,1.70256385,0.00041473,500
1,69,rev,1.400000,1.400036,1.80675504,0.00016607,501,784854000,785854000,1.80094443,0.00045300,500
1,70,rev,1.200000,1.200011,1.90747407,0.00031729,500,789326000,790324000,1.90099378,0.00047463,500
1,71,rev,1.000000,0.999986,2.00808539,0.00013497,500,793790000,794788000,2.00115673,0.00049253,500
1,72,rev,0.800000,0.799961,2.10721779,0.00022380,500,798254000,799252000,2.09955140,0.00041738,500
1,73,rev,0.600000,0.600035,2.20556329,0.00026672,500,802714000,803712000,2.19737869,0.00050554,500
1,74,rev,0.400000,0.400010,2.30267735,0.00013786,501,807186000,808186000,2.29393001,0.00044361,500
1,75,rev,0.200000,0.199985,2.40164742,0.00011838,500,811648000,812646000,2.39223544,0.00037011,500
1,76,rev,0.000000,-0.000040,2.49983426,0.00020623,500,816112000,817110000,2.48989421,0.00046655,500
1,77,rev,-0.200000,-0.199966,2.59938759,0.00017974,500,820572000,821570000,2.58884414,0.00045670,500
1,78,rev,-0.400000,-0.399991,2.70067145,0.00015563,500,825052000,826050000,2.68951216,0.00042926,500
1,79,rev,-0.600000,-0.600016,2.80095880,0.00034841,500,829512000,830510000,2.78925297,0.00056605,500
1,80,rev,-0.800000,-0.800041,2.90176363,0.00015734,501,833986000,834986000,2.88937985,0.00041366,500
1,81,rev,-1.000000,-0.999966,3.00076367,0.00013217,501,838446000,839446000,2.98783346,0.00044693,500
1,82,rev,-1.200000,-1.199991,3.09880190,0.00011647,500,842908000,843906000,3.08525928,0.00045987,500
1,83,rev,-1.400000,-1.400016,3.19763687,0.00033843,500,847368000,848368000,3.18339870,0.00047221,500
1,84,rev,-1.600000,-1.600041,3.29792799,0.00018289,501,851834000,852834000,3.28314383,0.00041103,500
1,85,rev,-1.800000,-1.799967,3.39827889,0.00017889,501,856292000,857292000,3.38289832,0.00044307,500
1,86,rev,-2.000000,-1.999992,3.49716801,0.00017832,500,860770000,861768000,3.48153566,0.00042261,500
1,87,rev,-2.200000,-2.200017,3.59696102,0.00026060,502,865230000,866232000,3.58078933,0.00048250,500
1,88,rev,-2.400000,-2.400042,3.69771853,0.00017854,500,869710000,870708000,3.68094663,0.00043668,500
1,89,rev,-2.600000,-2.599968,3.79842249,0.00018971,501,874170000,875170000,3.78069926,0.00045368,500
1,90,rev,-2.800000,-2.799993,3.89586922,0.00016526,501,878736000,879736000,3.87759022,0.00047171,500
1,91,rev,-3.000000,-3.000018,3.99719368,0.00016801,500,883202000,884200000,3.97830806,0.00045921,500
1,92,rev,-3.200000,-3.200043,4.09722095,0.00019346,502,887660000,888662000,4.07769154,0.00046376,500
1,93,rev,-3.400000,-3.399969,4.19738087,0.00012498,501,892120000,893120000,4.17720048,0.00036266,500
1,94,rev,-3.600000,-3.599994,4.29713582,0.00020158,501,896584000,897584000,4.27640655,0.00046192,500
1,95,rev,-3.800000,-3.800019,4.39622820,0.00025035,500,901046000,902044000,4.37487300,0.00047837,500
1,96,rev,-4.000000,-4.000044,4.49383828,0.00016297,500,905508000,906506000,4.47193660,0.00042976,500
1,97,rev,-4.200000,-4.199970,4.59230578,0.00011094,500,909970000,910968000,4.56977436,0.00040889,500
1,98,rev,-4.400000,-4.399995,4.69225523,0.00021221,502,914538000,915540000,4.66910261,0.00043607,500
1,99,rev,-4.600000,-4.600020,4.79072123,0.00024059,501,919016000,920016000,4.76698781,0.00045137,500
1,100,rev,-4.800000,-4.800045,4.89047518,0.00011748,502,923474000,924476000,4.86611445,0.00045203,500
1,101,rev,-5.000000,-4.999970,4.98890490,0.00020374,500,927952000,928950000,4.96398063,0.00051664,500
-1,-2,baseline_post,0.000000,-0.000040,2.50124638,0.00012154,502,932416000,933418000,2.49126376,0.00039756,500
