t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,stage_mm
0.26999974,-3989.7358,0.0087395861,0.494559,0.115413,4.185128,79.999979
0.27999973,-3990.7884,0.0091714892,0.494559,0.115413,4.185128,79.999979
0.28999972,-3990.5893,0.0090710436,0.494559,0.115413,4.185128,79.999979
0.29999971,-3988.3744,0.0083126313,0.494559,0.115413,4.185128,79.999979
0.3099997,-3990.5918,0.008682511,0.494559,0.115413,4.185128,79.999979
0.31999969,-3990.6605,0.0085709175,0.494559,0.115413,4.185128,79.999979
0.32999969,-3991.2512,0.0082604827,0.494559,0.115413,4.185128,79.999979
0.33999968,-3990.5883,0.008261355,0.494559,0.115413,4.185128,79.999979
0.34999967,-3989.8841,0.0083556133,0.494559,0.115413,4.185128,79.999979
0.35999966,-3989.5823,0.0085424904,0.494559,0.115413,4.185128,79.999979
0.36999965,-3991.0202,0.0087000593,0.494559,0.115413,4.185128,79.999979
0.37999964,-3991.1485,0.0086423512,0.494559,0.115413,4.185128,79.999979
0.38999963,-3990.5683,0.0079961414,0.494559,0.115413,4.185128,79.999979
0.39999962,-3988.8487,0.0086724331,0.494559,0.115413,4.185128,79.999979
0.40999961,-3989.1759,0.0083810041,0.494559,0.115413,4.185128,79.999979
0.4199996,-3990.3793,0.0091274978,0.494559,0.115413,4.185128,79.999979
0.42999959,-3990.5814,0.0073273008,0.494559,0.115413,4.185128,79.999979
0.43999958,-3990.9759,0.0074774285,0.494559,0.115413,4.185128,79.999979
0.44999957,-3991.1901,0.0077148922,0.494559,0.115413,4.185128,79.999979
0.45999956,-3991.2379,0.0085714212,0.494559,0.115413,4.185128,79.999979
0.46999955,-3989.961,0.0084989991,0.494559,0.115413,4.185128,79.999979
0.47999954,-3990.2486,0.0081715825,0.494559,0.115413,4.185128,79.999979
0.48999953,-3990.8331,0.0076992662,0.494559,0.115413,4.185128,79.999979
0.49999952,-3991.2823,0.0080618745,0.494559,0.115413,4.185128,79.999979
0.50999951,-3990.7351,0.008199372,0.494559,0.115413,4.185128,79.999979
0.5199995,-3990.4415,0.008240222,0.494559,0.115413,4.185128,79.999979
0.52999949,-3990.6706,0.0086816269,0.494559,0.115413,4.185128,79.999979
0.53999949,-3991.1828,0.0089832447,0.494559,0.115413,4.185128,79.999979
0.54999948,-3989.4565,0.0090213428,0.494559,0.115413,4.185128,79.999979
0.55999947,-3990.5075,0.0087632938,0.494559,0.115413,4.185128,79.999979
0.56999946,-3991.2327,0.0075155135,0.494559,0.115413,4.185128,79.999979
0.57999945,-3990.3356,0.0085168595,0.494559,0.115413,4.185128,79.999979
0.58999944,-3988.7081,0.0087172448,0.494559,0.115413,4.185128,79.999979
0.59999943,-3989.2986,0.009176239,0.494559,0.115413,4.185128,79.999979
0.60999942,-3990.3378,0.0089130126,0.494559,0.115413,4.185128,79.999979
0.61999941,-3990.7186,0.0087279949,0.494559,0.115413,4.185128,79.999979
0.6299994,-3991.0501,0.0085125516,0.494559,0.115413,4.185128,79.999979
0.63999939,-3991.4253,0.0082971083,0.494559,0.115413,4.185128,79.999979
0.64999938,-3989.7478,0.0089926474,0.494559,0.115413,4.185128,79.999979
0.65999937,-3990.9397,0.0089361395,0.494559,0.115413,4.185128,79.999979
0.66999936,-3988.6272,0.0075734256,0.494559,0.115413,4.185128,79.999979
0.67999935,-3989.801,0.00794147,0.494559,0.115413,4.185128,79.999979
0.68999934,-3990.4481,0.0076316282,0.494559,0.115413,4.185128,79.999979
0.69999933,-3991.0698,0.0079068091,0.494559,0.115413,4.185128,79.999979
0.70999932,-3990.5122,0.0089979268,0.494559,0.115413,4.185128,79.999979
0.71999931,-3989.2661,0.0088863859,0.494559,0.115413,4.185128,79.999979
0.7299993,-3989.6617,0.0082809951,0.494559,0.115413,4.185128,79.999979
0.73999929,-3990.454,0.0095144878,0.494559,0.115413,4.185128,79.999979
0.74999928,-3990.8941,0.0089373177,0.494559,0.115413,4.185128,79.999979
0.75999928,-3990.003,0.0079556935,0.494559,0.115413,4.185128,79.999979
0.76999927,-3990.2667,0.0079604076,0.494559,0.115413,4.185128,79.999979
0.77999926,-3991.2146,0.0082405852,0.494559,0.115413,4.185128,79.999979
0.78999925,-3991.3956,0.0079049055,0.494559,0.115413,4.185128,79.999979
0.79999924,-3990.6224,0.0084614251,0.494559,0.115413,4.185128,79.999979
0.80999923,-3990.762,0.0083755308,0.494559,0.115413,4.185128,79.999979
0.81999922,-3991.1522,0.0083113197,0.494559,0.115413,4.185128,79.999979
0.82999921,-3990.5271,0.0079883486,0.494559,0.115413,4.185128,79.999979
0.8399992,-3988.9329,0.009085969,0.494559,0.115413,4.185128,79.999979
0.84999919,-3990.8238,0.0099529854,0.494559,0.115413,4.185128,79.999979
0.85999918,-3989.4843,0.008036829,0.494559,0.115413,4.185128,79.999979
0.86999917,-3991.1881,0.0081809443,0.494559,0.115413,4.185128,79.999979
0.87999916,-3991.0248,0.0082597614,0.494559,0.115413,4.185128,79.999979
0.88999915,-3989.0268,0.0079785032,0.494559,0.115413,4.185128,79.999979
0.89999914,-3991.1075,0.0083683712,0.494559,0.115413,4.185128,79.999979
0.90999913,-3990.9437,0.0085126685,0.494559,0.115413,4.185128,79.999979
0.91999912,-3990.6544,0.0084409059,0.494559,0.115413,4.185128,79.999979
0.92999911,-3991.1389,0.0073928642,0.494559,0.115413,4.185128,79.999979
0.9399991,-3990.1596,0.0074655876,0.494559,0.115413,4.185128,79.999979
0.94999909,-3990.0783,0.0075783221,0.494559,0.115413,4.185128,79.999979
0.95999908,-3991.2803,0.0086905343,0.494559,0.115413,4.185128,79.999979
0.96999907,-3991.0908,0.0083698127,0.494559,0.115413,4.185128,79.999979
0.97999907,-3990.7126,0.0083208229,0.494559,0.115413,4.185128,79.999979
0.98999906,-3989.8659,0.0074293292,0.494559,0.115413,4.185128,79.999979
0.99999905,-3988.7261,0.0076392638,0.494559,0.115413,4.185128,79.999979
1.009999,-3989.116,0.0077594071,0.494559,0.115413,4.185128,79.999979
1.019999,-3990.8855,0.008869089,0.494559,0.115413,4.185128,79.999979
1.029999,-3988.8335,0.0083798514,0.494559,0.115413,4.185128,79.999979
1.039999,-3990.7175,0.0088509178,0.494559,0.115413,4.185128,79.999979
1.049999,-3990.9344,0.0084061903,0.494559,0.115413,4.185128,79.999979
1.059999,-3989.7333,0.009016163,0.494559,0.115413,4.185128,79.999979
1.069999,-3988.5323,0.0090999725,0.494559,0.115413,4.185128,79.999979
1.079999,-3990.2366,0.0089283426,0.494559,0.115413,4.185128,79.999979
1.089999,-3990.8734,0.0077105002,0.494559,0.115413,4.185128,79.999979
1.099999,-3990.698,0.008345692,0.494559,0.115413,4.185128,79.999979
1.1099989,-3988.5327,0.0083054529,0.494559,0.115413,4.185128,79.999979
1.1199989,-3989.9448,0.0081519161,0.494559,0.115413,4.185128,79.999979
1.1299989,-3990.3953,0.0083715182,0.494559,0.115413,4.185128,79.999979
1.1399989,-3991.1367,0.0085911202,0.494559,0.115413,4.185128,79.999979
1.1499989,-3989.5234,0.0087496489,0.494559,0.115413,4.185128,79.999979
1.1599989,-3990.3692,0.0086403482,0.494559,0.115413,4.185128,79.999979
1.1699989,-3988.967,0.0081879624,0.494559,0.115413,4.185128,79.999979
1.1799989,-3990.9873,0.0080395019,0.494559,0.115413,4.185128,79.999979
1.1899989,-3991.1378,0.007835261,0.494559,0.115413,4.185128,79.999979
1.1999989,-3991.023,0.0077942077,0.494559,0.115413,4.185128,79.999979
1.2099988,-3990.16,0.0075032483,0.494559,0.115413,4.185128,79.999979
1.2199988,-3990.4273,0.0085490567,0.494559,0.115413,4.185128,79.999979
1.2299988,-3989.7782,0.0084444564,0.494559,0.115413,4.185128,79.999979
1.2399988,-3990.2868,0.0084233037,0.494559,0.115413,4.185128,79.999979
1.2499988,-3990.2868,0.0090073131,0.494559,0.115413,4.185128,79.999979
1.2599988,-3990.196,0.0097390859,0.494559,0.115413,4.185128,79.999979
1.2699988,-3988.5595,0.0086653811,0.494559,0.115413,4.185128,79.999979
1.2799988,-3990.1208,0.0081842339,0.494559,0.115413,4.185128,79.999979
1.2899988,-3988.3302,0.0081782459,0.494559,0.115413,4.185128,79.999979
1.2999988,-3990.6621,0.0079607888,0.494559,0.115413,4.185128,79.999979
1.3099988,-3991.0034,0.0082267035,0.494559,0.115413,4.185128,79.999979
1.3199987,-3991.3448,0.0084407317,0.494559,0.115413,4.185128,79.999979
1.3299987,-3990.8402,0.0078054647,0.494559,0.115413,4.185128,79.999979
1.3399987,-3990.2552,0.0083719891,0.494559,0.115413,4.185128,79.999979
1.3499987,-3988.7791,0.0080066711,0.494559,0.115413,4.185128,79.999979
1.3599987,-3990.3768,0.0079646617,0.494559,0.115413,4.185128,79.999979
1.3699987,-3990.7393,0.0081742469,0.494559,0.115413,4.185128,79.999979
1.3799987,-3991.1017,0.0077274163,0.494559,0.115413,4.185128,79.999979
1.3899987,-3991.1171,0.0082360164,0.494559,0.115413,4.185128,79.999979
1.3999987,-3990.7727,0.0082220612,0.494559,0.115413,4.185128,79.999979
1.4099987,-3990.1325,0.0083286316,0.494559,0.115413,4.185128,79.999979
1.4199986,-3990.7593,0.0085975998,0.494559,0.115413,4.185128,79.999979
1.4299986,-3991.2741,0.0085983802,0.494559,0.115413,4.185128,79.999979
1.4399986,-3990.1136,0.0083133849,0.494559,0.115413,4.185128,79.999979
1.4499986,-3991.2209,0.0087404447,0.494559,0.115413,4.185128,79.999979
1.4599986,-3990.7287,0.0081406394,0.494559,0.115413,4.185128,79.999979
1.4699986,-3989.782,0.0078252669,0.494559,0.115413,4.185128,79.999979
1.4799986,-3990.9458,0.0091198749,0.494559,0.115413,4.185128,79.999979
1.4899986,-3991.0986,0.0084426048,0.494559,0.115413,4.185128,79.999979
1.4999986,-3990.8033,0.0083596755,0.494559,0.115413,4.185128,79.999979
1.5099986,-3990.7646,0.0089160687,0.494559,0.115413,4.185128,79.999979
1.5199986,-3989.7787,0.0082069681,0.494559,0.115413,4.185128,79.999979
1.5299985,-3992.0858,0.0078096259,0.494559,0.115413,4.185128,79.999979
1.5399985,-3990.7008,0.0082899311,0.494559,0.115413,4.185128,79.999979
1.5499985,-3990.0144,0.0091055505,0.494559,0.115413,4.185128,79.999979
1.5599985,-3991.3117,0.0088690239,0.494559,0.115413,4.185128,79.999979
1.5699985,-3990.45,0.0090695432,0.494559,0.115413,4.185128,79.999979
1.5799985,-3990.9118,0.0084667022,0.494559,0.115413,4.185128,79.999979
1.5899985,-3989.9645,0.0085726194,0.494559,0.115413,4.185128,79.999979
1.5999985,-3989.6811,0.0090331884,0.494559,0.115413,4.185128,79.999979
1.6099985,-3989.0609,0.0084059509,0.494559,0.115413,4.185128,79.999979
1.6199985,-3989.9471,0.008680421,0.494559,0.115413,4.185128,79.999979
1.6299984,-3990.3995,0.0084859928,0.494559,0.115413,4.185128,79.999979
1.6399984,-3990.8307,0.0081256908,0.494559,0.115413,4.185128,79.999979
1.6499984,-3989.5505,0.0081459207,0.494559,0.115413,4.185128,79.999979
1.6599984,-3988.7673,0.0093980752,0.494559,0.115413,4.185128,79.999979
1.6699984,-3991.8319,0.0083579813,0.494559,0.115413,4.185128,79.999979
1.6799984,-3991.5749,0.0086075966,0.494559,0.115413,4.185128,79.999979
1.6899984,-3991.1527,0.0089757576,0.494559,0.115413,4.185128,79.999979
1.6999984,-3991.0354,0.0082603391,0.494559,0.115413,4.185128,79.999979
1.7099984,-3991.105,0.0082844434,0.494559,0.115413,4.185128,79.999979
1.7199984,-3990.6291,0.0081184883,0.494559,0.115413,4.185128,79.999979
1.7299984,-3991.3687,0.0079719933,0.494559,0.115413,4.185128,79.999979
1.7399983,-3991.2381,0.0090311328,0.494559,0.115413,4.185128,79.999979
1.7499983,-3991.3924,0.0070741628,0.494559,0.115413,4.185128,79.999979
1.7599983,-3990.5841,0.0066674912,0.494559,0.115413,4.185128,79.999979
1.7699983,-3990.0567,0.0076050289,0.494559,0.115413,4.185128,79.999979
1.7799983,-3990.752,0.0086045801,0.494559,0.115413,4.185128,79.999979
1.7899983,-3991.0735,0.0089177874,0.494559,0.115413,4.185128,79.999979
1.7999983,-3991.0091,0.0088640821,0.494559,0.115413,4.185128,79.999979
1.8099983,-3991.4926,0.0088356499,0.494559,0.115413,4.185128,79.999979
1.8199983,-3991.0566,0.0084306077,0.494559,0.115413,4.185128,79.999979
1.8299983,-3990.9819,0.0087697656,0.494559,0.115413,4.185128,79.999979
1.8399982,-3990.9819,0.0087930806,0.494559,0.115413,4.185128,79.999979
1.8499982,-3991.0576,0.0082744888,0.494559,0.115413,4.185128,79.999979
1.8599982,-3991.1483,0.0072934373,0.494559,0.115413,4.185128,79.999979
1.8699982,-3991.2436,0.0087563541,0.494559,0.115413,4.185128,79.999979
1.8799982,-3990.6769,0.009067374,0.494559,0.115413,4.185128,79.999979
1.8899982,-3991.1518,0.0085887761,0.494559,0.115413,4.185128,79.999979
1.8999982,-3991.297,0.0082304749,0.494559,0.115413,4.185128,79.999979
1.9099982,-3990.2911,0.0089937131,0.494559,0.115413,4.185128,79.999979
1.9199982,-3990.4172,0.0082783082,0.494559,0.115413,4.185128,79.999979
1.9299982,-3990.6573,0.0076620049,0.494559,0.115413,4.185128,79.999979
1.9399981,-3991.133,0.008496586,0.494559,0.115413,4.185128,79.999979
1.9499981,-3990.9181,0.0089369181,0.494559,0.115413,4.185128,79.999979
1.9599981,-3989.1083,0.0080351711,0.494559,0.115413,4.185128,79.999979
1.9699981,-3990.3943,0.0094278631,0.494559,0.115413,4.185128,79.999979
1.9799981,-3988.9369,0.0084318061,0.494559,0.115413,4.185128,79.999979
1.9899981,-3991.099,0.0088137353,0.494559,0.115413,4.185128,79.999979
1.9999981,-3988.7453,0.0084285931,0.494559,0.115413,4.185128,79.999979
2.0099981,-3990.0794,0.0080820083,0.494559,0.115413,4.185128,79.999979
2.0199981,-3990.4008,0.0081348491,0.494559,0.115413,4.185128,79.999979
2.0299981,-3991.3785,0.008435347,0.494559,0.115413,4.185128,79.999979
2.0399981,-3988.6868,0.0080850089,0.494559,0.115413,4.185128,79.999979
2.049998,-3991.3352,0.0087046113,0.494559,0.115413,4.185128,79.999979
2.059998,-3988.7266,0.0083312423,0.494559,0.115413,4.185128,79.999979
2.069998,-3989.5855,0.0083494889,0.494559,0.115413,4.185128,79.999979
2.079998,-3990.4444,0.0089600071,0.494559,0.115413,4.185128,79.999979
2.089998,-3989.942,0.0085359032,0.494559,0.115413,4.185128,79.999979
2.099998,-3990.2446,0.0084238593,0.494559,0.115413,4.185128,79.999979
2.109998,-3990.5841,0.0085241292,0.494559,0.115413,4.185128,79.999979
2.119998,-3990.9355,0.0085241292,0.494559,0.115413,4.185128,79.999979
2.129998,-3990.472,0.0083129268,0.494559,0.115413,4.185128,79.999979
2.139998,-3990.0243,0.0084911017,0.494559,0.115413,4.185128,79.999979
2.1499979,-3991.8341,0.0079572019,0.494559,0.115413,4.185128,79.999979
2.1599979,-3989.7438,0.0089023888,0.494559,0.115413,4.185128,79.999979
2.1699979,-3990.6822,0.0081238157,0.494559,0.115413,4.185128,79.999979
2.1799979,-3988.6766,0.0087443053,0.494559,0.115413,4.185128,79.999979
2.1899979,-3990.5555,0.0089599761,0.494559,0.115413,4.185128,79.999979
2.1999979,-3990.5373,0.0088717604,0.494559,0.115413,4.185128,79.999979
2.2099979,-3990.7428,0.0077582636,0.494559,0.115413,4.185128,79.999979
2.2199979,-3988.9457,0.007771122,0.494559,0.115413,4.185128,79.999979
2.2299979,-3991.4165,0.0081163825,0.494559,0.115413,4.185128,79.999979
2.2399979,-3989.2261,0.008577262,0.494559,0.115413,4.185128,79.999979
2.2499979,-3990.3484,0.0086867426,0.494559,0.115413,4.185128,79.999979
2.2599978,-3990.7981,0.0087632912,0.494559,0.115413,4.185128,79.999979
2.2699978,-3990.8454,0.0081194804,0.494559,0.115413,4.185128,79.999979
2.2799978,-3989.7181,0.0085220425,0.494559,0.115413,4.185128,79.999979
2.2899978,-3991.0872,0.0087408755,0.494559,0.115413,4.185128,79.999979
2.2999978,-3989.3346,0.0088247116,0.494559,0.115413,4.185128,79.999979
2.3099978,-3990.4536,0.0088495918,0.494559,0.115413,4.185128,79.999979
2.3199978,-3990.4783,0.0086184864,0.494559,0.115413,4.185128,79.999979
2.3299978,-3990.947,0.0080742198,0.494559,0.115413,4.185128,79.999979
2.3399978,-3989.4026,0.0086270934,0.494559,0.115413,4.185128,79.999979
2.3499978,-3990.9995,0.0082232295,0.494559,0.115413,4.185128,79.999979
2.3599977,-3990.58,0.0089957984,0.494559,0.115413,4.185128,79.999979
2.3699977,-3990.9317,0.0084658632,0.494559,0.115413,4.185128,79.999979
2.3799977,-3990.9317,0.008070436,0.494559,0.115413,4.185128,79.999979
2.3899977,-3990.3873,0.0084037473,0.494559,0.115413,4.185128,79.999979
2.3999977,-3989.1642,0.0078024824,0.494559,0.115413,4.185128,79.999979
2.4099977,-3991.4734,0.0064904396,0.494559,0.115413,4.185128,79.999979
2.4199977,-3990.2324,0.0084886921,0.494559,0.115413,4.185128,79.999979
2.4299977,-3990.9999,0.0074765675,0.494559,0.115413,4.185128,79.999979
2.4399977,-3991.0548,0.0076906625,0.494559,0.115413,4.185128,79.999979
2.4499977,-3989.31,0.0089029871,0.494559,0.115413,4.185128,79.999979
2.4599977,-3991.0307,0.0090580479,0.494559,0.115413,4.185128,79.999979
2.4699976,-3991.1687,0.008693759,0.494559,0.115413,4.185128,79.999979
2.4799976,-3990.998,0.007993586,0.494559,0.115413,4.185128,79.999979
2.4899976,-3990.7365,0.0085284909,0.494559,0.115413,4.185128,79.999979
2.4999976,-3991.29,0.0088469802,0.494559,0.115413,4.185128,79.999979
2.5099976,-3990.0343,0.0078131691,0.494559,0.115413,4.185128,79.999979
2.5199976,-3988.7689,0.0074036935,0.494559,0.115413,4.185128,79.999979
2.5299976,-3991.09,0.010164257,0.494559,0.115413,4.185128,79.999979
2.5399976,-3989.7586,0.0074429012,0.494559,0.115413,4.185128,79.999979
2.5499976,-3990.2329,0.0082960703,0.494559,0.115413,4.185128,79.999979
2.5599976,-3989.4139,0.0075771468,0.494559,0.115413,4.185128,79.999979
2.5699975,-3988.7558,0.0078874775,0.494559,0.115413,4.185128,79.999979
2.5799975,-3990.7728,0.0092634779,0.494559,0.115413,4.185128,79.999979
2.5899975,-3990.6932,0.0083664156,0.494559,0.115413,4.185128,79.999979
2.5999975,-3989.2126,0.0077649227,0.494559,0.115413,4.185128,79.999979
2.6099975,-3990.8352,0.0085732427,0.494559,0.115413,4.185128,79.999979
2.6199975,-3990.5529,0.008317998,0.494559,0.115413,4.185128,79.999979
2.6299975,-3988.6204,0.0080374643,0.494559,0.115413,4.185128,79.999979
2.6399975,-3990.2131,0.0082397878,0.494559,0.115413,4.185128,79.999979
2.6499975,-3990.7477,0.0079727703,0.494559,0.115413,4.185128,79.999979
2.6599975,-3989.105,0.0094191206,0.494559,0.115413,4.185128,79.999979
2.6699975,-3990.966,0.0086462701,0.494559,0.115413,4.185128,79.999979
2.6799974,-3990.2666,0.0094299069,0.494559,0.115413,4.185128,79.999979
2.6899974,-3989.3445,0.0091092689,0.494559,0.115413,4.185128,79.999979
2.6999974,-3990.7498,0.0083541356,0.494559,0.115413,4.185128,79.999979
2.7099974,-3988.6331,0.0075459769,0.494559,0.115413,4.185128,79.999979
2.7199974,-3990.5144,0.0080362294,0.494559,0.115413,4.185128,79.999979
2.7299974,-3990.7107,0.0077253735,0.494559,0.115413,4.185128,79.999979
2.7399974,-3988.8833,0.0083163342,0.494559,0.115413,4.185128,79.999979
2.7499974,-3989.6681,0.0085164828,0.494559,0.115413,4.185128,79.999979
2.7599974,-3989.6681,0.0085164828,0.494559,0.115413,4.185128,79.999979
2.7699974,-3991.0229,0.0088505776,0.494559,0.115413,4.185128,79.999979
2.7799973,-3990.8677,0.0087829308,0.494559,0.115413,4.185128,79.999979
2.7899973,-3990.781,0.0075336782,0.494559,0.115413,4.185128,79.999979
2.7999973,-3990.7768,0.0081707289,0.494559,0.115413,4.185128,79.999979
2.8099973,-3990.5151,0.0087477562,0.494559,0.115413,4.185128,79.999979
2.8199973,-3991.0126,0.0070648001,0.494559,0.115413,4.185128,79.999979
2.8299973,-3991.1584,0.0082063223,0.494559,0.115413,4.185128,79.999979
2.8399973,-3989.7479,0.0082051367,0.494559,0.115413,4.185128,79.999979
2.8499973,-3990.1646,0.009725367,0.494559,0.115413,4.185128,79.999979
2.8599973,-3990.4426,0.0090161986,0.494559,0.115413,4.185128,79.999979
2.8699973,-3990.3449,0.0091036508,0.494559,0.115413,4.185128,79.999979
2.8799973,-3989.2402,0.009101343,0.494559,0.115413,4.185128,79.999979
2.8899972,-3989.0896,0.0092767037,0.494559,0.115413,4.185128,79.999979
2.8999972,-3990.6344,0.0083106142,0.494559,0.115413,4.185128,79.999979
2.9099972,-3990.5379,0.0085228839,0.494559,0.115413,4.185128,79.999979
2.9199972,-3988.7685,0.0079405913,0.494559,0.115413,4.185128,79.999979
2.9299972,-3989.3607,0.0078715213,0.494559,0.115413,4.185128,79.999979
2.9399972,-3989.3607,0.0080218067,0.494559,0.115413,4.185128,79.999979
2.9499972,-3990.6665,0.0090832975,0.494559,0.115413,4.185128,79.999979
2.9599972,-3990.4394,0.0079458034,0.494559,0.115413,4.185128,79.999979
2.9699972,-3991.2362,0.0087340319,0.494559,0.115413,4.185128,79.999979
2.9799972,-3988.9654,0.0079244821,0.494559,0.115413,4.185128,79.999979
2.9899971,-3990.333,0.0086579414,0.494559,0.115413,4.185128,79.999979
2.9999971,-3990.333,0.0087368257,0.494559,0.115413,4.185128,79.999979
3.0099971,-3990.8025,0.0087644682,0.494559,0.115413,4.185128,79.999979
3.0199971,-3990.3498,0.0088037919,0.494559,0.115413,4.185128,79.999979
3.0299971,-3989.2256,0.0086003127,0.494559,0.115413,4.185128,79.999979
3.0399971,-3989.9031,0.0084904213,0.494559,0.115413,4.185128,79.999979
3.0499971,-3991.2906,0.0087584231,0.494559,0.115413,4.185128,79.999979
3.0599971,-3989.0428,0.0086818762,0.494559,0.115413,4.185128,79.999979
3.0699971,-3990.0603,0.0088035431,0.494559,0.115413,4.185128,79.999979
3.0799971,-3990.7594,0.0077627232,0.494559,0.115413,4.185128,79.999979
3.0899971,-3990.4351,0.0087417245,0.494559,0.115413,4.185128,79.999979
3.099997,-3989.9946,0.0079808105,0.494559,0.115413,4.185128,79.999979
3.109997,-3990.9652,0.0078636225,0.494559,0.115413,4.185128,79.999979
3.119997,-3988.657,0.0079297493,0.494559,0.115413,4.185128,79.999979
3.129997,-3991.1423,0.0080670929,0.494559,0.115413,4.185128,79.999979
3.139997,-3990.8265,0.00903155,0.494559,0.115413,4.185128,79.999979
3.149997,-3988.9004,0.0082387499,0.494559,0.115413,4.185128,79.999979
3.159997,-3991.2772,0.0082471919,0.494559,0.115413,4.185128,79.999979
3.169997,-3991.2772,0.0085340003,0.494559,0.115413,4.185128,79.999979
3.179997,-3988.6623,0.0088457529,0.494559,0.115413,4.185128,79.999979
3.189997,-3989.4766,0.0087969433,0.494559,0.115413,4.185128,79.999979
3.1999969,-3990.5239,0.0089792867,0.494559,0.115413,4.185128,79.999979
3.2099969,-3989.5856,0.0086678859,0.494559,0.115413,4.185128,79.999979
3.2199969,-3989.671,0.0078618874,0.494559,0.115413,4.185128,79.999979
3.2299969,-3990.6806,0.0084996775,0.494559,0.115413,4.185128,79.999979
3.2399969,-3990.821,0.0080671259,0.494559,0.115413,4.185128,79.999979
3.2499969,-3991.1951,0.0079717224,0.494559,0.115413,4.185128,79.999979
3.2599969,-3990.9122,0.00875036,0.494559,0.115413,4.185128,79.999979
3.2699969,-3989.1532,0.0090432145,0.494559,0.115413,4.185128,79.999979
3.2799969,-3990.8437,0.0088034357,0.494559,0.115413,4.185128,79.999979
3.2899969,-3990.324,0.0080904032,0.494559,0.115413,4.185128,79.999979
3.2999969,-3988.9971,0.0082857181,0.494559,0.115413,4.185128,79.999979
3.3099968,-3988.8757,0.008366665,0.494559,0.115413,4.185128,79.999979
3.3199968,-3988.6,0.0084813741,0.494559,0.115413,4.185128,79.999979
3.3299968,-3990.3674,0.008670126,0.494559,0.115413,4.185128,79.999979
3.3399968,-3989.334,0.008809792,0.494559,0.115413,4.185128,79.999979
3.3499968,-3990.4897,0.0078221411,0.494559,0.115413,4.185128,79.999979
3.3599968,-3989.1276,0.0081909654,0.494559,0.115413,4.185128,79.999979
3.3699968,-3988.3222,0.0086070634,0.494559,0.115413,4.185128,79.999979
3.3799968,-3989.0668,0.0084169097,0.494559,0.115413,4.185128,79.999979
3.3899968,-3990.2178,0.0077351778,0.494559,0.115413,4.185128,79.999979
3.3999968,-3990.5469,0.0088905075,0.494559,0.115413,4.185128,79.999979
3.4099967,-3990.7581,0.0096605942,0.494559,0.115413,4.185128,79.999979
3.4199967,-3988.7718,0.008939956,0.494559,0.115413,4.185128,79.999979
3.4299967,-3990.5988,0.0076060524,0.494559,0.115413,4.185128,79.999979
3.4399967,-3991.084,0.0085429905,0.494559,0.115413,4.185128,79.999979
3.4499967,-3988.8213,0.0087829308,0.494559,0.115413,4.185128,79.999979
3.4599967,-3988.8083,0.0087908928,0.494559,0.115413,4.185128,79.999979
3.4699967,-3989.4845,0.0088616897,0.494559,0.115413,4.185128,79.999979
3.4799967,-3991.1759,0.0081435784,0.494559,0.115413,4.185128,79.999979
3.4899967,-3990.352,0.0083208899,0.494559,0.115413,4.185128,79.999979
