host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1783534343.020021,700995.406000,47126000,2,load,-2.18386100,-3663910,47685353,18293
1783534343.022022,700995.406000,47128000,2,load,-2.17552200,-3649920,47687382,18294
1783534343.036574,700995.421000,47130000,2,load,-2.17093800,-3642230,47689405,18295
1783534343.037100,700995.421000,47131000,1,laser,4.48983300,1928368668,47690412,18171
1783534343.037632,700995.421000,47132000,2,load,-2.17040200,-3641330,47691427,18296
1783534343.042273,700995.421000,47133000,1,laser,4.49033700,1928585073,47692440,18172
1783534343.043272,700995.421000,47134000,2,load,-2.17040200,-3641330,47693449,18297
1783534343.043272,700995.421000,47135000,1,laser,4.49033700,1928585073,47694463,18173
1783534343.044276,700995.421000,47136000,2,load,-2.17627300,-3651180,47695478,18298
1783534343.044276,700995.421000,47137000,1,laser,4.49020300,1928527410,47696485,18174
1783534343.045272,700995.421000,47138000,2,load,-2.17160600,-3643350,47697501,18299
1783534343.046033,700995.421000,47139000,1,laser,4.49062200,1928707335,47698508,18175
1783534343.046033,700995.421000,47140000,2,load,-2.18248400,-3661600,47699523,18300
1783534343.046560,700995.421000,47141000,1,laser,4.49017000,1928512989,47700536,18176
1783534343.047146,700995.421000,47143000,1,laser,4.48922300,1928106694,47702559,18177
1783534343.047676,700995.421000,47144000,2,load,-2.18661400,-3668530,47703568,18301
1783534343.048207,700995.421000,47145000,1,laser,4.48922300,1928106694,47704581,18178
1783534343.048207,700995.421000,47146000,2,load,-2.18661400,-3668530,47705597,18302
1783534343.048738,700995.421000,47147000,1,laser,4.48971500,1928317915,47706604,18179
1783534343.049277,700995.437000,47149000,1,laser,4.49045700,1928636667,47708626,18180
1783534343.049804,700995.437000,47150000,2,load,-2.18992800,-3674090,47709641,18303
1783534343.050332,700995.437000,47151000,1,laser,4.49023200,1928539788,47710655,18181
1783534343.050865,700995.437000,47152000,2,load,-2.18386700,-3663920,47711664,18304
1783534343.050865,700995.437000,47153000,1,laser,4.49059800,1928697160,47712677,18182
1783534343.051392,700995.437000,47155000,1,laser,4.49059800,1928697160,47714700,18183
1783534343.051923,700995.437000,47156000,2,load,-2.18289500,-3662290,47715715,18305
1783534343.052451,700995.437000,47157000,1,laser,4.49026800,1928555401,47716722,18184
1783534343.052977,700995.437000,47158000,2,load,-2.17699400,-3652390,47717737,18306
1783534343.053504,700995.437000,47160000,2,load,-2.18713300,-3669400,47719760,18307
