host_timestamp_s,monotonic_s,kind,detail
1783534274.813892,700927.187000,session,start console_20260708_141113
1783534295.940730,700948.328000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783534297.946728,700950.328000,disarm,disarm
1783534298.012314,700950.390000,disarm,disarm
1783534298.069848,700950.453000,disarm,disarm
1783534298.135330,700950.515000,disarm,disarm
1783534298.197256,700950.578000,disarm,disarm
1783534298.254677,700950.640000,disarm,disarm
1783534298.314162,700950.687000,reconnect,H7 restart requested
1783534299.335427,700951.718000,warn,H7 silent 1.0s — no new samples (critical; other instruments still recording)
1783534306.078613,700958.453000,baseline,start probe_v=0.5 dur=2s
1783534306.079620,700958.453000,arm,arm
1783534306.079620,700958.453000,cmd,idle 0.5
1783534308.394513,700960.781000,disarm,disarm
1783534308.395520,700960.781000,baseline,done cold_R=4.285ohm laser=4.457V load=-2.2V load_offset=-2.2 warn=0
1783534316.802799,700969.187000,arm,arm
1783534316.802799,700969.187000,cmd,idle 0.5
1783534319.556628,700971.937000,baseline,start probe_v=0.5 dur=2s
1783534319.556628,700971.937000,arm,arm
1783534319.557626,700971.937000,cmd,idle 0.5
1783534321.852126,700974.234000,disarm,disarm
1783534321.852643,700974.234000,baseline,done cold_R=4.331ohm laser=4.373V load=-2.263V load_offset=-2.263 warn=0
1783534343.059165,700995.437000,session,recording start
1783534343.126605,700995.500000,camera,video recording start
1783534349.123371,701001.500000,arm,arm
1783534349.124429,701001.500000,cmd,cycle 3.5 0.5 100 1000 10
1783534350.140277,701002.515000,cmd,ping
1783534351.129807,701003.515000,cmd,ping
1783534352.156179,701004.531000,cmd,ping
1783534353.147338,701005.531000,cmd,ping
1783534354.151852,701006.531000,cmd,ping
1783534355.145938,701007.531000,cmd,ping
1783534356.152662,701008.531000,cmd,ping
1783534357.145968,701009.531000,cmd,ping
1783534358.154249,701010.531000,cmd,ping
1783534359.147941,701011.531000,cmd,ping
1783534360.154382,701012.531000,cmd,ping
1783534361.159278,701013.546000,cmd,ping
1783534362.165879,701014.546000,cmd,ping
1783534363.159416,701015.546000,cmd,ping
1783534364.168576,701016.546000,cmd,ping
1783534365.159539,701017.546000,cmd,ping
1783534366.168801,701018.546000,cmd,ping
1783534367.163160,701019.546000,cmd,ping
1783534368.186414,701020.562000,cmd,ping
1783534369.179345,701021.562000,cmd,ping
1783534370.186906,701022.562000,cmd,ping
1783534371.179749,701023.562000,cmd,ping
1783534372.217760,701024.593000,cmd,ping
1783534373.207248,701025.593000,cmd,ping
1783534374.233830,701026.609000,cmd,ping
1783534375.224230,701027.609000,cmd,ping
1783534376.249729,701028.625000,cmd,ping
1783534377.241239,701029.625000,cmd,ping
1783534378.248355,701030.625000,cmd,ping
1783534379.252818,701031.640000,cmd,ping
1783534380.263309,701032.640000,cmd,ping
1783534381.257538,701033.640000,cmd,ping
1783534382.255966,701034.640000,cmd,ping
1783534383.259510,701035.640000,cmd,ping
1783534384.265223,701036.640000,cmd,ping
1783534385.257701,701037.640000,cmd,ping
1783534386.283594,701038.671000,cmd,ping
1783534387.273085,701039.656000,cmd,ping
1783534388.278427,701040.656000,cmd,ping
1783534389.271847,701041.656000,cmd,ping
1783534390.280087,701042.656000,cmd,ping
1783534391.272108,701043.656000,cmd,ping
1783534392.279028,701044.656000,cmd,ping
1783534393.271314,701045.656000,cmd,ping
1783534394.281317,701046.656000,cmd,ping
1783534395.273052,701047.656000,cmd,ping
1783534396.268987,701048.656000,cmd,ping
1783534397.292635,701049.671000,cmd,ping
1783534398.286355,701050.671000,cmd,ping
1783534399.293463,701051.671000,cmd,ping
1783534400.285458,701052.671000,cmd,ping
1783534401.298259,701053.671000,cmd,ping
1783534402.289316,701054.671000,cmd,ping
1783534403.297591,701055.671000,cmd,ping
1783534404.288622,701056.671000,cmd,ping
1783534405.295697,701057.671000,cmd,ping
1783534406.286329,701058.671000,cmd,ping
1783534407.285494,701059.671000,cmd,ping
1783534408.311272,701060.687000,cmd,ping
1783534409.314354,701061.687000,cmd,ping
1783534410.308796,701062.687000,cmd,ping
1783534411.301544,701063.687000,cmd,ping
1783534412.324221,701064.703000,cmd,ping
1783534413.315811,701065.703000,cmd,ping
1783534414.323158,701066.703000,cmd,ping
1783534415.337500,701067.718000,cmd,ping
1783534416.336815,701068.718000,cmd,ping
1783534417.344218,701069.718000,cmd,ping
1783534418.337085,701070.718000,cmd,ping
1783534419.343402,701071.718000,cmd,ping
1783534420.340596,701072.718000,cmd,ping
1783534421.335564,701073.718000,cmd,ping
1783534422.354777,701074.734000,cmd,ping
1783534423.393954,701075.781000,cmd,ping
1783534423.423844,701075.796000,session,recording stop
1783534423.485186,701075.859000,camera,video recording stop (406 frames)
1783534424.398048,701076.781000,cmd,ping
1783534425.306020,701077.687000,arm,arm
1783534425.306020,701077.687000,cmd,idle 0.5
1783534425.393932,701077.781000,cmd,ping
1783534426.403227,701078.781000,cmd,ping
1783534427.397987,701079.781000,cmd,ping
1783534428.413033,701080.796000,cmd,ping
1783534429.437688,701081.812000,cmd,ping
1783534429.588740,701081.968000,disarm,disarm
1783534441.527176,701093.906000,disarm,disarm
1783534441.996250,701094.375000,session,end complete
