host_timestamp_s,monotonic_s,kind,detail
1784150108.974463,59988.125000,session,start console_20260715_171508
1784150126.070788,60005.218000,session,recording start
1784150126.077374,60005.218000,camera,video recording start
1784150127.149106,60006.296000,arm,arm
1784150127.149636,60006.296000,cmd,cycle 3 0.5 100 3000 10
1784150128.176164,60007.328000,cmd,ping
1784150129.184875,60008.328000,cmd,ping
1784150130.177025,60009.328000,cmd,ping
1784150131.184369,60010.328000,cmd,ping
1784150132.173995,60011.328000,cmd,ping
1784150133.180499,60012.328000,cmd,ping
1784150134.187465,60013.328000,cmd,ping
1784150135.175194,60014.328000,cmd,ping
1784150136.180490,60015.328000,cmd,ping
1784150137.183116,60016.328000,cmd,ping
1784150138.174698,60017.328000,cmd,ping
1784150139.176417,60018.328000,cmd,ping
1784150140.188124,60019.328000,cmd,ping
1784150141.181252,60020.328000,cmd,ping
1784150142.175960,60021.328000,cmd,ping
1784150143.184541,60022.328000,cmd,ping
1784150144.174866,60023.328000,cmd,ping
1784150145.180447,60024.328000,cmd,ping
1784150146.183726,60025.328000,cmd,ping
1784150147.178545,60026.328000,cmd,ping
1784150148.182259,60027.328000,cmd,ping
1784150149.187198,60028.328000,cmd,ping
1784150150.182262,60029.328000,cmd,ping
1784150151.184062,60030.328000,cmd,ping
1784150152.178837,60031.328000,cmd,ping
1784150153.200941,60032.343000,cmd,ping
1784150154.193204,60033.343000,cmd,ping
1784150155.200574,60034.343000,cmd,ping
1784150156.189106,60035.343000,cmd,ping
1784150157.200159,60036.343000,cmd,ping
1784150158.191921,60037.343000,cmd,ping
1784150159.193402,60038.343000,cmd,ping
1784150160.189136,60039.343000,cmd,ping
1784150161.200407,60040.343000,cmd,ping
1784150162.193387,60041.343000,cmd,ping
1784150163.201112,60042.343000,cmd,ping
1784150164.192603,60043.343000,cmd,ping
1784150165.202201,60044.343000,cmd,ping
1784150166.197059,60045.343000,cmd,ping
1784150167.202591,60046.343000,cmd,ping
1784150168.194016,60047.343000,cmd,ping
1784150169.201765,60048.343000,cmd,ping
1784150170.191492,60049.343000,cmd,ping
1784150171.218323,60050.359000,cmd,ping
1784150172.211081,60051.359000,cmd,ping
1784150173.232293,60052.375000,cmd,ping
1784150174.222880,60053.375000,cmd,ping
1784150175.231445,60054.375000,cmd,ping
1784150176.220851,60055.375000,cmd,ping
1784150177.223652,60056.375000,cmd,ping
1784150178.148402,60057.296000,session,recording stop
1784150178.156941,60057.296000,camera,video recording stop (223 frames)
1784150178.230676,60057.375000,cmd,ping
1784150179.221263,60058.375000,cmd,ping
1784150180.238584,60059.390000,cmd,ping
1784150180.358840,60059.500000,disarm,disarm
1784150181.603199,60060.750000,disarm,disarm
1784150181.887235,60061.031000,session,end complete
