host_timestamp_s,monotonic_s,firmware_timestamp_us,src,channel,value,raw_code,hw_us,seq
1784150126.055117,60005.203000,92022000,2,load,2.26118000,3793630,93266686,44021
1784150126.069984,60005.218000,92023000,1,laser,4.88406200,2097688839,93267697,44022
1784150126.070788,60005.218000,92024000,2,load,2.26118000,3793630,93268712,44022
1784150126.071866,60005.218000,92025000,1,laser,4.88406200,2097688839,93269725,44023
1784150126.072395,60005.218000,92026000,2,load,2.26870200,3806250,93270738,44023
1784150126.077374,60005.218000,92027000,1,laser,4.88524100,2098195001,93271751,44024
1784150126.079534,60005.234000,92028000,2,load,2.26810000,3805240,93272766,44024
1784150126.080070,60005.234000,92029000,1,laser,4.88496700,2098077175,93273777,44025
1784150126.080070,60005.234000,92030000,2,load,2.26369500,3797850,93274792,44025
1784150126.081132,60005.234000,92031000,1,laser,4.88547900,2098297348,93275805,44026
1784150126.081671,60005.234000,92032000,2,load,2.26578700,3801360,93276818,44026
1784150126.081671,60005.234000,92033000,1,laser,4.88548400,2098299504,93277831,44027
1784150126.082676,60005.234000,92034000,2,load,2.26706900,3803510,93278843,44027
1784150126.082676,60005.234000,92035000,1,laser,4.88548400,2098299504,93279863,44028
1784150126.082676,60005.234000,92036000,2,load,2.26706900,3803510,93280878,44028
1784150126.083676,60005.234000,92037000,1,laser,4.88427400,2097779585,93281885,44029
1784150126.083676,60005.234000,92038000,2,load,2.25924300,3790380,93282898,44029
1784150126.084675,60005.234000,92039000,1,laser,4.88407100,2097692555,93283911,44030
1784150126.084675,60005.234000,92040000,2,load,2.26023200,3792040,93284930,44030
1784150126.085675,60005.234000,92041000,1,laser,4.88525900,2098202572,93285943,44031
1784150126.085675,60005.234000,92042000,2,load,2.26769400,3804560,93286955,44031
1784150126.085675,60005.234000,92043000,1,laser,4.88492800,2098060451,93287969,44032
1784150126.086676,60005.234000,92044000,2,load,2.27761300,3821200,93288984,44032
1784150126.087676,60005.234000,92045000,1,laser,4.88559000,2098344967,93289997,44033
1784150126.088167,60005.234000,92046000,2,load,2.27761300,3821200,93291010,44033
1784150126.088673,60005.234000,92047000,1,laser,4.88559000,2098344967,93292023,44034
1784150126.089198,60005.234000,92048000,2,load,2.27342200,3814170,93293038,44034
1784150126.089198,60005.234000,92049000,1,laser,4.88581100,2098439906,93294049,44035
1784150126.090203,60005.234000,92050000,2,load,2.27530000,3817320,93295064,44035
1784150126.090203,60005.234000,92051000,1,laser,4.88458400,2097913043,93296077,44036
1784150126.090203,60005.234000,92052000,2,load,2.26661000,3802740,93297090,44036
1784150126.091204,60005.234000,92053000,1,laser,4.88422600,2097759077,93298103,44037
1784150126.091204,60005.234000,92054000,2,load,2.25806200,3788400,93299115,44037
1784150126.092685,60005.234000,92055000,1,laser,4.88534300,2098238547,93300135,44038
1784150126.092685,60005.234000,92056000,2,load,2.25806200,3788400,93301150,44038
1784150126.093689,60005.234000,92057000,1,laser,4.88534300,2098238547,93302157,44039
1784150126.093689,60005.234000,92058000,2,load,2.26748000,3804200,93303170,44039
1784150126.093689,60005.234000,92059000,1,laser,4.88516200,2098161217,93304183,44040
1784150126.094694,60005.234000,92060000,2,load,2.27267100,3812910,93305202,44040
1784150126.094694,60005.234000,92061000,1,laser,4.88560500,2098351308,93306215,44041
1784150126.094694,60005.234000,92062000,2,load,2.27223000,3812170,93307227,44041
1784150126.096199,60005.250000,92063000,1,laser,4.88569500,2098389816,93308241,44042
1784150126.096199,60005.250000,92064000,2,load,2.26820700,3805420,93309256,44042
1784150126.096199,60005.250000,92065000,1,laser,4.88445700,2097858293,93310269,44043
1784150126.097204,60005.250000,92066000,2,load,2.26892200,3806620,93311282,44043
