level_mA,heat_ms,cycle,bootstrap,i_mA,dx_um,x_base_um,baseline_V,peak_V,rise_V,clipped
650,300,1,1,643.52,437.43,-4287.55,1.98343,2.32777,0.34434,0
650,300,2,0,654.78,452.14,-4271.84,2.00216,2.35168,0.34952,0
650,300,3,0,641.23,459.44,-4270.35,2.00685,2.35893,0.35208,0
650,300,4,0,658.41,438.15,-4287.63,1.99282,2.33042,0.33760,0
650,300,5,0,663.50,466.48,-4291.64,1.98500,2.33808,0.35308,0
650,300,6,0,652.99,450.24,-4293.72,1.98427,2.33241,0.34814,0
