Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(mN)
"16.1400","16.0894","493.0472"
"16.1600","16.1092","493.4934"
"16.1800","16.1291","494.3893"
"16.2000","16.1495","494.9441"
"16.2200","16.1690","495.5326"
"16.2400","16.1879","495.9609"
"16.2600","16.2076","496.6874"
"16.2800","16.2279","497.4998"
"16.3000","16.2494","497.7888"
"16.3200","16.2699","498.5153"
"16.3400","16.2892","499.3821"
"16.3600","16.3089","499.7524"
"16.3800","16.3291","500.3826"
"16.4000","16.3498","501.0254"
"16.4200","16.3700","501.6136"
"16.4400","16.3891","502.6682"
"16.4600","16.4090","503.1454"
"16.4800","16.4293","503.8128"
"16.5000","16.4497","504.5339"
"16.5200","16.4695","504.8831"
"16.5400","16.4884","505.5261"
"16.5600","16.5081","506.2305"
"16.5800","16.5284","506.6877"
"16.6000","16.5488","507.1799"
"16.6200","16.5694","507.4685"
"16.6400","16.5888","508.1742"
"16.6600","16.6082","509.0169"
"16.6800","16.6285","509.5836"
"16.7000","16.6486","510.4555"
"16.7200","16.6689","510.7478"
"16.7400","16.6889","511.5418"
"16.7600","16.7085","512.4949"
"16.7800","16.7284","513.0041"
"16.8000","16.7487","513.6088"
"16.8200","16.7692","514.1425"
"16.8400","16.7892","514.7598"
"16.8600","16.8087","515.7065"
"16.8800","16.8290","516.0795"
"16.9000","16.8489","516.6298"
"16.9200","16.8689","517.3905"
"16.9400","16.8889","517.8828"
"16.9600","16.9087","518.6018"
"16.9800","16.9293","519.0549"
"17.0000","16.9499","519.5717"
"17.0200","16.9698","520.1302"
"17.0400","16.9899","520.6441"
"17.0600","17.0095","521.7151"
"17.0800","17.0293","522.0760"
"17.1000","17.0494","522.6263"
"17.1200","17.0697","523.0834"
"17.1400","17.0902","523.5890"
"17.1600","17.1096","524.6990"
"17.1800","17.1288","525.4696"
"17.2000","17.1484","526.0154"
"17.2200","17.1682","526.6973"
"17.2400","17.1889","526.7633"
"17.2600","17.2085","527.6289"
"17.2800","17.2279","528.4291"
"17.3000","17.2485","528.5755"
"17.3200","17.2690","529.3992"
"17.3400","17.2893","530.0562"
"17.3600","17.3089","530.9421"
"17.3800","17.3283","531.6918"
"17.4000","17.3485","531.9682"
"17.4200","17.3687","532.5263"
"17.4400","17.3888","533.3663"
"17.4600","17.4093","533.9038"
"17.4800","17.4293","534.4026"
"17.5000","17.4492","535.0859"
"17.5200","17.4690","535.6896"
"17.5400","17.4891","536.4575"
"17.5600","17.5099","536.8508"
"17.5800","17.5301","537.5583"
"17.6000","17.5500","538.3952"
"17.6200","17.5697","538.8637"
"17.6400","17.5892","539.5456"
"17.6600","17.6093","539.7280"
"17.6800","17.6291","540.3993"
"17.7000","17.6491","540.9894"
"17.7200","17.6693","541.6349"
"17.7400","17.6887","542.5608"
"17.7600","17.7085","543.1429"
"17.7800","17.7287","543.7862"
"17.8000","17.7490","544.4962"
"17.8200","17.7695","545.0981"
"17.8400","17.7895","545.7268"
"17.8600","17.8098","546.7131"
"17.8800","17.8297","547.3837"
"17.9000","17.8489","547.8560"
"17.9200","17.8689","548.3405"
"17.9400","17.8886","548.5773"
"17.9600","17.9085","549.4704"
"17.9800","17.9292","549.8167"
"18.0000","17.9492","550.6723"
"18.0200","17.9690","551.0294"
"18.0400","17.9890","552.2015"
"18.0600","18.0094","552.7173"
"18.0800","18.0297","552.9775"
"18.1000","18.0488","553.6472"
"18.1200","18.0684","554.2701"
"18.1400","18.0885","555.1947"
"18.1600","18.1081","555.7364"
"18.1800","18.1285","556.0999"
"18.2000","18.1487","556.6193"
"18.2200","18.1688","557.5332"
"18.2400","18.1890","558.0692"
"18.2600","18.2088","558.8257"
"18.2800","18.2293","559.2233"
"18.3000","18.2499","560.2326"
"18.3200","18.2694","561.1325"
"18.3400","18.2884","561.3558"
"18.3600","18.3074","562.1071"
"18.3800","18.3278","562.6557"
"18.4000","18.3489","562.9666"
"18.4200","18.3689","563.5144"
"18.4400","18.3889","564.0156"
"18.4600","18.4089","564.9097"
"18.4800","18.4295","565.6722"
"18.5000","18.4499","565.8172"
"18.5200","18.4692","566.5973"
"18.5400","18.4889","567.1390"
"18.5600","18.5089","567.8105"
"18.5800","18.5287","568.6782"
"18.6000","18.5489","569.3538"
"18.6200","18.5688","569.9922"
"18.6400","18.5884","570.1141"
"18.6600","18.6081","570.8688"
"18.6800","18.6284","571.6858"
"18.7000","18.6494","572.3118"
"18.7200","18.6692","572.7524"
"18.7400","18.6881","573.6339"
"18.7600","18.7080","573.9458"
"18.7800","18.7284","574.4558"
"18.8000","18.7494","575.2319"
"18.8200","18.7692","576.1828"
"18.8400","18.7880","577.0542"
"18.8600","18.8077","577.5816"
"18.8800","18.8284","578.0528"
"18.9000","18.8497","578.6609"
"18.9200","18.8699","579.1389"
"18.9400","18.8883","579.8371"
"18.9600","18.9075","580.1245"
"18.9800","18.9279","580.4555"
"19.0000","18.9489","581.4986"
"19.0200","18.9696","582.0926"
"19.0400","18.9893","582.9540"
"19.0600","19.0091","583.0272"
"19.0800","19.0289","584.0152"
"19.1000","19.0486","584.7818"
"19.1200","19.0691","585.3907"
"19.1400","19.0890","585.9783"
"19.1600","19.1086","586.4668"
"19.1800","19.1283","587.1757"
"19.2000","19.1482","587.8662"
"19.2200","19.1691","588.2739"
"19.2400","19.1898","588.8506"
"19.2600","19.2096","589.8435"
"19.2800","19.2293","590.3642"
"19.3000","19.2489","590.9683"
"19.3200","19.2686","591.6256"
"19.3400","19.2885","591.9787"
"19.3600","19.3081","592.9589"
"19.3800","19.3282","593.0589"
"19.4000","19.3482","593.8785"
"19.4200","19.3685","594.2780"
"19.4400","19.3890","595.0021"
"19.4600","19.4088","596.0106"
"19.4800","19.4288","596.5278"
"19.5000","19.4486","597.0507"
"19.5200","19.4683","597.8124"
"19.5400","19.4886","598.3040"
"19.5600","19.5086","599.1262"
"19.5800","19.5288","599.7072"
"19.6000","19.5490","600.2555"
"19.6200","19.5689","600.8805"
"19.6400","19.5888","601.1152"
"19.6600","19.6082","602.3165"
"19.6800","19.6283","602.5480"
"19.7000","19.6492","603.2190"
"19.7200","19.6697","603.4423"
"19.7400","19.6900","604.6368"
"19.7600","19.7095","605.2637"
"19.7800","19.7286","605.8212"
"19.8000","19.7486","606.1878"
"19.8200","19.7685","606.8079"
"19.8400","19.7888","607.4615"
"19.8600","19.8090","607.7039"
"19.8800","19.8286","608.3131"
"19.9000","19.8487","609.0493"
"19.9200","19.8686","609.9792"
"19.9400","19.8884","610.4326"
"19.9600","19.9088","611.3528"
"19.9800","19.9291","611.8653"
"20.0000","19.9497","612.4593"
"20.0200","19.9696","613.0959"
"20.0400","19.9892","613.6416"
"20.0600","20.0089","614.3581"
"20.0800","20.0285","614.9802"
"20.1000","20.0485","615.7159"
"20.1200","20.0688","615.9987"
"20.1400","20.0887","616.8101"
"20.1600","20.1089","617.3005"
"20.1800","20.1289","618.0047"
"20.2000","20.1490","618.6957"
"20.2200","20.1693","619.1522"
"20.2400","20.1889","619.7566"
"20.2600","20.2087","620.5940"
"20.2800","20.2286","621.2698"
"20.3000","20.2488","622.0520"
"20.3200","20.2691","622.0797"
"20.3400","20.2886","622.9493"
"20.3600","20.3085","623.7904"
"20.3800","20.3292","623.9840"
"20.4000","20.3496","624.8464"
"20.4200","20.3701","625.0853"
"20.4400","20.3897","626.0095"
"20.4600","20.4090","626.6705"
"20.4800","20.4290","627.0903"
"20.5000","20.4491","628.1430"
"20.5200","20.4695","628.5253"
"20.5400","20.4893","629.0743"
"20.5600","20.5087","630.2309"
"20.5800","20.5290","630.5673"
"20.6000","20.5491","631.1353"
"20.6200","20.5690","631.7822"
"20.6400","20.5887","632.4533"
"20.6600","20.6083","633.1851"
"20.6800","20.6287","633.5945"
"20.7000","20.6488","634.2591"
"20.7200","20.6689","635.0048"
"20.7400","20.6893","635.4327"
"20.7600","20.7094","636.2323"
"20.7800","20.7297","636.7287"
"20.8000","20.7498","637.2728"
"20.8200","20.7692","638.0273"
"20.8400","20.7886","638.7053"
"20.8600","20.8080","639.3735"
"20.8800","20.8284","639.9343"
"20.9000","20.8493","640.0727"
"20.9200","20.8691","640.7826"
"20.9400","20.8885","641.6944"
"20.9600","20.9080","642.5318"
"20.9800","20.9281","643.1820"
"21.0000","20.9492","643.4479"
"21.0200","20.9691","643.9531"
"21.0400","20.9886","644.9464"
"21.0600","21.0083","645.4943"
"21.0800","21.0282","645.8302"
"21.1000","21.0489","646.1659"
"21.1200","21.0690","646.9069"
"21.1400","21.0892","647.4280"
"21.1600","21.1093","648.1600"
"21.1800","21.1289","649.0776"
"21.2000","21.1490","649.4297"
"21.2200","21.1689","650.1982"
"21.2400","21.1886","651.0033"
"21.2600","21.2086","651.5435"
"21.2800","21.2287","652.0419"
"21.3000","21.2498","652.5161"
"21.3200","21.2705","653.0754"
"21.3400","21.2898","654.0196"
"21.3600","21.3091","654.7527"
"21.3800","21.3287","655.4610"
"21.4000","21.3494","656.2707"
"21.4200","21.3699","656.3990"
"21.4400","21.3893","657.0824"
"21.4600","21.4087","657.2090"
"21.4800","21.4278","658.2531"
"21.5000","21.4473","659.0372"
"21.5200","21.4679","659.2880"
"21.5400","21.4882","660.0605"
"21.5600","21.5087","661.1068"
"21.5800","21.5291","661.7312"
"21.6000","21.5488","662.3203"
"21.6200","21.5689","662.4771"
"21.6400","21.5887","662.9763"
"21.6600","21.6087","663.5620"
"21.6800","21.6288","664.1216"
"21.7000","21.6485","665.2738"
"21.7200","21.6687","665.6286"
"21.7400","21.6885","666.2179"
"21.7600","21.7082","667.1014"
"21.7800","21.7285","667.4494"
"21.8000","21.7488","668.0413"
"21.8200","21.7694","668.8342"
"21.8400","21.7894","669.1228"
"21.8600","21.8090","669.6426"
"21.8800","21.8295","670.5704"
"21.9000","21.8496","671.2845"
"21.9200","21.8698","671.8554"
"21.9400","21.8897","672.2909"
"21.9600","21.9091","672.8119"
"21.9800","21.9294","673.4217"
"22.0000","21.9496","674.3578"
"22.0200","21.9692","674.7832"
"22.0400","21.9890","675.5634"
"22.0600","22.0088","676.3523"
"22.0800","22.0291","676.7004"
"22.1000","22.0494","677.5571"
"22.1200","22.0694","678.0572"
"22.1400","22.0897","678.5340"
"22.1600","22.1093","679.4456"
"22.1800","22.1291","680.3057"
"22.2000","22.1496","680.6526"
"22.2200","22.1697","681.6011"
"22.2400","22.1899","681.7225"
"22.2600","22.2092","682.5019"
"22.2800","22.2284","683.0617"
"22.3000","22.2488","683.7587"
"22.3200","22.2692","684.2288"
"22.3400","22.2895","684.9865"
"22.3600","22.3094","685.8398"
"22.3800","22.3289","686.3388"
"22.4000","22.3488","686.4572"
"22.4200","22.3683","687.4160"
"22.4400","22.3884","688.0745"
"22.4600","22.4093","688.0953"
"22.4800","22.4295","688.8732"
"22.5000","22.4495","689.6011"
"22.5200","22.4691","690.5304"
"22.5400","22.4884","691.3218"
"22.5600","22.5084","691.5036"
"22.5800","22.5281","692.3368"
"22.6000","22.5480","693.0527"
"22.6200","22.5685","693.4196"
"22.6400","22.5886","694.3605"
"22.6600","22.6089","694.9250"
"22.6800","22.6289","695.4251"
"22.7000","22.6491","696.2298"
"22.7200","22.6695","696.4872"
"22.7400","22.6890","697.3684"
"22.7600","22.7086","697.7239"
"22.7800","22.7287","698.5969"
"22.8000","22.7490","699.0960"
"22.8200","22.7692","699.9417"
"22.8400","22.7888","700.6946"
"22.8600","22.8089","701.2327"
"22.8800","22.8294","701.6209"
"22.9000","22.8491","702.4167"
"22.9200","22.8689","702.9340"
"22.9400","22.8885","703.3747"
"22.9600","22.9085","704.3499"
"22.9800","22.9291","704.7625"
"23.0000","22.9493","705.2895"
"23.0200","22.9695","705.8117"
"23.0400","22.9892","706.6113"
"23.0600","23.0089","707.2457"
"23.0800","23.0297","707.5837"
"23.1000","23.0499","708.2505"
"23.1200","23.0695","709.0493"
"23.1400","23.0889","709.8655"
"23.1600","23.1078","710.4371"
"23.1800","23.1278","710.7151"
"23.2000","23.1480","711.6199"
"23.2200","23.1680","711.9372"
"23.2400","23.1878","712.4319"
"23.2600","23.2078","713.3253"
"23.2800","23.2293","713.4217"
"23.3000","23.2509","714.3221"
"23.3200","23.2711","715.2701"
"23.3400","23.2904","716.0126"
"23.3600","23.3089","716.7463"
"23.3800","23.3285","717.2949"
"23.4000","23.3490","717.3773"
"23.4200","23.3691","717.9824"
"23.4400","23.3890","718.5844"
"23.4600","23.4084","719.5367"
"23.4800","23.4281","720.2362"
"23.5000","23.4488","720.6066"
"23.5200","23.4691","721.6620"
"23.5400","23.4892","721.9346"
"23.5600","23.5089","722.6852"
"23.5800","23.5284","723.5147"
"23.6000","23.5490","724.0564"
"23.6200","23.5696","724.1190"
"23.6400","23.5896","724.7862"
"23.6600","23.6090","725.5518"
"23.6800","23.6282","726.4825"
"23.7000","23.6487","726.8172"
"23.7200","23.6691","727.4600"
"23.7400","23.6886","727.9599"
"23.7600","23.7083","728.6754"
"23.7800","23.7281","729.4723"
"23.8000","23.7486","729.9509"
"23.8200","23.7689","730.2730"
"23.8400","23.7884","730.9042"
"23.8600","23.8080","731.7101"
"23.8800","23.8281","732.5076"
"23.9000","23.8495","733.2462"
"23.9200","23.8707","733.5214"
"23.9400","23.8896","734.3987"
"23.9600","23.9083","735.1111"
"23.9800","23.9279","735.6202"
"24.0000","23.9484","736.0898"
"24.0200","23.9691","736.8720"
"24.0400","23.9888","737.7346"
"24.0600","24.0087","738.2251"
"24.0800","24.0288","739.0104"
"24.1000","24.0487","739.1075"
"24.1200","24.0690","739.3598"
"24.1400","24.0886","740.2955"
"24.1600","24.1083","741.1008"
"24.1800","24.1286","741.5546"
"24.2000","24.1488","742.1194"
"24.2200","24.1691","742.5296"
"24.2400","24.1888","743.2493"
"24.2600","24.2078","744.4709"
"24.2800","24.2277","744.6127"
"24.3000","24.2480","745.3986"
"24.3200","24.2687","745.8570"
"24.3400","24.2889","746.8342"
"24.3600","24.3083","747.7149"
"24.3800","24.3284","747.9889"
"24.4000","24.3485","748.4252"
"24.4200","24.3685","749.2720"
"24.4400","24.3886","749.9723"
"24.4600","24.4086","750.5255"
"24.4800","24.4289","751.2487"
"24.5000","24.4487","751.9808"
"24.5200","24.4684","752.7550"
"24.5400","24.4892","752.9300"
"24.5600","24.5096","753.5859"
"24.5800","24.5297","754.0582"
"24.6000","24.5492","754.7203"
"24.6200","24.5682","755.7716"
"24.6400","24.5881","756.0804"
"24.6600","24.6080","756.6564"
"24.6800","24.6282","757.4484"
"24.7000","24.6489","757.9728"
"24.7200","24.6690","758.3459"
"24.7400","24.6894","758.8221"
"24.7600","24.7101","759.4413"
"24.7800","24.7301","760.1864"
"24.8000","24.7501","760.9136"
"24.8200","24.7696","761.4514"
"24.8400","24.7891","761.8079"
"24.8600","24.8086","762.6036"
"24.8800","24.8284","763.3541"
"24.9000","24.8489","763.7829"
"24.9200","24.8686","764.7806"
"24.9400","24.8883","765.5059"
"24.9600","24.9090","765.8740"
"24.9800","24.9296","766.5842"
"25.0000","24.9501","766.8120"
"25.0200","24.9694","767.5595"
"25.0400","24.9884","768.6094"
"25.0600","25.0085","768.8605"
"25.0800","25.0287","769.9335"
"25.1000","25.0489","770.5790"
"25.1200","25.0689","771.1205"
"25.1400","25.0884","771.7638"
"25.1600","25.1086","771.9075"
"25.1800","25.1289","772.0361"
"25.2000","25.1492","773.0060"
"25.2200","25.1695","773.7333"
"25.2400","25.1886","774.6632"
"25.2600","25.2081","775.3587"
"25.2800","25.2281","776.0264"
"25.3000","25.2483","776.5843"
"25.3200","25.2692","776.9712"
"25.3400","25.2898","777.8528"
"25.3600","25.3102","778.2125"
"25.3800","25.3299","778.7818"
"25.4000","25.3487","779.5149"
"25.4200","25.3682","780.0127"
"25.4400","25.3878","780.7943"
"25.4600","25.4082","781.3625"
"25.4800","25.4293","782.0141"
"25.5000","25.4498","782.3775"
"25.5200","25.4697","782.9721"
"25.5400","25.4891","783.4441"
"25.5600","25.5086","784.2802"
"25.5800","25.5294","784.6084"
"25.6000","25.5499","785.8175"
"25.6200","25.5699","786.4019"
"25.6400","25.5892","787.0694"
"25.6600","25.6085","787.8780"
"25.6800","25.6289","787.8969"
"25.7000","25.6490","788.7216"
"25.7200","25.6686","789.3695"
"25.7400","25.6886","790.0413"
"25.7600","25.7087","790.8360"
"25.7800","25.7293","791.3770"
"25.8000","25.7496","791.8041"
"25.8200","25.7693","792.9893"
"25.8400","25.7890","793.0386"
"25.8600","25.8082","794.0465"
"25.8800","25.8282","794.5691"
"25.9000","25.8490","794.7226"
"25.9200","25.8690","795.3721"
"25.9400","25.8886","796.0628"
"25.9600","25.9078","796.7532"
"25.9800","25.9278","797.6031"
"26.0000","25.9491","798.3196"
"26.0200","25.9694","798.8267"
"26.0400","25.9892","799.5191"
"26.0600","26.0088","799.9518"
"26.0800","26.0283","800.7060"
"26.1000","26.0486","801.2588"
"26.1200","26.0690","801.7515"
"26.1400","26.0893","802.5059"
"26.1600","26.1093","802.9385"
"26.1800","26.1289","804.0268"
"26.2000","26.1492","804.3819"
"26.2200","26.1696","804.8279"
"26.2400","26.1896","805.2863"
"26.2600","26.2094","806.3477"
"26.2800","26.2290","806.9453"
"26.3000","26.2494","807.2529"
"26.3200","26.2693","807.8572"
"26.3400","26.2883","808.5783"
"26.3600","26.3077","809.2264"
"26.3800","26.3280","810.0072"
"26.4000","26.3493","810.7007"
"26.4200","26.3703","811.0106"
"26.4400","26.3895","811.5997"
"26.4600","26.4090","811.9300"
"26.4800","26.4291","812.6643"
"26.5000","26.4495","813.3457"
"26.5200","26.4698","814.1004"
"26.5400","26.4890","814.9709"
"26.5600","26.5086","815.4715"
"26.5800","26.5290","815.9778"
"26.6000","26.5494","816.6665"
"26.6200","26.5698","817.1464"
"26.6400","26.5892","817.9589"
"26.6600","26.6086","818.7276"
"26.6800","26.6285","818.9569"
"26.7000","26.6482","819.9811"
"26.7200","26.6685","820.3771"
"26.7400","26.6885","821.0658"
"26.7600","26.7084","821.8372"
"26.7800","26.7291","821.8778"
"26.8000","26.7492","822.4840"
"26.8200","26.7691","823.0971"
"26.8400","26.7887","823.8534"
"26.8600","26.8081","824.8894"
"26.8800","26.8286","825.3399"
"26.9000","26.8490","825.7899"
"26.9200","26.8693","826.6533"
"26.9400","26.8895","826.9675"
"26.9600","26.9090","827.9840"
"26.9800","26.9290","828.3784"
"27.0000","26.9490","828.5814"
"27.0200","26.9686","829.1132"
"27.0400","26.9887","829.8070"
"27.0600","27.0087","830.8217"
"27.0800","27.0289","831.7530"
"27.1000","27.0491","832.1628"
"27.1200","27.0688","832.8292"
"27.1400","27.0890","833.3933"
"27.1600","27.1087","834.1069"
"27.1800","27.1285","834.7709"
"27.2000","27.1491","835.1828"
"27.2200","27.1696","835.7475"
"27.2400","27.1902","836.1353"
"27.2600","27.2097","836.7335"
"27.2800","27.2286","837.5354"
"27.3000","27.2484","838.1559"
"27.3200","27.2682","839.0779"
"27.3400","27.2884","839.5892"
"27.3600","27.3090","839.8579"
"27.3800","27.3290","840.6025"
"27.4000","27.3493","841.0041"
"27.4200","27.3694","841.7045"
"27.4400","27.3894","842.7375"
"27.4600","27.4095","843.2366"
"27.4800","27.4292","844.1260"
"27.5000","27.4491","844.2364"
"27.5200","27.4686","845.0065"
"27.5400","27.4883","845.5111"
"27.5600","27.5087","845.9783"
"27.5800","27.5289","846.6449"
"27.6000","27.5492","847.5376"
"27.6200","27.5692","848.1429"
"27.6400","27.5887","849.0278"
"27.6600","27.6090","849.1744"
"27.6800","27.6296","849.6751"
"27.7000","27.6500","850.3146"
"27.7200","27.6699","851.0621"
"27.7400","27.6888","852.2224"
"27.7600","27.7087","852.6124"
"27.7800","27.7293","852.8304"
"27.8000","27.7495","853.6640"
"27.8200","27.7695","854.2987"
"27.8400","27.7892","854.7895"
"27.8600","27.8096","855.3669"
"27.8800","27.8297","856.0474"
"27.9000","27.8486","857.1087"
"27.9200","27.8683","857.3968"
"27.9400","27.8887","857.5178"
"27.9600","27.9095","858.4971"
"27.9800","27.9300","859.2020"
"28.0000","27.9497","859.9797"
"28.0200","27.9694","860.5608"
"28.0400","27.9890","861.2688"
"28.0600","28.0089","861.7952"
"28.0800","28.0299","862.3226"
"28.1000","28.0501","862.7806"
"28.1200","28.0694","863.5445"
"28.1400","28.0884","864.4285"
"28.1600","28.1078","864.9902"
"28.1800","28.1285","865.2362"
"28.2000","28.1492","865.7749"
"28.2200","28.1696","866.6687"
"28.2400","28.1898","867.0780"
"28.2600","28.2090","867.8784"
"28.2800","28.2286","868.2691"
"28.3000","28.2489","868.8985"
"28.3200","28.2690","869.5523"
"28.3400","28.2891","870.1667"
"28.3600","28.3083","871.1450"
"28.3800","28.3281","871.8487"
"28.4000","28.3487","872.1438"
"28.4200","28.3687","872.7105"
"28.4400","28.3886","873.3076"
"28.4600","28.4082","874.1710"
"28.4800","28.4280","874.7061"
"28.5000","28.4489","874.9171"
"28.5200","28.4693","875.6868"
"28.5400","28.4893","876.3545"
"28.5600","28.5088","877.1173"
"28.5800","28.5283","877.9522"
"28.6000","28.5486","878.6876"
"28.6200","28.5687","879.1801"
"28.6400","28.5890","879.5884"
"28.6600","28.6094","880.1274"
"28.6800","28.6293","880.7607"
"28.7000","28.6495","881.2779"
"28.7200","28.6691","882.0866"
"28.7400","28.6884","882.6883"
"28.7600","28.7078","882.7367"
"28.7800","28.7273","883.8346"
"28.8000","28.7480","884.4270"
"28.8200","28.7681","884.9591"
"28.8400","28.7873","885.7948"
"28.8600","28.8074","886.4052"
"28.8800","28.8278","886.9528"
"28.9000","28.8487","887.3959"
"28.9200","28.8694","887.8765"
"28.9400","28.8890","888.8571"
"28.9600","28.9084","889.2460"
"28.9800","28.9276","889.7988"
"29.0000","28.9477","890.6306"
"29.0200","28.9688","891.2431"
"29.0400","28.9892","891.9430"
"29.0600","29.0091","892.3002"
"29.0800","29.0292","893.1693"
"29.1000","29.0497","893.7574"
"29.1200","29.0705","894.3219"
"29.1400","29.0900","894.7963"
"29.1600","29.1092","895.5191"
"29.1800","29.1290","896.0347"
"29.2000","29.1488","896.7634"
"29.2200","29.1689","897.2671"
"29.2400","29.1885","897.7937"
"29.2600","29.2080","898.6149"
"29.2800","29.2282","899.4136"
"29.3000","29.2485","900.0074"
"29.3200","29.2689","900.3489"
"29.3400","29.2887","900.8707"
"29.3600","29.3083","901.4506"
"29.3800","29.3288","901.7901"
"29.4000","29.3491","902.5738"
"29.4200","29.3692","903.3595"
"29.4400","29.3892","904.1579"
"29.4600","29.4087","904.8646"
"29.4800","29.4290","905.4023"
"29.5000","29.4495","905.8107"
"29.5200","29.4691","906.6671"
"29.5400","29.4889","906.9592"
"29.5600","29.5084","907.8013"
"29.5800","29.5285","908.3251"
"29.6000","29.5487","909.3053"
"29.6200","29.5687","909.9087"
"29.6400","29.5891","910.3693"
"29.6600","29.6091","910.8273"
"29.6800","29.6293","911.7138"
"29.7000","29.6495","912.1834"
"29.7200","29.6689","912.8519"
"29.7400","29.6890","913.3347"
"29.7600","29.7093","913.8599"
"29.7800","29.7293","914.4369"
"29.8000","29.7492","914.9373"
"29.8200","29.7684","916.0918"
"29.8400","29.7882","916.5744"
"29.8600","29.8085","916.9375"
"29.8800","29.8287","917.8880"
"29.9000","29.8493","918.3406"
"29.9200","29.8691","919.2727"
"29.9400","29.8886","919.7043"
"29.9600","29.9087","920.2977"
"29.9800","29.9292","920.9077"
"30.0000","29.9498","921.5030"
"30.0200","29.9692","921.8944"
"30.0400","29.9881","922.8663"
"30.0600","30.0079","923.3840"
"30.0800","30.0279","924.1429"
"30.1000","30.0484","924.4848"
"30.1200","30.0688","924.9508"
"30.1400","30.0882","925.9810"
"30.1600","30.1083","926.5722"
"30.1800","30.1286","927.3320"
"30.2000","30.1491","927.9612"
"30.2200","30.1696","928.1177"
"30.2400","30.1890","928.7146"
"30.2600","30.2085","929.4119"
"30.2800","30.2288","930.1368"
"30.3000","30.2494","931.3438"
"30.3200","30.2700","931.6290"
"30.3400","30.2899","931.9823"
"30.3600","30.3094","932.4802"
"30.3800","30.3289","933.2776"
"30.4000","30.3484","934.2180"
"30.4200","30.3686","934.4386"
"30.4400","30.3884","934.8424"
"30.4600","30.4085","935.6643"
"30.4800","30.4293","936.2239"
"30.5000","30.4492","936.8373"
"30.5200","30.4690","937.2885"
"30.5400","30.4890","937.9500"
"30.5600","30.5094","939.0067"
"30.5800","30.5303","939.3624"
"30.6000","30.5501","939.7750"
"30.6200","30.5694","940.3757"
"30.6400","30.5886","941.4011"
"30.6600","30.6081","942.0700"
"30.6800","30.6288","942.3400"
"30.7000","30.6490","943.0984"
"30.7200","30.6689","943.5753"
"30.7400","30.6891","944.2356"
"30.7600","30.7087","944.8684"
"30.7800","30.7287","945.8815"
"30.8000","30.7491","946.1674"
"30.8200","30.7695","947.1152"
"30.8400","30.7899","946.9849"
"30.8600","30.8089","947.9371"
"30.8800","30.8285","948.5075"
"30.9000","30.8492","949.0361"
"30.9200","30.8694","949.6324"
"30.9400","30.8890","950.3925"
"30.9600","30.9083","951.2153"
"30.9800","30.9284","951.9268"
"31.0000","30.9494","952.1565"
"31.0200","30.9693","952.7853"
"31.0400","30.9888","953.3426"
"31.0600","31.0082","954.0173"
"31.0800","31.0276","955.3259"
"31.1000","31.0485","955.3214"
"31.1200","31.0695","955.7370"
"31.1400","31.0899","956.3530"
"31.1600","31.1096","957.3231"
"31.1800","31.1289","958.0629"
"31.2000","31.1490","958.2213"
"31.2200","31.1694","959.0006"
"31.2400","31.1894","960.1507"
"31.2600","31.2092","960.4576"
"31.2800","31.2287","960.9852"
"31.3000","31.2489","961.4761"
"31.3200","31.2689","961.9882"
"31.3400","31.2882","962.6924"
"31.3600","31.3078","963.2844"
"31.3800","31.3280","964.3243"
"31.4000","31.3490","965.1002"
"31.4200","31.3698","965.3749"
"31.4400","31.3895","965.8199"
"31.4600","31.4092","966.4077"
"31.4800","31.4286","967.3349"
"31.5000","31.4484","967.9140"
"31.5200","31.4691","968.1703"
"31.5400","31.4892","968.7581"
"31.5600","31.5093","969.7361"
"31.5800","31.5291","970.1855"
"31.6000","31.5486","970.9831"
"31.6200","31.5691","971.3190"
"31.6400","31.5888","972.1877"
"31.6600","31.6086","972.9704"
"31.6800","31.6291","973.5799"
"31.7000","31.6488","974.0116"
"31.7200","31.6688","974.5532"
"31.7400","31.6888","975.0946"
"31.7600","31.7088","975.7990"
"31.7800","31.7294","976.5996"
"31.8000","31.7492","977.1117"
"31.8200","31.7686","977.7251"
"31.8400","31.7883","978.3086"
"31.8600","31.8078","979.1149"
"31.8800","31.8282","979.6068"
"31.9000","31.8489","980.1141"
"31.9200","31.8695","980.1733"
"31.9400","31.8892","981.0159"
"31.9600","31.9086","982.0200"
"31.9800","31.9293","982.5610"
"32.0000","31.9505","983.3935"
"32.0200","31.9710","983.7492"
"32.0400","31.9908","983.9857"
"32.0600","32.0095","985.1074"
"32.0800","32.0291","986.0295"
"32.1000","32.0494","986.2790"
"32.1200","32.0690","987.1756"
"32.1400","32.0888","987.6346"
"32.1600","32.1084","988.3811"
"32.1800","32.1287","988.6603"
"32.2000","32.1494","989.2409"
"32.2200","32.1692","990.2029"
"32.2400","32.1893","990.7560"
"32.2600","32.2095","990.8746"
"32.2800","32.2295","991.4193"
"32.3000","32.2496","992.0049"
"32.3200","32.2688","992.9801"
"32.3400","32.2886","993.9983"
"32.3600","32.3088","994.0210"
"32.3800","32.3289","994.7570"
"32.4000","32.3492","995.4197"
"32.4200","32.3687","996.2928"
"32.4400","32.3883","997.0090"
"32.4600","32.4087","997.2261"
"32.4800","32.4290","997.7257"
"32.5000","32.4495","998.1616"
"32.5200","32.4691","999.2794"
"32.5400","32.4883","1000.1327"
