Results Table 1


Results Table 2


Time,Displacement,Force
"5.0200","4.9668","150.2231"
"5.0400","4.9867","150.9471"
"5.0600","5.0072","151.5779"
"5.0800","5.0268","152.0833"
"5.1000","5.0465","152.9253"
"5.1200","5.0670","153.2786"
"5.1400","5.0871","154.2974"
"5.1600","5.1075","154.7490"
"5.1800","5.1278","154.9471"
"5.2000","5.1476","155.5101"
"5.2200","5.1673","155.9495"
"5.2400","5.1865","157.0679"
"5.2600","5.2070","157.8401"
"5.2800","5.2278","158.3884"
"5.3000","5.2479","158.7598"
"5.3200","5.2676","159.3423"
"5.3400","5.2865","160.0815"
"5.3600","5.3058","160.7797"
"5.3800","5.3262","161.1947"
"5.4000","5.3465","162.0230"
"5.4200","5.3671","162.4970"
"5.4400","5.3873","163.2343"
"5.4600","5.4073","164.1194"
"5.4800","5.4275","164.5471"
"5.5000","5.4471","165.2961"
"5.5200","5.4671","165.8700"
"5.5400","5.4873","166.2790"
"5.5600","5.5069","167.1893"
"5.5800","5.5267","167.8510"
"5.6000","5.5465","168.1120"
"5.6200","5.5667","168.8743"
"5.6400","5.5870","169.4907"
"5.6600","5.6065","170.2126"
"5.6800","5.6266","170.6650"
"5.7000","5.6471","170.9097"
"5.7200","5.6677","171.8270"
"5.7400","5.6885","172.4257"
"5.7600","5.7078","173.1294"
"5.7800","5.7272","173.8071"
"5.8000","5.7474","174.3501"
"5.8200","5.7671","174.9292"
"5.8400","5.7866","175.5561"
"5.8600","5.8063","176.3604"
"5.8800","5.8272","176.9745"
"5.9000","5.8480","177.4591"
"5.9200","5.8676","178.4642"
"5.9400","5.8875","178.7401"
"5.9600","5.9076","179.1836"
"5.9800","5.9275","180.0803"
"6.0000","5.9475","180.4486"
"6.0200","5.9672","181.2590"
"6.0400","5.9871","181.8122"
"6.0600","6.0068","182.2961"
"6.0800","6.0260","183.1218"
"6.1000","6.0463","183.5227"
"6.1200","6.0666","184.3035"
"6.1400","6.0869","184.9272"
"6.1600","6.1073","185.6423"
"6.1800","6.1274","186.4026"
"6.2000","6.1481","186.7432"
"6.2200","6.1683","187.4890"
"6.2400","6.1879","188.4596"
"6.2600","6.2077","188.5885"
"6.2800","6.2276","189.3994"
"6.3000","6.2480","189.5301"
"6.3200","6.2679","190.1385"
"6.3400","6.2872","191.1639"
"6.3600","6.3071","191.5679"
"6.3800","6.3272","192.4039"
"6.4000","6.3475","193.0913"
"6.4200","6.3678","193.5086"
"6.4400","6.3872","193.9980"
"6.4600","6.4070","194.6518"
"6.4800","6.4271","195.2157"
"6.5000","6.4472","196.2205"
"6.5200","6.4672","196.4958"
"6.5400","6.4864","197.2968"
"6.5600","6.5063","197.5875"
"6.5800","6.5270","198.4748"
"6.6000","6.5477","199.1879"
"6.6200","6.5681","199.7995"
"6.6400","6.5875","200.1564"
"6.6600","6.6068","200.7816"
"6.6800","6.6268","201.2314"
"6.7000","6.6469","201.9081"
"6.7200","6.6676","202.6870"
"6.7400","6.6876","203.5034"
"6.7600","6.7069","204.2717"
"6.7800","6.7267","204.7285"
"6.8000","6.7464","205.1604"
"6.8200","6.7666","205.6387"
"6.8400","6.7869","206.2870"
"6.8600","6.8069","207.0380"
"6.8800","6.8274","207.5653"
"6.9000","6.8475","208.5734"
"6.9200","6.8678","208.8101"
"6.9400","6.8877","209.4843"
"6.9600","6.9073","210.2823"
"6.9800","6.9277","210.7511"
"7.0000","6.9481","211.1344"
"7.0200","6.9674","212.2964"
"7.0400","6.9870","212.7226"
"7.0600","7.0064","213.4510"
"7.0800","7.0264","213.9257"
"7.1000","7.0473","214.5865"
"7.1200","7.0675","215.0975"
"7.1400","7.0874","216.0395"
"7.1600","7.1069","216.5579"
"7.1800","7.1269","216.8646"
"7.2000","7.1478","217.3393"
"7.2200","7.1682","218.3419"
"7.2400","7.1881","218.8194"
"7.2600","7.2071","219.5839"
"7.2800","7.2263","220.2470"
"7.3000","7.2469","220.4353"
"7.3200","7.2674","221.2784"
"7.3400","7.2877","221.8341"
"7.3600","7.3079","222.4823"
"7.3800","7.3276","223.1598"
"7.4000","7.3477","223.6481"
"7.4200","7.3674","224.4054"
"7.4400","7.3870","225.1479"
"7.4600","7.4071","225.6950"
"7.4800","7.4271","226.4424"
"7.5000","7.4473","226.7791"
"7.5200","7.4672","227.5427"
"7.5400","7.4870","228.3075"
"7.5600","7.5072","228.7108"
"7.5800","7.5270","229.3610"
"7.6000","7.5474","229.9515"
"7.6200","7.5682","230.6107"
"7.6400","7.5884","231.1783"
"7.6600","7.6086","231.8356"
"7.6800","7.6284","232.6285"
"7.7000","7.6482","233.1087"
"7.7200","7.6682","233.4318"
"7.7400","7.6874","234.3551"
"7.7600","7.7073","234.7073"
"7.7800","7.7275","235.0216"
"7.8000","7.7472","236.0963"
"7.8200","7.7673","236.4604"
"7.8400","7.7871","237.1221"
"7.8600","7.8070","237.8160"
"7.8800","7.8270","238.5893"
"7.9000","7.8467","239.2346"
"7.9200","7.8673","239.9548"
"7.9400","7.8876","240.4457"
"7.9600","7.9073","241.1032"
"7.9800","7.9271","241.5493"
"8.0000","7.9468","242.2915"
"8.0200","7.9674","242.8648"
"8.0400","7.9881","243.4208"
"8.0600","8.0080","243.9104"
"8.0800","8.0276","244.3770"
"8.1000","8.0466","245.4793"
"8.1200","8.0663","246.1159"
"8.1400","8.0866","246.4003"
"8.1600","8.1067","247.0969"
"8.1800","8.1273","247.7387"
"8.2000","8.1474","248.7120"
"8.2200","8.1671","249.5278"
"8.2400","8.1870","249.6640"
"8.2600","8.2068","250.3373"
"8.2800","8.2274","251.0304"
"8.3000","8.2478","251.5069"
"8.3200","8.2671","251.9961"
"8.3400","8.2868","252.7643"
"8.3600","8.3067","253.5627"
"8.3800","8.3267","254.1429"
"8.4000","8.3465","254.7378"
"8.4200","8.3661","255.2403"
"8.4400","8.3865","255.5084"
"8.4600","8.4066","256.3644"
"8.4800","8.4266","257.3218"
"8.5000","8.4469","257.7186"
"8.5200","8.4663","258.3582"
"8.5400","8.4861","258.9410"
"8.5600","8.5063","259.5353"
"8.5800","8.5264","260.6018"
"8.6000","8.5474","261.0774"
"8.6200","8.5677","261.8954"
"8.6400","8.5872","262.5751"
"8.6600","8.6070","262.8214"
"8.6800","8.6271","263.1429"
"8.7000","8.6476","263.7704"
"8.7200","8.6670","264.6379"
"8.7400","8.6858","265.5184"
"8.7600","8.7061","266.1313"
"8.7800","8.7271","266.6735"
"8.8000","8.7485","266.9547"
"8.8200","8.7689","267.3813"
"8.8400","8.7878","268.1709"
"8.8600","8.8071","268.6847"
"8.8800","8.8271","269.3605"
"8.9000","8.8481","269.9764"
"8.9200","8.8686","270.3337"
"8.9400","8.8868","271.5635"
"8.9600","8.9056","272.0520"
"8.9800","8.9255","272.5787"
"9.0000","8.9459","273.2832"
"9.0200","8.9671","273.7222"
"9.0400","8.9875","274.1094"
"9.0600","9.0075","275.1235"
"9.0800","9.0277","275.6777"
"9.1000","9.0478","276.4323"
"9.1200","9.0680","276.6939"
"9.1400","9.0869","277.5466"
"9.1600","9.1059","278.3144"
"9.1800","9.1262","279.0148"
"9.2000","9.1468","279.6400"
"9.2200","9.1677","279.6895"
"9.2400","9.1875","280.4272"
"9.2600","9.2068","281.1194"
"9.2800","9.2268","281.5412"
"9.3000","9.2469","282.2913"
"9.3200","9.2673","283.0657"
"9.3400","9.2874","283.3427"
"9.3600","9.3066","284.7016"
"9.3800","9.3266","284.9499"
"9.4000","9.3468","285.3842"
"9.4200","9.3667","285.8814"
"9.4400","9.3868","286.6420"
"9.4600","9.4071","287.5299"
"9.4800","9.4280","287.8799"
"9.5000","9.4484","288.4907"
"9.5200","9.4681","289.2984"
"9.5400","9.4876","289.9339"
"9.5600","9.5062","290.5695"
"9.5800","9.5254","291.1887"
"9.6000","9.5465","291.5641"
"9.6200","9.5676","292.3023"
"9.6400","9.5880","292.8134"
"9.6600","9.6072","293.7290"
"9.6800","9.6267","294.3233"
"9.7000","9.6471","294.5953"
"9.7200","9.6673","295.2110"
"9.7400","9.6874","295.7802"
"9.7600","9.7070","296.6818"
"9.7800","9.7265","297.5821"
"9.8000","9.7472","298.0549"
"9.8200","9.7672","298.4519"
"9.8400","9.7871","299.3550"
"9.8600","9.8073","299.7423"
"9.8800","9.8273","300.4600"
"9.9000","9.8476","301.0755"
"9.9200","9.8672","301.8532"
"9.9400","9.8869","302.1909"
"9.9600","9.9071","302.6735"
"9.9800","9.9266","303.4727"
"10.0000","9.9464","303.8730"
"10.0200","9.9666","304.4860"
"10.0400","9.9868","305.1524"
"10.0600","10.0072","305.8461"
"10.0800","10.0272","306.9752"
"10.1000","10.0477","307.3969"
"10.1200","10.0679","307.8638"
"10.1400","10.0869","308.8612"
"10.1600","10.1067","309.0880"
"10.1800","10.1268","309.4473"
"10.2000","10.1471","310.1491"
"10.2200","10.1674","310.5999"
"10.2400","10.1867","311.5012"
"10.2600","10.2066","312.0839"
"10.2800","10.2272","312.6258"
"10.3000","10.2476","313.3016"
"10.3200","10.2678","313.8852"
"10.3400","10.2874","314.7157"
"10.3600","10.3074","315.4770"
"10.3800","10.3275","315.7538"
"10.4000","10.3470","316.4488"
"10.4200","10.3672","316.7002"
"10.4400","10.3872","317.6425"
"10.4600","10.4073","318.4181"
"10.4800","10.4279","318.5456"
"10.5000","10.4480","319.2699"
"10.5200","10.4681","320.0903"
"10.5400","10.4881","320.6829"
"10.5600","10.5078","321.4310"
"10.5800","10.5279","321.9697"
"10.6000","10.5474","322.7427"
"10.6200","10.5671","323.5618"
"10.6400","10.5875","323.7808"
"10.6600","10.6075","324.4218"
"10.6800","10.6281","324.9537"
"10.7000","10.6479","325.5385"
"10.7200","10.6670","326.2193"
"10.7400","10.6867","327.0442"
"10.7600","10.7067","327.6972"
"10.7800","10.7273","328.3096"
"10.8000","10.7478","328.8269"
"10.8200","10.7673","329.5560"
"10.8400","10.7866","329.7454"
"10.8600","10.8058","330.5732"
"10.8800","10.8260","331.4751"
"10.9000","10.8472","331.5833"
"10.9200","10.8674","332.5426"
"10.9400","10.8874","332.9517"
"10.9600","10.9072","333.8386"
"10.9800","10.9269","334.5072"
"11.0000","10.9469","334.9928"
"11.0200","10.9667","335.6951"
"11.0400","10.9869","336.3357"
"11.0600","11.0073","337.0806"
"11.0800","11.0273","337.9430"
"11.1000","11.0477","338.3025"
"11.1200","11.0678","338.5933"
"11.1400","11.0874","339.2352"
"11.1600","11.1068","339.9296"
"11.1800","11.1263","341.2116"
"11.2000","11.1469","341.3619"
"11.2200","11.1672","341.8773"
"11.2400","11.1870","342.4067"
"11.2600","11.2070","343.1106"
"11.2800","11.2267","343.7503"
"11.3000","11.2469","344.5872"
"11.3200","11.2674","344.8806"
"11.3400","11.2873","345.3858"
"11.3600","11.3071","346.1294"
"11.3800","11.3269","346.9327"
"11.4000","11.3471","347.8864"
"11.4200","11.3673","348.3140"
"11.4400","11.3864","348.9237"
"11.4600","11.4063","349.2650"
"11.4800","11.4268","350.0472"
"11.5000","11.4475","350.8384"
"11.5200","11.4683","351.2080"
"11.5400","11.4881","352.2708"
"11.5600","11.5078","352.6741"
"11.5800","11.5276","353.1049"
"11.6000","11.5472","353.7092"
"11.6200","11.5673","354.0478"
"11.6400","11.5872","354.7148"
"11.6600","11.6070","355.3366"
"11.6800","11.6272","355.8006"
"11.7000","11.6474","356.6159"
"11.7200","11.6677","357.1568"
"11.7400","11.6869","358.1593"
"11.7600","11.7063","359.0900"
"11.7800","11.7269","358.9274"
"11.8000","11.7476","359.4837"
"11.8200","11.7675","360.1171"
"11.8400","11.7870","360.7680"
"11.8600","11.8063","361.5922"
"11.8800","11.8270","362.2363"
"11.9000","11.8478","362.6283"
"11.9200","11.8683","363.2613"
"11.9400","11.8886","363.9230"
"11.9600","11.9081","364.7624"
"11.9800","11.9280","365.3674"
"12.0000","11.9479","366.1334"
"12.0200","11.9675","366.9392"
"12.0400","11.9876","367.0117"
"12.0600","12.0074","367.5660"
"12.0800","12.0276","368.5274"
"12.1000","12.0485","369.1008"
"12.1200","12.0684","369.8013"
"12.1400","12.0878","370.3282"
"12.1600","12.1068","370.9337"
"12.1800","12.1266","371.8454"
"12.2000","12.1474","372.2656"
"12.2200","12.1677","372.9205"
"12.2400","12.1875","373.5169"
"12.2600","12.2066","374.2409"
"12.2800","12.2258","374.7067"
"12.3000","12.2462","375.5299"
"12.3200","12.2667","376.0675"
"12.3400","12.2876","376.4037"
"12.3600","12.3082","376.9335"
"12.3800","12.3278","378.0179"
"12.4000","12.3477","378.2920"
"12.4200","12.3673","378.7278"
"12.4400","12.3870","379.7116"
"12.4600","12.4073","380.1578"
"12.4800","12.4272","381.2129"
"12.5000","12.4476","381.6199"
"12.5200","12.4673","381.9717"
"12.5400","12.4863","382.8237"
"12.5600","12.5063","383.2368"
"12.5800","12.5261","383.7123"
"12.6000","12.5462","384.3534"
"12.6200","12.5665","385.0377"
"12.6400","12.5867","385.6290"
"12.6600","12.6072","386.3972"
"12.6800","12.6273","386.7812"
"12.7000","12.6474","387.7119"
"12.7200","12.6674","387.9941"
"12.7400","12.6867","388.9929"
"12.7600","12.7065","389.4807"
"12.7800","12.7266","389.9190"
"12.8000","12.7466","390.4246"
"12.8200","12.7670","390.8215"
"12.8400","12.7870","391.8760"
"12.8600","12.8068","392.6322"
"12.8800","12.8269","393.3180"
"12.9000","12.8469","394.0681"
"12.9200","12.8675","394.6914"
"12.9400","12.8878","395.0850"
"12.9600","12.9079","395.5033"
"12.9800","12.9282","395.9422"
"13.0000","12.9480","396.8084"
"13.0200","12.9683","397.1985"
"13.0400","12.9884","398.2368"
"13.0600","13.0078","398.8648"
"13.0800","13.0274","399.2417"
"13.1000","13.0467","399.8250"
"13.1200","13.0665","400.4101"
"13.1400","13.0868","400.9734"
"13.1600","13.1067","401.9641"
"13.1800","13.1272","402.4738"
"13.2000","13.1475","402.8321"
"13.2200","13.1673","403.5687"
"13.2400","13.1871","404.2184"
"13.2600","13.2068","405.3315"
"13.2800","13.2271","405.7256"
"13.3000","13.2476","405.9470"
"13.3200","13.2669","406.8614"
"13.3400","13.2865","407.3212"
"13.3600","13.3062","407.8056"
"13.3800","13.3266","408.7715"
"13.4000","13.3476","409.0526"
"13.4200","13.3676","409.6841"
"13.4400","13.3874","410.2146"
"13.4600","13.4069","410.6684"
"13.4800","13.4266","411.6044"
"13.5000","13.4472","412.0505"
"13.5200","13.4669","412.7721"
"13.5400","13.4868","413.3190"
"13.5600","13.5069","414.0715"
"13.5800","13.5269","414.8558"
"13.6000","13.5478","415.1824"
"13.6200","13.5684","415.8277"
"13.6400","13.5879","416.9802"
"13.6600","13.6070","417.4127"
"13.6800","13.6265","417.9522"
"13.7000","13.6470","418.4077"
"13.7200","13.6668","418.9321"
"13.7400","13.6860","420.1940"
"13.7600","13.7062","420.6448"
"13.7800","13.7267","421.2154"
"13.8000","13.7476","421.7125"
"13.8200","13.7677","422.3675"
"13.8400","13.7869","422.9836"
"13.8600","13.8066","423.9161"
"13.8800","13.8269","424.4358"
"13.9000","13.8476","424.9268"
"13.9200","13.8677","425.4583"
"13.9400","13.8866","426.1331"
"13.9600","13.9062","426.5515"
"13.9800","13.9265","427.0036"
"14.0000","13.9468","427.9068"
"14.0200","13.9669","428.1171"
"14.0400","13.9862","429.1757"
"14.0600","14.0060","429.7783"
"14.0800","14.0267","429.9938"
"14.1000","14.0472","430.8259"
"14.1200","14.0678","431.2057"
"14.1400","14.0874","431.8014"
"14.1600","14.1065","432.8851"
"14.1800","14.1264","433.4402"
"14.2000","14.1467","434.1700"
"14.2200","14.1675","434.5796"
"14.2400","14.1873","434.9428"
"14.2600","14.2064","436.0350"
"14.2800","14.2263","436.4235"
"14.3000","14.2463","436.9290"
"14.3200","14.2665","437.3244"
"14.3400","14.2866","437.9756"
"14.3600","14.3062","438.6919"
"14.3800","14.3266","438.8218"
"14.4000","14.3471","439.7074"
"14.4200","14.3676","440.9585"
"14.4400","14.3882","441.7186"
"14.4600","14.4080","442.3341"
"14.4800","14.4275","442.8567"
"14.5000","14.4471","443.2705"
"14.5200","14.4670","444.0662"
"14.5400","14.4872","444.3906"
"14.5600","14.5063","445.1382"
"14.5800","14.5259","445.7690"
"14.6000","14.5469","446.0360"
"14.6200","14.5674","447.0689"
"14.6400","14.5879","447.5515"
"14.6600","14.6078","447.9398"
"14.6800","14.6273","448.8432"
"14.7000","14.6475","449.5268"
"14.7200","14.6676","450.0861"
"14.7400","14.6879","450.6674"
"14.7600","14.7073","451.3241"
"14.7800","14.7268","452.1267"
"14.8000","14.7476","452.2211"
"14.8200","14.7679","453.0093"
"14.8400","14.7882","453.4485"
"14.8600","14.8080","454.2630"
"14.8800","14.8276","455.0482"
"14.9000","14.8479","455.4318"
"14.9200","14.8677","456.3611"
"14.9400","14.8873","457.0013"
"14.9600","14.9074","457.2010"
"14.9800","14.9272","457.7875"
"15.0000","14.9474","458.5944"
"15.0200","14.9672","459.2866"
"15.0400","14.9866","460.0281"
"15.0600","15.0068","460.5603"
"15.0800","15.0268","461.1807"
"15.1000","15.0469","461.8574"
"15.1200","15.0672","462.5387"
"15.1400","15.0870","463.4298"
"15.1600","15.1073","463.5074"
"15.1800","15.1270","464.1247"
"15.2000","15.1465","464.7926"
"15.2200","15.1669","465.2795"
"15.2400","15.1868","466.3950"
"15.2600","15.2070","466.6340"
"15.2800","15.2275","467.0145"
"15.3000","15.2477","467.9827"
"15.3200","15.2676","468.5256"
"15.3400","15.2870","469.3771"
"15.3600","15.3073","469.9881"
"15.3800","15.3284","470.5501"
"15.4000","15.3485","471.1254"
"15.4200","15.3682","471.4046"
"15.4400","15.3872","472.0198"
"15.4600","15.4066","472.8031"
"15.4800","15.4269","473.5464"
"15.5000","15.4471","474.1216"
"15.5200","15.4673","474.6310"
"15.5400","15.4872","475.0929"
"15.5600","15.5069","475.9229"
"15.5800","15.5272","476.3496"
"15.6000","15.5468","477.3236"
"15.6200","15.5663","477.8665"
"15.6400","15.5865","478.5501"
"15.6600","15.6067","479.2717"
"15.6800","15.6272","479.8046"
"15.7000","15.6472","480.5535"
"15.7200","15.6668","481.2640"
"15.7400","15.6865","481.6507"
"15.7600","15.7061","481.9976"
"15.7800","15.7267","482.4922"
"15.8000","15.7476","483.0106"
"15.8200","15.7680","484.2189"
"15.8400","15.7880","484.6139"
"15.8600","15.8071","485.2920"
"15.8800","15.8269","486.0346"
"15.9000","15.8476","486.2698"
"15.9200","15.8675","487.4037"
"15.9400","15.8870","487.9441"
"15.9600","15.9063","488.7117"
"15.9800","15.9262","489.0825"
"16.0000","15.9472","489.3554"
"16.0200","15.9677","490.0604"
"16.0400","15.9876","490.7097"
"16.0600","16.0072","491.4884"
"16.0800","16.0269","492.5224"
"16.1000","16.0475","492.6536"
"16.1200","16.0676","493.5499"
"16.1400","16.0874","494.1673"
"16.1600","16.1071","494.7271"
"16.1800","16.1265","495.6500"
"16.2000","16.1469","495.6579"
"16.2200","16.1672","495.9963"
"16.2400","16.1869","496.8211"
"16.2600","16.2072","497.6932"
"16.2800","16.2276","498.1496"
"16.3000","16.2484","498.8619"
"16.3200","16.2680","499.6399"
"16.3400","16.2867","500.2947"
"16.3600","16.3064","500.7111"
